,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
235,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-326,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
236,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-118,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
237,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-327,1987,8,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
238,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-268,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
239,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-045,1997,8,5,466,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.11,0.04,0.15,0.11,0.15,Matches
240,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-055,1997,9,8,739,2,2,0,1,2,0,0.24,0.24,0.49,0.24,0.49,2.3,1.6,1.0,0.28,0.12,0.40,0.19,0.31,Matches
241,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-217,1997,6,6,413,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
242,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-188,1989,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.04,0.04,0.00,0.04,Matches
243,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-236,1987,6,5,365,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
244,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-219,1998,10,10,863,0,1,0,0,4,1,0.00,0.10,0.10,0.00,0.10,0.4,0.4,0.3,0.04,0.03,0.07,0.04,0.07,Matches
245,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-300,1994,11,8,729,0,1,0,1,3,0,0.00,0.12,0.12,0.00,0.12,1.6,0.9,0.6,0.20,0.07,0.27,0.11,0.18,Matches
246,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-356,1998,4,0,65,1,0,0,0,0,0,1.38,0.00,1.38,1.38,1.38,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
247,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-021,1996,11,6,616,3,1,0,0,2,0,0.44,0.15,0.58,0.44,0.58,1.0,1.0,1.2,0.14,0.18,0.32,0.14,0.32,Matches
248,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-284,1993,11,11,990,1,0,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.9,0.9,0.1,0.08,0.01,0.09,0.08,0.09,Matches
249,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-297,1991,9,9,746,4,1,0,0,0,0,0.48,0.12,0.60,0.48,0.60,2.1,2.1,2.9,0.25,0.35,0.60,0.25,0.60,Matches
250,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-107,1997,6,2,207,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches
251,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-248,1992,11,10,914,4,1,0,0,2,0,0.39,0.10,0.49,0.39,0.49,6.0,6.0,1.7,0.59,0.17,0.76,0.59,0.76,Matches
252,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-223,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
253,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-299,1989,8,5,407,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
254,Solly March\Solly-March,eng ENG,DFFW,Brighton,26-147,1994,11,11,930,2,1,0,0,0,0,0.19,0.10,0.29,0.19,0.29,1.0,1.0,1.0,0.09,0.10,0.19,0.09,0.19,Matches
255,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-009,1995,7,6,455,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.1,0.24,0.02,0.25,0.24,0.25,Matches
256,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-103,1992,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-037,1993,10,10,850,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,0.03,0.17,0.20,0.03,0.20,Matches
258,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-230,1988,5,4,318,0,2,0,0,0,0,0.00,0.57,0.57,0.00,0.57,0.2,0.2,0.8,0.07,0.24,0.31,0.07,0.31,Matches
259,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-135,1988,6,4,345,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
260,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-128,1991,6,5,407,1,0,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0.6,0.6,0.6,0.13,0.13,0.26,0.13,0.26,Matches
261,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-122,1996,11,10,851,4,1,2,3,0,0,0.42,0.11,0.53,0.21,0.32,5.8,3.5,0.9,0.61,0.09,0.71,0.37,0.46,Matches
262,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-068,1987,10,10,851,0,1,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,0.8,0.02,0.09,0.10,0.02,0.10,Matches
263,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-193,1996,12,8,780,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,2.4,2.4,0.7,0.28,0.08,0.36,0.28,0.36,Matches
264,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-011,1989,12,12,1080,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-032,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
266,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-057,1994,10,10,900,1,4,0,0,4,0,0.10,0.40,0.50,0.10,0.50,0.7,0.7,1.5,0.07,0.15,0.22,0.07,0.22,Matches
267,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-015,1987,10,6,524,2,0,0,0,0,0,0.34,0.00,0.34,0.34,0.34,0.8,0.8,0.5,0.13,0.09,0.22,0.13,0.22,Matches
268,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-022,1999,11,11,990,0,1,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.6,0.03,0.15,0.18,0.03,0.18,Matches
269,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-006,1996,9,7,674,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
270,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-082,1989,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.08,0.00,0.08,0.08,0.08,Matches
271,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-150,1994,5,5,430,1,0,0,0,2,0,0.21,0.00,0.21,0.21,0.21,0.1,0.1,0.0,0.02,0.01,0.02,0.02,0.02,Matches
272,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-288,1992,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
273,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-174,1992,12,11,943,0,1,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
274,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-287,2000,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
275,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-251,1991,8,4,389,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.05,0.07,0.11,0.05,0.11,Matches
276,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-345,1986,8,2,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.9,0.01,0.31,0.32,0.01,0.32,Matches
277,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-082,1994,10,10,900,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.3,0.3,0.0,0.03,0.00,0.03,0.03,0.03,Matches
278,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-333,1995,7,1,196,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
279,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-276,1993,10,10,900,2,1,0,0,2,0,0.20,0.10,0.30,0.20,0.30,0.8,0.8,0.2,0.08,0.02,0.10,0.08,0.10,Matches
280,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-104,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
281,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-089,1994,10,7,695,2,2,1,2,2,0,0.26,0.26,0.52,0.13,0.39,4.2,2.6,1.1,0.54,0.15,0.68,0.34,0.49,Matches
282,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-130,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
283,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-328,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
284,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-339,1999,11,10,900,1,2,0,0,1,0,0.10,0.20,0.30,0.10,0.30,1.3,1.3,1.5,0.13,0.15,0.28,0.13,0.28,Matches
285,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-123,1992,10,4,375,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.8,0.8,0.0,0.20,0.01,0.21,0.20,0.21,Matches
286,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-310,1996,2,0,38,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.34,0.60,1.94,1.34,1.94,Matches
287,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-097,1986,11,8,717,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,0.02,0.13,0.15,0.02,0.15,Matches
288,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-294,1995,6,4,376,1,1,0,0,2,0,0.24,0.24,0.48,0.24,0.48,0.2,0.2,0.2,0.05,0.04,0.09,0.05,0.09,Matches
289,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-241,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
290,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-330,1994,3,0,16,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.16,0.00,0.16,0.16,0.16,Matches
291,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DFMF,Leicester City,23-364,1996,4,3,281,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.01,0.05,0.05,0.05,Matches
292,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-352,1996,11,9,612,1,1,0,0,2,0,0.15,0.15,0.29,0.15,0.29,0.8,0.8,1.2,0.12,0.17,0.30,0.12,0.30,Matches
293,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-004,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
294,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-280,2000,12,11,926,3,2,0,0,0,0,0.29,0.19,0.49,0.29,0.49,1.7,1.7,1.9,0.16,0.18,0.34,0.16,0.34,Matches
295,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-276,1997,12,8,718,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.6,0.10,0.07,0.17,0.10,0.17,Matches
296,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-198,1999,10,1,177,1,0,0,0,0,0,0.51,0.00,0.51,0.51,0.51,1.0,1.0,0.2,0.49,0.12,0.61,0.49,0.61,Matches
297,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-043,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
298,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-313,1999,3,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-220,1987,6,1,92,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
300,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-246,1991,8,5,424,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
301,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-260,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-285,1999,7,6,551,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
303,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-161,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
304,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-201,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
305,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-205,1988,12,12,1052,2,0,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.6,0.6,1.0,0.05,0.09,0.14,0.05,0.14,Matches
306,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-341,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
307,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-231,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-240,1995,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-131,1994,7,4,398,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.05,0.10,0.15,0.05,0.15,Matches
310,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-133,1994,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-184,1993,5,4,277,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.16,0.02,0.18,0.16,0.18,Matches
312,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-303,1988,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
313,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-046,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-199,1995,8,2,282,1,0,0,0,0,1,0.32,0.00,0.32,0.32,0.32,0.7,0.7,0.3,0.22,0.08,0.30,0.22,0.30,Matches
315,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-223,1996,10,10,784,1,2,0,0,1,1,0.11,0.23,0.34,0.11,0.34,0.8,0.8,1.4,0.10,0.16,0.26,0.10,0.26,Matches
316,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-144,1993,6,6,409,1,0,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0.7,0.7,0.4,0.16,0.09,0.25,0.16,0.25,Matches
317,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-012,1995,9,9,810,0,2,0,0,3,0,0.00,0.22,0.22,0.00,0.22,0.2,0.2,1.4,0.02,0.15,0.17,0.02,0.17,Matches
318,Matt Phillips\Matt-Phillips,sco SCO,DFMF,West Brom,29-276,1991,9,2,271,0,1,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.6,0.03,0.20,0.23,0.03,0.23,Matches
319,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-268,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
320,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-282,1994,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-129,1988,4,1,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.02,0.05,0.03,0.05,Matches
322,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-054,1995,11,11,813,2,2,0,0,0,0,0.22,0.22,0.44,0.22,0.44,2.4,2.4,0.9,0.27,0.10,0.37,0.27,0.37,Matches
323,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-274,1993,9,6,554,1,0,0,0,0,0,0.16,0.00,0.16,0.16,0.16,0.4,0.4,0.3,0.06,0.05,0.11,0.06,0.11,Matches
324,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-239,1992,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
325,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-214,1994,11,8,582,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.4,0.4,0.4,0.06,0.06,0.12,0.06,0.12,Matches
326,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-087,1998,5,2,252,1,0,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.9,0.9,0.1,0.31,0.03,0.34,0.31,0.34,Matches
327,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-214,1998,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
328,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-200,2001,2,1,104,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.02,0.07,0.05,0.07,Matches
329,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-044,1997,11,10,933,3,4,0,0,1,0,0.29,0.39,0.68,0.29,0.68,3.4,3.4,1.5,0.32,0.14,0.47,0.32,0.47,Matches
330,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-070,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-283,1994,7,3,342,1,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.7,0.7,0.1,0.18,0.02,0.19,0.18,0.19,Matches
332,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-322,1995,9,6,564,0,1,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.0,0.0,0.6,0.01,0.09,0.10,0.01,0.10,Matches
333,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-364,1996,8,8,713,0,2,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.3,0.3,0.8,0.03,0.10,0.13,0.03,0.13,Matches
334,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-316,1993,11,8,697,4,0,0,0,3,0,0.52,0.00,0.52,0.52,0.52,2.2,2.2,0.1,0.29,0.01,0.30,0.29,0.30,Matches
335,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-335,1999,12,12,1080,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.0,0.04,0.08,0.13,0.04,0.13,Matches
336,Richarlison\Richarlison,br BRA,FWMF,Everton,23-218,1997,9,9,726,1,3,1,1,2,1,0.12,0.37,0.50,0.00,0.37,4.1,3.3,1.8,0.50,0.23,0.73,0.41,0.64,Matches
337,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-096,1996,10,5,488,1,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.5,0.5,0.2,0.09,0.04,0.12,0.09,0.12,Matches
338,Matt Ritchie\Matt-Ritchie,sco SCO,MFDF,Newcastle Utd,31-095,1989,3,2,181,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.08,0.22,0.30,0.08,0.30,Matches
339,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-337,1999,7,2,235,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.13,0.17,0.04,0.17,Matches
340,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-278,1994,12,12,1080,1,3,0,0,0,0,0.08,0.25,0.33,0.08,0.33,0.8,0.8,1.7,0.07,0.14,0.21,0.07,0.21,Matches
341,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-128,1997,9,9,810,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.02,0.08,0.10,0.02,0.10,Matches
342,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-316,1995,12,7,587,2,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.5,0.08,0.07,0.16,0.08,0.16,Matches
343,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-104,1993,4,2,281,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
344,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-207,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
345,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-001,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
346,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-053,1997,4,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
347,Rodri\Rodri,es ESP,MF,Manchester City,24-175,1996,11,11,945,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.03,0.03,0.06,0.03,0.06,Matches
348,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-283,1991,10,4,455,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,2.6,2.6,0.6,0.51,0.11,0.62,0.51,0.62,Matches
349,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-155,1991,10,10,840,3,3,0,0,1,0,0.32,0.32,0.64,0.32,0.64,2.2,2.2,3.1,0.24,0.34,0.58,0.24,0.58,Matches
350,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-138,1989,9,5,468,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.08,0.08,0.16,0.08,0.16,Matches
351,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-081,1991,12,12,1035,1,1,0,0,4,0,0.09,0.09,0.17,0.09,0.17,0.3,0.3,0.3,0.02,0.03,0.05,0.02,0.05,Matches
352,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-286,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
