,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
339,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-323,1994,15,15,1350,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-170,1988,11,5,580,6.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
341,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-095,1995,15,14,1117,12.4,3,2,0,0,2,0,0.24,0.16,0.40,0.24,0.40,2.6,2.6,0.9,0.21,0.07,0.28,0.21,0.28,Matches
342,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-315,1993,16,12,1131,12.6,3,0,0,0,2,0,0.24,0.00,0.24,0.24,0.24,1.2,1.2,1.1,0.10,0.08,0.18,0.10,0.18,Matches
343,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-280,1992,17,17,1530,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
344,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-255,1994,13,9,654,7.3,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,0.07,0.10,0.18,0.07,0.18,Matches
345,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-144,1991,4,2,189,2.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
346,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-128,1998,12,9,875,9.7,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,2.3,2.3,1.4,0.24,0.14,0.38,0.24,0.38,Matches
347,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-255,1998,19,19,1710,19.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
348,Jacob Ramsey\Jacob-Ramsey,eng ENG,MFFW,Aston Villa,19-241,2001,7,1,152,1.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.10,0.02,0.12,0.10,0.12,Matches
349,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-257,1987,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
350,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-085,1997,19,17,1538,17.1,7,5,0,0,3,0,0.41,0.29,0.70,0.41,0.70,6.2,6.2,1.6,0.36,0.10,0.46,0.36,0.46,Matches
351,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-111,1987,5,5,450,5.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
352,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-324,1994,9,3,402,4.5,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.1,0.25,0.01,0.27,0.25,0.27,Matches
353,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-363,1995,14,11,985,10.9,0,1,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,0.7,0.01,0.07,0.08,0.01,0.08,Matches
354,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-039,1996,13,12,1059,11.8,0,3,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.8,0.8,1.0,0.06,0.09,0.15,0.06,0.15,Matches
355,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-357,1993,16,13,1102,12.2,4,0,0,0,5,0,0.33,0.00,0.33,0.33,0.33,2.6,2.6,0.2,0.21,0.01,0.23,0.21,0.23,Matches
356,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-010,1999,19,19,1710,19.0,0,1,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.8,0.8,1.9,0.04,0.10,0.14,0.04,0.14,Matches
357,Richarlison\Richarlison,br BRA,FW,Everton,23-259,1997,13,12,1010,11.2,2,3,1,1,2,1,0.18,0.27,0.45,0.09,0.36,4.1,3.3,1.9,0.37,0.17,0.53,0.30,0.46,Matches
358,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-137,1996,15,6,623,6.9,1,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.5,0.5,0.3,0.07,0.05,0.12,0.07,0.12,Matches
359,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-136,1989,8,6,528,5.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.03,0.12,0.15,0.03,0.15,Matches
360,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-012,1999,9,2,271,3.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.07,0.11,0.18,0.07,0.18,Matches
361,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-319,1994,19,19,1710,19.0,1,5,0,0,1,0,0.05,0.26,0.32,0.05,0.32,1.0,1.0,4.0,0.05,0.21,0.26,0.05,0.26,Matches
362,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-169,1997,14,14,1213,13.5,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,0.03,0.08,0.11,0.03,0.11,Matches
363,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,25-357,1995,18,12,1027,11.4,2,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.1,1.1,0.6,0.09,0.05,0.14,0.09,0.14,Matches
364,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-145,1993,8,6,607,6.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
365,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-248,1989,7,0,175,1.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.07,0.02,0.09,0.07,0.09,Matches
366,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-042,1996,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
367,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-094,1997,5,2,192,2.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
368,Rodri\Rodri,es ESP,MF,Manchester City,24-216,1996,17,17,1451,16.1,0,1,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.8,0.8,0.9,0.05,0.05,0.10,0.05,0.10,Matches
369,Rodrigo\Rodrigo,es ESP,MF,Leeds United,29-324,1991,16,10,878,9.8,3,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,3.5,3.5,1.5,0.36,0.15,0.51,0.36,0.51,Matches
370,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-196,1991,12,11,952,10.6,3,3,0,0,1,0,0.28,0.28,0.57,0.28,0.57,2.2,2.2,3.5,0.21,0.33,0.55,0.21,0.55,Matches
371,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-179,1989,14,6,580,6.4,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.09,0.07,0.16,0.09,0.16,Matches
372,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-122,1991,15,15,1305,14.5,1,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,1.0,0.02,0.07,0.09,0.02,0.09,Matches
373,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-327,1993,4,4,360,4.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.06,0.08,0.02,0.08,Matches
374,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-291,1992,11,11,990,11.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
375,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-318,1997,9,8,602,6.7,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,0.8,0.8,1.2,0.12,0.18,0.30,0.12,0.30,Matches
376,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-304,1990,14,14,1237,13.7,3,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.4,1.4,0.1,0.10,0.01,0.11,0.10,0.11,Matches
377,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-141,2001,17,16,1411,15.7,4,1,0,0,0,0,0.26,0.06,0.32,0.26,0.32,4.4,4.4,2.2,0.28,0.14,0.42,0.28,0.42,Matches
378,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-346,1990,4,3,276,3.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
379,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-223,1992,18,16,1472,16.4,13,3,5,5,0,0,0.79,0.18,0.98,0.49,0.67,9.8,6.0,3.0,0.60,0.18,0.78,0.37,0.55,Matches
380,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-226,1996,7,6,541,6.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.12,0.00,0.12,0.12,0.12,Matches
381,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-067,1997,8,8,720,8.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-083,1991,17,15,1320,14.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
383,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-035,1991,12,9,862,9.6,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
384,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-032,1992,15,12,976,10.8,2,1,0,0,2,0,0.18,0.09,0.28,0.18,0.28,1.3,1.3,0.9,0.12,0.08,0.20,0.12,0.20,Matches
385,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-080,1986,19,19,1710,19.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
386,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-069,1993,16,16,1409,15.7,0,1,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.7,0.7,0.5,0.04,0.03,0.08,0.04,0.08,Matches
387,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-108,1999,9,1,302,3.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.08,0.08,0.00,0.08,Matches
388,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-106,1991,6,2,246,2.7,0,1,0,0,2,0,0.00,0.37,0.37,0.00,0.37,0.2,0.2,0.8,0.09,0.30,0.39,0.09,0.39,Matches
389,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,34-354,1986,7,2,240,2.7,2,0,2,2,1,0,0.75,0.00,0.75,0.00,0.00,1.9,0.4,0.0,0.73,0.02,0.75,0.16,0.18,Matches
390,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-196,1995,15,14,1250,13.9,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,2.3,0.00,0.16,0.17,0.00,0.17,Matches
391,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-332,1992,11,10,907,10.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.8,0.08,0.08,0.16,0.08,0.16,Matches
392,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-138,1989,16,10,900,10.0,2,2,1,1,0,0,0.20,0.20,0.40,0.10,0.30,2.0,1.2,1.7,0.20,0.17,0.37,0.12,0.29,Matches
393,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,26-167,1994,12,10,883,9.8,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,1.4,1.4,1.0,0.14,0.10,0.25,0.14,0.25,Matches
394,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-189,2002,14,6,694,7.7,2,0,1,1,2,0,0.26,0.00,0.26,0.13,0.13,3.0,2.3,0.3,0.39,0.04,0.44,0.29,0.34,Matches
395,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-124,1984,14,14,1242,13.8,2,0,0,0,3,0,0.14,0.00,0.14,0.14,0.14,0.8,0.8,0.2,0.06,0.01,0.07,0.06,0.07,Matches
396,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-161,1989,15,12,1149,12.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.01,0.04,0.05,0.01,0.05,Matches
397,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-220,1988,1,0,20,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
398,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-338,2000,3,2,172,1.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
399,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,20-180,2000,5,5,399,4.4,0,3,0,0,0,0,0.00,0.68,0.68,0.00,0.68,0.5,0.5,1.3,0.11,0.29,0.40,0.11,0.40,Matches
400,Robert Snodgrass\Robert-Snodgrass,sco SCO,FW,West Brom,33-139,1987,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
401,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-139,1987,3,0,5,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
402,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-146,1991,2,1,96,1.1,0,1,0,0,0,0,0.00,0.94,0.94,0.00,0.94,0.0,0.0,0.6,0.00,0.56,0.56,0.00,0.56,Matches
403,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-332,1995,19,19,1710,19.0,5,0,0,0,2,0,0.26,0.00,0.26,0.26,0.26,4.6,4.6,0.5,0.24,0.03,0.27,0.24,0.27,Matches
404,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-246,1996,6,4,410,4.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
405,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-297,1995,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-226,1989,5,3,231,2.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.07,0.00,0.07,0.07,0.07,Matches
407,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,26-363,1994,8,7,675,7.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.02,0.04,0.05,0.02,0.05,Matches
408,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-047,1994,17,15,1349,15.0,5,3,0,1,1,0,0.33,0.20,0.53,0.33,0.53,4.9,4.2,1.9,0.33,0.13,0.46,0.28,0.41,Matches
409,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-199,1990,15,15,1350,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.02,0.02,0.05,0.02,0.05,Matches
410,John Stones\John-Stones,eng ENG,DF,Manchester City,26-241,1994,10,10,900,10.0,2,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,1.2,1.2,0.1,0.12,0.01,0.12,0.12,0.12,Matches
411,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-166,1999,9,8,659,7.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.03,0.01,0.04,0.03,0.04,Matches
412,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-128,1995,17,17,1514,16.8,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.01,0.04,0.05,0.01,0.05,Matches
413,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-066,1992,16,16,1440,16.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.4,0.06,0.02,0.08,0.06,0.08,Matches
414,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-256,1994,2,1,85,0.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
415,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-128,1993,16,16,1316,14.6,0,1,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.7,0.00,0.05,0.05,0.00,0.05,Matches
416,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,31-352,1989,1,0,16,0.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
417,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-203,1999,5,0,160,1.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.08,0.00,0.08,0.08,0.08,Matches
418,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-040,1992,6,5,429,4.8,0,1,0,0,0,0,0.00,0.21,0.21,0.00,0.21,0.1,0.1,0.6,0.03,0.13,0.16,0.03,0.16,Matches
419,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-107,1995,5,5,374,4.2,0,1,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.0,0.0,1.1,0.01,0.27,0.28,0.01,0.28,Matches
420,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,,,4,4,270,3.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.04,0.02,0.04,Matches
421,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-262,1997,19,18,1654,18.4,4,2,2,2,4,0,0.22,0.11,0.33,0.11,0.22,3.2,1.6,0.9,0.17,0.05,0.22,0.09,0.14,Matches
422,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-233,1997,17,17,1520,16.9,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,0.3,0.3,2.7,0.02,0.16,0.18,0.02,0.18,Matches
423,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-301,1989,5,4,388,4.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
424,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-036,1997,1,0,45,0.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
425,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-330,2000,11,7,589,6.5,2,1,0,0,1,0,0.31,0.15,0.46,0.31,0.46,2.4,2.4,0.5,0.37,0.08,0.45,0.37,0.45,Matches
426,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-231,1991,5,0,48,0.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.25,0.25,0.00,0.25,Matches
427,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29-192,1991,17,15,1280,14.2,1,3,0,0,0,0,0.07,0.21,0.28,0.07,0.28,0.8,0.8,2.1,0.05,0.15,0.20,0.05,0.20,Matches
428,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-326,1993,8,8,704,7.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
429,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,24-365,1996,18,11,1126,12.5,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,2.6,0.04,0.21,0.25,0.04,0.25,Matches
430,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-140,1995,15,9,757,8.4,4,2,0,0,0,0,0.48,0.24,0.71,0.48,0.71,2.3,2.3,1.1,0.27,0.13,0.40,0.27,0.40,Matches
431,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-115,1994,10,8,727,8.1,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,2.7,2.7,1.9,0.33,0.23,0.56,0.33,0.56,Matches
432,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-051,1994,16,13,1183,13.1,1,3,0,0,1,0,0.08,0.23,0.30,0.08,0.30,2.2,2.2,2.8,0.17,0.21,0.38,0.17,0.38,Matches
433,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-071,1997,4,0,51,0.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
434,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-194,1997,6,1,207,2.3,0,2,0,0,0,0,0.00,0.87,0.87,0.00,0.87,0.2,0.2,1.7,0.07,0.72,0.80,0.07,0.80,Matches
435,Yan Valery\Yan-Valery,fr FRA,MF,Southampton,21-337,1999,2,0,13,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,1.07,0.00,1.07,1.07,1.07,Matches
436,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-013,1987,18,16,1477,16.4,11,5,6,7,1,0,0.67,0.30,0.97,0.30,0.61,12.4,7.1,2.5,0.76,0.15,0.91,0.43,0.58,Matches
437,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-009,1992,14,11,1040,11.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.02,0.03,0.00,0.03,Matches
438,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-174,1992,13,12,1125,12.5,3,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.6,0.6,0.4,0.05,0.03,0.08,0.05,0.08,Matches
439,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-290,1999,2,1,173,1.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
440,Carlos Vinícius\Carlos-Vinicius,br BRA,FWMF,Tottenham,25-305,1995,4,0,27,0.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.38,0.10,0.49,0.38,0.49,Matches
441,Vitinha\Vitinha,pt POR,MF,Wolves,20-346,2000,10,2,180,2.0,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.1,0.1,0.2,0.05,0.08,0.13,0.05,0.13,Matches
442,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-268,1992,10,1,214,2.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,0.32,0.17,0.48,0.32,0.48,Matches
443,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-314,1989,1,0,13,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
444,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-314,1989,13,13,1097,12.2,2,2,0,0,0,0,0.16,0.16,0.33,0.16,0.33,2.4,2.4,0.8,0.20,0.06,0.26,0.20,0.26,Matches
445,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-241,1990,14,13,1110,12.3,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,0.2,0.2,0.3,0.02,0.02,0.04,0.02,0.04,Matches
446,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-286,1997,18,18,1619,18.0,0,1,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.4,0.01,0.02,0.04,0.01,0.04,Matches
447,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-059,1997,17,17,1530,17.0,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,0.3,0.3,0.5,0.02,0.03,0.05,0.02,0.05,Matches
448,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-087,1989,10,10,900,10.0,0,1,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,0.4,0.00,0.04,0.04,0.00,0.04,Matches
449,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-084,1994,18,18,1620,18.0,4,4,0,0,3,0,0.22,0.22,0.44,0.22,0.44,1.0,1.0,1.7,0.06,0.10,0.15,0.06,0.15,Matches
450,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-025,1995,17,17,1530,17.0,7,2,1,2,1,0,0.41,0.12,0.53,0.35,0.47,9.6,8.1,1.9,0.56,0.11,0.68,0.48,0.59,Matches
451,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-020,1995,18,18,1620,18.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,0.05,0.01,0.05,0.05,0.05,Matches
452,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-059,1990,9,7,621,6.9,2,0,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.5,2.5,0.6,0.37,0.08,0.45,0.37,0.45,Matches
