,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
234,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-167,1994,13,13,1145,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,0.6,0.6,0.5,0.05,0.04,0.09,0.05,0.09,Matches
235,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-047,1989,10,10,769,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches
236,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-137,1993,1,0,82,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-005,1986,15,15,1350,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-266,1996,11,4,439,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,0.17,0.21,0.38,0.17,0.38,Matches
239,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-343,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
240,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,24-343,1996,10,7,605,1,0,0,0,1,0,0.15,0.00,0.15,0.15,0.15,0.6,0.6,0.3,0.09,0.04,0.14,0.09,0.14,Matches
241,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-135,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
242,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-344,1987,10,1,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
243,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-285,2000,3,2,210,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
244,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-062,1997,10,7,646,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.08,0.03,0.11,0.08,0.11,Matches
245,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-072,1997,12,11,1007,2,2,0,1,2,0,0.18,0.18,0.36,0.18,0.36,2.9,2.2,1.5,0.26,0.13,0.39,0.20,0.33,Matches
246,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-234,1997,6,6,413,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
247,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-205,1989,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.03,0.04,0.01,0.04,Matches
248,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-253,1987,8,6,481,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.01,0.04,0.03,0.04,Matches
249,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-236,1998,13,13,1132,0,1,0,0,4,1,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.6,0.03,0.04,0.07,0.03,0.07,Matches
250,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-317,1994,12,9,768,0,1,0,1,3,1,0.00,0.12,0.12,0.00,0.12,1.6,0.9,0.7,0.19,0.09,0.28,0.10,0.19,Matches
251,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,FWMF,Brighton,22-007,1998,5,1,131,1,0,0,0,0,0,0.69,0.00,0.69,0.69,0.69,0.2,0.2,0.0,0.10,0.02,0.13,0.10,0.13,Matches
252,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-038,1996,14,9,886,3,2,0,0,3,0,0.30,0.20,0.51,0.30,0.51,1.2,1.2,1.8,0.13,0.19,0.31,0.13,0.31,Matches
253,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-301,1993,15,15,1350,1,0,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.2,1.2,0.1,0.08,0.01,0.08,0.08,0.08,Matches
254,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-314,1991,10,9,765,4,1,0,0,0,0,0.47,0.12,0.59,0.47,0.59,2.3,2.3,2.9,0.27,0.34,0.61,0.27,0.61,Matches
255,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-124,1997,9,4,389,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
256,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-265,1992,15,14,1240,6,2,0,0,2,0,0.44,0.15,0.58,0.44,0.58,7.4,7.4,2.0,0.53,0.15,0.68,0.53,0.68,Matches
257,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-240,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
258,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-316,1989,10,7,571,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
259,Solly March\Solly-March,eng ENG,DF,Brighton,26-164,1994,15,14,1223,2,1,0,0,0,0,0.15,0.07,0.22,0.15,0.22,1.2,1.2,1.3,0.08,0.09,0.18,0.08,0.18,Matches
260,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-122,1993,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
261,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-026,1995,11,9,735,1,3,0,0,0,1,0.12,0.37,0.49,0.12,0.49,2.9,2.9,1.6,0.35,0.20,0.55,0.35,0.55,Matches
262,Martinelli\Martinelli,br BRA,FW,Arsenal,19-196,2001,3,2,155,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.37,0.00,0.37,0.37,0.37,Matches
263,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-120,1992,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
264,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-054,1993,10,10,850,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,0.03,0.17,0.20,0.03,0.20,Matches
265,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-247,1988,6,4,335,0,2,0,0,0,0,0.00,0.54,0.54,0.00,0.54,0.3,0.3,0.8,0.09,0.23,0.32,0.09,0.32,Matches
266,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-152,1988,8,6,525,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.04,0.05,0.02,0.05,Matches
267,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-145,1991,8,7,556,1,2,0,0,1,0,0.16,0.32,0.49,0.16,0.49,0.6,0.6,1.0,0.10,0.17,0.27,0.10,0.27,Matches
268,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-139,1996,14,12,1029,5,1,2,3,0,0,0.44,0.09,0.52,0.26,0.35,6.6,4.3,1.0,0.58,0.08,0.66,0.38,0.46,Matches
269,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-085,1987,14,13,1106,0,1,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.8,0.01,0.07,0.08,0.01,0.08,Matches
270,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-210,1996,13,8,825,1,0,0,0,1,0,0.11,0.00,0.11,0.11,0.11,2.7,2.7,0.7,0.29,0.07,0.37,0.29,0.37,Matches
271,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-028,1989,16,16,1440,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
272,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-049,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
273,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-074,1994,14,14,1260,1,4,0,0,4,0,0.07,0.29,0.36,0.07,0.36,0.9,0.9,1.6,0.06,0.11,0.18,0.06,0.18,Matches
274,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-032,1987,14,10,835,4,1,0,0,1,0,0.43,0.11,0.54,0.43,0.54,2.6,2.6,0.9,0.28,0.09,0.37,0.28,0.37,Matches
275,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-039,1999,13,13,1166,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.8,0.03,0.14,0.16,0.03,0.16,Matches
276,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-023,1996,13,9,856,2,1,0,0,0,0,0.21,0.11,0.32,0.21,0.32,0.9,0.9,0.7,0.09,0.07,0.16,0.09,0.16,Matches
277,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-099,1989,9,9,810,1,0,0,0,0,0,0.11,0.00,0.11,0.11,0.11,0.6,0.6,0.0,0.07,0.00,0.07,0.07,0.07,Matches
278,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-167,1994,6,6,504,1,0,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.02,0.00,0.03,0.02,0.03,Matches
279,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-305,1992,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
280,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-191,1992,14,13,1105,0,1,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.3,0.00,0.02,0.02,0.00,0.02,Matches
281,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-304,2000,16,16,1440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
282,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-268,1991,12,8,727,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,0.06,0.06,0.12,0.06,0.12,Matches
283,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-362,1986,9,3,334,0,1,0,0,1,0,0.00,0.27,0.27,0.00,0.27,0.1,0.1,0.9,0.02,0.24,0.26,0.02,0.26,Matches
284,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-099,1994,13,13,1170,2,0,0,0,1,0,0.15,0.00,0.15,0.15,0.15,0.5,0.5,0.0,0.04,0.00,0.04,0.04,0.04,Matches
285,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-350,1995,8,2,286,1,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.0,0.19,0.00,0.19,0.19,0.19,Matches
286,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-293,1993,13,13,1124,2,1,0,0,5,1,0.16,0.08,0.24,0.16,0.24,1.0,1.0,0.2,0.08,0.02,0.10,0.08,0.10,Matches
287,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-121,1999,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
288,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-106,1994,13,8,793,2,2,1,2,2,0,0.23,0.23,0.45,0.11,0.34,4.3,2.8,1.4,0.49,0.16,0.65,0.32,0.47,Matches
289,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-147,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
290,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-345,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
291,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-356,1999,15,14,1260,1,3,0,0,2,0,0.07,0.21,0.29,0.07,0.29,1.6,1.6,2.5,0.11,0.18,0.29,0.11,0.29,Matches
292,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-140,1992,12,4,450,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.8,0.8,0.2,0.17,0.05,0.21,0.17,0.21,Matches
293,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-327,1996,5,1,143,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.40,0.20,0.60,0.40,0.60,Matches
294,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-114,1986,14,11,979,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,0.01,0.10,0.12,0.01,0.12,Matches
295,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-311,1995,9,7,622,1,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,0.3,0.3,0.5,0.05,0.07,0.12,0.05,0.12,Matches
296,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-258,1992,3,0,47,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
297,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-347,1994,4,1,106,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
298,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-015,1996,7,6,551,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
299,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-003,1996,13,11,726,2,1,0,0,2,0,0.25,0.12,0.37,0.25,0.37,0.9,0.9,1.2,0.11,0.15,0.26,0.11,0.26,Matches
300,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-021,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
301,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-297,2000,16,15,1263,4,3,0,0,0,0,0.29,0.21,0.50,0.29,0.50,2.2,2.2,2.6,0.16,0.18,0.34,0.16,0.34,Matches
302,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-293,1997,16,12,1063,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.7,0.08,0.06,0.15,0.08,0.15,Matches
303,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-215,1999,12,3,316,1,1,0,0,0,0,0.28,0.28,0.57,0.28,0.57,1.1,1.1,0.6,0.32,0.17,0.49,0.32,0.49,Matches
304,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-060,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
305,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-330,1999,5,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
306,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-237,1987,8,3,227,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
307,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-263,1991,10,5,476,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.11,0.11,0.00,0.11,Matches
308,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-277,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-302,1999,11,10,911,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.00,0.01,0.01,0.01,Matches
310,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-178,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-218,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
312,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-222,1988,16,16,1412,2,0,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.7,0.7,1.0,0.05,0.07,0.11,0.05,0.11,Matches
313,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-358,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-248,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-257,1995,3,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-148,1994,10,6,599,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,0.03,0.15,0.19,0.03,0.19,Matches
317,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-255,2001,3,1,112,0,1,0,0,1,0,0.00,0.80,0.80,0.00,0.80,0.0,0.0,0.1,0.03,0.12,0.15,0.03,0.15,Matches
318,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FWMF,Liverpool,27-138,1993,2,0,24,0,1,0,0,0,0,0.00,3.75,3.75,0.00,3.75,0.1,0.1,0.2,0.24,0.86,1.10,0.24,1.10,Matches
319,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-150,1994,2,0,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-201,1993,5,4,277,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.16,0.02,0.18,0.16,0.18,Matches
321,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-320,1988,16,16,1440,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
322,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-063,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
323,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-020,1986,2,1,94,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
324,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-216,1995,11,4,456,2,0,1,1,0,1,0.39,0.00,0.39,0.20,0.20,1.7,0.9,0.3,0.34,0.05,0.39,0.19,0.24,Matches
325,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-240,1996,12,10,832,1,3,0,0,1,1,0.11,0.32,0.43,0.11,0.43,0.8,0.8,1.5,0.09,0.17,0.26,0.09,0.26,Matches
326,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-161,1993,9,7,538,1,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,1.7,1.7,0.7,0.28,0.13,0.41,0.28,0.41,Matches
327,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-029,1995,13,13,1125,0,2,0,0,4,0,0.00,0.16,0.16,0.00,0.16,0.2,0.2,1.5,0.01,0.12,0.13,0.01,0.13,Matches
328,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-293,1991,13,6,568,0,1,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.1,0.1,0.7,0.02,0.11,0.13,0.02,0.13,Matches
329,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-285,1997,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
330,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-299,1994,13,13,1170,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-146,1988,8,3,358,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.03,0.03,0.03,Matches
332,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-071,1995,15,14,1117,3,2,0,0,2,0,0.24,0.16,0.40,0.24,0.40,2.6,2.6,0.9,0.21,0.07,0.28,0.21,0.28,Matches
333,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-291,1993,12,8,771,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.4,0.4,0.5,0.04,0.06,0.10,0.04,0.10,Matches
334,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-256,1992,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
335,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-231,1994,13,9,654,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,0.07,0.10,0.18,0.07,0.18,Matches
336,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-120,1991,1,1,67,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
337,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-104,1998,9,6,605,1,0,0,0,0,0,0.15,0.00,0.15,0.15,0.15,2.2,2.2,0.8,0.33,0.12,0.45,0.33,0.45,Matches
338,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-231,1998,16,16,1440,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
339,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-217,2001,4,1,114,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.14,0.02,0.16,0.14,0.16,Matches
340,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-061,1997,15,14,1273,7,4,0,0,2,0,0.49,0.28,0.78,0.49,0.78,5.9,5.9,1.6,0.42,0.11,0.53,0.42,0.53,Matches
341,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-087,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
342,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-300,1994,9,3,402,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.1,0.25,0.01,0.27,0.25,0.27,Matches
343,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-339,1995,11,8,715,0,1,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.1,0.1,0.6,0.01,0.08,0.08,0.01,0.08,Matches
344,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-015,1996,11,10,880,0,2,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.4,0.4,0.8,0.04,0.08,0.12,0.04,0.12,Matches
345,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-333,1993,14,11,930,4,0,0,0,4,0,0.39,0.00,0.39,0.39,0.39,2.5,2.5,0.1,0.24,0.01,0.25,0.24,0.25,Matches
346,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-352,1999,16,16,1440,0,1,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.2,0.04,0.07,0.11,0.04,0.11,Matches
347,Richarlison\Richarlison,br BRA,FW,Everton,23-235,1997,11,11,905,2,3,1,1,2,1,0.20,0.30,0.50,0.10,0.40,4.1,3.3,1.8,0.40,0.18,0.59,0.33,0.51,Matches
348,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-113,1996,13,6,599,1,0,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.5,0.5,0.3,0.08,0.05,0.12,0.08,0.12,Matches
349,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-112,1989,6,5,421,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.04,0.13,0.17,0.04,0.17,Matches
350,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-354,1999,8,2,242,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.12,0.17,0.04,0.17,Matches
351,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-295,1994,16,16,1440,1,5,0,0,0,0,0.06,0.31,0.37,0.06,0.37,0.8,0.8,3.1,0.05,0.19,0.25,0.05,0.25,Matches
