,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
223,Bruno Jordão\Bruno-Jordao,pt POR,FW,Wolves,20,1998,1,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,31,27,2379,4,2,3,3,10,0,0.15,0.08,0.23,0.04,0.11,3.4,1.1,2.4,0.13,0.09,0.22,0.04,0.13,Matches
225,Jota\Jota,es ESP,FWMF,Aston Villa,28,1991,10,4,335,0,1,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.2,0.2,0.7,0.06,0.18,0.24,0.06,0.24,Matches
226,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,22,1996,34,27,2284,7,1,0,0,4,0,0.28,0.04,0.32,0.28,0.32,9.7,9.7,3.8,0.38,0.15,0.53,0.38,0.53,Matches
227,James Justin\James-Justin,eng ENG,DF,Leicester City,21,1998,13,11,1012,0,1,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.2,0.03,0.11,0.14,0.03,0.14,Matches
228,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,27,26,2250,0,2,0,0,3,2,0.00,0.08,0.08,0.00,0.08,1.1,1.1,0.5,0.04,0.02,0.06,0.04,0.06,Matches
229,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,29,29,2587,18,2,2,2,4,0,0.63,0.07,0.70,0.56,0.63,10.6,9.1,2.5,0.37,0.09,0.45,0.32,0.40,Matches
230,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,22,20,1732,3,0,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.5,1.5,2.0,0.08,0.11,0.19,0.08,0.19,Matches
231,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,29,6,852,2,2,0,0,1,0,0.21,0.21,0.42,0.21,0.42,4.2,4.2,1.0,0.45,0.11,0.56,0.45,0.56,Matches
232,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,31,28,2559,2,0,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.7,0.06,0.02,0.08,0.06,0.08,Matches
233,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,18,9,815,2,3,0,0,1,0,0.22,0.33,0.55,0.22,0.55,1.6,1.6,2.2,0.17,0.25,0.42,0.17,0.42,Matches
234,Lloyd Kelly\Lloyd-Kelly,eng ENG,DF,Bournemouth,20,1998,8,7,639,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.03,0.03,0.00,0.03,Matches
235,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,29,1990,19,17,1549,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.00,0.05,0.06,0.00,0.06,Matches
236,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,3,2,185,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,27,1992,26,24,2011,6,4,3,3,0,0,0.27,0.18,0.45,0.13,0.31,6.5,4.3,3.7,0.29,0.17,0.46,0.19,0.36,Matches
238,Timm Klose\Timm-Klose,ch SUI,DF,Norwich City,31,1988,7,7,585,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.06,0.00,0.06,0.06,0.06,Matches
239,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,29,1989,6,0,117,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
240,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,26,1993,26,19,1701,0,2,0,0,4,0,0.00,0.11,0.11,0.00,0.11,0.6,0.6,1.0,0.03,0.05,0.09,0.03,0.09,Matches
241,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,25,24,2039,1,2,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.5,1.5,0.4,0.07,0.02,0.09,0.07,0.09,Matches
242,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,Crystal Palace,29,1989,35,29,2528,1,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,1.8,1.8,0.8,0.07,0.03,0.09,0.07,0.09,Matches
243,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,31,23,2073,1,3,0,0,8,0,0.04,0.13,0.17,0.04,0.17,1.4,1.4,1.9,0.06,0.08,0.14,0.06,0.14,Matches
244,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,17,11,1020,0,1,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.4,0.03,0.04,0.06,0.03,0.06,Matches
245,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,36,36,3240,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
246,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,30,22,1874,10,4,0,0,8,0,0.48,0.19,0.67,0.48,0.67,8.5,8.5,3.1,0.41,0.15,0.56,0.41,0.56,Matches
247,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,31,1988,15,3,382,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.0,1.0,0.8,0.25,0.18,0.42,0.25,0.42,Matches
248,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,27,1992,25,12,1215,2,1,0,0,3,0,0.15,0.07,0.22,0.15,0.22,2.7,2.7,1.6,0.20,0.12,0.32,0.20,0.32,Matches
249,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,18,2000,8,7,588,0,1,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.6,0.01,0.09,0.10,0.01,0.10,Matches
250,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,18,2000,1,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.34,0.34,0.00,0.34,Matches
251,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,10,2,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.09,0.05,0.09,Matches
252,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,26,1993,24,14,1379,0,2,0,0,1,0,0.00,0.13,0.13,0.00,0.13,2.0,2.0,2.6,0.13,0.17,0.30,0.13,0.30,Matches
253,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,15,14,1097,1,0,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.4,0.4,0.1,0.03,0.01,0.04,0.03,0.04,Matches
254,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,24,24,2076,1,0,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,0.1,0.01,0.01,0.02,0.01,0.02,Matches
255,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Newcastle Utd,23,1996,13,4,480,1,0,0,0,0,1,0.19,0.00,0.19,0.19,0.19,0.4,0.4,0.2,0.08,0.04,0.12,0.08,0.12,Matches
256,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.02,0.05,0.07,0.02,0.07,Matches
257,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,28,1991,6,4,442,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.5,0.5,0.1,0.10,0.01,0.11,0.10,0.11,Matches
258,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,32,1987,16,4,496,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
259,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,30,30,2649,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,33,31,2703,1,2,0,0,13,1,0.03,0.07,0.10,0.03,0.10,1.3,1.3,1.8,0.04,0.06,0.10,0.04,0.10,Matches
261,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,21,1998,28,25,2304,1,0,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,1.0,0.01,0.04,0.05,0.01,0.05,Matches
262,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,35,35,3092,1,0,0,0,6,0,0.03,0.00,0.03,0.03,0.03,0.4,0.4,0.3,0.01,0.01,0.02,0.01,0.02,Matches
263,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,26,1992,22,9,935,1,0,0,0,3,0,0.10,0.00,0.10,0.10,0.10,2.7,2.7,0.9,0.26,0.09,0.35,0.26,0.35,Matches
264,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,21,21,1807,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,23,1996,28,15,1492,0,2,0,0,6,0,0.00,0.12,0.12,0.00,0.12,1.3,1.3,2.0,0.08,0.12,0.20,0.08,0.20,Matches
266,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.28,0.00,0.28,0.28,0.28,Matches
267,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,23,1996,7,2,208,0,1,0,0,0,0,0.00,0.43,0.43,0.00,0.43,0.5,0.5,0.2,0.24,0.10,0.34,0.24,0.34,Matches
268,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,28,1990,8,6,564,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
269,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,26,15,1395,2,2,0,0,0,0,0.13,0.13,0.26,0.13,0.26,4.7,4.7,1.4,0.30,0.09,0.40,0.30,0.40,Matches
270,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,9,6,575,2,0,0,0,1,0,0.31,0.00,0.31,0.31,0.31,0.4,0.4,0.2,0.07,0.03,0.10,0.07,0.10,Matches
271,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,23,14,1378,1,1,0,0,2,1,0.07,0.07,0.13,0.07,0.13,1.0,1.0,1.0,0.06,0.06,0.13,0.06,0.13,Matches
272,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,10,9,777,0,1,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.3,0.04,0.04,0.07,0.04,0.07,Matches
273,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,17,17,1530,0,1,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,1.1,0.00,0.07,0.07,0.00,0.07,Matches
274,David Luiz\David-Luiz,br BRA,DF,Arsenal,32,1987,33,32,2809,2,1,0,0,5,2,0.06,0.03,0.10,0.06,0.10,1.8,1.8,1.0,0.06,0.03,0.09,0.06,0.09,Matches
275,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,36,28,2612,3,2,0,0,8,0,0.10,0.07,0.17,0.10,0.17,2.4,2.4,1.4,0.08,0.05,0.13,0.08,0.13,Matches
276,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,25,1994,34,26,2458,5,3,0,0,5,0,0.18,0.11,0.29,0.18,0.29,5.3,5.3,2.4,0.19,0.09,0.28,0.19,0.28,Matches
277,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,20,1998,9,4,352,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.09,0.07,0.16,0.09,0.16,Matches
278,James Maddison\James-Maddison,eng ENG,MF,Leicester City,22,1996,31,29,2624,6,3,0,0,4,0,0.21,0.10,0.31,0.21,0.31,5.0,5.0,7.2,0.17,0.25,0.42,0.17,0.42,Matches
279,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,26,1993,38,38,3420,1,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,2.0,2.0,0.5,0.05,0.01,0.07,0.05,0.07,Matches
280,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,28,1991,33,21,1944,11,9,1,1,0,0,0.51,0.42,0.93,0.46,0.88,7.2,6.5,9.0,0.34,0.42,0.75,0.30,0.72,Matches
281,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,21,1997,20,15,1386,0,2,0,0,6,1,0.00,0.13,0.13,0.00,0.13,0.3,0.3,1.4,0.02,0.09,0.11,0.02,0.11,Matches
282,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,27,1992,35,31,2747,18,7,0,0,3,0,0.59,0.23,0.82,0.59,0.82,13.5,13.5,7.0,0.44,0.23,0.67,0.44,0.67,Matches
283,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,25,1994,21,18,1599,0,1,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.4,0.00,0.02,0.03,0.00,0.03,Matches
284,Solly March\Solly-March,eng ENG,DFFW,Brighton,25,1994,19,11,1143,0,1,0,0,2,0,0.00,0.08,0.08,0.00,0.08,1.4,1.4,0.7,0.11,0.06,0.17,0.11,0.17,Matches
285,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,25,1993,2,2,113,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
286,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,32,1986,20,15,1513,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.01,0.02,0.04,0.01,0.04,Matches
287,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,23,1995,32,31,2624,17,6,0,1,1,0,0.58,0.21,0.79,0.58,0.79,11.0,10.2,4.2,0.38,0.14,0.52,0.35,0.49,Matches
288,David Martin\David-Martin,eng ENG,GK,West Ham,33,1986,5,4,436,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
289,Josh Martin\Josh-Martin,eng ENG,FW,Norwich City,17,2001,5,0,37,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.58,0.00,0.58,0.58,0.58,Matches
290,Martinelli\Martinelli,br BRA,FW,Arsenal,18,2001,14,6,663,3,0,0,0,1,0,0.41,0.00,0.41,0.41,0.41,2.2,2.2,0.2,0.30,0.03,0.33,0.30,0.33,Matches
291,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,26,1992,9,8,771,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
292,Adam Masina\Adam-Masina,it ITA,DF,Watford,25,1994,26,20,1821,1,0,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.7,0.7,0.6,0.03,0.03,0.06,0.03,0.06,Matches
293,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,25,1993,17,10,937,0,1,0,0,6,1,0.00,0.10,0.10,0.00,0.10,0.1,0.1,1.0,0.01,0.10,0.10,0.01,0.10,Matches
294,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,31,1988,19,8,758,0,2,0,0,1,0,0.00,0.24,0.24,0.00,0.24,1.2,1.2,1.9,0.14,0.23,0.37,0.14,0.37,Matches
295,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,30,1988,21,18,1581,0,2,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,1.3,0.01,0.07,0.08,0.01,0.08,Matches
296,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,27,1991,9,8,703,1,0,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,0.0,0.04,0.00,0.04,0.04,0.04,Matches
297,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,22,1996,37,30,2766,10,3,1,2,3,0,0.33,0.10,0.42,0.29,0.39,11.2,9.7,2.5,0.37,0.08,0.44,0.32,0.40,Matches
298,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,31,1987,37,37,3090,0,3,0,0,6,0,0.00,0.09,0.09,0.00,0.09,2.4,2.4,2.6,0.07,0.08,0.15,0.07,0.15,Matches
299,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,23,1996,36,24,2113,6,0,0,0,4,0,0.26,0.00,0.26,0.26,0.26,7.7,7.7,1.5,0.33,0.06,0.39,0.33,0.39,Matches
300,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,29,1989,28,28,2520,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,28,1990,33,16,1680,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.9,0.03,0.05,0.07,0.03,0.07,Matches
302,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,24,1994,28,27,2312,3,3,0,0,3,0,0.12,0.12,0.23,0.12,0.23,3.9,3.9,2.4,0.15,0.09,0.24,0.15,0.24,Matches
303,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,31,1987,28,22,1815,2,2,0,0,2,0,0.10,0.10,0.20,0.10,0.20,7.1,7.1,2.1,0.35,0.10,0.46,0.35,0.46,Matches
304,Michael McGovern\Michael-McGovern,nir NIR,GK,Norwich City,35,1984,2,1,159,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
305,Kenny McLean\Kenny-McLean,sco SCO,MF,Norwich City,27,1992,37,32,2968,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.4,1.4,2.1,0.04,0.07,0.11,0.04,0.11,Matches
306,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,19,1999,38,38,3338,2,6,0,0,5,0,0.05,0.16,0.22,0.05,0.22,2.2,2.2,6.7,0.06,0.18,0.24,0.06,0.24,Matches
307,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,22,1996,27,20,1772,4,1,0,0,2,0,0.20,0.05,0.25,0.20,0.25,1.5,1.5,0.7,0.07,0.03,0.11,0.07,0.11,Matches
308,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,29,1989,32,32,2880,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,1.7,1.7,0.6,0.05,0.02,0.07,0.05,0.07,Matches
309,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,25,1994,19,18,1492,0,2,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,1.4,0.02,0.08,0.10,0.02,0.10,Matches
310,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,27,1992,7,4,291,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
311,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,21,1997,12,10,912,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
312,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,23,1995,17,6,655,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,0.09,0.10,0.19,0.09,0.19,Matches
313,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,28,1991,31,28,2513,3,1,2,2,12,0,0.11,0.04,0.14,0.04,0.07,2.5,0.9,1.8,0.09,0.07,0.15,0.03,0.10,Matches
314,James Milner\James-Milner,eng ENG,MFDF,Liverpool,33,1986,22,9,937,2,2,2,2,4,0,0.19,0.19,0.38,0.00,0.19,2.1,0.6,0.7,0.20,0.07,0.27,0.05,0.12,Matches
315,Yerry Mina\Yerry-Mina,co COL,DF,Everton,24,1994,29,25,2284,2,1,0,0,3,0,0.08,0.04,0.12,0.08,0.12,2.2,2.2,0.2,0.08,0.01,0.09,0.08,0.09,Matches
316,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,24,1995,10,2,249,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.0,0.52,0.01,0.53,0.52,0.53,Matches
317,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,26,1993,33,33,2902,2,2,0,0,7,0,0.06,0.06,0.12,0.06,0.12,1.1,1.1,0.7,0.03,0.02,0.06,0.03,0.06,Matches
318,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,19,1999,4,2,195,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.10,0.10,0.00,0.10,Matches
319,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FW,Arsenal,30,1989,3,1,112,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.19,0.18,0.37,0.19,0.37,Matches
320,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,33,1986,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.03,0.08,0.11,0.03,0.11,Matches
321,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,28,1991,27,23,1896,0,1,0,0,5,0,0.00,0.05,0.05,0.00,0.05,1.3,1.3,1.4,0.06,0.07,0.13,0.06,0.13,Matches
322,Simon Moore\Simon-Moore,eng ENG,GK,Sheffield Utd,29,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
323,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Brighton,28,1990,31,25,2085,2,2,0,0,3,1,0.09,0.09,0.17,0.09,0.17,2.0,2.0,3.3,0.09,0.14,0.23,0.09,0.23,Matches
324,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,22,1996,21,21,1782,5,1,0,1,3,0,0.25,0.05,0.30,0.25,0.30,5.2,4.3,0.8,0.26,0.04,0.30,0.22,0.26,Matches
325,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,35,1984,11,4,436,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
326,Ravel Morrison\Ravel-Morrison,eng ENG,MF,Sheffield Utd,26,1993,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
327,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,20,1999,37,32,2867,7,5,0,0,3,0,0.22,0.16,0.38,0.22,0.38,7.0,7.0,4.6,0.22,0.15,0.37,0.22,0.37,Matches
328,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,26,1992,35,25,2242,4,4,0,0,3,0,0.16,0.16,0.32,0.16,0.32,5.7,5.7,2.4,0.23,0.10,0.33,0.23,0.33,Matches
329,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,23,1996,30,11,1240,6,4,0,0,1,0,0.44,0.29,0.73,0.44,0.73,4.9,4.9,2.5,0.36,0.18,0.54,0.36,0.54,Matches
330,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,32,1986,38,34,3108,1,6,0,0,7,0,0.03,0.17,0.20,0.03,0.20,0.8,0.8,6.3,0.02,0.18,0.21,0.02,0.21,Matches
331,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,35,1983,23,7,797,1,1,0,0,0,0,0.11,0.11,0.23,0.11,0.23,2.1,2.1,0.5,0.24,0.06,0.30,0.24,0.30,Matches
332,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,27,1992,15,13,1207,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,0.0,0.06,0.00,0.06,0.06,0.06,Matches
333,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FWMF,Newcastle Utd,27,1992,8,2,212,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.03,0.05,0.03,0.05,Matches
334,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,24,1995,1,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.71,0.00,0.71,0.71,0.71,Matches
335,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,25,1994,29,19,1836,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.01,0.02,0.03,0.01,0.03,Matches
336,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,22,1996,32,29,2674,2,1,0,0,6,0,0.07,0.03,0.10,0.07,0.10,1.8,1.8,0.4,0.06,0.01,0.07,0.06,0.07,Matches
337,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,22,1996,21,12,1009,2,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,0.4,0.4,1.2,0.04,0.11,0.14,0.04,0.14,Matches
338,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,19,1999,17,7,631,1,0,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.9,0.9,0.7,0.12,0.10,0.22,0.12,0.22,Matches
339,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,19,2000,29,9,939,3,3,0,0,3,0,0.29,0.29,0.58,0.29,0.58,2.0,2.0,2.3,0.19,0.22,0.41,0.19,0.41,Matches
340,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,22,1997,38,35,3056,2,2,0,0,9,0,0.06,0.06,0.12,0.06,0.12,1.7,1.7,2.0,0.05,0.06,0.11,0.05,0.11,Matches
