,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
235,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-265,1994,8,7,624,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,1.5,0.7,0.5,0.22,0.08,0.29,0.11,0.18,Matches
236,Robert Lynch Sanchez\Robert-Lynch-Sanchez,es ESP,GK,Brighton,,,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-321,1998,3,0,46,1,0,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
238,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,23-352,1996,7,2,273,1,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.3,0.3,0.2,0.11,0.07,0.18,0.11,0.18,Matches
239,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-249,1993,7,7,630,1,0,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.5,0.5,0.1,0.07,0.01,0.08,0.07,0.08,Matches
240,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-262,1991,5,5,430,1,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,0.7,0.7,0.7,0.16,0.15,0.31,0.16,0.31,Matches
241,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-072,1997,4,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
242,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-213,1992,7,7,619,4,1,0,0,2,0,0.58,0.15,0.73,0.58,0.73,4.3,4.3,1.7,0.63,0.24,0.87,0.63,0.87,Matches
243,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-188,1994,4,3,306,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
244,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-264,1989,5,2,137,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.09,0.12,0.03,0.12,Matches
245,Solly March\Solly-March,eng ENG,DF,Brighton,26-112,1994,7,7,570,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,0.7,0.7,0.6,0.11,0.09,0.20,0.11,0.20,Matches
246,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,24-340,1995,4,4,287,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.10,0.00,0.10,0.10,0.10,Matches
247,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-068,1992,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
248,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-002,1993,7,7,625,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,1.3,0.04,0.18,0.22,0.04,0.22,Matches
249,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-195,1988,3,3,227,0,1,0,0,0,0,0.00,0.40,0.40,0.00,0.40,0.2,0.2,0.4,0.10,0.15,0.24,0.10,0.24,Matches
250,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-100,1988,4,2,165,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.01,0.04,0.04,0.04,Matches
251,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-093,1991,3,2,182,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
252,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,24-087,1996,7,7,630,4,1,2,2,0,0,0.57,0.14,0.71,0.29,0.43,4.3,2.8,0.6,0.62,0.08,0.70,0.40,0.48,Matches
253,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-033,1987,6,6,518,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.05,0.07,0.01,0.07,Matches
254,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-158,1996,8,4,463,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,0.17,0.06,0.23,0.17,0.23,Matches
255,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,30-342,1989,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,29-363,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
257,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-022,1994,7,7,630,1,4,0,0,3,0,0.14,0.57,0.71,0.14,0.71,0.5,0.5,1.5,0.08,0.21,0.29,0.08,0.29,Matches
258,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,32-346,1987,8,5,391,2,0,0,0,0,0,0.46,0.00,0.46,0.46,0.46,0.7,0.7,0.5,0.16,0.10,0.27,0.16,0.27,Matches
259,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,20-353,1999,7,7,630,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.2,0.2,1.1,0.02,0.15,0.17,0.02,0.17,Matches
260,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,23-337,1996,6,5,487,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.07,0.04,0.07,Matches
261,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-047,1989,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.10,0.00,0.10,0.10,0.10,Matches
262,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-115,1994,3,3,250,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
263,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-253,1992,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
264,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-139,1992,8,8,705,0,1,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.0,0.0,0.3,0.00,0.04,0.04,0.00,0.04,Matches
265,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-252,2000,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
266,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-216,1991,6,2,227,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.10,0.14,0.04,0.14,Matches
267,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-310,1986,6,0,99,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
268,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-047,1994,7,7,630,1,0,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
269,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,25-298,1995,4,0,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08,Matches
270,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-241,1993,7,7,630,2,1,0,0,2,0,0.29,0.14,0.43,0.29,0.43,0.7,0.7,0.2,0.09,0.02,0.12,0.09,0.12,Matches
271,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-069,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
272,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-054,1994,8,7,658,2,2,1,2,2,0,0.27,0.27,0.55,0.14,0.41,4.1,2.6,1.0,0.56,0.14,0.70,0.35,0.49,Matches
273,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-293,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
274,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-304,1999,7,6,540,1,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,0.7,0.7,0.6,0.12,0.10,0.23,0.12,0.23,Matches
275,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-088,1992,7,4,353,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.8,0.8,0.0,0.21,0.01,0.22,0.21,0.22,Matches
276,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-062,1986,7,4,358,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.01,0.15,0.16,0.01,0.16,Matches
277,Jacob Murphy\Jacob-Murphy,eng ENG,DF,Newcastle Utd,25-259,1995,4,3,275,1,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.1,0.1,0.1,0.05,0.02,0.07,0.05,0.07,Matches
278,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-206,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
279,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-295,1994,2,0,15,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
280,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DF,Leicester City,23-329,1996,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
281,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-317,1996,8,6,418,1,0,0,0,2,0,0.22,0.00,0.22,0.22,0.22,0.5,0.5,0.8,0.10,0.16,0.26,0.10,0.26,Matches
282,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-245,2000,8,8,647,1,2,0,0,0,0,0.14,0.28,0.42,0.14,0.42,0.7,0.7,1.2,0.09,0.17,0.26,0.09,0.26,Matches
283,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-241,1997,8,6,556,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,0.12,0.08,0.20,0.12,0.20,Matches
284,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-163,1999,8,1,152,1,0,0,0,0,0,0.59,0.00,0.59,0.59,0.59,1.0,1.0,0.2,0.57,0.11,0.68,0.57,0.68,Matches
285,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-008,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
286,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-278,1999,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
287,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-185,1987,3,1,72,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
288,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-211,1991,5,3,279,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
289,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-225,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
290,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-250,1999,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
291,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-126,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
292,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-166,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
293,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-170,1988,8,8,692,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,0.04,0.11,0.15,0.04,0.15,Matches
294,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-306,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-196,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
296,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-096,1994,6,4,353,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.06,0.11,0.17,0.06,0.17,Matches
297,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-149,1993,4,3,233,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.22,0.02,0.24,0.22,0.24,Matches
298,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-268,1988,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-164,1995,7,1,232,1,0,0,0,0,0,0.39,0.00,0.39,0.39,0.39,0.6,0.6,0.1,0.24,0.02,0.27,0.24,0.27,Matches
300,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-188,1996,7,7,571,1,2,0,0,0,0,0.16,0.32,0.47,0.16,0.47,0.6,0.6,0.5,0.09,0.08,0.16,0.09,0.16,Matches
301,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-109,1993,4,4,280,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.07,0.03,0.09,0.07,0.09,Matches
302,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,24-343,1995,5,5,450,0,1,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,0.7,0.01,0.13,0.15,0.01,0.15,Matches
303,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,29-241,1991,6,0,75,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.12,0.14,0.02,0.14,Matches
304,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-233,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
305,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-247,1994,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
306,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-094,1988,2,1,141,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
307,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,25-019,1995,7,7,500,1,2,0,0,0,0,0.18,0.36,0.54,0.18,0.54,1.3,1.3,0.5,0.23,0.09,0.32,0.23,0.32,Matches
308,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,27-239,1993,7,4,374,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
309,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-204,1992,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
310,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-179,1994,7,7,491,1,1,0,0,0,0,0.18,0.18,0.37,0.18,0.37,0.4,0.4,0.3,0.07,0.05,0.12,0.07,0.12,Matches
311,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-052,1998,3,2,174,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.10,0.04,0.15,0.10,0.15,Matches
312,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-179,1998,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
313,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-165,2001,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-009,1997,7,7,630,2,3,0,0,1,0,0.29,0.43,0.71,0.29,0.71,1.7,1.7,1.0,0.24,0.14,0.38,0.24,0.38,Matches
315,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-035,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-248,1994,5,3,309,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.13,0.02,0.15,0.13,0.15,Matches
317,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-287,1995,5,3,306,0,1,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.0,0.0,0.4,0.01,0.13,0.13,0.01,0.13,Matches
318,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-329,1996,4,4,360,0,2,0,0,1,0,0.00,0.50,0.50,0.00,0.50,0.2,0.2,0.8,0.05,0.19,0.24,0.05,0.24,Matches
319,Bobby Reid\Bobby-Reid,jm JAM,MFFW,Fulham,27-281,1993,7,4,389,2,0,0,0,2,0,0.46,0.00,0.46,0.46,0.46,1.4,1.4,0.1,0.31,0.01,0.33,0.31,0.33,Matches
320,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-300,1999,8,8,720,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.04,0.06,0.01,0.06,Matches
321,Richarlison\Richarlison,br BRA,FW,Everton,23-183,1997,5,5,382,1,2,1,1,1,1,0.24,0.47,0.71,0.00,0.47,2.7,1.9,1.1,0.63,0.25,0.88,0.45,0.70,Matches
322,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-061,1996,6,4,362,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.4,0.4,0.1,0.10,0.03,0.13,0.10,0.13,Matches
323,Matt Ritchie\Matt-Ritchie,sco SCO,DF,Newcastle Utd,31-060,1989,1,1,68,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.08,0.11,0.03,0.11,Matches
324,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-302,1999,6,2,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.14,0.18,0.05,0.18,Matches
325,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-243,1994,8,8,720,1,2,0,0,0,0,0.12,0.25,0.37,0.12,0.37,0.8,0.8,1.2,0.10,0.14,0.24,0.10,0.24,Matches
326,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-093,1997,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.06,0.07,0.01,0.07,Matches
327,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-281,1995,8,5,420,2,0,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.5,0.5,0.4,0.11,0.08,0.18,0.11,0.18,Matches
328,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-069,1993,3,2,252,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.10,0.00,0.10,0.10,0.10,Matches
329,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FW,West Brom,31-172,1989,3,0,87,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.04,0.14,0.09,0.14,Matches
330,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23-332,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Joe Rodon\Joe-Rodon,wal WAL,FW,Tottenham,23-018,1997,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
332,Rodri\Rodri,es ESP,MF,Manchester City,24-140,1996,7,7,630,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
333,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-248,1991,6,3,321,1,0,0,0,0,0,0.28,0.00,0.28,0.28,0.28,2.0,2.0,0.5,0.55,0.13,0.68,0.55,0.68,Matches
334,James Rodríguez\James-Rodriguez,co COL,FW,Everton,29-120,1991,7,7,587,3,3,0,0,1,0,0.46,0.46,0.92,0.46,0.92,1.9,1.9,1.9,0.29,0.29,0.59,0.29,0.59,Matches
335,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-103,1989,5,1,156,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.16,0.06,0.22,0.16,0.22,Matches
336,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-046,1991,8,8,680,1,0,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.2,0.2,0.2,0.03,0.02,0.05,0.03,0.05,Matches
337,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-215,1992,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
338,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Newcastle Utd,23-242,1997,7,7,509,1,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,0.7,0.7,1.1,0.12,0.20,0.32,0.12,0.32,Matches
339,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-228,1990,6,6,517,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.1,0.07,0.02,0.09,0.07,0.09,Matches
340,Bukayo Saka\Bukayo-Saka,eng ENG,DFMF,Arsenal,19-065,2001,6,6,508,1,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.1,1.1,0.1,0.20,0.01,0.21,0.20,0.21,Matches
341,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-270,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
342,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-147,1992,8,8,719,8,0,4,4,0,0,1.00,0.00,1.00,0.50,0.50,5.8,2.8,2.0,0.73,0.26,0.98,0.35,0.61,Matches
343,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-150,1996,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.16,0.00,0.16,0.16,0.16,Matches
344,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-007,1991,6,4,341,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
345,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,28-325,1991,5,4,366,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
346,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,27-322,1992,6,5,400,0,1,0,0,1,0,0.00,0.23,0.23,0.00,0.23,0.2,0.2,0.5,0.05,0.11,0.16,0.05,0.16,Matches
347,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-004,1986,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
348,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,26-359,1993,6,6,509,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.09,0.02,0.11,0.09,0.11,Matches
349,Jamie Shackleton\Jamie-Shackleton,eng ENG,MF,Leeds United,21-032,1999,3,1,125,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.10,0.10,0.00,0.10,Matches
350,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,29-030,1991,2,0,53,0,1,0,0,0,0,0.00,1.70,1.70,0.00,1.70,0.0,0.0,0.6,0.00,0.98,0.98,0.00,0.98,Matches
351,Billy Sharp\Billy-Sharp,eng ENG,FWMF,Sheffield Utd,34-278,1986,4,1,132,1,0,1,1,0,0,0.68,0.00,0.68,0.00,0.00,1.1,0.4,0.0,0.77,0.00,0.77,0.25,0.25,Matches
352,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-120,1995,7,7,606,0,1,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,0.3,0.00,0.05,0.05,0.00,0.05,Matches
