,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-027,2001,18,10,949,10.5,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,0.9,1.8,0.08,0.09,0.17,0.08,0.17,Matches
215,Jorginho\Jorginho,it ITA,MF,Chelsea,29-068,1991,17,13,1167,13.0,5,1,0,5,7,0,0,0.39,0.08,0.46,0.00,0.08,5.4,0.1,1.4,1.5,0.42,0.11,0.53,0.01,0.12,Matches
216,Willian José\Willian-Jose,br BRA,FW,Wolves,29-095,1991,6,5,432,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.11,0.05,0.16,0.11,0.16,Matches
217,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-084,1996,9,5,503,5.6,5,0,5,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,3.7,0.44,0.22,0.66,0.44,0.66,Matches
218,James Justin\James-Justin,eng ENG,DF,Leicester City,23-003,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
219,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-338,2000,2,2,180,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
220,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-356,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
221,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-213,1993,22,22,1924,21.4,13,11,10,3,3,1,0,0.61,0.51,1.12,0.47,0.98,11.3,9.0,5.0,14.0,0.53,0.23,0.76,0.42,0.65,Matches
222,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-334,1991,21,18,1622,18.0,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.9,1.2,0.02,0.05,0.06,0.02,0.06,Matches
223,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-364,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
224,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-046,1993,23,21,1911,21.2,3,1,3,0,0,3,0,0.14,0.05,0.19,0.14,0.19,1.0,1.0,0.8,1.8,0.05,0.04,0.09,0.05,0.09,Matches
225,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-353,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
226,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-016,1995,7,6,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.0,0.10,0.13,0.23,0.10,0.23,Matches
227,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-095,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
228,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-348,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-237,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-279,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
231,Joshua King\Joshua-King,no NOR,FWMF,Everton,29-042,1992,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-258,1990,25,23,1937,21.5,3,5,1,2,2,5,0,0.14,0.23,0.37,0.05,0.28,2.8,1.3,3.5,4.8,0.13,0.16,0.29,0.06,0.22,Matches
233,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-224,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
234,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-251,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-126,1997,21,20,1846,20.5,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.9,0.9,0.0,0.9,0.05,0.00,0.05,0.05,0.05,Matches
236,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-067,1989,23,22,1953,21.7,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.04,0.01,0.04,0.04,0.04,Matches
237,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-296,1994,20,16,1340,14.9,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,1.4,2.1,0.05,0.09,0.14,0.05,0.14,Matches
238,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-208,1994,8,6,625,6.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
239,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-181,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
240,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-274,1991,21,16,1333,14.8,8,2,7,1,1,2,0,0.54,0.14,0.68,0.47,0.61,6.1,5.3,1.9,7.2,0.41,0.13,0.54,0.36,0.48,Matches
241,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-292,1988,19,10,872,9.7,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,1.0,1.0,2.5,3.5,0.10,0.26,0.36,0.10,0.36,Matches
242,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,28-359,1992,13,5,486,5.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.4,1.3,0.18,0.07,0.25,0.18,0.25,Matches
243,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-149,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
244,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-011,1993,12,3,379,4.2,1,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.6,1.7,0.26,0.14,0.40,0.26,0.40,Matches
245,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-275,1994,9,8,759,8.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.04,0.03,0.07,0.04,0.07,Matches
246,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-107,1993,14,14,1175,13.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.05,0.00,0.05,0.05,0.05,Matches
247,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-138,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
248,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-178,1993,18,9,842,9.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.04,0.05,0.09,0.04,0.09,Matches
249,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-359,1992,24,24,2141,23.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
250,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-032,1998,22,19,1740,19.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
251,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-224,1994,19,19,1685,18.7,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,0.6,0.6,0.5,1.1,0.03,0.03,0.06,0.03,0.06,Matches
252,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-073,1992,4,4,349,3.9,3,0,3,0,0,0,0,0.77,0.00,0.77,0.77,0.77,0.7,0.7,0.2,1.0,0.18,0.06,0.25,0.18,0.25,Matches
253,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-104,1989,16,15,1224,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
254,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-194,1993,3,2,181,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.14,0.00,0.14,0.14,0.14,Matches
255,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-062,1986,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-323,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
257,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-034,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
258,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-034,1996,19,16,1394,15.5,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,2.4,2.4,1.3,3.7,0.16,0.08,0.24,0.16,0.24,Matches
259,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-192,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
260,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-035,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
261,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-342,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
262,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-119,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
263,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-129,1997,22,20,1832,20.4,4,3,4,0,1,3,0,0.20,0.15,0.34,0.20,0.34,4.3,3.5,2.9,6.4,0.21,0.14,0.35,0.17,0.32,Matches
264,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-291,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
265,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-262,1989,21,21,1890,21.0,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.4,0.4,0.7,1.1,0.02,0.03,0.05,0.02,0.05,Matches
266,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-310,1987,15,12,984,10.9,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.06,0.04,0.10,0.06,0.10,Matches
267,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-293,1998,21,21,1829,20.3,0,2,0,0,0,7,1,0.00,0.10,0.10,0.00,0.10,1.1,1.1,1.2,2.3,0.06,0.06,0.12,0.06,0.12,Matches
268,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-008,1994,20,17,1471,16.3,0,2,0,0,1,6,1,0.00,0.12,0.12,0.00,0.12,2.0,1.2,1.2,2.4,0.12,0.07,0.19,0.08,0.15,Matches
269,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-064,1998,12,8,701,7.8,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,0.9,0.9,1.8,2.7,0.12,0.23,0.34,0.12,0.34,Matches
270,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-095,1996,23,18,1628,18.1,8,5,8,0,0,4,0,0.44,0.28,0.72,0.44,0.72,3.4,3.4,3.8,7.2,0.19,0.21,0.40,0.19,0.40,Matches
271,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-358,1993,25,25,2250,25.0,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,1.6,1.6,0.3,1.9,0.07,0.01,0.08,0.07,0.08,Matches
272,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-005,1991,19,15,1298,14.4,6,3,6,0,0,0,0,0.42,0.21,0.62,0.42,0.62,3.3,3.3,4.8,8.1,0.23,0.34,0.56,0.23,0.56,Matches
273,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-181,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
274,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-181,1997,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.02,0.14,0.16,0.02,0.16,Matches
275,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-061,1998,4,3,259,2.9,2,0,2,0,0,0,0,0.69,0.00,0.69,0.69,0.69,2.3,2.3,0.2,2.5,0.79,0.08,0.87,0.79,0.87,Matches
276,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-322,1992,22,21,1870,20.8,7,3,7,0,0,3,0,0.34,0.14,0.48,0.34,0.48,10.5,10.5,3.5,14.0,0.50,0.17,0.67,0.50,0.67,Matches
277,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-297,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
278,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-007,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
279,Solly March\Solly-March,eng ENG,DF,Brighton,26-221,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
280,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-179,1993,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
281,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-083,1995,20,16,1381,15.3,4,3,4,0,0,0,1,0.26,0.20,0.46,0.26,0.46,5.8,5.8,2.0,7.8,0.38,0.13,0.51,0.38,0.51,Matches
282,Martinelli\Martinelli,br BRA,FW,Arsenal,19-253,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
283,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-177,1992,23,23,2070,23.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
284,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-111,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.20,0.03,0.20,Matches
285,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-304,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
286,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-243,1997,3,2,153,1.7,1,0,1,0,0,0,0,0.59,0.00,0.59,0.59,0.59,0.1,0.1,0.0,0.1,0.07,0.01,0.08,0.07,0.08,Matches
287,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-209,1988,13,9,822,9.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.03,0.06,0.02,0.06,Matches
288,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-202,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
289,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-196,1996,23,20,1702,18.9,7,1,4,3,4,1,0,0.37,0.05,0.42,0.21,0.26,10.0,7.0,2.2,9.1,0.53,0.11,0.64,0.37,0.48,Matches
290,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-142,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
291,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-267,1996,18,10,1092,12.1,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.9,2.9,1.0,3.9,0.24,0.08,0.32,0.24,0.32,Matches
292,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-085,1989,24,24,2160,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
293,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-106,1990,9,6,468,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
294,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-131,1994,22,22,1980,22.0,1,4,1,0,0,5,0,0.05,0.18,0.23,0.05,0.23,1.3,1.3,1.9,3.1,0.06,0.09,0.14,0.06,0.14,Matches
295,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-089,1987,23,16,1438,16.0,5,1,5,0,0,4,0,0.31,0.06,0.38,0.31,0.38,3.6,3.6,1.0,4.6,0.23,0.06,0.29,0.23,0.29,Matches
296,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-096,1999,23,21,1957,21.7,1,3,1,0,0,1,0,0.05,0.14,0.18,0.05,0.18,0.6,0.6,3.4,4.0,0.03,0.16,0.19,0.03,0.19,Matches
297,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-080,1996,21,15,1324,14.7,4,1,4,0,0,0,0,0.27,0.07,0.34,0.27,0.34,1.0,1.0,0.8,1.8,0.07,0.05,0.12,0.07,0.12,Matches
298,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-156,1989,18,18,1613,17.9,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.1,1.0,0.05,0.01,0.06,0.05,0.06,Matches
299,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-224,1994,6,6,504,5.6,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.00,0.03,0.02,0.03,Matches
300,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-362,1992,20,20,1800,20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-248,1992,19,14,1302,14.5,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
302,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-361,2000,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
303,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-325,1991,21,17,1493,16.6,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.03,0.03,0.06,0.03,0.06,Matches
304,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-053,1986,16,7,625,6.9,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,1.1,1.2,0.01,0.16,0.17,0.01,0.17,Matches
305,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-156,1994,19,19,1637,18.2,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
306,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-041,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
307,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-041,1995,4,3,259,2.9,2,0,2,0,0,0,0,0.69,0.00,0.69,0.69,0.69,0.4,0.4,0.0,0.4,0.14,0.00,0.14,0.14,0.14,Matches
308,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-350,1993,22,22,1934,21.5,2,1,2,0,0,5,1,0.09,0.05,0.14,0.09,0.14,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07,Matches
309,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-178,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
310,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-163,1994,18,10,1005,11.2,2,3,1,1,2,2,0,0.18,0.27,0.45,0.09,0.36,5.0,3.5,2.4,5.9,0.45,0.22,0.66,0.31,0.53,Matches
311,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-204,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
312,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-036,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
313,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-047,1999,24,22,1957,21.7,4,3,3,1,1,2,0,0.18,0.14,0.32,0.14,0.28,4.0,3.2,4.5,7.7,0.18,0.21,0.39,0.15,0.36,Matches
314,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-197,1992,19,7,744,8.3,2,1,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36,1.1,1.1,0.5,1.5,0.13,0.06,0.18,0.13,0.18,Matches
315,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,25-018,1996,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.28,0.14,0.42,0.28,0.42,Matches
316,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-171,1986,23,19,1670,18.6,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,0.4,0.4,1.7,2.1,0.02,0.09,0.12,0.02,0.12,Matches
317,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-048,1999,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
318,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-002,1995,14,8,755,8.4,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,0.5,0.5,0.6,1.1,0.06,0.07,0.13,0.06,0.13,Matches
319,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-315,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-038,1994,7,3,287,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
321,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-072,1996,13,12,1042,11.6,1,1,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,0.3,0.3,0.5,0.8,0.03,0.04,0.07,0.03,0.07,Matches
