,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-132,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
215,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-033,1997,25,19,1796,20.0,8,3,8,0,0,1,0,0.40,0.15,0.55,0.40,0.55,7.8,7.8,3.0,10.9,0.39,0.15,0.54,0.39,0.54,Matches
216,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,30-001,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
217,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-265,1996,28,21,1848,20.5,3,2,3,0,0,3,0,0.15,0.10,0.24,0.15,0.24,4.8,4.8,2.1,6.9,0.23,0.10,0.34,0.23,0.34,Matches
218,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-102,2000,14,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
219,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-042,1993,33,33,2970,33.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
220,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-096,2001,21,12,1103,12.3,1,1,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
221,Jorginho\Jorginho,it ITA,MF,Chelsea,29-137,1991,24,20,1748,19.4,6,1,0,6,8,1,0,0.31,0.05,0.36,0.00,0.05,6.2,0.1,1.6,1.8,0.32,0.08,0.41,0.01,0.09,Matches
222,Willian José\Willian-Jose,br BRA,FW,Wolves,29-164,1991,13,12,973,10.8,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,0.5,2.2,0.17,0.04,0.21,0.17,0.21,Matches
223,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-153,1996,16,10,960,10.7,8,0,8,0,0,2,0,0.75,0.00,0.75,0.75,0.75,5.1,5.1,1.6,6.7,0.48,0.15,0.62,0.48,0.62,Matches
224,James Justin\James-Justin,eng ENG,DF,Leicester City,23-072,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
225,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-042,2000,9,9,801,8.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
226,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-060,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
227,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-282,1993,31,31,2722,30.2,21,13,17,4,4,1,0,0.69,0.43,1.12,0.56,0.99,18.3,15.2,6.8,22.0,0.60,0.22,0.83,0.50,0.73,Matches
228,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-038,1991,28,22,2048,22.8,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.05,0.08,0.04,0.08,Matches
229,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-067,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
230,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-115,1993,30,28,2541,28.2,3,1,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,1.2,1.2,0.9,2.1,0.04,0.03,0.07,0.04,0.07,Matches
231,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-057,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
232,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-085,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
233,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-164,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-052,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-306,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
236,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-348,1997,16,12,1130,12.6,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.07,0.03,0.07,Matches
237,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-111,1992,10,0,141,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.30,0.00,0.30,0.30,0.30,Matches
238,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-327,1990,33,26,2229,24.8,3,5,1,2,2,6,0,0.12,0.20,0.32,0.04,0.24,3.1,1.6,3.6,5.2,0.12,0.15,0.27,0.06,0.21,Matches
239,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-293,1996,16,12,1042,11.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.06,0.02,0.07,0.06,0.07,Matches
240,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-320,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
241,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-081,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
242,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-195,1997,31,30,2746,30.5,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.9,1.9,0.2,2.1,0.06,0.01,0.07,0.06,0.07,Matches
243,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-136,1989,31,30,2673,29.7,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.03,0.01,0.03,0.03,0.03,Matches
244,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,27-000,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
245,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-277,1994,12,10,946,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.05,0.01,0.05,Matches
246,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-250,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
247,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-343,1991,28,22,1868,20.8,13,2,10,3,3,3,0,0.63,0.10,0.72,0.48,0.58,9.7,7.4,2.7,10.1,0.47,0.13,0.60,0.36,0.49,Matches
248,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-361,1988,27,16,1485,16.5,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,2.4,2.4,2.8,5.3,0.15,0.17,0.32,0.15,0.32,Matches
249,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-063,1992,22,5,693,7.7,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.2,1.2,0.9,2.1,0.15,0.12,0.28,0.15,0.28,Matches
250,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-218,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
251,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-080,1993,16,4,524,5.8,1,1,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,1.2,1.2,0.9,2.0,0.20,0.15,0.35,0.20,0.35,Matches
252,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-344,1994,15,13,1254,13.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.5,0.06,0.05,0.11,0.06,0.11,Matches
253,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-176,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
254,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-207,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
255,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-247,1993,26,17,1523,16.9,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.8,1.7,0.05,0.05,0.10,0.05,0.10,Matches
256,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-063,1992,31,31,2771,30.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-230,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
258,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-101,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
259,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-293,1994,26,26,2315,25.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.7,1.3,0.03,0.03,0.05,0.03,0.05,Matches
260,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-142,1992,12,12,1061,11.8,9,3,8,1,2,2,0,0.76,0.25,1.02,0.68,0.93,4.8,3.1,0.7,3.8,0.41,0.06,0.46,0.27,0.32,Matches
261,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-173,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
262,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-263,1993,12,11,979,10.9,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.6,1.3,0.06,0.06,0.12,0.06,0.12,Matches
263,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-131,1986,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
264,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-027,1996,16,9,798,8.9,1,1,1,0,0,5,0,0.11,0.11,0.23,0.11,0.23,1.0,1.0,1.1,2.1,0.12,0.12,0.24,0.12,0.24,Matches
265,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-103,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
266,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-103,1996,27,21,1819,20.2,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.4,0.15,0.07,0.22,0.15,0.22,Matches
267,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-261,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
268,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-104,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
269,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-046,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
270,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-188,1997,18,14,1281,14.2,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.1,2.4,0.10,0.08,0.17,0.10,0.17,Matches
271,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-198,1997,30,28,2478,27.5,4,4,4,0,1,4,0,0.15,0.15,0.29,0.15,0.29,5.1,4.3,4.7,9.0,0.18,0.17,0.35,0.16,0.33,Matches
272,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-360,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
273,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-331,1989,30,30,2700,30.0,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,0.5,0.5,2.1,2.6,0.02,0.07,0.09,0.02,0.09,Matches
274,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-014,1987,20,17,1396,15.5,1,0,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
275,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-362,1998,29,29,2519,28.0,0,2,0,0,0,10,1,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.3,2.7,0.05,0.05,0.10,0.05,0.10,Matches
276,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-077,1994,27,23,2021,22.5,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.14,0.06,0.11,Matches
277,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-133,1998,18,11,927,10.3,1,1,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,1.0,1.0,1.9,2.8,0.09,0.18,0.28,0.09,0.28,Matches
278,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-164,1996,27,21,1877,20.9,8,5,8,0,0,4,0,0.38,0.24,0.62,0.38,0.62,4.0,4.0,4.7,8.7,0.19,0.23,0.42,0.19,0.42,Matches
279,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-062,1993,33,33,2970,33.0,2,1,2,0,0,10,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07,Matches
280,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-074,1991,25,21,1795,19.9,9,4,9,0,0,0,0,0.45,0.20,0.65,0.45,0.65,5.4,5.4,5.5,10.9,0.27,0.28,0.55,0.27,0.55,Matches
281,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-250,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
282,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-250,1997,12,12,1062,11.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.05,0.04,0.08,0.05,0.08,Matches
283,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-130,1998,12,9,731,8.1,3,0,2,1,1,0,0,0.37,0.00,0.37,0.25,0.25,4.7,3.9,1.0,4.9,0.58,0.12,0.70,0.48,0.60,Matches
284,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-026,1992,30,27,2435,27.1,8,5,8,0,0,3,0,0.30,0.18,0.48,0.30,0.48,13.2,13.2,4.3,17.6,0.49,0.16,0.65,0.49,0.65,Matches
285,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,27-001,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
286,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-076,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
287,Solly March\Solly-March,eng ENG,DF,Brighton,26-290,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
288,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-248,1993,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
289,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-152,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
290,Martinelli\Martinelli,br BRA,FW,Arsenal,19-322,2001,11,6,512,5.7,1,1,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,2.7,2.7,2.1,4.8,0.48,0.37,0.85,0.48,0.85,Matches
291,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-246,1992,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
292,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-180,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
293,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,33-008,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
294,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-312,1997,6,2,208,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.2,0.2,0.0,0.2,0.09,0.01,0.09,0.09,0.09,Matches
295,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-278,1988,16,10,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
296,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-271,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
297,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-265,1996,32,28,2423,26.9,8,2,5,3,4,1,0,0.30,0.07,0.37,0.19,0.26,12.8,9.8,3.6,13.4,0.48,0.13,0.61,0.36,0.50,Matches
298,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-211,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
299,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-336,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
300,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-154,1989,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-175,1990,13,7,581,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
302,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-200,1994,32,32,2880,32.0,2,5,2,0,0,7,0,0.06,0.16,0.22,0.06,0.22,2.0,2.0,2.7,4.7,0.06,0.08,0.15,0.06,0.15,Matches
303,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-158,1987,31,24,2037,22.6,7,1,7,0,0,7,0,0.31,0.04,0.35,0.31,0.35,5.9,5.9,1.2,7.1,0.26,0.05,0.31,0.26,0.31,Matches
304,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-165,1999,32,30,2751,30.6,2,5,2,0,0,1,0,0.07,0.16,0.23,0.07,0.23,1.0,1.0,5.7,6.7,0.03,0.19,0.22,0.03,0.22,Matches
305,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-149,1996,29,21,1888,21.0,4,1,4,0,0,2,0,0.19,0.05,0.24,0.19,0.24,1.9,1.9,0.9,2.8,0.09,0.04,0.13,0.09,0.13,Matches
306,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-225,1989,27,27,2423,26.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.1,1.6,0.05,0.00,0.06,0.05,0.06,Matches
307,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-293,1994,11,10,857,9.5,2,1,2,0,0,2,0,0.21,0.11,0.32,0.21,0.32,0.4,0.4,0.3,0.7,0.04,0.04,0.08,0.04,0.08,Matches
308,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-066,1992,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-317,1992,21,15,1375,15.3,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
310,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-065,2000,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
311,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-029,1991,29,25,2205,24.5,1,1,0,1,1,8,1,0.04,0.04,0.08,0.00,0.04,1.5,0.7,1.2,1.8,0.06,0.05,0.11,0.03,0.08,Matches
312,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-122,1986,24,11,1053,11.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.7,0.04,0.11,0.14,0.04,0.14,Matches
313,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-225,1994,22,21,1786,19.8,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
314,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-110,1995,7,6,485,5.4,2,0,2,0,0,1,0,0.37,0.00,0.37,0.37,0.37,0.7,0.7,0.2,0.9,0.12,0.05,0.17,0.12,0.17,Matches
315,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-110,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
316,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-054,1993,32,32,2834,31.5,2,2,2,0,0,6,1,0.06,0.06,0.13,0.06,0.13,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08,Matches
317,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-247,1999,14,14,1260,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
318,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-232,1994,26,12,1312,14.6,3,3,2,1,2,3,0,0.21,0.21,0.41,0.14,0.34,6.4,4.9,2.5,7.4,0.44,0.17,0.61,0.34,0.51,Matches
319,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-029,1999,8,4,344,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.18,0.04,0.23,0.18,0.23,Matches
320,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-273,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,24-161,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,2.20,0.00,2.20,2.20,2.20,Matches
