,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-345,1993,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
215,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-034,2001,20,12,1089,12.1,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.1,2.4,0.11,0.09,0.20,0.11,0.20,Matches
216,Jorginho\Jorginho,it ITA,MF,Chelsea,29-075,1991,18,14,1257,14.0,5,1,0,5,7,0,0,0.36,0.07,0.43,0.00,0.07,5.4,0.1,1.4,1.5,0.39,0.10,0.49,0.01,0.11,Matches
217,Willian José\Willian-Jose,br BRA,FW,Wolves,29-102,1991,7,6,513,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.09,0.05,0.13,0.09,0.13,Matches
218,Diogo Jota\Diogo-Jota,pt POR,FWMF,Liverpool,24-091,1996,10,5,532,5.9,5,0,5,0,0,0,0,0.85,0.00,0.85,0.85,0.85,2.4,2.4,1.2,3.7,0.41,0.21,0.62,0.41,0.62,Matches
219,James Justin\James-Justin,eng ENG,DF,Leicester City,23-010,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
220,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-345,2000,4,4,360,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
221,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-363,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
222,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-220,1993,24,24,2104,23.4,14,11,11,3,3,1,0,0.60,0.47,1.07,0.47,0.94,12.8,10.5,5.2,15.7,0.55,0.22,0.77,0.45,0.67,Matches
223,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-341,1991,23,20,1802,20.0,0,2,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,1.0,1.3,0.02,0.05,0.07,0.02,0.07,Matches
224,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-005,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
225,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-053,1993,25,23,2091,23.2,3,1,3,0,0,3,0,0.13,0.04,0.17,0.13,0.17,1.0,1.0,0.8,1.9,0.04,0.04,0.08,0.04,0.08,Matches
226,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-360,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
227,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-023,1995,8,6,406,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.0,0.10,0.12,0.22,0.10,0.22,Matches
228,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-102,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-355,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-244,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-286,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
232,Joshua King\Joshua-King,no NOR,FWMF,Everton,29-049,1992,6,0,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-265,1990,26,24,2027,22.5,3,5,1,2,2,6,0,0.13,0.22,0.36,0.04,0.27,2.9,1.3,3.5,4.8,0.13,0.16,0.28,0.06,0.21,Matches
234,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-231,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
235,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-258,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
236,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-133,1997,23,22,2026,22.5,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.0,1.0,0.04,0.00,0.04,0.04,0.04,Matches
237,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-074,1989,25,24,2133,23.7,1,0,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.1,0.9,0.03,0.01,0.04,0.03,0.04,Matches
238,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-303,1994,22,17,1440,16.0,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.8,0.8,1.4,2.2,0.05,0.09,0.14,0.05,0.14,Matches
239,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-215,1994,9,7,696,7.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.00,0.02,0.02,0.00,0.02,Matches
240,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-188,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
241,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-281,1991,22,17,1416,15.7,9,2,7,2,2,2,0,0.57,0.13,0.70,0.44,0.57,6.8,5.3,1.9,7.2,0.43,0.12,0.55,0.34,0.46,Matches
242,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-299,1988,20,10,917,10.2,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,1.0,1.0,2.6,3.5,0.09,0.25,0.35,0.09,0.35,Matches
243,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-001,1992,15,5,523,5.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.9,1.8,0.17,0.15,0.31,0.17,0.31,Matches
244,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-156,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
245,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-018,1993,12,3,379,4.2,1,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.6,1.7,0.26,0.14,0.40,0.26,0.40,Matches
246,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-282,1994,10,9,849,9.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.04,0.03,0.06,0.04,0.06,Matches
247,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-114,1993,15,15,1265,14.1,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
248,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-145,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
249,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-185,1993,19,10,932,10.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.08,0.05,0.13,0.08,0.13,Matches
250,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-001,1992,25,25,2231,24.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
251,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-039,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
252,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-231,1994,20,20,1775,19.7,1,1,1,0,0,0,0,0.05,0.05,0.10,0.05,0.10,0.6,0.6,0.5,1.1,0.03,0.03,0.06,0.03,0.06,Matches
253,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,West Ham,28-080,1992,5,5,439,4.9,3,1,3,0,0,0,0,0.62,0.21,0.82,0.62,0.82,1.3,1.3,0.3,1.6,0.27,0.07,0.34,0.27,0.34,Matches
254,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-111,1989,16,15,1224,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
255,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-201,1993,4,3,271,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.11,0.02,0.13,0.11,0.13,Matches
256,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-069,1986,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-330,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
258,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-041,1996,21,18,1547,17.2,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,2.6,2.6,1.4,4.0,0.15,0.08,0.23,0.15,0.23,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-041,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-199,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
261,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-042,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
262,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-349,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
263,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-126,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
264,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-136,1997,24,22,2012,22.4,4,3,4,0,1,4,0,0.18,0.13,0.31,0.18,0.31,4.5,3.7,3.4,7.1,0.20,0.15,0.35,0.17,0.32,Matches
265,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-298,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
266,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-269,1989,23,23,2070,23.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,1.5,1.9,0.02,0.07,0.08,0.02,0.08,Matches
267,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-317,1987,16,13,1074,11.9,1,0,1,0,0,1,1,0.08,0.00,0.08,0.08,0.08,0.8,0.8,0.4,1.3,0.07,0.04,0.11,0.07,0.11,Matches
268,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-300,1998,21,21,1829,20.3,0,2,0,0,0,7,1,0.00,0.10,0.10,0.00,0.10,1.1,1.1,1.2,2.3,0.06,0.06,0.12,0.06,0.12,Matches
269,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-015,1994,22,19,1651,18.3,0,2,0,0,1,6,1,0.00,0.11,0.11,0.00,0.11,2.0,1.2,1.2,2.4,0.11,0.06,0.17,0.07,0.13,Matches
270,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-071,1998,13,9,746,8.3,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,0.9,0.9,1.9,2.8,0.11,0.22,0.33,0.11,0.33,Matches
271,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-102,1996,23,18,1628,18.1,8,5,8,0,0,4,0,0.44,0.28,0.72,0.44,0.72,3.4,3.4,3.8,7.2,0.19,0.21,0.40,0.19,0.40,Matches
272,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-000,1993,27,27,2430,27.0,2,1,2,0,0,7,0,0.07,0.04,0.11,0.07,0.11,1.7,1.7,0.3,2.0,0.06,0.01,0.08,0.06,0.08,Matches
273,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-012,1991,21,17,1478,16.4,7,4,7,0,0,0,0,0.43,0.24,0.67,0.43,0.67,3.7,3.7,5.2,9.0,0.23,0.32,0.55,0.23,0.55,Matches
274,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-188,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-188,1997,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.7,0.05,0.09,0.14,0.05,0.14,Matches
276,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-068,1998,6,5,439,4.9,2,0,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,2.7,2.7,0.4,3.1,0.55,0.08,0.63,0.55,0.63,Matches
277,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-329,1992,24,23,2050,22.8,7,3,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,10.5,10.5,3.7,14.1,0.46,0.16,0.62,0.46,0.62,Matches
278,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-304,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
279,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-014,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
280,Solly March\Solly-March,eng ENG,DF,Brighton,26-228,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
281,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-186,1993,5,5,450,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
282,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-090,1995,21,16,1393,15.5,4,3,4,0,0,0,1,0.26,0.19,0.45,0.26,0.45,5.8,5.8,2.0,7.8,0.38,0.13,0.51,0.38,0.51,Matches
283,Martinelli\Martinelli,br BRA,FW,Arsenal,19-260,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
284,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-184,1992,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
285,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-118,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.20,0.03,0.20,Matches
286,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-311,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
287,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-250,1997,3,2,153,1.7,1,0,1,0,0,0,0,0.59,0.00,0.59,0.59,0.59,0.1,0.1,0.0,0.1,0.07,0.01,0.08,0.07,0.08,Matches
288,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-216,1988,14,10,912,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
289,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-209,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
290,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-203,1996,24,21,1792,19.9,7,1,4,3,4,1,0,0.35,0.05,0.40,0.20,0.25,10.2,7.2,2.3,9.5,0.51,0.12,0.63,0.36,0.48,Matches
291,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-149,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
292,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-274,1996,20,11,1184,13.2,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,3.0,3.0,1.1,4.0,0.23,0.08,0.31,0.23,0.31,Matches
293,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-092,1989,24,24,2160,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
294,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-113,1990,11,7,541,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02,Matches
295,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-138,1994,24,24,2160,24.0,1,4,1,0,0,5,0,0.04,0.17,0.21,0.04,0.21,1.5,1.5,2.1,3.5,0.06,0.09,0.15,0.06,0.15,Matches
296,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-096,1987,25,18,1565,17.4,6,1,6,0,0,5,0,0.35,0.06,0.40,0.35,0.40,4.7,4.7,1.1,5.8,0.27,0.06,0.33,0.27,0.33,Matches
297,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-103,1999,25,23,2137,23.7,1,3,1,0,0,1,0,0.04,0.13,0.17,0.04,0.17,0.7,0.7,3.6,4.3,0.03,0.15,0.18,0.03,0.18,Matches
298,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-087,1996,23,16,1431,15.9,4,1,4,0,0,0,0,0.25,0.06,0.31,0.25,0.31,1.1,1.1,0.8,1.9,0.07,0.05,0.12,0.07,0.12,Matches
299,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-163,1989,20,20,1793,19.9,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.0,1.0,0.1,1.1,0.05,0.01,0.05,0.05,0.05,Matches
300,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-231,1994,6,6,504,5.6,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.00,0.03,0.02,0.03,Matches
301,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-004,1992,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-255,1992,20,15,1367,15.2,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
303,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-003,2000,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
304,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-332,1991,23,19,1673,18.6,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.9,1.6,0.03,0.05,0.08,0.03,0.08,Matches
305,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-060,1986,18,7,651,7.2,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,1.1,1.2,0.01,0.15,0.16,0.01,0.16,Matches
306,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-163,1994,19,19,1637,18.2,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
307,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-048,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-048,1995,4,3,259,2.9,2,0,2,0,0,0,0,0.69,0.00,0.69,0.69,0.69,0.4,0.4,0.0,0.4,0.14,0.00,0.14,0.14,0.14,Matches
309,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-357,1993,24,24,2114,23.5,2,1,2,0,0,5,1,0.09,0.04,0.13,0.09,0.13,1.7,1.7,0.2,1.9,0.07,0.01,0.08,0.07,0.08,Matches
310,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-185,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
311,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-170,1994,20,10,1043,11.6,2,3,1,1,2,2,0,0.17,0.26,0.43,0.09,0.35,5.0,3.5,2.3,5.8,0.43,0.20,0.63,0.30,0.50,Matches
312,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-332,1999,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
313,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-211,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-043,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-054,1999,26,24,2127,23.6,5,3,4,1,1,2,0,0.21,0.13,0.34,0.17,0.30,4.2,3.4,4.8,8.2,0.18,0.20,0.38,0.15,0.35,Matches
316,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-204,1992,21,8,833,9.3,3,1,3,0,0,0,0,0.32,0.11,0.43,0.32,0.43,1.9,1.9,0.5,2.3,0.20,0.05,0.25,0.20,0.25,Matches
317,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,25-025,1996,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.28,0.14,0.42,0.28,0.42,Matches
318,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-178,1986,25,21,1850,20.6,1,1,1,0,0,5,1,0.05,0.05,0.10,0.05,0.10,0.4,0.4,1.9,2.3,0.02,0.09,0.11,0.02,0.11,Matches
319,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-055,1999,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-009,1995,15,8,783,8.7,1,1,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,0.5,0.5,0.9,1.4,0.06,0.10,0.16,0.06,0.16,Matches
321,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-322,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
