,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,José Izquierdo\Jose-Izquierdo,co COL,DFMF,Brighton,28-315,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
215,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-274,1982,9,6,518,5.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
216,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-280,1993,19,4,435,4.8,0,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,1.5,1.5,3.2,4.7,0.32,0.65,0.97,0.32,0.97,Matches
217,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-189,1997,14,10,821,9.1,3,0,3,0,0,3,0,0.33,0.00,0.33,0.33,0.33,1.9,1.9,0.9,2.7,0.21,0.09,0.30,0.21,0.30,Matches
218,Reece James\Reece-James,eng ENG,DF,Chelsea,21-161,1999,30,23,2193,24.4,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,1.5,1.5,2.9,4.4,0.06,0.12,0.18,0.06,0.18,Matches
219,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-144,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
220,Daniel Jebbison\Daniel-Jebbison,eng ENG,FW,Sheffield Utd,17-311,2003,2,1,116,1.3,1,0,1,0,0,0,0,0.78,0.00,0.78,0.78,0.78,1.6,1.6,0.0,1.6,1.23,0.02,1.26,1.23,1.26,Matches
221,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-045,1997,27,21,1976,22.0,8,4,8,0,0,2,0,0.36,0.18,0.55,0.36,0.55,8.0,8.0,3.3,11.4,0.37,0.15,0.52,0.37,0.52,Matches
222,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,30-013,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
223,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-277,1996,30,22,1938,21.5,4,2,3,1,1,3,0,0.19,0.09,0.28,0.14,0.23,5.6,4.9,2.1,7.0,0.26,0.10,0.36,0.23,0.33,Matches
224,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-114,2000,14,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
225,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-054,1993,35,35,3150,35.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
226,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-108,2001,24,13,1179,13.1,1,2,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,1.4,1.4,1.6,3.0,0.11,0.12,0.23,0.11,0.23,Matches
227,Jorginho\Jorginho,it ITA,MF,Chelsea,29-149,1991,26,21,1861,20.7,6,1,0,6,8,1,0,0.29,0.05,0.34,0.00,0.05,6.2,0.1,1.7,1.9,0.30,0.08,0.38,0.01,0.09,Matches
228,Willian José\Willian-Jose,br BRA,FW,Wolves,29-176,1991,15,12,1023,11.4,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,0.6,2.3,0.16,0.05,0.21,0.16,0.21,Matches
229,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-165,1996,18,12,1111,12.3,9,0,9,0,0,2,0,0.73,0.00,0.73,0.73,0.73,6.6,6.6,1.6,8.2,0.53,0.13,0.66,0.53,0.66,Matches
230,James Justin\James-Justin,eng ENG,DF,Leicester City,23-084,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
231,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-054,2000,9,9,801,8.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
232,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-072,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
233,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-294,1993,33,33,2902,32.2,22,13,18,4,4,1,0,0.68,0.40,1.09,0.56,0.96,19.8,16.8,7.1,23.9,0.62,0.22,0.84,0.52,0.74,Matches
234,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-050,1991,29,23,2115,23.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.04,0.08,0.04,0.08,Matches
235,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-079,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
236,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-127,1993,33,31,2811,31.2,3,1,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13,1.2,1.2,1.1,2.3,0.04,0.03,0.07,0.04,0.07,Matches
237,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-069,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
238,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-097,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
239,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-176,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
240,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-064,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
241,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-318,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
242,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-360,1997,17,13,1220,13.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.5,1.0,0.03,0.04,0.07,0.03,0.07,Matches
243,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-123,1992,11,0,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.48,0.00,0.48,0.48,0.48,Matches
244,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-339,1990,35,28,2393,26.6,4,5,2,2,2,6,0,0.15,0.19,0.34,0.08,0.26,3.3,1.8,3.9,5.7,0.13,0.15,0.27,0.07,0.22,Matches
245,Robin Koch\Robin-Koch,de GER,DFMF,Leeds United,24-305,1996,17,13,1132,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.06,0.01,0.08,0.06,0.08,Matches
246,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-332,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
247,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-093,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
248,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-207,1997,34,33,3016,33.5,2,0,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,2.1,2.1,0.2,2.4,0.06,0.01,0.07,0.06,0.07,Matches
249,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-148,1989,34,33,2943,32.7,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.02,0.01,0.03,0.02,0.03,Matches
250,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,27-012,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
251,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-289,1994,14,12,1126,12.5,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
252,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-262,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
253,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-355,1991,30,22,1911,21.2,13,2,10,3,3,3,0,0.61,0.09,0.71,0.47,0.57,9.7,7.4,2.7,10.1,0.46,0.13,0.58,0.35,0.48,Matches
254,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,33-008,1988,28,16,1509,16.8,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,2.4,2.4,2.8,5.3,0.14,0.17,0.31,0.14,0.31,Matches
255,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-075,1992,23,5,717,8.0,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.4,1.4,0.9,2.4,0.18,0.12,0.30,0.18,0.30,Matches
256,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-230,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
257,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-092,1993,17,5,566,6.3,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,1.2,1.2,0.9,2.0,0.18,0.14,0.32,0.18,0.32,Matches
258,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-356,1994,16,14,1344,14.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.5,0.05,0.05,0.10,0.05,0.10,Matches
259,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-188,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
260,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-219,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
261,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-259,1993,27,18,1613,17.9,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.8,1.7,0.05,0.05,0.10,0.05,0.10,Matches
262,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-075,1992,33,33,2951,32.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
263,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-242,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
264,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-113,1998,24,20,1837,20.4,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
265,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-305,1994,28,28,2495,27.7,1,1,1,0,0,0,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,0.7,1.3,0.03,0.02,0.05,0.03,0.05,Matches
266,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-154,1992,14,14,1241,13.8,9,3,8,1,2,3,0,0.65,0.22,0.87,0.58,0.80,5.0,3.3,0.8,4.1,0.36,0.06,0.42,0.24,0.30,Matches
267,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-185,1989,18,15,1242,13.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.03,0.02,0.03,Matches
268,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-275,1993,14,13,1159,12.9,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.6,1.3,0.05,0.05,0.10,0.05,0.10,Matches
269,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-143,1986,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
270,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-039,1996,18,11,945,10.5,1,1,1,0,0,5,0,0.10,0.10,0.19,0.10,0.19,1.2,1.2,1.3,2.4,0.11,0.12,0.23,0.11,0.23,Matches
271,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-115,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
272,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-115,1996,28,21,1836,20.4,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.5,0.15,0.07,0.22,0.15,0.22,Matches
273,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-273,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
274,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-116,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
275,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-058,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
276,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-200,1997,20,14,1302,14.5,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.1,2.4,0.09,0.07,0.17,0.09,0.17,Matches
277,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-210,1997,32,29,2596,28.8,4,4,4,0,1,4,0,0.14,0.14,0.28,0.14,0.28,5.4,4.6,4.7,9.4,0.19,0.16,0.35,0.16,0.32,Matches
278,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,24-007,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
279,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-343,1989,32,32,2880,32.0,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,0.6,0.6,2.1,2.7,0.02,0.07,0.08,0.02,0.08,Matches
280,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-026,1987,20,17,1396,15.5,1,0,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
281,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,23-009,1998,32,32,2763,30.7,0,2,0,0,0,10,1,0.00,0.07,0.07,0.00,0.07,1.5,1.5,1.4,2.9,0.05,0.05,0.09,0.05,0.09,Matches
282,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-089,1994,28,23,2032,22.6,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.14,0.06,0.11,Matches
283,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-145,1998,19,11,960,10.7,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,1.0,1.0,1.9,2.9,0.09,0.18,0.27,0.09,0.27,Matches
284,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-176,1996,29,22,1979,22.0,8,5,8,0,0,4,0,0.36,0.23,0.59,0.36,0.59,4.4,4.4,5.3,9.7,0.20,0.24,0.44,0.20,0.44,Matches
285,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-074,1993,34,34,3047,33.9,2,1,2,0,0,11,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07,Matches
286,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-086,1991,25,21,1795,19.9,9,4,9,0,0,0,0,0.45,0.20,0.65,0.45,0.65,5.4,5.4,5.5,10.9,0.27,0.28,0.55,0.27,0.55,Matches
287,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-262,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
288,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-262,1997,13,12,1080,12.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.05,0.04,0.08,0.05,0.08,Matches
289,Josh Maja\Josh-Maja,ng NGA,FWMF,Fulham,22-142,1998,14,9,783,8.7,3,0,2,1,1,0,0,0.34,0.00,0.34,0.23,0.23,4.7,4.0,1.0,5.0,0.54,0.11,0.66,0.46,0.57,Matches
290,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-038,1992,33,29,2631,29.2,9,6,9,0,0,3,0,0.31,0.21,0.51,0.31,0.51,13.9,13.9,5.1,19.0,0.47,0.18,0.65,0.47,0.65,Matches
291,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,27-013,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
292,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-088,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
293,Solly March\Solly-March,eng ENG,DF,Brighton,26-302,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
294,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-260,1993,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-164,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
296,Martinelli\Martinelli,br BRA,FW,Arsenal,19-334,2001,12,7,571,6.3,1,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,2.8,2.8,2.1,4.9,0.44,0.33,0.77,0.44,0.77,Matches
297,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-258,1992,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
298,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-192,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
299,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,33-020,1988,8,5,428,4.8,0,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,0.3,0.3,0.8,1.2,0.07,0.18,0.25,0.07,0.25,Matches
300,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-324,1997,7,2,221,2.5,1,0,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.2,0.2,0.0,0.2,0.08,0.01,0.09,0.08,0.09,Matches
301,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-290,1988,19,11,1016,11.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.05,0.03,0.05,Matches
302,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-283,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
303,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-277,1996,33,29,2512,27.9,8,2,5,3,4,1,1,0.29,0.07,0.36,0.18,0.25,13.0,9.9,3.6,13.5,0.46,0.13,0.59,0.36,0.48,Matches
304,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-223,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
305,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-348,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
306,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-166,1989,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
307,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-187,1990,14,8,653,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
308,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-212,1994,35,35,3150,35.0,3,5,3,0,0,10,0,0.09,0.14,0.23,0.09,0.23,2.1,2.1,2.8,5.0,0.06,0.08,0.14,0.06,0.14,Matches
309,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-170,1987,33,26,2217,24.6,7,1,7,0,0,7,0,0.28,0.04,0.32,0.28,0.32,6.2,6.2,1.2,7.4,0.25,0.05,0.30,0.25,0.30,Matches
310,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-177,1999,34,32,2910,32.3,2,5,2,0,0,1,0,0.06,0.15,0.22,0.06,0.22,1.0,1.0,6.1,7.1,0.03,0.19,0.22,0.03,0.22,Matches
311,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-161,1996,31,23,2068,23.0,4,1,4,0,0,3,0,0.17,0.04,0.22,0.17,0.22,2.1,2.1,0.9,3.0,0.09,0.04,0.13,0.09,0.13,Matches
312,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-237,1989,29,29,2603,28.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.3,1.9,0.05,0.01,0.06,0.05,0.06,Matches
313,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-305,1994,13,11,953,10.6,2,1,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,0.4,0.4,0.4,0.9,0.04,0.04,0.08,0.04,0.08,Matches
314,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-078,1992,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-329,1992,22,15,1389,15.4,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
316,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-077,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
317,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-041,1991,31,27,2359,26.2,1,1,0,1,2,8,1,0.04,0.04,0.08,0.00,0.04,2.3,0.8,1.3,2.1,0.09,0.05,0.14,0.03,0.08,Matches
318,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-134,1986,24,11,1053,11.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.7,0.04,0.11,0.14,0.04,0.14,Matches
319,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-237,1994,23,22,1847,20.5,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.3,1.3,0.0,1.3,0.06,0.00,0.06,0.06,0.06,Matches
320,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-122,1995,9,8,650,7.2,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.9,0.9,0.5,1.4,0.13,0.07,0.20,0.13,0.20,Matches
321,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-122,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
