,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
228,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-315,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-107,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
230,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-316,1987,8,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
231,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-257,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-034,1997,7,4,376,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.14,0.05,0.19,0.14,0.19,Matches
233,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-044,1997,7,6,562,2,1,0,1,1,0,0.32,0.16,0.48,0.32,0.48,2.2,1.5,0.6,0.36,0.10,0.46,0.24,0.34,Matches
234,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-206,1997,5,5,368,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
235,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-177,1989,5,5,450,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.05,0.05,0.01,0.05,Matches
236,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-225,1987,6,5,365,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
237,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-208,1998,9,9,779,0,1,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.3,0.03,0.03,0.07,0.03,0.07,Matches
238,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-289,1994,10,7,667,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,1.6,0.9,0.5,0.22,0.07,0.29,0.12,0.19,Matches
239,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-345,1998,3,0,46,1,0,0,0,0,0,1.96,0.00,1.96,1.96,1.96,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
240,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-010,1996,9,4,453,1,0,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.5,0.5,0.5,0.10,0.10,0.20,0.10,0.20,Matches
241,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-273,1993,9,9,810,1,0,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.8,0.8,0.1,0.08,0.01,0.09,0.08,0.09,Matches
242,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-286,1991,7,7,591,4,1,0,0,0,0,0.61,0.15,0.76,0.61,0.76,1.8,1.8,1.6,0.27,0.24,0.51,0.27,0.51,Matches
243,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-096,1997,5,2,190,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
244,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-237,1992,9,8,734,4,1,0,0,2,0,0.49,0.12,0.61,0.49,0.61,5.3,5.3,1.7,0.65,0.21,0.86,0.65,0.86,Matches
245,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-212,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.05,0.00,0.05,Matches
246,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-288,1989,6,3,227,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.05,0.07,0.02,0.07,Matches
247,Solly March\Solly-March,eng ENG,DF,Brighton,26-136,1994,9,9,750,2,1,0,0,0,0,0.24,0.12,0.36,0.24,0.36,0.9,0.9,0.6,0.10,0.07,0.17,0.10,0.17,Matches
248,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,24-364,1995,5,5,377,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,0.27,0.00,0.27,0.27,0.27,Matches
249,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-092,1992,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
250,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-026,1993,9,9,760,0,1,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,1.6,0.04,0.19,0.22,0.04,0.22,Matches
251,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-219,1988,4,4,289,0,1,0,0,0,0,0.00,0.31,0.31,0.00,0.31,0.2,0.2,0.4,0.08,0.13,0.21,0.08,0.21,Matches
252,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-124,1988,6,4,345,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
253,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-117,1991,4,3,272,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.06,0.19,0.25,0.06,0.25,Matches
254,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,24-111,1996,9,9,734,4,1,2,3,0,0,0.49,0.12,0.61,0.25,0.37,5.6,3.3,0.8,0.68,0.10,0.78,0.40,0.50,Matches
255,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-057,1987,8,8,689,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.06,0.08,0.02,0.08,Matches
256,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-182,1996,10,6,643,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2.2,2.2,0.7,0.30,0.09,0.39,0.30,0.39,Matches
257,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-000,1989,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
258,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-021,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
259,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-046,1994,9,9,810,1,4,0,0,3,0,0.11,0.44,0.56,0.11,0.56,0.7,0.7,1.5,0.07,0.17,0.24,0.07,0.24,Matches
260,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-004,1987,9,6,481,2,0,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.8,0.8,0.5,0.14,0.09,0.23,0.14,0.23,Matches
261,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-011,1999,9,9,810,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,1.1,0.03,0.12,0.15,0.03,0.15,Matches
262,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,23-361,1996,7,5,494,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.07,0.04,0.07,Matches
263,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-071,1989,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
264,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-139,1994,4,4,340,1,0,0,0,2,0,0.26,0.00,0.26,0.26,0.26,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
265,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-277,1992,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
266,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-163,1992,10,10,864,0,1,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
267,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-276,2000,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
268,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-240,1991,6,2,227,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.10,0.14,0.04,0.14,Matches
269,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-334,1986,8,2,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.8,0.01,0.29,0.30,0.01,0.30,Matches
270,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-071,1994,8,8,720,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
271,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-322,1995,6,1,151,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.00,0.06,0.06,0.06,Matches
272,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-265,1993,9,9,810,2,1,0,0,2,0,0.22,0.11,0.33,0.22,0.33,0.8,0.8,0.2,0.09,0.02,0.11,0.09,0.11,Matches
273,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-093,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
274,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-078,1994,10,7,695,2,2,1,2,2,0,0.26,0.26,0.52,0.13,0.39,4.1,2.6,1.1,0.54,0.15,0.68,0.34,0.49,Matches
275,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-119,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
276,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-317,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
277,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-328,1999,9,8,720,1,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25,1.0,1.0,0.8,0.13,0.10,0.23,0.13,0.23,Matches
278,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-112,1992,9,4,372,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.8,0.8,0.0,0.20,0.01,0.21,0.20,0.21,Matches
279,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-299,1996,1,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,3.00,1.33,4.34,3.00,4.34,Matches
280,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-086,1986,9,6,538,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,0.03,0.15,0.18,0.03,0.18,Matches
281,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-283,1995,5,4,365,1,0,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
282,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-230,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
283,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-319,1994,2,0,15,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
284,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DF,Leicester City,23-353,1996,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-341,1996,10,8,546,1,1,0,0,2,0,0.16,0.16,0.33,0.16,0.33,0.5,0.5,1.2,0.07,0.19,0.27,0.07,0.27,Matches
286,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,20-359,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
287,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-269,2000,10,9,758,3,2,0,0,0,0,0.36,0.24,0.59,0.36,0.59,1.6,1.6,1.4,0.19,0.17,0.36,0.19,0.36,Matches
288,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-265,1997,10,7,646,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,0.10,0.08,0.18,0.10,0.18,Matches
289,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-187,1999,8,1,152,1,0,0,0,0,0,0.59,0.00,0.59,0.59,0.59,1.0,1.0,0.2,0.57,0.14,0.71,0.57,0.71,Matches
290,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-032,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
291,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-302,1999,2,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
292,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-209,1987,5,1,85,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
293,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-235,1991,7,5,396,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
294,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-249,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-274,1999,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
296,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-150,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
297,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-190,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
298,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-194,1988,10,10,872,1,0,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.5,0.5,0.8,0.05,0.08,0.14,0.05,0.14,Matches
299,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-330,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
300,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-220,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-229,1995,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-120,1994,6,4,353,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.06,0.11,0.17,0.06,0.17,Matches
303,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-122,1994,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
304,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-173,1993,4,3,233,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.18,0.02,0.20,0.18,0.20,Matches
305,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-292,1988,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
306,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-035,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
307,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-188,1995,8,2,282,1,0,0,0,0,1,0.32,0.00,0.32,0.32,0.32,0.7,0.7,0.3,0.22,0.08,0.30,0.22,0.30,Matches
308,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-212,1996,9,9,751,1,2,0,0,1,0,0.12,0.24,0.36,0.12,0.36,0.8,0.8,1.4,0.09,0.16,0.25,0.09,0.25,Matches
309,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-133,1993,4,4,280,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.07,0.03,0.09,0.07,0.09,Matches
310,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-001,1995,7,7,630,0,1,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.8,0.02,0.11,0.13,0.02,0.13,Matches
311,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-265,1991,7,0,91,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.10,0.11,0.02,0.11,Matches
312,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-257,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
313,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-271,1994,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-118,1988,4,1,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.02,0.05,0.03,0.05,Matches
315,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-043,1995,9,9,653,2,2,0,0,0,0,0.28,0.28,0.55,0.28,0.55,2.1,2.1,0.6,0.29,0.09,0.38,0.29,0.38,Matches
316,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,27-263,1993,7,4,374,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
317,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-228,1992,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
318,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-203,1994,9,8,565,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,0.4,0.4,0.4,0.06,0.06,0.13,0.06,0.13,Matches
319,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-076,1998,4,2,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.10,0.04,0.13,0.10,0.13,Matches
320,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-203,1998,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
321,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-189,2001,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
322,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-033,1997,9,9,798,2,4,0,0,1,0,0.23,0.45,0.68,0.23,0.68,2.2,2.2,1.3,0.25,0.14,0.39,0.25,0.39,Matches
323,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-059,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
324,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-272,1994,5,3,309,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.13,0.02,0.15,0.13,0.15,Matches
325,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-311,1995,7,5,486,0,1,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.0,0.0,0.5,0.01,0.09,0.10,0.01,0.10,Matches
326,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-353,1996,6,6,540,0,2,0,0,2,0,0.00,0.33,0.33,0.00,0.33,0.2,0.2,0.8,0.03,0.13,0.16,0.03,0.16,Matches
327,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,27-305,1993,9,6,536,3,0,0,0,3,0,0.50,0.00,0.50,0.50,0.50,2.1,2.1,0.1,0.35,0.01,0.37,0.35,0.37,Matches
328,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-324,1999,10,10,900,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,0.03,0.07,0.10,0.03,0.10,Matches
329,Richarlison\Richarlison,br BRA,FWMF,Everton,23-207,1997,7,7,547,1,2,1,1,1,1,0.16,0.33,0.49,0.00,0.33,3.8,3.0,1.2,0.62,0.19,0.81,0.50,0.69,Matches
330,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-085,1996,8,5,452,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.5,0.5,0.2,0.09,0.04,0.13,0.09,0.13,Matches
331,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-084,1989,2,1,91,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.13,0.33,0.47,0.13,0.47,Matches
332,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-326,1999,6,2,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.14,0.18,0.05,0.18,Matches
333,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-267,1994,10,10,900,1,3,0,0,0,0,0.10,0.30,0.40,0.10,0.40,0.8,0.8,1.5,0.08,0.15,0.23,0.08,0.23,Matches
334,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-117,1997,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.02,0.11,0.13,0.02,0.13,Matches
335,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-305,1995,10,6,513,2,0,0,0,0,0,0.35,0.00,0.35,0.35,0.35,0.6,0.6,0.4,0.10,0.06,0.16,0.10,0.16,Matches
336,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-093,1993,4,2,281,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
337,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-196,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
338,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23-356,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
339,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-042,1997,3,1,101,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Rodri\Rodri,es ESP,MF,Manchester City,24-164,1996,9,9,765,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.02,0.06,0.04,0.06,Matches
341,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-272,1991,8,3,343,1,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,2.1,2.1,0.6,0.54,0.15,0.69,0.54,0.69,Matches
342,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-144,1991,9,9,750,3,3,0,0,1,0,0.36,0.36,0.72,0.36,0.72,2.1,2.1,2.8,0.26,0.33,0.59,0.26,0.59,Matches
343,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-127,1989,7,3,336,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.10,0.11,0.21,0.10,0.21,Matches
344,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-070,1991,10,10,860,1,0,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.2,0.2,0.2,0.02,0.02,0.04,0.02,0.04,Matches
