,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
234,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,23-348,1996,6,1,202,1,0,0,0,1,0,0.45,0.00,0.45,0.45,0.45,0.3,0.3,0.1,0.13,0.05,0.18,0.13,0.18,Matches
235,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-245,1993,6,6,540,1,0,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.3,0.3,0.1,0.04,0.01,0.06,0.04,0.06,Matches
236,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-258,1991,5,5,430,1,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,0.8,0.8,0.7,0.16,0.14,0.30,0.16,0.30,Matches
237,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-068,1997,4,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
238,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-209,1992,6,6,529,4,1,0,0,2,0,0.68,0.17,0.85,0.68,0.85,4.3,4.3,1.6,0.73,0.28,1.01,0.73,1.01,Matches
239,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-184,1994,4,3,306,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
240,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-260,1989,4,2,122,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.10,0.13,0.03,0.13,Matches
241,Solly March\Solly-March,eng ENG,DF,Brighton,26-108,1994,7,7,570,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,0.7,0.7,0.6,0.11,0.09,0.20,0.11,0.20,Matches
242,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,24-336,1995,3,3,206,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
243,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-064,1992,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
244,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,26-364,1993,6,6,535,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,1.3,0.02,0.21,0.23,0.02,0.23,Matches
245,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-191,1988,2,2,146,0,1,0,0,0,0,0.00,0.62,0.62,0.00,0.62,0.2,0.2,0.4,0.11,0.23,0.33,0.11,0.33,Matches
246,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-096,1988,4,2,165,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.01,0.04,0.04,0.04,Matches
247,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-089,1991,2,1,92,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.07,0.00,0.07,0.07,0.07,Matches
248,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,24-083,1996,6,6,540,4,1,2,2,0,0,0.67,0.17,0.83,0.33,0.50,4.2,2.7,0.6,0.70,0.09,0.79,0.44,0.54,Matches
249,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-029,1987,5,5,428,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.02,0.06,0.08,0.02,0.08,Matches
250,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-154,1996,7,4,435,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,0.18,0.07,0.25,0.18,0.25,Matches
251,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,30-338,1989,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
252,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,29-359,1990,4,4,316,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
253,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-018,1994,6,6,540,1,4,0,0,3,0,0.17,0.67,0.83,0.17,0.83,0.4,0.4,1.3,0.07,0.21,0.28,0.07,0.28,Matches
254,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,32-342,1987,7,4,301,1,0,0,0,0,0,0.30,0.00,0.30,0.30,0.30,0.3,0.3,0.5,0.08,0.14,0.21,0.08,0.21,Matches
255,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,20-349,1999,6,6,540,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,1.0,0.01,0.16,0.17,0.01,0.17,Matches
256,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,23-333,1996,5,4,397,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.05,0.04,0.09,0.05,0.09,Matches
257,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-111,1994,3,3,250,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
258,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-249,1992,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
259,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-135,1992,7,7,615,0,1,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,0.3,0.00,0.04,0.04,0.00,0.04,Matches
260,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-248,2000,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
261,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-212,1991,6,2,227,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.10,0.14,0.04,0.14,Matches
262,James Milner\James-Milner,eng ENG,MF,Liverpool,34-306,1986,5,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
263,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-043,1994,7,7,630,1,0,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
264,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,25-294,1995,4,0,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08,Matches
265,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-237,1993,6,6,540,2,1,0,0,2,0,0.33,0.17,0.50,0.33,0.50,0.7,0.7,0.2,0.11,0.03,0.14,0.11,0.14,Matches
266,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-065,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
267,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-050,1994,7,6,568,2,2,1,2,1,0,0.32,0.32,0.63,0.16,0.48,3.6,2.1,0.9,0.57,0.15,0.72,0.33,0.48,Matches
268,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-289,1984,2,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
269,Mason Mount\Mason-Mount,eng ENG,FWMF,Chelsea,21-300,1999,6,5,450,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,0.6,0.6,0.6,0.12,0.13,0.24,0.12,0.24,Matches
270,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-084,1992,6,4,340,1,0,0,0,0,0,0.26,0.00,0.26,0.26,0.26,0.8,0.8,0.0,0.22,0.01,0.23,0.22,0.23,Matches
271,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-058,1986,7,4,358,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.01,0.15,0.16,0.01,0.16,Matches
272,Jacob Murphy\Jacob-Murphy,eng ENG,DF,Newcastle Utd,25-255,1995,3,2,197,1,0,0,0,1,0,0.46,0.00,0.46,0.46,0.46,0.1,0.1,0.1,0.03,0.03,0.06,0.03,0.06,Matches
273,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-202,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
274,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-291,1994,2,0,15,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
275,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DF,Leicester City,23-325,1996,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
276,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-313,1996,7,5,355,1,0,0,0,2,0,0.25,0.00,0.25,0.25,0.25,0.5,0.5,0.2,0.11,0.06,0.18,0.11,0.18,Matches
277,Pedro Neto\Pedro-Neto,pt POR,MFFW,Wolves,20-241,2000,7,7,569,1,2,0,0,0,0,0.16,0.32,0.47,0.16,0.47,0.6,0.6,1.2,0.10,0.19,0.28,0.10,0.28,Matches
278,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-237,1997,7,5,466,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.11,0.06,0.17,0.11,0.17,Matches
279,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-159,1999,7,1,126,1,0,0,0,0,0,0.71,0.00,0.71,0.71,0.71,0.9,0.9,0.0,0.64,0.00,0.64,0.64,0.64,Matches
280,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-004,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
281,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-274,1999,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
282,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-181,1987,3,1,72,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
283,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-207,1991,4,2,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
284,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-221,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-246,1999,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,Matches
286,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-122,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
287,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-162,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
288,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-166,1988,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,0.05,0.12,0.16,0.05,0.16,Matches
289,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-302,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
290,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-192,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
291,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-092,1994,5,4,324,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.06,0.11,0.17,0.06,0.17,Matches
292,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-145,1993,3,2,188,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
293,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-264,1988,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
294,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-160,1995,6,1,206,1,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.4,0.4,0.1,0.18,0.03,0.21,0.18,0.21,Matches
295,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-184,1996,7,7,571,1,2,0,0,0,0,0.16,0.32,0.47,0.16,0.47,0.6,0.6,0.5,0.09,0.08,0.16,0.09,0.16,Matches
296,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-105,1993,4,4,280,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.07,0.03,0.09,0.07,0.09,Matches
297,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,24-339,1995,5,5,450,0,1,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,0.7,0.01,0.13,0.15,0.01,0.15,Matches
298,Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,29-237,1991,5,0,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.13,0.15,0.02,0.15,Matches
299,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-229,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
300,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-243,1994,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-090,1988,2,1,141,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
302,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,25-015,1995,6,6,441,1,2,0,0,0,0,0.20,0.41,0.61,0.20,0.61,1.3,1.3,0.4,0.26,0.09,0.35,0.26,0.35,Matches
303,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,27-235,1993,6,4,365,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.05,0.02,0.07,0.05,0.07,Matches
304,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-200,1992,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
305,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-175,1994,6,6,412,1,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,0.4,0.4,0.3,0.08,0.06,0.14,0.08,0.14,Matches
306,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-048,1998,3,2,174,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.10,0.04,0.15,0.10,0.15,Matches
307,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-175,1998,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
308,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-161,2001,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-005,1997,6,6,540,2,2,0,0,1,0,0.33,0.33,0.67,0.33,0.67,1.2,1.2,0.8,0.21,0.13,0.33,0.21,0.33,Matches
310,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-031,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-244,1994,4,3,292,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.14,0.02,0.16,0.14,0.16,Matches
312,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-283,1995,4,2,216,0,1,0,0,1,0,0.00,0.42,0.42,0.00,0.42,0.0,0.0,0.1,0.01,0.04,0.05,0.01,0.05,Matches
313,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,23-325,1996,3,3,270,0,2,0,0,1,0,0.00,0.67,0.67,0.00,0.67,0.1,0.1,0.7,0.04,0.22,0.26,0.04,0.26,Matches
314,Bobby Reid\Bobby-Reid,jm JAM,MFFW,Fulham,27-277,1993,6,3,307,2,0,0,0,2,0,0.59,0.00,0.59,0.59,0.59,1.2,1.2,0.0,0.36,0.00,0.36,0.36,0.36,Matches
315,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-296,1999,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.02,0.05,0.07,0.02,0.07,Matches
316,Richarlison\Richarlison,br BRA,FW,Everton,23-179,1997,5,5,382,1,2,1,1,1,1,0.24,0.47,0.71,0.00,0.47,2.7,1.9,1.1,0.63,0.25,0.88,0.45,0.70,Matches
317,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-057,1996,5,3,286,1,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.4,0.4,0.1,0.12,0.04,0.16,0.12,0.16,Matches
318,Matt Ritchie\Matt-Ritchie,sco SCO,DF,Newcastle Utd,31-056,1989,1,1,68,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.08,0.11,0.03,0.11,Matches
319,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-298,1999,5,2,198,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.15,0.20,0.05,0.20,Matches
320,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-239,1994,7,7,630,1,2,0,0,0,0,0.14,0.29,0.43,0.14,0.43,0.8,0.8,1.1,0.12,0.16,0.27,0.12,0.27,Matches
321,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-089,1997,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.07,0.08,0.01,0.08,Matches
322,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,25-277,1995,7,4,354,2,0,0,0,0,0,0.51,0.00,0.51,0.51,0.51,0.4,0.4,0.1,0.11,0.03,0.13,0.11,0.13,Matches
323,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-065,1993,3,2,252,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.10,0.00,0.10,0.10,0.10,Matches
324,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FW,West Brom,31-168,1989,3,0,87,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.04,0.14,0.09,0.14,Matches
325,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23-328,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
326,Joe Rodon\Joe-Rodon,wal WAL,FW,Tottenham,23-014,1997,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Rodri\Rodri,es ESP,MF,Manchester City,24-136,1996,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
328,Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,29-244,1991,6,3,321,1,0,0,0,0,0,0.28,0.00,0.28,0.28,0.28,2.0,2.0,0.5,0.55,0.13,0.68,0.55,0.68,Matches
329,James Rodríguez\James-Rodriguez,co COL,FW,Everton,29-116,1991,6,6,508,3,3,0,0,1,0,0.53,0.53,1.06,0.53,1.06,1.9,1.9,1.9,0.34,0.34,0.68,0.34,0.68,Matches
330,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-099,1989,4,1,135,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.18,0.07,0.25,0.18,0.25,Matches
331,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-042,1991,7,7,590,1,0,0,0,2,0,0.15,0.00,0.15,0.15,0.15,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
332,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-211,1992,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
333,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Newcastle Utd,23-238,1997,6,6,419,1,1,0,0,0,0,0.21,0.21,0.43,0.21,0.43,0.7,0.7,1.1,0.15,0.24,0.39,0.15,0.39,Matches
334,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-224,1990,6,6,517,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.1,0.07,0.02,0.09,0.07,0.09,Matches
335,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,19-061,2001,5,5,418,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.1,0.24,0.01,0.26,0.24,0.26,Matches
336,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-266,1990,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
337,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-143,1992,7,7,629,7,0,3,3,0,0,1.00,0.00,1.00,0.57,0.57,5.0,2.8,1.8,0.72,0.26,0.98,0.40,0.66,Matches
338,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-146,1996,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.16,0.00,0.16,0.16,0.16,Matches
339,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-003,1991,6,4,341,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
340,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,28-321,1991,4,3,276,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches
341,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,27-318,1992,5,5,380,0,1,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.2,0.2,0.3,0.05,0.07,0.12,0.05,0.12,Matches
342,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-000,1986,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
343,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,26-355,1993,5,5,419,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.10,0.02,0.12,0.10,0.12,Matches
344,Jamie Shackleton\Jamie-Shackleton,eng ENG,MF,Leeds United,21-028,1999,3,1,125,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.10,0.10,0.00,0.10,Matches
345,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,Liverpool,29-026,1991,1,0,21,0,1,0,0,0,0,0.00,4.29,4.29,0.00,4.29,0.0,0.0,0.6,0.00,2.47,2.47,0.00,2.47,Matches
346,Billy Sharp\Billy-Sharp,eng ENG,FWMF,Sheffield Utd,34-274,1986,4,1,132,1,0,1,1,0,0,0.68,0.00,0.68,0.00,0.00,1.1,0.4,0.0,0.77,0.00,0.77,0.25,0.25,Matches
347,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-116,1995,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.04,0.05,0.00,0.05,Matches
348,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-252,1992,5,5,431,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.10,0.07,0.17,0.10,0.17,Matches
349,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-058,1989,7,3,320,0,1,0,0,0,0,0.00,0.28,0.28,0.00,0.28,0.3,0.3,0.5,0.09,0.13,0.21,0.09,0.21,Matches
350,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-087,1994,4,3,273,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.09,0.04,0.13,0.09,0.13,Matches
351,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-109,2002,3,0,43,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.20,0.10,0.31,0.20,0.31,Matches
