,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
215,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-351,1993,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-040,2001,20,12,1089,12.1,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.1,2.4,0.11,0.09,0.20,0.11,0.20,Matches
217,Jorginho\Jorginho,it ITA,MF,Chelsea,29-081,1991,19,15,1347,15.0,6,1,0,6,8,0,0,0.40,0.07,0.47,0.00,0.07,6.2,0.1,1.4,1.6,0.42,0.10,0.51,0.01,0.10,Matches
218,Willian José\Willian-Jose,br BRA,FW,Wolves,29-108,1991,8,7,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.9,0.10,0.04,0.14,0.10,0.14,Matches
219,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-097,1996,11,6,622,6.9,5,0,5,0,0,1,0,0.72,0.00,0.72,0.72,0.72,2.7,2.7,1.3,4.0,0.39,0.19,0.58,0.39,0.58,Matches
220,James Justin\James-Justin,eng ENG,DF,Leicester City,23-016,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
221,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-351,2000,4,4,360,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
222,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,26-004,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-226,1993,25,25,2183,24.3,16,13,13,3,3,1,0,0.66,0.54,1.20,0.54,1.07,13.8,11.5,6.3,17.8,0.57,0.26,0.83,0.47,0.73,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-347,1991,24,20,1813,20.1,0,2,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,1.0,1.8,0.04,0.05,0.09,0.04,0.09,Matches
225,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-011,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-059,1993,26,24,2181,24.2,3,1,3,0,0,3,0,0.12,0.04,0.17,0.12,0.17,1.0,1.0,0.8,1.9,0.04,0.03,0.08,0.04,0.08,Matches
227,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-001,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
228,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-029,1995,9,7,496,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.09,0.11,0.20,0.09,0.20,Matches
229,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-108,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-361,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-250,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-292,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
233,Joshua King\Joshua-King,no NOR,FWMF,Everton,29-055,1992,7,0,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-271,1990,27,25,2072,23.0,3,5,1,2,2,6,0,0.13,0.22,0.35,0.04,0.26,2.9,1.3,3.6,4.9,0.12,0.16,0.28,0.06,0.21,Matches
235,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-237,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
236,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-264,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-139,1997,24,23,2116,23.5,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.06,0.00,0.06,0.06,0.06,Matches
238,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-080,1989,26,25,2223,24.7,1,0,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.1,0.9,0.03,0.01,0.04,0.03,0.04,Matches
239,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-309,1994,23,18,1519,16.9,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.8,0.8,1.4,2.2,0.05,0.08,0.13,0.05,0.13,Matches
240,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-221,1994,10,8,786,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.00,0.02,0.02,0.00,0.02,Matches
241,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-194,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
242,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-287,1991,23,17,1444,16.0,9,2,7,2,2,2,0,0.56,0.12,0.69,0.44,0.56,6.8,5.3,1.9,7.2,0.42,0.12,0.54,0.33,0.45,Matches
243,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-305,1988,21,11,1007,11.2,1,1,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,1.7,1.7,2.6,4.3,0.15,0.23,0.39,0.15,0.39,Matches
244,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-007,1992,16,5,544,6.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.9,1.8,0.16,0.14,0.30,0.16,0.30,Matches
245,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-162,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
246,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-024,1993,12,3,379,4.2,1,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.6,1.7,0.26,0.14,0.40,0.26,0.40,Matches
247,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-288,1994,11,10,939,10.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.03,0.02,0.05,0.03,0.05,Matches
248,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-120,1993,16,16,1355,15.1,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.0,0.8,0.05,0.00,0.06,0.05,0.06,Matches
249,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-151,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
250,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-191,1993,20,11,1022,11.4,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.8,0.8,0.5,1.3,0.07,0.04,0.11,0.07,0.11,Matches
251,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-007,1992,26,26,2321,25.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
252,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-045,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
253,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-237,1994,21,21,1865,20.7,1,1,1,0,0,0,0,0.05,0.05,0.10,0.05,0.10,0.6,0.6,0.5,1.1,0.03,0.02,0.05,0.03,0.05,Matches
254,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-086,1992,6,6,525,5.8,4,1,4,0,1,1,0,0.69,0.17,0.86,0.69,0.86,2.3,1.3,0.4,1.7,0.39,0.07,0.46,0.23,0.30,Matches
255,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-117,1989,16,15,1224,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
256,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-207,1993,5,4,361,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.09,0.13,0.22,0.09,0.22,Matches
257,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-075,1986,27,27,2430,27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
258,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-336,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
259,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-047,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-047,1996,22,18,1571,17.5,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,2.8,2.8,1.4,4.2,0.16,0.08,0.24,0.16,0.24,Matches
261,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-205,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
262,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-048,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
263,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-355,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
264,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-132,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
265,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-142,1997,25,23,2094,23.3,4,3,4,0,1,4,0,0.17,0.13,0.30,0.17,0.30,4.7,3.9,3.5,7.4,0.20,0.15,0.35,0.17,0.32,Matches
266,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-304,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
267,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-275,1989,24,24,2160,24.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,1.5,1.9,0.02,0.06,0.08,0.02,0.08,Matches
268,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-323,1987,17,14,1164,12.9,1,0,1,0,0,1,1,0.08,0.00,0.08,0.08,0.08,0.8,0.8,0.4,1.3,0.06,0.03,0.10,0.06,0.10,Matches
269,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-306,1998,22,22,1919,21.3,0,2,0,0,0,7,1,0.00,0.09,0.09,0.00,0.09,1.1,1.1,1.2,2.3,0.05,0.06,0.11,0.05,0.11,Matches
270,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-021,1994,23,20,1741,19.3,0,2,0,0,1,6,1,0.00,0.10,0.10,0.00,0.10,2.0,1.3,1.2,2.5,0.10,0.06,0.17,0.07,0.13,Matches
271,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-077,1998,14,10,813,9.0,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,0.9,0.9,1.9,2.8,0.10,0.21,0.31,0.10,0.31,Matches
272,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-108,1996,23,18,1628,18.1,8,5,8,0,0,4,0,0.44,0.28,0.72,0.44,0.72,3.4,3.4,3.8,7.2,0.19,0.21,0.40,0.19,0.40,Matches
273,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-006,1993,28,28,2520,28.0,2,1,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,1.7,1.7,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
274,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-018,1991,23,19,1628,18.1,9,4,9,0,0,0,0,0.50,0.22,0.72,0.50,0.72,4.3,4.3,5.5,9.8,0.24,0.30,0.54,0.24,0.54,Matches
275,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-194,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
276,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-194,1997,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.04,0.07,0.12,0.04,0.12,Matches
277,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-074,1998,7,6,505,5.6,2,0,2,0,0,0,0,0.36,0.00,0.36,0.36,0.36,3.5,3.5,0.6,4.1,0.62,0.11,0.73,0.62,0.73,Matches
278,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-335,1992,25,23,2079,23.1,7,3,7,0,0,3,0,0.30,0.13,0.43,0.30,0.43,10.7,10.7,3.7,14.4,0.46,0.16,0.63,0.46,0.63,Matches
279,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-310,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
280,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-020,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
281,Solly March\Solly-March,eng ENG,DF,Brighton,26-234,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-192,1993,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
283,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-096,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.6,6.6,2.0,8.6,0.40,0.12,0.53,0.40,0.53,Matches
284,Martinelli\Martinelli,br BRA,FW,Arsenal,19-266,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
285,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-190,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
286,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-124,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.20,0.03,0.20,Matches
287,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-317,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
288,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-256,1997,4,2,170,1.9,1,0,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.2,0.2,0.0,0.2,0.09,0.01,0.09,0.09,0.09,Matches
289,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-222,1988,15,10,915,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
290,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-215,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
291,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-209,1996,25,22,1870,20.8,7,2,4,3,4,1,0,0.34,0.10,0.43,0.19,0.29,10.3,7.3,2.8,10.1,0.50,0.14,0.63,0.35,0.49,Matches
292,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-155,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
293,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-280,1996,21,11,1229,13.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.0,3.0,1.1,4.0,0.22,0.08,0.30,0.22,0.30,Matches
294,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-098,1989,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-119,1990,11,7,541,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02,Matches
296,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-144,1994,25,25,2250,25.0,1,4,1,0,0,5,0,0.04,0.16,0.20,0.04,0.20,1.5,1.5,2.1,3.6,0.06,0.08,0.14,0.06,0.14,Matches
297,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-102,1987,26,19,1622,18.0,6,1,6,0,0,5,0,0.33,0.06,0.39,0.33,0.39,4.9,4.9,1.1,6.0,0.27,0.06,0.33,0.27,0.33,Matches
298,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-109,1999,26,24,2227,24.7,1,3,1,0,0,1,0,0.04,0.12,0.16,0.04,0.16,0.7,0.7,3.7,4.4,0.03,0.15,0.18,0.03,0.18,Matches
299,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-093,1996,24,17,1521,16.9,4,1,4,0,0,0,0,0.24,0.06,0.30,0.24,0.30,1.1,1.1,0.8,1.9,0.07,0.05,0.11,0.07,0.11,Matches
300,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-169,1989,21,21,1883,20.9,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.0,1.0,0.1,1.1,0.05,0.01,0.05,0.05,0.05,Matches
301,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-237,1994,7,6,514,5.7,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
302,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-010,1992,23,23,2070,23.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
303,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-261,1992,20,15,1367,15.2,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
304,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-009,2000,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
305,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-338,1991,24,20,1763,19.6,0,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,0.6,0.6,1.2,1.8,0.03,0.06,0.09,0.03,0.09,Matches
306,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-066,1986,19,8,726,8.1,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.1,1.3,0.02,0.13,0.16,0.02,0.16,Matches
307,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-169,1994,19,19,1637,18.2,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
308,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-054,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
309,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-054,1995,5,4,346,3.8,2,0,2,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.6,0.6,0.2,0.8,0.15,0.05,0.20,0.15,0.20,Matches
310,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-363,1993,25,25,2204,24.5,2,1,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12,1.7,1.7,0.5,2.2,0.07,0.02,0.09,0.07,0.09,Matches
311,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-191,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
312,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-176,1994,21,10,1049,11.7,2,3,1,1,2,3,0,0.17,0.26,0.43,0.09,0.34,5.0,3.5,2.3,5.8,0.43,0.20,0.63,0.30,0.50,Matches
313,Jakub Moder\Jakub-Moder,pl POL,MF,Brighton,21-338,1999,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
314,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-217,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-049,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-060,1999,27,24,2152,23.9,5,3,4,1,1,2,0,0.21,0.13,0.33,0.17,0.29,4.2,3.4,5.2,8.7,0.18,0.22,0.39,0.14,0.36,Matches
317,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-210,1992,22,9,923,10.3,3,1,3,0,0,0,0,0.29,0.10,0.39,0.29,0.39,1.9,1.9,0.5,2.3,0.18,0.04,0.23,0.18,0.23,Matches
318,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-031,1996,7,2,236,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.24,0.12,0.36,0.24,0.36,Matches
319,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-184,1986,26,22,1940,21.6,1,1,1,0,0,5,1,0.05,0.05,0.09,0.05,0.09,0.4,0.4,2.0,2.4,0.02,0.09,0.11,0.02,0.11,Matches
320,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-061,1999,3,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,26-015,1995,15,8,783,8.7,1,1,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,0.5,0.5,0.9,1.4,0.06,0.10,0.16,0.06,0.16,Matches
322,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-328,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
