,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-026,1997,24,18,1706,19.0,8,3,8,0,0,1,0,0.42,0.16,0.58,0.42,0.58,7.5,7.5,2.9,10.4,0.39,0.15,0.55,0.39,0.55,Matches
215,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-359,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
216,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-258,1996,27,21,1830,20.3,3,2,3,0,0,3,0,0.15,0.10,0.25,0.15,0.25,4.8,4.8,2.1,6.9,0.24,0.10,0.34,0.24,0.34,Matches
217,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-095,2000,14,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
218,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-035,1993,32,32,2880,32.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
219,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-089,2001,21,12,1103,12.3,1,1,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
220,Jorginho\Jorginho,it ITA,MF,Chelsea,29-130,1991,24,20,1748,19.4,6,1,0,6,8,1,0,0.31,0.05,0.36,0.00,0.05,6.2,0.1,1.6,1.8,0.32,0.08,0.41,0.01,0.09,Matches
221,Willian José\Willian-Jose,br BRA,FW,Wolves,29-157,1991,13,12,973,10.8,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,0.5,2.2,0.17,0.04,0.21,0.17,0.21,Matches
222,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-146,1996,16,10,960,10.7,8,0,8,0,0,2,0,0.75,0.00,0.75,0.75,0.75,5.1,5.1,1.6,6.7,0.48,0.15,0.62,0.48,0.62,Matches
223,James Justin\James-Justin,eng ENG,DF,Leicester City,23-065,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
224,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-035,2000,9,9,801,8.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
225,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-053,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
226,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-275,1993,30,30,2632,29.2,21,13,17,4,4,1,0,0.72,0.44,1.16,0.58,1.03,17.3,14.3,6.5,20.8,0.59,0.22,0.82,0.49,0.71,Matches
227,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-031,1991,27,22,2023,22.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.05,0.08,0.04,0.08,Matches
228,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-060,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
229,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-108,1993,30,28,2541,28.2,3,1,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,1.2,1.2,0.9,2.1,0.04,0.03,0.07,0.04,0.07,Matches
230,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-050,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
231,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-078,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
232,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-157,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-045,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-299,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-341,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
236,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-104,1992,9,0,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.26,0.00,0.26,0.26,0.26,Matches
237,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-320,1990,32,25,2139,23.8,3,5,1,2,2,6,0,0.13,0.21,0.34,0.04,0.25,3.1,1.5,3.6,5.1,0.13,0.15,0.28,0.06,0.22,Matches
238,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-286,1996,15,11,952,10.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.06,0.02,0.08,0.06,0.08,Matches
239,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-313,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
240,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-074,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
241,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-188,1997,30,29,2656,29.5,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.9,1.9,0.0,1.9,0.06,0.00,0.06,0.06,0.06,Matches
242,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-129,1989,30,29,2583,28.7,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,0.9,0.03,0.01,0.03,0.03,0.03,Matches
243,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-358,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
244,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-270,1994,12,10,946,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.05,0.01,0.05,Matches
245,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-243,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
246,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-336,1991,28,22,1868,20.8,13,2,10,3,3,3,0,0.63,0.10,0.72,0.48,0.58,9.7,7.4,2.7,10.1,0.47,0.13,0.60,0.36,0.49,Matches
247,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-354,1988,27,16,1485,16.5,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,2.4,2.4,2.8,5.3,0.15,0.17,0.32,0.15,0.32,Matches
248,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-056,1992,21,5,680,7.6,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.2,1.2,0.9,2.1,0.16,0.12,0.28,0.16,0.28,Matches
249,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-211,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
250,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-073,1993,15,3,434,4.8,1,1,1,0,0,1,0,0.21,0.21,0.41,0.21,0.41,1.1,1.1,0.8,2.0,0.23,0.17,0.40,0.23,0.40,Matches
251,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-337,1994,14,12,1164,12.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.03,0.02,0.04,0.03,0.04,Matches
252,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-169,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
253,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-200,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
254,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-240,1993,25,16,1446,16.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.8,1.7,0.05,0.05,0.11,0.05,0.11,Matches
255,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-056,1992,31,31,2771,30.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-223,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-094,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
258,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-286,1994,26,26,2315,25.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.7,1.3,0.03,0.03,0.05,0.03,0.05,Matches
259,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-135,1992,11,11,971,10.8,9,3,8,1,2,2,0,0.83,0.28,1.11,0.74,1.02,4.7,3.0,0.6,3.6,0.44,0.05,0.49,0.28,0.33,Matches
260,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-166,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
261,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-256,1993,11,10,901,10.0,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.6,1.2,0.07,0.06,0.12,0.07,0.12,Matches
262,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-124,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
263,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-020,1996,15,8,729,8.1,1,1,1,0,0,5,0,0.12,0.12,0.25,0.12,0.25,1.0,1.0,1.1,2.0,0.12,0.13,0.25,0.12,0.25,Matches
264,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-096,1996,27,21,1819,20.2,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.4,0.15,0.07,0.22,0.15,0.22,Matches
265,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-096,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
266,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-254,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
267,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-097,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
268,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-039,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
269,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-181,1997,17,13,1191,13.2,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,1.4,1.4,1.0,2.3,0.10,0.07,0.18,0.10,0.18,Matches
270,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-191,1997,29,27,2388,26.5,4,4,4,0,1,4,0,0.15,0.15,0.30,0.15,0.30,5.1,4.3,4.5,8.8,0.19,0.17,0.36,0.16,0.33,Matches
271,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-353,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
272,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-324,1989,29,29,2610,29.0,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,0.5,0.5,1.7,2.2,0.02,0.06,0.08,0.02,0.08,Matches
273,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-007,1987,19,16,1344,14.9,1,0,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
274,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-355,1998,28,28,2429,27.0,0,2,0,0,0,9,1,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.3,2.7,0.05,0.05,0.10,0.05,0.10,Matches
275,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-070,1994,27,23,2021,22.5,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.14,0.06,0.11,Matches
276,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-126,1998,17,11,926,10.3,1,1,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,1.0,1.0,1.9,2.8,0.09,0.18,0.28,0.09,0.28,Matches
277,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-157,1996,26,20,1787,19.9,8,5,8,0,0,4,0,0.40,0.25,0.65,0.40,0.65,3.8,3.8,4.4,8.1,0.19,0.22,0.41,0.19,0.41,Matches
278,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-055,1993,33,33,2970,33.0,2,1,2,0,0,10,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.3,0.06,0.01,0.07,0.06,0.07,Matches
279,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-067,1991,25,21,1795,19.9,9,4,9,0,0,0,0,0.45,0.20,0.65,0.45,0.65,5.4,5.4,5.5,10.9,0.27,0.28,0.55,0.27,0.55,Matches
280,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-243,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
281,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-243,1997,11,11,985,10.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,1.0,0.05,0.04,0.09,0.05,0.09,Matches
282,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-123,1998,11,8,651,7.2,3,0,2,1,1,0,0,0.41,0.00,0.41,0.28,0.28,4.7,3.9,0.9,4.9,0.65,0.13,0.78,0.54,0.67,Matches
283,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-019,1992,30,27,2435,27.1,8,5,8,0,0,3,0,0.30,0.18,0.48,0.30,0.48,13.2,13.2,4.3,17.6,0.49,0.16,0.65,0.49,0.65,Matches
284,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-359,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
285,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-069,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
286,Solly March\Solly-March,eng ENG,DF,Brighton,26-283,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
287,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-241,1993,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
288,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-145,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
289,Martinelli\Martinelli,br BRA,FW,Arsenal,19-315,2001,10,5,422,4.7,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,2.7,2.7,0.9,3.6,0.57,0.19,0.77,0.57,0.77,Matches
290,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-239,1992,32,32,2880,32.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
291,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-173,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
292,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,33-001,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
293,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-305,1997,5,2,184,2.0,1,0,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,0.2,0.2,0.0,0.2,0.10,0.01,0.11,0.10,0.11,Matches
294,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-271,1988,16,10,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
295,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-264,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
296,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-258,1996,31,27,2333,25.9,8,2,5,3,4,1,0,0.31,0.08,0.39,0.19,0.27,12.5,9.4,3.4,12.9,0.48,0.13,0.61,0.36,0.50,Matches
297,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-204,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
298,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-329,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
299,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-147,1989,26,26,2340,26.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
300,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-168,1990,13,7,581,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
301,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-193,1994,31,31,2790,31.0,2,5,2,0,0,7,0,0.06,0.16,0.23,0.06,0.23,2.0,2.0,2.5,4.4,0.06,0.08,0.14,0.06,0.14,Matches
302,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-151,1987,30,23,1955,21.7,7,1,7,0,0,7,0,0.32,0.05,0.37,0.32,0.37,5.9,5.9,1.2,7.0,0.27,0.05,0.32,0.27,0.32,Matches
303,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-158,1999,31,29,2677,29.7,2,5,2,0,0,1,0,0.07,0.17,0.24,0.07,0.24,1.0,1.0,5.7,6.7,0.03,0.19,0.22,0.03,0.22,Matches
304,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-142,1996,29,21,1888,21.0,4,1,4,0,0,2,0,0.19,0.05,0.24,0.19,0.24,1.9,1.9,0.9,2.8,0.09,0.04,0.13,0.09,0.13,Matches
305,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-218,1989,26,26,2333,25.9,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.1,1.6,0.06,0.01,0.06,0.06,0.06,Matches
306,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-286,1994,10,9,767,8.5,2,0,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05,Matches
307,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-059,1992,27,27,2430,27.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-310,1992,21,15,1375,15.3,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
309,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-058,2000,32,32,2880,32.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
310,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-022,1991,28,24,2115,23.5,1,1,0,1,1,7,1,0.04,0.04,0.09,0.00,0.04,1.4,0.6,1.2,1.8,0.06,0.05,0.11,0.03,0.08,Matches
311,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-115,1986,24,11,1053,11.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.7,0.04,0.11,0.14,0.04,0.14,Matches
312,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-218,1994,22,21,1786,19.8,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
313,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-103,1995,6,5,410,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.7,0.7,0.2,0.9,0.15,0.05,0.20,0.15,0.20,Matches
314,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-103,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
315,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-047,1993,31,31,2744,30.5,2,2,2,0,0,6,1,0.07,0.07,0.13,0.07,0.13,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08,Matches
316,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-240,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
317,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-225,1994,25,12,1302,14.5,3,3,2,1,2,3,0,0.21,0.21,0.41,0.14,0.35,6.4,4.9,2.5,7.4,0.44,0.18,0.62,0.34,0.51,Matches
318,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-022,1999,7,4,343,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.18,0.04,0.23,0.18,0.23,Matches
319,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-266,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,24-154,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,2.20,0.00,2.20,2.20,2.20,Matches
321,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-098,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
