,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,27,1992,15,11,1071,1,0,0,0,1,0,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.0,0.13,0.00,0.13,0.13,0.13,Matches
120,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,27,1991,16,14,1229,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
121,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,27,1991,27,27,2430,2,3,0,0,9,0,0.07,0.11,0.19,0.07,0.19,3.1,3.1,0.9,0.12,0.03,0.15,0.12,0.15,Matches
122,Ederson\Ederson,br BRA,GK,Manchester City,25,1993,25,25,2171,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
123,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,26,1992,27,27,2419,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,0.05,0.00,0.06,0.05,0.06,Matches
124,Harvey Elliot\Harvey-Elliot,eng ENG,FW,Liverpool,,,1,0,,0,0,0,0,0,0,,,,,,0.0,0.0,0.0,,,,,,Matches
125,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,31,1987,12,8,764,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,1.2,0.03,0.14,0.17,0.03,0.17,Matches
126,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,24,1994,17,15,1447,1,0,0,0,1,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.1,0.05,0.01,0.06,0.05,0.06,Matches
127,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,27,1992,20,10,1092,2,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,2.0,2.0,2.0,0.16,0.17,0.33,0.16,0.33,Matches
128,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,31,1988,29,29,2576,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,2.2,2.2,0.4,0.08,0.01,0.09,0.08,0.09,Matches
129,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,34,1985,16,16,1309,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Fabinho\Fabinho,br BRA,MF,Liverpool,25,1993,20,15,1444,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,0.2,0.2,1.2,0.01,0.08,0.09,0.01,0.09,Matches
131,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
132,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,28,1991,19,17,1526,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.07,0.07,0.01,0.07,Matches
133,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,24,1994,5,5,448,2,3,1,1,1,0,0.40,0.60,1.00,0.20,0.80,1.8,1.1,0.9,0.37,0.18,0.55,0.22,0.39,Matches
134,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,20,1999,4,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.07,0.32,0.39,0.07,0.39,Matches
135,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,23,20,1808,2,1,0,0,4,0,0.10,0.05,0.15,0.10,0.15,1.4,1.4,0.3,0.07,0.02,0.09,0.07,0.09,Matches
136,Fernandinho\Fernandinho,br BRA,DF,Manchester City,34,1985,23,22,1997,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,0.04,0.01,0.05,0.04,0.05,Matches
137,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,29,27,2422,8,7,0,0,0,0,0.30,0.26,0.56,0.30,0.56,12.3,12.3,4.9,0.46,0.18,0.64,0.46,0.64,Matches
138,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,27,1991,25,25,2189,5,2,0,0,7,0,0.21,0.08,0.29,0.21,0.29,3.4,3.4,3.2,0.14,0.13,0.27,0.14,0.27,Matches
139,Phil Foden\Phil-Foden,eng ENG,MFFW,Manchester City,19,2000,14,3,354,0,1,0,0,0,0,0.00,0.25,0.25,0.00,0.25,0.4,0.4,0.5,0.11,0.14,0.25,0.11,0.25,Matches
140,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,27,15,1464,2,5,0,0,2,0,0.12,0.31,0.43,0.12,0.43,2.5,2.5,2.0,0.16,0.12,0.28,0.16,0.28,Matches
141,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,29,29,2610,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
143,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,65,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
144,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,15,10,964,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.03,0.05,0.02,0.05,Matches
145,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,25,1994,28,21,2063,1,4,0,0,2,0,0.04,0.17,0.22,0.04,0.22,3.3,3.3,4.0,0.14,0.18,0.32,0.14,0.32,Matches
146,Fred\Fred,br BRA,MF,Manchester Utd,26,1993,25,22,2027,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,2.8,0.07,0.12,0.20,0.07,0.20,Matches
147,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,20,19,1688,0,2,0,0,5,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,1.5,0.00,0.08,0.08,0.00,0.08,Matches
148,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,27,1992,9,3,322,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.08,0.09,0.01,0.09,Matches
149,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,33,1986,8,7,634,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
150,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,6,2,269,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,12,4,378,0,1,0,0,1,0,0.00,0.24,0.24,0.00,0.24,2.4,2.4,0.2,0.56,0.05,0.61,0.56,0.61,Matches
153,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,18,17,1612,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.02,0.02,0.00,0.02,Matches
154,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
155,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,29,29,2610,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,25,21,1684,4,4,1,1,3,0,0.21,0.21,0.43,0.16,0.37,5.5,4.7,2.5,0.29,0.14,0.43,0.25,0.39,Matches
157,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,19,2000,4,1,123,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.06,0.07,0.13,0.06,0.13,Matches
158,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,3,1,99,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.07,0.12,0.05,0.12,Matches
159,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,9,5,442,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,1.9,1.9,0.8,0.38,0.17,0.55,0.38,0.55,Matches
160,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Norwich City,21,1998,21,21,1835,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.03,0.00,0.03,0.03,0.03,Matches
161,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,11,9,788,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.03,0.05,0.08,0.03,0.08,Matches
162,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.73,0.73,0.00,0.73,Matches
163,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,19,14,1276,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
164,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,18,2001,2,0,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.23,0.00,0.23,0.23,0.23,Matches
165,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,29,1990,16,10,883,2,1,0,0,1,0,0.20,0.10,0.31,0.20,0.31,1.6,1.6,0.3,0.16,0.03,0.19,0.16,0.19,Matches
166,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,20,7,716,2,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,2.8,2.8,1.7,0.35,0.21,0.56,0.35,0.56,Matches
167,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,23,1996,14,2,411,1,1,0,1,1,0,0.22,0.22,0.44,0.22,0.44,1.9,1.1,0.7,0.41,0.15,0.57,0.25,0.40,Matches
168,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,23,1995,26,26,2334,7,6,0,1,7,0,0.27,0.23,0.50,0.27,0.50,5.5,4.7,5.1,0.21,0.20,0.41,0.18,0.38,Matches
169,Mason Greenwood\Mason-Greenwood,eng ENG,FWMF,Manchester Utd,17,2001,22,4,646,5,0,0,0,0,0,0.70,0.00,0.70,0.70,0.70,2.1,2.1,0.3,0.30,0.04,0.34,0.30,0.34,Matches
170,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.15,0.03,0.18,0.15,0.18,Matches
171,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,28,1991,23,18,1492,2,4,0,0,2,0,0.12,0.24,0.36,0.12,0.36,1.8,1.8,4.9,0.11,0.30,0.41,0.11,0.41,Matches
172,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,27,27,2430,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
173,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,22,17,1591,0,1,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.1,0.03,0.06,0.09,0.03,0.09,Matches
174,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,23,21,1900,0,2,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.4,0.01,0.07,0.08,0.01,0.08,Matches
175,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,25,17,1589,2,1,1,2,7,0,0.11,0.06,0.17,0.06,0.11,4.3,2.8,2.4,0.24,0.14,0.38,0.16,0.29,Matches
176,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,27,24,2148,7,1,0,0,1,0,0.29,0.04,0.34,0.29,0.34,7.0,7.0,1.9,0.29,0.08,0.38,0.29,0.38,Matches
178,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,15,14,1262,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.04,0.00,0.05,0.04,0.05,Matches
179,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.06,0.00,0.06,0.06,0.06,Matches
180,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,24,1995,24,23,1968,1,1,0,0,4,1,0.05,0.05,0.09,0.05,0.09,0.9,0.9,1.5,0.04,0.07,0.11,0.04,0.11,Matches
181,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1795,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
182,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,27,27,2430,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
183,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,25,22,1891,3,5,0,0,1,0,0.14,0.24,0.38,0.14,0.38,1.1,1.1,2.8,0.05,0.14,0.19,0.05,0.19,Matches
184,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,24,22,1935,2,2,0,0,8,0,0.09,0.09,0.19,0.09,0.19,1.7,1.7,0.8,0.08,0.04,0.11,0.08,0.11,Matches
185,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
187,Onel Hernández\Onel-Hernandez,cu CUB,FWMF,Norwich City,26,1993,17,7,757,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,1.1,1.1,0.6,0.13,0.07,0.20,0.13,0.20,Matches
188,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,27,1992,21,20,1748,9,7,0,1,0,2,0.46,0.36,0.82,0.46,0.82,7.2,6.3,4.9,0.37,0.25,0.62,0.33,0.58,Matches
189,Rob Holding\Rob-Holding,eng ENG,DFFW,Arsenal,23,1995,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
190,José Holebas\Jose-Holebas,gr GRE,DF,Watford,35,1984,12,11,1006,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,0.04,0.07,0.10,0.04,0.10,Matches
191,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,22,19,1731,0,3,0,0,4,0,0.00,0.16,0.16,0.00,0.16,2.2,2.2,0.5,0.12,0.03,0.14,0.12,0.14,Matches
192,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
193,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,18,11,948,3,2,0,0,4,0,0.28,0.19,0.47,0.28,0.47,1.1,1.1,2.8,0.11,0.27,0.37,0.11,0.37,Matches
194,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,17,7,770,1,4,0,0,1,0,0.12,0.47,0.58,0.12,0.58,1.8,1.8,2.3,0.21,0.27,0.48,0.21,0.48,Matches
195,Will Hughes\Will-Hughes,eng ENG,MF,Watford,24,1995,21,18,1516,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,2.3,2.3,0.8,0.14,0.05,0.19,0.14,0.19,Matches
196,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,28,27,2447,0,1,0,0,5,0,0.00,0.04,0.04,0.00,0.04,2.2,2.2,1.8,0.08,0.07,0.15,0.08,0.15,Matches
197,Jordon Ibe\Jordon-Ibe,eng ENG,DF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
198,Adam Idah\Adam-Idah,ie IRL,FW,Norwich City,18,2001,3,1,68,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,30,1989,4,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,3.00,0.24,3.24,3.00,3.24,Matches
200,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,12,7,583,3,3,0,0,1,0,0.46,0.46,0.93,0.46,0.93,2.8,2.8,2.1,0.43,0.33,0.76,0.43,0.76,Matches
201,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,29,23,2006,15,1,0,0,2,0,0.67,0.04,0.72,0.67,0.72,11.5,11.5,1.6,0.52,0.07,0.59,0.52,0.59,Matches
202,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,23,1996,18,13,1170,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,2.0,0.16,0.15,0.31,0.16,0.31,Matches
203,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
204,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,8,3,287,2,0,0,0,0,0,0.63,0.00,0.63,0.63,0.63,0.4,0.4,0.0,0.13,0.01,0.14,0.13,0.14,Matches
205,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,21,1997,27,25,2175,3,6,0,0,3,0,0.12,0.25,0.37,0.12,0.37,3.1,3.1,4.0,0.13,0.16,0.29,0.13,0.29,Matches
206,Matty James\Matty-James,eng ENG,MF,Leicester City,28,1991,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Reece James\Reece-James,eng ENG,DF,Chelsea,19,1999,17,11,1065,0,2,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,1.8,0.04,0.15,0.19,0.04,0.19,Matches
208,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
209,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,24,13,1337,10,4,0,1,2,0,0.67,0.27,0.94,0.67,0.94,13.2,12.4,1.4,0.89,0.10,0.98,0.84,0.93,Matches
210,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,29,28,2465,13,6,3,3,3,0,0.47,0.22,0.69,0.37,0.58,12.9,10.6,5.1,0.47,0.19,0.66,0.39,0.58,Matches
211,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,29,27,2237,1,2,0,0,6,0,0.04,0.08,0.12,0.04,0.12,3.9,3.9,2.2,0.16,0.09,0.25,0.16,0.25,Matches
212,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
213,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,27,1992,2,2,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.00,0.15,0.15,0.15,Matches
214,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,26,23,2015,4,2,3,3,10,0,0.18,0.09,0.27,0.04,0.13,3.5,1.2,2.2,0.16,0.10,0.25,0.05,0.15,Matches
215,Jota\Jota,es ESP,FWMF,Aston Villa,28,1991,8,4,313,0,1,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.6,0.04,0.18,0.21,0.04,0.21,Matches
216,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,22,1996,25,21,1773,6,1,0,0,3,0,0.30,0.05,0.36,0.30,0.36,8.5,8.5,2.6,0.43,0.13,0.56,0.43,0.56,Matches
217,James Justin\James-Justin,eng ENG,DF,Leicester City,21,1998,4,2,200,0,1,0,0,0,0,0.00,0.45,0.45,0.00,0.45,0.0,0.0,0.4,0.00,0.19,0.19,0.00,0.19,Matches
218,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,19,18,1574,0,1,0,0,3,2,0.00,0.06,0.06,0.00,0.06,0.9,0.9,0.3,0.05,0.02,0.07,0.05,0.07,Matches
219,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,20,20,1780,11,2,2,2,2,0,0.56,0.10,0.66,0.46,0.56,6.9,5.4,1.8,0.35,0.09,0.44,0.27,0.36,Matches
220,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,18,16,1385,3,0,0,0,3,0,0.19,0.00,0.19,0.19,0.19,1.5,1.5,1.8,0.10,0.11,0.21,0.10,0.21,Matches
221,Moise Kean\Moise-Kean,it ITA,FWMF,Everton,19,2000,22,5,675,1,2,0,0,0,0,0.13,0.27,0.40,0.13,0.40,3.1,3.1,0.5,0.41,0.07,0.48,0.41,0.48,Matches
222,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,22,19,1746,1,0,0,0,0,0,0.05,0.00,0.05,0.05,0.05,1.4,1.4,0.4,0.07,0.02,0.09,0.07,0.09,Matches
223,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,9,4,368,1,1,0,0,1,0,0.24,0.24,0.49,0.24,0.49,1.5,1.5,1.2,0.36,0.29,0.65,0.36,0.65,Matches
224,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,29,1990,19,17,1550,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.01,0.05,0.06,0.01,0.06,Matches
225,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,3,2,184,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
226,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,27,1992,19,17,1467,4,2,1,1,0,0,0.25,0.12,0.37,0.18,0.31,4.8,4.0,2.7,0.29,0.16,0.46,0.25,0.41,Matches
227,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,29,1989,6,0,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
228,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,26,1993,17,13,1107,0,2,0,0,3,0,0.00,0.16,0.16,0.00,0.16,0.7,0.7,1.0,0.06,0.08,0.14,0.06,0.14,Matches
229,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,15,14,1199,0,2,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.6,0.6,0.1,0.05,0.01,0.05,0.05,0.05,Matches
230,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,29,1989,27,23,1993,1,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,1.8,1.8,0.9,0.08,0.04,0.12,0.08,0.12,Matches
231,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,25,18,1683,1,3,0,0,7,0,0.05,0.16,0.21,0.05,0.21,1.1,1.1,1.8,0.06,0.10,0.16,0.06,0.16,Matches
232,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,11,6,563,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.04,0.00,0.04,0.04,0.04,Matches
233,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,27,27,2430,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,20,15,1318,7,3,0,0,5,0,0.48,0.20,0.68,0.48,0.68,5.5,5.5,2.2,0.37,0.15,0.52,0.37,0.52,Matches
235,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,31,1988,15,3,373,1,1,0,0,1,0,0.24,0.24,0.48,0.24,0.48,1.1,1.1,0.6,0.25,0.14,0.40,0.25,0.40,Matches
236,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,27,1992,17,10,936,2,1,0,0,3,0,0.19,0.10,0.29,0.19,0.29,2.1,2.1,1.6,0.20,0.15,0.35,0.20,0.35,Matches
237,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,18,2000,1,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.39,0.39,0.00,0.39,Matches
238,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,9,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.08,0.05,0.08,Matches
