,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-088,1984,13,8,767,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.06,0.01,0.07,0.06,0.07,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,25-018,1996,29,17,1508,16.8,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,1.1,1.1,1.8,2.9,0.07,0.11,0.17,0.07,0.17,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,DFMF,Brighton,28-318,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-277,1982,9,6,518,5.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-283,1993,20,5,483,5.4,0,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,1.6,1.6,3.2,4.8,0.30,0.59,0.89,0.30,0.89,Matches
219,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-192,1997,14,10,821,9.1,3,0,3,0,0,3,0,0.33,0.00,0.33,0.33,0.33,1.9,1.9,0.9,2.7,0.21,0.09,0.30,0.21,0.30,Matches
220,Reece James\Reece-James,eng ENG,DF,Chelsea,21-164,1999,31,24,2283,25.4,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,1.6,1.6,3.0,4.6,0.06,0.12,0.18,0.06,0.18,Matches
221,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-147,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
222,Daniel Jebbison\Daniel-Jebbison,eng ENG,FW,Sheffield Utd,17-314,2003,3,2,206,2.3,1,0,1,0,0,0,0,0.44,0.00,0.44,0.44,0.44,1.6,1.6,0.0,1.6,0.69,0.01,0.71,0.69,0.71,Matches
223,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-048,1997,28,21,1990,22.1,8,4,8,0,0,2,0,0.36,0.18,0.54,0.36,0.54,8.1,8.1,3.3,11.4,0.37,0.15,0.52,0.37,0.52,Matches
224,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,30-016,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
225,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-280,1996,31,23,1983,22.0,4,2,3,1,1,3,0,0.18,0.09,0.27,0.14,0.23,5.9,5.2,2.1,7.3,0.27,0.10,0.37,0.23,0.33,Matches
226,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-117,2000,14,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
227,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-057,1993,36,36,3240,36.0,0,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
228,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-111,2001,24,13,1179,13.1,1,2,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,1.4,1.4,1.6,3.0,0.11,0.12,0.23,0.11,0.23,Matches
229,Jorginho\Jorginho,it ITA,MF,Chelsea,29-152,1991,27,22,1951,21.7,7,1,0,7,9,1,0,0.32,0.05,0.37,0.00,0.05,7.0,0.1,1.8,2.0,0.32,0.08,0.41,0.01,0.09,Matches
230,Willian José\Willian-Jose,br BRA,FW,Wolves,29-179,1991,16,12,1046,11.6,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,0.6,2.3,0.15,0.05,0.20,0.15,0.20,Matches
231,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-168,1996,18,12,1111,12.3,9,0,9,0,0,2,0,0.73,0.00,0.73,0.73,0.73,6.6,6.6,1.6,8.2,0.53,0.13,0.66,0.53,0.66,Matches
232,James Justin\James-Justin,eng ENG,DF,Leicester City,23-087,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
233,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-057,2000,9,9,801,8.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-075,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-297,1993,34,34,2992,33.2,22,13,18,4,4,1,0,0.66,0.39,1.05,0.54,0.93,19.9,16.9,7.3,24.1,0.60,0.22,0.82,0.51,0.73,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-053,1991,30,24,2146,23.8,0,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,0.9,0.9,1.1,2.0,0.04,0.05,0.08,0.04,0.08,Matches
237,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-082,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-130,1993,34,32,2901,32.2,3,1,3,0,0,4,0,0.09,0.03,0.12,0.09,0.12,1.2,1.2,1.1,2.3,0.04,0.03,0.07,0.04,0.07,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-072,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-100,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
241,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-179,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
242,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-067,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
243,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-321,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-363,1997,18,14,1310,14.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.5,1.0,0.03,0.04,0.07,0.03,0.07,Matches
245,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-126,1992,11,0,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.48,0.00,0.48,0.48,0.48,Matches
246,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-342,1990,35,28,2393,26.6,4,5,2,2,2,6,0,0.15,0.19,0.34,0.08,0.26,3.3,1.8,3.9,5.7,0.13,0.15,0.27,0.07,0.22,Matches
247,Robin Koch\Robin-Koch,de GER,DFMF,Leeds United,24-308,1996,17,13,1132,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.06,0.01,0.08,0.06,0.08,Matches
248,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-335,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
249,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-096,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
250,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-210,1997,35,34,3106,34.5,2,0,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,2.2,2.2,0.2,2.4,0.06,0.01,0.07,0.06,0.07,Matches
251,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-151,1989,35,34,3033,33.7,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.02,0.01,0.03,0.02,0.03,Matches
252,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,27-015,1994,26,20,1750,19.4,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.8,0.05,0.09,0.14,0.05,0.14,Matches
253,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-292,1994,15,13,1216,13.5,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.2,0.2,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
254,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-265,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
255,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-358,1991,30,22,1911,21.2,13,2,10,3,3,3,0,0.61,0.09,0.71,0.47,0.57,9.7,7.4,2.7,10.1,0.46,0.13,0.58,0.35,0.48,Matches
256,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,33-011,1988,29,16,1551,17.2,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,2.4,2.4,2.8,5.3,0.14,0.16,0.31,0.14,0.31,Matches
257,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-078,1992,23,5,717,8.0,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.4,1.4,0.9,2.4,0.18,0.12,0.30,0.18,0.30,Matches
258,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-233,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
259,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-095,1993,17,5,566,6.3,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,1.2,1.2,0.9,2.0,0.18,0.14,0.32,0.18,0.32,Matches
260,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-359,1994,16,14,1344,14.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.5,0.05,0.05,0.10,0.05,0.10,Matches
261,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-191,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
262,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-222,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
263,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-262,1993,28,19,1703,18.9,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.9,0.9,0.8,1.8,0.05,0.04,0.09,0.05,0.09,Matches
264,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-078,1992,34,34,3041,33.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-245,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
266,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-116,1998,24,20,1837,20.4,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
267,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-308,1994,29,29,2585,28.7,1,1,1,0,0,0,0,0.03,0.03,0.07,0.03,0.07,0.7,0.7,0.7,1.3,0.02,0.02,0.05,0.02,0.05,Matches
268,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-157,1992,15,15,1331,14.8,9,4,8,1,2,3,0,0.61,0.27,0.88,0.54,0.81,5.0,3.3,1.5,4.8,0.34,0.10,0.44,0.23,0.32,Matches
269,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-188,1989,18,15,1242,13.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.03,0.02,0.03,Matches
270,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-278,1993,15,14,1204,13.4,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.7,0.7,0.6,1.4,0.06,0.05,0.10,0.06,0.10,Matches
271,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-146,1986,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
272,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-042,1996,18,11,945,10.5,1,1,1,0,0,5,0,0.10,0.10,0.19,0.10,0.19,1.2,1.2,1.3,2.4,0.11,0.12,0.23,0.11,0.23,Matches
273,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-118,1996,29,21,1864,20.7,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.5,0.15,0.07,0.22,0.15,0.22,Matches
274,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-118,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
275,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-276,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
276,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-119,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
277,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-061,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
278,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-203,1997,21,14,1322,14.7,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.1,2.4,0.09,0.07,0.17,0.09,0.17,Matches
279,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-213,1997,33,30,2684,29.8,4,4,4,0,1,5,0,0.13,0.13,0.27,0.13,0.27,5.4,4.7,5.1,9.8,0.18,0.17,0.35,0.16,0.33,Matches
280,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,24-010,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
281,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-346,1989,33,33,2970,33.0,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,2.3,3.0,0.02,0.07,0.09,0.02,0.09,Matches
282,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-029,1987,20,17,1396,15.5,1,0,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
283,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,23-012,1998,33,32,2781,30.9,0,2,0,0,0,10,1,0.00,0.06,0.06,0.00,0.06,1.5,1.5,1.5,3.0,0.05,0.05,0.10,0.05,0.10,Matches
284,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-092,1994,28,23,2032,22.6,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.14,0.06,0.11,Matches
285,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-148,1998,20,12,1050,11.7,1,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,1.1,1.1,2.3,3.4,0.09,0.20,0.29,0.09,0.29,Matches
286,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-179,1996,30,23,2038,22.6,8,5,8,0,0,4,0,0.35,0.22,0.57,0.35,0.57,4.4,4.4,5.3,9.7,0.19,0.23,0.43,0.19,0.43,Matches
287,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-077,1993,34,34,3047,33.9,2,1,2,0,0,11,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07,Matches
288,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-089,1991,26,22,1885,20.9,9,5,9,0,0,0,0,0.43,0.24,0.67,0.43,0.67,5.5,5.5,5.8,11.3,0.26,0.28,0.54,0.26,0.54,Matches
289,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-265,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
290,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-265,1997,14,13,1148,12.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.04,0.03,0.08,0.04,0.08,Matches
291,Josh Maja\Josh-Maja,ng NGA,FWMF,Fulham,22-145,1998,14,9,783,8.7,3,0,2,1,1,0,0,0.34,0.00,0.34,0.23,0.23,4.7,4.0,1.0,5.0,0.54,0.11,0.66,0.46,0.57,Matches
292,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-041,1992,34,30,2720,30.2,9,7,9,0,0,3,0,0.30,0.23,0.53,0.30,0.53,14.5,14.5,5.5,20.0,0.48,0.18,0.66,0.48,0.66,Matches
293,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,27-016,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
294,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-091,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
295,Solly March\Solly-March,eng ENG,DF,Brighton,26-305,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
296,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-263,1993,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
297,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-167,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
298,Martinelli\Martinelli,br BRA,FW,Arsenal,19-337,2001,13,7,584,6.5,2,1,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46,3.4,3.4,2.1,5.6,0.53,0.33,0.86,0.53,0.86,Matches
299,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-261,1992,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
300,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-195,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
301,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,33-023,1988,8,5,428,4.8,0,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,0.3,0.3,0.8,1.2,0.07,0.18,0.25,0.07,0.25,Matches
302,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-327,1997,7,2,221,2.5,1,0,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.2,0.2,0.0,0.2,0.08,0.01,0.09,0.08,0.09,Matches
303,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-293,1988,19,11,1016,11.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.05,0.03,0.05,Matches
304,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-286,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
305,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-280,1996,33,29,2512,27.9,8,2,5,3,4,1,1,0.29,0.07,0.36,0.18,0.25,13.0,9.9,3.6,13.5,0.46,0.13,0.59,0.36,0.48,Matches
306,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-226,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
307,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-351,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
308,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-169,1989,29,29,2610,29.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
309,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-190,1990,15,9,734,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.03,0.00,0.03,Matches
310,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-215,1994,36,36,3240,36.0,3,5,3,0,0,11,0,0.08,0.14,0.22,0.08,0.22,2.2,2.2,3.0,5.2,0.06,0.08,0.14,0.06,0.14,Matches
311,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-173,1987,34,27,2307,25.6,7,1,7,0,0,7,0,0.27,0.04,0.31,0.27,0.31,6.6,6.6,1.2,7.8,0.26,0.05,0.30,0.26,0.30,Matches
312,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-180,1999,35,33,3000,33.3,2,5,2,0,0,1,0,0.06,0.15,0.21,0.06,0.21,1.0,1.0,6.2,7.3,0.03,0.19,0.22,0.03,0.22,Matches
313,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-164,1996,32,24,2129,23.7,4,1,4,0,0,3,0,0.17,0.04,0.21,0.17,0.21,2.1,2.1,0.9,3.1,0.09,0.04,0.13,0.09,0.13,Matches
314,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-240,1989,30,30,2693,29.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
315,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-308,1994,13,11,953,10.6,2,1,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,0.4,0.4,0.4,0.9,0.04,0.04,0.08,0.04,0.08,Matches
316,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-081,1992,30,30,2700,30.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
317,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-332,1992,22,15,1389,15.4,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
318,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-080,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
319,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-044,1991,31,27,2359,26.2,1,1,0,1,2,8,1,0.04,0.04,0.08,0.00,0.04,2.3,0.8,1.3,2.1,0.09,0.05,0.14,0.03,0.08,Matches
320,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-137,1986,25,11,1057,11.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.7,0.04,0.11,0.14,0.04,0.14,Matches
321,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-240,1994,24,23,1937,21.5,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.06,0.00,0.06,0.06,0.06,Matches
