,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
283,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-182,1994,6,6,504,5.6,1,0,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.02,0.00,0.03,0.02,0.03,Matches
284,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-320,1992,13,13,1170,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
285,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-206,1992,14,13,1105,12.3,0,1,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.3,0.00,0.02,0.02,0.00,0.02,Matches
286,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-319,2000,17,17,1530,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
287,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-283,1991,14,10,904,10.0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,0.05,0.05,0.10,0.05,0.10,Matches
288,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-011,1986,10,3,348,3.9,0,1,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0.1,0.1,0.9,0.01,0.23,0.25,0.01,0.25,Matches
289,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-114,1994,15,15,1350,15.0,2,0,0,0,1,0,0.13,0.00,0.13,0.13,0.13,0.6,0.6,0.0,0.04,0.00,0.04,0.04,0.04,Matches
290,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-365,1995,8,2,286,3.2,1,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.0,0.19,0.00,0.19,0.19,0.19,Matches
291,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-308,1993,14,14,1214,13.5,2,1,0,0,5,1,0.15,0.07,0.22,0.15,0.22,1.0,1.0,0.2,0.08,0.02,0.10,0.08,0.10,Matches
292,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-136,1999,9,9,810,9.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,Matches
293,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-121,1994,13,8,793,8.8,2,2,1,2,2,0,0.23,0.23,0.45,0.11,0.34,4.3,2.8,1.4,0.49,0.16,0.65,0.32,0.47,Matches
294,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-162,1999,1,0,1,0.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
295,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-360,1984,3,0,18,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
296,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-005,1999,16,15,1350,15.0,1,3,0,0,2,0,0.07,0.20,0.27,0.07,0.27,1.6,1.6,2.7,0.11,0.18,0.28,0.11,0.28,Matches
297,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-155,1992,13,4,463,5.1,1,0,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.8,0.8,0.2,0.16,0.05,0.21,0.16,0.21,Matches
298,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-342,1996,6,2,203,2.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.28,0.14,0.42,0.28,0.42,Matches
299,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-129,1986,16,13,1154,12.8,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.3,0.01,0.10,0.11,0.01,0.11,Matches
300,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-326,1995,11,7,656,7.3,1,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,0.4,0.4,0.5,0.05,0.07,0.12,0.05,0.12,Matches
301,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-273,1992,3,0,47,0.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-362,1994,4,1,106,1.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
303,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-030,1996,8,7,641,7.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
304,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-018,1996,15,13,883,9.8,2,1,0,0,2,0,0.20,0.10,0.31,0.20,0.31,1.0,1.0,1.7,0.10,0.17,0.27,0.10,0.27,Matches
305,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-036,1999,2,0,71,0.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
306,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-312,2000,18,17,1443,16.0,4,3,0,0,0,0,0.25,0.19,0.44,0.25,0.44,2.3,2.3,2.9,0.15,0.18,0.33,0.15,0.33,Matches
307,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-308,1997,18,14,1243,13.8,2,0,1,1,3,0,0.14,0.00,0.14,0.07,0.07,2.2,1.5,0.8,0.16,0.06,0.22,0.11,0.16,Matches
308,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-230,1999,13,3,326,3.6,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,1.2,1.2,0.6,0.33,0.16,0.49,0.33,0.49,Matches
309,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-075,2000,1,1,68,0.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
310,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-345,1999,6,0,34,0.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-252,1987,8,3,227,2.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
312,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-278,1991,12,7,656,7.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.08,0.08,0.00,0.08,Matches
313,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-292,1994,2,2,180,2.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
314,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-317,1999,12,11,1001,11.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
315,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-193,2000,1,0,14,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-233,1988,3,3,270,3.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
317,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-237,1988,17,17,1502,16.7,2,0,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.7,0.7,1.0,0.04,0.06,0.10,0.04,0.10,Matches
318,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-007,1990,2,2,180,2.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-263,1997,3,2,132,1.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-272,1995,3,0,10,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-163,1994,12,8,768,8.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,0.03,0.13,0.16,0.03,0.16,Matches
322,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-270,2001,4,1,116,1.3,0,1,0,0,1,0,0.00,0.78,0.78,0.00,0.78,0.4,0.4,0.1,0.33,0.11,0.44,0.33,0.44,Matches
323,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-153,1993,3,1,80,0.9,0,1,0,0,0,0,0.00,1.13,1.13,0.00,1.13,0.1,0.1,0.2,0.07,0.26,0.33,0.07,0.33,Matches
324,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-165,1994,2,0,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
325,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-216,1993,6,4,299,3.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.15,0.02,0.17,0.15,0.17,Matches
326,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-335,1988,18,18,1620,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-078,1996,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
328,Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-035,1986,2,1,94,1.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
329,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-231,1995,12,4,482,5.4,2,0,1,1,0,1,0.37,0.00,0.37,0.19,0.19,1.7,0.9,0.3,0.31,0.05,0.36,0.17,0.22,Matches
330,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-255,1996,13,11,922,10.2,1,3,0,0,1,1,0.10,0.29,0.39,0.10,0.39,0.8,0.8,1.8,0.08,0.17,0.25,0.08,0.25,Matches
331,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-176,1993,9,7,538,6.0,1,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,1.7,1.7,0.7,0.28,0.13,0.41,0.28,0.41,Matches
332,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-044,1995,14,14,1215,13.5,0,2,0,0,5,0,0.00,0.15,0.15,0.00,0.15,0.2,0.2,1.5,0.02,0.11,0.12,0.02,0.12,Matches
333,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-308,1991,14,7,648,7.2,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.8,0.04,0.10,0.15,0.04,0.15,Matches
334,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-300,1997,3,3,270,3.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
335,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-314,1994,15,15,1350,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
336,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-161,1988,9,4,448,5.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
337,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-086,1995,15,14,1117,12.4,3,2,0,0,2,0,0.24,0.16,0.40,0.24,0.40,2.6,2.6,0.9,0.21,0.07,0.28,0.21,0.28,Matches
338,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-306,1993,14,10,951,10.6,2,0,0,0,1,0,0.19,0.00,0.19,0.19,0.19,0.8,0.8,1.0,0.08,0.10,0.17,0.08,0.17,Matches
339,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-271,1992,15,15,1350,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.02,0.02,0.00,0.02,Matches
340,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-246,1994,13,9,654,7.3,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,0.07,0.10,0.18,0.07,0.18,Matches
341,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-135,1991,3,2,179,2.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
342,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-119,1998,10,7,695,7.7,1,0,0,0,1,0,0.13,0.00,0.13,0.13,0.13,2.2,2.2,1.0,0.29,0.13,0.42,0.29,0.42,Matches
343,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-246,1998,18,18,1620,18.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
344,Jacob Ramsey\Jacob-Ramsey,eng ENG,MFFW,Aston Villa,19-232,2001,5,1,126,1.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.13,0.02,0.15,0.13,0.15,Matches
345,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-248,1987,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
346,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-076,1997,17,16,1442,16.0,7,5,0,0,2,0,0.44,0.31,0.75,0.44,0.75,6.2,6.2,1.6,0.39,0.10,0.49,0.39,0.49,Matches
347,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-102,1987,5,5,450,5.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
348,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-315,1994,9,3,402,4.5,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.1,0.25,0.01,0.27,0.25,0.27,Matches
349,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-354,1995,12,9,805,8.9,0,1,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.1,0.1,0.7,0.01,0.08,0.08,0.01,0.08,Matches
350,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-030,1996,12,11,970,10.8,0,3,0,0,2,0,0.00,0.28,0.28,0.00,0.28,0.8,0.8,1.0,0.07,0.09,0.16,0.07,0.16,Matches
351,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-348,1993,15,12,1020,11.3,4,0,0,0,4,0,0.35,0.00,0.35,0.35,0.35,2.6,2.6,0.1,0.23,0.01,0.24,0.23,0.24,Matches
352,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-001,1999,17,17,1530,17.0,0,1,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.2,0.03,0.07,0.10,0.03,0.10,Matches
353,Richarlison\Richarlison,br BRA,FW,Everton,23-250,1997,13,12,1010,11.2,2,3,1,1,2,1,0.18,0.27,0.45,0.09,0.36,4.1,3.3,1.9,0.37,0.17,0.53,0.30,0.46,Matches
354,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-128,1996,14,6,600,6.7,1,0,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.5,0.5,0.3,0.08,0.05,0.12,0.08,0.12,Matches
355,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-127,1989,8,6,528,5.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.03,0.11,0.15,0.03,0.15,Matches
356,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-003,1999,8,2,242,2.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.12,0.17,0.04,0.17,Matches
357,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-310,1994,17,17,1530,17.0,1,5,0,0,1,0,0.06,0.29,0.35,0.06,0.35,0.8,0.8,3.2,0.05,0.19,0.24,0.05,0.24,Matches
358,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-160,1997,13,13,1170,13.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.1,0.03,0.08,0.11,0.03,0.11,Matches
359,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,25-348,1995,16,10,847,9.4,2,0,0,0,0,0,0.21,0.00,0.21,0.21,0.21,0.6,0.6,0.6,0.06,0.06,0.12,0.06,0.12,Matches
360,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-136,1993,8,6,607,6.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
361,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-239,1989,5,0,142,1.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
362,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-033,1996,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
363,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-085,1997,4,1,102,1.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
364,Rodri\Rodri,es ESP,MF,Manchester City,24-207,1996,16,16,1361,15.1,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.04,0.02,0.06,0.04,0.06,Matches
365,Rodrigo\Rodrigo,es ESP,MF,Leeds United,29-315,1991,15,9,817,9.1,3,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,3.5,3.5,1.5,0.39,0.16,0.55,0.39,0.55,Matches
366,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-187,1991,12,11,952,10.6,3,3,0,0,1,0,0.28,0.28,0.57,0.28,0.57,2.2,2.2,3.5,0.21,0.33,0.55,0.21,0.55,Matches
367,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-170,1989,13,6,561,6.2,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.09,0.07,0.16,0.09,0.16,Matches
368,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-113,1991,15,15,1305,14.5,1,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,1.0,0.02,0.07,0.09,0.02,0.09,Matches
369,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-318,1993,2,2,180,2.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
370,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-282,1992,11,11,990,11.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
371,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-309,1997,8,8,582,6.5,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.8,0.8,1.2,0.12,0.19,0.31,0.12,0.31,Matches
372,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-295,1990,13,13,1147,12.7,3,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,1.3,1.3,0.1,0.10,0.01,0.11,0.10,0.11,Matches
373,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-132,2001,16,15,1321,14.7,3,1,0,0,0,0,0.20,0.07,0.27,0.20,0.27,3.9,3.9,1.9,0.26,0.13,0.39,0.26,0.39,Matches
374,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-337,1990,4,3,276,3.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
375,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-214,1992,16,15,1348,15.0,13,3,5,5,0,0,0.87,0.20,1.07,0.53,0.73,9.4,5.6,2.8,0.63,0.19,0.82,0.38,0.57,Matches
376,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-217,1996,6,6,540,6.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.12,0.00,0.12,0.12,0.12,Matches
377,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-058,1997,7,7,630,7.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
378,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-074,1991,15,13,1140,12.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.03,0.01,0.03,Matches
379,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-026,1991,11,8,772,8.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
380,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-023,1992,15,12,976,10.8,2,1,0,0,2,0,0.18,0.09,0.28,0.18,0.28,1.3,1.3,0.9,0.12,0.08,0.20,0.12,0.20,Matches
381,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-071,1986,17,17,1530,17.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
382,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-060,1993,15,15,1319,14.7,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.5,0.04,0.03,0.08,0.04,0.08,Matches
383,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-099,1999,9,1,302,3.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.08,0.08,0.00,0.08,Matches
384,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-097,1991,4,0,88,1.0,0,1,0,0,1,0,0.00,1.02,1.02,0.00,1.02,0.0,0.0,0.6,0.03,0.64,0.66,0.03,0.66,Matches
385,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,34-345,1986,6,2,223,2.5,2,0,2,2,1,0,0.81,0.00,0.81,0.00,0.00,1.9,0.4,0.0,0.76,0.02,0.78,0.15,0.17,Matches
386,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-187,1995,13,12,1070,11.9,0,1,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.6,0.00,0.14,0.14,0.00,0.14,Matches
387,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-323,1992,9,8,727,8.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,0.09,0.09,0.19,0.09,0.19,Matches
388,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-129,1989,16,10,900,10.0,2,2,1,1,0,0,0.20,0.20,0.40,0.10,0.30,2.0,1.2,1.7,0.20,0.17,0.37,0.12,0.29,Matches
389,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,26-158,1994,10,8,734,8.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.0,0.11,0.12,0.23,0.11,0.23,Matches
390,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-180,2002,13,5,604,6.7,1,0,1,1,1,0,0.15,0.00,0.15,0.00,0.00,2.1,1.4,0.3,0.32,0.04,0.36,0.20,0.24,Matches
391,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-115,1984,12,12,1062,11.8,2,0,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.7,0.7,0.1,0.06,0.01,0.07,0.06,0.07,Matches
392,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-152,1989,15,12,1149,12.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.01,0.04,0.05,0.01,0.05,Matches
393,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-211,1988,1,0,20,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
394,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-329,2000,2,1,112,1.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
