,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
238,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,23,22,1859,1,2,0,0,3,0,0.05,0.10,0.15,0.05,0.15,1.6,1.6,0.4,0.08,0.02,0.10,0.08,0.10,Matches
239,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,29,1989,33,28,2370,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,1.8,1.8,0.9,0.07,0.03,0.10,0.07,0.10,Matches
240,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,29,21,1899,1,3,0,0,8,0,0.05,0.14,0.19,0.05,0.19,1.2,1.2,2.0,0.06,0.10,0.15,0.06,0.15,Matches
241,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,16,10,930,0,1,0,0,0,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,0.4,0.03,0.04,0.06,0.03,0.06,Matches
242,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,34,34,3060,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
243,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,28,20,1728,10,4,0,0,7,0,0.52,0.21,0.73,0.52,0.73,8.2,8.2,2.9,0.42,0.15,0.57,0.42,0.57,Matches
244,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,31,1988,15,3,382,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.6,0.25,0.14,0.39,0.25,0.39,Matches
245,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,27,1992,24,12,1201,2,1,0,0,3,0,0.15,0.07,0.22,0.15,0.22,2.8,2.8,1.6,0.21,0.12,0.33,0.21,0.33,Matches
246,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,18,2000,1,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.38,0.38,0.00,0.38,Matches
247,Tariq Lamptey\Tariq-Lamptey,eng ENG,DFMF,Brighton,18,2000,6,5,413,0,1,0,0,2,0,0.00,0.22,0.22,0.00,0.22,0.0,0.0,0.2,0.00,0.04,0.05,0.00,0.05,Matches
248,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,9,2,194,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.08,0.05,0.08,Matches
249,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,26,1993,23,14,1355,0,2,0,0,1,0,0.00,0.13,0.13,0.00,0.13,1.9,1.9,2.3,0.13,0.15,0.28,0.13,0.28,Matches
250,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,13,12,934,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
251,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,24,24,2076,1,0,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,0.1,0.02,0.01,0.02,0.02,0.02,Matches
252,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Newcastle Utd,23,1996,11,3,385,1,0,0,0,0,1,0.23,0.00,0.23,0.23,0.23,0.5,0.5,0.2,0.11,0.05,0.17,0.11,0.17,Matches
253,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.03,0.05,0.08,0.03,0.08,Matches
254,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,28,1991,6,4,442,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.7,0.7,0.1,0.13,0.01,0.15,0.13,0.15,Matches
255,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,32,1987,16,4,496,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
256,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,30,30,2649,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
257,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,31,29,2532,1,2,0,0,13,1,0.04,0.07,0.11,0.04,0.11,1.2,1.2,1.9,0.04,0.07,0.11,0.04,0.11,Matches
258,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,21,1998,26,23,2124,1,0,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,1.0,0.01,0.04,0.06,0.01,0.06,Matches
259,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,33,33,2912,1,0,0,0,5,0,0.03,0.00,0.03,0.03,0.03,0.4,0.4,0.4,0.01,0.01,0.02,0.01,0.02,Matches
260,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,26,1992,21,9,921,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,0.9,0.19,0.09,0.28,0.19,0.28,Matches
261,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,19,19,1627,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
262,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,23,1996,26,13,1357,0,1,0,0,6,0,0.00,0.07,0.07,0.00,0.07,1.3,1.3,1.8,0.08,0.12,0.20,0.08,0.20,Matches
263,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.40,0.00,0.40,0.40,0.40,Matches
264,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,23,1996,6,2,202,0,1,0,0,0,0,0.00,0.45,0.45,0.00,0.45,0.5,0.5,0.3,0.23,0.12,0.35,0.23,0.35,Matches
265,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,28,1990,6,4,384,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
266,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,24,14,1324,2,2,0,0,0,0,0.14,0.14,0.27,0.14,0.27,4.7,4.7,1.4,0.32,0.09,0.41,0.32,0.41,Matches
267,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,9,6,575,2,0,0,0,1,0,0.31,0.00,0.31,0.31,0.31,0.4,0.4,0.2,0.06,0.03,0.09,0.06,0.09,Matches
268,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,22,14,1336,1,1,0,0,2,1,0.07,0.07,0.13,0.07,0.13,1.0,1.0,0.9,0.06,0.06,0.13,0.06,0.13,Matches
269,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,10,9,777,0,1,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.4,0.4,0.4,0.04,0.05,0.09,0.04,0.09,Matches
270,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,17,17,1530,0,1,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,1.1,0.00,0.06,0.06,0.00,0.06,Matches
271,David Luiz\David-Luiz,br BRA,DF,Arsenal,32,1987,31,30,2660,2,1,0,0,5,2,0.07,0.03,0.10,0.07,0.10,1.8,1.8,1.0,0.06,0.03,0.09,0.06,0.09,Matches
272,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,34,26,2432,3,2,0,0,7,0,0.11,0.07,0.19,0.11,0.19,2.3,2.3,1.5,0.08,0.05,0.14,0.08,0.14,Matches
273,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,25,1994,32,25,2346,4,3,0,0,5,0,0.15,0.12,0.27,0.15,0.27,4.4,4.4,2.6,0.17,0.10,0.27,0.17,0.27,Matches
274,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,20,1998,7,3,246,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.05,0.11,0.16,0.05,0.16,Matches
275,James Maddison\James-Maddison,eng ENG,MF,Leicester City,22,1996,31,29,2624,6,3,0,0,4,0,0.21,0.10,0.31,0.21,0.31,5.0,5.0,6.9,0.17,0.24,0.41,0.17,0.41,Matches
276,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,26,1993,36,36,3240,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2.3,2.3,0.5,0.06,0.01,0.08,0.06,0.08,Matches
277,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,28,1991,31,21,1872,10,9,1,1,0,0,0.48,0.43,0.91,0.43,0.87,6.5,5.8,9.3,0.31,0.45,0.76,0.28,0.72,Matches
278,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,21,1997,19,14,1296,0,2,0,0,6,1,0.00,0.14,0.14,0.00,0.14,0.2,0.2,1.5,0.01,0.10,0.12,0.01,0.12,Matches
279,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,27,1992,33,30,2634,17,7,0,0,3,0,0.58,0.24,0.82,0.58,0.82,13.3,13.3,6.9,0.45,0.24,0.69,0.45,0.69,Matches
280,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,25,1994,19,16,1419,0,1,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.4,0.00,0.02,0.03,0.00,0.03,Matches
281,Solly March\Solly-March,eng ENG,DFFW,Brighton,25,1994,17,10,1038,0,1,0,0,2,0,0.00,0.09,0.09,0.00,0.09,1.2,1.2,0.6,0.10,0.05,0.16,0.10,0.16,Matches
282,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,25,1993,2,2,113,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
283,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,32,1986,18,14,1377,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.02,0.02,0.04,0.02,0.04,Matches
284,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,23,1995,30,29,2445,17,5,0,1,1,0,0.63,0.18,0.81,0.63,0.81,10.9,10.1,4.2,0.40,0.15,0.55,0.37,0.53,Matches
285,David Martin\David-Martin,eng ENG,GK,West Ham,33,1986,5,4,436,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
286,Josh Martin\Josh-Martin,eng ENG,FW,Norwich City,17,2001,4,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
287,Martinelli\Martinelli,br BRA,FW,Arsenal,18,2001,14,6,663,3,0,0,0,1,0,0.41,0.00,0.41,0.41,0.41,2.3,2.3,0.2,0.31,0.03,0.35,0.31,0.35,Matches
288,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,26,1992,7,6,591,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
289,Adam Masina\Adam-Masina,it ITA,DF,Watford,25,1994,24,19,1727,1,0,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.6,0.03,0.03,0.06,0.03,0.06,Matches
290,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,25,1993,16,10,921,0,1,0,0,5,1,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.9,0.01,0.09,0.10,0.01,0.10,Matches
291,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,31,1988,19,8,758,0,2,0,0,1,0,0.00,0.24,0.24,0.00,0.24,1.2,1.2,2.1,0.15,0.25,0.39,0.15,0.39,Matches
292,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,30,1988,19,16,1401,0,2,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,1.2,0.01,0.08,0.09,0.01,0.09,Matches
293,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,27,1991,9,8,703,1,0,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.4,0.4,0.0,0.05,0.00,0.05,0.05,0.05,Matches
294,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,22,1996,35,28,2605,10,2,1,2,3,0,0.35,0.07,0.41,0.31,0.38,11.5,10.0,2.3,0.40,0.08,0.48,0.34,0.43,Matches
295,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,31,1987,35,35,2931,0,3,0,0,6,0,0.00,0.09,0.09,0.00,0.09,2.4,2.4,2.7,0.07,0.08,0.16,0.07,0.16,Matches
296,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,23,1996,34,22,2004,6,0,0,0,4,0,0.27,0.00,0.27,0.27,0.27,8.1,8.1,1.5,0.36,0.07,0.43,0.36,0.43,Matches
297,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,29,1989,26,26,2340,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
298,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,28,1990,31,14,1500,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,0.02,0.05,0.07,0.02,0.07,Matches
299,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,24,1994,26,25,2133,3,2,0,0,3,0,0.13,0.08,0.21,0.13,0.21,3.3,3.3,2.4,0.14,0.10,0.24,0.14,0.24,Matches
300,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,31,1987,27,21,1725,2,2,0,0,2,0,0.10,0.10,0.21,0.10,0.21,7.0,7.0,2.3,0.37,0.12,0.49,0.37,0.49,Matches
301,Michael McGovern\Michael-McGovern,nir NIR,GK,Norwich City,35,1984,2,1,159,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
302,Kenny McLean\Kenny-McLean,sco SCO,MF,Norwich City,27,1992,35,30,2789,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.5,1.5,1.8,0.05,0.06,0.11,0.05,0.11,Matches
303,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,19,1999,36,36,3158,2,6,0,0,5,0,0.06,0.17,0.23,0.06,0.23,2.2,2.2,6.1,0.06,0.17,0.24,0.06,0.24,Matches
304,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,22,1996,26,20,1767,4,1,0,0,2,0,0.20,0.05,0.25,0.20,0.25,1.5,1.5,0.7,0.08,0.03,0.11,0.08,0.11,Matches
305,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,29,1989,32,32,2880,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,1.6,1.6,0.7,0.05,0.02,0.07,0.05,0.07,Matches
306,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,25,1994,19,18,1492,0,2,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,1.4,0.02,0.08,0.10,0.02,0.10,Matches
307,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,27,1992,6,4,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
308,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,21,1997,12,10,912,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
309,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,23,1995,17,6,655,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,0.10,0.10,0.20,0.10,0.20,Matches
310,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,28,1991,30,28,2507,3,1,2,2,12,0,0.11,0.04,0.14,0.04,0.07,2.5,1.0,2.0,0.09,0.07,0.16,0.03,0.11,Matches
311,James Milner\James-Milner,eng ENG,MFDF,Liverpool,33,1986,20,8,822,2,2,2,2,4,0,0.22,0.22,0.44,0.00,0.22,2.0,0.5,0.6,0.22,0.07,0.29,0.06,0.12,Matches
312,Yerry Mina\Yerry-Mina,co COL,DF,Everton,24,1994,29,25,2284,2,1,0,0,3,0,0.08,0.04,0.12,0.08,0.12,2.7,2.7,0.3,0.11,0.01,0.12,0.11,0.12,Matches
313,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,24,1995,8,1,182,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.0,0.59,0.00,0.59,0.59,0.59,Matches
314,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,26,1993,31,31,2722,2,1,0,0,7,0,0.07,0.03,0.10,0.07,0.10,1.1,1.1,0.5,0.04,0.02,0.05,0.04,0.05,Matches
315,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,19,1999,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.20,0.20,0.00,0.20,Matches
316,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FW,Arsenal,30,1989,3,1,112,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.18,0.18,0.36,0.18,0.36,Matches
317,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,33,1986,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.08,0.11,0.03,0.11,Matches
318,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,28,1991,27,23,1896,0,1,0,0,5,0,0.00,0.05,0.05,0.00,0.05,1.3,1.3,1.5,0.06,0.07,0.13,0.06,0.13,Matches
319,Simon Moore\Simon-Moore,eng ENG,GK,Sheffield Utd,29,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Brighton,28,1990,29,24,2011,2,2,0,0,3,1,0.09,0.09,0.18,0.09,0.18,2.0,2.0,3.6,0.09,0.16,0.25,0.09,0.25,Matches
321,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,22,1996,21,21,1782,5,1,0,1,3,0,0.25,0.05,0.30,0.25,0.30,5.2,4.3,0.9,0.26,0.05,0.31,0.22,0.26,Matches
322,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,35,1984,9,2,256,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
323,Ravel Morrison\Ravel-Morrison,eng ENG,MF,Sheffield Utd,26,1993,1,0,13,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.28,0.00,0.28,0.28,0.28,Matches
324,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,20,1999,35,30,2725,6,4,0,0,3,0,0.20,0.13,0.33,0.20,0.33,6.4,6.4,3.7,0.21,0.12,0.33,0.21,0.33,Matches
325,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,26,1992,33,23,2077,4,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,5.9,5.9,2.3,0.26,0.10,0.36,0.26,0.36,Matches
326,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,23,1996,30,11,1240,6,4,0,0,1,0,0.44,0.29,0.73,0.44,0.73,4.8,4.8,2.4,0.35,0.17,0.52,0.35,0.52,Matches
327,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,32,1986,36,33,2986,1,6,0,0,7,0,0.03,0.18,0.21,0.03,0.21,0.8,0.8,6.0,0.03,0.18,0.21,0.03,0.21,Matches
328,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,35,1983,21,7,778,1,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,2.2,2.2,0.5,0.26,0.06,0.31,0.26,0.31,Matches
329,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,27,1992,15,13,1207,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,0.0,0.06,0.00,0.06,0.06,0.06,Matches
330,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FWMF,Newcastle Utd,27,1992,8,2,212,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.03,0.07,0.04,0.07,Matches
331,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,24,1995,1,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.59,0.00,0.59,0.59,0.59,Matches
332,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,25,1994,27,19,1803,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.01,0.03,0.04,0.01,0.04,Matches
333,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,22,1996,30,27,2515,2,1,0,0,6,0,0.07,0.04,0.11,0.07,0.11,1.8,1.8,0.4,0.07,0.01,0.08,0.07,0.08,Matches
334,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,22,1996,21,12,1009,2,2,0,0,3,0,0.18,0.18,0.36,0.18,0.36,0.4,0.4,1.3,0.03,0.11,0.15,0.03,0.15,Matches
335,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,19,1999,16,7,612,1,0,0,0,1,0,0.15,0.00,0.15,0.15,0.15,0.8,0.8,0.6,0.12,0.08,0.20,0.12,0.20,Matches
336,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,19,2000,27,8,884,3,3,0,0,2,0,0.31,0.31,0.61,0.31,0.61,1.9,1.9,2.4,0.20,0.25,0.44,0.20,0.44,Matches
337,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,22,1997,36,33,2908,2,2,0,0,9,0,0.06,0.06,0.12,0.06,0.12,1.6,1.6,1.8,0.05,0.06,0.11,0.05,0.11,Matches
338,Jeremy Ngakia\Jeremy-Ngakia,eng ENG,DF,West Ham,18,2000,5,5,440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
339,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,29,1990,3,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
340,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,20,1999,11,6,509,2,0,0,0,0,1,0.35,0.00,0.35,0.35,0.35,3.1,3.1,0.4,0.54,0.07,0.61,0.54,0.61,Matches
341,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,32,1987,31,30,2498,4,3,3,3,5,0,0.14,0.11,0.25,0.04,0.14,2.9,0.6,2.5,0.10,0.09,0.19,0.02,0.11,Matches
342,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,28,1991,36,36,3011,1,1,1,1,7,0,0.03,0.03,0.06,0.00,0.03,1.5,0.7,4.1,0.04,0.12,0.17,0.02,0.14,Matches
343,Ørjan Nyland\Orjan-Nyland,no NOR,GK,Aston Villa,28,1990,7,5,539,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
344,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,25,1994,32,31,2826,0,1,0,0,4,0,0.00,0.03,0.03,0.00,0.03,1.3,1.3,2.2,0.04,0.07,0.11,0.04,0.11,Matches
345,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,19,2000,19,8,663,3,1,0,0,1,0,0.41,0.14,0.54,0.41,0.54,1.9,1.9,1.0,0.25,0.13,0.39,0.25,0.39,Matches
346,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,31,1988,29,29,2606,2,0,0,0,4,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.1,0.05,0.00,0.06,0.05,0.06,Matches
347,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,24,1995,26,6,650,3,1,0,0,1,0,0.42,0.14,0.55,0.42,0.55,2.1,2.1,0.2,0.30,0.03,0.33,0.30,0.33,Matches
348,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,24,1994,12,5,535,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.0,0.07,0.16,0.23,0.07,0.23,Matches
349,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,31,1988,24,18,1715,2,0,0,0,3,0,0.10,0.00,0.10,0.10,0.10,2.4,2.4,0.2,0.13,0.01,0.14,0.13,0.14,Matches
350,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,25,1993,28,16,1410,3,0,0,0,1,0,0.19,0.00,0.19,0.19,0.19,2.7,2.7,1.3,0.17,0.08,0.25,0.17,0.25,Matches
351,Mesut Özil\Mesut-Ozil,de GER,MF,Arsenal,30,1988,18,18,1438,1,2,0,0,1,0,0.06,0.13,0.19,0.06,0.19,1.4,1.4,2.3,0.09,0.14,0.23,0.09,0.23,Matches
352,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,24,1994,14,13,1021,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.4,0.08,0.12,0.20,0.08,0.20,Matches
353,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,31,1988,19,19,1696,2,0,0,0,6,0,0.11,0.00,0.11,0.11,0.11,1.1,1.1,0.2,0.06,0.01,0.07,0.06,0.07,Matches
354,Troy Parrott\Troy-Parrott,ie IRL,MF,Tottenham,17,2002,2,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,31,1988,36,36,3240,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Pedro\Pedro,es ESP,FW,Chelsea,32,1987,10,8,655,1,1,0,0,1,0,0.14,0.14,0.27,0.14,0.27,2.6,2.6,0.8,0.36,0.11,0.47,0.36,0.47,Matches
