,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
117,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-108,1992,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.08,0.01,0.09,0.08,0.09,Matches
118,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-298,1988,4,4,349,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-120,1998,5,2,205,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.20,0.04,0.24,0.20,0.24,Matches
120,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-192,1985,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Fabinho\Fabinho,br BRA,MFDF,Liverpool,27-004,1993,6,5,482,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
122,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-049,1994,5,5,405,3,2,2,3,1,0,0.67,0.44,1.11,0.22,0.67,2.9,0.6,1.1,0.65,0.23,0.88,0.14,0.38,Matches
123,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-249,1989,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
124,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-176,1985,4,2,156,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.15,0.00,0.15,0.15,0.15,Matches
125,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-172,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
126,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-025,1991,6,6,490,1,2,0,0,1,0,0.18,0.37,0.55,0.18,0.55,2.2,2.2,1.2,0.41,0.22,0.63,0.41,0.63,Matches
127,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-064,1991,3,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.06,0.01,0.06,Matches
128,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-152,2000,5,4,376,2,0,0,0,0,0,0.48,0.00,0.48,0.48,0.48,1.5,1.5,0.1,0.36,0.02,0.38,0.36,0.38,Matches
129,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,19-315,2000,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-248,1996,6,6,499,1,2,0,0,1,0,0.18,0.36,0.54,0.18,0.54,2.0,2.0,0.7,0.36,0.12,0.48,0.36,0.48,Matches
131,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-299,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
132,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-246,1994,4,1,172,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
133,Fred\Fred,br BRA,MF,Manchester Utd,27-236,1993,4,2,229,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.02,0.07,0.05,0.07,Matches
134,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-017,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
135,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-203,1986,2,1,101,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,24-362,1995,5,5,428,0,1,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.2,0.2,0.7,0.05,0.14,0.19,0.05,0.19,Matches
137,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-264,2000,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.03,0.03,0.03,Matches
138,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-292,2001,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
139,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,29-355,1990,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-031,1989,2,2,134,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
141,Olivier Giroud\Olivier-Giroud,fr FRA,FWDF,Chelsea,34-027,1986,1,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-286,1998,2,1,150,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
143,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-089,1993,4,4,303,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
144,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-157,1997,5,4,410,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,19-246,2001,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-039,1997,2,2,155,1,0,0,0,0,0,0.58,0.00,0.58,0.58,0.58,0.5,0.5,0.0,0.31,0.00,0.31,0.31,0.31,Matches
147,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-047,1995,5,5,450,3,3,0,0,1,0,0.60,0.60,1.20,0.60,1.20,1.6,1.6,2.4,0.32,0.47,0.79,0.32,0.79,Matches
148,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-026,2001,4,2,202,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.18,0.06,0.24,0.18,0.24,Matches
149,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,29-134,1991,5,0,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.14,0.17,0.03,0.17,Matches
150,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-291,1987,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-003,1990,2,1,116,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.09,0.15,0.24,0.09,0.24,Matches
152,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,26-127,1994,5,0,55,1,0,0,0,0,0,1.64,0.00,1.64,1.64,1.64,0.3,0.3,0.3,0.56,0.50,1.06,0.56,1.06,Matches
153,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-233,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Jack Harrison\Jack-Harrison,eng ENG,MFDF,Leeds United,23-342,1996,5,5,441,1,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41,0.4,0.4,2.2,0.08,0.44,0.53,0.08,0.53,Matches
155,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-138,1999,6,6,465,1,1,0,0,1,0,0.19,0.19,0.39,0.19,0.39,1.0,1.0,0.5,0.19,0.10,0.29,0.19,0.29,Matches
156,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-219,1995,5,5,408,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
157,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-100,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
158,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-276,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-132,1990,4,4,290,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,0.22,0.13,0.35,0.22,0.35,Matches
160,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-270,1992,6,6,520,1,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,0.4,0.4,0.6,0.07,0.11,0.18,0.07,0.18,Matches
161,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-199,1985,3,1,89,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.57,0.03,0.61,0.57,0.61,Matches
162,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-111,1992,6,6,465,8,2,0,0,0,0,1.55,0.39,1.94,1.55,1.94,2.8,2.8,1.8,0.54,0.35,0.89,0.54,0.89,Matches
163,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-283,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
164,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-037,1995,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-268,1991,2,2,136,1,1,0,0,0,0,0.66,0.66,1.32,0.66,1.32,0.4,0.4,0.8,0.23,0.53,0.76,0.23,0.76,Matches
166,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,19-355,2000,3,1,138,1,0,0,0,0,0,0.65,0.00,0.65,0.65,0.65,0.3,0.3,0.2,0.17,0.10,0.27,0.17,0.27,Matches
167,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-083,1995,6,6,540,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.0,0.0,0.6,0.01,0.10,0.10,0.01,0.10,Matches
168,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-133,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
169,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-024,1996,3,1,103,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.06,0.46,0.52,0.06,0.52,Matches
170,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-096,1992,6,6,540,4,2,1,1,0,0,0.67,0.33,1.00,0.50,0.83,2.6,1.8,0.6,0.43,0.09,0.52,0.30,0.39,Matches
171,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-248,1984,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.22,0.00,0.22,0.22,0.22,Matches
172,Alex Iwobi\Alex-Iwobi,ng NGA,FW,Everton,24-177,1996,5,1,149,0,1,0,0,0,0,0.00,0.60,0.60,0.00,0.60,0.0,0.0,0.4,0.03,0.25,0.28,0.03,0.28,Matches
173,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-077,1993,3,0,29,0,1,0,0,1,0,0.00,3.10,3.10,0.00,3.10,0.1,0.1,0.5,0.45,1.55,1.99,0.45,1.99,Matches
174,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,22-352,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.15,0.08,0.22,0.15,0.22,Matches
175,Reece James\Reece-James,eng ENG,DF,Chelsea,20-324,1999,5,4,364,1,1,0,0,1,0,0.25,0.25,0.49,0.25,0.49,0.1,0.1,0.7,0.02,0.17,0.19,0.02,0.19,Matches
176,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-207,1997,1,1,90,1,0,0,0,1,0,1.00,0.00,1.00,1.00,1.00,0.3,0.3,0.3,0.26,0.33,0.58,0.26,0.58,Matches
177,Raúl Jiménez\Raul-Jimenez,mx MEX,FWMF,Wolves,29-175,1991,6,6,540,4,0,0,0,0,0,0.67,0.00,0.67,0.67,0.67,2.1,2.1,0.6,0.35,0.09,0.44,0.35,0.44,Matches
178,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-074,1996,6,3,298,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.03,0.05,0.02,0.05,Matches
179,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-277,2000,1,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
180,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-216,1993,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
181,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-271,2001,2,0,55,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches
182,Jorginho\Jorginho,it ITA,MF,Chelsea,28-312,1991,5,5,432,3,1,3,4,0,0,0.62,0.21,0.83,0.00,0.21,3.1,0.1,0.9,0.65,0.19,0.83,0.01,0.20,Matches
183,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,23-328,1996,4,2,196,2,0,0,0,0,0,0.92,0.00,0.92,0.92,0.92,0.8,0.8,0.0,0.39,0.01,0.40,0.39,0.40,Matches
184,James Justin\James-Justin,eng ENG,DF,Leicester City,22-247,1998,6,6,540,1,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.0,0.07,0.01,0.08,0.07,0.08,Matches
185,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-234,1995,5,2,217,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.15,0.08,0.23,0.15,0.23,Matches
186,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-091,1993,6,6,533,5,8,1,1,0,0,0.84,1.35,2.20,0.68,2.03,4.0,3.2,3.3,0.68,0.56,1.24,0.55,1.11,Matches
187,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-212,1991,6,6,532,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
188,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-242,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
189,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-290,1993,6,6,540,2,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.7,0.7,0.2,0.12,0.03,0.15,0.12,0.15,Matches
190,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-231,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
191,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-260,1995,4,4,243,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.14,0.03,0.17,0.14,0.17,Matches
192,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-157,1997,3,3,270,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.4,0.00,0.13,0.13,0.00,0.13,Matches
193,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-136,1990,6,6,516,2,2,1,1,2,0,0.35,0.35,0.70,0.17,0.52,1.0,0.2,0.6,0.18,0.11,0.28,0.04,0.15,Matches
194,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-102,1996,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.08,0.00,0.08,0.08,0.08,Matches
195,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-129,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
196,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-004,1997,5,5,450,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
197,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-311,1989,6,6,540,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.5,0.5,0.0,0.08,0.00,0.08,0.08,0.08,Matches
198,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-174,1994,3,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
199,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-086,1994,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.05,0.05,0.00,0.05,Matches
200,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-059,1995,3,2,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.00,0.06,0.06,0.06,Matches
201,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-152,1991,5,4,346,3,0,0,0,1,0,0.78,0.00,0.78,0.78,0.78,2.1,2.1,0.3,0.54,0.08,0.62,0.54,0.62,Matches
202,Adam Lallana\Adam-Lallana,eng ENG,FWMF,Brighton,32-170,1988,6,4,293,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,0.06,0.35,0.41,0.06,0.41,Matches
203,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-237,1992,4,1,121,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.45,0.03,0.48,0.45,0.48,Matches
204,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-027,2000,6,6,462,0,1,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.2,0.2,0.8,0.05,0.16,0.21,0.05,0.21,Matches
205,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,27-255,1993,1,0,14,1,0,0,0,1,0,6.43,0.00,6.43,6.43,6.43,0.0,0.0,0.0,0.09,0.00,0.09,0.09,0.09,Matches
206,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-153,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.07,0.00,0.07,0.07,0.07,Matches
207,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,26-351,1993,5,5,447,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-016,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
209,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-056,1993,3,1,109,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
210,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-237,1992,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-276,1998,6,5,472,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.05,0.05,0.00,0.05,Matches
212,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-102,1994,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
213,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,30-348,1989,6,6,512,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.03,0.03,0.05,0.03,0.05,Matches
214,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-306,1986,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
215,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-201,1996,3,1,133,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.24,0.19,0.43,0.24,0.43,Matches
216,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-278,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
217,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,24-278,1996,2,2,153,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.02,0.08,0.06,0.08,Matches
218,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-070,1990,5,5,450,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
219,Shane Long\Shane-Long,ie IRL,FW,Southampton,33-279,1987,4,0,29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
220,Sean Longstaff\Sean-Longstaff,eng ENG,FWMF,Newcastle Utd,22-363,1997,3,0,16,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
221,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-007,1997,3,2,204,1,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.7,0.7,0.4,0.30,0.18,0.47,0.30,0.47,Matches
222,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-169,1997,1,1,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
223,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-140,1989,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-188,1987,5,4,320,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
225,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-171,1998,5,5,435,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.04,0.01,0.05,0.04,0.05,Matches
226,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-252,1994,6,6,498,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,1.4,0.6,0.3,0.25,0.06,0.31,0.11,0.17,Matches
227,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,DFFW,Brighton,21-308,1998,2,0,34,1,0,0,0,0,0,2.65,0.00,2.65,2.65,2.65,0.1,0.1,0.0,0.18,0.00,0.18,0.18,0.18,Matches
228,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,23-339,1996,5,1,174,1,0,0,0,1,0,0.52,0.00,0.52,0.52,0.52,0.3,0.3,0.1,0.15,0.04,0.19,0.15,0.19,Matches
229,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-236,1993,5,5,450,1,0,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.2,0.2,0.0,0.04,0.01,0.04,0.04,0.04,Matches
230,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-249,1991,4,4,346,1,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,0.6,0.6,0.6,0.16,0.16,0.32,0.16,0.32,Matches
231,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-059,1997,3,2,184,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
232,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-200,1992,5,5,439,4,1,0,0,2,0,0.82,0.21,1.03,0.82,1.03,4.1,4.1,1.6,0.85,0.32,1.17,0.85,1.17,Matches
233,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-175,1994,4,3,306,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
234,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-251,1989,4,2,122,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.10,0.13,0.03,0.13,Matches
