,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
116,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,28-337,1992,6,6,525,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.3,0.3,0.4,0.06,0.07,0.13,0.06,0.13,Matches
117,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,22-365,1997,12,12,1051,2,0,0,0,3,1,0.17,0.00,0.17,0.17,0.17,0.7,0.7,0.0,0.06,0.00,0.07,0.06,0.07,Matches
118,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27-352,1993,13,13,1088,1,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.2,0.11,0.10,0.21,0.11,0.21,Matches
119,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-027,1991,10,10,899,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
120,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-060,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
121,Ederson\Ederson,br BRA,GK,Manchester City,27-123,1993,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
122,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-305,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
123,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-059,1992,12,12,1001,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
124,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-100,1987,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.09,0.19,0.28,0.09,0.28,Matches
125,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-160,1992,7,7,630,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.05,0.01,0.06,0.05,0.06,Matches
126,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-350,1988,9,9,799,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
127,Eberechi Eze\Eberechi-Eze,eng ENG,MFFW,Crystal Palace,22-172,1998,12,8,754,1,2,0,0,0,0,0.12,0.24,0.36,0.12,0.36,0.7,0.7,0.6,0.09,0.07,0.16,0.09,0.16,Matches
128,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-244,1985,13,13,1170,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
129,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-056,1993,11,10,932,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.04,0.04,0.01,0.04,Matches
130,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-101,1994,12,11,963,7,4,3,4,2,0,0.65,0.37,1.03,0.37,0.75,5.2,2.2,4.0,0.53,0.41,0.94,0.22,0.63,Matches
131,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-301,1989,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
132,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-228,1985,6,3,291,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.15,0.00,0.15,0.15,0.15,Matches
133,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-224,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
134,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-077,1991,13,13,1049,3,2,0,0,1,0,0.26,0.17,0.43,0.26,0.43,4.6,4.6,2.0,0.39,0.17,0.56,0.39,0.56,Matches
135,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-116,1991,8,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.04,0.06,0.10,0.04,0.10,Matches
136,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-204,2000,9,5,504,2,1,0,0,0,0,0.36,0.18,0.54,0.36,0.54,1.5,1.5,0.4,0.27,0.07,0.34,0.27,0.34,Matches
137,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-001,2000,9,9,810,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.06,0.00,0.06,0.06,0.06,Matches
138,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-300,1996,13,13,1033,2,2,0,0,2,0,0.17,0.17,0.35,0.17,0.35,3.3,3.3,0.8,0.29,0.07,0.36,0.29,0.36,Matches
139,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-351,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
140,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-298,1994,6,2,263,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.1,0.1,0.2,0.02,0.08,0.11,0.02,0.11,Matches
141,Fred\Fred,br BRA,MF,Manchester Utd,27-288,1993,9,7,643,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.03,0.11,0.13,0.03,0.13,Matches
142,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-069,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
143,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-255,1986,9,8,702,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
144,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-048,1995,12,12,1058,1,2,0,0,2,0,0.09,0.17,0.26,0.09,0.26,0.7,0.7,1.4,0.06,0.12,0.18,0.06,0.18,Matches
145,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-316,2000,9,9,799,2,0,0,0,4,0,0.23,0.00,0.23,0.23,0.23,0.9,0.9,0.2,0.10,0.02,0.12,0.10,0.12,Matches
146,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-344,2001,3,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
147,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-062,1990,2,0,39,1,0,0,0,0,0,2.31,0.00,2.31,2.31,2.31,0.2,0.2,0.0,0.45,0.04,0.49,0.45,0.49,Matches
148,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-041,1990,10,10,855,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-229,1995,5,1,143,1,0,1,1,0,0,0.63,0.00,0.63,0.00,0.00,1.3,0.5,0.3,0.79,0.18,0.97,0.31,0.49,Matches
150,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-083,1989,4,3,269,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-190,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-079,1986,8,3,290,2,0,0,0,0,0,0.62,0.00,0.62,0.62,0.62,2.4,2.4,0.4,0.75,0.12,0.87,0.75,0.87,Matches
153,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-338,1998,7,6,600,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-141,1993,9,5,506,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04,Matches
155,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-209,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,19-298,2001,2,0,34,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-091,1997,9,9,638,1,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,1.8,1.8,0.0,0.26,0.00,0.26,0.26,0.26,Matches
158,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-099,1995,11,11,990,5,5,0,0,3,0,0.45,0.45,0.91,0.45,0.91,2.9,2.9,4.0,0.26,0.37,0.63,0.26,0.63,Matches
159,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-078,2001,9,7,557,1,0,0,0,1,0,0.16,0.00,0.16,0.16,0.16,1.7,1.7,0.2,0.31,0.04,0.35,0.31,0.35,Matches
160,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-186,1991,12,6,620,2,2,2,2,1,0,0.29,0.29,0.58,0.00,0.29,2.1,0.6,1.3,0.30,0.19,0.50,0.08,0.28,Matches
161,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-193,1988,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-343,1987,13,13,1170,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
163,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-055,1990,7,5,482,1,0,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.9,0.9,0.7,0.17,0.12,0.29,0.17,0.29,Matches
164,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-179,1994,12,6,623,3,0,0,0,0,0,0.43,0.00,0.43,0.43,0.43,2.6,2.6,1.0,0.37,0.15,0.52,0.37,0.52,Matches
165,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-285,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-028,1996,12,12,979,2,4,0,0,0,0,0.18,0.37,0.55,0.18,0.55,1.4,1.4,3.5,0.13,0.32,0.45,0.13,0.45,Matches
167,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-155,1995,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.28,0.00,0.28,0.28,0.28,Matches
168,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-190,1999,11,10,761,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,1.3,1.3,0.7,0.16,0.08,0.24,0.16,0.24,Matches
169,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-271,1995,9,8,686,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,Matches
170,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-152,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
171,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-328,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-281,1997,3,2,225,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
173,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-184,1990,10,9,775,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,1.2,1.2,0.7,0.14,0.08,0.22,0.14,0.22,Matches
174,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-322,1992,10,10,821,2,1,0,0,0,0,0.22,0.11,0.33,0.22,0.33,0.8,0.8,0.6,0.09,0.07,0.16,0.09,0.16,Matches
175,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-251,1985,5,2,164,0,2,0,0,0,0,0.00,1.10,1.10,0.00,1.10,0.7,0.7,0.5,0.38,0.29,0.66,0.38,0.66,Matches
176,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-163,1992,13,13,1081,11,4,0,0,0,0,0.92,0.33,1.25,0.92,1.25,4.5,4.5,2.9,0.37,0.24,0.61,0.37,0.61,Matches
177,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-335,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
178,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-089,1995,10,9,855,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.07,0.00,0.07,0.07,0.07,Matches
179,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-057,1996,4,4,351,1,0,0,0,2,0,0.26,0.00,0.26,0.26,0.26,0.7,0.7,0.0,0.19,0.00,0.19,0.19,0.19,Matches
180,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-320,1991,4,3,225,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,0.20,0.32,0.52,0.20,0.52,Matches
181,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-041,2000,5,1,171,1,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.2,0.15,0.11,0.26,0.15,0.26,Matches
182,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-135,1995,13,13,1170,0,1,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.6,0.01,0.04,0.05,0.01,0.05,Matches
183,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-185,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,24-076,1996,6,1,164,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.13,0.36,0.48,0.13,0.48,Matches
185,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-148,1992,10,9,849,6,3,2,2,1,0,0.64,0.32,0.95,0.42,0.74,4.3,2.8,0.9,0.46,0.10,0.55,0.30,0.39,Matches
186,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-300,1984,7,7,618,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.08,0.01,0.09,0.08,0.09,Matches
187,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-229,1996,12,6,608,0,2,0,0,0,0,0.00,0.30,0.30,0.00,0.30,0.1,0.1,1.5,0.02,0.22,0.24,0.02,0.24,Matches
188,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-123,1982,2,1,141,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FW,Brighton,27-129,1993,8,1,133,0,1,0,0,1,0,0.00,0.68,0.68,0.00,0.68,0.5,0.5,1.1,0.33,0.74,1.07,0.33,1.07,Matches
190,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-038,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.15,0.07,0.21,0.15,0.21,Matches
191,Reece James\Reece-James,eng ENG,DF,Chelsea,21-010,1999,12,11,994,1,2,0,0,3,0,0.09,0.18,0.27,0.09,0.27,0.5,0.5,1.7,0.05,0.15,0.20,0.05,0.20,Matches
192,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-259,1997,7,7,630,2,1,0,0,1,0,0.29,0.14,0.43,0.29,0.43,1.8,1.8,1.4,0.26,0.19,0.46,0.26,0.46,Matches
193,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-227,1991,10,10,823,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.26,0.08,0.34,0.26,0.34,Matches
194,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-126,1996,11,7,652,1,2,0,0,2,0,0.14,0.28,0.41,0.14,0.41,1.2,1.2,1.1,0.16,0.15,0.31,0.16,0.31,Matches
195,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-329,2000,3,0,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
196,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-268,1993,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
197,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-323,2001,8,5,501,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.5,0.12,0.09,0.21,0.12,0.21,Matches
198,Jorginho\Jorginho,it ITA,MF,Chelsea,28-364,1991,7,5,457,3,1,3,4,0,0,0.59,0.20,0.79,0.00,0.20,3.1,0.1,0.9,0.61,0.18,0.79,0.01,0.19,Matches
199,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-014,1996,9,5,503,5,0,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,0.44,0.22,0.66,0.44,0.66,Matches
200,James Justin\James-Justin,eng ENG,DF,Leicester City,22-299,1998,13,13,1170,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,0.5,0.5,0.9,0.04,0.07,0.11,0.04,0.11,Matches
201,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-286,1995,8,2,282,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.12,0.06,0.18,0.12,0.18,Matches
202,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-143,1993,13,13,1163,9,10,2,2,1,0,0.70,0.77,1.47,0.54,1.32,7.0,5.5,4.0,0.54,0.31,0.85,0.43,0.73,Matches
203,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-264,1991,13,13,1162,0,1,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
204,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-294,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
205,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-342,1993,13,13,1170,2,0,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.8,0.8,0.2,0.07,0.02,0.08,0.07,0.08,Matches
206,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-283,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
207,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-312,1995,6,5,305,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.13,0.06,0.19,0.13,0.19,Matches
208,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-025,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
209,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-278,1997,3,1,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
210,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-209,1997,7,6,553,0,1,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
211,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-188,1990,13,13,1144,3,4,2,2,4,0,0.24,0.31,0.55,0.08,0.39,2.4,0.9,2.4,0.19,0.19,0.38,0.07,0.26,Matches
212,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-154,1996,11,11,908,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.08,0.07,0.08,Matches
213,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-181,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
214,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-056,1997,10,10,900,2,0,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.6,0.6,0.0,0.06,0.00,0.06,0.06,0.06,Matches
215,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-363,1989,13,13,1170,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,0.8,0.8,0.1,0.06,0.01,0.07,0.06,0.07,Matches
216,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-226,1994,9,6,506,0,1,0,0,0,0,0.00,0.18,0.18,0.00,0.18,0.2,0.2,0.9,0.04,0.16,0.20,0.04,0.20,Matches
217,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-138,1994,4,3,288,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
218,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-111,1995,10,5,528,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.04,0.05,0.09,0.04,0.09,Matches
219,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FWMF,Arsenal,29-204,1991,10,8,644,3,0,0,0,2,0,0.42,0.00,0.42,0.42,0.42,2.9,2.9,0.5,0.40,0.07,0.48,0.40,0.48,Matches
220,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-222,1988,11,8,611,0,1,0,0,0,0,0.00,0.15,0.15,0.00,0.15,0.5,0.5,1.8,0.07,0.27,0.34,0.07,0.34,Matches
221,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-289,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
222,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-079,2000,11,11,886,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,0.06,0.11,0.17,0.06,0.17,Matches
223,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-307,1993,6,0,111,1,0,0,0,1,0,0.81,0.00,0.81,0.81,0.81,0.0,0.0,0.1,0.02,0.05,0.08,0.02,0.08,Matches
224,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-205,1994,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.06,0.10,0.04,0.10,Matches
225,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-037,1993,8,8,672,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
226,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-068,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
227,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-108,1993,9,4,367,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.04,0.01,0.04,Matches
228,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-289,1992,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-328,1998,12,11,990,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,0.00,0.08,0.08,0.00,0.08,Matches
230,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-154,1994,11,11,990,0,1,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,Matches
231,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-034,1989,9,9,734,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches
232,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-124,1993,1,0,82,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-358,1986,13,13,1170,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
