,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-185,1997,14,10,821,9.1,3,0,3,0,0,3,0,0.33,0.00,0.33,0.33,0.33,1.9,1.9,0.9,2.7,0.21,0.09,0.30,0.21,0.30,Matches
215,Reece James\Reece-James,eng ENG,DF,Chelsea,21-157,1999,30,23,2193,24.4,1,2,1,0,0,3,0,0.04,0.08,0.12,0.04,0.12,1.5,1.5,2.9,4.4,0.06,0.12,0.18,0.06,0.18,Matches
216,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-140,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
217,Daniel Jebbison\Daniel-Jebbison,eng ENG,FW,Sheffield Utd,17-307,2003,1,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,1.22,0.00,1.22,1.22,1.22,Matches
218,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,24-041,1997,26,20,1886,21.0,8,3,8,0,0,2,0,0.38,0.14,0.52,0.38,0.52,8.0,8.0,3.1,11.0,0.38,0.15,0.53,0.38,0.53,Matches
219,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,30-009,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
220,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-273,1996,29,21,1855,20.6,3,2,3,0,0,3,0,0.15,0.10,0.24,0.15,0.24,4.8,4.8,2.1,6.9,0.23,0.10,0.33,0.23,0.33,Matches
221,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-110,2000,14,5,523,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
222,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-050,1993,34,34,3060,34.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
223,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-104,2001,23,12,1121,12.5,1,2,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
224,Jorginho\Jorginho,it ITA,MF,Chelsea,29-145,1991,26,21,1861,20.7,6,1,0,6,8,1,0,0.29,0.05,0.34,0.00,0.05,6.2,0.1,1.7,1.9,0.30,0.08,0.38,0.01,0.09,Matches
225,Willian José\Willian-Jose,br BRA,FW,Wolves,29-172,1991,14,12,995,11.1,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,0.5,2.2,0.16,0.04,0.20,0.16,0.20,Matches
226,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-161,1996,18,12,1111,12.3,9,0,9,0,0,2,0,0.73,0.00,0.73,0.73,0.73,5.6,5.6,1.6,7.2,0.49,0.14,0.62,0.49,0.62,Matches
227,James Justin\James-Justin,eng ENG,DF,Leicester City,23-080,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
228,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-050,2000,9,9,801,8.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
229,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-068,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
230,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-290,1993,32,32,2812,31.2,21,13,17,4,4,1,0,0.67,0.42,1.09,0.54,0.96,18.3,15.3,7.0,22.3,0.59,0.22,0.81,0.49,0.71,Matches
231,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-046,1991,29,23,2115,23.5,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.04,0.08,0.04,0.08,Matches
232,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-075,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
233,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-123,1993,32,30,2721,30.2,3,1,3,0,0,4,0,0.10,0.03,0.13,0.10,0.13,1.2,1.2,0.9,2.1,0.04,0.03,0.07,0.04,0.07,Matches
234,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-065,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
235,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-093,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
236,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-172,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
237,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-060,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-314,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
239,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-356,1997,17,13,1220,13.6,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.4,0.4,0.5,1.0,0.03,0.04,0.07,0.03,0.07,Matches
240,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-119,1992,11,0,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.48,0.00,0.48,0.48,0.48,Matches
241,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-335,1990,34,27,2318,25.8,3,5,1,2,2,6,0,0.12,0.19,0.31,0.04,0.23,3.3,1.8,3.9,5.6,0.13,0.15,0.28,0.07,0.22,Matches
242,Robin Koch\Robin-Koch,de GER,DFMF,Leeds United,24-301,1996,17,13,1132,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.06,0.01,0.08,0.06,0.08,Matches
243,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-328,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
244,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-089,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
245,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-203,1997,33,32,2926,32.5,2,0,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,1.9,1.9,0.2,2.1,0.06,0.01,0.07,0.06,0.07,Matches
246,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-144,1989,33,32,2853,31.7,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.2,1.0,0.02,0.01,0.03,0.02,0.03,Matches
247,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,27-008,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
248,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-285,1994,13,11,1036,11.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04,Matches
249,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-258,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
250,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-351,1991,30,22,1911,21.2,13,2,10,3,3,3,0,0.61,0.09,0.71,0.47,0.57,9.7,7.4,2.7,10.1,0.46,0.13,0.58,0.35,0.48,Matches
251,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,33-004,1988,27,16,1485,16.5,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,2.4,2.4,2.8,5.3,0.15,0.17,0.32,0.15,0.32,Matches
252,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-071,1992,23,5,717,8.0,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.4,1.4,0.9,2.4,0.18,0.12,0.30,0.18,0.30,Matches
253,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-226,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
254,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-088,1993,17,5,566,6.3,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,1.2,1.2,0.9,2.0,0.18,0.14,0.32,0.18,0.32,Matches
255,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-352,1994,16,14,1344,14.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.7,1.5,0.05,0.05,0.10,0.05,0.10,Matches
256,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-184,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
257,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-215,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
258,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-255,1993,27,18,1613,17.9,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.8,1.7,0.05,0.05,0.10,0.05,0.10,Matches
259,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-071,1992,33,33,2951,32.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-238,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
261,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-109,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
262,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-301,1994,28,28,2495,27.7,1,1,1,0,0,0,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,0.7,1.3,0.03,0.02,0.05,0.03,0.05,Matches
263,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-150,1992,13,13,1151,12.8,9,3,8,1,2,3,0,0.70,0.23,0.94,0.63,0.86,4.9,3.2,0.7,4.0,0.38,0.06,0.44,0.25,0.31,Matches
264,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-181,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
265,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-271,1993,13,12,1069,11.9,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.6,1.3,0.06,0.05,0.11,0.06,0.11,Matches
266,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-139,1986,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
267,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-035,1996,17,10,877,9.7,1,1,1,0,0,5,0,0.10,0.10,0.21,0.10,0.21,1.0,1.0,1.2,2.2,0.11,0.12,0.23,0.11,0.23,Matches
268,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-111,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
269,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-111,1996,28,21,1836,20.4,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.5,0.15,0.07,0.22,0.15,0.22,Matches
270,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-269,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
271,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-112,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
272,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-054,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
273,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-196,1997,19,14,1295,14.4,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.1,2.4,0.09,0.07,0.17,0.09,0.17,Matches
274,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-206,1997,31,29,2568,28.5,4,4,4,0,1,4,0,0.14,0.14,0.28,0.14,0.28,5.3,4.6,4.7,9.3,0.19,0.17,0.35,0.16,0.33,Matches
275,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,24-003,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
276,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-339,1989,31,31,2790,31.0,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,0.6,0.6,2.1,2.6,0.02,0.07,0.09,0.02,0.09,Matches
277,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-022,1987,20,17,1396,15.5,1,0,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
278,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,23-005,1998,31,31,2673,29.7,0,2,0,0,0,10,1,0.00,0.07,0.07,0.00,0.07,1.4,1.4,1.3,2.7,0.05,0.04,0.09,0.05,0.09,Matches
279,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-085,1994,28,23,2032,22.6,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.14,0.06,0.11,Matches
280,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-141,1998,19,11,960,10.7,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,1.0,1.0,1.9,2.9,0.09,0.18,0.27,0.09,0.27,Matches
281,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-172,1996,29,22,1979,22.0,8,5,8,0,0,4,0,0.36,0.23,0.59,0.36,0.59,4.4,4.4,5.3,9.7,0.20,0.24,0.44,0.20,0.44,Matches
282,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-070,1993,34,34,3047,33.9,2,1,2,0,0,11,0,0.06,0.03,0.09,0.06,0.09,2.1,2.1,0.3,2.4,0.06,0.01,0.07,0.06,0.07,Matches
283,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-082,1991,25,21,1795,19.9,9,4,9,0,0,0,0,0.45,0.20,0.65,0.45,0.65,5.4,5.4,5.5,10.9,0.27,0.28,0.55,0.27,0.55,Matches
284,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-258,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
285,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-258,1997,12,12,1062,11.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.05,0.04,0.08,0.05,0.08,Matches
286,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-138,1998,13,9,768,8.5,3,0,2,1,1,0,0,0.35,0.00,0.35,0.23,0.23,4.7,4.0,1.0,5.0,0.55,0.11,0.67,0.47,0.58,Matches
287,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-034,1992,32,28,2541,28.2,9,5,9,0,0,3,0,0.32,0.18,0.50,0.32,0.50,13.6,13.6,5.0,18.6,0.48,0.18,0.66,0.48,0.66,Matches
288,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,27-009,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
289,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-084,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
290,Solly March\Solly-March,eng ENG,DF,Brighton,26-298,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
291,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-256,1993,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
292,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-160,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
293,Martinelli\Martinelli,br BRA,FW,Arsenal,19-330,2001,12,7,571,6.3,1,1,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,2.8,2.8,2.1,4.9,0.44,0.33,0.77,0.44,0.77,Matches
294,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-254,1992,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
295,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-188,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
296,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,33-016,1988,8,5,428,4.8,0,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,0.3,0.3,0.8,1.2,0.07,0.18,0.25,0.07,0.25,Matches
297,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-320,1997,7,2,221,2.5,1,0,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.2,0.2,0.0,0.2,0.08,0.01,0.09,0.08,0.09,Matches
298,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-286,1988,19,11,1016,11.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.05,0.03,0.05,Matches
299,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-279,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
300,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-273,1996,33,29,2512,27.9,8,2,5,3,4,1,1,0.29,0.07,0.36,0.18,0.25,13.0,9.9,3.6,13.5,0.46,0.13,0.59,0.36,0.48,Matches
301,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-219,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
302,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-344,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
303,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-162,1989,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
304,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-183,1990,13,7,581,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
305,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-208,1994,34,34,3060,34.0,2,5,2,0,0,9,0,0.06,0.15,0.21,0.06,0.21,2.0,2.0,2.8,4.8,0.06,0.08,0.15,0.06,0.15,Matches
306,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-166,1987,32,25,2127,23.6,7,1,7,0,0,7,0,0.30,0.04,0.34,0.30,0.34,6.0,6.0,1.2,7.2,0.25,0.05,0.30,0.25,0.30,Matches
307,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-173,1999,33,31,2841,31.6,2,5,2,0,0,1,0,0.06,0.16,0.22,0.06,0.22,1.0,1.0,6.1,7.1,0.03,0.19,0.22,0.03,0.22,Matches
308,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-157,1996,31,23,2068,23.0,4,1,4,0,0,3,0,0.17,0.04,0.22,0.17,0.22,1.9,1.9,0.9,2.8,0.09,0.04,0.13,0.09,0.13,Matches
309,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-233,1989,28,28,2513,27.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.2,1.7,0.05,0.01,0.06,0.05,0.06,Matches
310,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-301,1994,12,11,936,10.4,2,1,2,0,0,2,0,0.19,0.10,0.29,0.19,0.29,0.4,0.4,0.4,0.9,0.04,0.04,0.08,0.04,0.08,Matches
311,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-074,1992,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
312,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-325,1992,22,15,1389,15.4,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
313,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-073,2000,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
314,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-037,1991,31,27,2359,26.2,1,1,0,1,2,8,1,0.04,0.04,0.08,0.00,0.04,2.3,0.8,1.3,2.1,0.09,0.05,0.14,0.03,0.08,Matches
315,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-130,1986,24,11,1053,11.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.7,0.04,0.11,0.14,0.04,0.14,Matches
316,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-233,1994,23,22,1847,20.5,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.3,1.3,0.0,1.3,0.06,0.00,0.06,0.06,0.06,Matches
317,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-118,1995,8,7,575,6.4,2,0,2,0,0,1,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.4,1.1,0.12,0.06,0.18,0.12,0.18,Matches
318,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-118,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
319,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-062,1993,34,34,3014,33.5,2,2,2,0,0,6,1,0.06,0.06,0.12,0.06,0.12,1.8,1.8,0.6,2.4,0.06,0.02,0.07,0.06,0.07,Matches
320,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-255,1999,16,16,1440,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
321,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-240,1994,27,13,1402,15.6,3,3,2,1,2,3,0,0.19,0.19,0.39,0.13,0.32,6.5,5.0,2.6,7.6,0.42,0.17,0.59,0.32,0.49,Matches
