,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-345,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
215,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-244,1996,25,19,1682,18.7,2,2,2,0,0,3,0,0.11,0.11,0.21,0.11,0.21,3.8,3.8,1.9,5.6,0.20,0.10,0.30,0.20,0.30,Matches
216,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-081,2000,12,4,426,4.7,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.3,0.3,0.0,0.3,0.07,0.00,0.07,0.07,0.07,Matches
217,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-021,1993,30,30,2700,30.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
218,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-075,2001,20,12,1089,12.1,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
219,Jorginho\Jorginho,it ITA,MF,Chelsea,29-116,1991,22,18,1568,17.4,6,1,0,6,8,0,0,0.34,0.06,0.40,0.00,0.06,6.2,0.1,1.6,1.7,0.36,0.09,0.45,0.01,0.10,Matches
220,Willian José\Willian-Jose,br BRA,FW,Wolves,29-143,1991,11,10,807,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.4,1.7,0.15,0.04,0.19,0.15,0.19,Matches
221,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-132,1996,14,8,823,9.1,8,0,8,0,0,2,0,0.87,0.00,0.87,0.87,0.87,3.9,3.9,1.4,5.2,0.42,0.15,0.57,0.42,0.57,Matches
222,James Justin\James-Justin,eng ENG,DF,Leicester City,23-051,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
223,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-021,2000,7,7,621,6.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
224,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-039,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
225,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-261,1993,29,29,2543,28.3,19,13,15,4,4,1,0,0.67,0.46,1.13,0.53,0.99,16.5,13.5,6.3,19.8,0.58,0.22,0.81,0.48,0.70,Matches
226,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-017,1991,26,21,1933,21.5,0,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.05,0.09,0.04,0.09,Matches
227,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-046,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
228,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-094,1993,29,27,2451,27.2,3,1,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,1.2,1.2,0.9,2.1,0.04,0.03,0.08,0.04,0.08,Matches
229,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-036,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
230,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-064,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
231,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-143,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-031,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-285,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-327,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
235,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-090,1992,8,0,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
236,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-306,1990,30,25,2108,23.4,3,5,1,2,2,6,0,0.13,0.21,0.34,0.04,0.26,2.9,1.4,3.7,5.0,0.12,0.16,0.28,0.06,0.21,Matches
237,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-272,1996,14,11,938,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.06,0.02,0.08,0.06,0.08,Matches
238,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-299,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
239,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-060,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
240,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-174,1997,28,27,2476,27.5,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.7,1.7,0.0,1.7,0.06,0.00,0.06,0.06,0.06,Matches
241,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-115,1989,29,28,2493,27.7,1,0,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.2,0.9,0.03,0.01,0.03,0.03,0.03,Matches
242,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-344,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
243,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-256,1994,12,10,946,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.05,0.01,0.05,Matches
244,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-229,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
245,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-322,1991,27,21,1799,20.0,13,2,10,3,3,3,0,0.65,0.10,0.75,0.50,0.60,9.6,7.3,2.4,9.7,0.48,0.12,0.60,0.37,0.48,Matches
246,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-340,1988,25,15,1364,15.2,1,1,1,0,0,0,0,0.07,0.07,0.13,0.07,0.13,1.9,1.9,2.8,4.7,0.13,0.18,0.31,0.13,0.31,Matches
247,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-042,1992,19,5,641,7.1,1,0,1,0,0,6,1,0.14,0.00,0.14,0.14,0.14,1.1,1.1,0.9,2.1,0.16,0.13,0.29,0.16,0.29,Matches
248,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-197,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
249,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-059,1993,13,3,408,4.5,1,1,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,1.1,1.1,0.7,1.9,0.25,0.16,0.41,0.25,0.41,Matches
250,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-323,1994,13,12,1119,12.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.03,0.02,0.05,0.03,0.05,Matches
251,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-155,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
252,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-186,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
253,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-226,1993,24,15,1356,15.1,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.8,1.7,0.06,0.06,0.11,0.06,0.11,Matches
254,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-042,1992,30,30,2681,29.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
255,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-209,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-080,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
257,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-272,1994,24,24,2135,23.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.5,1.2,0.03,0.02,0.05,0.03,0.05,Matches
258,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-121,1992,9,9,795,8.8,8,3,8,0,1,2,0,0.91,0.34,1.25,0.91,1.25,3.8,2.8,0.5,3.4,0.43,0.06,0.49,0.32,0.38,Matches
259,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-152,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
260,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-242,1993,9,8,721,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,1.1,0.07,0.07,0.14,0.07,0.14,Matches
261,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-110,1986,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
262,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-006,1996,14,7,651,7.2,1,1,1,0,0,5,0,0.14,0.14,0.28,0.14,0.28,0.8,0.8,1.0,1.9,0.12,0.14,0.26,0.12,0.26,Matches
263,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-082,1996,26,21,1805,20.1,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.4,0.15,0.07,0.22,0.15,0.22,Matches
264,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-082,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-240,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
266,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-083,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
267,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-025,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
268,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-167,1997,15,11,1021,11.3,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,1.0,1.0,0.7,1.7,0.09,0.06,0.15,0.09,0.15,Matches
269,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-177,1997,28,26,2320,25.8,4,4,4,0,1,4,0,0.16,0.16,0.31,0.16,0.31,5.1,4.3,4.5,8.8,0.20,0.17,0.37,0.17,0.34,Matches
270,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-339,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
271,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-310,1989,27,27,2430,27.0,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.5,0.5,1.5,2.1,0.02,0.06,0.08,0.02,0.08,Matches
272,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-358,1987,19,16,1344,14.9,1,0,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
273,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-341,1998,26,26,2262,25.1,0,2,0,0,0,9,1,0.00,0.08,0.08,0.00,0.08,1.3,1.3,1.2,2.5,0.05,0.05,0.10,0.05,0.10,Matches
274,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-056,1994,26,23,2011,22.3,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.15,0.06,0.11,Matches
275,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-112,1998,16,10,853,9.5,1,1,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,0.9,0.9,1.9,2.8,0.10,0.20,0.30,0.10,0.30,Matches
276,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-143,1996,24,18,1647,18.3,8,5,8,0,0,4,0,0.44,0.27,0.71,0.44,0.71,3.6,3.6,3.8,7.4,0.20,0.21,0.40,0.20,0.40,Matches
277,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-041,1993,31,31,2790,31.0,2,1,2,0,0,9,0,0.06,0.03,0.10,0.06,0.10,1.8,1.8,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
278,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-053,1991,24,20,1706,19.0,9,4,9,0,0,0,0,0.47,0.21,0.69,0.47,0.69,5.1,5.1,5.5,10.6,0.27,0.29,0.56,0.27,0.56,Matches
279,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-229,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
280,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-229,1997,9,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.05,0.08,0.03,0.08,Matches
281,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-109,1998,10,7,575,6.4,2,0,2,0,0,0,0,0.31,0.00,0.31,0.31,0.31,3.8,3.8,0.9,4.7,0.59,0.14,0.73,0.59,0.73,Matches
282,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-005,1992,28,25,2275,25.3,7,5,7,0,0,3,0,0.28,0.20,0.47,0.28,0.47,12.2,12.2,4.0,16.2,0.48,0.16,0.64,0.48,0.64,Matches
283,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-345,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
284,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-055,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
285,Solly March\Solly-March,eng ENG,DF,Brighton,26-269,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
286,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-227,1993,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
287,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-131,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
288,Martinelli\Martinelli,br BRA,FW,Arsenal,19-301,2001,8,4,315,3.5,1,0,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,1.6,1.6,0.3,1.9,0.46,0.08,0.54,0.46,0.54,Matches
289,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-225,1992,30,30,2700,30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
290,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-159,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
291,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-352,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
292,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-291,1997,5,2,184,2.0,1,0,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,0.2,0.2,0.0,0.2,0.10,0.01,0.11,0.10,0.11,Matches
293,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-257,1988,16,10,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
294,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-250,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
295,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-244,1996,29,26,2226,24.7,8,2,5,3,4,1,0,0.32,0.08,0.40,0.20,0.28,11.1,8.1,3.4,11.4,0.45,0.14,0.59,0.33,0.46,Matches
296,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-190,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
297,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-315,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
298,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-133,1989,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-154,1990,12,7,573,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
300,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-179,1994,29,29,2610,29.0,1,5,1,0,0,7,0,0.03,0.17,0.21,0.03,0.21,1.7,1.7,2.4,4.1,0.06,0.08,0.14,0.06,0.14,Matches
301,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-137,1987,28,21,1775,19.7,6,1,6,0,0,6,0,0.30,0.05,0.35,0.30,0.35,5.2,5.2,1.2,6.4,0.26,0.06,0.32,0.26,0.32,Matches
302,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-144,1999,29,27,2497,27.7,2,3,2,0,0,1,0,0.07,0.11,0.18,0.07,0.18,0.9,0.9,4.6,5.6,0.03,0.17,0.20,0.03,0.20,Matches
303,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-128,1996,27,19,1708,19.0,4,1,4,0,0,2,0,0.21,0.05,0.26,0.21,0.26,1.3,1.3,0.8,2.1,0.07,0.04,0.11,0.07,0.11,Matches
304,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-204,1989,24,24,2153,23.9,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.6,1.6,0.1,1.8,0.07,0.01,0.07,0.07,0.07,Matches
305,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-272,1994,10,9,767,8.5,2,0,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05,Matches
306,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-045,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
307,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-296,1992,21,15,1375,15.3,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
308,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-044,2000,30,30,2700,30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
309,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-008,1991,27,23,2033,22.6,1,1,0,1,1,7,1,0.04,0.04,0.09,0.00,0.04,1.4,0.6,1.2,1.8,0.06,0.05,0.11,0.03,0.08,Matches
310,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-101,1986,22,10,930,10.3,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.4,0.4,1.2,1.6,0.03,0.12,0.16,0.03,0.16,Matches
311,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-204,1994,21,21,1784,19.8,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
312,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-089,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
313,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-089,1995,6,5,410,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.7,0.7,0.2,0.9,0.15,0.05,0.20,0.15,0.20,Matches
314,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-033,1993,29,29,2564,28.5,2,2,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14,1.7,1.7,0.6,2.3,0.06,0.02,0.08,0.06,0.08,Matches
315,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-226,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
316,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-211,1994,25,12,1302,14.5,3,3,2,1,2,3,0,0.21,0.21,0.41,0.14,0.35,6.4,4.9,2.5,7.4,0.44,0.18,0.62,0.34,0.51,Matches
317,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-008,1999,5,3,272,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.19,0.02,0.21,0.19,0.21,Matches
318,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-252,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-084,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-095,1999,30,26,2365,26.3,6,4,5,1,1,2,0,0.23,0.15,0.38,0.19,0.34,5.6,4.8,5.9,10.8,0.21,0.23,0.44,0.18,0.41,Matches
321,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-245,1992,26,13,1247,13.9,3,4,3,0,0,0,0,0.22,0.29,0.51,0.22,0.51,1.9,1.9,2.1,4.0,0.14,0.15,0.29,0.14,0.29,Matches
