,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
234,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-128,1993,1,0,82,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-362,1986,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
236,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-257,1996,11,4,439,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,0.17,0.20,0.37,0.17,0.37,Matches
237,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,24-334,1996,9,6,515,1,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.6,0.6,0.4,0.10,0.06,0.17,0.10,0.17,Matches
238,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-334,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
239,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-126,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
240,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-335,1987,8,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
241,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-276,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
242,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-053,1997,10,7,646,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.08,0.03,0.11,0.08,0.11,Matches
243,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-063,1997,11,10,918,2,2,0,1,2,0,0.20,0.20,0.39,0.20,0.39,2.9,2.1,1.0,0.28,0.10,0.38,0.21,0.31,Matches
244,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-225,1997,6,6,413,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
245,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-196,1989,9,9,810,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.03,0.03,0.01,0.03,Matches
246,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-244,1987,8,6,481,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.01,0.04,0.03,0.04,Matches
247,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-227,1998,11,11,953,0,1,0,0,4,1,0.00,0.09,0.09,0.00,0.09,0.4,0.4,0.6,0.04,0.05,0.09,0.04,0.09,Matches
248,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-308,1994,12,9,768,0,1,0,1,3,1,0.00,0.12,0.12,0.00,0.12,1.6,0.9,0.7,0.19,0.09,0.28,0.10,0.19,Matches
249,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFDF,Brighton,21-364,1998,4,0,65,1,0,0,0,0,0,1.38,0.00,1.38,1.38,1.38,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
250,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-029,1996,13,8,796,3,1,0,0,2,0,0.34,0.11,0.45,0.34,0.45,1.2,1.2,1.7,0.13,0.20,0.33,0.13,0.33,Matches
251,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-292,1993,13,13,1170,1,0,0,0,3,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,0.08,0.01,0.08,0.08,0.08,Matches
252,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWDF,Manchester City,29-305,1991,10,9,765,4,1,0,0,0,0,0.47,0.12,0.59,0.47,0.59,2.3,2.3,2.9,0.27,0.34,0.61,0.27,0.61,Matches
253,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-115,1997,8,4,387,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
254,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-256,1992,13,12,1060,5,2,0,0,2,0,0.42,0.17,0.59,0.42,0.59,6.5,6.5,1.9,0.55,0.16,0.72,0.55,0.72,Matches
255,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-231,1994,6,5,460,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
256,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-307,1989,9,6,497,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
257,Solly March\Solly-March,eng ENG,DF,Brighton,26-155,1994,13,13,1110,2,1,0,0,0,0,0.16,0.08,0.24,0.16,0.24,1.0,1.0,1.3,0.08,0.10,0.18,0.08,0.18,Matches
258,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-017,1995,9,8,634,1,3,0,0,0,1,0.14,0.43,0.57,0.14,0.57,2.7,2.7,1.6,0.39,0.23,0.62,0.39,0.62,Matches
259,Martinelli\Martinelli,br BRA,FW,Arsenal,19-187,2001,1,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.18,0.00,0.18,0.18,0.18,Matches
260,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-111,1992,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
261,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-045,1993,10,10,850,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,0.03,0.17,0.20,0.03,0.20,Matches
262,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-238,1988,6,4,335,0,2,0,0,0,0,0.00,0.54,0.54,0.00,0.54,0.3,0.3,0.8,0.09,0.23,0.32,0.09,0.32,Matches
263,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-143,1988,7,5,435,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
264,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-136,1991,7,6,497,1,1,0,0,1,0,0.18,0.18,0.36,0.18,0.36,0.6,0.6,0.6,0.12,0.11,0.22,0.12,0.22,Matches
265,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-130,1996,12,11,916,4,1,2,3,0,0,0.39,0.10,0.49,0.20,0.29,6.1,3.9,1.0,0.60,0.09,0.70,0.38,0.47,Matches
266,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-076,1987,12,12,1015,0,1,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.8,0.01,0.07,0.09,0.01,0.09,Matches
267,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-201,1996,12,8,780,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,2.4,2.4,0.7,0.28,0.08,0.36,0.28,0.36,Matches
268,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-019,1989,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
269,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-040,1990,5,4,330,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.02,0.00,0.02,Matches
270,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-065,1994,12,12,1080,1,4,0,0,4,0,0.08,0.33,0.42,0.08,0.42,0.9,0.9,1.5,0.07,0.13,0.20,0.07,0.20,Matches
271,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-023,1987,12,8,683,4,1,0,0,1,0,0.53,0.13,0.66,0.53,0.66,1.7,1.7,0.9,0.22,0.12,0.34,0.22,0.34,Matches
272,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-030,1999,13,13,1166,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.8,0.03,0.14,0.16,0.03,0.16,Matches
273,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-014,1996,11,8,765,2,1,0,0,0,0,0.24,0.12,0.35,0.24,0.35,0.9,0.9,0.7,0.11,0.09,0.19,0.11,0.19,Matches
274,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-090,1989,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.06,0.00,0.06,0.06,0.06,Matches
275,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-158,1994,6,6,504,1,0,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.02,0.00,0.03,0.02,0.03,Matches
276,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-296,1992,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
277,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-182,1992,13,12,1015,0,1,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.0,0.0,0.3,0.00,0.03,0.03,0.00,0.03,Matches
278,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-295,2000,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
279,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-259,1991,10,6,569,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.04,0.06,0.10,0.04,0.10,Matches
280,James Milner\James-Milner,eng ENG,MFDF,Liverpool,34-353,1986,8,2,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.0,0.0,0.9,0.01,0.31,0.32,0.01,0.32,Matches
281,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-090,1994,12,12,1080,2,0,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.0,0.04,0.00,0.04,0.04,0.04,Matches
282,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,25-341,1995,8,2,286,1,0,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.0,0.19,0.00,0.19,0.19,0.19,Matches
283,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-284,1993,12,12,1080,2,1,0,0,3,0,0.17,0.08,0.25,0.17,0.25,1.0,1.0,0.2,0.08,0.02,0.10,0.08,0.10,Matches
284,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-112,1999,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
285,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-097,1994,12,8,785,2,2,1,2,2,0,0.23,0.23,0.46,0.11,0.34,4.3,2.8,1.4,0.49,0.16,0.65,0.32,0.47,Matches
286,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-138,1999,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
287,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,36-336,1984,3,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
288,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21-347,1999,13,12,1080,1,3,0,0,2,0,0.08,0.25,0.33,0.08,0.33,1.3,1.3,2.2,0.11,0.18,0.29,0.11,0.29,Matches
289,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,28-131,1992,12,4,450,1,0,0,0,0,0,0.20,0.00,0.20,0.20,0.20,0.8,0.8,0.2,0.17,0.05,0.21,0.17,0.21,Matches
290,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,24-318,1996,3,0,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.86,0.34,1.21,0.86,1.21,Matches
291,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-105,1986,12,9,807,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,0.02,0.12,0.14,0.02,0.14,Matches
292,Jacob Murphy\Jacob-Murphy,eng ENG,DFFW,Newcastle Utd,25-302,1995,7,5,466,1,1,0,0,2,0,0.19,0.19,0.39,0.19,0.39,0.2,0.2,0.4,0.05,0.08,0.13,0.05,0.13,Matches
293,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-249,1992,2,0,46,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
294,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,26-338,1994,4,1,106,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
295,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DFMF,Leicester City,24-006,1996,6,5,461,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04,Matches
296,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23-360,1996,12,10,657,1,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,0.8,0.8,1.2,0.11,0.16,0.28,0.11,0.28,Matches
297,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-012,1999,2,0,71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
298,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,20-288,2000,14,13,1106,4,2,0,0,0,0,0.33,0.16,0.49,0.33,0.49,2.1,2.1,1.9,0.17,0.16,0.33,0.17,0.33,Matches
299,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23-284,1997,14,10,883,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.7,0.09,0.07,0.16,0.09,0.16,Matches
300,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-206,1999,12,3,316,1,1,0,0,0,0,0.28,0.28,0.57,0.28,0.57,1.1,1.1,0.6,0.32,0.17,0.49,0.32,0.49,Matches
301,Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-051,2000,1,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
302,Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,21-321,1999,4,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
303,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-228,1987,7,2,182,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
304,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29-254,1991,8,5,424,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.04,0.04,0.00,0.04,Matches
305,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26-268,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
306,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21-293,1999,9,8,731,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
307,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-169,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
308,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-209,1988,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.02,0.05,0.03,0.05,Matches
309,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-213,1988,14,14,1232,2,0,0,0,2,0,0.15,0.00,0.15,0.15,0.15,0.7,0.7,1.0,0.05,0.07,0.13,0.05,0.13,Matches
310,Robin Olsen\Robin-Olsen,se SWE,GK,Everton,30-349,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23-239,1997,2,2,131,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
312,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,25-248,1995,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
313,Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-139,1994,8,4,419,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,0.05,0.19,0.24,0.05,0.24,Matches
314,Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,19-246,2001,2,1,104,0,1,0,0,1,0,0.00,0.87,0.87,0.00,0.87,0.0,0.0,0.1,0.03,0.13,0.16,0.03,0.16,Matches
315,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,FW,Liverpool,27-129,1993,1,0,16,0,1,0,0,0,0,0.00,5.63,5.63,0.00,5.63,0.0,0.0,0.0,0.00,0.24,0.24,0.00,0.24,Matches
316,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-141,1994,2,0,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
317,Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-192,1993,5,4,277,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.16,0.02,0.18,0.16,0.18,Matches
318,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32-311,1988,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-054,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Lee Peltier\Lee-Peltier,eng ENG,MF,West Brom,34-011,1986,1,0,4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
321,Nicolas Pépé\Nicolas-Pepe,ci CIV,FWMF,Arsenal,25-207,1995,10,4,436,2,0,1,1,0,1,0.41,0.00,0.41,0.21,0.21,1.7,0.9,0.3,0.35,0.05,0.41,0.19,0.25,Matches
322,Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-231,1996,10,10,784,1,2,0,0,1,1,0.11,0.23,0.34,0.11,0.34,0.8,0.8,1.4,0.10,0.16,0.26,0.10,0.26,Matches
323,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,27-152,1993,7,6,438,1,0,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.9,0.9,0.5,0.18,0.11,0.29,0.18,0.29,Matches
324,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-020,1995,11,11,945,0,2,0,0,4,0,0.00,0.19,0.19,0.00,0.19,0.2,0.2,1.4,0.01,0.13,0.15,0.01,0.15,Matches
325,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-284,1991,11,4,433,0,1,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.1,0.1,0.7,0.03,0.15,0.18,0.03,0.18,Matches
326,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-276,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
327,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-290,1994,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
328,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-137,1988,6,1,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
329,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-062,1995,13,13,992,3,2,0,0,1,0,0.27,0.18,0.45,0.27,0.45,2.5,2.5,1.0,0.23,0.09,0.31,0.23,0.31,Matches
330,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-282,1993,10,7,644,1,0,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.4,0.4,0.4,0.05,0.06,0.11,0.05,0.11,Matches
331,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-247,1992,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
332,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-222,1994,12,8,589,1,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,0.4,0.4,0.4,0.06,0.06,0.12,0.06,0.12,Matches
333,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-095,1998,7,4,425,1,0,0,0,0,0,0.21,0.00,0.21,0.21,0.21,1.3,1.3,0.7,0.28,0.15,0.42,0.28,0.42,Matches
334,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-222,1998,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
335,Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-208,2001,2,1,104,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.02,0.07,0.05,0.07,Matches
336,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-052,1997,13,12,1093,5,4,0,0,1,0,0.41,0.33,0.74,0.41,0.74,4.4,4.4,1.6,0.36,0.13,0.49,0.36,0.49,Matches
337,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-078,1987,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
338,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26-291,1994,9,3,402,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.1,0.25,0.01,0.27,0.25,0.27,Matches
339,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25-330,1995,10,7,625,0,1,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.6,0.01,0.09,0.09,0.01,0.09,Matches
340,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-006,1996,10,9,818,0,2,0,0,2,0,0.00,0.22,0.22,0.00,0.22,0.3,0.3,0.8,0.03,0.08,0.11,0.03,0.11,Matches
341,Bobby Reid\Bobby-Reid,jm JAM,FWDF,Fulham,27-324,1993,13,10,848,4,0,0,0,3,0,0.42,0.00,0.42,0.42,0.42,2.5,2.5,0.1,0.26,0.01,0.27,0.26,0.27,Matches
342,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21-343,1999,14,14,1260,0,1,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.0,0.04,0.07,0.11,0.04,0.11,Matches
343,Richarlison\Richarlison,br BRA,FW,Everton,23-226,1997,11,11,905,2,3,1,1,2,1,0.20,0.30,0.50,0.10,0.40,4.1,3.3,1.8,0.41,0.18,0.59,0.33,0.51,Matches
344,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-104,1996,11,5,504,1,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.5,0.5,0.2,0.08,0.03,0.12,0.08,0.12,Matches
345,Matt Ritchie\Matt-Ritchie,sco SCO,MFDF,Newcastle Utd,31-103,1989,4,3,271,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.06,0.16,0.23,0.06,0.23,Matches
346,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,21-345,1999,8,2,242,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.12,0.17,0.04,0.17,Matches
347,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-286,1994,14,14,1260,1,5,0,0,0,0,0.07,0.36,0.43,0.07,0.43,0.8,0.8,2.8,0.06,0.20,0.26,0.06,0.26,Matches
348,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-136,1997,11,11,990,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.01,0.07,0.09,0.01,0.09,Matches
349,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25-324,1995,13,7,595,2,0,0,0,0,0,0.30,0.00,0.30,0.30,0.30,0.6,0.6,0.5,0.08,0.07,0.16,0.08,0.16,Matches
350,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-112,1993,6,4,461,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
351,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-215,1989,5,0,142,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.03,0.11,0.09,0.11,Matches
