,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
339,Ricardo Pereira\Ricardo-Pereira,pt POR,DFMF,Leicester City,27-118,1993,2,0,68,0.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
340,Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-193,1993,13,9,747,8.3,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,2.2,2.2,1.1,0.26,0.13,0.39,0.26,0.39,Matches
341,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-061,1995,16,16,1395,15.5,0,2,0,0,5,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,2.0,0.01,0.13,0.14,0.01,0.14,Matches
342,Matt Phillips\Matt-Phillips,sco SCO,MFDF,West Brom,29-325,1991,16,7,688,7.6,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.8,0.04,0.10,0.14,0.04,0.14,Matches
343,Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,23-317,1997,5,4,405,4.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
344,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26-331,1994,17,17,1530,17.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
345,Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-178,1988,13,7,760,8.4,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
346,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,25-103,1995,17,16,1255,13.9,3,2,0,0,2,0,0.22,0.14,0.36,0.22,0.36,2.6,2.6,1.0,0.19,0.07,0.25,0.19,0.25,Matches
347,Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,27-323,1993,18,14,1311,14.6,3,0,0,0,3,0,0.21,0.00,0.21,0.21,0.21,1.3,1.3,1.1,0.09,0.08,0.17,0.09,0.17,Matches
348,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,28-288,1992,19,19,1710,19.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
349,Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-263,1994,13,9,654,7.3,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.5,0.5,0.8,0.07,0.10,0.18,0.07,0.18,Matches
350,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-152,1991,5,2,197,2.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
351,Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-136,1998,14,9,935,10.4,1,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,2.6,2.6,1.4,0.25,0.13,0.38,0.25,0.38,Matches
352,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-263,1998,21,21,1890,21.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
353,Jacob Ramsey\Jacob-Ramsey,eng ENG,MFFW,Aston Villa,19-249,2001,7,1,152,1.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.10,0.02,0.12,0.10,0.12,Matches
354,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-265,1987,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
355,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-093,1997,21,19,1707,19.0,7,5,0,0,3,0,0.37,0.26,0.63,0.37,0.63,6.4,6.4,1.6,0.34,0.09,0.42,0.34,0.42,Matches
356,Tim Ream\Tim-Ream,us USA,DF,Fulham,33-119,1987,5,5,450,5.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,26-332,1994,11,4,516,5.7,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.4,1.4,0.1,0.24,0.02,0.26,0.24,0.26,Matches
358,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-005,1995,16,12,1069,11.9,0,2,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,1.0,0.01,0.08,0.09,0.01,0.09,Matches
359,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-047,1996,13,12,1059,11.8,0,3,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.8,0.8,1.0,0.06,0.09,0.15,0.06,0.15,Matches
360,Bobby Reid\Bobby-Reid,jm JAM,DFFW,Fulham,27-365,1993,18,15,1263,14.0,5,0,0,0,5,0,0.36,0.00,0.36,0.36,0.36,3.8,3.8,0.2,0.27,0.01,0.29,0.27,0.29,Matches
361,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-018,1999,21,21,1890,21.0,0,1,0,0,2,0,0.00,0.05,0.05,0.00,0.05,0.8,0.8,1.9,0.04,0.09,0.13,0.04,0.13,Matches
362,Richarlison\Richarlison,br BRA,FWMF,Everton,23-267,1997,15,14,1190,13.2,2,3,1,1,2,1,0.15,0.23,0.38,0.08,0.30,4.7,3.9,1.9,0.36,0.15,0.50,0.30,0.44,Matches
363,Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-145,1996,17,6,686,7.6,1,0,0,0,0,0,0.13,0.00,0.13,0.13,0.13,0.5,0.5,0.3,0.07,0.04,0.11,0.07,0.11,Matches
364,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-144,1989,8,6,528,5.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.03,0.12,0.15,0.03,0.15,Matches
365,Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-020,1999,10,2,302,3.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.06,0.12,0.19,0.06,0.19,Matches
366,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26-327,1994,21,21,1890,21.0,1,5,0,0,1,0,0.05,0.24,0.29,0.05,0.29,1.0,1.0,4.0,0.05,0.19,0.24,0.05,0.24,Matches
367,Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-177,1997,15,15,1303,14.5,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,0.03,0.08,0.11,0.03,0.11,Matches
368,Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,25-365,1995,20,14,1117,12.4,2,0,0,0,0,0,0.16,0.00,0.16,0.16,0.16,1.2,1.2,0.6,0.10,0.05,0.14,0.10,0.14,Matches
369,Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-153,1993,8,6,607,6.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
370,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-256,1989,8,0,202,2.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.02,0.08,0.06,0.08,Matches
371,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-050,1996,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
372,Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-102,1997,7,4,372,4.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
373,Rodri\Rodri,es ESP,MF,Manchester City,24-224,1996,19,18,1542,17.1,0,1,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.8,0.8,0.9,0.05,0.05,0.10,0.05,0.10,Matches
374,Rodrigo\Rodrigo,es ESP,MF,Leeds United,29-332,1991,18,12,988,11.0,3,1,0,0,1,0,0.27,0.09,0.36,0.27,0.36,3.7,3.7,1.7,0.33,0.16,0.49,0.33,0.49,Matches
375,James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-204,1991,14,13,1126,12.5,4,3,0,0,3,0,0.32,0.24,0.56,0.32,0.56,2.5,2.5,3.8,0.20,0.30,0.50,0.20,0.50,Matches
376,Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-187,1989,16,7,688,7.6,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.08,0.06,0.14,0.08,0.14,Matches
377,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-130,1991,16,16,1393,15.5,1,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,0.4,0.4,1.0,0.03,0.06,0.09,0.03,0.09,Matches
378,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,27-335,1993,6,6,540,6.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06,Matches
379,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28-299,1992,11,11,990,11.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
380,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,23-326,1997,11,8,653,7.3,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.8,0.8,1.4,0.11,0.19,0.30,0.11,0.30,Matches
381,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30-312,1990,14,14,1237,13.7,3,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.4,1.4,0.1,0.10,0.01,0.11,0.10,0.11,Matches
382,Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-149,2001,18,17,1501,16.7,5,2,0,0,0,0,0.30,0.12,0.42,0.30,0.42,5.1,5.1,2.8,0.30,0.17,0.48,0.30,0.48,Matches
383,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,30-354,1990,4,3,276,3.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
384,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-231,1992,20,18,1652,18.4,15,3,5,5,0,0,0.82,0.16,0.98,0.54,0.71,10.8,7.0,3.4,0.59,0.18,0.77,0.38,0.57,Matches
385,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-234,1996,8,7,586,6.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.11,0.00,0.11,0.11,0.11,Matches
386,Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-075,1997,10,10,900,10.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
387,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-091,1991,18,16,1410,15.7,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.02,0.03,0.01,0.03,Matches
388,Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-043,1991,14,11,1042,11.6,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.02,0.00,0.02,0.02,0.02,Matches
389,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-040,1992,15,12,976,10.8,2,1,0,0,2,0,0.18,0.09,0.28,0.18,0.28,1.3,1.3,0.9,0.12,0.08,0.20,0.12,0.20,Matches
390,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-088,1986,21,21,1890,21.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-077,1993,18,18,1589,17.7,0,1,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.7,0.7,0.5,0.04,0.03,0.07,0.04,0.07,Matches
392,Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-116,1999,9,1,302,3.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.08,0.08,0.00,0.08,Matches
393,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-114,1991,7,3,314,3.5,0,2,0,0,2,0,0.00,0.57,0.57,0.00,0.57,0.3,0.3,1.6,0.08,0.45,0.53,0.08,0.53,Matches
394,Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,34-362,1986,9,3,322,3.6,2,0,2,2,1,0,0.56,0.00,0.56,0.00,0.00,2.4,0.9,0.1,0.67,0.03,0.69,0.24,0.27,Matches
395,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-204,1995,17,15,1349,15.0,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,2.3,0.01,0.15,0.16,0.01,0.16,Matches
396,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28-340,1992,13,12,1087,12.1,0,1,0,0,3,0,0.00,0.08,0.08,0.00,0.08,1.1,1.1,1.1,0.09,0.09,0.18,0.09,0.18,Matches
397,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,31-146,1989,18,11,996,11.1,2,2,1,1,1,0,0.18,0.18,0.36,0.09,0.27,2.0,1.2,1.9,0.18,0.17,0.35,0.11,0.28,Matches
398,Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,26-175,1994,14,12,1032,11.5,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,1.7,1.7,1.2,0.14,0.11,0.25,0.14,0.25,Matches
399,Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-197,2002,15,6,707,7.9,2,0,1,1,2,0,0.25,0.00,0.25,0.13,0.13,3.0,2.3,0.3,0.39,0.04,0.43,0.29,0.33,Matches
400,Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-132,1984,16,16,1422,15.8,2,0,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.8,0.8,0.2,0.05,0.01,0.06,0.05,0.06,Matches
401,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFDF,Tottenham,31-169,1989,16,13,1239,13.8,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.02,0.04,0.06,0.02,0.06,Matches
402,Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-228,1988,1,0,20,0.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches
403,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20-346,2000,3,2,172,1.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
404,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,Arsenal,20-188,2000,7,7,552,6.1,0,3,0,0,0,0,0.00,0.49,0.49,0.00,0.49,0.7,0.7,1.4,0.12,0.22,0.34,0.12,0.34,Matches
405,Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-147,1987,3,0,5,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
406,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-147,1987,3,3,238,2.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.06,0.07,0.02,0.07,Matches
407,Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-154,1991,4,3,276,3.1,0,1,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.8,0.03,0.25,0.27,0.03,0.27,Matches
408,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25-340,1995,21,21,1890,21.0,7,0,0,0,3,0,0.33,0.00,0.33,0.33,0.33,5.2,5.2,0.5,0.25,0.03,0.27,0.25,0.27,Matches
409,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-254,1996,8,4,469,5.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
410,Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,25-305,1995,1,1,90,1.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
411,Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-234,1989,5,3,231,2.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.07,0.00,0.07,0.07,0.07,Matches
412,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-005,1994,10,9,855,9.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.03,0.04,0.07,0.03,0.07,Matches
413,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-055,1994,18,16,1439,16.0,6,4,0,1,1,0,0.38,0.25,0.63,0.38,0.63,5.9,5.1,2.0,0.37,0.13,0.49,0.32,0.45,Matches
414,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-207,1990,15,15,1350,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.02,0.02,0.05,0.02,0.05,Matches
415,John Stones\John-Stones,eng ENG,DF,Manchester City,26-249,1994,11,11,990,11.0,2,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.2,1.2,0.1,0.11,0.01,0.11,0.11,0.11,Matches
416,Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-174,1999,11,9,830,9.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
417,Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-136,1995,19,19,1694,18.8,0,1,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.2,0.01,0.06,0.07,0.01,0.07,Matches
418,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-074,1992,18,18,1620,18.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.4,0.06,0.02,0.08,0.06,0.08,Matches
419,Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-264,1994,2,1,85,0.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
420,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-136,1993,16,16,1316,14.6,0,1,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.7,0.00,0.05,0.05,0.00,0.05,Matches
421,Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,31-360,1989,1,0,16,0.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
422,Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-211,1999,5,0,160,1.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.08,0.00,0.08,0.08,0.08,Matches
423,Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-048,1992,7,6,510,5.7,0,2,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,0.8,0.03,0.14,0.16,0.03,0.16,Matches
424,Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-115,1995,7,6,462,5.1,0,1,0,0,1,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,1.2,0.01,0.24,0.25,0.01,0.25,Matches
425,Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,,,4,4,270,3.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.04,0.02,0.04,Matches
426,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-270,1997,21,20,1834,20.4,5,2,2,2,4,0,0.25,0.10,0.34,0.15,0.25,3.2,1.7,1.1,0.16,0.05,0.21,0.08,0.14,Matches
427,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-241,1997,17,17,1520,16.9,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,0.3,0.3,2.7,0.02,0.16,0.18,0.02,0.18,Matches
428,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,31-309,1989,5,4,388,4.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
429,Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-044,1997,1,0,45,0.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
430,Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,20-338,2000,13,8,717,8.0,2,2,0,0,1,0,0.25,0.25,0.50,0.25,0.50,2.6,2.6,1.2,0.32,0.15,0.47,0.32,0.47,Matches
431,Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,29-239,1991,5,0,48,0.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.25,0.25,0.00,0.25,Matches
432,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29-200,1991,19,16,1357,15.1,1,3,0,0,0,0,0.07,0.20,0.27,0.07,0.27,0.8,0.8,2.1,0.05,0.14,0.19,0.05,0.19,Matches
433,Conor Townsend\Conor-Townsend,eng ENG,DF,West Brom,27-334,1993,8,8,704,7.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.04,0.03,0.07,0.04,0.07,Matches
434,Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,25-007,1996,20,12,1243,13.8,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,2.6,0.04,0.19,0.23,0.04,0.23,Matches
435,Bertrand Traoré\Bertrand-Traore,bf BFA,FW,Aston Villa,25-148,1995,17,11,929,10.3,4,2,0,0,0,0,0.39,0.19,0.58,0.39,0.58,2.7,2.7,1.2,0.27,0.12,0.38,0.27,0.38,Matches
436,Trézéguet\Trezeguet,eg EGY,FW,Aston Villa,26-123,1994,11,8,735,8.2,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,2.7,2.7,1.9,0.33,0.23,0.56,0.33,0.56,Matches
437,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-059,1994,18,15,1351,15.0,2,3,0,0,1,0,0.13,0.20,0.33,0.13,0.33,2.9,2.9,2.8,0.19,0.19,0.38,0.19,0.38,Matches
438,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-079,1997,5,1,133,1.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
439,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-202,1997,8,1,241,2.7,0,2,0,0,0,0,0.00,0.75,0.75,0.00,0.75,0.3,0.3,1.7,0.10,0.63,0.74,0.10,0.74,Matches
440,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,21-345,1999,3,1,103,1.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.27,0.00,0.27,0.27,0.27,Matches
441,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-021,1987,18,16,1477,16.4,11,5,6,7,1,0,0.67,0.30,0.97,0.30,0.61,12.4,7.1,2.5,0.76,0.15,0.91,0.43,0.58,Matches
442,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-017,1992,16,13,1201,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.00,0.04,0.04,0.00,0.04,Matches
443,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-182,1992,13,12,1125,12.5,3,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.6,0.6,0.4,0.05,0.03,0.08,0.05,0.08,Matches
444,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-298,1999,2,1,173,1.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
445,Carlos Vinícius\Carlos-Vinicius,br BRA,FWMF,Tottenham,25-313,1995,5,0,72,0.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.36,0.13,0.49,0.36,0.49,Matches
446,Vitinha\Vitinha,pt POR,MF,Wolves,20-354,2000,11,2,203,2.3,0,1,0,0,0,0,0.00,0.44,0.44,0.00,0.44,0.1,0.1,0.2,0.04,0.07,0.11,0.04,0.11,Matches
447,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-321,2000,1,1,66,0.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.22,0.22,0.00,0.22,Matches
448,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-276,1992,12,2,286,3.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,0.24,0.12,0.36,0.24,0.36,Matches
449,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-322,1989,1,0,13,0.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
450,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-322,1989,15,15,1234,13.7,2,2,0,0,0,0,0.15,0.15,0.29,0.15,0.29,2.6,2.6,0.8,0.19,0.06,0.25,0.19,0.25,Matches
451,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-249,1990,15,14,1200,13.3,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,0.2,0.2,0.3,0.02,0.02,0.04,0.02,0.04,Matches
452,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-294,1997,18,18,1619,18.0,0,1,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.4,0.01,0.02,0.04,0.01,0.04,Matches
