,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33,1986,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
120,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Shane Long\Shane-Long,ie IRL,FW,Southampton,33,1987,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
122,Sean Longstaff\Sean-Longstaff,eng ENG,FW,Newcastle Utd,22,1997,1,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
123,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.06,0.06,0.00,0.06,Matches
124,James Maddison\James-Maddison,eng ENG,MF,Leicester City,23,1996,1,0,16,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.27,0.27,0.00,0.27,Matches
125,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,22,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
126,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28,1992,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.25,0.84,1.09,0.25,1.09,Matches
127,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26,1994,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.09,0.09,0.00,0.09,Matches
128,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31,1989,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches
129,Solly March\Solly-March,eng ENG,DF,Brighton,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.09,0.20,0.29,0.09,0.29,Matches
130,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,28,1991,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,23,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.33,0.00,0.33,0.33,0.33,Matches
132,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,32,1987,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.05,0.19,0.24,0.05,0.24,Matches
133,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24,1996,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.23,0.07,0.30,0.23,0.30,Matches
134,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,30,1989,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
135,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,29,1990,1,1,73,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
136,David McGoldrick\David-McGoldrick,ie IRL,MF,Sheffield Utd,32,1987,1,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.15,0.00,0.15,0.15,0.15,Matches
137,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28,1992,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
138,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20,2000,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
139,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29,1991,1,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.72,0.72,0.00,0.72,Matches
140,Yerry Mina\Yerry-Mina,co COL,DF,Everton,25,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
141,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,20,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,25,1994,1,0,28,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.15,0.00,0.15,0.15,0.15,Matches
143,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,21,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.03,0.06,0.08,0.03,0.08,Matches
144,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,27,1992,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
145,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,33,1986,1,1,85,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.18,0.18,0.00,0.18,Matches
146,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,DF,Leicester City,23,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,23,1996,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
148,Pedro Neto\Pedro-Neto,pt POR,MF,Wolves,20,2000,1,1,68,0,1,0,0,0,0,0.00,1.32,1.32,0.00,1.32,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
149,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,23,1997,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.24,0.24,0.00,0.24,Matches
150,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21,1999,1,0,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33,1987,1,1,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
152,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,29,1991,1,1,75,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
153,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,21,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
155,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32,1988,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
156,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32,1988,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
157,Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,23,1997,1,1,74,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
158,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,32,1988,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25,1995,1,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.45,0.45,0.00,0.45,Matches
160,Matheus Pereira\Matheus-Pereira,br BRA,FW,West Brom,24,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.17,0.03,0.20,0.17,0.20,Matches
161,Ayoze Pérez\Ayoze-Perez,es ESP,MF,Leicester City,27,1993,1,1,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
162,Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,24,1995,1,1,90,0,1,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.0,0.0,0.2,0.03,0.17,0.20,0.03,0.20,Matches
163,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
164,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,24,1995,1,1,75,0,1,0,0,0,0,0.00,1.20,1.20,0.00,1.20,0.0,0.0,0.1,0.00,0.08,0.08,0.00,0.08,Matches
165,Dennis Praet\Dennis-Praet,be BEL,MF,Leicester City,26,1994,1,1,74,0,1,0,0,0,0,0.00,1.22,1.22,0.00,1.22,0.1,0.1,0.1,0.09,0.15,0.24,0.09,0.24,Matches
166,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,Tim Ream\Tim-Ream,us USA,DF,Fulham,32,1987,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Nathan Redmond\Nathan-Redmond,eng ENG,MF,Southampton,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.27,0.00,0.27,0.27,0.27,Matches
169,Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,25,1995,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
170,Bobby Reid\Bobby-Reid,jm JAM,MF,Fulham,27,1993,1,0,16,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
171,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,21,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.05,0.05,0.00,0.05,Matches
172,Richarlison\Richarlison,br BRA,FW,Everton,23,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,0.94,0.07,1.02,0.94,1.02,Matches
173,Tyler Roberts\Tyler-Roberts,wal WAL,MF,Leeds United,21,1999,1,0,29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
174,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,26,1994,1,1,90,0,1,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.0,0.0,0.2,0.00,0.16,0.16,0.00,0.16,Matches
175,Callum Robinson\Callum-Robinson,ie IRL,FW,West Brom,25,1995,1,1,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
176,Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FW,West Brom,31,1989,1,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.16,0.00,0.16,0.16,0.16,Matches
177,Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,23,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
178,Rodrigo\Rodrigo,es ESP,FW,Leeds United,29,1991,1,0,29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
179,James Rodríguez\James-Rodriguez,co COL,FW,Everton,29,1991,1,1,89,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.23,0.29,0.53,0.23,0.53,Matches
180,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,28,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
181,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,28,1992,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
182,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MF,Newcastle Utd,23,1997,1,1,74,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches
183,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,30,1990,1,1,90,1,0,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.3,0.3,0.0,0.35,0.00,0.35,0.35,0.35,Matches
184,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28,1992,1,1,90,3,0,2,2,0,0,3.00,0.00,3.00,1.00,1.00,1.9,0.4,0.2,1.87,0.25,2.12,0.39,0.64,Matches
185,Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,28,1991,1,1,67,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,27,1992,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,33,1986,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Jamie Shackleton\Jamie-Shackleton,eng ENG,MF,Leeds United,20,1999,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Billy Sharp\Billy-Sharp,eng ENG,FWMF,Sheffield Utd,34,1986,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.22,0.00,0.22,0.22,0.22,Matches
190,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,28,1992,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.14,0.16,0.30,0.14,0.30,Matches
191,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,30,1989,1,0,23,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
192,Moussa Sissoko\Moussa-Sissoko,fr FRA,MFDF,Tottenham,30,1989,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,William Smallbone\William-Smallbone,ie IRL,MF,Southampton,20,2000,1,1,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
194,Tomáš Souček\Tomas-Soucek,cz CZE,MF,West Ham,25,1995,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.38,0.17,0.56,0.38,0.56,Matches
195,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
196,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,26,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.09,0.00,0.09,0.09,0.09,Matches
197,Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.07,0.00,0.07,0.07,0.07,Matches
198,Pascal Struijk\Pascal-Struijk,nl NED,DF,Leeds United,20,1999,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
200,Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
201,Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,29,1991,1,1,90,0,1,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.0,0.0,0.4,0.00,0.41,0.41,0.00,0.41,Matches
202,Adama Traoré\Adama-Traore,es ESP,DFFW,Wolves,24,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
203,Leandro Trossard\Leandro-Trossard,be BEL,MFFW,Brighton,25,1994,1,1,90,1,0,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.0,0.0,0.4,0.03,0.36,0.39,0.03,0.39,Matches
204,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,33,1987,1,1,90,2,0,2,2,0,0,2.00,0.00,2.00,0.00,0.00,1.5,0.0,0.0,1.52,0.02,1.54,0.00,0.02,Matches
205,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,27,1992,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.00,0.92,0.92,0.00,0.92,Matches
206,Vitinha\Vitinha,pt POR,MF,Wolves,20,2000,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23,1997,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.08,0.08,0.00,0.08,Matches
208,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,30,1989,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
209,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,25,1994,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.08,0.09,0.17,0.08,0.17,Matches
210,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,25,1995,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches
211,Timo Werner\Timo-Werner,de GER,FW,Chelsea,24,1996,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.30,0.02,0.32,0.30,0.32,Matches
212,Ben White\Ben-White,eng ENG,DF,Brighton,22,1997,1,1,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
213,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,29,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.41,0.11,0.51,0.41,0.51,Matches
214,Willian\Willian,br BRA,FW,Arsenal,31,1988,1,1,75,0,2,0,0,0,0,0.00,2.40,2.40,0.00,2.40,0.6,0.6,0.2,0.71,0.25,0.96,0.71,0.96,Matches
215,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,28,1992,1,1,84,1,0,0,0,0,0,1.07,0.00,1.07,1.07,1.07,0.6,0.6,0.1,0.65,0.13,0.78,0.65,0.78,Matches
216,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,24,1996,1,1,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
217,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,27,1992,1,1,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.19,0.13,0.32,0.19,0.32,Matches
218,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,30,1989,1,0,24,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.57,0.00,0.57,0.57,0.57,Matches
219,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,27,1992,1,1,90,1,0,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.4,0.4,0.0,0.37,0.00,0.37,0.37,0.37,Matches
220,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,FW,Fulham,24,1995,1,0,28,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.15,0.15,0.00,0.15,Matches
221,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,25,1994,1,1,90,1,0,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
