,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
208,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-315,1997,14,10,1006,11.2,4,2,4,0,0,1,0,0.36,0.18,0.54,0.36,0.54,3.7,3.7,1.9,5.6,0.33,0.17,0.50,0.33,0.50,Matches
209,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-283,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
210,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-182,1996,17,12,1095,12.2,1,2,1,0,0,2,0,0.08,0.16,0.25,0.08,0.25,1.7,1.7,1.1,2.9,0.14,0.09,0.24,0.14,0.24,Matches
211,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-019,2000,5,1,147,1.6,1,0,1,0,0,0,0,0.61,0.00,0.61,0.61,0.61,0.3,0.3,0.0,0.3,0.20,0.00,0.20,0.20,0.20,Matches
212,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-324,1993,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
213,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-013,2001,16,8,813,9.0,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.8,0.8,0.6,1.3,0.09,0.06,0.15,0.09,0.15,Matches
214,Jorginho\Jorginho,it ITA,MF,Chelsea,29-054,1991,15,12,1062,11.8,5,1,0,5,7,0,0,0.42,0.08,0.51,0.00,0.08,5.4,0.1,1.4,1.5,0.46,0.12,0.58,0.01,0.13,Matches
215,Willian José\Willian-Jose,br BRA,FW,Wolves,29-081,1991,4,3,258,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.14,0.01,0.14,0.14,0.14,Matches
216,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-070,1996,9,5,503,5.6,5,0,5,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,3.7,0.44,0.22,0.66,0.44,0.66,Matches
217,James Justin\James-Justin,eng ENG,DF,Leicester City,22-355,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
218,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-342,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
219,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-199,1993,20,20,1744,19.4,13,11,10,3,3,1,0,0.67,0.57,1.24,0.52,1.08,10.6,8.4,4.9,13.2,0.55,0.25,0.80,0.43,0.68,Matches
220,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-320,1991,19,17,1511,16.8,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.8,1.1,0.02,0.05,0.07,0.02,0.07,Matches
221,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-350,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
222,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-032,1993,20,19,1696,18.8,3,1,3,0,0,2,0,0.16,0.05,0.21,0.16,0.21,1.0,1.0,0.8,1.8,0.05,0.04,0.10,0.05,0.10,Matches
223,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-339,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
224,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-002,1995,7,6,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.0,0.10,0.13,0.23,0.10,0.23,Matches
225,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-081,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
226,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-334,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
227,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-223,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
228,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-265,1997,14,12,1120,12.4,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
229,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-028,1992,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-244,1990,22,20,1754,19.5,3,5,1,2,2,5,0,0.15,0.26,0.41,0.05,0.31,2.8,1.2,3.5,4.7,0.14,0.18,0.32,0.06,0.24,Matches
231,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-210,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
232,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-237,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-112,1997,19,18,1666,18.5,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.7,0.7,0.0,0.7,0.04,0.00,0.04,0.04,0.04,Matches
234,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-053,1989,21,20,1773,19.7,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.04,0.01,0.04,0.04,0.04,Matches
235,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-282,1994,18,14,1175,13.1,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.6,0.6,1.2,1.8,0.05,0.09,0.14,0.05,0.14,Matches
236,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-194,1994,6,4,445,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
237,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-167,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
238,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-260,1991,20,16,1315,14.6,8,2,7,1,1,2,0,0.55,0.14,0.68,0.48,0.62,6.1,5.3,1.9,7.2,0.41,0.13,0.54,0.36,0.49,Matches
239,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-278,1988,17,10,820,9.1,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,2.1,2.6,0.06,0.23,0.28,0.06,0.28,Matches
240,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,28-345,1992,11,3,370,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.20,0.07,0.27,0.20,0.27,Matches
241,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-135,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
242,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-363,1993,11,2,317,3.5,1,1,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,1.1,1.1,0.4,1.5,0.31,0.12,0.43,0.31,0.43,Matches
243,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-261,1994,7,6,579,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.05,0.04,0.09,0.05,0.09,Matches
244,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-093,1993,12,12,995,11.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.05,0.00,0.05,0.05,0.05,Matches
245,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-124,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
246,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-164,1993,15,7,688,7.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.06,0.07,0.01,0.07,Matches
247,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-345,1992,22,22,1961,21.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
248,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-018,1998,20,17,1560,17.3,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,1.5,1.7,0.01,0.09,0.10,0.01,0.10,Matches
249,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-210,1994,17,17,1505,16.7,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,0.5,1.1,0.04,0.03,0.07,0.04,0.07,Matches
250,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-059,1992,2,2,179,2.0,2,0,2,0,0,0,0,1.01,0.00,1.01,1.01,1.01,0.3,0.3,0.2,0.5,0.15,0.12,0.27,0.15,0.27,Matches
251,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-090,1989,15,15,1200,13.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
252,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-180,1993,2,1,91,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
253,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-048,1986,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
254,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-309,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
255,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-020,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,25-020,1996,16,13,1124,12.5,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,1.1,3.1,0.16,0.09,0.25,0.16,0.25,Matches
257,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-178,1990,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
258,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-021,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
259,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-328,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
260,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-105,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
261,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-115,1997,19,17,1571,17.5,3,3,3,0,1,3,0,0.17,0.17,0.34,0.17,0.34,3.9,3.1,2.7,5.9,0.22,0.16,0.38,0.18,0.34,Matches
262,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-277,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
263,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-248,1989,18,18,1620,18.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.7,0.01,0.02,0.04,0.01,0.04,Matches
264,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-296,1987,13,11,885,9.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.07,0.00,0.08,0.07,0.08,Matches
265,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-279,1998,19,19,1659,18.4,0,2,0,0,0,5,1,0.00,0.11,0.11,0.00,0.11,1.1,1.1,1.0,2.1,0.06,0.05,0.11,0.06,0.11,Matches
266,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,26-360,1994,18,15,1308,14.5,0,2,0,0,1,5,1,0.00,0.14,0.14,0.00,0.14,2.0,1.2,1.2,2.4,0.13,0.08,0.22,0.08,0.16,Matches
267,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-050,1998,10,6,544,6.0,1,1,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,0.4,0.4,1.7,2.2,0.07,0.28,0.36,0.07,0.36,Matches
268,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-081,1996,21,16,1475,16.4,6,5,6,0,0,4,0,0.37,0.31,0.67,0.37,0.67,3.1,3.1,3.3,6.4,0.19,0.20,0.39,0.19,0.39,Matches
269,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-344,1993,23,23,2070,23.0,2,0,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,1.5,1.5,0.1,1.6,0.07,0.01,0.07,0.07,0.07,Matches
270,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,29-357,1991,16,13,1106,12.3,5,2,5,0,0,0,0,0.41,0.16,0.57,0.41,0.57,2.7,2.7,4.4,7.2,0.22,0.36,0.58,0.22,0.58,Matches
271,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-167,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
272,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-167,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
273,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-047,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
274,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-308,1992,20,19,1690,18.8,7,3,7,0,0,2,0,0.37,0.16,0.53,0.37,0.53,9.3,9.3,3.4,12.7,0.49,0.18,0.68,0.49,0.68,Matches
275,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-283,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
276,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-359,1989,10,7,571,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
277,Solly March\Solly-March,eng ENG,DF,Brighton,26-207,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
278,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-165,1993,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
279,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-069,1995,18,14,1247,13.9,4,3,4,0,0,0,1,0.29,0.22,0.51,0.29,0.51,5.8,5.8,2.0,7.8,0.42,0.14,0.56,0.42,0.56,Matches
280,Martinelli\Martinelli,br BRA,FW,Arsenal,19-239,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
281,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-163,1992,21,21,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
282,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-097,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.20,0.03,0.20,Matches
283,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-290,1988,6,4,335,3.7,0,2,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,0.3,0.3,0.8,1.2,0.09,0.23,0.32,0.09,0.32,Matches
284,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-229,1997,1,1,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
285,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-195,1988,12,8,732,8.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
286,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-188,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
287,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-182,1996,21,18,1533,17.0,7,1,4,3,4,1,0,0.41,0.06,0.47,0.23,0.29,9.5,6.5,1.6,8.1,0.56,0.09,0.65,0.38,0.47,Matches
288,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-128,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
289,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-253,1996,16,9,973,10.8,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,2.8,2.8,1.0,3.8,0.26,0.09,0.35,0.26,0.35,Matches
290,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-071,1989,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
291,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-092,1990,8,6,467,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
292,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-117,1994,20,20,1800,20.0,1,4,1,0,0,5,0,0.05,0.20,0.25,0.05,0.25,1.2,1.2,1.9,3.0,0.06,0.09,0.15,0.06,0.15,Matches
293,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-075,1987,21,15,1331,14.8,5,1,5,0,0,3,0,0.34,0.07,0.41,0.34,0.41,3.1,3.1,1.0,4.1,0.21,0.07,0.28,0.21,0.28,Matches
294,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-082,1999,20,18,1687,18.7,1,2,1,0,0,1,0,0.05,0.11,0.16,0.05,0.16,0.6,0.6,2.7,3.3,0.03,0.14,0.18,0.03,0.18,Matches
295,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-066,1996,20,14,1234,13.7,4,1,4,0,0,0,0,0.29,0.07,0.36,0.29,0.36,0.9,0.9,0.8,1.7,0.07,0.06,0.13,0.07,0.13,Matches
296,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-142,1989,16,16,1440,16.0,2,0,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.9,0.9,0.0,0.9,0.06,0.00,0.06,0.06,0.06,Matches
297,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-210,1994,6,6,504,5.6,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.00,0.03,0.02,0.03,Matches
298,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-348,1992,19,19,1710,19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-234,1992,17,14,1274,14.2,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
300,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-347,2000,21,21,1890,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
301,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-311,1991,19,15,1313,14.6,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.03,0.04,0.07,0.03,0.07,Matches
302,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-039,1986,15,6,609,6.8,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,1.1,1.2,0.01,0.16,0.17,0.01,0.17,Matches
303,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-142,1994,18,18,1620,18.0,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
304,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-027,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
305,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-027,1995,1,1,90,1.0,1,0,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.1,0.1,0.0,0.1,0.12,0.00,0.12,0.12,0.12,Matches
306,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-336,1993,20,20,1754,19.5,2,1,2,0,0,5,1,0.10,0.05,0.15,0.10,0.15,1.2,1.2,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
307,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-164,1999,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
308,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-149,1994,18,10,1005,11.2,2,3,1,1,2,2,0,0.18,0.27,0.45,0.09,0.36,5.0,3.5,2.4,5.9,0.45,0.22,0.66,0.31,0.53,Matches
309,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-190,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
310,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-022,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
311,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-033,1999,22,20,1798,20.0,3,3,3,0,0,2,0,0.15,0.15,0.30,0.15,0.30,3.0,3.0,4.0,7.0,0.15,0.20,0.35,0.15,0.35,Matches
312,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-183,1992,17,5,609,6.8,1,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,0.9,0.9,0.4,1.3,0.14,0.06,0.19,0.14,0.19,Matches
313,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,25-004,1996,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.28,0.14,0.42,0.28,0.42,Matches
314,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-157,1986,21,17,1490,16.6,1,0,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06,0.3,0.3,1.7,2.0,0.02,0.10,0.12,0.02,0.12,Matches
