,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-353,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
215,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-252,1996,26,20,1771,19.7,3,2,3,0,0,3,0,0.15,0.10,0.25,0.15,0.25,4.7,4.7,2.1,6.7,0.24,0.10,0.34,0.24,0.34,Matches
216,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-089,2000,13,5,515,5.7,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.06,0.04,0.10,0.06,0.10,Matches
217,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-029,1993,31,31,2790,31.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
218,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-083,2001,20,12,1089,12.1,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
219,Jorginho\Jorginho,it ITA,MF,Chelsea,29-124,1991,23,19,1658,18.4,6,1,0,6,8,1,0,0.33,0.05,0.38,0.00,0.05,6.2,0.1,1.6,1.8,0.34,0.09,0.43,0.01,0.10,Matches
220,Willian José\Willian-Jose,br BRA,FW,Wolves,29-151,1991,12,11,883,9.8,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,1.7,1.7,0.5,2.2,0.17,0.05,0.22,0.17,0.22,Matches
221,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-140,1996,15,9,903,10.0,8,0,8,0,0,2,0,0.80,0.00,0.80,0.80,0.80,4.6,4.6,1.5,6.2,0.46,0.15,0.61,0.46,0.61,Matches
222,James Justin\James-Justin,eng ENG,DF,Leicester City,23-059,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
223,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-029,2000,8,8,711,7.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
224,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-047,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
225,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-269,1993,30,30,2632,29.2,21,13,17,4,4,1,0,0.72,0.44,1.16,0.58,1.03,17.3,14.3,6.5,20.8,0.59,0.22,0.81,0.49,0.71,Matches
226,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-025,1991,26,21,1933,21.5,0,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.05,0.09,0.04,0.09,Matches
227,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-054,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
228,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-102,1993,30,28,2541,28.2,3,1,3,0,0,4,0,0.11,0.04,0.14,0.11,0.14,1.2,1.2,0.9,2.1,0.04,0.03,0.07,0.04,0.07,Matches
229,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-044,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
230,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-072,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
231,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-151,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-039,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-293,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-335,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
235,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-098,1992,9,0,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.26,0.00,0.26,0.26,0.26,Matches
236,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-314,1990,31,25,2120,23.6,3,5,1,2,2,6,0,0.13,0.21,0.34,0.04,0.25,2.9,1.4,3.6,5.0,0.12,0.15,0.28,0.06,0.21,Matches
237,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-280,1996,14,11,938,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.06,0.02,0.08,0.06,0.08,Matches
238,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-307,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
239,Terence Kongolo\Terence-Kongolo,nl NED,DF,Fulham,27-068,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
240,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-182,1997,29,28,2566,28.5,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.7,1.7,0.0,1.7,0.06,0.00,0.06,0.06,0.06,Matches
241,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-123,1989,29,28,2493,27.7,1,0,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.2,0.9,0.03,0.01,0.03,0.03,0.03,Matches
242,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-352,1994,25,20,1691,18.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.9,0.9,1.8,2.7,0.05,0.09,0.14,0.05,0.14,Matches
243,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-264,1994,12,10,946,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.05,0.01,0.05,Matches
244,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-237,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
245,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-330,1991,28,22,1868,20.8,13,2,10,3,3,3,0,0.63,0.10,0.72,0.48,0.58,9.7,7.4,2.7,10.1,0.47,0.13,0.60,0.36,0.49,Matches
246,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-348,1988,26,15,1395,15.5,1,1,1,0,0,0,0,0.06,0.06,0.13,0.06,0.13,2.3,2.3,2.8,5.1,0.15,0.18,0.33,0.15,0.33,Matches
247,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-050,1992,21,5,680,7.6,1,0,1,0,0,6,1,0.13,0.00,0.13,0.13,0.13,1.2,1.2,0.9,2.1,0.16,0.12,0.28,0.16,0.28,Matches
248,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-205,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
249,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-067,1993,14,3,412,4.6,1,1,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,1.1,1.1,0.8,2.0,0.25,0.18,0.43,0.25,0.43,Matches
250,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-331,1994,14,12,1164,12.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.03,0.02,0.04,0.03,0.04,Matches
251,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-163,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
252,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-194,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
253,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-234,1993,25,16,1446,16.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.8,1.7,0.05,0.05,0.11,0.05,0.11,Matches
254,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-050,1992,30,30,2681,29.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
255,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-217,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-088,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
257,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-280,1994,25,25,2225,24.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.5,1.2,0.03,0.02,0.05,0.03,0.05,Matches
258,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-129,1992,10,10,881,9.8,9,3,8,1,2,2,0,0.92,0.31,1.23,0.82,1.12,4.6,2.9,0.5,3.4,0.47,0.05,0.52,0.30,0.35,Matches
259,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-160,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
260,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-250,1993,10,9,811,9.0,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.7,0.7,0.6,1.2,0.07,0.06,0.14,0.07,0.14,Matches
261,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-118,1986,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
262,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,25-014,1996,15,8,729,8.1,1,1,1,0,0,5,0,0.12,0.12,0.25,0.12,0.25,1.0,1.0,1.1,2.0,0.12,0.13,0.25,0.12,0.25,Matches
263,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-090,1996,27,21,1819,20.2,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,3.1,3.1,1.4,4.4,0.15,0.07,0.22,0.15,0.22,Matches
264,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-090,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-248,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
266,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-091,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
267,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-033,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
268,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-175,1997,16,12,1101,12.2,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,1.0,1.0,0.8,1.8,0.08,0.06,0.15,0.08,0.15,Matches
269,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-185,1997,29,27,2388,26.5,4,4,4,0,1,4,0,0.15,0.15,0.30,0.15,0.30,5.1,4.3,4.5,8.8,0.19,0.17,0.36,0.16,0.33,Matches
270,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-347,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
271,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-318,1989,28,28,2520,28.0,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.5,0.5,1.6,2.1,0.02,0.06,0.07,0.02,0.07,Matches
272,David Luiz\David-Luiz,br BRA,DF,Arsenal,34-001,1987,19,16,1344,14.9,1,0,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
273,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-349,1998,27,27,2352,26.1,0,2,0,0,0,9,1,0.00,0.08,0.08,0.00,0.08,1.4,1.4,1.3,2.7,0.05,0.05,0.10,0.05,0.10,Matches
274,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-064,1994,26,23,2011,22.3,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.05,0.15,0.06,0.11,Matches
275,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-120,1998,17,11,926,10.3,1,1,1,0,0,1,0,0.10,0.10,0.19,0.10,0.19,1.0,1.0,1.9,2.8,0.09,0.18,0.28,0.09,0.28,Matches
276,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-151,1996,25,19,1718,19.1,8,5,8,0,0,4,0,0.42,0.26,0.68,0.42,0.68,3.7,3.7,4.3,8.0,0.19,0.22,0.42,0.19,0.42,Matches
277,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-049,1993,32,32,2880,32.0,2,1,2,0,0,9,0,0.06,0.03,0.09,0.06,0.09,1.8,1.8,0.3,2.1,0.06,0.01,0.06,0.06,0.06,Matches
278,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-061,1991,25,21,1795,19.9,9,4,9,0,0,0,0,0.45,0.20,0.65,0.45,0.65,5.4,5.4,5.5,10.9,0.27,0.28,0.55,0.27,0.55,Matches
279,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-237,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
280,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-237,1997,10,10,900,10.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.04,0.04,0.08,0.04,0.08,Matches
281,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-117,1998,11,8,651,7.2,3,0,2,1,1,0,0,0.41,0.00,0.41,0.28,0.28,4.7,3.9,0.9,4.9,0.65,0.13,0.78,0.54,0.67,Matches
282,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,29-013,1992,29,26,2345,26.1,8,5,8,0,0,3,0,0.31,0.19,0.50,0.31,0.50,12.8,12.8,4.0,16.8,0.49,0.15,0.64,0.49,0.64,Matches
283,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-353,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
284,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-063,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
285,Solly March\Solly-March,eng ENG,DF,Brighton,26-277,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
286,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-235,1993,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
287,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-139,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
288,Martinelli\Martinelli,br BRA,FW,Arsenal,19-309,2001,9,5,405,4.5,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,2.5,2.5,0.9,3.4,0.56,0.20,0.76,0.56,0.76,Matches
289,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-233,1992,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
290,Arthur Masuaku\Arthur-Masuaku,cd COD,DFFW,West Ham,27-167,1993,12,12,1006,11.2,0,2,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.3,0.3,1.9,2.2,0.03,0.17,0.19,0.03,0.19,Matches
291,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-360,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
292,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-299,1997,5,2,184,2.0,1,0,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,0.2,0.2,0.0,0.2,0.10,0.01,0.11,0.10,0.11,Matches
293,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-265,1988,16,10,916,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
294,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-258,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
295,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-252,1996,30,26,2243,24.9,8,2,5,3,4,1,0,0.32,0.08,0.40,0.20,0.28,11.1,8.1,3.4,11.5,0.45,0.14,0.58,0.33,0.46,Matches
296,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-198,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
297,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-323,1996,23,12,1324,14.7,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
298,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-141,1989,26,26,2340,26.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
299,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-162,1990,12,7,573,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
300,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-187,1994,30,30,2700,30.0,2,5,2,0,0,7,0,0.07,0.17,0.23,0.07,0.23,1.9,1.9,2.4,4.4,0.06,0.08,0.15,0.06,0.15,Matches
301,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-145,1987,29,22,1865,20.7,6,1,6,0,0,6,0,0.29,0.05,0.34,0.29,0.34,5.3,5.3,1.2,6.5,0.26,0.06,0.31,0.26,0.31,Matches
302,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-152,1999,30,28,2587,28.7,2,3,2,0,0,1,0,0.07,0.10,0.17,0.07,0.17,1.0,1.0,4.7,5.6,0.03,0.16,0.20,0.03,0.20,Matches
303,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-136,1996,28,20,1798,20.0,4,1,4,0,0,2,0,0.20,0.05,0.25,0.20,0.25,1.8,1.8,0.9,2.7,0.09,0.04,0.13,0.09,0.13,Matches
304,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-212,1989,25,25,2243,24.9,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.6,1.6,0.1,1.8,0.07,0.01,0.07,0.07,0.07,Matches
305,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-280,1994,10,9,767,8.5,2,0,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05,Matches
306,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-053,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
307,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-304,1992,21,15,1375,15.3,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
308,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-052,2000,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
309,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-016,1991,27,23,2033,22.6,1,1,0,1,1,7,1,0.04,0.04,0.09,0.00,0.04,1.4,0.6,1.2,1.8,0.06,0.05,0.11,0.03,0.08,Matches
310,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-109,1986,23,11,1020,11.3,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.2,1.6,0.03,0.11,0.14,0.03,0.14,Matches
311,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-212,1994,21,21,1784,19.8,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
312,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-097,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
313,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-097,1995,6,5,410,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.7,0.7,0.2,0.9,0.15,0.05,0.20,0.15,0.20,Matches
314,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-041,1993,30,30,2654,29.5,2,2,2,0,0,6,1,0.07,0.07,0.14,0.07,0.14,1.7,1.7,0.6,2.3,0.06,0.02,0.08,0.06,0.08,Matches
315,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-234,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
316,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-219,1994,25,12,1302,14.5,3,3,2,1,2,3,0,0.21,0.21,0.41,0.14,0.35,6.4,4.9,2.5,7.4,0.44,0.18,0.62,0.34,0.51,Matches
317,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-016,1999,6,3,277,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.19,0.03,0.21,0.19,0.21,Matches
318,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-260,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-092,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-103,1999,31,27,2455,27.3,6,4,5,1,1,2,0,0.22,0.15,0.37,0.18,0.33,5.6,4.8,5.9,10.7,0.21,0.22,0.42,0.18,0.39,Matches
321,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-253,1992,28,14,1364,15.2,3,4,3,0,0,0,0,0.20,0.26,0.46,0.20,0.46,2.2,2.2,2.2,4.4,0.15,0.14,0.29,0.15,0.29,Matches
