,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
215,Jorginho\Jorginho,it ITA,MF,Chelsea,29-060,1991,16,13,1152,12.8,5,1,0,5,7,0,0,0.39,0.08,0.47,0.00,0.08,5.4,0.1,1.4,1.5,0.42,0.11,0.53,0.01,0.12,Matches
216,Willian José\Willian-Jose,br BRA,FW,Wolves,29-087,1991,5,4,346,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.13,0.00,0.14,0.13,0.14,Matches
217,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-076,1996,9,5,503,5.6,5,0,5,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,3.7,0.44,0.22,0.66,0.44,0.66,Matches
218,James Justin\James-Justin,eng ENG,DF,Leicester City,22-361,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
219,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,20-330,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
220,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-348,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
221,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-205,1993,21,21,1834,20.4,13,11,10,3,3,1,0,0.64,0.54,1.18,0.49,1.03,10.8,8.5,4.9,13.4,0.53,0.24,0.77,0.42,0.66,Matches
222,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-326,1991,20,17,1532,17.0,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches
223,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-356,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
224,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-038,1993,22,20,1821,20.2,3,1,3,0,0,3,0,0.15,0.05,0.20,0.15,0.20,1.0,1.0,0.8,1.8,0.05,0.04,0.09,0.05,0.09,Matches
225,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-345,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
226,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-008,1995,7,6,395,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.0,0.10,0.13,0.23,0.10,0.23,Matches
227,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-087,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
228,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-340,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-229,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-271,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
231,Joshua King\Joshua-King,no NOR,FWMF,Everton,29-034,1992,4,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-250,1990,23,21,1799,20.0,3,5,1,2,2,5,0,0.15,0.25,0.40,0.05,0.30,2.8,1.3,3.5,4.7,0.14,0.17,0.31,0.06,0.24,Matches
233,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-216,1996,11,11,908,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
234,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-243,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-118,1997,20,19,1756,19.5,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.7,0.7,0.0,0.7,0.04,0.00,0.04,0.04,0.04,Matches
236,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-059,1989,22,21,1863,20.7,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.04,0.01,0.04,0.04,0.04,Matches
237,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-288,1994,19,15,1265,14.1,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,1.4,2.1,0.05,0.10,0.15,0.05,0.15,Matches
238,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-200,1994,7,5,535,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
239,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-173,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
240,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-266,1991,20,16,1315,14.6,8,2,7,1,1,2,0,0.55,0.14,0.68,0.48,0.62,6.1,5.3,1.9,7.2,0.41,0.13,0.54,0.36,0.49,Matches
241,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-284,1988,18,10,849,9.4,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,2.5,3.1,0.06,0.27,0.33,0.06,0.33,Matches
242,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-351,1992,12,4,441,4.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,1.1,0.17,0.06,0.22,0.17,0.22,Matches
243,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-141,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
244,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-003,1993,12,3,379,4.2,1,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.6,1.7,0.26,0.14,0.40,0.26,0.40,Matches
245,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-267,1994,9,8,759,8.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.04,0.03,0.07,0.04,0.07,Matches
246,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-099,1993,13,13,1085,12.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.06,0.00,0.06,0.06,0.06,Matches
247,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-130,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
248,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-170,1993,17,9,837,9.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.6,0.02,0.05,0.06,0.02,0.06,Matches
249,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-351,1992,23,23,2051,22.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
250,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-024,1998,21,18,1650,18.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.09,0.10,0.01,0.10,Matches
251,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-216,1994,18,18,1595,17.7,1,1,1,0,0,0,0,0.06,0.06,0.11,0.06,0.11,0.6,0.6,0.5,1.1,0.04,0.03,0.06,0.04,0.06,Matches
252,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-065,1992,3,3,260,2.9,2,0,2,0,0,0,0,0.69,0.00,0.69,0.69,0.69,0.6,0.6,0.2,0.8,0.20,0.08,0.29,0.20,0.29,Matches
253,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-096,1989,16,15,1224,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
254,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-186,1993,2,1,91,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
255,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-054,1986,23,23,2070,23.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
256,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,24-315,1996,11,4,439,4.9,1,1,1,0,0,3,0,0.21,0.21,0.41,0.21,0.41,0.8,0.8,1.0,1.8,0.17,0.21,0.38,0.17,0.38,Matches
257,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-026,1996,18,15,1304,14.5,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,2.2,2.2,1.2,3.4,0.15,0.08,0.23,0.15,0.23,Matches
258,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-026,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
259,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-184,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
260,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-027,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
261,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-334,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
262,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-111,1997,12,9,826,9.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.07,0.03,0.09,0.07,0.09,Matches
263,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-121,1997,21,19,1743,19.4,3,3,3,0,1,3,0,0.15,0.15,0.31,0.15,0.31,4.1,3.4,2.8,6.2,0.21,0.15,0.36,0.17,0.32,Matches
264,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-283,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
265,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-254,1989,20,20,1800,20.0,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.4,0.4,0.6,1.0,0.02,0.03,0.05,0.02,0.05,Matches
266,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-302,1987,14,12,975,10.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.06,0.04,0.11,0.06,0.11,Matches
267,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-285,1998,20,20,1749,19.4,0,2,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,1.1,1.1,1.0,2.1,0.06,0.05,0.11,0.06,0.11,Matches
268,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-000,1994,19,16,1398,15.5,0,2,0,0,1,6,1,0.00,0.13,0.13,0.00,0.13,2.0,1.2,1.2,2.4,0.13,0.08,0.21,0.08,0.16,Matches
269,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-056,1998,11,7,634,7.0,1,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,0.8,0.8,1.7,2.5,0.11,0.25,0.36,0.11,0.36,Matches
270,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-087,1996,22,17,1565,17.4,7,5,7,0,0,4,0,0.40,0.29,0.69,0.40,0.69,3.2,3.2,3.8,7.0,0.18,0.22,0.40,0.18,0.40,Matches
271,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,27-350,1993,24,24,2160,24.0,2,0,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08,1.6,1.6,0.2,1.8,0.07,0.01,0.07,0.07,0.07,Matches
272,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,29-363,1991,18,14,1208,13.4,6,2,6,0,0,0,0,0.45,0.15,0.60,0.45,0.60,2.9,2.9,4.4,7.4,0.22,0.33,0.55,0.22,0.55,Matches
273,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-173,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
274,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-173,1997,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
275,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-053,1998,3,2,174,1.9,2,0,2,0,0,0,0,1.03,0.00,1.03,1.03,1.03,2.3,2.3,0.1,2.4,1.18,0.04,1.22,1.18,1.22,Matches
276,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-314,1992,21,20,1780,19.8,7,3,7,0,0,2,0,0.35,0.15,0.51,0.35,0.51,9.9,9.9,3.5,13.4,0.50,0.18,0.68,0.50,0.68,Matches
277,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-289,1994,10,9,719,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
278,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,31-365,1989,11,7,593,6.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
279,Solly March\Solly-March,eng ENG,DF,Brighton,26-213,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
280,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-171,1993,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
281,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-075,1995,19,15,1312,14.6,4,3,4,0,0,0,1,0.27,0.21,0.48,0.27,0.48,5.8,5.8,2.0,7.8,0.40,0.13,0.53,0.40,0.53,Matches
282,Martinelli\Martinelli,br BRA,FW,Arsenal,19-245,2001,5,3,209,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.32,0.01,0.33,0.32,0.33,Matches
283,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-169,1992,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
284,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-103,1993,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.6,1.9,0.03,0.17,0.20,0.03,0.20,Matches
285,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-296,1988,6,4,335,3.7,0,2,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,0.3,0.3,0.8,1.2,0.09,0.23,0.32,0.09,0.32,Matches
286,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-235,1997,2,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,Matches
287,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-201,1988,12,8,732,8.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
288,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-194,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
289,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-188,1996,22,19,1612,17.9,7,1,4,3,4,1,0,0.39,0.06,0.45,0.22,0.28,9.8,6.8,1.7,8.4,0.55,0.09,0.64,0.38,0.47,Matches
290,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-134,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
291,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-259,1996,17,9,1002,11.1,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,2.9,2.9,1.0,3.9,0.26,0.09,0.35,0.26,0.35,Matches
292,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-077,1989,22,22,1980,22.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
293,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-098,1990,8,6,467,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
294,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-123,1994,21,21,1890,21.0,1,4,1,0,0,5,0,0.05,0.19,0.24,0.05,0.24,1.2,1.2,1.9,3.0,0.06,0.09,0.14,0.06,0.14,Matches
295,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-081,1987,22,16,1421,15.8,5,1,5,0,0,3,0,0.32,0.06,0.38,0.32,0.38,3.7,3.7,1.0,4.7,0.23,0.06,0.30,0.23,0.30,Matches
296,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-088,1999,22,20,1867,20.7,1,3,1,0,0,1,0,0.05,0.14,0.19,0.05,0.19,0.6,0.6,3.3,3.9,0.03,0.16,0.19,0.03,0.19,Matches
297,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-072,1996,21,15,1324,14.7,4,1,4,0,0,0,0,0.27,0.07,0.34,0.27,0.34,1.0,1.0,0.8,1.8,0.07,0.05,0.12,0.07,0.12,Matches
298,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-148,1989,17,17,1523,16.9,2,0,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.9,0.9,0.1,1.0,0.05,0.01,0.06,0.05,0.06,Matches
299,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-216,1994,6,6,504,5.6,1,0,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,0.1,0.1,0.0,0.1,0.02,0.00,0.03,0.02,0.03,Matches
300,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,28-354,1992,19,19,1710,19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
301,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,28-240,1992,18,14,1275,14.2,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
302,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,20-353,2000,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
303,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,29-317,1991,20,16,1403,15.6,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.03,0.03,0.07,0.03,0.07,Matches
304,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-045,1986,16,7,625,6.9,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,1.1,1.2,0.01,0.16,0.17,0.01,0.17,Matches
305,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-148,1994,19,19,1637,18.2,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.06,0.00,0.06,0.06,0.06,Matches
306,Takumi Minamino\Takumi-Minamino,jp JPN,MF,Southampton,26-033,1995,2,2,151,1.7,1,0,1,0,0,0,0,0.60,0.00,0.60,0.60,0.60,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,Matches
307,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-033,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
308,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,27-342,1993,21,21,1844,20.5,2,1,2,0,0,5,1,0.10,0.05,0.15,0.10,0.15,1.2,1.2,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
309,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-170,1999,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
310,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-155,1994,18,10,1005,11.2,2,3,1,1,2,2,0,0.18,0.27,0.45,0.09,0.36,5.0,3.5,2.4,5.9,0.45,0.22,0.66,0.31,0.53,Matches
311,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-196,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
312,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-028,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
313,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-039,1999,23,21,1867,20.7,3,3,3,0,0,2,0,0.14,0.14,0.29,0.14,0.29,3.2,3.2,4.4,7.6,0.15,0.21,0.37,0.15,0.37,Matches
314,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-189,1992,18,6,654,7.3,1,1,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,0.9,0.9,0.4,1.3,0.13,0.05,0.18,0.13,0.18,Matches
315,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,25-010,1996,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.28,0.14,0.42,0.28,0.42,Matches
316,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-163,1986,22,18,1580,17.6,1,0,1,0,0,5,1,0.06,0.00,0.06,0.06,0.06,0.4,0.4,1.7,2.0,0.02,0.09,0.11,0.02,0.11,Matches
317,Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-040,1999,2,0,29,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
318,Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,25-360,1995,13,8,741,8.2,1,1,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,0.5,0.5,0.6,1.0,0.06,0.07,0.13,0.06,0.13,Matches
319,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,28-307,1992,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-030,1994,7,3,287,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
321,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-064,1996,12,11,952,10.6,1,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,0.3,0.3,0.5,0.8,0.03,0.04,0.08,0.03,0.08,Matches
322,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-052,1996,21,19,1357,15.1,3,1,3,0,0,2,0,0.20,0.07,0.27,0.20,0.27,1.2,1.2,1.9,3.1,0.08,0.13,0.21,0.08,0.21,Matches
