,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
117,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-005,1991,6,6,539,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.07,0.00,0.08,0.07,0.08,Matches
118,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-038,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
119,Ederson\Ederson,br BRA,GK,Manchester City,27-101,1993,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
120,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-283,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
121,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-037,1992,8,8,641,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
122,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-078,1987,2,0,35,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches
123,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-138,1992,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.07,0.01,0.08,0.07,0.08,Matches
124,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-328,1988,6,6,529,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
125,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-150,1998,8,4,411,1,1,0,0,0,0,0.22,0.22,0.44,0.22,0.44,0.6,0.6,0.2,0.13,0.04,0.17,0.13,0.17,Matches
126,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-222,1985,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
127,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-034,1993,7,6,572,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
128,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-079,1994,8,8,659,6,3,3,4,2,0,0.82,0.41,1.23,0.41,0.82,4.1,1.0,2.5,0.56,0.34,0.89,0.14,0.48,Matches
129,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-279,1989,9,9,810,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
130,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-206,1985,4,2,156,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.15,0.00,0.15,0.15,0.15,Matches
131,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-202,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
132,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-055,1991,9,9,707,2,2,0,0,1,0,0.25,0.25,0.51,0.25,0.51,4.2,4.2,1.3,0.53,0.17,0.70,0.53,0.70,Matches
133,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-094,1991,4,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.03,0.05,0.02,0.05,Matches
134,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-182,2000,7,4,405,2,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,1.4,1.4,0.1,0.32,0.02,0.34,0.32,0.34,Matches
135,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,19-345,2000,5,5,450,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
136,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-278,1996,9,9,735,2,2,0,0,1,0,0.24,0.24,0.49,0.24,0.49,2.5,2.5,0.8,0.30,0.10,0.40,0.30,0.40,Matches
137,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-329,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
138,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-276,1994,5,1,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
139,Fred\Fred,br BRA,MF,Manchester Utd,27-266,1993,7,5,463,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.03,0.14,0.17,0.03,0.17,Matches
140,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-047,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
141,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-233,1986,5,4,342,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
142,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-026,1995,8,8,698,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,1.3,0.04,0.16,0.20,0.04,0.20,Matches
143,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-294,2000,5,5,450,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.06,0.04,0.09,0.06,0.09,Matches
144,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-322,2001,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
145,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-019,1990,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-207,1995,2,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.33,0.33,0.00,0.33,Matches
147,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-061,1989,2,2,134,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
148,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-057,1986,4,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-316,1998,3,2,240,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
150,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-119,1993,5,5,362,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
151,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-187,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,19-276,2001,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-069,1997,5,5,389,1,0,0,0,0,0,0.23,0.00,0.23,0.23,0.23,1.1,1.1,0.0,0.25,0.00,0.25,0.25,0.25,Matches
154,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-077,1995,8,8,720,4,5,0,0,2,0,0.50,0.62,1.13,0.50,1.13,2.4,2.4,3.0,0.30,0.38,0.68,0.30,0.68,Matches
155,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-056,2001,5,3,276,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.16,0.06,0.22,0.16,0.22,Matches
156,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-164,1991,8,3,345,0,2,0,0,0,0,0.00,0.52,0.52,0.00,0.52,0.3,0.3,0.8,0.08,0.21,0.30,0.08,0.30,Matches
157,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-321,1987,9,9,810,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
158,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-033,1990,4,2,212,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.05,0.10,0.15,0.05,0.15,Matches
159,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-157,1994,8,3,308,2,0,0,0,0,0,0.58,0.00,0.58,0.58,0.58,1.5,1.5,0.8,0.44,0.24,0.68,0.44,0.68,Matches
160,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-263,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Jack Harrison\Jack-Harrison,eng ENG,MFDF,Leeds United,24-006,1996,8,8,700,1,2,0,0,0,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,3.0,0.07,0.39,0.46,0.07,0.46,Matches
162,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-168,1999,7,7,550,1,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,1.0,1.0,0.6,0.17,0.09,0.26,0.17,0.26,Matches
163,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-249,1995,7,6,506,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.05,0.06,0.01,0.06,Matches
164,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-130,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
165,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-306,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-162,1990,6,6,470,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,0.14,0.08,0.22,0.14,0.22,Matches
167,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-300,1992,8,8,670,1,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,0.4,0.4,0.6,0.06,0.09,0.14,0.06,0.14,Matches
168,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-229,1985,4,2,155,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.40,0.02,0.42,0.40,0.42,Matches
169,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-141,1992,9,9,729,9,2,0,0,0,0,1.11,0.25,1.36,1.11,1.36,3.9,3.9,1.9,0.48,0.23,0.71,0.48,0.71,Matches
170,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-313,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
171,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-067,1995,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
172,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-035,1996,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
173,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-298,1991,3,2,152,1,1,0,0,0,0,0.59,0.59,1.18,0.59,1.18,0.4,0.4,0.8,0.21,0.47,0.68,0.21,0.68,Matches
174,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-019,2000,5,1,171,1,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.2,0.15,0.11,0.26,0.15,0.26,Matches
175,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-113,1995,9,9,810,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,0.6,0.00,0.06,0.07,0.00,0.07,Matches
176,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-163,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-054,1996,3,1,103,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.06,0.46,0.52,0.06,0.52,Matches
178,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-126,1992,7,7,624,5,2,1,1,0,0,0.72,0.29,1.01,0.58,0.87,2.7,2.0,0.7,0.39,0.09,0.49,0.29,0.38,Matches
179,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-278,1984,4,4,348,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.14,0.01,0.16,0.14,0.16,Matches
180,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-207,1996,8,2,278,0,1,0,0,0,0,0.00,0.32,0.32,0.00,0.32,0.0,0.0,0.9,0.02,0.28,0.29,0.02,0.29,Matches
181,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-107,1993,4,0,37,0,1,0,0,1,0,0.00,2.43,2.43,0.00,2.43,0.1,0.1,0.5,0.35,1.21,1.56,0.35,1.56,Matches
182,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-016,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.15,0.07,0.21,0.15,0.21,Matches
183,Reece James\Reece-James,eng ENG,DF,Chelsea,20-354,1999,8,7,634,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,0.3,0.3,0.7,0.04,0.11,0.14,0.04,0.14,Matches
184,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-237,1997,3,3,270,2,0,0,0,1,0,0.67,0.00,0.67,0.67,0.67,1.2,1.2,0.4,0.41,0.14,0.55,0.41,0.55,Matches
185,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-205,1991,9,9,809,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.27,0.08,0.35,0.27,0.35,Matches
186,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-104,1996,8,4,400,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.04,0.08,0.12,0.04,0.12,Matches
187,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-307,2000,1,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-246,1993,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-301,2001,4,2,214,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.08,0.05,0.13,0.08,0.13,Matches
190,Jorginho\Jorginho,it ITA,MF,Chelsea,28-342,1991,7,5,457,3,1,3,4,0,0,0.59,0.20,0.79,0.00,0.20,3.1,0.1,0.9,0.61,0.18,0.79,0.01,0.19,Matches
191,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,23-358,1996,7,4,395,4,0,0,0,0,0,0.91,0.00,0.91,0.91,0.91,2.3,2.3,1.2,0.53,0.27,0.80,0.53,0.80,Matches
192,James Justin\James-Justin,eng ENG,DF,Leicester City,22-277,1998,9,9,810,1,0,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.4,0.4,0.2,0.05,0.02,0.07,0.05,0.07,Matches
193,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-264,1995,5,2,217,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.15,0.08,0.23,0.15,0.23,Matches
194,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-121,1993,9,9,803,7,9,2,2,1,0,0.78,1.01,1.79,0.56,1.57,5.9,4.4,3.8,0.67,0.43,1.10,0.50,0.93,Matches
195,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-242,1991,9,9,802,0,1,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03,Matches
196,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-272,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
197,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-320,1993,9,9,810,2,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,0.7,0.7,0.2,0.08,0.03,0.11,0.08,0.11,Matches
198,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-261,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
199,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-290,1995,5,5,295,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.14,0.07,0.21,0.14,0.21,Matches
200,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-256,1997,1,1,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
201,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-187,1997,6,6,540,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.3,0.3,0.4,0.05,0.06,0.11,0.05,0.11,Matches
202,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-166,1990,9,9,786,2,3,1,1,3,0,0.23,0.34,0.57,0.11,0.46,1.2,0.5,1.4,0.14,0.16,0.30,0.05,0.21,Matches
203,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-132,1996,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.09,0.07,0.09,Matches
204,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-159,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-034,1997,8,8,720,2,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.5,0.5,0.0,0.06,0.00,0.06,0.06,0.06,Matches
206,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-341,1989,9,9,810,1,0,0,0,0,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.1,0.06,0.01,0.07,0.06,0.07,Matches
207,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-204,1994,5,4,291,0,1,0,0,0,0,0.00,0.31,0.31,0.00,0.31,0.1,0.1,0.6,0.04,0.19,0.23,0.04,0.23,Matches
208,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-116,1994,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
209,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-089,1995,6,4,366,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.08,0.04,0.08,Matches
210,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-182,1991,7,6,485,3,0,0,0,1,0,0.56,0.00,0.56,0.56,0.56,2.2,2.2,0.4,0.42,0.08,0.49,0.42,0.49,Matches
211,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-200,1988,9,7,518,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,1.8,0.09,0.32,0.40,0.09,0.40,Matches
212,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-267,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
213,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-057,2000,9,9,719,1,1,0,0,4,1,0.13,0.13,0.25,0.13,0.25,0.6,0.6,1.0,0.07,0.13,0.20,0.07,0.20,Matches
214,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-285,1993,4,0,51,1,0,0,0,1,0,1.76,0.00,1.76,1.76,1.76,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches
215,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-183,1994,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.06,0.10,0.04,0.10,Matches
216,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-015,1993,8,8,672,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
217,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-046,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
218,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-086,1993,5,3,222,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
219,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-267,1992,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
220,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-306,1998,9,8,742,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.07,0.07,0.00,0.07,Matches
221,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-132,1994,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.03,0.01,0.03,Matches
222,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-012,1989,8,8,655,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.03,0.03,0.05,0.03,0.05,Matches
223,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-336,1986,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-231,1996,6,1,213,1,0,0,0,1,0,0.42,0.00,0.42,0.42,0.42,0.8,0.8,0.5,0.35,0.20,0.56,0.35,0.56,Matches
225,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-308,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
226,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,24-308,1996,4,2,194,1,0,0,0,1,0,0.46,0.00,0.46,0.46,0.46,0.3,0.3,0.1,0.12,0.03,0.15,0.12,0.15,Matches
227,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-100,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
228,Shane Long\Shane-Long,ie IRL,FW,Southampton,33-309,1987,7,0,50,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
229,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-250,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-027,1997,6,3,286,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.15,0.07,0.22,0.15,0.22,Matches
231,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-037,1997,6,5,473,1,1,0,1,1,0,0.19,0.19,0.38,0.19,0.38,1.6,0.8,0.6,0.30,0.11,0.41,0.16,0.26,Matches
232,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-199,1997,4,4,278,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
233,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-170,1989,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.06,0.07,0.01,0.07,Matches
234,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-218,1987,5,4,320,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
