,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
118,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Burnley,29,1990,1,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Josip Drmić\Josip-Drmic,ch SUI,FWMF,Norwich City,26,1992,19,3,525,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,2.8,2.8,0.4,0.47,0.07,0.54,0.47,0.54,Matches
120,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,30,1989,34,34,3060,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Norwich City,24,1994,10,9,724,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.0,0.10,0.13,0.23,0.10,0.23,Matches
122,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,27,1992,18,12,1233,1,0,0,0,2,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.0,0.12,0.00,0.12,0.12,0.12,Matches
123,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,27,1991,16,14,1228,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
124,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,27,1991,32,32,2870,3,3,0,0,9,0,0.09,0.09,0.19,0.09,0.19,4.1,4.1,0.9,0.13,0.03,0.16,0.13,0.16,Matches
125,Ederson\Ederson,br BRA,GK,Manchester City,25,1993,31,31,2711,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.00,Matches
126,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,26,1992,32,32,2827,2,0,0,0,4,1,0.06,0.00,0.06,0.06,0.06,2.1,2.1,0.1,0.07,0.00,0.07,0.07,0.07,Matches
127,Harvey Elliot\Harvey-Elliot,eng ENG,DF,Liverpool,16,2003,2,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
128,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,31,1987,15,8,827,1,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,0.3,0.3,1.2,0.03,0.13,0.16,0.03,0.16,Matches
129,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,24,1994,17,15,1447,1,0,0,0,1,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.1,0.05,0.01,0.06,0.05,0.06,Matches
130,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,27,1992,20,10,1097,2,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,2.0,2.0,2.0,0.16,0.17,0.33,0.16,0.33,Matches
131,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,31,1988,34,34,3024,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2.6,2.6,0.5,0.08,0.02,0.09,0.08,0.09,Matches
132,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,34,1985,21,21,1757,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Fabinho\Fabinho,br BRA,MF,Liverpool,25,1993,25,19,1809,2,2,0,0,6,0,0.10,0.10,0.20,0.10,0.20,0.3,0.3,1.7,0.02,0.09,0.10,0.02,0.10,Matches
134,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
135,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,28,1991,24,22,1923,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.00,0.06,0.06,0.00,0.06,Matches
136,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,24,1994,10,10,838,7,6,3,3,1,0,0.75,0.64,1.40,0.43,1.07,4.5,2.3,1.9,0.49,0.21,0.70,0.24,0.45,Matches
137,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,20,1999,6,0,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.08,0.20,0.28,0.08,0.28,Matches
138,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,28,25,2260,2,1,0,0,5,0,0.08,0.04,0.12,0.08,0.12,1.6,1.6,0.3,0.06,0.01,0.08,0.06,0.08,Matches
139,Fernandinho\Fernandinho,br BRA,DF,Manchester City,34,1985,27,25,2243,0,1,0,0,9,2,0.00,0.04,0.04,0.00,0.04,0.9,0.9,0.6,0.04,0.02,0.06,0.04,0.06,Matches
140,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,27,1991,34,31,2725,8,7,0,0,0,0,0.26,0.23,0.50,0.26,0.50,13.4,13.4,5.2,0.44,0.17,0.62,0.44,0.62,Matches
141,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,27,1991,27,27,2350,5,2,0,0,7,0,0.19,0.08,0.27,0.19,0.27,3.4,3.4,3.3,0.13,0.13,0.26,0.13,0.26,Matches
142,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,19,2000,19,6,649,4,2,0,0,0,0,0.55,0.28,0.83,0.55,0.83,2.6,2.6,1.6,0.36,0.22,0.57,0.36,0.57,Matches
143,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,23,1996,32,20,1863,2,5,0,0,3,0,0.10,0.24,0.34,0.10,0.34,2.9,2.9,2.2,0.14,0.11,0.25,0.14,0.25,Matches
144,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,34,34,3060,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,26,1993,3,1,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
146,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
147,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,15,10,969,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.03,0.05,0.02,0.05,Matches
148,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,25,1994,28,21,2067,1,4,0,0,2,0,0.04,0.17,0.22,0.04,0.22,3.3,3.3,4.0,0.14,0.18,0.32,0.14,0.32,Matches
149,Fred\Fred,br BRA,MF,Manchester Utd,26,1993,28,23,2135,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,2.1,2.1,2.8,0.09,0.12,0.20,0.09,0.20,Matches
150,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,25,23,2057,0,2,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.0,0.0,2.0,0.00,0.09,0.09,0.00,0.09,Matches
151,Kieron Freeman\Kieron-Freeman,wal WAL,FW,Sheffield Utd,27,1992,2,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,27,1992,11,3,366,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.02,0.07,0.08,0.02,0.08,Matches
153,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,33,1986,10,7,682,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
154,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,9,5,542,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
155,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,16,6,563,2,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,2.9,2.9,0.6,0.46,0.09,0.55,0.46,0.55,Matches
157,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,18,17,1613,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.02,0.02,0.00,0.02,Matches
158,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,23,1995,2,1,136,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,34,34,3060,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
160,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,31,26,2020,4,4,1,1,3,0,0.18,0.18,0.36,0.13,0.31,5.7,5.0,2.8,0.26,0.12,0.38,0.22,0.35,Matches
161,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,19,2000,7,1,129,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.06,0.06,0.12,0.06,0.12,Matches
162,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,6,2,194,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.03,0.08,0.11,0.03,0.11,Matches
163,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,14,9,748,5,0,0,0,0,0,0.60,0.00,0.60,0.60,0.60,3.6,3.6,0.8,0.43,0.10,0.53,0.43,0.53,Matches
164,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Norwich City,21,1998,26,26,2284,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.02,0.00,0.03,0.02,0.03,Matches
165,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,16,14,1188,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.02,0.03,0.05,0.02,0.05,Matches
166,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.66,0.66,0.00,0.66,Matches
167,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,24,18,1644,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
168,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,18,2001,7,3,316,0,1,0,0,0,0,0.00,0.28,0.28,0.00,0.28,0.2,0.2,0.5,0.07,0.14,0.21,0.07,0.21,Matches
169,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,29,1990,20,11,1056,3,1,0,0,2,0,0.26,0.09,0.34,0.26,0.34,2.0,2.0,0.5,0.17,0.04,0.21,0.17,0.21,Matches
170,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,21,7,730,2,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,2.8,2.8,1.7,0.34,0.21,0.55,0.34,0.55,Matches
171,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,23,1996,18,3,544,1,3,0,1,1,0,0.17,0.50,0.66,0.17,0.66,2.0,1.2,1.4,0.33,0.24,0.56,0.20,0.44,Matches
172,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,23,1995,32,32,2873,7,6,0,1,8,0,0.22,0.19,0.41,0.22,0.41,5.9,5.1,5.8,0.18,0.18,0.37,0.16,0.34,Matches
173,Mason Greenwood\Mason-Greenwood,eng ENG,FWMF,Manchester Utd,17,2001,27,8,1010,9,1,0,0,0,0,0.80,0.09,0.89,0.80,0.89,3.0,3.0,0.5,0.26,0.04,0.30,0.26,0.30,Matches
174,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,13,5,585,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,0.14,0.04,0.18,0.14,0.18,Matches
175,Pascal Groß\Pascal-Gross,de GER,FWMF,Brighton,28,1991,26,20,1647,2,4,0,0,3,0,0.11,0.22,0.33,0.11,0.33,1.8,1.8,5.1,0.10,0.28,0.38,0.10,0.38,Matches
176,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,31,31,2790,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,24,19,1748,0,1,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,1.1,0.03,0.06,0.09,0.03,0.09,Matches
178,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,23,21,1900,0,2,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,1.4,0.01,0.07,0.08,0.01,0.08,Matches
179,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,29,20,1908,2,1,1,2,7,0,0.09,0.05,0.14,0.05,0.09,4.5,3.0,2.6,0.21,0.12,0.34,0.14,0.27,Matches
180,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
181,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,28,24,2176,7,1,0,0,1,0,0.29,0.04,0.33,0.29,0.33,7.4,7.4,2.0,0.31,0.08,0.39,0.31,0.39,Matches
182,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,15,14,1262,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.04,0.00,0.04,0.04,0.04,Matches
183,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,17,17,1530,1,0,0,0,3,0,0.06,0.00,0.06,0.06,0.06,2.2,2.2,0.2,0.13,0.01,0.14,0.13,0.14,Matches
184,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,24,1995,28,26,2202,1,2,0,0,4,1,0.04,0.08,0.12,0.04,0.12,1.1,1.1,1.5,0.05,0.06,0.11,0.05,0.11,Matches
185,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1794,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,32,32,2880,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.00,Matches
187,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,30,26,2238,4,5,0,0,2,0,0.16,0.20,0.36,0.16,0.36,1.5,1.5,2.9,0.06,0.11,0.17,0.06,0.17,Matches
188,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,24,22,1931,2,2,0,0,8,0,0.09,0.09,0.19,0.09,0.19,1.7,1.7,0.8,0.08,0.04,0.12,0.08,0.12,Matches
189,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
190,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
191,Onel Hernández\Onel-Hernandez,cu CUB,FWMF,Norwich City,26,1993,22,10,1066,1,2,0,0,0,0,0.08,0.17,0.25,0.08,0.25,1.7,1.7,0.8,0.14,0.07,0.21,0.14,0.21,Matches
192,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,27,1992,26,24,2130,9,9,0,1,0,2,0.38,0.38,0.76,0.38,0.76,7.7,6.8,6.3,0.32,0.27,0.59,0.29,0.56,Matches
193,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,23,1995,5,3,311,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
194,José Holebas\Jose-Holebas,gr GRE,DF,Watford,35,1984,14,11,1025,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,0.04,0.07,0.10,0.04,0.10,Matches
195,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,26,23,2039,0,3,0,0,5,0,0.00,0.13,0.13,0.00,0.13,2.3,2.3,0.5,0.10,0.02,0.12,0.10,0.12,Matches
196,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,21,1998,2,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.10,0.00,0.10,0.10,0.10,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,23,14,1218,3,3,0,0,4,0,0.22,0.22,0.44,0.22,0.44,1.4,1.4,4.3,0.10,0.32,0.42,0.10,0.42,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,18,7,792,1,4,0,0,1,0,0.11,0.45,0.57,0.11,0.57,2.0,2.0,2.3,0.22,0.26,0.49,0.22,0.49,Matches
199,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,24,1995,26,23,1902,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,2.7,2.7,1.0,0.13,0.05,0.18,0.13,0.18,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,31,29,2648,0,1,0,0,5,0,0.00,0.03,0.03,0.00,0.03,2.3,2.3,1.9,0.08,0.06,0.14,0.08,0.14,Matches
201,Jordon Ibe\Jordon-Ibe,eng ENG,DF,Bournemouth,23,1995,2,0,50,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
202,Adam Idah\Adam-Idah,ie IRL,FWMF,Norwich City,18,2001,8,1,175,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,0.48,0.03,0.51,0.48,0.51,Matches
203,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,30,1989,9,0,94,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.2,1.37,0.15,1.52,1.37,1.52,Matches
204,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,22,1996,17,10,826,5,3,0,0,1,0,0.54,0.33,0.87,0.54,0.87,4.4,4.4,2.2,0.48,0.24,0.72,0.48,0.72,Matches
205,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,34,28,2445,19,2,0,0,3,0,0.70,0.07,0.77,0.70,0.77,13.5,13.5,2.4,0.50,0.09,0.58,0.50,0.58,Matches
206,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,23,1996,23,18,1500,1,0,0,0,0,0,0.06,0.00,0.06,0.06,0.06,2.2,2.2,2.3,0.13,0.14,0.27,0.13,0.27,Matches
207,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,36,1982,5,2,221,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,8,3,289,2,0,0,0,0,0,0.62,0.00,0.62,0.62,0.62,0.5,0.5,0.1,0.15,0.02,0.17,0.15,0.17,Matches
209,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,21,1997,32,26,2280,3,6,0,0,4,0,0.12,0.24,0.36,0.12,0.36,3.3,3.3,4.0,0.13,0.16,0.29,0.13,0.29,Matches
210,Matty James\Matty-James,eng ENG,MF,Leicester City,28,1991,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Reece James\Reece-James,eng ENG,DF,Chelsea,19,1999,20,13,1250,0,2,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.7,0.7,2.4,0.05,0.17,0.22,0.05,0.22,Matches
212,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,607,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
213,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,30,17,1711,11,5,0,1,3,0,0.58,0.26,0.84,0.58,0.84,15.5,14.7,2.2,0.81,0.11,0.93,0.77,0.89,Matches
214,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,34,33,2896,15,6,3,3,3,0,0.47,0.19,0.65,0.37,0.56,13.7,11.4,5.6,0.43,0.18,0.60,0.36,0.53,Matches
215,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,34,32,2580,2,2,0,0,7,0,0.07,0.07,0.14,0.07,0.14,4.8,4.8,2.3,0.17,0.08,0.25,0.17,0.25,Matches
216,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,3,0,27,1,0,0,0,0,0,3.33,0.00,3.33,3.33,3.33,0.4,0.4,0.0,1.32,0.00,1.32,1.32,1.32,Matches
217,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,27,1992,2,2,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.00,0.15,0.15,0.15,Matches
218,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,27,23,2022,4,2,3,3,10,0,0.18,0.09,0.27,0.04,0.13,3.5,1.2,2.2,0.15,0.10,0.25,0.05,0.15,Matches
219,Jota\Jota,es ESP,FWMF,Aston Villa,28,1991,10,4,335,0,1,0,0,0,0,0.00,0.27,0.27,0.00,0.27,0.3,0.3,0.6,0.07,0.17,0.24,0.07,0.24,Matches
220,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,22,1996,30,25,2070,6,1,0,0,3,0,0.26,0.04,0.30,0.26,0.30,9.0,9.0,3.1,0.39,0.13,0.53,0.39,0.53,Matches
221,James Justin\James-Justin,eng ENG,DF,Leicester City,21,1998,9,7,652,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.6,0.04,0.09,0.13,0.04,0.13,Matches
222,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,23,22,1890,0,2,0,0,3,2,0.00,0.10,0.10,0.00,0.10,0.9,0.9,0.5,0.04,0.02,0.07,0.04,0.07,Matches
223,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,25,25,2228,13,2,2,2,3,0,0.53,0.08,0.61,0.44,0.53,9.0,7.5,1.8,0.36,0.07,0.44,0.30,0.37,Matches
224,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,22,20,1732,3,0,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.6,1.6,2.0,0.08,0.11,0.19,0.08,0.19,Matches
225,Moise Kean\Moise-Kean,it ITA,FWMF,Everton,19,2000,26,5,737,1,2,0,0,1,0,0.12,0.24,0.37,0.12,0.37,3.1,3.1,0.5,0.37,0.06,0.44,0.37,0.44,Matches
226,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,27,24,2199,2,0,0,0,1,0,0.08,0.00,0.08,0.08,0.08,1.6,1.6,0.5,0.07,0.02,0.09,0.07,0.09,Matches
227,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,14,7,614,1,3,0,0,1,0,0.15,0.44,0.59,0.15,0.59,1.4,1.4,2.4,0.21,0.36,0.57,0.21,0.57,Matches
228,Lloyd Kelly\Lloyd-Kelly,eng ENG,DF,Bournemouth,20,1998,4,3,279,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.06,0.06,0.00,0.06,Matches
229,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,29,1990,19,17,1549,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.01,0.05,0.06,0.01,0.06,Matches
230,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,3,2,185,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,27,1992,23,21,1780,5,3,2,2,0,0,0.25,0.15,0.40,0.15,0.30,5.8,4.3,3.4,0.29,0.17,0.46,0.22,0.39,Matches
232,Timm Klose\Timm-Klose,ch SUI,DF,Norwich City,31,1988,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.10,0.00,0.10,0.10,0.10,Matches
233,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,29,1989,6,0,117,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
234,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,26,1993,22,17,1488,0,2,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.7,0.7,1.0,0.04,0.06,0.11,0.04,0.11,Matches
235,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,21,20,1679,0,2,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.6,0.6,0.4,0.03,0.02,0.06,0.03,0.06,Matches
236,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,29,1989,32,27,2306,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.8,1.8,0.9,0.07,0.04,0.11,0.07,0.11,Matches
237,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,28,20,1809,1,3,0,0,7,0,0.05,0.15,0.20,0.05,0.20,1.2,1.2,2.0,0.06,0.10,0.16,0.06,0.16,Matches
