,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Kiko Femenía\Kiko-Femenia,es ESP,FWMF,Watford,28,1991,12,10,926,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.3,0.01,0.12,0.13,0.01,0.13,Matches
120,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,10,7,653,2,1,0,0,3,0,0.28,0.14,0.41,0.28,0.41,1.0,1.0,0.2,0.13,0.03,0.16,0.13,0.16,Matches
121,Fernandinho\Fernandinho,br BRA,MF,Manchester City,34,1985,12,11,1034,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.05,0.00,0.06,0.05,0.06,Matches
122,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,16,14,1276,4,4,0,0,0,0,0.28,0.28,0.56,0.28,0.56,5.5,5.5,3.2,0.39,0.23,0.61,0.39,0.61,Matches
123,John Fleck\John-Fleck,sco SCO,FWMF,Sheffield Utd,27,1991,14,14,1199,2,1,0,0,4,0,0.15,0.08,0.23,0.15,0.23,2.0,2.0,1.9,0.15,0.14,0.29,0.15,0.29,Matches
124,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,19,2000,7,0,83,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.16,0.29,0.44,0.16,0.44,Matches
125,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,15,8,779,0,2,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.0,1.0,1.3,0.11,0.15,0.26,0.11,0.26,Matches
126,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,16,16,1440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
127,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
128,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,2,0,20,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.07,0.07,0.00,0.07,Matches
129,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,6,2,188,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.02,0.06,0.05,0.06,Matches
130,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Bournemouth,25,1994,15,11,1076,1,3,0,0,2,0,0.08,0.25,0.33,0.08,0.33,1.8,1.8,1.8,0.15,0.15,0.30,0.15,0.30,Matches
131,Fred\Fred,br BRA,FWMF,Manchester Utd,26,1993,12,9,868,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.3,0.09,0.14,0.22,0.09,0.22,Matches
132,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,15,14,1268,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,1.0,0.00,0.07,0.07,0.00,0.07,Matches
133,Luke Freeman\Luke-Freeman,eng ENG,FWMF,Sheffield Utd,27,1992,8,2,269,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.11,0.13,0.01,0.13,Matches
134,Christian Fuchs\Christian-Fuchs,at AUT,DFMF,Leicester City,33,1986,4,3,274,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
135,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,2,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
137,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,4,0,44,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
138,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,10,9,892,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.04,0.04,0.00,0.04,Matches
139,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,DF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,16,16,1440,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
141,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,14,12,948,3,4,0,0,1,0,0.28,0.38,0.66,0.28,0.66,3.7,3.7,1.9,0.35,0.18,0.53,0.35,0.53,Matches
142,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MF,Wolves,19,2000,3,1,120,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.07,0.11,0.18,0.07,0.18,Matches
143,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.56,0.56,0.00,0.56,Matches
144,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,5,2,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,0.30,0.28,0.58,0.30,0.58,Matches
145,Ben Godfrey\Ben-Godfrey,eng ENG,MF,Norwich City,21,1998,16,16,1400,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.02,0.00,0.02,0.02,0.02,Matches
146,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,8,7,585,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.02,0.08,0.10,0.02,0.10,Matches
147,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
148,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,7,2,196,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.06,0.06,0.00,0.06,Matches
149,Dan Gosling\Dan-Gosling,eng ENG,DFMF,Bournemouth,29,1990,3,0,56,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.47,0.09,0.56,0.47,0.56,Matches
150,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,15,7,676,2,0,0,0,1,0,0.27,0.00,0.27,0.27,0.27,2.7,2.7,1.8,0.36,0.24,0.61,0.36,0.61,Matches
151,Demarai Gray\Demarai-Gray,eng ENG,MF,Leicester City,23,1996,9,1,205,0,1,0,0,1,0,0.00,0.44,0.44,0.00,0.44,0.2,0.2,0.7,0.07,0.32,0.39,0.07,0.39,Matches
152,Jack Grealish\Jack-Grealish,eng ENG,MF,Aston Villa,23,1995,14,14,1254,4,4,0,0,4,0,0.29,0.29,0.57,0.29,0.57,3.4,3.4,2.8,0.25,0.20,0.45,0.25,0.45,Matches
153,Mason Greenwood\Mason-Greenwood,eng ENG,MF,Manchester Utd,17,2001,12,1,217,1,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,1.3,1.3,0.0,0.53,0.00,0.53,0.53,0.53,Matches
154,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.18,0.02,0.20,0.18,0.20,Matches
155,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,28,1991,15,12,1019,1,2,0,0,1,0,0.09,0.18,0.26,0.09,0.26,1.1,1.1,3.2,0.10,0.28,0.38,0.10,0.38,Matches
156,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,15,14,1225,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.6,0.04,0.12,0.16,0.04,0.16,Matches
158,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,13,12,1066,0,2,0,0,5,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,1.2,0.01,0.11,0.12,0.01,0.12,Matches
159,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,14,10,909,1,0,0,0,5,0,0.10,0.00,0.10,0.10,0.10,1.7,1.7,2.1,0.17,0.21,0.37,0.17,0.37,Matches
160,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,15,13,1194,4,1,0,0,1,0,0.30,0.08,0.38,0.30,0.38,4.9,4.9,0.8,0.37,0.06,0.43,0.37,0.43,Matches
162,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
163,Isaac Hayden\Isaac-Hayden,eng ENG,DF,Newcastle Utd,24,1995,13,13,1122,0,1,0,0,2,1,0.00,0.08,0.08,0.00,0.08,0.3,0.3,1.2,0.02,0.09,0.12,0.02,0.12,Matches
164,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,15,15,1350,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,15,15,1350,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,15,12,1001,1,2,0,0,0,0,0.09,0.18,0.27,0.09,0.27,0.4,0.4,1.2,0.04,0.11,0.15,0.04,0.15,Matches
167,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,13,11,1019,2,1,0,0,4,0,0.18,0.09,0.26,0.18,0.26,1.1,1.1,0.5,0.09,0.04,0.14,0.09,0.14,Matches
168,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
169,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.9,0.9,0.0,0.73,0.00,0.73,0.73,0.73,Matches
170,Onel Hernández\Onel-Hernandez,cu CUB,FW,Norwich City,26,1993,9,6,596,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,1.1,1.1,0.6,0.16,0.09,0.24,0.16,0.24,Matches
171,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,27,1992,14,13,1147,5,7,0,0,0,1,0.39,0.55,0.94,0.39,0.94,3.7,3.7,4.7,0.29,0.37,0.66,0.29,0.66,Matches
172,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,23,1995,1,1,77,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
173,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,35,1984,11,11,976,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,0.04,0.06,0.09,0.04,0.09,Matches
174,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,9,7,647,0,2,0,0,2,0,0.00,0.28,0.28,0.00,0.28,0.6,0.6,0.1,0.09,0.01,0.10,0.09,0.10,Matches
175,Nathan Holland\Nathan-Holland,eng ENG,FW,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
176,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,10,7,583,2,2,0,0,2,0,0.31,0.31,0.62,0.31,0.62,0.8,0.8,2.0,0.13,0.32,0.45,0.13,0.45,Matches
177,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,MF,Chelsea,18,2000,9,2,274,0,3,0,0,1,0,0.00,0.99,0.99,0.00,0.99,0.9,0.9,1.2,0.29,0.41,0.70,0.29,0.70,Matches
178,Will Hughes\Will-Hughes,eng ENG,MF,Watford,24,1995,13,10,847,1,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,2.0,2.0,0.8,0.22,0.09,0.30,0.22,0.30,Matches
179,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,15,14,1277,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.0,0.05,0.07,0.12,0.05,0.12,Matches
180,Jordon Ibe\Jordon-Ibe,eng ENG,FWMF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
181,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,2,1,92,2,2,0,0,1,0,1.96,1.96,3.91,1.96,3.91,1.0,1.0,1.5,0.97,1.44,2.41,0.97,2.41,Matches
182,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,16,13,1083,9,1,0,0,1,0,0.75,0.08,0.83,0.75,0.83,6.4,6.4,1.1,0.53,0.09,0.62,0.53,0.62,Matches
183,Alex Iwobi\Alex-Iwobi,ng NGA,FW,Everton,23,1996,14,9,944,1,0,0,0,0,0,0.10,0.00,0.10,0.10,0.10,2.0,2.0,2.0,0.19,0.19,0.38,0.19,0.38,Matches
184,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
185,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Daniel James\Daniel-James,wal WAL,MF,Manchester Utd,21,1997,16,15,1345,3,4,0,0,3,0,0.20,0.27,0.47,0.20,0.47,2.4,2.4,2.9,0.16,0.19,0.35,0.16,0.35,Matches
187,Reece James\Reece-James,eng ENG,,Chelsea,19,1999,8,4,410,0,1,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.1,0.1,1.3,0.03,0.28,0.31,0.03,0.31,Matches
188,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.5,0.04,0.08,0.12,0.04,0.12,Matches
189,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,13,7,728,5,1,0,0,1,0,0.62,0.12,0.74,0.62,0.74,6.9,6.9,0.5,0.85,0.07,0.92,0.85,0.92,Matches
190,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,16,16,1385,6,4,2,2,2,0,0.39,0.26,0.65,0.26,0.52,5.7,4.2,4.1,0.37,0.27,0.64,0.27,0.54,Matches
191,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,16,15,1192,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,2.2,2.2,0.7,0.17,0.06,0.22,0.17,0.22,Matches
192,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.42,0.00,0.42,0.42,0.42,Matches
193,Phil Jones\Phil-Jones,eng ENG,DFMF,Manchester Utd,27,1992,1,1,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
194,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,14,13,1091,1,2,1,1,6,0,0.08,0.16,0.25,0.00,0.16,1.0,0.2,1.7,0.08,0.14,0.22,0.02,0.16,Matches
195,Jota\Jota,es ESP,MF,Aston Villa,28,1991,6,3,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.1,0.1,0.8,0.04,0.26,0.30,0.04,0.30,Matches
196,Diogo Jota\Diogo-Jota,pt POR,MF,Wolves,22,1996,14,12,1053,3,0,0,0,3,0,0.26,0.00,0.26,0.26,0.26,4.4,4.4,1.5,0.37,0.13,0.50,0.37,0.50,Matches
197,James Justin\James-Justin,eng ENG,MF,Leicester City,21,1998,2,0,20,0,1,0,0,0,0,0.00,4.50,4.50,0.00,4.50,0.0,0.0,0.4,0.00,1.64,1.64,0.00,1.64,Matches
198,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,8,8,694,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
199,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,15,15,1345,9,2,1,1,1,0,0.60,0.13,0.74,0.54,0.67,5.1,4.3,1.1,0.34,0.07,0.41,0.29,0.36,Matches
200,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,9,7,674,3,0,0,0,1,0,0.40,0.00,0.40,0.40,0.40,1.1,1.1,1.5,0.15,0.20,0.35,0.15,0.35,Matches
201,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,11,2,330,0,1,0,0,0,0,0.00,0.27,0.27,0.00,0.27,1.6,1.6,0.4,0.44,0.10,0.53,0.44,0.53,Matches
202,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,14,13,1171,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.1,1.1,0.0,0.08,0.00,0.08,0.08,0.08,Matches
203,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,3,1,104,1,1,0,0,0,0,0.87,0.87,1.73,0.87,1.73,0.7,0.7,0.6,0.58,0.48,1.06,0.58,1.06,Matches
204,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Crystal Palace,29,1990,11,9,865,0,1,0,0,0,0,0.00,0.10,0.10,0.00,0.10,0.0,0.0,0.7,0.00,0.08,0.08,0.00,0.08,Matches
205,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
206,Joshua King\Joshua-King,no NOR,FW,Bournemouth,27,1992,12,11,1007,3,2,1,1,0,0,0.27,0.18,0.45,0.18,0.36,3.7,3.0,1.9,0.33,0.17,0.51,0.27,0.44,Matches
207,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FW,Aston Villa,29,1989,2,0,20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,26,1993,13,9,890,0,2,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.6,0.6,1.1,0.06,0.12,0.18,0.06,0.18,Matches
209,Ezri Konsa\Ezri-Konsa,eng ENG,FW,Aston Villa,21,1998,6,5,465,0,1,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
210,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DFMF,Crystal Palace,29,1989,14,14,1170,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.6,0.07,0.04,0.12,0.07,0.12,Matches
211,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,16,12,1151,1,2,0,0,3,0,0.08,0.16,0.23,0.08,0.23,0.4,0.4,1.6,0.03,0.13,0.16,0.03,0.16,Matches
212,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,7,5,417,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.08,0.00,0.08,0.08,0.08,Matches
213,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
214,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,10,8,665,5,1,0,0,2,0,0.68,0.14,0.81,0.68,0.81,3.1,3.1,1.1,0.42,0.14,0.57,0.42,0.57,Matches
215,Adam Lallana\Adam-Lallana,eng ENG,FWMF,Liverpool,31,1988,7,2,206,1,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,1.0,1.0,0.1,0.43,0.06,0.49,0.43,0.49,Matches
216,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,27,1992,9,7,607,2,1,0,0,2,0,0.30,0.15,0.44,0.30,0.44,1.0,1.0,1.5,0.15,0.22,0.37,0.15,0.37,Matches
217,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,5,0,39,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.05,0.15,0.19,0.05,0.19,Matches
218,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,26,1993,11,7,732,0,2,0,0,0,0,0.00,0.25,0.25,0.00,0.25,1.3,1.3,1.4,0.16,0.17,0.34,0.16,0.34,Matches
219,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,4,4,307,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
220,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,12,12,1002,1,0,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
221,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.03,0.05,0.08,0.03,0.08,Matches
222,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,32,1987,11,3,361,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05,Matches
223,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,16,16,1440,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,14,12,1138,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.03,0.02,0.04,0.03,0.04,Matches
225,Jamal Lewis\Jamal-Lewis,nir NIR,,Norwich City,21,1998,13,12,1065,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
226,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,15,15,1350,1,0,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.2,0.2,0.2,0.02,0.01,0.03,0.02,0.03,Matches
227,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,26,1992,13,6,637,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.0,0.14,0.14,0.28,0.14,0.28,Matches
228,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,7,7,548,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,23,1996,8,1,160,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.07,0.06,0.14,0.07,0.14,Matches
230,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.41,0.00,0.41,0.41,0.41,Matches
231,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,8,3,328,0,1,0,0,0,0,0.00,0.27,0.27,0.00,0.27,1.0,1.0,0.4,0.26,0.10,0.36,0.26,0.36,Matches
232,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,3,3,270,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches
233,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,9,7,619,0,1,0,0,1,1,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.6,0.04,0.09,0.13,0.04,0.13,Matches
234,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,8,8,670,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,0.3,0.03,0.05,0.08,0.03,0.08,Matches
235,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,12,12,1080,0,1,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.2,0.00,0.10,0.10,0.00,0.10,Matches
236,David Luiz\David-Luiz,br BRA,DFMF,Arsenal,32,1987,14,14,1260,2,0,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.2,1.2,0.0,0.09,0.00,0.09,0.09,0.09,Matches
237,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,14,9,849,2,0,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.8,0.8,0.5,0.08,0.05,0.13,0.08,0.13,Matches
238,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,25,1994,16,16,1410,3,1,0,0,4,0,0.19,0.06,0.26,0.19,0.26,3.3,3.3,2.1,0.21,0.13,0.34,0.21,0.34,Matches
