,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
239,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,22,20,1775,0,1,0,0,11,1,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.8,0.03,0.04,0.07,0.03,0.07,Matches
240,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,21,1998,15,13,1165,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
241,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,23,23,2070,1,0,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,0.4,0.02,0.02,0.03,0.02,0.03,Matches
242,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,26,1992,20,9,891,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.9,1.9,0.8,0.19,0.09,0.28,0.19,0.28,Matches
243,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,9,9,728,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
244,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,23,1996,15,5,614,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,0.10,0.08,0.19,0.10,0.19,Matches
245,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.40,0.00,0.40,0.40,0.40,Matches
246,Kevin Long\Kevin-Long,ie IRL,MF,Burnley,28,1990,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
247,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,15,9,815,1,2,0,0,0,0,0.11,0.22,0.33,0.11,0.33,3.7,3.7,0.9,0.41,0.10,0.51,0.41,0.51,Matches
248,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,7,6,545,2,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.3,0.3,0.2,0.06,0.03,0.09,0.06,0.09,Matches
249,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,18,11,1107,0,1,0,0,1,1,0.00,0.08,0.08,0.00,0.08,0.6,0.6,0.8,0.05,0.07,0.11,0.05,0.11,Matches
250,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,8,8,670,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.4,0.05,0.05,0.10,0.05,0.10,Matches
251,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,15,15,1350,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,1.1,0.00,0.07,0.07,0.00,0.07,Matches
252,David Luiz\David-Luiz,br BRA,DF,Arsenal,32,1987,22,22,1915,2,0,0,0,4,1,0.09,0.00,0.09,0.09,0.09,1.5,1.5,0.6,0.07,0.03,0.10,0.07,0.10,Matches
253,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,23,15,1444,3,2,0,0,4,0,0.19,0.12,0.31,0.19,0.31,1.6,1.6,0.8,0.10,0.05,0.15,0.10,0.15,Matches
254,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,25,1994,24,22,1941,3,2,0,0,4,0,0.14,0.09,0.23,0.14,0.23,3.7,3.7,2.2,0.17,0.10,0.28,0.17,0.28,Matches
255,James Maddison\James-Maddison,eng ENG,MF,Leicester City,22,1996,24,23,2044,6,3,0,0,3,0,0.26,0.13,0.40,0.26,0.40,4.2,4.2,6.0,0.19,0.26,0.45,0.19,0.45,Matches
256,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,26,1993,25,25,2250,0,1,0,0,2,0,0.00,0.04,0.04,0.00,0.04,1.7,1.7,0.5,0.07,0.02,0.09,0.07,0.09,Matches
257,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,28,1991,21,14,1264,7,7,0,0,0,0,0.50,0.50,1.00,0.50,1.00,3.8,3.8,5.6,0.27,0.40,0.67,0.27,0.67,Matches
258,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,21,1997,14,14,1210,0,2,0,0,5,1,0.00,0.15,0.15,0.00,0.15,0.2,0.2,1.5,0.02,0.11,0.13,0.02,0.13,Matches
259,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,27,1992,22,21,1784,11,6,0,0,1,0,0.55,0.30,0.86,0.55,0.86,10.0,10.0,5.1,0.50,0.26,0.76,0.50,0.76,Matches
260,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,25,1994,11,9,800,0,1,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
261,Solly March\Solly-March,eng ENG,DFMF,Brighton,25,1994,10,6,649,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.5,0.5,0.5,0.07,0.07,0.14,0.07,0.14,Matches
262,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,32,1986,14,12,1136,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.02,0.03,0.05,0.02,0.05,Matches
263,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,23,1995,19,18,1548,8,3,0,1,1,0,0.47,0.17,0.64,0.47,0.64,6.7,5.9,2.0,0.39,0.11,0.50,0.34,0.46,Matches
264,David Martin\David-Martin,eng ENG,GK,West Ham,33,1986,5,4,435,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
265,Martinelli\Martinelli,br BRA,FW,Arsenal,18,2001,14,6,656,3,0,0,0,1,0,0.41,0.00,0.41,0.41,0.41,2.4,2.4,0.2,0.33,0.03,0.36,0.33,0.36,Matches
266,Adam Masina\Adam-Masina,it ITA,DF,Watford,25,1994,13,9,862,1,0,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.2,0.2,0.4,0.03,0.05,0.07,0.03,0.07,Matches
267,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,25,1993,14,9,819,0,1,0,0,4,1,0.00,0.11,0.11,0.00,0.11,0.1,0.1,0.9,0.01,0.10,0.11,0.01,0.11,Matches
268,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,31,1988,16,8,715,0,2,0,0,1,0,0.00,0.25,0.25,0.00,0.25,1.2,1.2,1.8,0.15,0.23,0.38,0.15,0.38,Matches
269,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,30,1988,8,7,601,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.02,0.08,0.10,0.02,0.10,Matches
270,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,27,1991,7,7,630,1,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
271,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,22,1996,24,20,1811,7,2,1,1,3,0,0.35,0.10,0.45,0.30,0.40,8.7,7.9,1.7,0.43,0.08,0.52,0.39,0.48,Matches
272,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,31,1987,24,24,2093,0,2,0,0,4,0,0.00,0.09,0.09,0.00,0.09,2.1,2.1,1.8,0.09,0.08,0.17,0.09,0.17,Matches
273,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,23,1996,23,12,1165,4,0,0,0,3,0,0.31,0.00,0.31,0.31,0.31,5.3,5.3,0.9,0.41,0.07,0.48,0.41,0.48,Matches
274,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,29,1989,15,15,1350,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
275,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,28,1990,20,8,879,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.03,0.03,0.06,0.03,0.06,Matches
276,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,24,1994,18,18,1538,3,2,0,0,2,0,0.18,0.12,0.29,0.18,0.29,2.7,2.7,1.9,0.16,0.11,0.27,0.16,0.27,Matches
277,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,31,1987,19,16,1326,0,2,0,0,2,0,0.00,0.14,0.14,0.00,0.14,5.6,5.6,1.3,0.38,0.09,0.46,0.38,0.46,Matches
278,Michael McGovern\Michael-McGovern,nir NIR,GK,Norwich City,35,1984,2,1,158,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
279,Kenny McLean\Kenny-McLean,sco SCO,MF,Norwich City,27,1992,24,21,1929,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,1.3,1.3,1.4,0.06,0.06,0.13,0.06,0.13,Matches
280,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,19,1999,25,25,2175,1,4,0,0,4,0,0.04,0.17,0.21,0.04,0.21,1.3,1.3,4.4,0.06,0.18,0.24,0.06,0.24,Matches
281,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,22,1996,17,17,1454,2,1,0,0,2,0,0.12,0.06,0.19,0.12,0.19,1.4,1.4,0.7,0.08,0.04,0.12,0.08,0.12,Matches
282,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,29,1989,25,25,2250,0,1,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.4,1.4,0.6,0.05,0.02,0.08,0.05,0.08,Matches
283,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,25,1994,11,11,923,0,2,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,1.1,0.01,0.11,0.12,0.01,0.12,Matches
284,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,27,1992,4,3,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
285,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,21,1997,11,10,900,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
286,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,23,1995,12,6,523,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,0.11,0.10,0.21,0.11,0.21,Matches
287,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,28,1991,21,21,1876,2,1,2,2,9,0,0.10,0.05,0.14,0.00,0.05,2.1,0.6,2.0,0.10,0.09,0.19,0.03,0.12,Matches
288,James Milner\James-Milner,eng ENG,MFDF,Liverpool,33,1986,16,6,663,2,2,2,2,3,0,0.27,0.27,0.54,0.00,0.27,1.9,0.4,0.6,0.26,0.08,0.34,0.05,0.13,Matches
289,Yerry Mina\Yerry-Mina,co COL,DF,Everton,24,1994,23,21,1905,2,0,0,0,3,0,0.09,0.00,0.09,0.09,0.09,2.5,2.5,0.2,0.12,0.01,0.13,0.12,0.13,Matches
290,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,24,1995,2,0,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.86,0.00,0.86,0.86,0.86,Matches
291,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,26,1993,21,21,1823,2,1,0,0,5,0,0.10,0.05,0.15,0.10,0.15,0.9,0.9,0.5,0.05,0.03,0.07,0.05,0.07,Matches
292,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FW,Arsenal,30,1989,3,1,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.18,0.18,0.37,0.18,0.37,Matches
293,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,33,1986,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.08,0.11,0.03,0.11,Matches
294,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,28,1991,21,19,1543,0,1,0,0,3,0,0.00,0.06,0.06,0.00,0.06,1.3,1.3,1.3,0.08,0.08,0.15,0.08,0.15,Matches
295,Simon Moore\Simon-Moore,eng ENG,GK,Sheffield Utd,29,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
296,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Brighton,28,1990,18,16,1299,2,1,0,0,2,1,0.14,0.07,0.21,0.14,0.21,1.5,1.5,1.9,0.11,0.13,0.23,0.11,0.23,Matches
297,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,22,1996,21,21,1790,5,1,0,1,3,0,0.25,0.05,0.30,0.25,0.30,5.2,4.4,0.9,0.26,0.04,0.31,0.22,0.26,Matches
298,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,35,1984,7,1,159,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
299,Ravel Morrison\Ravel-Morrison,eng ENG,MF,Sheffield Utd,26,1993,1,0,12,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.30,0.00,0.30,0.30,0.30,Matches
300,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,20,1999,25,22,1984,5,4,0,0,3,0,0.23,0.18,0.41,0.23,0.41,5.4,5.4,2.7,0.24,0.12,0.37,0.24,0.37,Matches
301,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,26,1992,23,15,1368,4,2,0,0,2,0,0.26,0.13,0.39,0.26,0.39,4.6,4.6,1.3,0.30,0.09,0.39,0.30,0.39,Matches
302,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,23,1996,22,10,1002,5,3,0,0,0,0,0.45,0.27,0.72,0.45,0.72,3.1,3.1,2.2,0.28,0.19,0.48,0.28,0.48,Matches
303,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,32,1986,25,24,2157,1,6,0,0,5,0,0.04,0.25,0.29,0.04,0.29,0.7,0.7,4.6,0.03,0.19,0.22,0.03,0.22,Matches
304,Glenn Murray\Glenn-Murray,eng ENG,FWMF,Brighton,35,1983,16,4,515,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.7,1.7,0.4,0.29,0.07,0.36,0.29,0.36,Matches
305,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,27,1992,6,4,440,0,1,0,0,0,0,0.00,0.20,0.20,0.00,0.20,0.5,0.5,0.0,0.10,0.00,0.10,0.10,0.10,Matches
306,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FWMF,Newcastle Utd,27,1992,7,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.03,0.07,0.04,0.07,Matches
307,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,24,1995,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.89,0.00,0.89,0.89,0.89,Matches
308,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,25,1994,18,16,1433,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.01,0.03,0.04,0.01,0.04,Matches
309,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,22,1996,21,19,1786,2,1,0,0,3,0,0.10,0.05,0.15,0.10,0.15,1.3,1.3,0.4,0.07,0.02,0.08,0.07,0.08,Matches
310,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,22,1996,16,10,822,2,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,0.4,0.4,1.3,0.04,0.14,0.18,0.04,0.18,Matches
311,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,19,1999,10,5,439,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.12,0.06,0.18,0.12,0.18,Matches
312,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,19,2000,18,6,621,2,2,0,0,2,0,0.29,0.29,0.58,0.29,0.58,1.2,1.2,2.0,0.18,0.29,0.47,0.18,0.47,Matches
313,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,22,1997,25,22,1956,2,1,0,0,6,0,0.09,0.05,0.14,0.09,0.14,1.0,1.0,1.2,0.05,0.06,0.10,0.05,0.10,Matches
314,Jeremy Ngakia\Jeremy-Ngakia,eng ENG,DF,West Ham,18,2000,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
315,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,29,1990,3,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
316,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,20,1999,2,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.18,0.30,0.48,0.18,0.48,Matches
317,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,32,1987,22,22,1796,4,1,3,3,3,0,0.20,0.05,0.25,0.05,0.10,2.8,0.5,1.0,0.14,0.05,0.19,0.03,0.07,Matches
318,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,28,1991,25,25,2112,1,0,1,1,6,0,0.04,0.00,0.04,0.00,0.00,1.4,0.6,3.2,0.06,0.14,0.20,0.03,0.16,Matches
319,Ørjan Nyland\Orjan-Nyland,no NOR,GK,Aston Villa,28,1990,3,1,177,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,25,1994,25,25,2250,0,1,0,0,3,0,0.00,0.04,0.04,0.00,0.04,1.0,1.0,1.7,0.04,0.07,0.11,0.04,0.11,Matches
321,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,19,2000,11,4,376,1,0,0,0,0,0,0.24,0.00,0.24,0.24,0.24,0.2,0.2,0.7,0.05,0.17,0.22,0.05,0.22,Matches
322,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,31,1988,20,20,1800,2,0,0,0,4,0,0.10,0.00,0.10,0.10,0.10,1.3,1.3,0.0,0.07,0.00,0.07,0.07,0.07,Matches
323,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,24,1995,20,5,491,3,1,0,0,0,0,0.55,0.18,0.73,0.55,0.73,2.0,2.0,0.1,0.36,0.01,0.38,0.36,0.38,Matches
324,Ben Osborn\Ben-Osborn,eng ENG,MFFW,Sheffield Utd,24,1994,5,0,50,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.47,0.47,0.00,0.47,Matches
325,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,31,1988,16,13,1201,2,0,0,0,3,0,0.15,0.00,0.15,0.15,0.15,2.3,2.3,0.1,0.17,0.01,0.18,0.17,0.18,Matches
326,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,25,1993,17,10,866,3,0,0,0,1,0,0.31,0.00,0.31,0.31,0.31,2.2,2.2,0.8,0.23,0.08,0.31,0.23,0.31,Matches
327,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,30,1988,15,15,1188,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,1.7,0.06,0.13,0.19,0.06,0.19,Matches
328,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,24,1994,14,13,1023,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.4,0.08,0.12,0.20,0.08,0.20,Matches
329,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,31,1988,18,18,1607,2,0,0,0,5,0,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.2,0.05,0.01,0.06,0.05,0.06,Matches
330,Troy Parrott\Troy-Parrott,ie IRL,MF,Tottenham,17,2002,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
331,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,31,1988,25,25,2250,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
332,Pedro\Pedro,es ESP,FW,Chelsea,32,1987,6,5,386,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.5,0.27,0.11,0.38,0.27,0.38,Matches
333,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,24,1995,21,14,1345,3,3,1,1,3,0,0.20,0.20,0.40,0.13,0.33,3.9,3.1,2.4,0.26,0.16,0.42,0.21,0.37,Matches
334,Andreas Pereira\Andreas-Pereira,br BRA,MFFW,Manchester Utd,23,1996,22,18,1443,1,3,0,0,3,0,0.06,0.19,0.25,0.06,0.25,2.3,2.3,3.6,0.14,0.23,0.37,0.14,0.37,Matches
335,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,25,1993,24,24,2160,3,2,0,0,1,0,0.12,0.08,0.21,0.12,0.21,1.0,1.0,3.0,0.04,0.12,0.16,0.04,0.16,Matches
336,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,28,1991,19,10,1049,3,0,1,1,3,0,0.26,0.00,0.26,0.17,0.17,2.2,1.4,1.4,0.19,0.12,0.31,0.12,0.25,Matches
337,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,26,1993,22,19,1448,7,4,1,1,0,0,0.44,0.25,0.68,0.37,0.62,4.7,3.9,2.8,0.29,0.17,0.46,0.24,0.42,Matches
338,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,25,1994,25,25,2250,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
339,Brandon Pierrick\Brandon-Pierrick,eng ENG,DF,Crystal Palace,17,2001,1,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,1.02,1.02,0.00,1.02,Matches
340,Erik Pieters\Erik-Pieters,nl NED,DF,Burnley,30,1988,15,14,1234,0,3,0,0,1,0,0.00,0.22,0.22,0.00,0.22,0.2,0.2,1.0,0.01,0.07,0.09,0.01,0.09,Matches
341,Daniel Podence\Daniel-Podence,pt POR,FW,Wolves,23,1995,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.88,0.49,1.37,0.88,1.37,Matches
342,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,26,1993,7,5,521,0,2,0,1,0,0,0.00,0.35,0.35,0.00,0.35,1.6,0.9,1.5,0.28,0.26,0.55,0.15,0.42,Matches
343,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,27,1992,25,25,2250,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.02,0.02,0.00,0.02,Matches
344,Dennis Praet\Dennis-Praet,be BEL,MF,Leicester City,25,1994,17,8,721,1,2,0,0,0,0,0.12,0.25,0.37,0.12,0.37,0.9,0.9,0.6,0.11,0.07,0.19,0.11,0.19,Matches
345,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,32,1987,1,1,57,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
346,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,27,1991,22,22,1980,1,2,0,0,3,0,0.05,0.09,0.14,0.05,0.14,1.3,1.3,1.7,0.06,0.08,0.14,0.06,0.14,Matches
347,Teemu Pukki\Teemu-Pukki,fi FIN,FW,Norwich City,29,1990,24,24,2135,11,3,2,2,3,0,0.46,0.13,0.59,0.38,0.51,10.9,9.4,3.2,0.46,0.13,0.60,0.40,0.53,Matches
348,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,20,1998,16,12,1076,5,2,0,0,0,0,0.42,0.17,0.59,0.42,0.59,5.1,5.1,2.1,0.43,0.17,0.60,0.43,0.60,Matches
349,Ignacio Pussetto\Ignacio-Pussetto,ar ARG,MFDF,Watford,23,1995,3,0,24,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
350,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,19,1999,4,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.16,0.00,0.16,0.16,0.16,Matches
351,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Bournemouth,21,1998,24,24,2160,0,1,0,0,0,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
352,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
353,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,21,1997,22,22,1882,14,4,5,7,2,0,0.67,0.19,0.86,0.43,0.62,13.6,8.3,2.7,0.65,0.13,0.78,0.40,0.52,Matches
354,Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,25,1994,23,23,1960,3,1,0,0,2,0,0.14,0.05,0.18,0.14,0.18,3.9,3.9,2.7,0.18,0.12,0.30,0.18,0.30,Matches
355,Pepe Reina\Pepe-Reina,es ESP,GK,Aston Villa,36,1982,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,20,1999,25,25,2250,0,1,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.9,0.03,0.04,0.06,0.03,0.06,Matches
357,Richarlison\Richarlison,br BRA,FWMF,Everton,22,1997,23,23,1998,8,3,0,0,4,0,0.36,0.14,0.50,0.36,0.50,5.5,5.5,3.4,0.25,0.15,0.40,0.25,0.40,Matches
358,Diego Rico\Diego-Rico,es ESP,DF,Bournemouth,26,1993,20,20,1705,0,2,0,0,6,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.9,0.02,0.10,0.12,0.02,0.12,Matches
