,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
214,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-237,1996,24,18,1626,18.1,2,2,2,0,0,3,0,0.11,0.11,0.22,0.11,0.22,3.5,3.5,1.9,5.3,0.19,0.10,0.30,0.19,0.30,Matches
215,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-074,2000,11,4,417,4.6,1,0,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,0.3,0.3,0.0,0.3,0.07,0.00,0.08,0.07,0.08,Matches
216,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,28-014,1993,29,29,2610,29.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
217,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-068,2001,20,12,1089,12.1,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.4,1.4,1.1,2.5,0.11,0.09,0.20,0.11,0.20,Matches
218,Jorginho\Jorginho,it ITA,MF,Chelsea,29-109,1991,21,17,1508,16.8,6,1,0,6,8,0,0,0.36,0.06,0.42,0.00,0.06,6.2,0.1,1.4,1.6,0.37,0.09,0.46,0.01,0.09,Matches
219,Willian José\Willian-Jose,br BRA,FW,Wolves,29-136,1991,10,9,730,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.4,1.7,0.17,0.04,0.21,0.17,0.21,Matches
220,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-125,1996,13,7,733,8.1,8,0,8,0,0,2,0,0.98,0.00,0.98,0.98,0.98,3.5,3.5,1.3,4.9,0.43,0.16,0.60,0.43,0.60,Matches
221,James Justin\James-Justin,eng ENG,DF,Leicester City,23-044,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.6,3.2,0.07,0.07,0.14,0.07,0.14,Matches
222,Ozan Kabak\Ozan-Kabak,tr TUR,DF,Liverpool,21-014,2000,6,6,533,5.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
223,Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWDF,Fulham,26-032,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
224,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-254,1993,28,28,2453,27.3,19,13,15,4,4,1,0,0.70,0.48,1.17,0.55,1.03,16.4,13.4,6.3,19.7,0.60,0.23,0.83,0.49,0.72,Matches
225,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,30-010,1991,25,21,1903,21.1,0,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.8,0.8,1.0,1.9,0.04,0.05,0.09,0.04,0.09,Matches
226,Moise Kean\Moise-Kean,it ITA,FW,Everton,21-039,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
227,Michael Keane\Michael-Keane,eng ENG,DF,Everton,28-087,1993,28,26,2361,26.2,3,1,3,0,0,3,0,0.11,0.04,0.15,0.11,0.15,1.2,1.2,0.9,2.1,0.05,0.03,0.08,0.05,0.08,Matches
228,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,29-029,1992,5,1,119,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.22,0.00,0.22,0.22,0.22,Matches
229,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,26-057,1995,10,7,520,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.09,0.14,0.23,0.09,0.23,Matches
230,Caoimhín Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-136,1998,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,24-024,1997,4,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Reda Khadra\Reda-Khadra,de GER,FW,Brighton,19-278,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-320,1997,15,12,1121,12.5,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,0.5,0.9,0.03,0.04,0.08,0.03,0.08,Matches
234,Joshua King\Joshua-King,no NOR,MFFW,Everton,29-083,1992,8,0,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-299,1990,30,25,2108,23.4,3,5,1,2,2,6,0,0.13,0.21,0.34,0.04,0.26,2.9,1.4,3.7,5.0,0.12,0.16,0.28,0.06,0.21,Matches
236,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-265,1996,13,11,910,10.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.08,0.07,0.08,Matches
237,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-292,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
238,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-167,1997,27,26,2386,26.5,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.0,1.5,0.06,0.00,0.06,0.06,0.06,Matches
239,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-108,1989,28,27,2403,26.7,1,0,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.2,0.9,0.03,0.01,0.03,0.03,0.03,Matches
240,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-337,1994,24,19,1609,17.9,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.9,0.9,1.5,2.5,0.05,0.09,0.14,0.05,0.14,Matches
241,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-249,1994,12,10,946,10.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.05,0.01,0.05,Matches
242,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-222,1995,11,5,546,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09,Matches
243,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-315,1991,26,20,1711,19.0,11,2,8,3,3,3,0,0.58,0.11,0.68,0.42,0.53,8.6,6.3,2.3,8.6,0.45,0.12,0.57,0.33,0.45,Matches
244,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-333,1988,24,14,1274,14.2,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.7,1.7,2.6,4.4,0.12,0.19,0.31,0.12,0.31,Matches
245,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,29-035,1992,18,5,628,7.0,1,0,1,0,0,6,1,0.14,0.00,0.14,0.14,0.14,1.1,1.1,0.9,2.0,0.16,0.13,0.29,0.16,0.29,Matches
246,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-190,2000,11,11,886,9.8,1,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,1.7,0.06,0.11,0.17,0.06,0.17,Matches
247,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,28-052,1993,13,3,408,4.5,1,1,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,1.1,1.1,0.7,1.9,0.25,0.16,0.41,0.25,0.41,Matches
248,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-316,1994,13,12,1119,12.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.6,0.03,0.02,0.05,0.03,0.05,Matches
249,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-148,1993,19,19,1625,18.1,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,1.0,1.0,0.0,1.0,0.05,0.00,0.06,0.05,0.06,Matches
250,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-179,1989,2,1,123,1.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
251,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-219,1993,23,14,1266,14.1,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.7,1.5,0.06,0.05,0.11,0.06,0.11,Matches
252,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,29-035,1992,29,29,2591,28.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
253,Khanya Leshabela\Khanya-Leshabela,za RSA,MF,Leicester City,21-202,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
254,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,23-073,1998,23,20,1830,20.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.6,1.8,0.01,0.08,0.09,0.01,0.09,Matches
255,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-265,1994,23,23,2045,22.7,1,1,1,0,0,0,0,0.04,0.04,0.09,0.04,0.09,0.7,0.7,0.5,1.2,0.03,0.02,0.05,0.03,0.05,Matches
256,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,West Ham,28-114,1992,8,8,705,7.8,6,3,6,0,1,2,0,0.77,0.38,1.15,0.77,1.15,2.8,1.9,0.5,2.4,0.36,0.07,0.43,0.25,0.31,Matches
257,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-145,1989,17,15,1226,13.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches
258,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-235,1993,8,7,631,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,1.1,0.08,0.08,0.16,0.08,0.16,Matches
259,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,34-103,1986,30,30,2700,30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
260,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-364,1996,13,6,591,6.6,1,1,1,0,0,5,0,0.15,0.15,0.30,0.15,0.30,0.8,0.8,1.0,1.9,0.13,0.16,0.28,0.13,0.28,Matches
261,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,25-075,1996,25,20,1743,19.4,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,2.9,2.9,1.4,4.3,0.15,0.07,0.22,0.15,0.22,Matches
262,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,25-075,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
263,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-233,1990,8,7,637,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
264,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,34-076,1987,11,1,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
265,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,21-018,2000,5,4,377,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
266,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-160,1997,14,10,931,10.3,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,0.7,1.5,0.07,0.07,0.14,0.07,0.14,Matches
267,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Fulham,23-170,1997,28,26,2320,25.8,4,4,4,0,1,4,0,0.16,0.16,0.31,0.16,0.31,5.1,4.3,4.5,8.8,0.20,0.17,0.37,0.17,0.34,Matches
268,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-332,1997,8,7,550,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
269,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-303,1989,26,26,2340,26.0,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,1.5,1.9,0.02,0.06,0.07,0.02,0.07,Matches
270,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-351,1987,19,16,1344,14.9,1,0,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.4,1.3,0.06,0.03,0.09,0.06,0.09,Matches
271,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-334,1998,25,25,2172,24.1,0,2,0,0,0,8,1,0.00,0.08,0.08,0.00,0.08,1.3,1.3,1.2,2.5,0.05,0.05,0.10,0.05,0.10,Matches
272,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,27-049,1994,25,22,1921,21.3,0,2,0,0,1,8,1,0.00,0.09,0.09,0.00,0.09,2.0,1.3,1.2,2.5,0.09,0.06,0.15,0.06,0.12,Matches
273,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,22-105,1998,16,10,853,9.5,1,1,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,0.9,0.9,1.9,2.8,0.10,0.20,0.30,0.10,0.30,Matches
274,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,24-136,1996,24,18,1647,18.3,8,5,8,0,0,4,0,0.44,0.27,0.71,0.44,0.71,3.6,3.6,3.8,7.4,0.20,0.21,0.40,0.20,0.40,Matches
275,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,28-034,1993,30,30,2700,30.0,2,1,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,1.8,1.8,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
276,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,30-046,1991,24,20,1706,19.0,9,4,9,0,0,0,0,0.47,0.21,0.69,0.47,0.69,5.1,5.1,5.5,10.6,0.27,0.29,0.56,0.27,0.56,Matches
277,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,23-222,1997,11,5,490,5.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches
278,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,MF,West Brom,23-222,1997,8,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.04,0.05,0.09,0.04,0.09,Matches
279,Josh Maja\Josh-Maja,ng NGA,FW,Fulham,22-102,1998,9,7,558,6.2,2,0,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,3.5,3.5,0.8,4.3,0.56,0.13,0.69,0.56,0.69,Matches
280,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,28-363,1992,27,25,2259,25.1,7,5,7,0,0,3,0,0.28,0.20,0.48,0.28,0.48,11.8,11.8,4.0,15.8,0.47,0.16,0.63,0.47,0.63,Matches
281,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,26-338,1994,13,10,825,9.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.00,0.03,0.03,0.00,0.03,Matches
282,Fernando Marçal\Fernando-Marcal,br BRA,DF,Wolves,32-048,1989,12,7,615,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
283,Solly March\Solly-March,eng ENG,DF,Brighton,26-262,1994,21,19,1672,18.6,2,1,2,0,0,0,0,0.11,0.05,0.16,0.11,0.16,1.7,1.7,1.7,3.4,0.09,0.09,0.18,0.09,0.18,Matches
284,Pablo Marí\Pablo-Mari,es ESP,DF,Arsenal,27-220,1993,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
285,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,25-124,1995,22,17,1480,16.4,4,3,4,0,0,0,1,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2.0,8.5,0.40,0.12,0.51,0.40,0.51,Matches
286,Martinelli\Martinelli,br BRA,FW,Arsenal,19-294,2001,7,3,233,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.29,0.01,0.30,0.29,0.30,Matches
287,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Aston Villa,28-218,1992,29,29,2610,29.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
288,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,27-152,1993,11,11,916,10.2,0,2,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.3,0.3,1.9,2.2,0.03,0.18,0.21,0.03,0.21,Matches
289,Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,32-345,1988,7,4,338,3.8,0,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,0.3,0.3,0.8,1.2,0.09,0.22,0.31,0.09,0.31,Matches
290,Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-284,1997,5,2,184,2.0,1,0,1,0,0,0,0,0.49,0.00,0.49,0.49,0.49,0.2,0.2,0.0,0.2,0.10,0.01,0.11,0.10,0.11,Matches
291,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-250,1988,15,10,915,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
292,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-243,1991,10,9,691,7.7,1,2,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,0.6,0.6,1.0,1.7,0.08,0.14,0.22,0.08,0.22,Matches
293,Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-237,1996,28,25,2140,23.8,8,2,5,3,4,1,0,0.34,0.08,0.42,0.21,0.29,10.7,7.7,3.3,11.0,0.45,0.14,0.59,0.32,0.46,Matches
294,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-183,1987,18,17,1466,16.3,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.9,1.1,0.01,0.05,0.07,0.01,0.07,Matches
295,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-308,1996,22,12,1305,14.5,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,3.1,3.1,1.1,4.1,0.21,0.07,0.28,0.21,0.28,Matches
296,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-126,1989,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
297,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-147,1990,11,7,541,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.02,0.00,0.02,Matches
298,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-172,1994,28,28,2520,28.0,1,4,1,0,0,7,0,0.04,0.14,0.18,0.04,0.18,1.7,1.7,2.3,4.0,0.06,0.08,0.14,0.06,0.14,Matches
299,David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-130,1987,27,20,1712,19.0,6,1,6,0,0,6,0,0.32,0.05,0.37,0.32,0.37,5.0,5.0,1.2,6.2,0.26,0.06,0.32,0.26,0.32,Matches
300,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-137,1999,28,26,2407,26.7,2,3,2,0,0,1,0,0.07,0.11,0.19,0.07,0.19,0.8,0.8,4.2,5.1,0.03,0.16,0.19,0.03,0.19,Matches
301,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-121,1996,26,18,1618,18.0,4,1,4,0,0,1,0,0.22,0.06,0.28,0.22,0.28,1.2,1.2,0.8,2.0,0.07,0.05,0.11,0.07,0.11,Matches
302,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-197,1989,23,23,2063,22.9,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.1,1.5,0.06,0.01,0.06,0.06,0.06,Matches
303,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-265,1994,9,8,694,7.7,2,0,2,0,0,2,0,0.26,0.00,0.26,0.26,0.26,0.3,0.3,0.0,0.3,0.04,0.00,0.04,0.04,0.04,Matches
304,Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-038,1992,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
305,Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-289,1992,21,15,1375,15.3,0,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.3,0.4,0.00,0.02,0.03,0.00,0.03,Matches
306,Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-037,2000,29,29,2610,29.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
307,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-001,1991,26,22,1943,21.6,1,1,0,1,1,7,1,0.05,0.05,0.09,0.00,0.05,1.4,0.6,1.2,1.8,0.06,0.05,0.12,0.03,0.08,Matches
308,James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-094,1986,21,9,840,9.3,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.2,1.5,0.03,0.13,0.16,0.03,0.16,Matches
309,Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-197,1994,20,20,1727,19.2,2,0,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
310,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-082,1995,6,5,410,4.6,2,0,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,0.7,0.7,0.2,0.9,0.15,0.05,0.20,0.15,0.20,Matches
311,Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-082,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
312,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-026,1993,28,28,2474,27.5,2,2,2,0,0,6,1,0.07,0.07,0.15,0.07,0.15,1.7,1.7,0.6,2.3,0.06,0.02,0.09,0.06,0.09,Matches
313,Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-219,1999,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.03,0.03,0.01,0.03,Matches
314,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-204,1994,24,11,1212,13.5,3,3,2,1,2,3,0,0.22,0.22,0.45,0.15,0.37,6.1,4.6,2.5,7.1,0.46,0.19,0.64,0.34,0.53,Matches
315,Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-001,1999,4,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.21,0.00,0.21,0.21,0.21,Matches
316,Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-245,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
317,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-077,1984,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
318,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-088,1999,29,25,2275,25.3,6,3,5,1,1,2,0,0.24,0.12,0.36,0.20,0.32,5.2,4.5,5.5,9.9,0.21,0.22,0.42,0.18,0.39,Matches
319,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-238,1992,25,12,1166,13.0,3,3,3,0,0,0,0,0.23,0.23,0.46,0.23,0.46,1.9,1.9,1.7,3.6,0.14,0.13,0.27,0.14,0.27,Matches
320,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-059,1996,8,2,264,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,1.0,0.22,0.11,0.32,0.22,0.32,Matches
321,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-212,1986,27,23,2030,22.6,1,1,1,0,0,5,1,0.04,0.04,0.09,0.04,0.09,0.5,0.5,2.1,2.6,0.02,0.09,0.11,0.02,0.11,Matches
