,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
117,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27-344,1993,11,11,908,1,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,1.4,1.4,1.2,0.13,0.12,0.25,0.13,0.25,Matches
118,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-019,1991,8,8,719,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.06,0.00,0.06,0.06,0.06,Matches
119,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-052,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
120,Ederson\Ederson,br BRA,GK,Manchester City,27-115,1993,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-297,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
122,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-051,1992,10,10,821,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
123,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-092,1987,3,0,38,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.07,0.07,0.00,0.07,Matches
124,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-152,1992,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.07,0.01,0.08,0.07,0.08,Matches
125,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-342,1988,8,8,709,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
126,Eberechi Eze\Eberechi-Eze,eng ENG,MFFW,Crystal Palace,22-164,1998,10,6,591,1,2,0,0,0,0,0.15,0.30,0.46,0.15,0.46,0.7,0.7,0.4,0.10,0.06,0.16,0.10,0.16,Matches
127,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-236,1985,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
128,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-048,1993,9,8,752,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.05,0.05,0.01,0.05,Matches
129,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-093,1994,10,9,794,7,4,3,4,2,0,0.79,0.45,1.25,0.45,0.91,5.0,1.9,3.9,0.56,0.44,1.01,0.22,0.66,Matches
130,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-293,1989,10,10,900,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
131,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-220,1985,5,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.20,0.00,0.20,0.20,0.20,Matches
132,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-216,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-069,1991,11,11,869,2,2,0,0,1,0,0.21,0.21,0.41,0.21,0.41,4.3,4.3,1.3,0.44,0.13,0.57,0.44,0.57,Matches
134,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-108,1991,6,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.08,0.04,0.08,Matches
135,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-196,2000,8,4,429,2,1,0,0,0,0,0.42,0.21,0.63,0.42,0.63,1.5,1.5,0.3,0.30,0.06,0.36,0.30,0.36,Matches
136,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,19-359,2000,7,7,630,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.06,0.00,0.07,0.06,0.07,Matches
137,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-292,1996,11,11,899,2,2,0,0,2,0,0.20,0.20,0.40,0.20,0.40,3.0,3.0,0.8,0.30,0.08,0.38,0.30,0.38,Matches
138,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-343,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
139,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-290,1994,5,1,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
140,Fred\Fred,br BRA,MF,Manchester Utd,27-280,1993,8,6,553,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.03,0.13,0.16,0.03,0.16,Matches
141,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-061,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
142,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-247,1986,7,6,522,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
143,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-040,1995,10,10,878,0,2,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.6,0.6,1.4,0.06,0.14,0.21,0.06,0.21,Matches
144,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-308,2000,7,7,630,2,0,0,0,3,0,0.29,0.00,0.29,0.29,0.29,0.5,0.5,0.2,0.08,0.03,0.10,0.08,0.10,Matches
145,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-336,2001,3,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
146,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-033,1990,9,9,765,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-221,1995,3,0,37,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.18,0.18,0.00,0.18,Matches
148,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-075,1989,2,2,134,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-071,1986,6,1,130,1,0,0,0,0,0,0.69,0.00,0.69,0.69,0.69,1.5,1.5,0.2,1.03,0.11,1.15,1.03,1.15,Matches
150,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-330,1998,5,4,420,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-133,1993,7,5,448,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
152,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-201,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,19-290,2001,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-083,1997,7,7,524,1,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,1.7,1.7,0.0,0.30,0.00,0.30,0.30,0.30,Matches
155,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-091,1995,9,9,810,5,5,0,0,2,0,0.56,0.56,1.11,0.56,1.11,2.5,2.5,3.5,0.28,0.38,0.67,0.28,0.67,Matches
156,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-070,2001,7,5,411,1,0,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.5,1.5,0.2,0.33,0.04,0.38,0.33,0.38,Matches
157,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-178,1991,10,5,525,2,2,2,2,1,0,0.34,0.34,0.69,0.00,0.34,2.1,0.6,1.1,0.36,0.19,0.56,0.10,0.30,Matches
158,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-335,1987,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-047,1990,6,4,392,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.04,0.11,0.15,0.04,0.15,Matches
160,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-171,1994,10,4,443,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,1.6,1.6,1.0,0.33,0.21,0.54,0.33,0.54,Matches
161,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-277,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Jack Harrison\Jack-Harrison,eng ENG,MFDF,Leeds United,24-020,1996,10,10,844,1,3,0,0,0,0,0.11,0.32,0.43,0.11,0.43,1.4,1.4,3.1,0.15,0.33,0.47,0.15,0.47,Matches
163,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-182,1999,9,8,624,1,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,1.3,1.3,0.6,0.19,0.09,0.27,0.19,0.27,Matches
164,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-263,1995,7,6,506,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.05,0.06,0.01,0.06,Matches
165,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-144,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
166,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-320,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-273,1997,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-176,1990,8,7,595,0,1,0,0,0,0,0.00,0.15,0.15,0.00,0.15,0.7,0.7,0.6,0.11,0.10,0.21,0.11,0.21,Matches
169,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-314,1992,9,9,760,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,0.4,0.4,0.6,0.05,0.08,0.13,0.05,0.13,Matches
170,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-243,1985,4,2,155,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.40,0.02,0.42,0.40,0.42,Matches
171,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-155,1992,11,11,905,10,3,0,0,0,0,0.99,0.30,1.29,0.99,1.29,3.9,3.9,2.2,0.39,0.22,0.61,0.39,0.61,Matches
172,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-327,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
173,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-081,1995,8,7,675,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.07,0.00,0.07,0.07,0.07,Matches
174,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-049,1996,2,2,171,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
175,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-312,1991,4,3,225,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,0.20,0.32,0.52,0.20,0.52,Matches
176,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-033,2000,5,1,171,1,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.2,0.15,0.11,0.26,0.15,0.26,Matches
177,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-127,1995,11,11,990,0,1,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,0.6,0.01,0.05,0.06,0.01,0.06,Matches
178,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-177,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
179,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,24-068,1996,5,1,146,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.13,0.33,0.46,0.13,0.46,Matches
180,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-140,1992,8,7,669,6,2,2,2,0,0,0.81,0.27,1.08,0.54,0.81,3.5,2.0,0.8,0.47,0.11,0.58,0.27,0.38,Matches
181,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-292,1984,6,6,528,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.09,0.01,0.10,0.09,0.10,Matches
182,Alex Iwobi\Alex-Iwobi,ng NGA,DFFW,Everton,24-221,1996,10,4,434,0,1,0,0,0,0,0.00,0.21,0.21,0.00,0.21,0.1,0.1,1.3,0.02,0.26,0.28,0.02,0.28,Matches
183,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-121,1993,6,0,67,0,1,0,0,1,0,0.00,1.34,1.34,0.00,1.34,0.2,0.2,0.5,0.24,0.67,0.91,0.24,0.91,Matches
184,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-030,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.15,0.07,0.21,0.15,0.21,Matches
185,Reece James\Reece-James,eng ENG,DF,Chelsea,21-002,1999,10,9,814,1,2,0,0,2,0,0.11,0.22,0.33,0.11,0.33,0.3,0.3,1.7,0.04,0.18,0.22,0.04,0.22,Matches
186,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-251,1997,5,5,450,2,1,0,0,1,0,0.40,0.20,0.60,0.40,0.60,1.6,1.6,1.1,0.31,0.22,0.53,0.31,0.53,Matches
187,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-219,1991,10,10,823,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.26,0.08,0.34,0.26,0.34,Matches
188,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-118,1996,9,5,489,1,1,0,0,2,0,0.18,0.18,0.37,0.18,0.37,1.0,1.0,0.6,0.18,0.12,0.29,0.18,0.29,Matches
189,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-321,2000,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
190,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-260,1993,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-315,2001,6,3,321,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.05,0.04,0.09,0.05,0.09,Matches
192,Jorginho\Jorginho,it ITA,MF,Chelsea,28-356,1991,7,5,457,3,1,3,4,0,0,0.59,0.20,0.79,0.00,0.20,3.1,0.1,0.9,0.61,0.18,0.79,0.01,0.19,Matches
193,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-006,1996,9,5,503,5,0,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,0.44,0.22,0.66,0.44,0.66,Matches
194,James Justin\James-Justin,eng ENG,DF,Leicester City,22-291,1998,11,11,990,1,0,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.5,0.5,0.2,0.04,0.02,0.06,0.04,0.06,Matches
195,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-278,1995,6,2,236,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.14,0.07,0.21,0.14,0.21,Matches
196,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-135,1993,11,11,983,8,10,2,2,1,0,0.73,0.92,1.65,0.55,1.46,6.3,4.8,4.0,0.58,0.36,0.94,0.44,0.80,Matches
197,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-256,1991,11,11,982,0,1,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,0.3,0.01,0.02,0.04,0.01,0.04,Matches
198,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-286,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
199,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-334,1993,11,11,990,2,0,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.8,0.8,0.2,0.07,0.02,0.09,0.07,0.09,Matches
200,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-275,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
201,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-304,1995,6,5,305,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.13,0.06,0.19,0.13,0.19,Matches
202,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-017,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
203,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-270,1997,1,1,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
204,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-201,1997,7,6,553,0,1,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
205,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-180,1990,11,11,966,2,3,1,1,3,0,0.19,0.28,0.47,0.09,0.37,1.6,0.8,1.9,0.15,0.18,0.33,0.08,0.25,Matches
206,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-146,1996,11,11,908,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.08,0.07,0.08,Matches
207,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-173,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-048,1997,9,9,810,2,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,0.6,0.6,0.0,0.06,0.00,0.06,0.06,0.06,Matches
209,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-355,1989,11,11,990,1,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,0.8,0.8,0.1,0.07,0.01,0.08,0.07,0.08,Matches
210,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-218,1994,7,5,405,0,1,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.2,0.2,0.6,0.03,0.14,0.17,0.03,0.17,Matches
211,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-130,1994,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
212,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-103,1995,8,4,427,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.05,0.05,0.09,0.05,0.09,Matches
213,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-196,1991,9,7,585,3,0,0,0,2,0,0.46,0.00,0.46,0.46,0.46,2.7,2.7,0.5,0.42,0.08,0.50,0.42,0.50,Matches
214,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-214,1988,10,7,526,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,1.8,0.08,0.31,0.40,0.08,0.40,Matches
215,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-281,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
216,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-071,2000,10,10,809,1,1,0,0,4,1,0.11,0.11,0.22,0.11,0.22,0.6,0.6,1.1,0.06,0.12,0.19,0.06,0.19,Matches
217,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-299,1993,5,0,66,1,0,0,0,1,0,1.36,0.00,1.36,1.36,1.36,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
218,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-197,1994,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.06,0.10,0.04,0.10,Matches
219,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-029,1993,8,8,672,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
220,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-060,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
221,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-100,1993,7,3,259,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
222,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-281,1992,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
223,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-320,1998,10,9,832,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,0.00,0.09,0.10,0.00,0.10,Matches
224,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-146,1994,9,9,810,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
225,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-026,1989,8,8,655,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.03,0.03,0.05,0.03,0.05,Matches
226,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-116,1993,1,0,82,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
227,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-350,1986,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
228,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-245,1996,8,2,310,1,0,0,0,2,0,0.29,0.00,0.29,0.29,0.29,0.8,0.8,0.5,0.24,0.14,0.38,0.24,0.38,Matches
229,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Fulham,24-322,1996,6,4,352,1,0,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.3,0.3,0.1,0.09,0.02,0.10,0.09,0.10,Matches
230,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-322,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-114,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
232,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,33-323,1987,8,0,69,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
233,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-264,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
234,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-041,1997,7,4,376,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.13,0.05,0.18,0.13,0.18,Matches
