,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
238,Valentino Lazaro\Valentino-Lazaro,at AUT,DF,Newcastle Utd,23,1996,2,1,110,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
239,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.03,0.04,0.07,0.03,0.07,Matches
240,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,28,1991,6,4,441,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.7,0.7,0.1,0.13,0.02,0.15,0.13,0.15,Matches
241,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,32,1987,14,4,476,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
242,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,26,26,2340,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
243,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,22,20,1775,0,1,0,0,11,1,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.8,0.03,0.04,0.07,0.03,0.07,Matches
244,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,21,1998,16,13,1228,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.03,0.04,0.02,0.04,Matches
245,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,23,23,2070,1,0,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.4,0.4,0.4,0.02,0.02,0.03,0.02,0.03,Matches
246,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,26,1992,20,9,891,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.9,1.9,0.8,0.19,0.09,0.28,0.19,0.28,Matches
247,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,10,10,818,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
248,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,23,1996,16,5,644,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,0.10,0.10,0.21,0.10,0.21,Matches
249,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.40,0.00,0.40,0.40,0.40,Matches
250,Kevin Long\Kevin-Long,ie IRL,MF,Burnley,28,1990,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
251,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,16,10,901,1,2,0,0,0,0,0.10,0.20,0.30,0.10,0.30,3.8,3.8,0.9,0.38,0.09,0.47,0.38,0.47,Matches
252,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,7,6,545,2,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.3,0.3,0.2,0.06,0.03,0.09,0.06,0.09,Matches
253,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,19,12,1197,0,1,0,0,1,1,0.00,0.08,0.08,0.00,0.08,0.7,0.7,0.9,0.05,0.07,0.12,0.05,0.12,Matches
254,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,8,8,670,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.4,0.05,0.05,0.10,0.05,0.10,Matches
255,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,15,15,1350,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,1.1,0.00,0.07,0.07,0.00,0.07,Matches
256,David Luiz\David-Luiz,br BRA,DF,Arsenal,32,1987,23,23,2005,2,0,0,0,4,1,0.09,0.00,0.09,0.09,0.09,1.5,1.5,0.6,0.07,0.03,0.09,0.07,0.09,Matches
257,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,24,16,1534,3,2,0,0,4,0,0.18,0.12,0.29,0.18,0.29,2.1,2.1,0.8,0.12,0.05,0.17,0.12,0.17,Matches
258,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,25,1994,25,22,1970,4,2,0,0,4,0,0.18,0.09,0.27,0.18,0.27,4.0,4.0,2.2,0.18,0.10,0.28,0.18,0.28,Matches
259,James Maddison\James-Maddison,eng ENG,MF,Leicester City,22,1996,25,24,2134,6,3,0,0,4,0,0.25,0.13,0.38,0.25,0.38,4.2,4.2,6.1,0.18,0.26,0.43,0.18,0.43,Matches
260,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,26,1993,26,26,2340,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,1.7,1.7,0.5,0.07,0.02,0.08,0.07,0.08,Matches
261,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,28,1991,21,14,1264,7,7,0,0,0,0,0.50,0.50,1.00,0.50,1.00,3.8,3.8,5.6,0.27,0.40,0.67,0.27,0.67,Matches
262,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,21,1997,14,14,1210,0,2,0,0,5,1,0.00,0.15,0.15,0.00,0.15,0.2,0.2,1.5,0.02,0.11,0.13,0.02,0.13,Matches
263,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,27,1992,23,21,1814,12,6,0,0,2,0,0.60,0.30,0.89,0.60,0.89,10.1,10.1,5.1,0.50,0.25,0.75,0.50,0.75,Matches
264,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,25,1994,11,9,800,0,1,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
265,Solly March\Solly-March,eng ENG,DFFW,Brighton,25,1994,11,7,739,0,1,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.6,0.6,0.5,0.07,0.06,0.13,0.07,0.13,Matches
266,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,32,1986,15,13,1226,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.02,0.03,0.05,0.02,0.05,Matches
267,Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,23,1995,20,19,1638,9,3,0,1,1,0,0.49,0.16,0.66,0.49,0.66,6.8,6.1,2.0,0.38,0.11,0.48,0.33,0.44,Matches
268,David Martin\David-Martin,eng ENG,GK,West Ham,33,1986,5,4,435,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
269,Martinelli\Martinelli,br BRA,FW,Arsenal,18,2001,14,6,656,3,0,0,0,1,0,0.41,0.00,0.41,0.41,0.41,2.4,2.4,0.2,0.33,0.03,0.36,0.33,0.36,Matches
270,Adam Masina\Adam-Masina,it ITA,DF,Watford,25,1994,14,10,952,1,0,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.4,0.02,0.04,0.06,0.02,0.06,Matches
271,Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,25,1993,15,10,909,0,1,0,0,5,1,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.9,0.01,0.09,0.10,0.01,0.10,Matches
272,Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,31,1988,16,8,715,0,2,0,0,1,0,0.00,0.25,0.25,0.00,0.25,1.2,1.2,1.8,0.15,0.23,0.38,0.15,0.38,Matches
273,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,30,1988,9,8,691,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.02,0.07,0.09,0.02,0.09,Matches
274,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,27,1991,7,7,630,1,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
275,Neal Maupay\Neal-Maupay,fr FRA,FW,Brighton,22,1996,25,20,1844,7,2,1,1,3,0,0.34,0.10,0.44,0.29,0.39,8.7,7.9,2.0,0.42,0.10,0.52,0.39,0.48,Matches
276,James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,31,1987,25,25,2183,0,2,0,0,4,0,0.00,0.08,0.08,0.00,0.08,2.2,2.2,1.8,0.09,0.07,0.16,0.09,0.16,Matches
277,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,23,1996,24,13,1255,4,0,0,0,3,0,0.29,0.00,0.29,0.29,0.29,5.6,5.6,1.2,0.40,0.09,0.49,0.40,0.49,Matches
278,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,29,1989,16,16,1440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
279,James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,28,1990,21,9,947,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.03,0.03,0.06,0.03,0.06,Matches
280,John McGinn\John-McGinn,sco SCO,MF,Aston Villa,24,1994,18,18,1538,3,2,0,0,2,0,0.18,0.12,0.29,0.18,0.29,2.7,2.7,1.9,0.16,0.11,0.27,0.16,0.27,Matches
281,David McGoldrick\David-McGoldrick,ie IRL,FW,Sheffield Utd,31,1987,19,16,1326,0,2,0,0,2,0,0.00,0.14,0.14,0.00,0.14,5.6,5.6,1.3,0.38,0.09,0.46,0.38,0.46,Matches
282,Michael McGovern\Michael-McGovern,nir NIR,GK,Norwich City,35,1984,2,1,158,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
283,Kenny McLean\Kenny-McLean,sco SCO,MF,Norwich City,27,1992,25,22,2019,1,1,0,0,4,0,0.04,0.04,0.09,0.04,0.09,1.3,1.3,1.4,0.06,0.06,0.12,0.06,0.12,Matches
284,Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,19,1999,26,26,2265,1,4,0,0,4,0,0.04,0.16,0.20,0.04,0.20,1.3,1.3,4.6,0.05,0.18,0.24,0.05,0.24,Matches
285,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,22,1996,17,17,1454,2,1,0,0,2,0,0.12,0.06,0.19,0.12,0.19,1.4,1.4,0.7,0.08,0.04,0.12,0.08,0.12,Matches
286,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,29,1989,26,26,2340,0,1,0,0,5,0,0.00,0.04,0.04,0.00,0.04,1.3,1.3,0.6,0.05,0.02,0.07,0.05,0.07,Matches
287,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,25,1994,12,12,1013,0,2,0,0,2,0,0.00,0.18,0.18,0.00,0.18,0.1,0.1,1.1,0.01,0.10,0.11,0.01,0.11,Matches
288,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Leicester City,27,1992,4,3,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
289,Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,21,1997,11,10,900,1,0,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
290,Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,23,1995,13,6,545,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,0.10,0.10,0.20,0.10,0.20,Matches
291,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,28,1991,22,22,1966,2,1,2,2,9,0,0.09,0.05,0.14,0.00,0.05,2.1,0.6,2.0,0.10,0.09,0.19,0.03,0.12,Matches
292,James Milner\James-Milner,eng ENG,MFDF,Liverpool,33,1986,17,6,669,2,2,2,2,3,0,0.27,0.27,0.54,0.00,0.27,1.9,0.4,0.6,0.25,0.08,0.33,0.05,0.13,Matches
293,Yerry Mina\Yerry-Mina,co COL,DF,Everton,24,1994,24,22,1995,2,0,0,0,3,0,0.09,0.00,0.09,0.09,0.09,2.6,2.6,0.2,0.12,0.01,0.13,0.12,0.13,Matches
294,Takumi Minamino\Takumi-Minamino,jp JPN,FWMF,Liverpool,24,1995,2,0,66,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.86,0.00,0.86,0.86,0.86,Matches
295,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,26,1993,21,21,1823,2,1,0,0,5,0,0.10,0.05,0.15,0.10,0.15,0.9,0.9,0.5,0.05,0.03,0.07,0.05,0.07,Matches
296,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FW,Arsenal,30,1989,3,1,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.18,0.18,0.37,0.18,0.37,Matches
297,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,33,1986,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.08,0.11,0.03,0.11,Matches
298,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,28,1991,21,19,1543,0,1,0,0,3,0,0.00,0.06,0.06,0.00,0.06,1.3,1.3,1.3,0.08,0.07,0.15,0.08,0.15,Matches
299,Simon Moore\Simon-Moore,eng ENG,GK,Sheffield Utd,29,1990,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
300,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Brighton,28,1990,19,17,1389,2,1,0,0,2,1,0.13,0.06,0.19,0.13,0.19,1.8,1.8,1.9,0.12,0.13,0.24,0.12,0.24,Matches
301,Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,22,1996,21,21,1790,5,1,0,1,3,0,0.25,0.05,0.30,0.25,0.30,5.2,4.4,0.9,0.26,0.04,0.31,0.22,0.26,Matches
302,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,35,1984,8,1,159,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
303,Ravel Morrison\Ravel-Morrison,eng ENG,MF,Sheffield Utd,26,1993,1,0,12,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.30,0.00,0.30,0.30,0.30,Matches
304,Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,20,1999,26,22,2062,5,4,0,0,3,0,0.22,0.17,0.39,0.22,0.39,5.5,5.5,2.9,0.24,0.13,0.36,0.24,0.36,Matches
305,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,26,1992,24,16,1458,4,2,0,0,2,0,0.25,0.12,0.37,0.25,0.37,4.8,4.8,1.6,0.30,0.10,0.40,0.30,0.40,Matches
306,Lys Mousset\Lys-Mousset,fr FRA,FW,Sheffield Utd,23,1996,23,10,1018,5,4,0,0,1,0,0.44,0.35,0.80,0.44,0.80,3.3,3.3,2.4,0.29,0.21,0.51,0.29,0.51,Matches
307,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,32,1986,26,24,2166,1,6,0,0,5,0,0.04,0.25,0.29,0.04,0.29,0.7,0.7,4.8,0.03,0.20,0.23,0.03,0.23,Matches
308,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,35,1983,17,5,605,1,0,0,0,0,0,0.15,0.00,0.15,0.15,0.15,1.7,1.7,0.4,0.25,0.06,0.31,0.25,0.31,Matches
309,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,27,1992,7,5,530,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.6,0.6,0.0,0.10,0.00,0.10,0.10,0.10,Matches
310,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FWMF,Newcastle Utd,27,1992,7,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.03,0.07,0.04,0.07,Matches
311,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,24,1995,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.89,0.00,0.89,0.89,0.89,Matches
312,Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,25,1994,19,16,1463,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.01,0.03,0.05,0.01,0.05,Matches
313,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,22,1996,21,19,1786,2,1,0,0,3,0,0.10,0.05,0.15,0.10,0.15,1.3,1.3,0.4,0.07,0.02,0.08,0.07,0.08,Matches
314,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,22,1996,16,10,822,2,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,0.4,0.4,1.3,0.04,0.14,0.18,0.04,0.18,Matches
315,Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,19,1999,10,5,439,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.12,0.06,0.18,0.12,0.18,Matches
316,Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,19,2000,19,7,685,2,2,0,0,2,0,0.26,0.26,0.53,0.26,0.53,1.4,1.4,2.1,0.18,0.28,0.46,0.18,0.46,Matches
317,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,22,1997,26,23,2037,2,1,0,0,7,0,0.09,0.04,0.13,0.09,0.13,1.0,1.0,1.2,0.04,0.05,0.10,0.04,0.10,Matches
318,Jeremy Ngakia\Jeremy-Ngakia,eng ENG,DF,West Ham,18,2000,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
319,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,29,1990,3,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
320,Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,20,1999,3,1,102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.46,0.05,0.51,0.46,0.51,Matches
321,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,32,1987,23,23,1886,4,1,3,3,3,0,0.19,0.05,0.24,0.05,0.10,2.8,0.5,1.0,0.13,0.05,0.18,0.02,0.07,Matches
322,Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,28,1991,26,26,2202,1,0,1,1,6,0,0.04,0.00,0.04,0.00,0.00,1.5,0.7,3.2,0.06,0.13,0.19,0.03,0.16,Matches
323,Ørjan Nyland\Orjan-Nyland,no NOR,GK,Aston Villa,28,1990,3,1,177,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
324,Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,25,1994,26,26,2340,0,1,0,0,3,0,0.00,0.04,0.04,0.00,0.04,1.1,1.1,1.8,0.04,0.07,0.11,0.04,0.11,Matches
325,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,19,2000,12,4,393,1,0,0,0,1,0,0.23,0.00,0.23,0.23,0.23,0.2,0.2,0.7,0.05,0.16,0.21,0.05,0.21,Matches
326,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,31,1988,21,21,1890,2,0,0,0,4,0,0.10,0.00,0.10,0.10,0.10,1.3,1.3,0.0,0.06,0.00,0.06,0.06,0.06,Matches
327,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,24,1995,20,5,491,3,1,0,0,0,0,0.55,0.18,0.73,0.55,0.73,2.0,2.0,0.1,0.36,0.01,0.38,0.36,0.38,Matches
328,Ben Osborn\Ben-Osborn,eng ENG,MFFW,Sheffield Utd,24,1994,5,0,50,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.47,0.47,0.00,0.47,Matches
329,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,31,1988,17,14,1291,2,0,0,0,3,0,0.14,0.00,0.14,0.14,0.14,2.3,2.3,0.2,0.16,0.01,0.17,0.16,0.17,Matches
330,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,25,1993,18,11,926,3,0,0,0,1,0,0.29,0.00,0.29,0.29,0.29,2.3,2.3,0.8,0.22,0.08,0.30,0.22,0.30,Matches
331,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,30,1988,16,16,1278,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,1.2,1.2,1.8,0.08,0.13,0.21,0.08,0.21,Matches
332,Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,24,1994,14,13,1023,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.4,0.08,0.12,0.20,0.08,0.20,Matches
333,Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,31,1988,18,18,1607,2,0,0,0,5,0,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.2,0.05,0.01,0.06,0.05,0.06,Matches
334,Troy Parrott\Troy-Parrott,ie IRL,MF,Tottenham,17,2002,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
335,Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,31,1988,26,26,2340,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
336,Pedro\Pedro,es ESP,FW,Chelsea,32,1987,7,6,476,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.6,0.27,0.12,0.39,0.27,0.39,Matches
337,Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,24,1995,22,15,1435,4,5,1,1,3,0,0.25,0.31,0.56,0.19,0.50,4.2,3.5,3.2,0.27,0.20,0.47,0.22,0.42,Matches
338,Andreas Pereira\Andreas-Pereira,br BRA,MFFW,Manchester Utd,23,1996,23,18,1453,1,3,0,0,3,0,0.06,0.19,0.25,0.06,0.25,2.3,2.3,3.6,0.14,0.22,0.37,0.14,0.37,Matches
339,Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,25,1993,25,25,2250,3,2,0,0,1,0,0.12,0.08,0.20,0.12,0.20,1.1,1.1,3.1,0.04,0.13,0.17,0.04,0.17,Matches
340,Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,28,1991,20,11,1131,3,0,1,1,3,0,0.24,0.00,0.24,0.16,0.16,2.2,1.4,1.4,0.18,0.11,0.29,0.11,0.23,Matches
341,Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Leicester City,26,1993,23,20,1516,7,4,1,1,0,0,0.42,0.24,0.65,0.36,0.59,4.8,4.1,2.9,0.29,0.17,0.46,0.24,0.41,Matches
342,Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,25,1994,26,26,2340,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
343,Brandon Pierrick\Brandon-Pierrick,eng ENG,DF,Crystal Palace,17,2001,1,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,1.02,1.02,0.00,1.02,Matches
344,Erik Pieters\Erik-Pieters,nl NED,DF,Burnley,30,1988,15,14,1234,0,3,0,0,1,0,0.00,0.22,0.22,0.00,0.22,0.2,0.2,1.0,0.01,0.07,0.09,0.01,0.09,Matches
345,Daniel Podence\Daniel-Podence,pt POR,FWMF,Wolves,23,1995,2,0,26,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.48,0.26,0.74,0.48,0.74,Matches
346,Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,26,1993,7,5,521,0,2,0,1,0,0,0.00,0.35,0.35,0.00,0.35,1.6,0.9,1.5,0.28,0.26,0.55,0.15,0.42,Matches
347,Nick Pope\Nick-Pope,eng ENG,GK,Burnley,27,1992,26,26,2340,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.02,0.02,0.00,0.02,Matches
348,Dennis Praet\Dennis-Praet,be BEL,MF,Leicester City,25,1994,18,8,736,1,2,0,0,0,0,0.12,0.24,0.37,0.12,0.37,0.9,0.9,0.6,0.12,0.07,0.19,0.12,0.19,Matches
349,Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,32,1987,1,1,57,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.12,0.00,0.12,0.12,0.12,Matches
350,Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,27,1991,23,23,2070,1,2,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.4,1.4,1.7,0.06,0.08,0.14,0.06,0.14,Matches
351,Teemu Pukki\Teemu-Pukki,fi FIN,FW,Norwich City,29,1990,25,25,2225,11,3,2,2,3,0,0.44,0.12,0.57,0.36,0.49,11.1,9.6,3.2,0.45,0.13,0.58,0.39,0.52,Matches
352,Christian Pulisic\Christian-Pulisic,us USA,FW,Chelsea,20,1998,16,12,1076,5,2,0,0,0,0,0.42,0.17,0.59,0.42,0.59,5.1,5.1,2.1,0.43,0.17,0.60,0.43,0.60,Matches
353,Ignacio Pussetto\Ignacio-Pussetto,ar ARG,MFDF,Watford,23,1995,4,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
354,Domingos Quina\Domingos-Quina,pt POR,MF,Watford,19,1999,4,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.16,0.00,0.16,0.16,0.16,Matches
355,Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Bournemouth,21,1998,25,25,2250,0,1,0,0,0,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
356,Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
