id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 27 prediction
258,24.81742864360654,4.136238107267757,0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,102,100.0,100.0,13.01742864360654,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,126184,,,0,0,-3,3,13.4,351,126,,,0,2,3.2,2.7,7,Nathan,1.7,2.424449100912041,2.8758153175581445,3.111533959987796,2.613139319481198,6.0,17,,,,,,,,,3.2268569469451904,3.0162527561187744,,2.9232840538024902,2.9651434421539307,2.374267101287842,3.1905691623687744,2.9232840538024902,3.2268569469451904,2.931988477706909,,,,,,,,2,1,0.0,,,0.0,,0.0,,,1.0,,,,0.0,,,0.0,,14.4,340,119,False,108.4,271,103,399,,2021-12-08T00:00:12.936363Z,47,0,0,,0,,126184.jpg,4.0,0,0,Aké,0.4,False,,a,12,43,Manchester City,23.0,323,111,24,40111,1785,57118,436,0.8800506611207993,0.5158402342366044,0.5559870892513187,1.9079043688964163,0.4,6.375465291611691,5.1,Aké,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,0.3,0.3,0.049999999999999996,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.7999999999999998,0.2,,,0.0,,0.0,,,0.0999999999999999,,,,0.0,,,0.0,,1.5999999999999996,4.29012717213605,,,1.0,,3.626278638962396,,,1.5999999999999996,,,,4.681280184142556,,,3.4715177646857693,,29.96468687057495,0,3.18618392944336
259,59.40442872781417,4.56957144060109,0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,,0.0,,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,258,100.0,100.0,28.20442872781417,8,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,146941,,,0,0,0,0,87.3,190,46,,,1,2,5.0,4.5,6,Aymeric,3.5,4.223545693087182,4.4283184767269015,4.812243953297435,6.613884227983333,13.0,17,,,,,,,,,4.199990749359131,3.921248197555542,,3.411309003829956,3.7536075115203857,2.8861920833587646,3.8511922359466553,3.411309003829956,4.199990749359131,3.420013427734375,,,,,,,,7,1,,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,50.9,127,35,False,231.6,121,50,1092,,2021-12-10T17:00:16.132714Z,55,0,0,,0,,146941.jpg,4.3,1,0,Laporte,3.5,False,,a,12,43,Manchester City,192.0,98,10,56,684582,27612,636843,5305,0.8308311710183799,0.767917398743124,1.2025244050878787,1.948471809148582,0.6,6.752142906188965,10.2,Laporte,0.2,0.6000000000000001,,0.0,,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,2.1,2.3000000000000003,0.17692307692307693,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,12.6,,0.0,,0.0,0.1999999999999999,,0.5,0.0999999999999998,0.2000000000000001,0.3,0.3,0.0999999999999999,,0.3,0.0,0.1,0.0,7.11934967214384,,-3.0,,4.274923012311923,5.47492301231193,,6.986341215165639,6.874923012311923,7.11934967214384,9.41934967214384,7.419349672143838,3.697315856468887,,5.763272882726873,2.4715177646857693,3.07151776468577,2.9863878557664254,37.13678598403931,5,4.08193302154541
260,5.16957144060109,5.16957144060109,0,,,,,,,,,,,,,,,,0.0,,1,,,,,,,,,,,,,,,,1.0,,29,100.0,100.0,2.16957144060109,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,164484,,,0,0,0,0,0.0,545,60,,,0,1,1.5,1.0,0,Zack,0.0,4.471517764685769,4.471517764685769,4.471517764685769,,1.0,17,,,,,,,,,3.810961961746216,3.4738683700561523,,3.3375823497772217,3.409334421157837,3.1654860973358154,3.5730059146881104,3.3375823497772217,3.810961961746216,3.3462867736816406,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,,2.3,414,28,False,23.0,386,28,90,,2021-09-06T08:30:10.313702Z,45,0,0,,0,,164484.jpg,7.0,0,2,Steffen,0.2,False,,a,12,43,Manchester City,0.0,522,54,7,15353,111,23484,290,1.148793653466909,0.9936706143746155,,2.4369593476515603,0.0,7.745237403445774,1.6,Steffen,0.0,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,,,,,,,1.0,1.4000000000000004,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4.471517764685769,,34.85356831550598,0,3.588498115539551
261,77.79128576240436,4.861955360150272,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,368,100.0,,8.67828576240436,8,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,165809,5.0,,-1,1,6,-6,370.4,18,12,,,3,3,8.5,8.0,1,Bernardo Mota,7.0,5.5480288372841855,4.945309002989858,4.81777952893024,6.1823232939375945,16.0,17,,,,,,,,,4.44676685333252,4.069119453430176,,3.482851982116699,3.9196348190307617,3.402687788009644,3.95546555519104,3.482851982116699,4.44676685333252,3.491556406021118,,,,,,,,8,7,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,131.7,8,6,True,431.6,10,3,1343,,2021-12-14T23:30:14.775976Z,76,0,0,,0,,165809.jpg,5.7,0,0,Veiga de Carvalho e Silva,28.6,False,,a,12,43,Manchester City,513.0,15,8,91,3053234,83100,682003,348899,0.6397309684408253,0.7300037943794981,0.8134635913075783,1.7636165714420453,0.9,5.122742182330081,12.0,Bernardo,2.6,7.800000000000001,,0.0,0.0,0.0,0.1,0.1999999999999999,0.8,0.1,0.0,0.0,0.0,0.4,0.0999999999999999,0.0,0.4,0.2999999999999999,0.1999999999999999,4.0,6.6,0.4125,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,20.0,,0.0,0.4000000000000001,0.6000000000000001,0.0999999999999996,0.2000000000000001,0.3999999999999999,0.5,0.6000000000000001,0.0,0.1,0.5,0.0,0.0,0.0,0.5000000000000001,0.0999999999999998,4.0,,1.3678794411714423,4.496585303791411,5.818730753077981,3.618730753077981,7.0065696597406,9.89658530379141,6.3897307530779806,4.0,2.90483741803596,2.271,8.149328964117222,2.970320046035639,2.740818220681718,2.5678794411714425,8.767879441171443,4.117596963941606,38.93284058570862,3,4.235138893127441
262,71.58414304961744,4.47400894060109,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,332,,,34.71314304961744,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,171314,,,0,0,1,-1,131.1,142,33,,,0,2,5.3,4.8,5,Rúben Santos,3.8,3.825118042945952,4.218485624762963,4.521204724435086,4.676363110179146,16.0,17,,,,,,,,,4.212864398956299,3.971707820892334,,3.80795168876648,3.938490867614746,3.133624792098999,4.163915634155273,3.80795168876648,4.212864398956299,3.8166561126708975,,,,,,,,9,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,111,24,False,329.2,44,14,1342,,,61,0,0,,0,,171314.jpg,4.5,0,0,Gato Alves Dias,26.2,False,,a,12,43,Manchester City,91.0,199,48,72,1614575,62731,1592636,31173,0.7334440886231295,0.6270685316304839,0.7666169033080568,1.8114732705538052,0.6,6.42748625552068,11.8,Dias,1.1,3.3000000000000003,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.0999999999999999,0.3,0.1,0.0,0.0,0.0,0.0,0.3,1.4000000000000001,0.08750000000000001,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.7999999999999998,0.0,0.0,0.0,,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,4.619349672143839,3.09012717213605,2.4715177646857693,3.98634121516564,,5.87492301231193,4.626278638962396,3.98634121516564,4.274923012311923,4.619349672143839,10.19034967214384,5.919349672143838,5.697315856468887,7.581280184142557,3.963272882726872,1.4715177646857691,1.0,3.586387855766425,39.20766615867615,4,4.14163875579834
263,63.326,4.523285714285715,6,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,,1.0,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,2.0,0.0,,0.0,219,100.0,100.0,0.0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205651,,,0,0,1,-1,323.3,33,3,,,2,4,3.2,2.7,0,Gabriel Fernando,1.7,3.720285714285714,4.407,4.494714285714285,3.24275,14.0,17,,,,,,,,,4.185638427734375,3.8445639610290527,,3.2123863697052,3.597301721572876,3.180929660797119,3.633132696151733,3.2123863697052,4.185638427734375,3.221090793609619,,,,,,,,7,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,114.9,17,4,False,260.2,99,9,1046,,2021-12-06T14:30:13.092010Z,86,0,0,,0,,205651.jpg,4.3,0,0,de Jesus,9.7,False,,a,12,43,Manchester City,564.0,9,5,60,1850816,127875,1449127,62854,0.5259634551495017,0.4325913621262459,0.37706395348837213,1.5424276264752574,0.2,4.2190293378608175,7.0,Jesus,2.5,7.5,0.1,0.3,0.1,,0.1,0.1999999999999997,0.0,0.1,,0.6,0.6000000000000001,0.0,0.0,0.0,0.3,,0.0999999999999998,4.3,6.8,0.4857142857142857,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,17.2,0.0,0.3999999999999999,0.4000000000000003,,0.4000000000000003,0.3999999999999994,0.0,0.2000000000000001,,0.1,0.5,0.4,0.3,0.5999999999999999,0.1,,0.3999999999999999,,1.3,4.5,3.9000000000000017,,3.9000000000000017,4.9709999999999965,1.0,3.100000000000001,,8.742,9.571,3.6,3.2,6.4,4.071000000000001,,4.670999999999999,36.28365230560303,0,4.010583877563477
264,20.34785720300545,4.06957144060109,0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,82,100.0,100.0,10.84785720300545,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206325,7.0,,0,0,-2,2,68.3,227,62,,,0,2,3.8,3.3,6,Oleksandr,2.3,5.34018377447272,4.25513783085454,3.8221356991108415,5.34018377447272,5.0,17,,,,,,,,,3.2689783573150635,3.055117607116699,,3.1731977462768555,3.04052472114563,2.767284631729126,3.2659502029418945,3.1731977462768555,3.2689783573150635,3.1819021701812744,,,,,,,,1,0,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,,,,15.0,337,116,False,58.8,336,129,326,,2021-09-18T18:00:16.744487Z,53,0,0,,0,,206325.jpg,3.2,0,0,Zinchenko,1.0,False,,a,12,43,Manchester City,22.0,326,112,16,56725,5499,112781,6950,0.7678436680379415,1.0075818442401359,1.0075818442401359,1.7677088737384306,0.4,5.9283358645889,3.0,Zinchenko,0.3,0.8999999999999999,0.0,,,,,0.1,,0.1999999999999999,0.0,,0.0,,,,,,,0.1,0.4,0.08,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,0.6000000000000001,0.0,,,,,0.1,,0.0,0.0,,0.0,,,,,,,5.619349672143839,1.0,,,,,4.526278638962396,,5.874923012311923,5.619349672143839,,1.0,,,,,,,31.420180082321167,0,3.225048542022705
265,67.050321461653,6.095483769241182,4,,0.0,0.0,0.0,,,1.0,0.0,1.0,,,,0.0,0.0,0.0,1.0,1.0,6,,0.0,0.0,0.0,,,2.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,3.0,219,100.0,100.0,5.966321461652998,4,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,209244,1.0,,1,-1,1,-1,353.8,24,16,,,2,3,5.0,4.5,12,Phil,3.5,6.733045483987908,5.91573286670513,5.91573286670513,7.481140907275789,11.0,17,,,,,,,,,5.198957920074463,4.470828056335449,,3.972589731216431,4.297150611877441,3.9281256198883057,4.266573905944824,3.972589731216431,5.198957920074463,3.9812939167022714,,,,,,,,6,4,,0.0,0.0,0.0,,,0.0,0.0,1.0,,,,0.0,0.0,1.0,0.0,2.0,105.9,24,16,False,277.4,86,31,809,,2021-12-08T00:00:12.952011Z,81,0,0,,0,,209244.jpg,5.5,0,0,Foden,11.7,False,,a,12,43,Manchester City,424.0,29,15,61,1953970,363476,1229150,9238,0.7525288604001459,0.8312401832083838,0.9235976428735542,2.1417346834878153,0.4,5.415408640732,7.5,Foden,3.5,10.5,,0.1999999999999999,0.3,0.3999999999999999,,,1.1,0.1,0.2999999999999998,,,,0.0,0.6,0.0999999999999999,0.0,0.4000000000000001,4.5,8.0,0.7272727272727273,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,,,,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,22.5,,0.0,0.1999999999999997,0.2000000000000001,,,0.3999999999999999,0.5999999999999996,0.4000000000000003,,,,0.1,0.0,0.5,0.2,1.9,7.575837418035961,,2.9678794411714424,4.396585303791409,3.2000000000000006,,,10.56758530379141,4.299999999999999,7.575837418035961,,,,1.5,4.540818220681718,5.167879441171443,4.138879441171443,16.717596963941606,43.8648099899292,0,4.577742576599121
266,57.29971432180327,4.774976193483606,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,259,100.0,100.0,6.508714321803271,8,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,220566,,,0,0,0,0,275.5,49,35,,,0,3,5.2,4.7,4,Rodrigo,3.7,3.7309288372841856,3.783725172632014,3.725132655658944,3.0423232939375944,12.0,17,,,,,,,,,4.730260372161865,4.356073379516602,,3.495849847793579,4.108810424804688,3.65364933013916,4.144640922546387,3.495849847793579,4.730260372161865,3.504554271697998,,,,,,,,8,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,74.2,57,38,False,316.2,56,20,1315,,2021-09-18T18:00:16.761069Z,55,0,0,6.0,0,,220566.jpg,3.3,0,0,Hernandez,1.3,False,,a,12,43,Manchester City,148.0,136,73,49,170742,14017,122915,5060,0.868177489724292,0.6783506976880337,0.5531496898068353,2.0360566900633814,0.7,7.407643925059926,8.9,Rodrigo,3.0,9.0,,0.0,0.0999999999999996,-0.0999999999999996,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.4,0.1999999999999999,,0.0999999999999998,0.7000000000000002,0.0,0.6000000000000001,2.7,5.7,0.47500000000000003,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,13.02,,0.1,0.3,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.3,,0.2,0.0999999999999999,0.0,0.7999999999999999,1.771,,2.867879441171443,4.296585303791408,4.518730753077982,3.718730753077982,5.406569659740599,2.49658530379141,1.8187307530779808,1.771,2.90483741803596,3.1048374180359595,3.5493289641172217,,4.040818220681718,4.967879441171442,2.3678794411714423,8.046596963941607,40.74204158782959,3,4.522092819213867
268,25.44057144060109,6.3601428601502725,1,0.0,,,,,,,,,0.0,1.0,0.0,,,,,,2,0.0,,,,,,,,,0.0,2.0,0.0,,,,,,65,0.0,0.0,2.16957144060109,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,224444,,,0,0,-3,3,30.0,305,162,,,1,3,0.0,0.0,0,Ferran,0.0,,8.562583191076591,6.325633898305789,,4.0,17,,,,,,,,,4.242625713348389,3.925201177597046,,3.1384201049804688,3.482696533203125,2.675441265106201,3.482696533203125,3.1384201049804688,4.242625713348389,3.147124528884888,,,,,,,,1,2,0.0,,,,,,,,,0.0,2.0,0.0,,,,,,32.3,230,106,False,88.6,297,121,303,Foot injury - Expected back 01 Jan,2021-10-14T12:00:10.242757Z,67,0,0,,0,,224444.jpg,6.5,0,0,Torres,2.1,False,,i,12,43,Manchester City,204.0,89,50,26,1732144,42,1818798,1451,0.949275053753772,,,2.457137553221394,0.0,5.299607034939438,3.9,Torres,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,2.5,2.5,0.625,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,12.5,0.5,,,,,,,,,0.0999999999999999,1.1,0.7,,,,,,,4.7725317930340125,,,,,,,,,3.40483741803596,11.17583741803596,5.949328964117222,,,,,,35.50736713409424,0,4.032115459442139
453,24.18153574135245,2.6868373045947167,0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,2,0.0,,,,2.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,75,,,4.881535741352453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27789,,,0,0,-2,2,77.1,211,124,,,0,3,3.3,2.8,1,Fernando,1.8,1.94131393194812,2.0596112132220297,2.2943801665344723,2.5688565532468663,9.0,17,,,,,,,,,2.242562294006348,2.118377685546875,,1.8041809797286987,1.8253871202468872,1.7036473751068115,1.960160255432129,1.8041809797286987,2.242562294006348,1.9768463373184204,,,,,,,,4,1,0.0,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,19.0,304,138,False,71.0,323,135,311,,,48,0,0,,0,,27789.jpg,2.2,0,0,Luiz Rosa,0.4,False,,a,12,43,Manchester City,41.0,286,146,20,35606,632,50550,784,0.559757771790566,0.4044404024891917,0.5351784485930972,1.2263678333940877,0.4,4.115251551071803,4.2,Fernandinho,0.6,1.7999999999999998,0.3,,,,0.0,0.0,,,0.0999999999999999,,,0.0,0.2,0.0,,0.0,0.0,0.7,1.2999999999999998,0.14444444444444443,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,3.5,0.2,,,,0.1999999999999999,0.0,,,0.0,,,0.2,0.0999999999999999,0.0,,0.0,0.0,1.2999999999999998,4.172531793034013,,,,4.0,2.4065696597405988,,,1.2999999999999998,,,2.0,3.770320046035639,1.0,,1.0,1.0,19.753207445144653,0,2.075302124023437
507,8.498178580450817,2.8327261934836057,1,,,,1.0,,,,,,0.0,,,,,,0.0,,0,,,,0.0,,,,,,0.0,,,,,,0.0,,27,100.0,100.0,1.6271785804508176,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244851,,,0,0,0,0,30.5,301,161,,,0,3,2.5,2.0,0,Cole,1.0,3.34486537653899,3.34486537653899,2.563243584359327,,3.0,17,,,,,,,,,2.872572898864746,2.5730555057525635,,2.12756872177124,2.113853454589844,1.9153220653533936,2.371067762374878,2.12756872177124,2.872572898864746,2.3498690128326416,,,,,,,,0,0,,,,0.0,,,,,,0.0,,,,,,0.0,,9.9,359,159,False,10.6,410,177,108,,2021-11-17T15:30:15.240826Z,45,0,0,,0,,244851.jpg,2.7,0,0,Palmer,0.1,False,,a,12,43,Manchester City,58.0,254,133,8,12450,173,11566,622,0.6294947096630235,0.7433034170086645,,1.3353599337713424,0.2,5.2948329713609485,1.8,Palmer,0.2,0.6000000000000001,,,,0.2,,,,,,0.0,,,,,,0.0,,0.3,0.5,0.16666666666666666,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.5,,,,0.3,,,,,,0.0,,,,,,0.0,,,,,,5.689730753077981,,,,,,1.0,,,,,,1.0,,23.826748371124268,0,2.5032973289489746
508,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,490503,,,0,0,-2,2,0.0,610,246,,,0,3,1.5,1.0,0,Samuel,0.0,,,,,,17,,,,,,,,,2.323861837387085,2.3655765056610107,,1.7556740045547483,1.7479671239852903,1.5838831663131714,1.8797916173934937,1.696033596992493,2.323861837387085,1.7399771213531494,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,615,245,False,0.0,615,245,0,,,48,0,0,,0,,490503.jpg,0.0,0,0,Edozie,0.0,False,,a,12,43,Manchester City,0.0,598,244,0,714,10,1906,26,,,,,0.0,4.038697058955829,0.0,Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.385745882987976,0,1.9691190719604488
