id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week28,bonus_week29,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 37 prediction,gameweek 38 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 39 prediction
149,61.671,2.803227272727273,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,166,,,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54861,,,0,0,-5,5,164.3,182,29,,,1,4,0.0,-0.8,0,Christian,0.2,1.5200000000000002,1.75,2.5615384615384618,1.0,22.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.260247230529785,2.7565948963165283,3.2028696537017822,3.1406307220458984,2.357577085494995,3.057185649871826,2.534886598587036,2.260247230529785,,,,,,,19,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92.2,116,26,False,247.8,225,26,1105,,,60,0,0,,0,,54861.jpg,2.5,0,0,Benteke,1.3,False,,a,7,31,Crystal Palace,515.0,51,21,55,496272,619,531147,1666,0.4672045454545455,0.25333333333333335,0.16666666666666666,1.1444127418725862,0.0,3.59503984451294,9.2,Benteke,1.1,3.3000000000000003,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.2,0.0,0.0,0.4999999999999999,0.0,0.0,0.1,5.4,6.5,0.29545454545454547,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,21.6,0.0,0.0,0.4000000000000003,0.6999999999999997,0.3000000000000002,0.7000000000000002,0.3999999999999994,0.2000000000000001,0.0,,,0.2,0.0,0.4000000000000003,0.0,0.0,,,,,0.0,,0.0,0.0999999999999999,0.1,0.0,0.0,0.5,1.4,,1.0,1.0,3.6000000000000014,7.399999999999999,3.5000000000000013,3.8000000000000007,3.599999999999998,1.8000000000000007,1.0,,,1.8,1.0,3.6000000000000014,1.0,1.0,,,,,1.0,,3.3710000000000004,2.4,2.4000000000000004,2.5,1.0,7.0,6.9,21.57023906707764,3,0.0
150,69.74421103053405,3.17019141047882,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,354,100.0,100.0,26.87321103053405,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55037,,,0,0,0,0,83.2,265,75,,,0,2,0.0,2.0,5,Cheikhou,3.0,3.352099563865428,3.157187262116294,3.638313953355098,3.167592661797772,22.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9172682762146,3.194422960281372,3.6536705493927,3.522648572921753,3.113202810287476,3.650546789169312,3.402379274368286,2.9681520462036133,,,,,,,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,40.1,281,93,False,277.4,205,80,1662,,2022-01-01T17:00:18.824065Z,45,0,0,,0,,55037.jpg,3.1,0,0,Kouyaté,0.5,False,,a,7,31,Crystal Palace,40.0,340,117,68,94025,349,101832,342,0.7044869801064044,0.7449110141923173,0.703909480399505,1.4944425626726128,0.7,5.871620284186469,15.1,Kouyaté,0.7,2.1,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,,0.0,,0.5,1.2,0.05454545454545454,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,,0.0,,3.801035374891216,2.6262786389623964,3.331484334792319,6.963272882726869,2.931484334792319,6.6342728827268695,2.6611955528863467,4.071517764685769,2.9863878557664254,3.1952465443761024,,1.401035374891216,4.797315856468886,4.09012717213605,,,,,,3.443212633449336,1.0,4.426122638850534,3.801035374891216,2.09012717213605,6.6,1.243240250500872,1.0,,1.0,,26.42229127883911,2,0.0
151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58786,,,0,0,-2,2,0.0,482,181,,,0,2,0.0,-1.0,0,Martin,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3867735862731934,2.8788349628448486,3.2094318866729736,3.0051863193511963,2.588629484176636,3.3934895992279053,2.826519012451172,2.3867735862731934,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,504,181,False,0.0,500,181,0,,,38,0,0,,0,,58786.jpg,0.0,0,0,Kelly,1.2,False,,a,7,31,Crystal Palace,0.0,444,171,0,105041,5812,109773,2224,,,,,0.0,5.967273272966085,0.0,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67563843727112,0,0.0
152,20.464528776891008,1.7053773980742506,0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,98,100.0,100.0,3.6645287768910073,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,66975,4.0,,0,0,-2,2,145.2,198,118,2.0,,0,3,0.0,-1.0,0,Luka,0.0,0.94,0.94,1.0046958690997256,0.0,12.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8158079385757449,1.959936261177063,2.1262569427490234,2.1087324619293213,1.8610328435897827,2.0965442657470703,1.958352208137512,1.8158079385757449,,,,,,,13,0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,25.3,345,156,False,70.2,383,160,647,,2021-08-13T13:00:14.777540Z,53,1,0,2.0,0,,66975.jpg,1.2,0,0,Milivojevic,0.0,False,,a,7,31,Crystal Palace,38.0,349,175,15,3444,14,10162,24,0.3217693203913681,0.17735849056603772,0.0,0.74076860515896,0.0,2.970277520845521,2.8,Milivojevic,0.6,1.7999999999999998,,,,0.0,0.0,,,,,,,,0.2,0.1999999999999999,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.2,0.0,0.0,0.2,0.8,0.06666666666666667,,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,1.0,,,,0.0,0.0,,,,,,,,0.0,0.1,0.0,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.1,,,,,2.3328710836980795,0.0,,,,,,,,1.6,2.1,1.0,,,,,-1.0,1.0,,,1.0,,2.548811636094026,2.782683524052735,2.22313016014843,3.170320046035639,15.742470860481262,1,0.0
153,60.684,2.42736,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,204,100.0,100.0,0.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,80146,,,0,0,-2,2,321.0,89,14,4.0,,0,4,0.0,0.4,1,Jordan,1.4,2.506,2.9375454545454547,2.5883125,2.757,25.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.699652910232544,2.898800849914551,3.0692007541656494,2.906510829925537,2.7935099601745605,3.0889837741851807,2.8829307556152344,2.699652910232544,,,,,,,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,92.1,117,27,False,242.0,232,28,1551,,2022-01-01T17:00:18.836063Z,58,0,0,,0,,80146.jpg,2.3,0,0,Ayew,0.7,False,,a,7,31,Crystal Palace,358.0,82,32,57,312562,687,326331,1254,0.41851034482758626,0.43206896551724133,0.47534482758620694,1.0079063798888714,0.2,3.972283231801,9.8,Ayew,2.2,6.6000000000000005,0.2,0.1,0.0,0.1999999999999999,0.0,0.2,0.0999999999999999,0.4,0.0999999999999998,,0.0,0.0,0.0,0.7000000000000002,,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,,2.5,4.7,0.188,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,10.0,0.0,0.2,0.0999999999999998,0.0,0.1,0.0,0.3999999999999999,0.1999999999999999,0.0,,0.2000000000000001,0.1,0.0,0.1,,0.0,0.0,0.2999999999999998,0.0,,,0.0,0.0,0.1,0.0999999999999999,0.5,0.0,0.0999999999999999,,1.0,2.6,2.1000000000000005,1.3999999999999997,1.6,1.4000000000000004,2.6,3.9,4.771,3.3,,2.8000000000000007,1.4,2.0,5.271000000000001,,1.0,1.0,3.2,4.071,,,1.0,2.0,2.4,2.7,4.0,1.0,3.1710000000000003,,23.0392427444458,1,0.0
154,92.68005755378202,3.8616690647409175,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,280,100.0,100.0,7.329057553782015,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82403,,,0,0,-2,2,470.9,37,27,,,2,3,0.0,5.0,3,Wilfried,6.0,5.577664039122802,4.23292722759439,4.036129984861672,5.5718907150048365,24.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,3.729271650314331,4.290352821350098,4.496270179748535,4.755455017089844,3.9219810962677,4.497819900512695,3.943084955215454,3.8493518829345694,,,,,,,27,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,161.1,27,18,False,508.8,64,25,2021,,2022-01-01T17:00:18.848007Z,68,0,1,1.0,0,,82403.jpg,4.2,1,0,Zaha,5.2,False,,a,7,31,Crystal Palace,633.0,35,20,100,1147370,11407,1297183,10152,0.5678925095207232,0.8202447116357062,0.8193956933830642,1.4808824855856266,0.9,4.924056985799004,14.7,Zaha,4.0,12.0,0.0,0.0999999999999998,0.2000000000000001,0.0,0.0,0.5,0.3999999999999999,0.2000000000000001,0.2999999999999998,,0.0,0.3,,,,,0.0,0.0,0.5,0.1,0.3999999999999999,0.0,0.0,0.6000000000000001,0.0,0.0,0.2,,0.1999999999999999,5.9,9.9,0.41250000000000003,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,27.58,0.2,0.0999999999999996,0.5,0.2000000000000001,0.2000000000000001,0.0999999999999996,0.0,0.0,0.2000000000000001,,0.0,0.0,,,,,0.7999999999999998,0.1000000000000005,0.5,0.0999999999999996,0.9000000000000004,0.0,0.0,0.9000000000000001,0.0,0.7999999999999998,0.2000000000000001,,0.1,2.100258843722804,3.406569659740599,3.132871083698077,5.840818220681718,2.3328710836980804,2.740818220681718,4.165298888221585,3.567879441171442,2.846596963941607,4.448811636094026,,-2.0,3.349328964117221,,,,,5.606530659712632,2.723130160148433,11.110803158362334,3.618730753077978,8.306530659712635,2.100258843722804,2.2725317930340125,11.071,2.060810062625218,7.548811636094025,3.782683524052736,,2.1000000000000005,33.48358750343323,3,0.0
155,58.36568015570776,2.537638267639468,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,200,100.0,100.0,7.023680155707765,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86417,,,0,0,-1,1,139.6,203,121,,,1,3,0.0,3.0,3,Jeffrey,4.0,3.5090727772498376,3.035277477974602,2.660229770699494,3.586090715004836,23.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.941223621368408,3.0711023807525635,3.1685986518859863,3.203570604324341,3.031258106231689,3.177004337310791,3.050804853439331,3.0110976696014404,,,,,,,14,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,74.2,166,88,False,274.2,208,82,1284,,2021-09-10T13:30:16.079290Z,54,0,0,,0,,86417.jpg,2.8,0,0,Schlupp,0.1,False,,a,7,31,Crystal Palace,327.0,98,55,64,9910,144,11306,192,0.4699330125258274,0.6498282920833032,0.6640908731490436,1.0920256388073666,0.7,4.56567781942862,11.9,Schlupp,1.1,3.3000000000000003,0.0,0.0,0.1999999999999999,0.0,,0.0,0.0,0.0,,,0.0,0.1,0.0,0.1,0.2999999999999999,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,0.0,0.0,,0.0,1.9,3.0,0.13043478260869565,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,9.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.3,0.3,0.0,0.0999999999999998,0.1,0.0,0.0999999999999998,0.4000000000000001,0.0999999999999998,0.0,0.0,,,0.0,0.4,,0.0999999999999999,2.100258843722804,1.0,1.0,1.6,1.0,,2.165298888221587,2.3678794411714423,1.0,,,1.0,2.749328964117222,3.772531793034013,3.922456428252982,3.793456428252982,2.565298888221586,3.106530659712634,2.22313016014843,2.610803158362333,6.818730753077981,4.177530659712632,2.100258843722804,1.0,,,1.0,3.0,,1.5,24.65466022491455,1,0.0
156,26.32905755378201,4.388176258963669,0,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,3,,,,,,,,,0.0,,0.0,,,,3.0,,,,0.0,0.0,,,,,,,,,,81,,,7.329057553782015,0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,105666,,,0,0,-1,1,0.0,581,63,,,1,1,0.0,0.0,0,Jack,1.0,6.735987119591061,5.160848655608101,5.160848655608101,4.359067822880627,6.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2634663581848145,3.4471802711486816,3.676444530487061,3.624894142150879,3.3925578594207764,3.72683310508728,3.440643310546875,3.3126883506774902,,,,,,,9,0,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,10.9,408,26,False,107.8,351,26,495,,,44,0,0,,1,,105666.jpg,3.2,0,10,Butland,0.4,False,,a,7,31,Crystal Palace,0.0,553,52,19,146627,89,152993,290,0.9973127861281065,1.530906163543423,0.9906972324728698,2.0919809489687684,0.2,6.337433619932694,4.3,Butland,0.0,0.0,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.6000000000000014,0.0,2.299999999999997,,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,3.1952465443761024,,2.401035374891216,,,,11.489825713011928,,,,3.443212633449336,5.274923012311918,,,,,,,,,,27.884707927703857,0,0.0
157,5.216132194222752,1.7387107314075838,0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,16,,,0.9161321942227518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173954,,,0,0,-3,3,27.5,372,187,,,0,3,0.0,-1.0,0,Jairo,0.0,1.0,1.0,1.0,,3.0,29,,,,,,,,,,,,,,,,,,,,,,,0.0,1.8264309167861936,2.0577433109283447,2.19628643989563,2.092616319656372,1.871655821800232,2.1943516731262207,1.9689741134643557,1.8264309167861936,,,,,,,5,0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,4.0,448,199,False,11.2,461,199,116,,,47,0,0,,0,,173954.jpg,1.3,0,0,Riedewald,0.0,False,,a,7,31,Crystal Palace,2.0,437,206,4,2345,9,4332,12,0.36993845349097526,0.2127659574468085,,0.8020074557291123,0.0,3.41159351328586,0.9,Riedewald,0.1,0.3,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.1,,,,,0.0,0.1,0.03333333333333333,0.9,1.0999999999999996,0.3000000000000007,1.0999999999999996,0.3000000000000007,1.799999999999999,1.0,1.4000000000000004,0.6000000000000014,0.0,2.299999999999997,0.7999999999999999,1.3000000000000007,2.1000000000000014,2.099999999999998,1.8000000000000007,0.5,1.5,2.2,0.2000000000000028,0.5,2.299999999999997,1.3,0.0,2.8,0.6000000000000005,1.6999999999999993,1.5,0.4000000000000003,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,2.406569659740599,,,,,,,,,,,,,1.0,,,,,,,,,,,1.3,,,,,16.034489512443542,0,0.0
158,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185478,,,-1,1,-3,3,0.0,565,226,,,0,2,0.0,-1.0,0,Jarosław,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3867735862731934,2.8788349628448486,3.2094318866729736,3.0051863193511963,2.588629484176636,3.3934895992279053,2.826519012451172,2.3867735862731934,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,581,226,False,0.0,577,226,0,,,42,0,0,,0,,185478.jpg,0.0,0,0,Jach,0.0,False,,a,7,31,Crystal Palace,0.0,532,220,0,1025,8,3493,14,,,,,0.0,5.3989615326836,0.0,Jach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67563843727112,0,0.0
