id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 23 prediction
56,37.0219937515159,3.3656357955923544,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,220,,,13.150993751515903,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,61933,,,0,0,3,-3,21.5,302,96,,,1,2,0.3,0.8,0,Shane,0.8,3.687046857932469,3.839341920609052,3.839341920609052,3.624982134778948,11.0,13,,,,,3.033169746398926,3.2044544219970703,3.38132381439209,3.38132381439209,3.256030797958374,3.0851402282714844,,2.5664467811584477,3.2044544219970703,3.298053026199341,,,,,,,,10,1,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.3,91,18,False,275.4,42,14,990,,,43,0,0,,0,,61933.jpg,3.9,0,0,Duffy,21.5,False,,a,4,36,Brighton,195.0,75,7,43,2336469,3317,981730,65515,0.7827059989749662,0.8574527576587138,0.8430191011113833,1.6230537044642173,0.2,7.337487741958263,10.0,Duffy,0.1,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.8,0.9,0.08181818181818182,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,4.800000000000001,0.1,0.2,0.0,0.0,,0.1,0.0999999999999999,0.0,0.0,0.1,0.1999999999999999,0.0,,,3.93148433479232,2.404776847648807,5.27492301231193,3.1952465443761064,,6.397315856468886,2.407586071978621,2.9863412151656377,3.7321955528863455,3.69012717213605,5.881280184142556,2.331484334792317,,31.55119729042053,4,3.14080023765564
57,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,66242,,,0,0,0,0,0.0,514,203,,,0,3,0.0,0.0,0,Davy,0.0,,,,,,13,,,,,2.335943460464477,2.317440986633301,2.3635199069976807,2.305727958679199,2.578248977661133,2.257800817489624,,2.002936840057373,2.317440986633301,2.2970235347747803,,,,,,,,0,0,,,,,,,,,,,,,,0.0,528,203,False,0.0,524,201,0,Transferred to PSV Eindhoven,2021-06-25T10:07:47.190365Z,45,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,,u,4,36,Brighton,0.0,494,196,0,0,0,64,0,,,,,0.0,5.178654246860081,0.0,Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30394411087036,0,2.527860641479492
58,12.177724432507228,2.4355448865014457,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,59,100.0,100.0,5.9777244325072285,2,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,78916,,,0,0,-1,1,17.0,317,105,,,0,2,-0.5,0.0,0,Dan,0.0,2.1025529037869743,2.1025529037869743,2.1025529037869743,0.0,5.0,13,,,,,2.574350118637085,2.626320600509644,3.0055594444274902,2.905574083328247,2.7284491062164307,2.626320600509644,,2.242964506149292,2.626320600509644,2.859384775161743,,,,,,,,4,0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8.7,344,118,False,62.2,303,115,301,,2021-10-27T22:30:11.507050Z,44,0,0,,0,,78916.jpg,2.6,0,0,Burn,0.0,False,,a,4,36,Brighton,8.0,345,116,13,5296,32,5757,82,0.5535329287503286,0.47785293267885776,0.0,1.1611004668537652,0.0,6.101692860776727,3.0,Burn,0.0,0.0,,,,,,,,,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.04,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,,,,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,1.2000000000000002,,,,,,,,,0.0,0.0,0.2,0.0,0.0,,,,,,,,,,1.0,1.0,6.181280184142556,2.331484334792317,0.0,26.847448587417603,1,2.652204751968384
59,45.3420835245188,3.4878525788091386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,263,,,15.542083524518794,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,83299,,,0,0,0,0,27.9,281,87,5.0,,1,2,2.0,2.5,6,Lewis,2.5,4.077786027392873,3.824172810551428,3.824172810551428,2.845486362961166,13.0,13,,,,,3.310150623321533,3.585257053375244,3.597182035446167,3.597182035446167,3.636833429336548,3.362121105194092,,2.692812204360962,3.585257053375244,3.551396369934082,,,,,,,,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,144,39,False,268.4,47,17,1170,,,50,0,0,,0,,83299.jpg,3.7,0,0,Dunk,4.5,False,,a,4,36,Brighton,70.0,193,46,48,252720,1902,367612,4741,0.6975705157618277,0.8155572054785747,0.5690972725922332,1.5598150923430354,0.5,6.893538761138916,9.6,Dunk,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.03076923076923077,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.4715177646857693,3.331484334792318,2.204776847648807,5.27492301231193,3.1952465443761064,3.4715177646857693,3.797315856468887,1.8075860719786208,5.986341215165638,2.6611955528863462,3.0901271721360506,7.881280184142556,6.931484334792318,0.0809676457832176,34.46769380569458,0,3.549501895904541
60,26.25874843787897,2.3871589488980884,1,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,73,100.0,100.0,3.287748437878976,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109345,2.0,,0,0,-2,2,149.3,87,60,3.0,,0,3,2.0,2.5,1,Solomon,2.5,2.2751628627397307,2.278060528406625,2.278060528406625,2.602233375287198,11.0,13,,,,,2.409363031387329,2.425844192504883,2.6165387630462646,2.582042694091797,2.502091646194458,2.425844192504883,,2.164720296859741,2.425844192504883,2.535853385925293,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,38.5,137,72,False,109.8,229,92,564,,2021-08-28T18:30:11.548541Z,53,0,0,,0,,109345.jpg,1.9,0,0,March,0.1,False,,a,4,36,Brighton,126.0,115,63,21,5986,138,9352,195,0.45040734884869593,0.42927601183768505,0.4909874292994713,1.0369155864647939,0.5,4.636225430470593,4.0,March,0.9,2.7,0.1,0.1,0.0999999999999999,0.0,0.0,0.0,,0.1,0.0,,0.0999999999999999,0.3999999999999999,0.0,0.7,1.6,0.14545454545454548,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,3.5,0.1,0.1,0.1999999999999999,0.0,0.0999999999999999,0.0,,0.0,0.1,,0.0,0.0,0.0999999999999999,1.5,3.13287108369808,3.8721942119122015,4.118730753077982,1.0,1.5,1.4493289641172216,,1.3,2.6652988882215864,,1.2999999999999998,2.2,2.520241911445805,24.57199478149414,1,2.4838523864746094
61,16.96881420551012,2.4241163150728746,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,84,100.0,100.0,8.36881420551012,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110735,,,0,0,-1,1,30.6,271,83,,,0,2,1.3,1.8,6,Adam,1.8,2.066691077265469,2.3147357960431,2.3147357960431,2.422254769687292,7.0,13,,,,,2.418774366378784,2.4357612133026123,2.9261844158172607,2.802902936935425,2.5363566875457764,2.4357612133026123,,2.055239677429199,2.4357612133026123,2.756713628768921,,,,,,,,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15.8,294,99,False,119.0,215,85,501,,2021-09-11T17:30:15.927256Z,44,0,0,,0,,110735.jpg,2.3,0,0,Webster,0.2,False,,a,4,36,Brighton,8.0,346,117,16,18853,66,49476,77,0.550935526152926,0.4697025175603339,0.5505124476562027,1.1556521092009335,0.4,5.734413374554027,3.6,Webster,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.1,0.1,0.014285714285714287,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,0.6000000000000001,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,,,,,,3.4715177646857693,3.331484334792318,,1.0,2.7952465443761065,3.4715177646857693,2.7973158564688867,1.8075860719786208,1.0,,,,,,25.23141884803772,2,2.4279634952545166
62,29.426448865014457,2.9426448865014456,1,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,,0.0,0.0,,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,163,100.0,100.0,11.955448865014455,3,,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,111478,,,0,0,-2,2,108.6,135,31,,,0,2,1.7,2.2,6,Joël,2.2,3.080236599417813,2.992212939476031,2.992212939476031,2.833046317607431,10.0,13,,,,,2.90217661857605,2.9541471004486084,3.3137147426605225,3.2137291431427,3.065030813217163,2.9541471004486084,,2.4357540607452397,2.9541471004486084,3.159600257873535,,,,,,,,10,0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,214,67,False,156.4,156,67,823,,2021-08-14T18:00:09.888942Z,43,0,0,,0,,111478.jpg,2.9,0,0,Veltman,0.9,False,,a,4,36,Brighton,11.0,331,111,29,59192,548,266181,889,0.6843360201166153,0.7163340928878635,0.6588479808389375,1.4190693747117893,0.5,6.954010974529178,6.7,Veltman,0.7,2.1,,0.0,0.0999999999999999,,0.0,,0.2,0.0,0.0999999999999999,0.2,0.0999999999999999,0.0,0.0,0.1,0.7999999999999999,0.07999999999999999,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,0.6000000000000001,,0.0,0.0,,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4715177646857693,,2.204776847648807,5.57492301231193,,3.4715177646857693,,2.2,3.9863412151656377,1.961195552886346,6.461127172136051,3.981280184142556,0.0,0.0809676457832176,29.902247190475464,4,2.9498002529144287
63,37.92000000000001,3.1600000000000006,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,123,100.0,100.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,115382,,,0,0,-1,1,127.1,114,18,,,1,4,0.3,0.8,2,Neal,0.8,3.1555555555555554,3.2,3.2,1.7999999999999998,12.0,13,,,,,3.0045809745788574,3.0160160064697266,3.300764322280884,3.300764322280884,3.383265972137451,3.0045809745788574,,2.9100184440612797,3.0160160064697266,3.2174935340881348,,,,,,,,11,4,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.6,81,19,False,155.4,157,19,834,,2021-08-21T19:00:12.804729Z,64,0,0,2.0,0,,115382.jpg,3.2,0,0,Maupay,2.6,False,,a,4,36,Brighton,240.0,51,20,38,528669,1593,520835,9585,0.4937500000000001,0.4930555555555555,0.28124999999999994,1.24909967576651,0.1,4.917435199022293,5.9,Maupay,0.4,1.2000000000000002,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0999999999999999,0.1,0.0,3.8,4.2,0.35000000000000003,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,14.72,0.6,,0.0,-0.1,0.8999999999999999,0.4,0.1,0.0999999999999998,0.8,0.2999999999999998,0.3000000000000002,0.3999999999999999,0.0,5.6,3.4,,0.0,0.5999999999999996,5.6,3.6,3.0000000000000004,2.3999999999999995,6.2,6.199999999999999,2.500000000000001,3.9,1.0,31.47158527374268,3,3.318084716796875
64,56.0765208811297,4.313578529317669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,183,,,3.885520881129698,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,116216,3.0,,0,0,0,0,315.0,13,10,1.0,,2,3,5.5,6.0,3,Leandro,6.0,4.866546506848219,4.434581664176319,4.434581664176319,5.791371590740292,13.0,13,,,,,3.552600145339966,3.670252561569214,3.64990758895874,3.64990758895874,4.038623809814453,3.552600145339966,,3.259801387786865,3.670252561569214,3.6041219234466553,,,,,,,,14,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,104.4,8,6,False,257.0,51,15,1136,,,65,0,0,5.0,0,,116216.jpg,4.3,0,0,Trossard,3.2,False,,a,4,36,Brighton,472.0,7,5,56,372259,8985,210780,15030,0.6636274660488722,0.7486994625920337,0.8909802447292757,1.6919246995696664,0.9,5.644106388092041,8.6,Trossard,1.3,3.9,0.0,0.2,0.2,0.0999999999999998,0.1,0.0,0.0,0.2,0.2,0.0,0.0999999999999999,0.0,0.1999999999999999,3.0,4.3,0.33076923076923076,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,14.52,0.1,0.3,1.0,0.1999999999999997,0.2000000000000001,0.0,0.3,0.0999999999999999,0.0999999999999999,0.0,0.4,0.1,0.1999999999999999,3.667879441171444,2.8328710836980795,6.401194211912203,11.418730753077982,3.848811636094025,3.667879441171444,2.4493289641172216,3.7018965179946552,6.596585303791409,4.036298888221587,1.2725317930340123,4.970320046035639,2.83287108369808,3.620241911445804,36.68669152259827,1,4.038623809814453
65,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,131897,,,0,0,0,0,0.0,519,52,,,0,1,0.0,0.0,0,Mathew,0.0,,,,,,13,,,,,3.1122775077819824,3.1292643547058105,3.353083610534668,3.2656946182250977,3.3093950748443604,3.069624185562134,,2.6874611377716064,3.1292643547058105,3.137882709503174,,,,,,,,0,0,,,,,,,,,,,,,,0.0,533,67,False,0.0,530,67,0,Transferred to Real Sociedad,2021-07-12T23:00:04.491624Z,45,0,0,,0,,131897.jpg,0.0,0,0,Ryan,0.0,False,,u,4,36,Brighton,0.0,499,47,0,0,0,756,3,,,,,0.0,6.967991828918457,0.0,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.355963230133057,0,3.162015676498413
66,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,165210,,,0,0,0,0,0.0,620,254,,,0,3,0.0,0.0,0,Alireza,0.0,,,,,,13,,,,,2.335943460464477,2.317440986633301,2.3635199069976807,2.305727958679199,2.578248977661133,2.257800817489624,,2.002936840057373,2.317440986633301,2.2970235347747803,,,,,,,,0,0,,,,,,,,,,,,,,0.0,623,254,False,0.0,623,254,0,Transferred to Feyenoord,2021-07-20T17:00:05.398504Z,55,0,0,,0,,165210.jpg,0.0,0,0,Jahanbakhsh,0.0,False,,u,4,36,Brighton,0.0,619,253,0,0,0,95,0,,,,,0.0,4.237080747430975,0.0,Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.30394411087036,0,2.527860641479492
68,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,209362,,,0,0,0,0,0.0,442,163,,,0,2,0.0,0.0,0,Bernardo,0.0,,,,,,13,,,,,2.5312342643737797,2.5482211112976074,2.8497519493103027,2.726470470428467,2.860576868057251,2.4885809421539307,,1.9499725103378296,2.5482211112976074,2.717766046524048,,,,,,,,0,0,,,,,,,,,,,,,,0.0,461,162,False,0.0,456,161,0,Transferred to RB Salzburg,2021-07-08T07:33:34.790576Z,40,0,0,,0,,209362.jpg,0.0,0,0,Fernandes Da Silva Junior,0.0,False,,u,4,36,Brighton,0.0,404,146,0,0,0,495,2,,,,,0.0,6.483498245477676,0.0,Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.933992981910706,0,2.713197708129883
69,38.54653863801735,3.212211553168113,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,233,100.0,100.0,14.34653863801735,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,215059,,,0,0,1,-1,30.0,273,1,,,0,1,1.5,2.0,8,Robert,2.0,3.4869570810614032,3.493249999399372,3.493249999399372,3.508046317607431,12.0,13,,,,,3.683716535568237,3.857732772827149,3.725897312164306,3.725897312164306,3.909309148788452,3.735687017440796,,3.549179553985596,3.857732772827149,3.783651828765869,,,,,,,,12,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,223,12,False,237.2,65,15,1080,,2021-11-06T21:00:12.157769Z,46,0,0,,0,,215059.jpg,3.6,1,29,Sánchez,19.0,False,,a,4,36,Brighton,0.0,562,55,43,939423,6664,1195153,5649,0.6983068593843724,0.7580341480568269,0.7626187646972676,1.497701359207176,0.4,8.184952580410503,9.3,Sánchez,0.4,1.2000000000000002,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.03333333333333333,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471517764685769,3.931484334792318,2.204776847648807,2.27492301231193,,5.471517764685769,3.797315856468887,2.807586071978621,3.9863412151656377,1.6611955528863462,3.69012717213605,4.681280184142556,3.331484334792317,4.080967645783217,37.65078186988831,2,3.821977615356445
70,23.66097599462825,2.6289973327364726,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,3,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,,135,100.0,100.0,2.689975994628253,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,227127,,,0,0,-1,1,46.8,237,137,4.0,,0,3,1.3,1.8,2,Yves,1.8,2.3162176703927413,2.705822509796267,2.705822509796267,2.183855457585863,9.0,13,,,,,2.227627992630005,2.209125518798828,2.511004447937012,2.4532124996185303,2.294689655303955,2.209125518798828,,1.9392024278640747,2.209125518798828,2.399083375930786,,,,,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24.5,238,110,False,145.6,169,57,767,,2021-09-22T08:00:11.687845Z,44,0,0,,0,,227127.jpg,2.6,0,0,Bissouma,9.9,False,,a,4,36,Brighton,53.0,231,126,23,1041405,12405,1215530,9199,0.5974993938037437,0.5264131069074411,0.4963307858149688,1.2533253019953365,0.4,5.158295062455264,5.2,Bissouma,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,,,,0.4,0.8,0.08888888888888889,1.1,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,2.0,0.0,0.0,0.0999999999999999,0.0,0.1,0.0,0.1,0.0,0.1,,,,,1.8678794411714423,2.3328710836980795,1.0,2.3187307530779826,3.5488116360940265,1.8678794411714423,6.420328964117222,1.7018965179946557,2.4965853037914094,2.6652988882215864,,,,,22.69649827480316,3,2.2443013191223145
71,21.37326931900868,3.562211553168113,0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,2,,0.0,0.0,0.0,2.0,,,,,,,0.0,0.0,56,100.0,100.0,7.173269319008675,2,,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0,232792,,,0,0,-1,1,122.0,117,26,,,0,2,3.5,4.0,8,Tariq,4.0,3.5236145535623007,3.5236145535623007,3.5236145535623007,4.028337464274761,6.0,13,,,,,2.8740720748901367,2.797610282897949,3.249401092529297,3.126119613647461,2.9639389514923096,2.891058921813965,,2.3848891258239746,2.797610282897949,3.088273763656616,,,,,,,,2,0,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,23.9,244,80,False,45.2,329,126,315,,2021-07-27T10:00:07.150819Z,44,0,0,,0,,232792.jpg,3.0,0,0,Lamptey,1.0,False,,a,4,36,Brighton,72.0,191,44,18,80312,13046,39369,654,0.8095935348109348,0.8008214894459774,0.9155312418806275,1.698217725462116,0.9,6.588530377908186,4.1,Lamptey,0.8,2.4000000000000004,,0.0,0.2,0.0,0.6000000000000001,,,,,,,0.0,0.0,0.3,1.1,0.18333333333333335,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,,,,,,,1.1000000000000003,3.899999999999999,1.7999999999999998,,0.0,0.2,0.0999999999999999,0.0,,,,,,,0.0,0.0,7.27151776468577,,0.0,7.074923012311929,4.795246544376106,7.27151776468577,,,,,,,1.0,1.0,28.98953366279602,1,2.8165595531463623
72,3.6,1.8,0,,,,,,0.0,,,,0.0,,,,0,,,,,,0.0,,,,0.0,,,,0,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233425,,,0,0,-2,2,1.4,384,53,,,0,4,-0.5,0.0,0,Aaron,0.0,1.0,1.8,1.8,,2.0,13,,,,,1.493293523788452,1.493293523788452,1.7138930559158323,1.5906120538711548,2.1190006732940674,1.493293523788452,,1.4189939498901367,1.493293523788452,1.5819077491760254,,,,,,,,0,0,,,,,,0.0,,,,0.0,,,,0.6,428,58,False,0.2,436,59,59,,2021-09-08T10:30:09.965954Z,53,0,0,,0,,233425.jpg,1.0,0,0,Connolly,0.1,False,,a,4,36,Brighton,6.0,358,56,2,13785,187,24056,193,0.339622641509434,0.18867924528301888,,0.7818700369735249,0.0,3.1053279480844176,0.4,Connolly,0.0,0.0,,,,,,0.0,,,,0.0,,,,0.4,0.4,0.2,,1.200000000000001,0.1999999999999993,0.5999999999999996,1.0,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.899999999999999,1.6,,,,,,0.4,,,,0.0,,,,,,,,,,2.6,,,,1.0,,,,16.458238124847412,0,2.0606565475463867
