id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,team_name,games played,adjusted points,xG,xG_points,xG_week1,goals_week1,xPoints week 1,bonus_week1,clean_sheet_points,xGA_week1,cleansheet_week1,xA,xA_points,xA_week1,assists_week1,adjusted points per game,gameweek,xPoints,form 5,form 10,form 15,form 20,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,gameweek 10 prediction,gameweek 11 prediction,xPoints_next10,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
223,,,60706,0,0,0,0,0,1,2.8,2.8,0,Adrián,0.0,False,,,45,60706.jpg,0.0,San Miguel del Castillo,0.3,False,,a,11,14,0,504,504,1649,1649,0.0,0.0,Adrián,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,317,43,311,27,249,26,330,43,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.628466844558716,3.372987031936645,3.3577780723571777,3.705674171447754,3.323596715927124,3.452714443206787,2.764288902282715,3.1256625652313232,2.8406131267547607,3.0660223960876465,32.63780426979065,,,,,,
224,,,60914,0,0,0,0,0,2,3.2,3.2,6,Joel,6.0,False,,,50,60914.jpg,6.0,Matip,0.8,False,,a,11,14,6,17864,17864,4150,4150,1.2,1.2,Matip,90,0,0,1,0,0,0,0,0,0,0,0,25,7.0,3.8,22.0,3.3,190,79,144,41,54,10,127,38,,,,,,,Liverpool,1.0,3.586387855766425,0.1,0.6000000000000001,0.1,0.0,3.586387855766425,0.0,0.986387855766426,1.4,1.0,0.0,0.0,0.0,0.0,3.586387855766425,1,3.586387855766425,,,,,3.6459338665008554,3.6855523586273193,3.809683084487915,3.954560041427612,3.775501489639282,3.477571487426758,2.84387755393982,3.602828025817871,3.116275787353516,3.602828025817871,35.51461172103882,0.717277571153285,,,1.6038814078346875,0.1,0.1
225,,,61558,0,0,0,0,0,3,2.9,2.9,0,Thiago,0.0,False,,,55,61558.jpg,0.0,Alcántara do Nascimento,1.0,False,,a,11,14,0,3641,3641,15240,15240,0.0,0.0,Thiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,191,482,195,467,189,486,194,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,2.9479081630706787,2.4023876190185547,2.4466497898101807,2.675438404083252,2.412468433380127,2.492594957351685,2.0326149463653564,2.4447929859161377,2.244735717773437,2.385152816772461,24.48474383354187,,,,,,
226,,,68312,0,0,0,0,0,3,3.1,3.1,0,Xherdan,0.0,False,,,60,68312.jpg,0.0,Shaqiri,0.1,False,,a,11,14,0,340,340,1542,1542,0.0,0.0,Shaqiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,215,524,217,516,213,527,217,4.0,,3.0,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,2.9479081630706787,2.4023876190185547,2.4466497898101807,2.675438404083252,2.412468433380127,2.492594957351685,2.0326149463653564,2.4447929859161377,2.244735717773437,2.385152816772461,24.48474383354187,,,,,,
227,,,81880,0,0,0,0,0,3,3.1,3.1,3,Alex,3.0,False,,,60,81880.jpg,3.0,Oxlade-Chamberlain,0.2,False,,a,11,14,3,1545,1545,1534,1534,0.5,0.5,Chamberlain,60,0,0,1,0,0,0,0,0,0,0,0,3,0.0,5.3,4.0,0.7,523,216,135,79,141,80,241,112,,,,,,,Liverpool,1.0,2.2465969639416064,0.0,0.0,0.0,0.0,2.2465969639416064,0.0,0.2465969639416065,1.4,1.0,0.0,0.0,0.0,0.0,2.2465969639416064,1,2.2465969639416064,,,,,2.412055015563965,1.8972866535186768,1.9415491819381716,2.110647439956665,1.907367467880249,1.9687741994857788,1.5694677829742432,1.880051851272583,1.6715738773345947,1.880051851272583,19.23882532119751,0.37443282732360106,,,0.9171693698904657,0.0,0.0
228,,,92217,0,0,0,0,0,4,3.9,3.9,7,Roberto,7.0,False,,,90,92217.jpg,7.0,Firmino,7.0,False,,a,11,14,7,51218,51218,36882,36882,0.8,0.8,Firmino,29,1,0,0,0,0,0,0,0,0,0,2,30,37.6,14.2,21.0,7.3,28,5,85,9,59,14,41,10,,,,,4.0,,Liverpool,1.0,5.7,0.6,2.4,0.6,1.0,5.7,2.0,0.0,1.4,0.0,0.1,0.3,0.1,0.0,5.7,1,5.7,,,,,6.901326656341553,5.567584991455078,5.481253147125244,7.087833404541016,5.706198692321777,6.506200790405273,5.51517391204834,5.337917327880859,4.925859928131104,5.337917327880859,58.3672661781311,0.6333333333333333,,,1.9,0.7,0.7
229,,,97032,0,0,0,0,0,2,4.3,4.3,7,Virgil,7.0,False,,,65,97032.jpg,7.0,van Dijk,13.7,False,,a,11,14,7,72113,72113,29105,29105,1.1,1.1,van Dijk,90,0,0,1,0,0,0,0,0,0,0,1,27,15.6,17.6,6.0,3.9,121,46,65,13,121,29,108,30,,,,,,,Liverpool,1.0,4.586387855766425,0.1,0.6000000000000001,0.1,0.0,4.586387855766425,1.0,0.986387855766426,1.4,1.0,0.0,0.0,0.0,0.0,4.586387855766425,1,4.586387855766425,,,,,4.2468085289001465,3.947071313858032,3.982635259628296,4.504825592041016,4.1399664878845215,4.00244665145874,3.2230653762817383,3.900239944458008,3.385500431060791,3.900239944458008,39.2327995300293,0.7055981316563731,,,1.7989293210352286,0.1,0.1
230,,,110979,0,0,0,0,0,3,4.9,4.9,3,Sadio,3.0,False,,,120,110979.jpg,3.0,Mané,4.0,False,,a,11,14,3,6817,6817,48552,48552,0.2,0.2,Mané,90,0,0,1,0,0,0,0,0,0,0,0,11,16.4,44.0,52.0,11.2,116,46,9,5,15,7,16,8,,,,,3.0,,Liverpool,1.0,3.8465969639416064,0.2,1.0,0.2,0.0,3.8465969639416064,0.0,0.2465969639416065,1.4,1.0,0.2,0.6000000000000001,0.2,0.0,3.8465969639416064,1,3.8465969639416064,,,,,5.12190055847168,3.420414686203003,3.411750555038452,4.536334991455078,3.4451839923858643,4.306778907775879,3.126034736633301,3.439072132110596,3.2216053009033203,3.439072132110596,37.46814799308777,0.3205497469951339,,,1.1104168962978418,0.4,0.4
231,,,116535,0,0,0,0,0,1,5.0,5.0,7,Alisson,7.0,False,,,60,116535.jpg,7.0,Ramses Becker,6.7,False,,a,11,14,7,24202,24202,15548,15548,1.2,1.2,Alisson,90,0,0,1,0,0,0,0,0,0,3,0,26,29.4,0.0,0.0,2.9,50,5,526,55,518,55,142,6,,,,,,,Liverpool,1.0,3.986387855766426,0.0,0.0,0.0,0.0,3.986387855766426,0.0,0.986387855766426,1.4,1.0,0.0,0.0,0.0,0.0,3.986387855766426,1,3.986387855766426,,,,,4.040855884552002,3.869716644287109,3.949128389358521,4.23325252532959,4.106459617614746,3.811743974685669,3.370927095413208,3.866732358932495,3.432864189147949,3.866732358932495,38.54841303825378,0.664397975961071,,,1.6274360272425479,0.0,0.0
232,,,116643,0,0,0,0,0,3,2.9,2.9,1,Fabio Henrique,1.0,False,,,55,116643.jpg,1.0,Tavares,0.9,False,,a,11,14,1,5447,5447,10518,10518,0.2,0.2,Fabinho,29,0,0,0,0,0,0,0,0,0,0,0,4,1.6,4.6,0.0,0.6,247,111,141,84,484,195,247,116,,,4.0,,,,Liverpool,1.0,1.2465969639416066,0.0,0.0,0.0,0.0,1.0,0.0,0.2465969639416065,1.4,0.0,0.0,0.0,0.0,0.0,1.2465969639416066,1,1.2465969639416066,,,,,2.3710851669311523,1.8972866535186768,1.9415491819381716,2.110647439956665,1.907367467880249,1.927803874015808,1.5284976959228516,1.880051851272583,1.6306037902832031,1.880051851272583,19.074944972991943,0.22665399344392848,,,0.5315507314381592,0.0,0.0
233,,,118748,0,0,0,0,1,3,5.0,5.0,17,Mohamed,17.0,True,,,125,118748.jpg,17.0,Salah,55.7,False,,a,11,14,17,178199,178199,19439,19439,1.4,1.4,Salah,90,1,2,1,0,0,0,0,0,0,0,3,49,70.6,36.4,70.0,17.7,3,3,15,9,7,3,3,2,,,2.0,,2.0,,Liverpool,1.0,11.388596963941604,0.2,1.0,0.2,1.0,11.388596963941604,3.0,0.2465969639416065,1.4,1.0,1.2,3.6,1.2,2.0,11.388596963941604,1,11.388596963941604,,,,,8.058703422546387,8.105791091918945,8.203072547912598,8.291227340698242,8.463128089904785,8.132467269897461,7.516767024993896,8.610407829284668,8.105663299560547,8.610407829284668,82.0976357460022,0.9110877571153283,,,3.2211816565614537,1.4,1.4
234,0.0,0.0,122798,0,0,0,0,0,2,0.0,0.0,0,Andrew,0.0,False,Ankle injury - Expected back 12 Sep,2021-08-08T18:30:05.747237Z,70,122798.jpg,0.0,Robertson,1.1,False,,i,11,14,0,495,495,29595,29595,0.0,0.0,Robertson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542,190,544,190,541,190,544,190,1.0,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
235,,,152760,0,0,0,0,0,4,2.3,2.3,0,Divock,0.0,False,,,50,152760.jpg,0.0,Origi,1.2,False,,a,11,14,0,7769,7769,13862,13862,0.0,0.0,Origi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,443,42,446,48,416,40,452,48,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.0746541023254395,2.57891845703125,2.682817220687866,2.911605834960937,2.6486356258392334,2.6036365032196045,2.0326149463653564,2.5558345317840576,2.3099803924560547,2.496194362640381,25.89489197731018,,,,,,
236,,,157882,0,0,0,0,0,3,2.9,2.9,0,Takumi,0.0,False,,,55,157882.jpg,0.0,Minamino,0.1,False,,a,11,14,0,299,299,2225,2225,0.0,0.0,Minamino,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,497,201,501,204,490,200,503,203,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,2.9479081630706787,2.4023876190185547,2.4466497898101807,2.675438404083252,2.412468433380127,2.492594957351685,2.0326149463653564,2.4447929859161377,2.244735717773437,2.385152816772461,24.48474383354187,,,,,,
237,,,169187,0,0,0,0,0,2,5.0,5.0,6,Trent,6.0,False,,,75,169187.jpg,6.0,Alexander-Arnold,33.1,False,,a,11,14,6,45230,45230,57077,57077,0.8,0.8,Alexander-Arnold,90,0,0,1,0,0,0,0,0,0,0,0,24,18.4,48.6,4.0,7.1,104,37,5,3,146,37,45,10,2.0,,1.0,,,,Liverpool,1.0,4.186387855766426,0.1,0.6000000000000001,0.1,0.0,4.186387855766426,0.0,0.986387855766426,1.4,1.0,0.2,0.6000000000000001,0.2,0.0,4.186387855766426,1,4.186387855766426,,,,,4.291825771331787,3.939909219741821,3.988435506820679,4.510624885559082,4.145766258239746,3.995283842086792,3.238702774047852,3.893076896667481,3.378337383270264,3.893076896667481,39.27503943443298,0.5581850474355234,,,1.5286527087126367,0.30000000000000004,0.30000000000000004
238,,,171287,0,0,0,0,0,2,3.2,3.2,0,Joseph,0.0,False,,,50,171287.jpg,0.0,Gomez,0.8,False,,a,11,14,0,2504,2504,8887,8887,0.0,0.0,Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,173,452,173,423,165,457,172,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
239,,,175592,0,0,0,0,0,3,2.4,2.4,3,Naby,3.0,False,,,50,175592.jpg,3.0,Keita,0.2,False,,a,11,14,3,2726,2726,1730,1730,0.6,0.6,Keita,82,0,0,1,0,0,0,0,0,0,0,0,12,13.4,16.8,4.0,3.4,135,52,69,46,133,74,126,70,,,,,,,Liverpool,1.0,2.8465969639416064,0.0,0.0,0.0,0.0,2.8465969639416064,0.0,0.2465969639416065,1.4,1.0,0.2,0.6000000000000001,0.2,0.0,2.8465969639416064,1,2.8465969639416064,,,,,2.803184032440185,2.6380186080932617,2.682280778884888,2.7406933307647705,2.648099422454834,2.254744291305542,1.895964741706848,2.620783805847168,1.992230534553528,2.620783805847168,24.896783351898197,0.5693193927883213,,,1.27303686318359,0.2,0.2
240,,,194634,0,0,0,0,0,3,3.5,3.5,8,Diogo,8.0,False,,,75,194634.jpg,8.0,Jota,12.9,False,,a,11,14,8,101535,101535,43078,43078,1.1,1.1,Jota,60,1,0,1,0,0,0,0,0,0,0,0,21,37.8,1.9,36.0,7.6,26,15,170,102,30,16,37,21,,,,,,,Liverpool,1.0,5.746596963941607,0.7,3.5,0.7,1.0,5.746596963941607,0.0,0.2465969639416065,1.4,1.0,0.0,0.0,0.0,0.0,5.746596963941607,1,5.746596963941607,,,,,6.051579475402832,4.704527854919434,4.605233192443848,6.358316898345947,4.976681709289551,5.708632946014404,4.694806098937988,4.54034948348999,4.128292083740234,4.54034948348999,50.30876922607422,0.7662129285255476,,,2.09836052402768,0.7,0.7
241,,,197464,0,0,0,0,0,2,2.7,2.7,0,Nathaniel,0.0,False,,,45,197464.jpg,0.0,Phillips,0.3,False,,a,11,14,0,390,390,3810,3810,0.0,0.0,Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,357,143,356,142,304,122,369,143,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
242,,,200720,0,0,0,0,0,1,2.8,2.8,0,Caoimhin,0.0,False,,,45,200720.jpg,0.0,Kelleher,0.1,False,,a,11,14,0,100,100,693,693,0.0,0.0,Kelleher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,362,50,361,37,310,36,374,50,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.628466844558716,3.372987031936645,3.3577780723571777,3.705674171447754,3.323596715927124,3.452714443206787,2.764288902282715,3.1256625652313232,2.8406131267547607,3.0660223960876465,32.63780426979065,,,,,,
243,,,204716,0,0,0,0,0,2,3.6,3.6,0,Ibrahima,0.0,False,,,55,204716.jpg,0.0,Konaté,2.6,False,,a,11,14,0,4005,4005,43367,43367,0.0,0.0,Konaté,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,505,188,508,188,497,187,511,188,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
244,75.0,0.0,206915,0,0,0,0,0,3,1.8,0.0,0,Curtis,0.0,False,Head injury - 75% chance of playing,2021-08-11T07:00:10.868409Z,50,206915.jpg,0.0,Jones,0.0,False,,d,11,14,0,48,48,442,442,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457,179,461,184,435,173,466,183,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,2.9479081630706787,2.4023876190185547,2.4466497898101807,2.675438404083252,2.412468433380127,2.492594957351685,2.0326149463653564,2.4447929859161377,2.244735717773437,2.385152816772461,24.48474383354187,,,,,,
245,,,214285,1,-1,1,-1,0,2,2.1,2.1,6,Konstantinos,6.0,False,,,41,214285.jpg,6.0,Tsimikas,26.4,False,,a,11,14,6,245307,245307,17664,17664,1.5,1.5,Tsimikas,90,0,0,1,0,0,0,0,0,0,0,0,21,9.4,2.9,37.0,4.9,169,70,153,43,27,6,78,18,3.0,,,,,,Liverpool,1.0,3.8863878557664258,0.1,0.6000000000000001,0.1,0.0,3.8863878557664258,0.0,0.986387855766426,1.4,1.0,0.1,0.3,0.1,0.0,3.8863878557664258,1,3.8863878557664258,,,,,3.713700294494629,3.5044546127319336,3.575073003768921,3.8047432899475098,3.540891647338867,3.417159080505371,2.8262219429016118,3.457622766494751,3.047069549560547,3.457622766494751,34.34455895423889,0.9478994770162015,,,1.9193501546000176,0.2,0.2
246,,,215136,0,0,0,0,0,2,2.0,2.0,0,Neco,0.0,False,,,40,215136.jpg,0.0,Williams,0.9,False,,a,11,14,0,1917,1917,5807,5807,0.0,0.0,N.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,282,101,273,98,207,68,295,102,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
247,,,219937,0,0,0,0,0,2,2.7,2.7,0,Rhys,0.0,False,,,45,219937.jpg,0.0,Williams,0.1,False,,a,11,14,0,119,119,672,672,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,150,374,149,325,130,387,150,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
248,0.0,,152898,0,0,0,0,0,2,0.0,2.0,0,Ben,0.0,False,Joined Sheffield United on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.417581Z,40,152898.jpg,0.0,Davies,0.4,False,,u,11,14,0,1080,1080,4564,4564,0.0,0.0,Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,278,97,269,94,202,63,291,98,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,3.194746732711792,2.888619899749756,2.992518663406372,3.272855043411255,2.9583370685577397,2.815528392791748,1.979650616645813,2.8655357360839844,2.378525257110596,2.805895566940308,28.152212977409363,,,,,,
506,,,444884,0,0,0,0,0,3,2.9,2.9,1,Harvey,1.0,False,,,55,444884.jpg,1.0,Elliott,0.1,False,,a,11,14,1,408,408,996,996,0.2,0.2,Elliott,7,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,2.0,0.3,260,121,211,119,172,92,264,125,,,,,,,Liverpool,1.0,1.2465969639416066,0.0,0.0,,,,,0.2465969639416065,1.4,0.0,0.0,0.0,,,1.2465969639416066,1,1.2465969639416066,,,,,2.4042255878448486,1.9304269552230835,1.9746898412704468,2.1437878608703613,1.9405080080032349,1.9609442949295044,1.5616378784179688,1.9131920337677,1.6637439727783203,1.9131920337677,19.40634846687317,0.22665399344392848,,,0.5315507314381592,0.0,0.0
553,,,182436,0,0,0,0,0,3,2.0,2.0,0,Ben,0.0,False,,,45,182436.jpg,0.0,Woodburn,0.0,False,,a,11,14,0,970,970,318,318,0.0,0.0,Woodburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,352,134,351,141,296,117,364,140,,,,,,,Liverpool,,,,,,,,,,,,,,,,,1,,,,,,2.9479081630706787,2.4023876190185547,2.4466497898101807,2.675438404083252,2.412468433380127,2.492594957351685,2.0326149463653564,2.4447929859161377,2.244735717773437,2.385152816772461,24.48474383354187,,,,,,
33,,,114283,0,0,0,0,0,3,4.2,3.2,1,Jack,1.0,False,,,80,114283.jpg,1.0,Grealish,22.4,False,,a,12,43,1,58668,58668,170844,170844,0.1,0.1,Grealish,90,0,0,0,1,0,0,0,1,0,0,0,17,18.2,28.6,63.0,11.0,105,41,34,23,8,4,19,11,4.0,,,,,,Manchester City,1.0,2.5725317930340124,0.2,1.0,0.2,0.0,2.5725317930340124,0.0,0.2725317930340126,1.3,0.0,0.1,0.3,0.1,0.0,2.5725317930340124,1,2.5725317930340124,,,,,4.640050411224365,4.68792724609375,2.4716737270355225,2.9960031509399414,5.175093173980713,2.9881186485290527,2.413563966751098,2.9635024070739746,2.9462673664093018,3.0215518474578857,34.303751945495605,0.32156647412925154,,,0.9095273378361691,0.30000000000000004,0.30000000000000004
249,,,58621,0,0,0,0,0,2,4.1,3.1,0,Kyle,0.0,False,,,55,58621.jpg,0.0,Walker,5.7,False,,a,12,43,0,14492,14492,35558,35558,0.0,0.0,Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,182,481,182,464,179,485,182,,,,,,,Manchester City,,,,,,,,,,,,,,,,,1,,,,,,3.3614048957824707,3.296510934829712,2.4182419776916504,3.142690658569336,3.972587108612061,3.1348061561584477,2.13784122467041,2.9712672233581543,2.948183059692383,3.0409843921661377,30.42451763153076,,,,,,
250,75.0,,59859,0,0,0,0,0,3,3.0,3.0,2,Ilkay,2.0,False,Shoulder injury - 75% chance of playing,2021-08-16T06:30:14.498269Z,75,59859.jpg,2.0,Gündogan,7.0,False,,d,12,43,2,15060,15060,115095,115095,0.3,0.3,Gündogan,90,0,0,0,1,0,0,0,0,0,0,0,8,12.4,7.8,32.0,5.2,147,58,124,72,36,20,72,44,2.0,,2.0,,5.0,,Manchester City,1.0,2.7725317930340125,0.1,0.5,0.1,0.0,2.7725317930340125,0.0,0.2725317930340126,1.3,0.0,0.0,0.0,0.0,0.0,2.7725317930340125,1,2.7725317930340125,,,,,2.611879348754883,2.6384642124176025,1.957917332649231,2.4821343421936035,3.0989527702331543,2.474249839782715,1.7973816394805908,2.4299874305725098,2.412752389907837,2.440068244934082,24.34378755092621,0.3696709057378683,,,1.012385469629982,0.1,0.1
251,100.0,50.0,61366,0,0,0,0,0,3,5.4,2.2,1,Kevin,1.0,False,,2021-08-07T06:30:07.011490Z,120,61366.jpg,1.0,De Bruyne,2.7,False,,a,12,43,1,23181,23181,29221,29221,0.1,0.1,De Bruyne,11,0,0,0,0,0,0,0,0,0,0,0,4,9.0,11.6,7.0,2.8,171,68,108,68,111,65,148,77,1.0,,1.0,,3.0,,Manchester City,1.0,1.2725317930340123,0.0,0.0,0.0,0.0,1.0,0.0,0.2725317930340126,1.3,0.0,0.0,0.0,0.0,0.0,1.2725317930340123,1,1.2725317930340123,,,,,2.4462645053863525,2.4728493690490723,1.729960560798645,2.0320816040039062,2.711242198944092,2.02419662475586,1.5863847732543943,1.9799339771270752,1.9626991748809812,1.9900147914886477,20.935627579689022,0.1060443160861677,,,0.3673482866302721,0.0,0.0
252,,,97299,0,0,0,0,0,2,4.1,3.1,0,John,0.0,False,,,55,97299.jpg,0.0,Stones,10.9,False,,a,12,43,0,18919,18919,62349,62349,0.0,0.0,Stones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,184,490,184,476,181,494,184,,,,,,,Manchester City,,,,,,,,,,,,,,,,,1,,,,,,3.3614048957824707,3.296510934829712,2.4182419776916504,3.142690658569336,3.972587108612061,3.1348061561584477,2.13784122467041,2.9712672233581543,2.948183059692383,3.0409843921661377,30.42451763153076,,,,,,
253,,,102826,0,0,0,0,0,2,4.1,3.1,3,Benjamin,3.0,False,,,55,102826.jpg,3.0,Mendy,1.1,False,,a,12,43,3,7132,7132,5075,5075,0.5,0.5,Mendy,78,0,0,0,1,0,0,0,0,0,0,1,22,15.2,29.1,2.0,4.6,124,48,31,6,168,51,86,21,,,,,,,Manchester City,1.0,4.9901271721360505,0.0,0.0,0.0,0.0,4.9901271721360505,1.0,1.0901271721360504,1.3,0.0,0.3,0.8999999999999999,0.3,0.0,4.9901271721360505,1,4.9901271721360505,,,,,4.3217949867248535,4.331282138824463,3.727931261062622,4.227357387542725,5.003154277801514,4.069624423980713,3.770514488220215,4.071277141571045,3.890381574630737,4.226954936981201,41.64027261734009,0.9072958494792819,,,2.127797375610005,0.3,0.3
254,,,103025,0,0,0,0,0,3,4.5,3.5,2,Riyad,2.0,False,,,90,103025.jpg,2.0,Mahrez,7.6,False,,a,12,43,2,28542,28542,54148,54148,0.2,0.2,Mahrez,78,0,0,0,1,0,0,0,0,0,0,0,9,6.4,22.1,18.0,4.7,197,83,50,33,72,42,84,49,3.0,,3.0,,2.0,,Manchester City,1.0,4.2725317930340125,0.4,2.0,0.4,0.0,4.2725317930340125,0.0,0.2725317930340126,1.3,0.0,0.0,0.0,0.0,0.0,4.2725317930340125,1,4.2725317930340125,,,,,4.64317512512207,4.744426727294922,3.0857410430908203,3.296194553375244,4.976251125335693,3.1384615898132324,3.086099147796631,3.182179927825928,3.2008373737335205,3.3634066581726074,36.71677327156067,0.47472575478155693,,,1.4241772643446708,0.4,0.4
255,,,103955,0,0,0,0,0,3,5.1,4.1,2,Raheem,2.0,False,,,110,103955.jpg,2.0,Sterling,3.0,False,,a,12,43,2,7687,7687,24858,24858,0.2,0.2,Sterling,69,0,0,0,1,0,0,0,0,0,0,0,1,4.2,4.2,31.0,3.9,213,96,143,86,37,21,109,61,,,4.0,,6.0,,Manchester City,1.0,2.2725317930340125,0.0,0.0,0.0,0.0,2.2725317930340125,0.0,0.2725317930340126,1.3,0.0,0.0,0.0,0.0,0.0,2.2725317930340125,1,2.2725317930340125,,,,,2.487234592437744,2.5138192176818848,1.7709306478500366,2.0320816040039062,2.711242198944092,2.02419662475586,1.627354860305786,1.9799339771270752,1.9626991748809812,1.9900147914886477,21.099507689476013,0.20659379936672842,,,0.6851941165134012,0.0,0.0
256,,,121145,0,0,0,0,0,2,4.4,3.4,2,João Pedro Cavaco,2.0,False,,,60,121145.jpg,2.0,Cancelo,7.3,False,,a,12,43,2,23171,23171,29709,29709,0.3,0.3,Cancelo,90,0,0,0,1,0,0,0,0,0,0,0,21,21.2,38.5,12.0,7.2,84,27,12,4,89,18,42,9,,,,,,,Manchester City,1.0,5.4901271721360505,0.1,0.6000000000000001,0.1,0.0,5.4901271721360505,0.0,1.0901271721360504,1.3,0.0,0.6,1.7999999999999998,0.6,0.0,5.4901271721360505,1,5.4901271721360505,,,,,4.313745975494385,4.323233604431152,3.719882726669312,4.619767189025879,4.995105266571045,4.462034225463867,3.762465953826904,4.063228130340576,4.2827911376953125,4.619364261627197,43.16161847114563,0.9150211953560085,,,2.2413350324537453,0.7,0.7
