id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week28,bonus_week29,bonus_week3,bonus_week30,bonus_week31,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 37 prediction,gameweek 38 prediction,gameweek 39 prediction,gameweek 4 prediction,gameweek 40 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 41 prediction
585,34.87376832771835,2.6825975636706425,1,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,3,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,,,,,,,191,100.0,100.0,11.602768327718351,4,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,192290,,,0,0,-1,1,99.0,250,72,,,2,2,1.0,0.5,2,Connor,1.0,3.3287765516461887,3.3287765516461887,3.0700236014632787,2.046396764850152,13.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.549628496170044,4.977460861206055,3.06904673576355,3.164078950881958,2.7956483364105225,4.939987659454346,3.174339771270752,0.0,,0.0,,,,,,15,0,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,29.7,330,113,False,167.4,295,111,1076,,2021-12-10T14:30:14.118965Z,44,0,0,,0,,192290.jpg,3.1,0,0,Roberts,0.5,False,,a,5,90,Burnley,31.0,367,134,40,95295,2574,49897,1561,0.6096812644706006,0.7565401253741337,0.46509017382958,1.2788782094806643,0.2,5.834134275263006,9.1,Roberts,0.3,0.8999999999999999,,,,,,,0.0,,,,,,,,,0.0,0.0,0.2,0.0999999999999999,0.0,0.0,0.0,,,0.0,,,,,,,0.1,0.4,0.03076923076923077,,,,,,,1.3000000000000007,0.5999999999999979,0.0,0.0,0.0,,2.0,1.6000000000000014,0.0,2.099999999999998,2.1000000000000014,1.6000000000000014,1.3999999999999986,2.200000000000003,2.0999999999999943,1.9000000000000057,,0.0,4.299999999999997,,,,,,,0.6000000000000001,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,0.0,,,,,,,2.054274236048804,,,,,,,1.0,,,,,,,,,4.489825713011928,2.489825713011927,3.4075860719786206,8.057387855766427,4.043212633449334,0.4898257130119304,1.5982744768905368,,,2.054274236048804,,,,,,,25.670190811157227,1,0.0
700,32.042,2.912909090909091,2,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,3,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,,,,,,,82,100.0,100.0,0.0,4,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,120202,,,0,0,-1,1,86.8,268,40,,,1,4,1.7,1.9,3,Wout,1.7,4.063142857142857,4.063142857142857,4.063142857142857,2.9,11.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.141049385070801,4.839327812194824,2.8892531394958496,2.7925593852996826,2.652914047241211,4.7640581130981445,2.902257204055786,0.0,,0.0,,,,,,13,1,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,33.8,312,46,False,109.2,355,43,911,,2022-02-13T22:00:17.195834Z,64,0,0,,0,,120202.jpg,3.0,0,0,Weghorst,7.2,False,,a,5,90,Burnley,143.0,220,48,33,1213152,29689,550861,32676,0.45514204545454545,0.6348660714285714,0.45312499999999994,1.1514284180354002,0.3,3.7470967322587967,5.2,Weghorst,0.5,1.5,,,,,,,,,,,,,,,,,0.4,0.0,0.0999999999999999,0.0,0.0,0.0,,,0.0,,,,,,,1.5,2.0,0.18181818181818182,,,,,,,,,,,,,,,,2.099999999999998,2.1000000000000014,1.6000000000000014,1.3999999999999986,2.200000000000003,2.0999999999999943,1.9000000000000057,,0.0,4.299999999999997,,,,,,,6.0,,,,,,,,,,,,,,,,,0.0999999999999999,0.5,0.1,0.2999999999999998,0.1,0.0,,,0.0,,,,,,,3.0,,,,,,,,,,,,,,,,,4.371,4.0,8.471,4.199999999999999,2.4000000000000004,2.0,,,3.0,,,,,,,23.9814190864563,2,0.0
708,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514229,,,0,0,0,0,0.0,561,47,,,0,1,0.0,-1.5,0,Sam,0.0,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,4.099000453948975,6.1032490730285645,3.492693901062012,3.587690830230713,3.2656946182250977,5.82622766494751,3.70404863357544,0.0,,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,581,69,False,0.0,577,69,0,,,40,0,0,,0,,514229.jpg,0.0,0,0,Waller,0.0,False,,a,5,90,Burnley,0.0,527,34,0,1988,60,1165,321,,,,,0.0,7.519651293754578,0.0,Waller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07860517501831,0,0.0
119,77.16807794276644,4.061477786461392,3,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,,2,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,351,100.0,100.0,29.95507794276644,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41328,,,0,0,-4,4,237.9,143,30,,,1,2,0.8,1.3,0,César,0.3,3.1527201683395782,3.839585250754271,3.807458762648636,0.8716063167246677,19.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.54400897026062,3.5532238483428955,3.575374126434326,3.861594915390015,7.703726768493652,7.134649753570557,3.9687821865081783,0.0,,0.0,,,,,,15,0,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,74.2,179,49,False,349.4,162,66,1524,,2022-02-27T23:00:19.122681Z,56,0,0,,0,,41328.jpg,3.6,0,0,Azpilicueta,3.0,False,,a,6,8,Chelsea,154.0,213,55,68,861835,1404,1001231,1575,0.7252638904395343,0.5629857443463533,0.15564398512940494,1.7162876158566014,0.1,5.953814387321472,12.1,Azpilicueta,1.9,5.699999999999999,0.0,,,,,0.0,,0.0999999999999998,0.0,0.1,,0.0,0.0,0.1,0.0999999999999998,0.1,,,,,0.0999999999999998,,0.0,,0.0,0.0,0.4,0.0,0.9,0.0,,0.7,2.5999999999999996,0.13684210526315788,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,2.7,0.0,2.2,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,4.199999999999999,0.0,,,,,0.1,,0.0,0.0,0.0999999999999999,,0.0,0.3,0.0,0.0999999999999999,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,,0.4432126334493358,4.963272882726871,,,,,4.071517764685769,,3.286387855766427,4.426122638850534,5.86327288272687,,4.963272882726871,5.426278638962399,2.39012717213605,5.886387855766427,4.981280184142552,,,,,1.2999999999999996,,2.268822050958999,,0.4432126334493358,1.771,5.186341215165638,2.7307340962109383,10.428387855766427,2.892520640593719,,33.341360569000244,0,0.0
120,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44346,,,0,0,0,0,0.0,717,93,,,0,4,0.0,0.0,0,Olivier,0.0,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,2.690929651260376,2.619485855102539,2.631289482116699,2.738856792449951,5.98115873336792,5.8829450607299805,3.305426597595215,0.0,,0.0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,717,93,False,0.0,717,93,0,Transferred to AC Milan,2021-07-18T11:00:04.218580Z,65,0,0,,0,,44346.jpg,0.0,0,0,Giroud,0.0,False,,u,6,8,Chelsea,0.0,717,93,0,0,0,1144,0,,,,,0.0,3.976937257326566,0.0,Giroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85009217262268,0,0.0
121,94.40899319086286,3.9337080496192858,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,13,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,0.0,2.0,,,2.0,,0.0,,0.0,,0.0,0.0,3.0,0.0,0.0,,0.0,521,100.0,100.0,37.83799319086287,9,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,51090,,,0,0,2,-2,93.7,260,76,,,2,2,1.2,1.7,0,Thiago,0.7,4.65168348828206,4.193104459458195,4.120977391886379,2.7022040931678406,24.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.9270873069763184,3.752784252166748,3.815781593322754,4.244674205780029,8.469883918762207,7.859959602355957,4.351861953735352,0.0,,0.0,,,,,,20,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,,0.0,,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,92.9,127,29,False,645.2,18,4,2002,,2022-01-06T12:00:15.777057Z,57,0,0,,0,,51090.jpg,4.5,0,0,Emiliano da Silva,7.8,False,,a,6,8,Chelsea,189.0,190,42,108,1187255,7351,869653,28391,0.6901242192314536,0.8160848225056246,0.47407089353821763,1.6476489906615408,0.1,6.38983032159638,18.9,Thiago Silva,0.2,0.6000000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.1,0.1,0.0,0.0,0.0,,0.0,0.7,0.8999999999999999,0.0375,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,2.7,0.0,2.2,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,4.199999999999999,,0.0,0.1,0.0,0.0999999999999999,0.0,0.1,0.0999999999999999,0.0,0.0,0.0,,,0.0,0.0,0.1999999999999999,,,0.0,,0.0,,0.0,,0.0,0.0,0.1,0.0,0.0,,0.0,0.7432126334493359,,4.963272882726869,4.071517764685769,4.681280184142556,8.35734121516564,1.0,3.3307340962109384,2.586387855766428,4.426122638850534,6.963272882726869,1.0,,,2.0901271721360497,4.986387855766427,6.88128018414255,,,5.986341215165639,,4.661195552886346,,1.0,,0.7432126334493359,3.1925206405937194,7.586341215165637,2.7307340962109383,1.9863878557664263,,5.619349672143839,36.422032833099365,2,0.0
122,90.71566099238574,4.535783049619287,4,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,,,0.0,,0.0,0.0,1.0,0.0,,,,9,3.0,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,1.0,0.0,,,,341,100.0,100.0,31.53166099238572,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,82263,3.0,,0,0,0,0,406.0,66,12,1.0,,3,2,0.5,1.0,0,Marcos,0.0,1.964346963941607,4.381048414757598,4.082724358819011,0.8999999999999995,20.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.54400897026062,3.5532238483428955,3.575374126434326,3.861594915390015,7.703726768493652,7.134649753570557,3.9687821865081783,0.0,,0.0,,,,,,16,1,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,108.4,89,13,False,340.0,172,71,1499,,2022-03-05T23:30:14.957642Z,55,0,0,,0,,82263.jpg,3.9,0,0,Alonso,7.4,False,,a,6,8,Chelsea,336.0,105,12,78,3152329,2046,3061545,9281,0.8246878272035066,0.3571539934439285,0.16363636363636355,1.9340643908249344,0.0,6.062065558000044,14.2,Alonso,2.9,8.7,0.2,,,,0.3999999999999999,0.0,0.1,0.1999999999999999,0.3999999999999999,0.3000000000000002,0.1999999999999997,0.3,0.0,0.3999999999999999,0.0,0.0,,,0.0,,,,0.0999999999999999,,0.1,0.0,0.2,0.0,,,,1.9,4.8,0.24,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,2.7,0.0,2.2,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,11.4,0.1,,,,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.2000000000000001,0.1999999999999999,0.0,,,0.0,,,,0.0,,0.0999999999999998,0.1,0.4999999999999999,0.1,,,,0.8999999999999995,9.16327288272687,,,,5.186341215165639,2.4715177646857693,2.030734096210938,3.957387855766427,5.626122638850534,8.86327288272687,6.195246544376101,5.863272882726871,3.626278638962399,7.261127172136051,4.186387855766427,1.0,,,1.771,,,,2.5688220509589987,,0.8999999999999995,2.492520640593719,9.357341215165638,2.330734096210939,,,,33.341360569000244,6,0.0
123,92.32149829771572,3.846729095738155,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,11,0.0,2.0,0.0,0.0,2.0,,0.0,3.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,445,100.0,100.0,9.459498297715715,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85955,,,0,0,-2,2,306.7,103,70,,,3,3,3.5,4.0,0,Jorge Luiz,3.0,3.373706391013644,4.192271545623942,5.009740749879759,5.077514820649784,24.0,31,,,,,,,,,,,,,,,,,,,,,,,,,4.272691249847412,4.081228256225586,4.161385536193848,4.5285234451293945,9.49625015258789,8.767217636108398,4.830643653869629,0.0,,0.0,,,,,,14,6,0.0,1.0,0.0,0.0,1.0,,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,101.0,102,65,False,511.0,71,27,1866,,2021-12-17T14:00:13.260354Z,58,0,0,1.0,0,,85955.jpg,4.1,0,0,Frello Filho,4.5,False,,a,6,8,Chelsea,192.0,189,104,98,880575,2610,986457,12426,0.663229154437613,0.5816735156920076,0.8754335897672042,1.5972673181145915,0.5,6.920334470683131,16.9,Jorginho,2.4,7.199999999999999,0.0,0.0,0.0,0.6000000000000001,0.0,,0.0,0.4999999999999999,0.3,,0.3,0.1,0.0,0.0,0.0,0.1,,,0.0,,0.0,0.2999999999999998,0.0,,,0.0,0.1,0.0,0.0,,0.0999999999999999,5.0,7.4,0.30833333333333335,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,2.7,0.0,2.2,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,22.12,0.0,0.8,0.0999999999999999,0.0,0.7000000000000001,,0.0999999999999998,1.5000000000000002,0.0999999999999996,,1.6000000000000003,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0999999999999996,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,2.7408182206817178,8.740818220681717,2.8678794411714423,4.470320046035639,6.996585303791409,,1.6826835240527338,14.246596963941608,3.006530659712632,,14.44881163609403,3.040818220681718,2.4065696597406,1.0,2.246596963941607,1.970320046035638,,,2.49658530379141,,4.665298888221585,5.489730753077982,2.0672055127397497,,,1.0,2.796585303791409,2.1826835240527345,1.0,,3.97583741803596,40.13793992996216,4,0.0
124,13.470728812024108,2.6941457624048217,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,18,,,1.9707288120241075,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,88894,,,0,0,-3,3,104.8,243,139,,,0,3,0.5,1.0,0,Ross,0.0,,1.0,1.0,,5.0,31,,,,,,,,,,,,,,,,,,,,,,,,,2.51092529296875,2.462630033493042,2.51092529296875,2.815896987915039,6.451202392578125,5.593231201171875,3.5340323448181152,0.0,,0.0,,,,,,1,0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,16.3,386,169,False,19.2,453,192,150,,,52,0,0,,0,,88894.jpg,1.4,0,0,Barkley,0.1,False,,a,6,8,Chelsea,38.0,353,175,7,5713,21,13017,37,0.5181049543086196,,,1.1814610730495996,0.0,4.97670068190648,1.3,Barkley,0.5,1.5,,0.0,0.5,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.8,1.3,0.26,,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,,0.0,2.2,,,,1.3999999999999997,1.5,0.0999999999999996,4.0,,0.0,0.3,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.5,,,1.0,5.367879441171443,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,3.5,25.878843545913696,0,0.0
125,65.83206101050126,3.134860048119108,5,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7,0.0,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,300,100.0,100.0,8.277061010501251,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,91651,,,0,0,0,0,320.5,99,66,,,1,3,1.5,2.0,1,Mateo,1.0,2.4137026496998053,2.4561317350973444,2.4561317350973444,2.355099629407196,21.0,31,,,,,,,,,,,,,,,,,,,,,,,,,3.329404354095459,3.331536293029785,3.329404354095459,3.7481374740600586,7.375885009765625,6.714949131011963,3.855403900146485,0.0,,0.0,,,,,,8,2,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.2,156,83,False,349.0,163,59,1298,,2022-02-23T00:00:12.657795Z,50,0,0,,0,,91651.jpg,3.3,0,0,Kovacic,1.9,False,,a,6,8,Chelsea,142.0,221,116,69,1208981,875,1161878,2721,0.6269720096238216,0.4827405299399611,0.47101992588143926,1.4019520335085174,0.2,6.336944103240968,13.8,Kovacic,3.4,10.2,0.1,,,,,,,,,0.0,0.3,0.0,0.0,0.0,0.2999999999999998,0.2000000000000001,,,0.0,,0.1999999999999997,0.0,0.0,,0.6000000000000001,0.5,0.0,0.0,0.4,0.0,0.8,1.3,4.7,0.22380952380952382,0.3,0.3000000000000007,1.0,0.4000000000000003,0.6999999999999993,1.0,1.700000000000001,1.3999999999999986,0.5,0.3000000000000007,0.6000000000000014,0.3,0.8999999999999986,1.3000000000000007,1.3999999999999986,0.4000000000000021,0.0,0.0,0.6999999999999993,0.0,1.8000000000000007,0.1999999999999993,2.7,0.0,2.2,1.5,0.7000000000000002,1.7000000000000002,1.3999999999999997,1.5,0.0999999999999996,6.5,0.0,,,,,,,,,0.0,0.0,0.1,0.0999999999999998,0.0,0.0,0.0,,,0.0,,0.1,0.0,0.1999999999999999,,0.0,0.3,0.2,0.1999999999999999,0.0,0.1,0.0,2.8000000000000003,3.811818220681718,,,,,,,,,1.0,1.9,3.2408182206817178,1.906569659740599,5.2725317930340125,3.1465969639416063,3.2703200460356383,,,1.0,,4.2652988882215865,0.0,2.0,,2.8000000000000003,7.994130160148429,4.267585303791409,3.1826835240527345,3.446596963941607,1.7231301601484303,8.84683741803596,31.684720516204838,4,0.0
