id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints_next10,yellow_cards,gameweek 18 prediction
54,,,0,,,,,,,,,0,,,,,,,,,0,,,,0,,,,,,,,,49262,,,0,0,0,0,0.0,408,13,,,0,1,-1.0,0.5,0,Jason,0.0,,,,,,8,2.8222010135650635,3.58909273147583,3.414125680923462,3.545149564743042,2.861185073852539,3.2724690437316895,3.4418745040893555,2.9647843837738037,,,,,,,,2.8394908905029297,0,0,,,,,,,,,0.0,431,35,False,0.0,428,35,0,,,40,0,0,,0,,49262.jpg,0.0,0,0,Steele,3.0,False,,a,4,36,Brighton,0.0,366,9,0,165710,781,117683,3316,,,,,0.0,7.976357698440552,0.0,Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.905430793762207,0,3.155057907104492
55,22.13922650218848,3.68987108369808,2,1.0,1.0,0.0,,,0.0,0.0,0.0,1,1.0,0.0,0.0,,,0.0,0.0,0.0,121,100.0,100.0,1.9972265021884767,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60307,1.0,,0,0,0,0,274.5,5,2,2.0,,0,3,1.7,3.2,3,Pascal,2.7,3.733636581429615,3.733636581429615,3.733636581429615,3.0919076409225767,6.0,8,2.9057137966156006,3.401240348815918,3.2922489643096924,3.2376508712768555,2.9783782958984375,3.193087339401245,3.2416305541992188,3.130280017852783,,,,,,,,2.7957448959350586,4,0,0.0,0.0,0.0,,,0.0,0.0,0.0,51.5,29,21,False,129.6,93,30,533,,2021-09-11T17:30:15.909181Z,60,0,0,1.0,0,,60307.jpg,3.7,0,0,Groß,0.4,False,,a,4,36,Brighton,110.0,83,47,22,54009,573,72566,1188,0.6149785139496801,0.6222727635716024,0.5153179401537628,1.506383561951783,0.4,5.231578548749288,3.7,Groß,1.2,3.6,0.2,0.2,0.2999999999999999,,,0.1,0.3,0.0999999999999998,0.4,1.6,0.2666666666666666,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,2.0,0.1,0.0,0.1999999999999999,,,0.0,0.0,0.1,3.13287108369808,5.20387108369808,3.8203289641172224,4.101896517994655,,,2.572531793034013,3.570320046035639,3.13287108369808,31.389471292495728,0,3.213496208190918
56,30.322874678338547,3.7903593347923183,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,177,,,10.651874678338546,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,61933,,,0,0,4,-4,19.0,261,79,,,1,2,3.3,4.8,5,Shane,4.3,3.919726840295341,3.919726840295341,3.919726840295341,3.724285691824581,8.0,8,3.0950534343719482,4.273740291595459,4.0548200607299805,4.048396110534668,3.2218308448791504,3.8747284412384033,4.005598068237305,3.7781052589416504,,,,,,,,2.939028739929199,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,50,6,False,207.2,15,1,720,,,44,0,0,,0,,61933.jpg,5.0,0,0,Duffy,25.3,False,,a,4,36,Brighton,174.0,50,1,40,2143168,50914,492873,21105,0.8614453033618905,0.890847009158032,0.8464285663237683,1.8069829127611423,1.0,8.437286723743785,9.1,Duffy,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.7,0.0875,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,3.6,0.1,0.1,0.0999999999999999,0.0,0.0,0.1,0.1999999999999999,0.0,2.331484334792317,3.93148433479232,6.397315856468886,2.407586071978621,2.9863412151656377,3.7321955528863455,3.69012717213605,5.881280184142556,2.331484334792317,37.124061584472656,3,3.8327603340148926
57,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,66242,,,0,0,0,0,0.0,489,193,,,0,3,0.0,0.0,0,Davy,0.0,,,,,,8,2.217433452606201,2.6837246417999268,2.4280800819396973,2.6397814750671387,2.3201558589935303,2.4700560569763184,2.3903396129608154,2.3205130100250244,,,,,,,,2.160200357437134,0,0,,,,,,,,,0.0,502,191,False,0.0,499,190,0,Transferred to PSV Eindhoven,2021-06-25T10:07:47.190365Z,45,0,0,,0,,66242.jpg,0.0,0,0,Pröpper,0.0,False,,u,4,36,Brighton,0.0,460,179,0,0,0,62,2,,,,,0.0,5.34320698844062,0.0,Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.044431447982788,0,2.414146900177002
58,11.825937339169272,2.956484334792318,0,,,,,0.0,0.0,0.0,0.0,0,,,,,0.0,0.0,0.0,0.0,50,100.0,100.0,5.325937339169273,2,,,,,0.0,0.0,1.0,1.0,78916,,,0,0,-1,1,16.7,276,87,,,0,2,3.0,4.5,5,Dan,4.0,2.628191129733718,2.628191129733718,2.628191129733718,2.628191129733718,4.0,8,2.6110830307006836,3.4508414268493652,3.1736409664154053,3.264806032180786,2.7832467555999756,3.0259931087493896,3.237734079360962,2.996349334716797,,,,,,,,2.5011141300201416,1,0,,,,,0.0,0.0,0.0,0.0,7.7,307,105,False,52.4,265,106,245,,2021-08-06T16:30:04.717960Z,44,0,0,,0,,78916.jpg,3.2,0,0,Burn,0.1,False,,a,4,36,Brighton,8.0,302,93,13,3777,760,2714,266,0.6719282579073449,0.5973161658485723,0.5973161658485723,1.409448604457558,0.9,6.813218376853249,3.0,Burn,0.1,0.3,,,,,0.0,0.0,0.1,0.0,0.2,0.3,0.075,,,,,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,1.2000000000000002,,,,,0.0,0.0,0.2,0.0,2.331484334792317,,,,,1.0,1.0,6.181280184142556,2.331484334792317,29.978160858154297,1,2.933351993560791
59,34.45187467833855,4.306484334792319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,175,,,10.651874678338546,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,83299,,,0,0,0,0,21.7,254,76,5.0,,1,2,5.3,6.8,9,Lewis,6.3,4.435851840295341,4.435851840295341,4.435851840295341,5.310085691824581,8.0,8,3.0632758140563965,4.068400859832764,3.9585349559783936,3.843057155609131,3.1900532245635986,3.7784435749053955,3.9093124866485596,3.679088830947876,,,,,,,,2.877516746520996,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,132,38,False,156.6,60,19,720,,,50,0,0,,0,,83299.jpg,4.8,0,0,Dunk,4.8,False,,a,4,36,Brighton,64.0,143,30,38,159412,21324,247779,7530,0.8612968669584639,0.8871703680590682,1.0620171383649162,1.9259183433267175,1.3,7.229001235961914,7.6,Dunk,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.05,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.931484334792318,3.331484334792318,3.797315856468887,1.8075860719786208,5.986341215165638,2.6611955528863462,3.0901271721360506,7.881280184142556,6.931484334792318,36.14500617980957,0,3.77732253074646
60,13.097226502188477,2.18287108369808,0,0.0,0.0,,0.0,0.0,,0.0,0.0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,37,100.0,100.0,1.9972265021884767,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109345,2.0,,0,0,-2,2,98.3,90,57,3.0,,0,3,-0.3,1.2,1,Solomon,0.7,2.007916489339481,2.007916489339481,2.007916489339481,1.866324722055397,6.0,8,2.134942054748535,2.459120273590088,2.2315008640289307,2.4566235542297363,2.2148640155792236,2.28399920463562,2.230104684829712,2.2220709323883057,,,,,,,,2.0434701442718506,2,0,0.0,0.0,,0.0,0.0,,0.0,0.0,21.3,162,78,False,53.8,264,105,279,,2021-08-28T18:30:11.548541Z,53,0,0,,0,,109345.jpg,1.5,0,0,March,0.1,False,,a,4,36,Brighton,61.0,149,76,9,2730,89,7016,137,0.4118624686222792,0.3788521677999021,0.3521367400104522,0.9481786082885868,0.1,4.251464222962002,1.7,March,0.7,2.1,0.1,0.0,,0.1,0.0,,0.0999999999999999,0.3999999999999999,0.2,0.8999999999999999,0.15,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,1.0,0.1,0.0,,0.0,0.1,,0.0,0.0,2.2,3.13287108369808,1.4493289641172216,,1.3,2.6652988882215864,,1.2999999999999998,2.2,22.53276038169861,1,2.2560646533966064
61,10.325937339169272,2.581484334792318,0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,0.0,0.0,,,,,51,75.0,75.0,5.325937339169273,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110735,,,0,0,-1,1,17.8,266,82,,,0,2,-0.8,0.4,0,Adam,0.0,2.2340965658099563,2.2340965658099563,2.2340965658099563,1.0,4.0,8,2.2774338722229004,3.201045274734497,2.904625177383423,2.8561623096466064,2.4110541343688965,2.6358425617218018,2.992014169692993,2.5374832153320312,,,,,,,,2.261343240737915,3,0,0.0,0.0,0.0,0.0,,,,,10.5,271,89,False,87.2,177,73,306,Hamstring injury - 75% chance of playing,2021-09-11T17:30:15.927256Z,44,0,0,,0,,110735.jpg,2.2,0,0,Webster,0.2,False,,d,4,36,Brighton,0.0,435,174,9,18245,11,46382,498,0.5867009851800722,0.5077492195022627,0.2272727272727272,1.2306743689740094,0.0,6.04328995401209,2.0,Webster,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,0.0,0.0,0.0,0.0,0.0,,,,,,3.331484334792318,2.7973158564688867,1.8075860719786208,1.0,,,,,26.5904757976532,1,2.513471841812134
62,20.15990600875391,3.3599843347923186,1,,,0.0,0.0,0.0,1.0,0.0,0.0,3,,,0.0,1.0,0.0,2.0,0.0,0.0,89,100.0,100.0,7.98890600875391,2,,,0.0,1.0,0.0,0.0,1.0,0.0,111478,,,0,0,-1,1,76.6,113,25,,,0,2,3.0,4.5,0,Joël,4.0,3.098324020721765,3.098324020721765,3.098324020721765,3.277988824866118,6.0,8,2.9100143909454346,3.72534441947937,3.5738272666931152,3.593668222427368,3.013991355895996,3.404561758041382,3.5738272666931152,3.3066811561584473,,,,,,,,2.8338773250579834,3,0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.2,206,69,False,88.4,173,72,463,,2021-08-14T18:00:09.888942Z,44,0,0,,0,,111478.jpg,3.3,0,0,Veltman,1.2,False,,a,4,36,Brighton,7.0,310,98,20,52738,841,230152,5097,0.7636328033618905,0.7041645501640375,0.744997460196845,1.6018096818378569,0.9,7.568069967356594,4.5,Veltman,0.6,1.7999999999999998,,,0.2,0.0,0.0999999999999999,0.2,0.0999999999999999,0.0,0.1,0.7,0.1166666666666666,,,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,0.6000000000000001,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2,3.9863412151656377,1.961195552886346,6.461127172136051,3.981280184142556,0.0,33.29950785636902,4,3.3637146949768066
63,30.72,3.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,129,100.0,100.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,115382,,,0,0,1,-1,115.4,71,8,,,1,4,3.0,4.5,2,Neal,4.0,3.9,3.9,3.9,4.24,8.0,8,3.721224069595337,4.996748447418213,4.189816951751709,4.833159446716309,3.721224069595337,4.128738880157471,4.140594482421875,4.024296760559082,,,,,,,,3.6450867652893066,5,4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,46.4,38,11,False,154.4,65,8,675,,2021-08-21T19:00:12.804729Z,66,0,0,2.0,0,,115382.jpg,4.2,0,0,Maupay,4.4,False,,a,4,36,Brighton,199.0,41,19,34,444835,14514,285779,29491,0.5818181818181818,0.5909090909090909,0.6424242424242425,1.494717972790124,0.6,6.280689672990279,5.2,Maupay,0.4,1.2000000000000002,0.0,0.0,0.2,0.0,0.0,0.0,0.0999999999999999,0.1,3.0,3.4,0.425,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,11.52,0.6,0.4,0.1,0.0999999999999998,0.8,0.2999999999999998,0.3000000000000002,0.3999999999999999,3.9,3.4,3.6,3.0000000000000004,2.3999999999999995,6.2,6.199999999999999,2.500000000000001,3.9,41.45255184173584,2,4.051661968231201
64,28.43396866958464,3.55424608369808,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,98,,,2.6629686695846364,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,116216,3.0,,0,0,-1,1,163.6,36,24,1.0,,1,3,1.3,2.8,3,Leandro,2.3,3.586587960073836,3.586587960073836,3.586587960073836,3.941721422956146,8.0,8,3.102107286453247,3.77008056640625,3.552281379699707,3.6064910888671875,3.174771785736084,3.452873706817627,3.503059148788452,3.3287205696105957,,,,,,,,3.025970220565796,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.5,28,20,False,122.0,105,33,686,,,64,0,0,,0,,116216.jpg,3.8,0,0,Trossard,1.4,False,,a,4,36,Brighton,240.0,21,12,30,125012,2007,113790,9723,0.555350950577825,0.5604043687615369,0.6158939723368978,1.4049391236524238,0.4,5.310919433832169,4.7,Trossard,0.5,1.5,0.0,0.0,0.0,0.2,0.2,0.0,0.0999999999999999,0.0,1.1,1.6,0.2,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,5.5,0.1,0.0,0.3,0.0999999999999999,0.0999999999999999,0.0,0.4,0.1,2.83287108369808,2.8328710836980795,2.4493289641172216,3.7018965179946552,6.596585303791409,4.036298888221587,1.2725317930340123,4.970320046035639,2.83287108369808,33.98988437652588,1,3.4735286235809326
65,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,131897,,,0,0,0,0,0.0,494,49,,,0,1,0.0,0.0,0,Mathew,0.0,,,,,,8,2.8222010135650635,3.58909273147583,3.414125680923462,3.545149564743042,2.861185073852539,3.2724690437316895,3.4418745040893555,2.9647843837738037,,,,,,,,2.8394908905029297,0,0,,,,,,,,,0.0,507,64,False,0.0,505,64,0,Transferred to Real Sociedad,2021-07-12T23:00:04.491624Z,45,0,0,,0,,131897.jpg,0.0,0,0,Ryan,0.0,False,,u,4,36,Brighton,0.0,466,45,0,0,0,705,15,,,,,0.0,7.090095731947157,0.0,Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.905430793762207,0,3.155057907104492
66,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,165210,,,0,0,0,0,0.0,603,246,,,0,3,0.0,0.0,0,Alireza,0.0,,,,,,8,2.217433452606201,2.6837246417999268,2.4280800819396973,2.6397814750671387,2.3201558589935303,2.4700560569763184,2.3903396129608154,2.3205130100250244,,,,,,,,2.160200357437134,0,0,,,,,,,,,0.0,605,245,False,0.0,605,245,0,Transferred to Feyenoord,2021-07-20T17:00:05.398504Z,55,0,0,,0,,165210.jpg,0.0,0,0,Jahanbakhsh,0.0,False,,u,4,36,Brighton,0.0,600,243,0,0,0,89,0,,,,,0.0,4.371714808724144,0.0,Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.044431447982788,0,2.414146900177002
68,,,0,,,,,,,,,0,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,209362,,,0,0,0,0,0.0,417,153,,,0,2,0.0,0.0,0,Bernardo,0.0,,,,,,8,2.1592352390289307,3.3185906410217285,2.874901533126831,3.0535688400268555,2.3313989639282227,2.742973566055298,2.9026503562927246,2.577371597290039,,,,,,,,2.1020021438598633,0,0,,,,,,,,,0.0,439,154,False,0.0,436,153,0,Transferred to RB Salzburg,2021-07-08T07:33:34.790576Z,40,0,0,,0,,209362.jpg,0.0,0,0,Fernandes Da Silva Junior,0.0,False,,u,4,36,Brighton,0.0,376,133,0,0,0,452,7,,,,,0.0,6.659176826477051,0.0,Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.636707305908203,0,2.57401442527771
69,26.851874678338543,3.356484334792318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159,,,10.651874678338546,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,215059,,,0,0,1,-1,20.0,258,1,,,0,1,3.7,5.2,6,Robert,4.7,3.4858518402953425,3.4858518402953425,3.4858518402953425,3.4700856918245813,8.0,8,3.9582676887512207,4.477146625518799,4.325629234313965,4.529188632965088,4.018368244171143,4.462337017059326,4.325629234313965,4.315016746520996,,,,,,,,3.8022429943084717,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,228,16,False,133.2,87,16,720,,,46,0,0,,0,,215059.jpg,3.9,0,15,Sánchez,23.8,False,,a,4,36,Brighton,0.0,535,52,31,803385,15271,685155,26414,0.7296705075635475,0.7577938783250745,0.7543664547444743,1.564968890488564,1.0,9.235125987426096,6.7,Sánchez,0.4,1.2000000000000002,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.05,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.331484334792317,3.931484334792318,3.797315856468887,2.807586071978621,3.9863412151656377,1.6611955528863462,3.69012717213605,4.681280184142556,3.331484334792317,42.481579542160034,2,4.2677531242370605
70,15.635355418490398,3.1270710836980795,1,0.0,1.0,0.0,0.0,0.0,,,,2,0.0,2.0,0.0,0.0,0.0,,,,84,100.0,75.0,1.6643554184903977,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,227127,,,-1,1,0,0,29.2,228,128,4.0,,0,3,-1.0,0.4,0,Yves,0.0,3.1233961515645907,3.1233961515645907,3.1233961515645907,2.580942096006498,5.0,8,2.928359031677246,3.184171676635742,3.1541495323181152,3.0524954795837402,3.001023530960083,3.00793194770813,3.1527533531188965,3.0070340633392334,,,,,,,,2.9122684001922607,4,0,0.0,0.0,0.0,0.0,0.0,,,,14.2,237,111,False,85.2,185,66,438,,2021-09-22T08:00:11.687845Z,45,0,0,,0,,227127.jpg,3.2,0,0,Bissouma,11.8,False,,a,4,36,Brighton,27.0,230,119,16,939663,6204,965610,36951,0.6949046852662399,0.6940880336810201,0.573542688001444,1.4741154456901853,0.0,6.764714452955458,3.6,Bissouma,0.4,1.2000000000000002,0.0,0.4,0.0,0.0,0.0,,,,0.2,0.6000000000000001,0.12,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,1.0,0.0,0.0,0.1,0.0,0.1,,,,,2.3328710836980795,6.420328964117222,1.7018965179946557,2.4965853037914094,2.6652988882215864,,,,30.44121503829956,1,3.0410280227661133
71,2.331484334792318,2.331484334792318,0,,,,,,,,0.0,0,,,,,,,,0.0,-1,100.0,100.0,1.3314843347923182,0,,,,,,,,0.0,232792,,,0,0,-1,1,6.1,321,110,,,0,2,-0.7,0.8,1,Tariq,0.3,1.0,1.0,1.0,1.0,1.0,8,2.0424585342407227,3.1268224716186523,2.7454750537872314,2.7819395065307617,2.2146222591400146,2.533686399459839,2.773223876953125,2.368084669113159,,,,,,,,1.9852255582809448,0,0,,,,,,,,0.0,0.9,391,139,False,1.0,407,145,31,,2021-07-27T10:00:07.150819Z,44,0,0,,0,,232792.jpg,1.0,0,0,Lamptey,0.4,False,,a,4,36,Brighton,2.0,337,118,1,16090,1388,28047,687,0.5298828033618904,0.2272727272727272,0.2272727272727272,1.1114915453183103,0.1,5.667333142323927,0.2,Lamptey,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1.1000000000000003,0.0,,,,,,,,0.0,1.0,,,,,,,,1.0,24.93626582622528,0,2.36472749710083
72,3.6,1.8,0,,0.0,,,,0.0,,,0,,0.0,,,,0.0,,,0,100.0,100.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233425,,,0,0,-2,2,1.4,356,52,,,0,4,-0.7,0.8,0,Aaron,0.3,1.8,1.8,1.8,1.0,2.0,8,1.5336802005767822,2.467427968978882,1.5921143293380737,2.4234845638275146,1.4546922445297241,1.8696986436843872,1.679503083229065,1.494795799255371,,,,,,,,1.5360876321792603,0,0,,0.0,,,,0.0,,,0.6,402,53,False,0.2,416,56,59,,2021-09-08T10:30:09.965954Z,53,0,0,,0,,233425.jpg,1.0,0,0,Connolly,0.1,False,,a,4,36,Brighton,6.0,321,52,2,10727,405,19799,544,0.339622641509434,0.339622641509434,0.1886792452830188,0.7818700369735249,0.1,3.31026776781622,0.4,Connolly,0.0,0.0,,0.0,,,,0.0,,,0.4,0.4,0.2,,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,1.6,,0.4,,,,0.0,,,,,2.6,,,,1.0,,,17.544419169425964,0,1.4929347038269043
73,3.965742167396159,1.98287108369808,0,0.0,,,,,0.0,,,0,0.0,,,,,0.0,,,14,0.0,0.0,0.6657421673961591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235382,,,0,0,-1,1,24.5,247,138,,,0,3,0.0,0.0,0,Steven,0.3,1.81643554184904,1.81643554184904,1.81643554184904,1.0,2.0,8,1.8267797231674194,2.2562079429626465,2.0012423992156982,2.2122645378112793,1.8562644720077515,2.017655849456787,2.023141860961914,1.9039236307144165,,,,,,,,1.8291871547698975,1,0,0.0,,,,,0.0,,,3.9,345,155,False,12.0,348,148,90,Ankle injury - Unknown return date,2021-09-27T22:30:16.564180Z,49,0,0,,0,,235382.jpg,1.5,0,0,Alzate,0.0,False,,i,4,36,Brighton,2.0,344,171,3,2314,5,4556,118,0.4046675681016489,0.3707011309896,0.2040816326530612,0.8957698472817576,0.1,4.053996923018475,0.6,Alzate,0.1,0.3,0.1,,,,,0.0,,,0.0,0.1,0.05,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,0.0,0.0,,,,,0.0,,,,2.63287108369808,,,,,1.0,,,19.864584922790527,0,1.9379173517227173
74,17.06822650218848,2.844704417031413,1,0.0,0.0,0.0,1.0,,,0.0,0.0,3,3.0,0.0,0.0,0.0,,,0.0,0.0,61,100.0,100.0,1.9972265021884767,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,243016,,,0,0,0,0,53.9,156,93,,,0,3,-0.3,1.2,1,Alexis,0.7,2.642200007969217,2.642200007969217,2.642200007969217,1.4236666666666666,6.0,8,2.3244755268096924,2.750117540359497,2.6329870223999023,2.639725685119629,2.4271979331970215,2.495340585708618,2.6315908432006836,2.4537808895111084,,,,,,,,2.308384895324707,1,1,1.0,0.0,0.0,0.0,,,0.0,0.0,23.1,142,67,False,91.2,163,57,193,,2021-09-23T00:00:09.177654Z,55,0,0,,0,,243016.jpg,3.2,0,0,Mac Allister,0.4,False,,a,4,36,Brighton,86.0,111,58,19,41777,95,44681,1124,0.5172189849148023,0.4804000014489485,0.2588484848484848,1.2129860390621328,0.1,4.572977369481867,3.5,Mac Allister,0.1,0.3,0.0,0.1,0.0,0.0,,,0.0,0.0,0.8,0.9,0.15,1.1,0.7999999999999998,1.6,0.7000000000000002,1.7999999999999998,1.2999999999999998,0.4000000000000003,1.1000000000000003,4.0,0.2,0.3999999999999999,0.0999999999999999,0.1,,,0.0,0.0,1.0,5.0,4.749328964117222,1.5,2.271,,,1.0,1.0,25.15137553215027,0,2.487774610519409
