id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 28 prediction
252,27.97147926625664,4.661913211042772,0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,115,100.0,100.0,13.171479266256632,4,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,97299,,,0,0,-2,2,8.9,373,134,,,1,2,3.2,3.7,1,John,2.2,4.336122779924279,4.192021944051195,4.192021944051195,4.80967483607192,6.0,18,,,,,,,,,,2.5920701026916504,,2.4899911880493164,2.568231105804444,1.9414312839508057,2.8029026985168457,2.4899911880493164,2.805930852890014,2.3618295192718506,2.762001037597656,,,,,,,,1,1,,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,0.0,,15.8,333,115,False,95.4,294,114,411,,2021-12-02T00:00:15.894453Z,53,0,0,,0,,97299.jpg,5.3,0,0,Stones,2.9,False,,a,12,43,Manchester City,54.0,264,78,32,126016,2695,745161,6623,0.8796062662344853,0.8181363735706187,0.9074858181267774,2.0250056970474315,0.4,4.793669637644066,6.0,Stones,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,,0.8,0.8,0.13333333333333333,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,,,,,,,1.0,1.4000000000000004,4.800000000000001,,0.0,0.3,0.0,,,,,0.5,0.0,,,,,,,0.0,,1.0,,1.0,5.786341215165639,5.274923012311923,,,,,8.619349672143839,1.0,,,,,,,3.4715177646857693,,25.40644907951355,0,2.5920701026916504
253,6.095246544376106,6.095246544376106,0,0.0,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,22,0.0,0.0,2.1952465443761056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102826,,,-1,1,-3,3,29.1,309,100,,,0,2,0.0,0.0,0,Benjamin,0.0,,,4.9901271721360505,,1.0,18,,,,,,,,,,3.559572696685791,,3.3292553424835205,3.3468635082244877,2.858726024627685,3.4533727169036865,3.3292553424835205,4.130570411682129,3.3292553424835205,3.454132080078125,,,,,,,,1,0,0.0,,,,,,,,,,,,,,,,,,4.6,398,143,False,15.2,409,154,78,Suspended by club - Unknown return date,2021-09-01T12:00:08.045744Z,52,0,0,,0,,102826.jpg,3.0,0,0,Mendy,0.3,False,,n,12,43,Manchester City,2.0,393,147,3,17337,56,74271,166,1.172162796995405,,,2.672942430699261,0.0,6.605880031218895,0.6,Mendy,0.3,0.8999999999999999,0.3,,,,,,,,,,,,,,,,,,0.0,0.3,0.3,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,0.0,0.0,,,,,,,,,,,,,,,,,,,4.9901271721360505,,,,,,,,,,,,,,,,,,34.35057616233826,0,3.559572696685791
254,57.267362905316375,4.090525921808313,4,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,3,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,228,,,7.683362905316369,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103025,3.0,,0,0,-4,4,347.8,30,21,3.0,,2,3,6.5,7.0,12,Riyad,5.5,4.0766822346112725,3.643757938005602,3.787490650792545,5.2809317809530505,14.0,18,,,,,,,,,,3.64159631729126,,2.902943849563598,3.304265022277832,2.8714871406555176,3.340095996856689,2.902943849563598,4.045238018035889,2.836536169052124,3.807616233825684,,,,,,,,5,4,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,0.0,0.0,,0.0,1.0,97.1,33,22,False,283.2,85,30,659,,,86,0,0,2.0,0,,103025.jpg,4.1,0,0,Mahrez,3.6,False,,a,12,43,Manchester City,340.0,43,25,58,385211,45308,788964,8058,0.47564254904747827,0.47403281797805497,0.6140618349945408,1.394857762065255,0.6,3.871432431908541,6.7,Mahrez,2.5,7.5,0.0,0.0,,0.0,0.3,0.0999999999999998,0.1,,0.7000000000000002,0.2999999999999998,0.0,0.8,,0.0,0.0,,0.1999999999999999,0.0,3.2,5.7,0.40714285714285714,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,16.0,0.4,0.1,,0.2000000000000001,0.1999999999999997,0.1,0.0,,0.3999999999999999,0.3000000000000002,0.6,0.1,,0.0999999999999998,0.0,,0.4000000000000001,0.2999999999999998,6.841320046035641,4.2725317930340125,1.5000000000000004,,2.000000000000001,5.489730753077981,3.206569659740599,1.3000000000000005,,9.77583741803596,6.841320046035641,4.0,4.671,,1.4999999999999991,1.0,,4.967879441171442,2.499999999999999,33.29431891441345,0,3.64159631729126
255,70.3231745414104,4.688211636094026,1,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,189,100.0,100.0,8.232174541410396,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,103955,,,0,0,-4,4,306.2,39,29,5.0,,2,3,6.7,7.2,8,Raheem,5.7,6.485809609828799,4.694905563000723,4.494093236602847,8.040801440661408,15.0,18,,,,,,,,,,3.3080883026123047,,2.393259048461914,2.970756769180298,2.361802339553833,3.0065877437591557,2.393259048461914,3.7117297649383545,2.3268513679504395,3.4741082191467285,,,,,,,,5,5,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,116.3,18,13,False,283.2,86,31,911,,2021-10-24T08:00:14.834528Z,106,0,0,4.0,0,,103955.jpg,4.1,0,0,Sterling,2.4,False,,a,12,43,Manchester City,573.0,10,5,61,201917,17179,277000,14645,0.442284116612644,0.6118688311159244,0.7585661736473026,1.4399727573683345,0.5,2.7598614062903066,5.8,Sterling,2.6,7.800000000000001,0.0,0.0999999999999999,,0.3,0.3,0.1999999999999999,0.3,1.0,,0.0,0.0,0.1,0.1999999999999999,0.0,0.0,0.1,0.0,,5.4,8.0,0.5333333333333333,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,26.52,0.0,0.0,,0.9000000000000001,0.0,0.0,1.0,0.8999999999999999,,0.8000000000000007,0.7,0.6000000000000001,0.0999999999999998,0.2000000000000001,0.0,0.0,0.0999999999999998,,6.670320046035643,2.2725317930340125,1.2999999999999998,,8.218730753077981,3.718730753077983,3.777569659740599,8.39658530379141,13.31873075307798,,6.670320046035643,4.5,4.3,2.099999999999999,3.67032004603564,1.0,1.3,2.867879441171441,,29.25453090667725,0,3.3080883026123047
256,107.0451912543938,6.296775956140811,6,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,431,100.0,100.0,37.31919125439379,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,121145,,,0,0,8,-8,392.3,18,5,,,5,2,6.0,6.5,18,João Pedro Cavaco,5.0,6.605212878980466,6.376701454538148,6.411920404703401,6.709955762645629,17.0,18,,,,,,,,,,3.996333360671997,,3.638713598251343,3.960322618484497,2.844299554824829,4.066832542419434,3.638713598251343,4.7371697425842285,3.638713598251343,3.9782731533050537,,,,,,,,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5,14,2,True,420.8,18,4,1517,,2021-12-11T14:30:13.992148Z,68,0,0,,0,,121145.jpg,6.4,0,0,Cancelo,39.6,False,,a,12,43,Manchester City,401.0,35,1,109,3798977,312907,1259052,7923,0.9259964641383546,0.9713548351441862,0.9867582003890631,2.414703350487964,0.7,5.6611331070170685,16.0,Cancelo,2.9,8.7,0.6,0.0,0.3999999999999999,0.5,0.1,0.0,0.0,0.5,,0.3999999999999999,0.0,0.0,0.0999999999999999,0.0,0.0,0.2,0.0,0.0999999999999999,1.9,4.8,0.2823529411764706,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,11.4,0.1,0.0999999999999998,0.1,0.0,0.1,0.0999999999999998,0.0,0.1,,0.0999999999999998,0.1,0.3999999999999999,0.0999999999999999,0.0,0.1,0.0,0.3,0.1999999999999999,10.252280184142556,5.4901271721360505,4.071517764685769,9.32834121516564,10.545923012311924,5.174923012311931,4.226278638962395,3.98634121516564,8.374923012311925,,10.252280184142556,6.219349672143839,8.01934967214384,8.468315856468886,4.681280184142556,9.334272882726877,2.071517764685769,5.27151776468577,3.486387855766425,38.495705127716064,5,3.996333360671997
257,72.31919125439379,4.25407007378787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,330,100.0,100.0,37.31919125439379,10,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,121160,,,0,0,0,0,0.0,653,77,,,0,1,5.3,5.8,6,Ederson,4.3,4.418226558296804,4.435403733642295,4.495557575730344,5.037634544545272,17.0,18,,,,,,,,,,4.147645950317383,,3.922135591506958,4.10518217086792,3.6626482009887695,4.27810001373291,3.922135591506958,4.327048778533936,3.8557279109954834,4.255822658538818,,,,,,,,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,283,18,False,230.6,126,18,1530,,2021-10-13T23:00:12.931847Z,60,0,0,,0,,121160.jpg,4.4,0,25,Santana de Moraes,10.1,False,,a,12,43,Manchester City,0.0,653,77,75,591834,20506,625167,16989,0.7090116789646449,0.7363710930494674,0.839605757424212,1.7367168351373772,0.7,6.770682136217753,12.5,Ederson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.681280184142556,3.09012717213605,1.4715177646857691,3.98634121516564,5.274923012311923,5.27492301231193,3.626278638962396,4.986341215165639,5.274923012311923,6.619349672143839,4.681280184142556,5.619349672143839,5.619349672143838,3.797315856468887,6.681280184142556,4.963272882726872,2.4715177646857693,,2.9863878557664254,40.62409281730652,2,4.147645950317383
258,24.97147926625664,4.161913211042772,0,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,0,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,102,100.0,100.0,13.171479266256632,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,126184,,,0,0,-3,3,13.4,355,128,,,0,2,2.5,3.0,0,Nathan,1.5,2.075426212987465,2.8758153175581445,3.111533959987796,2.613139319481198,6.0,18,,,,,,,,,,3.0162527561187744,,2.9232840538024902,2.955897331237793,2.2418270111083984,3.1905691623687744,2.9232840538024902,3.2268569469451904,2.7951221466064453,3.18618392944336,,,,,,,,2,1,0.0,,,0.0,,0.0,,,1.0,,,,,0.0,,,0.0,,14.4,341,119,False,108.4,276,104,399,,2021-12-08T00:00:12.936363Z,47,0,0,,0,,126184.jpg,4.0,0,0,Aké,0.4,False,,a,12,43,Manchester City,23.0,324,112,24,41081,640,58234,1045,0.8855134491580365,0.44158004531648193,0.5559870892513187,1.919747411147332,0.3,6.271389393096274,5.1,Aké,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,0.0,,,0.0,,0.3,0.3,0.049999999999999996,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,1.7999999999999998,0.2,,,0.0,,0.0,,,0.0999999999999999,,,,,0.0,,,0.0,,,4.29012717213605,,,1.0,,3.626278638962396,,,1.5999999999999996,,,,,4.681280184142556,,,3.4715177646857693,,29.47553014755249,0,3.0162527561187744
259,66.33345162126547,4.738103687233248,0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,282,100.0,100.0,30.73345162126548,9,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,146941,,,0,0,0,0,88.5,193,47,,,1,2,4.7,5.2,6,Aymeric,3.7,4.72476599551928,4.400146019393461,4.974317969786372,7.01547352094099,14.0,18,,,,,,,,,,3.7235207557678223,,3.2135815620422363,3.555880069732666,2.688464641571045,3.653464794158936,3.2135815620422363,4.002263069152832,3.0854194164276123,3.8842053413391113,,,,,,,,7,1,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,53.4,125,31,False,248.4,110,44,1182,,2021-12-10T17:00:16.132714Z,55,0,0,,0,,146941.jpg,4.4,1,0,Laporte,3.5,False,,a,12,43,Manchester City,199.0,95,10,62,704063,14887,647410,9765,0.8614733976787723,0.8590483628216873,1.2755406401710891,2.0203342005705753,0.7,6.317073085091331,11.3,Laporte,0.2,0.6000000000000001,,0.0,,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,2.5,2.7,0.19285714285714287,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,15.0,,0.0,,0.0,0.1999999999999999,,0.5,0.0999999999999998,0.2000000000000001,0.3999999999999999,0.3,0.3,0.0999999999999999,,0.3,0.0,0.1,0.0,7.081280184142555,,-3.0,,4.274923012311923,5.47492301231193,,6.986341215165639,6.874923012311923,7.11934967214384,7.081280184142555,9.41934967214384,7.419349672143838,3.697315856468887,,5.763272882726873,2.4715177646857693,3.07151776468577,2.9863878557664254,34.74390196800232,5,3.7235207557678223
260,5.195246544376106,5.195246544376106,0,,,,,,,,,,,,,,,,,0.0,,1,,,,,,,,,,,,,,,,,1.0,,29,100.0,100.0,2.1952465443761056,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,164484,,,0,0,0,0,0.0,551,62,,,0,1,1.0,1.5,0,Zack,0.0,,4.471517764685769,4.471517764685769,,1.0,18,,,,,,,,,,3.4738683700561523,,3.3375823497772217,3.40008807182312,3.033046007156372,3.5730059146881104,3.3375823497772217,3.810961961746216,3.271174192428589,3.588498115539551,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,,2.3,417,28,False,23.0,389,28,90,,2021-09-06T08:30:10.313702Z,45,0,0,,0,,164484.jpg,7.0,0,2,Steffen,0.2,False,,a,12,43,Manchester City,0.0,528,56,7,15445,65,23773,257,1.1544992320835792,,,2.4490627076428817,0.0,7.622150156233046,1.6,Steffen,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,,,,,,,1.0,1.4000000000000004,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4.471517764685769,,34.299675703048706,0,3.4738683700561523
261,80.94279781359845,4.761341047858732,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12,,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,387,100.0,100.0,9.329797813598448,9,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,165809,5.0,,0,0,6,-6,418.1,10,8,,,3,3,7.0,7.5,2,Bernardo Mota,6.0,4.988272897770605,5.005263672725568,4.720870147583499,6.092641152529126,17.0,18,,,,,,,,,,4.024101257324219,,3.437833786010742,3.8746166229248047,3.3576695919036865,3.910447120666504,3.437833786010742,4.499390602111816,3.3714253902435303,4.190120697021484,,,,,,,,8,7,,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,139.4,7,5,True,448.8,8,4,1433,,2021-12-14T23:30:14.775976Z,76,0,0,,0,,165809.jpg,5.5,0,0,Veiga de Carvalho e Silva,29.7,False,,a,12,43,Manchester City,525.0,14,8,93,3189737,121926,787276,96527,0.6264922431393068,0.6563516970750796,0.801663309543306,1.7271199244477133,0.8,5.016781593623914,12.2,Bernardo,3.1,9.3,,0.0,0.0,0.0,0.1,0.1999999999999999,0.8,0.1,0.0,0.5,0.0,0.0,0.4,0.0999999999999999,0.0,0.4,0.2999999999999999,0.1999999999999999,4.0,7.1,0.41764705882352937,,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,20.0,,0.0,0.4000000000000001,0.6000000000000001,0.0999999999999996,0.2000000000000001,0.3999999999999999,0.5,0.6000000000000001,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.5000000000000001,0.0999999999999998,3.170320046035639,,1.3678794411714423,4.496585303791411,5.818730753077981,3.618730753077981,7.0065696597406,9.89658530379141,6.3897307530779806,4.0,3.170320046035639,2.90483741803596,2.271,8.149328964117222,2.970320046035639,2.740818220681718,2.5678794411714425,8.767879441171443,4.117596963941606,38.12754011154175,4,4.024101257324219
262,79.79019125439379,4.693540662023164,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,366,,,37.31919125439379,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,171314,,,1,-1,2,-2,132.5,142,34,,,1,2,6.8,7.3,12,Rúben Santos,5.8,4.634149174517347,4.387194947048586,4.742385633829644,5.157634544545272,17.0,18,,,,,,,,,,3.9082438945770255,,3.7444875240325928,3.865780115127564,2.937720537185669,4.100451946258545,3.7444875240325928,4.149400234222412,3.6163253784179688,4.078174591064453,,,,,,,,9,2,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2,84,13,False,369.8,27,7,1411,,,62,0,0,,0,,171314.jpg,4.9,0,0,Gato Alves Dias,27.0,False,,a,12,43,Manchester City,128.0,154,29,84,1712284,88707,1625898,30198,0.757022687423091,0.7474434152447333,0.8318765394427857,1.884971290363418,0.9,6.1376315547573945,13.5,Dias,1.1,3.3000000000000003,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0999999999999999,0.3,0.1,0.0,0.0,0.0,0.0,0.9,2.0,0.11764705882352941,1.3,1.0,0.6999999999999993,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,0.0999999999999998,0.1,0.7999999999999998,0.4000000000000003,0.2999999999999998,1.0,1.0,1.4000000000000004,5.4,0.0,0.0,0.0,,0.0999999999999999,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,8.281280184142558,3.09012717213605,2.4715177646857693,3.98634121516564,,5.87492301231193,4.626278638962396,3.98634121516564,4.274923012311923,4.619349672143839,8.281280184142558,10.19034967214384,5.919349672143838,5.697315856468887,7.581280184142557,3.963272882726872,1.4715177646857691,1.0,3.586387855766425,38.05331563949585,4,3.9082438945770255
