id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,bonus,bonus_week1,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xG_points,xG_week1,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xPoints,xPoints week 1,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints_next10,yellow_cards,gameweek 17 prediction
215,20.224986232202745,2.8892837474575352,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,,,1.3539862322027478,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201666,,,0,0,-3,3,101.9,71,46,,,0,3,1.8,2.3,4,Harvey,2.3,2.938779318996739,2.938779318996739,2.938779318996739,3.1312998301310384,7.0,7,3.1275782585144043,2.6743290424346924,2.57942795753479,3.185397148132324,2.791012525558472,3.025277853012085,3.569532871246338,,,,,,,2.52873158454895,2.629259824752808,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,53,33,False,55.4,234,89,542,,,67,0,0,,0,,201666.jpg,2.3,0,0,Barnes,3.7,False,,a,9,13,Leicester City,211.0,27,14,16,154508,4865,817353,21376,0.43123638021754257,0.43862377895473714,0.4673581836016475,1.1162276939204492,0.3,4.348630584887604,2.4,Barnes,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.1,1.3,0.18571428571428572,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,5.5,0.1,0.0,0.1999999999999999,0.0,0.1,0.4,0.3,3.5175969639416067,2.8328710836980795,2.0820849986238987,3.1826835240527345,2.060810062625218,3.3465969639416064,3.5488116360940265,3.5175969639416067,29.13582491874695,2,3.025277853012085
216,13.660559627602357,2.276759937933726,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,,86,0.0,25.0,1.160559627602355,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203341,,,0,0,-1,1,17.8,255,140,,,0,3,0.0,0.2,0,Wilfred,1.0,2.3256430448392607,2.3256430448392607,2.3256430448392607,2.3847255466783963,6.0,7,2.6144373416900635,2.454109907150269,2.316310405731201,2.667901992797852,2.548896074295044,2.4995408058166504,2.649489641189575,,,,,,,2.3418471813201904,2.3998804092407227,10,0,0.0,0.0,0.0,0.0,0.0,0.0,,14.4,211,97,False,101.0,120,43,540,Hamstring injury - Expected back 20 Nov,2021-10-01T17:00:11.278141Z,49,0,0,,0,,203341.jpg,2.0,0,0,Ndidi,1.2,False,,i,9,13,Leicester City,25.0,225,119,12,55925,195,105887,12834,0.4646448852925971,0.47462102955903274,0.486678682995591,1.0285352984705953,0.2,5.107438904898507,2.4,Ndidi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.3,0.049999999999999996,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.5,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,,,2.3328710836980795,2.0820849986238987,2.1826835240527345,2.560810062625218,2.2465969639416064,2.5488116360940265,,25.02645063400269,1,2.534036874771118
217,14.61594492881099,2.087992132687284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,,,5.415944928810991,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,-1,1,-1,1,4.5,310,103,,,0,2,0.5,1.0,1,Çaglar,1.0,2.2859744188440976,2.2859744188440976,2.2859744188440976,2.4683993205241537,7.0,7,3.2763819694519043,2.702600479125977,2.302266836166382,3.252986431121826,2.99975848197937,2.921095132827759,3.1003520488739014,,,,,,,2.476447820663452,2.631471633911133,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,190,61,False,150.4,48,13,630,,,49,0,0,,0,,218031.jpg,1.7,0,0,Söyüncü,2.2,False,,a,9,13,Leicester City,4.0,319,107,12,86089,1810,152499,9556,0.42612084340556816,0.4665253916008362,0.5037549633722762,0.9432586965434755,0.2,5.838562323122608,2.4,Söyüncü,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.028571428571428574,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.2000000000000002,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.9863878557664247,3.331484334792318,0.3283399944955952,2.7307340962109388,1.243240250500872,3.1863878557664256,3.1952465443761064,1.9863878557664247,28.60895538330078,1,2.945594549179077
218,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,220627,,,0,0,-1,1,0.0,562,205,,,0,2,0.0,0.0,0,James,0.0,,,,,,7,3.2488131523132324,2.575103282928467,1.894244074821472,3.2286744117736816,2.8664772510528564,2.757328510284424,3.1418843269348145,,,,,,,2.208270788192749,2.4550838470458984,0,0,,,,,,,,0.0,569,205,False,0.0,566,205,0,Knee injury - Expected back 30 Oct,2021-06-22T11:30:10.582426Z,49,0,0,,0,,220627.jpg,0.0,0,0,Justin,0.0,False,,i,9,13,Leicester City,0.0,549,204,0,459,25,1948,46,,,,,0.0,5.534972147065766,0.0,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.121363520622253,0,2.745483875274658
219,7.32111925520471,2.4403730850682366,0,0.0,0.0,0.0,,,,,1,1.0,0.0,0.0,,,,,57,,,2.32111925520471,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,244619,5.0,,0,0,0,0,17.6,256,77,,,0,2,-0.5,0.0,0,Luke,0.0,2.463519475166284,2.463519475166284,2.463519475166284,2.7307340962109388,3.0,7,3.483788013458252,2.705369472503662,2.410161018371582,3.463649272918701,3.007148742675781,3.1395726203918457,3.1414148807525635,,,,,,,2.5454461574554443,2.693633317947388,5,0,0.0,0.0,0.0,,,,,7.4,297,103,False,55.6,230,93,270,,,45,0,0,,0,,244619.jpg,3.0,0,0,Thomas,0.7,False,,a,9,13,Leicester City,0.0,496,192,9,89920,304,84305,4292,0.5423051300151637,0.5474487722591742,0.6068297991579864,1.1504029047179236,0.0,6.617233700222439,2.0,Thomas,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,0.0,0.0,0.0,0.0,,,,,,4.331484334792318,0.3283399944955952,2.7307340962109388,,,,,29.777551651000977,0,3.187368154525757
220,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,444463,,,0,0,-1,1,0.0,469,187,,,0,2,0.0,0.0,0,Wesley,0.0,,,,,,7,3.2488131523132324,2.575103282928467,1.894244074821472,3.2286744117736816,2.8664772510528564,2.757328510284424,3.1418843269348145,,,,,,,2.208270788192749,2.4550838470458984,0,0,,,,,,,,0.0,486,187,False,0.0,481,186,0,Leg injury - Unknown return date,2021-08-04T23:00:11.364712Z,44,0,0,,0,,444463.jpg,0.0,0,0,Fofana,0.3,False,,i,9,13,Leicester City,0.0,439,179,0,1729,101,38748,741,,,,,0.0,6.163946254686875,0.0,Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.121363520622253,0,2.745483875274658
340,9.46853209200785,1.89370641840157,0,0.0,,,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,76,100.0,100.0,3.8685320920078494,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93100,,,0,0,-1,1,14.3,272,84,,,0,2,0.2,0.7,1,Jannik,0.7,2.2685493682404294,2.2685493682404294,2.2685493682404294,2.252815626602457,5.0,7,3.1340856552124023,2.5583202838897705,2.217576026916504,3.1106903553009038,2.816492319107056,2.841140985488892,2.917085886001587,,,,,,,2.3945095539093018,2.510547876358032,6,0,0.0,,,0.0,0.0,0.0,0.0,13.2,224,73,False,102.4,117,48,358,,2021-08-23T22:30:06.225706Z,49,0,0,,0,,93100.jpg,1.8,0,0,Vestergaard,0.9,False,,a,9,13,Leicester City,15.0,256,73,9,47804,1222,91653,4621,0.3864706976329734,0.4629692588245774,0.45975829114335853,0.8554893574041084,0.1,5.584916192658093,1.8,Vestergaard,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1,0.1,0.02,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,0.6000000000000001,0.0,,,0.1,0.0,0.0,0.0,1.9863878557664247,1.0,,,2.843240250500872,1.9863878557664247,2.1952465443761064,1.9863878557664247,27.366089344024655,1,2.86564040184021
455,1.0,1.0,0,,0.0,,,,,,0,,0.0,,,,,,2,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,245419,,,0,0,-4,4,0.0,612,85,,,0,4,-0.5,0.0,0,Patson,0.0,1.0,1.0,1.0,,1.0,7,1.9387860298156736,1.632323980331421,1.4588499069213867,2.0551443099975586,1.777529239654541,1.7234059572219849,2.090295791625977,,,,,,,1.4647387266159058,1.5617321729660034,2,0,,0.0,,,,,,0.1,408,56,False,1.0,399,53,26,,,71,0,0,,0,,245419.jpg,1.0,0,0,Daka,0.4,False,,a,9,13,Leicester City,0.0,611,84,1,10513,445,96360,1469,0.14084507042253522,0.14084507042253522,,0.37529331252040077,0.0,2.461127798322221,0.1,Daka,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,0.0,,0.0,,,,,,,,1.0,,,,,,17.47400736808777,0,1.771201252937317
458,9.267133023001964,1.8534266046003929,0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,41,,,0.9671330230019628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225902,,,0,0,-2,2,30.9,203,115,,,0,3,1.2,1.7,1,Boubakary,1.7,1.8856559367467427,1.8856559367467427,1.8856559367467427,2.3651362000118774,5.0,7,2.312844753265381,2.1115469932556152,1.9366014003753664,2.427032470703125,2.2063333988189697,2.1387383937835693,2.306926965713501,,,,,,,1.940074324607849,1.998107433319092,7,0,0.0,0.0,,,0.0,0.0,0.0,7.2,301,136,False,23.6,302,124,202,,,48,0,0,,0,,225902.jpg,1.4,0,0,Soumaré,0.1,False,,a,9,13,Leicester City,18.0,244,131,7,3031,382,6551,390,0.38613054262508184,0.39284498682223806,0.4927367083358078,0.8459696333498695,0.4,4.489883457620939,1.5,Soumaré,0.1,0.3,0.0,0.0,,,0.0,0.1,0.0,0.2,0.30000000000000004,0.06000000000000001,1.1,2.5,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.0,0.0,0.0,,,0.1,0.1,0.0,1.0,1.0,1.0,,,2.7465969639416064,3.3488116360940268,1.0,21.551440596580505,0,2.173234462738037
473,7.994825673606281,1.9987064184015704,0,,,,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,0.0,32,100.0,100.0,3.0948256736062807,0,,,,0.0,0.0,0.0,0.0,40146,3.0,,0,0,-1,1,14.8,269,83,,,0,2,0.2,0.7,0,Ryan,0.7,2.327815626602457,2.327815626602457,2.327815626602457,2.327815626602457,4.0,7,3.099807977676392,2.526026487350464,2.062353134155273,3.1371352672576904,2.8231844902038574,2.7091405391693115,2.794800043106079,,,,,,,2.264493227005005,2.4195172786712646,7,0,,,,0.0,0.0,0.0,0.0,7.2,302,104,False,48.0,257,101,337,,2021-08-28T23:00:11.788035Z,49,0,0,,0,,40146.jpg,1.0,0,0,Bertrand,0.6,False,,a,9,13,Leicester City,8.0,295,90,4,15291,559,117157,3378,0.40789926906154494,0.4750644135923382,0.4750644135923382,0.9029235223066342,0.1,5.422469109905008,0.8,Bertrand,0.3,0.8999999999999999,,,,0.0,0.3,0.0,0.0,0.0,0.3,0.075,,,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,0.0,,,,0.0,0.0,0.0,0.0,0.9863878557664256,,,,2.243240250500872,2.8863878557664253,3.1952465443761064,0.9863878557664256,26.570098638534542,1,2.733640193939209
505,1.1934266046003923,1.1934266046003923,0,,,0.0,,,,,0,,,0.0,,,,,3,,,0.1934266046003925,0,,,0.0,0.0,0.0,0.0,0.0,215413,,,0,0,0,0,0.2,379,184,,,0,3,-0.5,0.0,0,Kiernan,0.0,1.0,1.0,1.0,1.0,1.0,7,1.9088311195373533,1.5991837978363037,1.4257097244262695,1.9655522108078003,1.7375775575637815,1.6834542751312256,2.0503437519073486,,,,,,,1.4315985441207886,1.521780490875244,0,0,,,0.0,,,,,0.3,396,183,False,1.0,396,180,4,,,45,0,0,,0,,215413.jpg,1.0,0,0,Dewsbury-Hall,0.0,False,,a,9,13,Leicester City,2.0,330,166,1,1943,139,2459,214,0.2652059121334205,0.2222222222222222,0.2222222222222222,0.562586696640916,0.0,3.7922839058770075,0.2,Dewsbury-Hall,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,,,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,0.0,,,0.0,,,,,,,,1.0,,,,,17.065277576446533,0,1.7412461042404177
573,,,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,11974,,,0,0,0,0,0.0,391,7,,,0,1,-0.5,0.0,0,Eldin,0.0,,,,,,7,3.512204885482788,3.0718202590942383,2.7038285732269287,3.628562688827514,3.4059572219848637,3.3253347873687744,3.681364297866821,,,,,,,2.8372130393981934,2.8903956413269043,0,0,,,,,,,,0.0,413,28,False,0.0,407,28,0,,,40,0,0,,0,,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,Leicester City,0.0,349,3,0,5889,285,1888,156,,,,,0.0,8.083569765090942,0.0,Jakupovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.33427906036377,0,3.277597665786743
587,13.77370641840157,3.4434266046003925,0,,,,,0.0,0.0,0.0,1,,,,,0.0,1.0,0.0,32,,,0.7737064184015702,0,,,,,0.0,0.0,0.0,219352,,,0,0,0,0,73.1,107,66,,,0,3,1.5,2.0,2,Ademola,2.0,3.598469533345211,3.598469533345211,3.598469533345211,3.598469533345211,4.0,7,4.109865188598633,3.486408233642578,2.9079396724700928,4.2703471183776855,3.749443769454956,3.524913787841797,3.9074866771698,,,,,,,2.904090642929077,2.976719856262207,5,0,,,,,0.0,0.0,0.0,22.3,127,62,False,37.8,282,113,218,,,60,0,0,,0,,219352.jpg,1.8,0,0,Lookman,0.1,False,,a,9,13,Leicester City,112.0,69,40,7,8148,766,4395,799,0.5739044341000654,0.5997449222242018,0.5997449222242018,1.4057730246658946,0.3,5.909309943517049,1.2,Lookman,0.5,1.5,,,,,0.1,0.4,0.0,0.9,1.4,0.35,,,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,4.5,,,,,0.4,0.0,0.0999999999999999,2.7465969639416064,,,,,3.3,4.748811636094027,2.7465969639416064,35.455859661102295,0,3.6186447143554688
182,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,28690,,,0,0,0,0,0.0,591,240,,,0,3,0.0,0.0,0,Pablo,0.0,,,,,,7,3.0575830936431885,2.3941307067871094,2.335015058517456,2.396695613861084,2.3370554447174072,2.1669814586639404,2.0091662406921387,,,,,,,2.419405698776245,2.165801763534546,0,0,,,,,,,,0.0,595,239,False,0.0,595,239,0,Left the club at the end of the 2020/21 season,2021-07-19T09:38:55.151396Z,55,0,0,,0,,28690.jpg,0.0,0,0,Hernández Domínguez,0.0,False,,u,10,2,Leeds United,0.0,586,237,0,0,0,208,4,,,,,0.0,4.229587706652555,0.0,Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.26273238658905,0,1.980897307395935
183,,,0,,,,,,,,0,,,,,,,,0,0.0,0.0,,0,,,,,,,,39790,,,0,0,0,0,0.0,474,43,,,0,1,0.0,0.0,0,Francisco,0.0,,,,,,7,4.023514270782471,3.197049379348755,3.33723783493042,3.0771050453186035,3.277597665786743,2.8307554721832275,2.763468742370605,,,,,,,3.4059572219848637,2.977719306945801,0,0,,,,,,,,0.0,490,60,False,0.0,485,60,0,Joined Elche CF on a season-long loan - Expected back 01 Jul,2021-07-13T10:00:05.132170Z,45,0,0,,0,,39790.jpg,0.0,0,0,Casilla Cortés,0.0,False,,u,10,2,Leeds United,0.0,444,39,0,0,0,411,12,,,,,0.0,7.00771787431505,0.0,Casilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.534730434417725,0,2.644325494766236
184,13.065962965050318,1.866566137864331,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124,,,4.694962965050318,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55914,,,0,0,0,0,37.7,178,44,,,0,2,3.3,3.8,7,Liam,3.3,2.245626868903063,2.245626868903063,2.245626868903063,2.9132083457431586,7.0,7,3.571327447891236,2.666122913360596,2.8834567070007324,2.862391471862793,2.862391471862793,2.5750529766082764,2.291477680206299,,,,,,,2.8702008724212646,2.652411699295044,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,114,32,False,186.0,14,2,630,,,45,0,0,,0,,55914.jpg,2.0,0,0,Cooper,0.5,False,,a,10,2,Leeds United,14.0,257,74,14,28558,3300,22256,2636,0.41479247508096245,0.4990281930895695,0.6473796323873686,0.8799077157447017,0.7,6.072477446662055,3.1,Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.014285714285714287,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,0.6000000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.27492301231193,-0.1074793594062807,1.2608257130119274,3.586387855766426,0.0732625555549367,3.0901271721360497,1.5413411329464508,6.27492301231193,27.326148509979248,3,2.091315269470215
185,10.55354497503594,2.110708995007188,0,0.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,74,0.0,0.0,3.353544975035941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66588,,,-1,1,-1,1,33.3,190,51,,,0,2,0.0,0.0,0,Luke,0.7,2.146424787412612,2.146424787412612,2.146424787412612,2.583259194485804,5.0,7,3.423213005065918,2.5940215587615967,2.8062775135040283,2.8360960483551025,2.8360960483551025,2.55383563041687,2.2608635425567627,,,,,,,2.7980995178222656,2.6311943531036377,12,1,1.0,0.0,0.0,0.0,0.0,,,20.1,142,42,False,143.4,59,18,448,Knee injury - Unknown return date,2021-09-17T23:00:12.419851Z,44,0,0,,0,,66588.jpg,2.4,0,0,Ayling,6.1,False,,i,10,2,Leeds United,25.0,224,63,12,512302,308,916828,98853,0.47970658977436087,0.4878238153210482,0.5871043623831372,1.0062410317617576,0.2,6.111223318360068,2.7,Ayling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.04,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,1.2000000000000002,0.1,0.0,0.0,0.1,0.0,,,,1.4925206405937188,1.4898257130119277,2.986387855766426,1.6732625555549367,3.0901271721360497,,,26.8893826007843,0,2.1496853828430176
186,23.209386243758985,4.641877248751797,1,0.0,0.0,,,0.0,1.0,0.0,3,0.0,3.0,,,0.0,0.0,0.0,78,100.0,100.0,0.8383862437589853,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72222,5.0,,0,0,0,0,145.3,38,25,,,1,3,3.3,3.8,3,Mateusz,3.3,4.764145597899407,4.764145597899407,4.764145597899407,4.932532609782869,5.0,7,5.101222991943359,4.591804504394531,4.373237133026123,4.0789947509765625,4.0789947509765625,3.848793029785156,3.5886147022247314,,,,,,,4.784629821777344,3.9753360748291016,10,1,0.0,1.0,,,0.0,0.0,0.0,41.5,38,25,False,109.4,106,36,419,,2021-08-29T23:00:12.187455Z,55,0,0,2.0,0,,72222.jpg,4.2,0,0,Klich,0.7,False,,a,10,2,Leeds United,160.0,50,29,21,72825,2555,65637,4738,0.8439776815912358,0.866208290527165,0.8968241108696126,1.9793031093373865,0.6,7.578324317932129,3.8,Klich,1.2,3.6,0.0,0.1,,,0.4,0.3,0.3999999999999999,1.2,2.4,0.48,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,6.0,0.1,0.4,,,0.3,0.3,0.0999999999999998,4.518730753077982,2.72313016014843,6.3,,,4.972531793034013,5.306335283236613,4.518730753077982,41.68078374862671,0,3.2591559886932373
187,17.9,2.983333333333333,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,46,,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80954,,,0,0,-2,2,143.2,40,6,,,0,4,1.7,2.2,2,Rodrigo,1.7,2.983333333333333,2.983333333333333,2.983333333333333,3.38,6.0,7,4.14386796951294,2.774965524673462,3.05316424369812,3.009866952896118,3.009866952896118,2.657145977020264,2.635548591613769,,,,,,,2.7911205291748047,2.6733009815216064,6,0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,72,19,False,58.4,225,27,432,,,63,0,0,,0,,80954.jpg,1.3,0,0,Moreno,1.1,False,,a,10,2,Leeds United,109.0,70,26,8,68610,4884,125001,7007,0.4735449735449735,0.4735449735449735,0.5365079365079365,1.1885884503936468,0.3,4.637200151171003,1.3,Rodrigo,2.1,6.300000000000001,0.0,,0.4,0.1999999999999999,0.7000000000000001,0.0999999999999998,0.7000000000000002,0.9,3.0,0.5,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,3.6,0.0,,0.0,0.3,0.3,0.2,0.0999999999999999,4.5,1.0,,2.2,2.8,4.300000000000001,3.1,4.5,29.21436095237732,2,2.465513229370117
188,21.64474074126258,3.0921058201803686,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,100.0,,1.1737407412625795,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87873,2.0,,0,0,-2,2,106.6,66,42,,,0,3,2.3,2.8,3,Stuart,2.3,3.186871002940052,3.186871002940052,3.186871002940052,3.3783020864357893,7.0,7,3.756959199905396,2.821173906326294,3.2346673011779785,3.191370010375977,3.191370010375977,2.7229349613189697,2.651084423065185,,,,,,,2.960381031036377,2.8356873989105225,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,78,45,False,93.2,131,49,617,,2021-10-02T17:30:10.439737Z,53,0,0,,0,,87873.jpg,2.6,0,0,Dallas,6.5,False,,a,10,2,Leeds United,91.0,83,45,18,195666,2329,767629,51634,0.583416192486862,0.6012964156490664,0.6374154880067527,1.3431249399724867,0.4,5.643014592944451,3.4,Dallas,0.4,1.2000000000000002,0.0,0.1,0.1,0.0,0.0,0.0999999999999999,0.1,0.9,1.3,0.18571428571428572,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,4.5,0.0,0.0,0.0,0.0,0.0,0.2,0.7,6.618730753077982,2.99413016014843,2.422456428252982,2.5465969639416066,2.018315638888734,2.2725317930340125,3.4353352832366126,6.618730753077982,29.90797734260559,0,2.542349100112915
189,26.342,5.2684,2,0.0,1.0,0.0,0.0,1.0,,,2,0.0,0.0,2.0,0.0,0.0,,,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106617,,,0,0,-2,2,43.8,161,26,,,0,4,0.0,0.0,0,Patrick,1.7,5.2684,5.2684,5.2684,5.957,5.0,7,5.475171089172363,4.7746171951293945,4.721414566040039,4.220846652984619,4.492974281311035,4.085599899291992,4.059599876403809,,,,,,,4.967442512512207,4.212142467498779,12,1,0.0,0.0,1.0,0.0,0.0,,,37.7,49,13,False,93.8,130,14,436,Ankle injury - Unknown return date,2021-09-21T09:30:13.986206Z,78,0,0,1.0,0,,106617.jpg,4.2,0,0,Bamford,5.4,False,,i,10,2,Leeds United,240.0,17,9,21,849686,2859,1798035,48711,0.6754358974358974,0.6754358974358974,0.7637179487179487,1.886389801194674,0.2,5.685829596641736,2.7,Bamford,0.6,1.7999999999999998,0.0,0.5,0.0,0.0,0.0999999999999999,,,3.0,3.6,0.72,1.5,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,12.0,0.2,0.6000000000000001,0.8999999999999999,0.4000000000000001,0.8999999999999999,,,,2.8,5.671,7.6,3.6000000000000005,6.670999999999999,,,44.34947085380554,1,3.339662313461304
190,9.612126985021565,3.2040423283405217,0,,,0.0,0.0,,,0.0,3,,,0.0,0.0,,,3.0,55,100.0,100.0,2.012126985021565,1,,,0.0,0.0,0.0,0.0,1.0,149915,,,0,0,0,0,1.3,342,116,,,1,2,5.0,5.5,15,Diego,5.0,3.953770289359452,3.953770289359452,3.953770289359452,3.953770289359452,3.0,7,4.14194393157959,3.107297897338867,3.6443660259246826,3.674184560775757,3.674184560775757,3.0420408248901367,2.851818799972534,,,,,,,3.38946795463562,3.2622668743133545,2,1,,,0.0,0.0,,,1.0,10.2,254,82,False,67.4,201,81,187,,2021-09-12T22:30:16.751659Z,45,0,0,,0,,149915.jpg,5.7,0,0,Llorente,0.2,False,,a,10,2,Leeds United,33.0,199,52,17,16386,12872,8770,1616,0.7120094062978937,0.878615619857656,0.878615619857656,1.510400038385545,1.1,7.45167711046007,3.8,Llorente,0.0,0.0,,,0.0,0.0,,,0.0,0.1,0.1,0.03333333333333333,,,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,0.6000000000000001,,,0.0,0.0,,,0.1,8.87492301231193,,,2.986387855766426,0.0,,,8.87492301231193,33.53254699707031,1,2.7449755668640137
