id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 32 prediction
545,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,173818,,,0,0,0,0,0.0,580,69,,,0,4,0.0,0.0,0,Nathan,0.0,,,,,,22,,,,,,,,,,,,,,,2.52855920791626,2.9834539890289307,2.6071009635925293,2.3514564037323,1.9134294986724851,2.095550060272217,2.52855920791626,,3.0972208976745605,2.2166569232940674,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,587,66,False,0.0,586,65,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.709913Z,45,0,0,,0,,173818.jpg,0.0,0,0,Broadhead,0.0,False,,u,8,11,Everton,0.0,559,64,0,4128,0,5329,11,,,,,0.0,5.504674646589491,0.0,Broadhead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.77103590965271,0,2.4490487575531006
564,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242058,,,0,0,0,0,0.0,683,88,,,0,4,0.0,0.0,0,Moise,0.0,,,,,1.0,22,,,,,,,,,,,,,,,1.863977670669556,2.171173334121704,1.7948198318481443,1.6272345781326294,1.4250707626342771,1.400376558303833,1.863977670669556,,2.3222992420196533,1.4820293188095093,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,685,88,False,0.0,685,88,1,Joined Juventus on a two-year loan deal,2021-08-31T10:00:10.305929Z,60,0,0,,0,,242058.jpg,1.0,0,0,Kean,0.0,False,,u,8,11,Everton,0.0,683,88,1,2460,0,3278,1,0.16666666666666666,,,0.408248290463863,0.0,2.92955348889033,0.2,Kean,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,1.5000000000000002,0.0,1.400000000000002,0.5999999999999979,1.0,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57732093334198,0,1.6263619661331177
570,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,495542,,,0,0,0,0,0.0,526,211,,,0,2,0.0,0.0,0,Niels,0.0,,,,,,22,,,,,,,,,,,,,,,2.8382604122161865,3.4811999797821045,2.88376784324646,2.5118002891540527,1.8604649305343628,2.042585611343384,2.8382604122161865,,3.594966411590576,2.2852015495300293,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,545,212,False,0.0,542,212,0,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.373641Z,40,0,0,,0,,495542.jpg,0.0,0,0,Nkounkou,0.0,False,,u,8,11,Everton,0.0,489,198,0,1769,0,1776,4,,,,,0.0,6.726412206888199,0.0,Nkounkou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.905648827552795,0,2.569141387939453
571,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,11948,,,0,0,0,0,0.0,476,19,,,0,1,0.0,0.5,0,Andy,0.0,,,,,,22,,,,,,,,,,,,,,,3.353083610534668,3.7273011207580566,3.4059572219848637,3.230990171432495,2.5846850872039795,2.669482469558716,3.353083610534668,,3.8617095947265625,2.89685320854187,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,498,45,False,0.0,495,45,0,,,40,0,0,,0,,11948.jpg,0.0,0,0,Lonergan,0.1,False,,a,8,11,Everton,0.0,437,9,0,6719,23,4378,78,,,,,0.0,8.032928466796875,0.0,Lonergan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1317138671875,0,3.048567771911621
591,28.8,2.2153846153846155,0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,2,,0.0,,0.0,0.0,0.0,,2.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,63,100.0,100.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,57134,,,0,0,0,0,93.6,216,33,,,0,4,1.0,1.5,1,Salomón,1.0,2.84,2.2222222222222223,2.316666666666667,1.9,13.0,22,,,,,,,,,,,,,,,2.323016166687012,2.683609962463379,2.4088897705078125,2.169655561447144,1.842700958251953,1.973211884498596,2.323016166687012,,3.3469059467315674,2.030037403106689,,,,,,,15,1,,0.0,,0.0,0.0,0.0,,1.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,44.9,207,36,False,74.0,344,41,706,,2021-12-02T00:00:16.539376Z,60,0,0,,0,,57134.jpg,1.8,0,0,Rondón,0.2,False,,a,8,11,Everton,282.0,77,30,23,66837,397,57345,1458,0.36923076923076925,0.47333333333333333,0.31666666666666665,0.904426981950712,0.2,3.8911771178245544,3.8,Rondón,0.6,1.7999999999999998,,0.0,,0.0,0.0,0.0,,0.2,,,,,,0.1999999999999999,0.0,,,0.0,0.2,0.0,0.0,0.0,2.0,2.6,0.2,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,,1.2000000000000002,1.3999999999999997,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,8.0,,0.0,,0.0,0.4,0.0,,0.7999999999999999,,,,,,0.1,0.1999999999999999,,,0.1,0.0,0.1999999999999999,0.2,0.0,1.7999999999999998,,1.0,,1.0,2.6,1.0,,6.799999999999999,,,,,,2.0,1.7999999999999998,,,2.4,2.6,2.8,2.8,1.0,23.347062706947327,2,2.246018886566162
602,2.0,2.0,0,,,,,,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0.0,,,,,,,,,,,,,,6,,,0.0,1,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,218997,,,0,0,0,0,0.4,444,64,,,0,4,0.0,0.5,0,Ellis,0.0,2.0,2.0,2.0,,1.0,22,,,,,,,,,,,,,,,1.863977670669556,2.171173334121704,1.835789918899536,1.668204665184021,1.4660407304763794,1.441346526145935,1.863977670669556,,2.3222992420196533,1.5229994058609009,,,,,,,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,0.7,469,61,False,6.4,455,55,61,,,45,0,0,,0,,218997.jpg,2.0,0,0,Simms,0.4,False,,a,8,11,Everton,0.0,572,67,2,68393,1574,41670,2357,0.4444444444444444,0.4444444444444444,,0.9428090415820634,0.0,3.960698048273722,0.4,Simms,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,17.82314121723175,0,1.6673320531845093
607,2.0,0.6666666666666666,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,6,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,461421,,,0,0,0,0,0.9,430,60,,,0,4,0.0,0.5,0,Lewis,0.0,0.0,0.0,0.5,,3.0,22,,,,,,,,,,,,,,,1.7808332443237305,2.088028907775879,1.7116754055023191,1.5440901517868042,1.341926336288452,1.3172321319580078,1.7808332443237305,,2.239154815673828,1.398884892463684,,,,,,,1,0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.8,468,60,False,2.4,471,58,30,,,45,0,0,,0,,461421.jpg,0.7,0,0,Dobbin,0.3,False,,a,8,11,Everton,4.0,398,59,2,65957,1023,45540,1286,0.14814814814814814,0.0,,0.31426968052735443,0.0,3.7213059266408286,0.4,Dobbin,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,1.5999999999999996,0.8000000000000007,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,,,,0.6000000000000005,0.8999999999999995,1.5000000000000009,3.2,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,1.0,,,16.745876669883728,1,1.5432175397872925
613,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,491556,,,0,0,0,0,0.0,633,253,,,0,3,0.0,0.5,0,Charlie,0.0,,,,,,22,,,,,,,,,,,,,,,2.3520283699035645,2.747286558151245,2.4960591793060303,2.24041485786438,1.9134294986724851,2.0574212074279785,2.3520283699035645,,2.986179113388061,2.151412010192871,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,640,252,False,0.0,640,252,0,,,45,0,0,,0,,491556.jpg,0.0,0,0,Whitaker,0.0,False,,a,8,11,Everton,0.0,618,252,0,1246,24,977,33,,,,,0.0,5.262236330244276,0.0,Whitaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.680063486099243,0,2.3838043212890625
616,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,447325,,,0,0,0,0,0.0,511,40,,,0,1,0.0,0.5,0,Harry,0.0,,,,,,22,,,,,,,,,,,,,,,3.353083610534668,3.7273011207580566,3.4059572219848637,3.230990171432495,2.5846850872039795,2.669482469558716,3.353083610534668,,3.8617095947265625,2.89685320854187,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,530,63,False,0.0,527,63,0,,,40,0,0,,0,,447325.jpg,0.0,0,0,Tyrer,0.1,False,,a,8,11,Everton,0.0,473,30,0,6255,62,2951,141,,,,,0.0,8.032928466796875,0.0,Tyrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1317138671875,0,3.048567771911621
622,1.0,1.0,0,,,,,,0.0,,,,,,,,,,,,,,,,,0,,,,,,0.0,,,,,,,,,,,,,,,,,3,,,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,66838,,,0,0,0,0,0.1,458,66,,,0,4,0.0,0.5,0,Cenk,0.0,1.0,1.0,1.0,,1.0,22,,,,,,,,,,,,,,,1.863977670669556,2.171173334121704,1.7948198318481443,1.6272345781326294,1.4250707626342771,1.400376558303833,1.863977670669556,,2.3222992420196533,1.4820293188095093,,,,,,,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,658,77,False,0.0,658,77,5,,,50,0,0,,0,,66838.jpg,1.0,0,0,Tosun,0.1,False,,a,8,11,Everton,0.0,649,77,1,59626,49174,56158,49101,0.2,0.2,,0.4472135954999579,0.0,3.515464186668396,0.2,Tosun,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,17.57732093334198,0,1.6263619661331177
623,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,474907,,,0,0,0,0,0.0,520,205,,,0,2,0.0,0.5,0,Reece,0.0,,,,,,22,,,,,,,,,,,,,,,2.8382604122161865,3.4811999797821045,2.88376784324646,2.5118002891540527,1.8604649305343628,2.042585611343384,2.8382604122161865,,3.594966411590576,2.2852015495300293,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,539,206,False,0.0,536,206,0,,,40,0,0,,0,,474907.jpg,0.0,0,0,Welch,0.0,False,,a,8,11,Everton,0.0,482,191,0,1586,86,1127,76,,,,,0.0,6.726412206888199,0.0,Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.905648827552795,0,2.569141387939453
630,2.47285897616018,1.2364294880800897,0,,,,,,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0.0,,,,,,,,,,,,,,6,,,0.4728589761601795,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,461446,,,0,0,0,0,0.0,621,244,,,0,3,0.0,0.5,0,Tyler,0.0,1.0,1.0,1.0,,2.0,22,,,,,,,,,,,,,,,1.7916768789291382,2.039235830307007,1.7880083322525024,1.6204230785369873,1.4250707626342771,1.400376558303833,1.7916768789291382,,2.31548810005188,1.4820293188095093,,,,,,,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,628,243,False,0.0,628,243,2,,,45,0,0,,0,,461446.jpg,1.0,0,0,Onyango,0.0,False,,a,8,11,Everton,0.0,606,243,2,316,12,217,13,0.27476210846224214,0.2222222222222222,,0.5828584503202953,0.0,3.8400772677527533,0.4,Onyango,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,2.299999999999999,1.1999999999999993,2.0,1.3000000000000007,1.6000000000000014,2.599999999999998,0.0,0.0,,0.0,1.400000000000002,0.5999999999999979,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,17.28034770488739,0,1.6263619661331177
674,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,243571,,,0,0,0,0,0.0,608,232,,,0,2,0.0,0.5,0,Nathan,0.0,,,,,,22,,,,,,,,,,,,,,,2.8382604122161865,3.4811999797821045,2.88376784324646,2.5118002891540527,1.8604649305343628,2.042585611343384,2.8382604122161865,,3.594966411590576,2.2852015495300293,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,614,232,False,0.0,613,232,0,,,45,0,0,,0,,243571.jpg,0.0,0,0,Patterson,0.0,False,,a,8,11,Everton,0.0,590,226,0,2377,220,437,109,,,,,0.0,5.97903307278951,0.0,Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.905648827552795,0,2.569141387939453
675,1.9457179523203592,1.9457179523203592,0,,,,,,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,,,,,,0.0,,,,,,,,15,,,0.945717952320359,0,,,,,,,,,,,,,,,0.0,,,,,,,,224967,,,0,0,0,0,6.7,398,146,,,0,2,0.5,1.0,1,Vitalii,0.5,3.1952465443761104,3.1952465443761104,3.1952465443761104,3.1952465443761104,1.0,22,,,,,,,,,,,,,,,2.7161638736724854,3.3591034412384038,2.7849671840667725,2.412999629974365,1.7266807556152344,1.9088013172149656,2.7161638736724854,,3.499852418899536,2.151417016983032,,,,,,,2,0,,,,,,,,,,,,,,,0.0,,,,,,,,3.0,437,160,False,19.2,425,161,90,,,50,0,0,,0,,224967.jpg,1.0,0,0,Mykolenko,0.0,False,,a,8,11,Everton,4.0,399,149,1,3512,580,1115,449,0.3891435904640718,0.639049308875222,0.639049308875222,0.8701515212860035,0.1,5.142301321029663,0.2,Mykolenko,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.5999999999999979,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,3.1952465443761104,,,,,,,,,,,,,,,3.1952465443761104,,,,,,,,25.711506605148315,0,2.435357093811035
200,60.04474032538616,3.160249490809798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,100.0,100.0,12.044740325386156,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17745,,,0,0,-2,2,0.1,457,10,,,1,1,5.3,4.8,2,Kasper,5.3,3.4819755489037343,3.405221680156655,3.353215103794154,4.176493832859999,19.0,22,,,,,,,,,,,,,,,4.015891075134277,3.6488518714904794,3.5726723670959477,4.019099235534668,0.0,3.842010259628296,3.604534387588501,,4.04775333404541,3.6290225982666016,,,,,,,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,175,5,False,524.8,9,5,1710,,2021-12-06T00:00:17.338587Z,48,0,0,,1,,17745.jpg,3.2,0,67,Schmeichel,12.8,False,,a,9,13,Leicester City,0.0,633,69,60,900946,11576,1298468,14826,0.6583853105853746,0.725411572688278,0.8701028818458333,1.442449944550618,1.1,7.165776292483012,12.5,Schmeichel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.098894105881357,6.331484334792318,3.626278638962396,4.204776847648807,1.3628718131576505,2.243240250500872,2.807586071978623,1.598274476890539,5.19524654437611,,,-0.8665069201586959,1.3283399944955951,11.297094312857336,,2.098894105881357,3.7307340962109374,4.243240250500872,2.9863878557664254,3.1952465443761064,1.9863878557664247,3.0901271721360497,4.204776847648809,34.39572620391846,1,4.015891075134277
201,22.81033701336113,2.281033701336113,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,137,0.0,0.0,6.339337013361135,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37642,,,0,0,-1,1,37.4,310,102,,,0,2,0.0,0.0,0,Jonny,0.0,2.5800251998425083,2.512103568769305,2.3608932118923747,,10.0,22,,,,,,,,,,,,,,,2.507114887237549,1.8080310821533203,2.0482616424560547,2.5143532752990723,0.0,2.4242587089538574,2.0482616424560547,,2.507114887237549,2.099226713180542,,,,,,,16,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,32.6,267,85,False,219.4,182,75,751,Hamstring injury - Expected back 02 Apr,2021-12-12T23:00:17.523272Z,54,0,0,,0,,37642.jpg,1.9,0,0,Evans,0.2,False,,i,9,13,Leicester City,69.0,259,75,19,25786,41,33619,501,0.42241364839557644,0.4777824444152793,,0.9816006152680697,0.0,3.7895810604095455,3.5,Evans,0.5,1.5,,0.0,0.0,0.0,0.3,0.0,0.2,0.0,,,,,,,,,0.0,,,,0.0,0.0,0.7,1.2,0.12,,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,,2.599999999999998,-0.0999999999999978,3.6999999999999993,,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,4.199999999999999,,0.3,0.0,0.0,0.2,0.1999999999999999,0.0,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,3.426278638962396,3.204776847648807,0.3628718131576505,4.114240250500872,3.0075860719786225,2.198274476890539,1.0,,,,,,,,,1.0,,,,2.0901271721360497,3.204776847648809,20.463737726211548,2,2.507114887237549
202,18.82635082800625,2.091816758667361,0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,1,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,1.0,0.0,,,0.0,,,77,100.0,100.0,1.4263508280062551,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51938,3.0,,0,0,-3,3,77.4,242,144,,,0,3,1.7,1.2,2,Marc,1.7,1.971619359286133,1.9914691249533465,1.97692314848867,2.619365598810222,9.0,22,,,,,,,,,,,,,,,2.475198984146118,2.2041704654693604,2.287687063217163,2.4626152515411377,0.0,2.437004804611206,2.319549083709717,,2.445380449295044,2.318966150283813,,,,,,,14,1,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,1.0,0.0,,,0.0,,,21.7,324,148,False,110.4,310,133,516,,2021-11-18T18:30:18.545086Z,52,0,0,,0,,51938.jpg,2.1,0,0,Albrighton,0.1,False,,a,9,13,Leicester City,29.0,334,169,19,18337,97,28731,151,0.4022724535898771,0.37915756909348713,0.5037241536173503,0.9173223315550229,0.3,4.1203406223884,3.7,Albrighton,0.3,0.8999999999999999,,,,0.0,0.0,,,0.0,,,0.0999999999999999,,0.0,,0.0,0.0,0.2,,,0.0,,,0.5,0.8,0.08888888888888889,,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,,2.599999999999998,-0.0999999999999978,3.6999999999999993,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,2.5,,,,0.0,0.0,,,0.0,,,0.5,,0.0,,0.0,0.0,0.0,,,0.0,,,2.02472352647034,,,,2.0907179532894125,1.0,,,1.0,,,4.833373269960326,,1.0,,2.02472352647034,2.1826835240527345,2.660810062625218,,,1.0,,,21.42577123641968,1,2.475198984146118
