id,adjusted points,adjusted points per game,assists,assists_week1,assists_week2,bonus,bonus_week1,bonus_week2,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week2,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week2,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week2,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week2,xG_points,xG_week1,xG_week2,xPoints,xPoints week 1,xPoints week 2,xPoints_next10,yellow_cards,gameweek 12 prediction
251,1.4965853037914094,1.4965853037914094,0,0.0,,0,0.0,,4,75.0,75.0,0.4965853037914095,0,0.0,0.0,61366,1.0,,0,0,0,0,11.6,167,93,1.0,,0,3,0.8,1.5,0,Kevin,0.5,,,,,1.0,2,1.7943109273910522,1.4986944198608398,,1.438766360282898,1.449058175086975,1.449058175086975,1.3940047025680542,0.8876938819885254,1.438766360282898,0.9454858899116516,0,0,0.0,,2.8,231,104,False,9.0,229,96,11,Ankle injury - 75% chance of playing,2021-08-20T13:30:07.311552Z,120,0,0,3.0,0,,61366.jpg,1.0,0,0,De Bruyne,2.2,False,,d,12,43,Manchester City,7.0,171,97,1,40273,2676,78123,30161,0.12471544198261746,,,0.43202696400460405,0.0,1.0986277312040331,0.1,De Bruyne,0.0,0.0,0.0,,0.0,0.0,0.0,1.3,0.0999999999999998,0.0,0.0,,,1.0,,13.183532774448397,0,0.8876938819885254
252,,,0,,,0,,,0,,,,0,,,97299,,,-1,1,-1,1,0.0,508,188,,,0,2,0.5,1.5,0,John,0.0,,,,,,2,2.638697385787964,2.180893898010254,,2.530888319015503,2.54118013381958,2.54118013381958,1.8077630996704104,1.3014522790908811,2.530888319015503,1.7246763706207275,0,0,,,0.0,513,188,False,0.0,508,188,0,,,54,0,0,,0,,97299.jpg,0.0,0,0,Stones,8.6,False,,a,12,43,Manchester City,0.0,497,187,0,31564,3884,225179,138519,,,,,0.0,3.8961911201477046,0.0,Stones,,,,,,,,,,,,,,,,21.039432048797607,0,1.2418121099472046
253,5.886341215165638,5.886341215165638,0,0.0,,1,1.0,,22,,,1.986341215165638,0,0.0,0.0,102826,,,0,0,0,0,29.1,78,15,,,0,2,2.0,3.0,0,Benjamin,1.5,,,,,1.0,2,4.369753837585449,3.421238899230957,,4.179953098297119,4.190245151519775,4.190245151519775,3.3388233184814453,2.967293739318848,3.840900659561157,3.115686178207397,1,0,0.0,,4.6,175,57,False,15.2,192,81,78,,,55,0,0,,0,,102826.jpg,3.0,0,0,Mendy,1.0,False,,a,12,43,Manchester City,2.0,233,75,3,13680,1006,18017,10057,1.0702438573028432,,,2.509944327573737,0.3,6.651169776916504,0.5,Mendy,0.3,0.8999999999999999,0.3,,0.0,0.3,0.3,1.3,0.0999999999999998,0.0,0.0,,,4.9901271721360505,,36.58143377304077,0,2.967293739318848
254,8.993170607582819,4.496585303791409,0,0.0,0.0,0,0.0,0.0,29,,,0.993170607582819,0,0.0,0.0,103025,3.0,,0,0,0,0,33.6,67,46,3.0,,0,3,4.5,5.5,6,Riyad,4.0,,,,,2.0,2,3.0354223251342773,1.7447237968444824,,3.668848991394043,3.834794044494629,4.218006134033203,1.7878904342651367,2.1226742267608643,3.666581153869629,2.062905550003052,1,1,0.0,1.0,12.3,45,27,False,43.8,73,32,93,,,90,0,0,2.0,0,,103025.jpg,4.0,0,0,Mahrez,7.4,False,,a,12,43,Manchester City,45.0,46,25,8,91304,19732,139140,62254,0.4996205893101566,,,1.4988617679304699,0.4,3.1405023203955755,0.9,Mahrez,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.3,0.0999999999999998,5.0,0.4,0.6,4.0,4.2725317930340125,4.0,28.26452088356018,0,2.1226742267608643
255,7.493170607582819,3.7465853037914094,0,0.0,0.0,0,0.0,0.0,20,,,0.993170607582819,0,0.0,0.0,103955,,,0,0,0,0,6.3,195,107,4.0,,0,3,4.5,5.5,6,Raheem,4.0,,,,,2.0,2,3.032987356185913,2.2754242420196533,,3.970010757446289,3.865419864654541,4.248631954193115,2.356539249420166,2.4832091331481934,3.970010757446289,2.4503891468048096,1,1,0.0,1.0,10.9,60,34,False,35.6,102,41,98,,,110,0,0,6.0,0,,103955.jpg,4.0,0,0,Sterling,2.8,False,,a,12,43,Manchester City,67.0,27,14,8,22318,7568,51209,15019,0.3405986639810372,,,1.129637972521437,0.4,2.8251083113930444,0.7,Sterling,0.0,0.0,0.0,0.0,0.7,0.7,0.35,1.3,0.0999999999999998,3.5,0.0,0.7,4.5,2.2725317930340125,4.5,31.076191425323486,0,2.4235689640045166
256,10.972682430331275,5.486341215165638,0,0.0,0.0,0,0.0,0.0,39,,,3.972682430331276,1,0.0,1.0,121145,,,0,0,0,0,47.6,33,9,,,0,2,4.5,5.5,6,João Pedro Cavaco,4.0,,,,,2.0,2,3.5956368446350098,2.500962495803833,,3.990465641021729,4.000757694244385,4.000757694244385,2.3336880207061768,2.5597829818725586,3.862709283828736,2.793034553527832,1,0,0.0,0.0,10.4,64,15,False,32.8,116,43,180,,,60,0,0,,0,,121145.jpg,4.0,0,0,Cancelo,7.3,False,,a,12,43,Manchester City,23.0,96,20,8,54608,18194,63778,20594,0.9143902025276063,,,2.2397894219928043,0.7,5.366263031959534,1.3,Cancelo,0.6,1.7999999999999998,0.6,0.0,0.2,0.8,0.4,1.3,0.0999999999999998,1.2000000000000002,0.1,0.1,6.219349672143839,5.4901271721360505,6.219349672143839,32.1975781917572,0,2.5597829818725586
257,7.972682430331276,3.986341215165638,0,0.0,0.0,0,0.0,0.0,29,,,3.972682430331276,1,0.0,1.0,121160,,,0,0,0,0,0.0,549,59,,,0,1,4.5,5.5,6,Ederson,4.0,,,,,2.0,2,3.544462203979492,2.7591328620910645,,3.013267993927002,3.023559808731079,3.023559808731079,2.834759473800659,2.6771278381347656,3.011000633239746,2.667478084564209,1,0,0.0,0.0,1.1,273,20,False,10.8,216,20,180,,,60,0,0,,0,,121160.jpg,4.0,0,1,Santana de Moraes,10.4,False,,a,12,43,Manchester City,0.0,547,59,8,53830,18513,65416,20684,0.6643902025276064,,,1.6274169862970103,0.7,4.871912757555644,1.3,Ederson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0999999999999998,0.0,0.0,0.0,5.619349672143839,3.09012717213605,5.619349672143839,29.231476545333862,0,2.6771278381347656
258,5.186341215165639,5.186341215165639,0,0.0,,0,0.0,,15,,,1.986341215165638,0,0.0,0.0,126184,,,0,0,0,0,0.3,282,97,,,0,2,1.5,2.5,0,Nathan,1.0,,,,,1.0,2,3.246155023574829,2.1644625663757324,,4.017385959625244,4.109579563140869,4.29600715637207,1.9944820404052732,2.042034864425659,4.01511812210083,2.2687463760375977,1,0,0.0,,2.8,230,82,False,23.8,156,68,90,,,50,0,0,,0,,126184.jpg,2.0,0,0,Aké,0.5,False,,a,12,43,Manchester City,4.0,196,55,2,11568,1568,10625,6227,1.0372682430331277,,,2.319402302323846,0.2,6.039201307296753,0.4,Aké,0.0,0.0,0.0,,0.2,0.2,0.2,1.3,0.0999999999999998,1.2000000000000002,0.2,,,4.29012717213605,,30.196006536483765,0,2.042034864425659
259,7.786341215165638,7.786341215165638,0,,0.0,2,,2.0,38,,,1.986341215165638,1,,1.0,146941,,,0,0,0,0,9.3,183,57,,,1,2,7.5,8.5,14,Aymeric,7.0,,,,,1.0,2,3.970284938812256,2.27923583984375,,4.882915019989014,4.762303829193115,5.196644306182861,2.2144405841827397,2.440535545349121,4.669352054595947,2.5620617866516118,0,1,,1.0,8.1,98,26,False,47.2,60,21,90,,,55,0,0,,0,,146941.jpg,14.0,0,0,Laporte,2.4,False,,a,12,43,Manchester City,24.0,91,19,14,62959,59206,23062,6889,1.415698402757389,,,3.3201070497250567,1.3,6.439692627299916,2.5,Laporte,0.0,0.0,,0.0,0.3,0.3,0.3,,0.0999999999999998,1.7999999999999998,,0.3,9.41934967214384,,9.41934967214384,35.418309450149536,0,2.440535545349121
260,,,0,,,0,,,0,,,,0,,,164484,,,0,0,0,0,0.0,387,37,,,0,1,0.5,1.5,0,Zack,0.0,,,,,,2,3.148484230041504,2.768392324447632,,2.8910608291625977,2.901352643966675,2.901352643966675,2.859740734100342,2.278907299041748,2.8910608291625977,2.312175035476685,0,0,,,0.0,398,49,False,0.0,391,49,0,,,45,0,0,,0,,164484.jpg,0.0,0,0,Steffen,0.2,False,,a,12,43,Manchester City,0.0,347,35,0,824,238,2530,848,,,,,0.0,6.023398081461589,0.0,Steffen,,,,,,,,,,,,,,,,27.10529136657715,0,2.1527647972106934
261,2.4965853037914094,2.4965853037914094,0,,0.0,0,,0.0,9,,,0.4965853037914095,1,,1.0,165809,7.0,,0,0,0,0,10.4,175,97,,,0,3,2.0,3.0,3,Bernardo Mota,1.5,,,,,1.0,2,2.374817371368408,1.9805800914764404,,1.8850313425064087,1.8953231573104856,1.8953231573104856,1.8255152702331543,1.319204330444336,1.8850313425064087,1.4273710250854492,0,0,,0.0,3.4,211,99,False,5.6,255,115,90,,,70,0,0,,0,,165809.jpg,3.0,0,0,Veiga de Carvalho e Silva,1.1,False,,a,12,43,Manchester City,18.0,118,68,3,7572,1733,22588,5203,0.3566550433987728,,,0.9436205486701016,0.2,2.5353944642203197,0.4,Bernardo,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0999999999999998,0.0,,0.0,2.90483741803596,,2.90483741803596,17.747761249542236,0,1.2595641613006592
262,12.543682430331277,6.2718412151656375,1,0.0,1.0,2,0.0,2.0,52,,,3.972682430331276,1,0.0,1.0,171314,,,0,0,0,0,29.7,75,13,,,0,2,7.0,8.0,11,Rúben Santos,6.5,,,,,2.0,2,5.201110363006592,4.216126441955566,,5.034247398376465,5.044539451599121,5.044539451599121,4.082849502563477,3.986842155456543,4.695196151733398,4.186096668243408,1,0,0.0,0.0,8.9,83,19,False,57.2,35,10,180,,,60,0,0,,0,,171314.jpg,6.5,0,0,Gato Alves Dias,25.9,False,,a,12,43,Manchester City,2.0,236,76,13,152813,87884,144645,34153,1.0453068691942728,,,2.5604684541521685,1.1,7.579731623331707,2.2,Dias,0.6,1.7999999999999998,0.0,0.6,0.0,0.6,0.3,1.3,0.0999999999999998,0.0,0.0,0.0,10.19034967214384,3.09012717213605,10.19034967214384,45.47838973999024,0,3.986842155456543
263,10.042,5.021,2,0.0,2.0,3,0.0,3.0,43,,,0.0,1,0.0,1.0,205651,,,0,0,0,0,56.1,25,3,,,1,4,6.5,7.5,11,Gabriel Fernando,6.0,,,,,2.0,2,3.6471452713012695,2.665419340133667,,3.871044158935547,3.8813364505767822,3.8813364505767822,2.6196539402008057,2.8457489013671875,3.743288040161133,2.9062976837158203,0,0,0.0,0.0,11.7,53,14,False,40.8,84,11,110,,,85,0,0,,0,,205651.jpg,6.0,0,0,de Jesus,3.9,False,,a,12,43,Manchester City,20.0,109,25,12,84091,50488,64567,13772,0.5907058823529412,,,1.7221887920010739,0.7,3.8714140162748447,1.4,Jesus,0.7,2.1,0.1,0.6,0.1,0.7999999999999999,0.39999999999999997,1.3,0.0999999999999998,0.4,0.0,0.1,8.742,1.3,8.742,32.90701913833618,0,2.8457489013671875
264,2.986341215165638,2.986341215165638,0,0.0,,0,0.0,,3,,,1.986341215165638,0,0.0,0.0,206325,5.0,,0,0,0,0,0.6,262,86,5.0,,0,2,1.0,2.0,0,Oleksandr,0.5,,,,,1.0,2,2.6124520301818848,1.9022951126098635,,2.1764883995056152,2.1867802143096924,2.1867802143096924,1.6386350393295288,1.132323980331421,2.1764883995056152,1.4460773468017578,0,0,0.0,,0.3,303,100,False,2.8,278,99,11,,,55,0,0,,0,,206325.jpg,1.0,0,0,Zinchenko,1.4,False,,a,12,43,Manchester City,0.0,530,192,1,8208,982,29893,15279,0.542971130030116,,,1.2733801727111964,0.1,3.3801172213120894,0.2,Zinchenko,0.0,0.0,0.0,,0.0,0.0,0.0,1.3,0.0999999999999998,0.0,0.0,,,1.0,,18.59064471721649,0,1.132323980331421
265,,,0,,,0,,,0,0.0,0.0,,0,,,209244,6.0,,0,0,-1,1,0.0,563,235,,,0,3,0.0,0.0,0,Phil,0.0,,,,,,2,2.262052297592163,2.075467586517334,,1.966198444366455,1.976490259170532,1.976490259170532,1.920402765274048,1.4140920639038086,1.966198444366455,1.522258996963501,0,0,,,0.0,563,235,False,0.0,563,235,0,Foot injury - Expected back 11 Sep,2021-08-07T06:30:07.030165Z,79,0,0,,0,,209244.jpg,0.0,0,0,Foden,0.8,False,,i,12,43,Manchester City,0.0,563,235,0,1225,326,49115,9431,,,,,0.0,2.3334307610234126,0.0,Foden,,,,,,,,,,,,,,,,18.43410301208496,0,1.3544518947601318
266,2.4965853037914094,2.4965853037914094,0,,0.0,0,,0.0,12,,,0.4965853037914095,1,,1.0,220566,,,0,0,0,0,28.7,83,57,,,0,3,2.0,3.0,3,Rodrigo,1.5,,,,,1.0,2,2.374817371368408,1.9805800914764404,,1.8850313425064087,1.8953231573104856,1.8953231573104856,1.8255152702331543,1.319204330444336,1.8850313425064087,1.4273710250854492,0,0,,0.0,3.8,201,95,False,5.0,259,118,90,,,55,0,0,4.0,0,,220566.jpg,3.0,0,0,Hernandez,0.4,False,,a,12,43,Manchester City,4.0,205,110,3,4515,1967,8975,2433,0.45392460068934715,,,1.0645475504224355,0.3,3.226865681734952,0.5,Rodrigo,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0999999999999998,0.0,,0.0,2.90483741803596,,2.90483741803596,17.747761249542236,0,1.2595641613006592
268,7.993170607582819,3.9965853037914094,0,0.0,0.0,0,0.0,0.0,11,,,0.993170607582819,1,0.0,1.0,224444,,,0,0,0,0,7.3,186,101,,,0,3,3.0,4.0,3,Ferran,2.5,,,,,2.0,2,3.186553955078125,2.1860475540161133,,3.96938705444336,3.8647961616516113,4.2480082511901855,2.267162561416626,2.528613328933716,3.9671201705932617,2.5042293071746826,1,0,0.0,0.0,8.1,100,54,False,6.0,249,111,150,,,70,0,0,,0,,224444.jpg,2.5,0,0,Torres,2.1,False,,a,12,43,Manchester City,68.0,25,13,5,46293,11649,36691,15708,0.570940757684487,,,1.5105672581839422,0.4,4.455841643469674,0.7,Torres,0.0,0.0,0.0,0.0,0.6,0.6,0.3,1.3,0.0999999999999998,3.0,0.5,0.0999999999999999,3.40483741803596,4.7725317930340125,3.40483741803596,31.19089150428772,0,2.468973159790039
453,4.39658530379141,4.39658530379141,0,0.0,,0,0.0,,10,,,0.4965853037914095,0,0.0,0.0,27789,,,0,0,0,0,28.7,82,56,,,0,3,1.5,2.5,0,Fernando,1.0,,,,,1.0,2,3.378049373626709,2.61550235748291,,4.382486343383789,4.474679946899414,4.661107540130615,2.695553064346313,2.743105888366699,4.254729270935059,2.7197861671447754,1,0,0.0,,4.8,169,86,False,11.2,213,88,90,,,50,0,0,,0,,27789.jpg,2.0,0,0,Luiz Rosa,0.5,False,,a,12,43,Manchester City,8.0,159,88,2,11864,2034,10643,5466,0.879317060758282,,,1.9662127216308312,0.2,6.933621168136597,0.4,Fernandinho,0.3,0.8999999999999999,0.3,,0.2,0.5,0.5,1.3,0.0999999999999998,1.0,0.2,,,4.172531793034013,,34.66810584068298,0,2.743105888366699
507,1.4965853037914094,1.4965853037914094,0,,0.0,0,,0.0,3,,,0.4965853037914095,0,,0.0,244851,,,0,0,0,0,2.2,222,122,,,0,3,1.0,2.0,1,Cole,0.5,,,,,1.0,2,2.118692398071289,1.93210768699646,,1.822838544845581,1.8331303596496584,1.8331303596496584,1.7770428657531738,1.2707321643829346,1.822838544845581,1.378898859024048,0,0,,0.0,1.0,275,125,False,1.6,290,134,21,,,45,0,0,,0,,244851.jpg,1.0,0,0,Palmer,0.1,False,,a,12,43,Manchester City,6.0,177,99,1,780,355,762,279,0.3325745119536465,,,0.7054970779566899,0.1,3.7778897285461426,0.2,Palmer,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0999999999999998,0.0,,0.0,1.0,,1.0,17.00050377845764,0,1.2110919952392578
508,,,0,,,0,,,0,,,,0,,,490503,,,0,0,0,0,0.0,502,204,,,0,3,0.5,1.5,0,Samuel,0.0,,,,,,2,2.262052297592163,2.075467586517334,,1.966198444366455,1.976490259170532,1.976490259170532,1.920402765274048,1.4140920639038086,1.966198444366455,1.522258996963501,0,0,,,0.0,507,203,False,0.0,501,200,0,,,50,0,0,,0,,490503.jpg,0.0,0,0,Edozie,0.0,False,,a,12,43,Manchester City,0.0,490,197,0,138,31,536,197,,,,,0.0,3.6868206024169923,0.0,Edozie,,,,,,,,,,,,,,,,18.43410301208496,0,1.3544518947601318
566,,,0,,,0,,,0,,,,0,,,220394,,,0,0,0,0,0.0,414,167,,,0,3,1.5,2.5,0,Tommy,0.0,,,,,,2,2.262052297592163,2.075467586517334,,1.966198444366455,1.976490259170532,1.976490259170532,1.920402765274048,1.4140920639038086,1.966198444366455,1.522258996963501,0,0,,,0.0,425,166,False,0.0,418,161,0,,,45,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.0,False,,a,12,43,Manchester City,0.0,382,150,0,81,81,17,17,,,,,0.0,4.09646733601888,0.0,Doyle,,,,,,,,,,,,,,,,18.43410301208496,0,1.3544518947601318
269,,,0,,,0,,,0,100.0,100.0,,0,,,40720,,,0,0,0,0,0.0,565,76,,,0,4,0.5,0.5,0,Edinson,0.0,,,,,,2,3.378105401992798,3.1858513355255127,,2.993685483932495,3.5073659420013428,2.73918080329895,3.1012699604034424,2.679540634155273,3.358261108398437,2.679540634155273,0,0,,,0.0,565,76,False,0.0,565,76,0,,2021-08-13T14:00:14.449852Z,85,0,0,,0,,40720.jpg,0.0,0,0,Cavani,4.4,False,,a,13,1,Manchester Utd,0.0,565,76,0,16466,7607,263584,43924,,,,,0.0,3.626097651088939,0.0,Cavani,,,,,,,,,,,,,,,,30.82183003425598,0,3.199028730392456
270,8.972682430331275,4.486341215165638,0,0.0,0.0,0,0.0,0.0,29,,,3.972682430331276,0,0.0,0.0,51940,,,0,0,0,0,0.0,467,50,,,0,1,3.0,3.0,3,David,2.5,,,,,2.0,2,3.97485089302063,4.330111503601074,,4.022027015686035,4.346071243286133,3.9589998722076416,4.29175329208374,3.9589998722076416,4.337294578552246,3.9589998722076416,2,0,0.0,0.0,3.2,215,15,False,32.2,120,15,180,,,50,0,0,,0,,51940.jpg,2.5,0,5,de Gea,3.3,False,,a,13,1,Manchester Utd,0.0,445,49,5,43972,10870,34029,12767,0.8972682430331276,,,2.0063527854738754,0.5,8.280428981781006,1.0,de Gea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7999999999999999,0.0,0.0,0.0,4.797315856468886,4.195246544376106,4.797315856468886,41.40214490890503,0,4.223036766052246
271,4.493170607582819,2.2465853037914094,0,0.0,0.0,0,0.0,0.0,16,,,0.993170607582819,0,0.0,0.0,62398,,,0,0,0,0,4.3,206,116,,,0,3,2.0,2.0,2,Nemanja,1.5,,,,,2.0,2,3.1547601222991943,2.701482057571411,,2.7860448360443115,3.292164087295532,2.673894166946411,2.886068344116211,2.6142539978027344,3.143059253692627,2.6142539978027344,1,0,0.0,0.0,4.4,178,88,False,21.0,167,63,106,,,45,0,0,,0,,62398.jpg,1.5,0,0,Matic,0.3,False,,a,13,1,Manchester Utd,19.0,110,62,3,4183,1736,4570,1482,0.4992411786203132,,,1.0590504685499638,0.3,6.411068439483643,0.7,Matic,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.6,0.7999999999999999,0.5,0.0,0.1,2.9493289641172216,1.0,2.9493289641172216,28.84980797767639,0,2.9838271141052246
272,16.04817060758282,8.02408530379141,5,4.0,1.0,2,2.0,0.0,59,,,0.993170607582819,0,0.0,0.0,74208,,,1,-1,2,-2,79.4,10,5,3.0,,1,3,10.5,10.5,4,Paul,10.0,,,,,2.0,2,6.506414890289307,5.322422027587891,,6.182397842407227,6.568408012390137,5.432017803192139,6.1018805503845215,5.432017803192139,7.10584831237793,5.432017803192139,2,0,0.0,0.0,26.1,7,5,True,96.4,4,3,164,,,77,0,0,3.0,0,,74208.jpg,10.0,0,0,Pogba,17.5,False,,a,13,1,Manchester Utd,85.0,17,9,20,804874,202352,81320,43245,1.0420890004923908,,,2.8916796216202223,1.3,7.8573752068854,2.6,Pogba,0.9,2.7,0.7,0.2,0.7,1.6,0.8,0.6,0.7999999999999999,3.5,0.2,0.4999999999999999,5.3203289641172224,10.732811636094024,5.3203289641172224,60.50178909301758,1,6.41836404800415
273,9.372682430331276,4.686341215165639,0,0.0,0.0,0,0.0,0.0,17,,,3.972682430331276,0,0.0,0.0,95658,,,0,0,0,0,2.1,224,69,,,0,2,2.0,2.0,1,Harry,1.5,,,,,2.0,2,4.256979942321777,3.3978097438812256,,3.9002487659454346,4.680707931518555,3.5054218769073486,4.066487312316895,3.445781707763672,4.7286224365234375,3.445781707763672,2,0,0.0,0.0,3.6,207,71,False,22.6,161,72,180,,,55,0,0,,0,,95658.jpg,1.5,0,0,Maguire,12.0,False,,a,13,1,Manchester Utd,11.0,142,31,3,45090,11258,127093,55196,0.8520620391210252,,,1.9982626083202721,0.3,7.1871091235767715,0.5,Maguire,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.7999999999999999,2.4000000000000004,0.0,0.4,5.197315856468887,4.195246544376106,5.197315856468887,39.52910017967224,1,4.101258754730225
274,4.5931706075828185,2.296585303791409,0,0.0,0.0,0,0.0,0.0,32,,,0.993170607582819,0,0.0,0.0,101582,,,0,0,0,0,31.5,72,50,5.0,,0,3,4.0,4.0,0,Frederico,3.5,,,,,2.0,2,3.675837516784668,3.1238927841186523,,3.126014947891236,3.813241481781006,3.036664724349976,3.2856786251068115,3.036664724349976,3.6641366481781006,3.036664724349976,2,1,1.0,0.0,10.2,66,37,False,53.4,43,20,165,,,50,1,0,,0,,101582.jpg,3.5,0,0,Rodrigues de Paula Santos,0.8,False,,a,13,1,Manchester Utd,17.0,119,69,7,38608,6725,17585,9404,0.45931706075828177,,,1.0270641710809192,0.7,6.62451868057251,1.4,Fred,0.2,0.6000000000000001,0.0,0.2,0.2,0.4,0.2,0.6,0.7999999999999999,1.0,0.2,0.0,1.0493289641172217,3.5488116360940265,1.0493289641172217,33.12259340286255,0,3.3237972259521484
275,9.872682430331276,4.936341215165638,0,0.0,0.0,2,0.0,2.0,22,,,3.972682430331276,0,0.0,0.0,106760,1.0,,0,0,0,0,63.4,17,6,,,0,2,3.0,3.0,4,Luke,2.5,,,,,2.0,2,4.280520439147949,3.798956871032715,,4.062438011169434,4.713494300842285,3.4521305561065674,4.228676795959473,3.39249038696289,5.165938854217529,3.39249038696289,2,0,0.0,0.0,8.5,89,23,False,15.6,188,79,180,,,55,0,0,,0,,106760.jpg,2.5,0,0,Shaw,51.7,False,,a,13,1,Manchester Utd,6.0,181,47,5,118475,35321,287913,145893,0.8975165845755705,,,2.104862966498077,0.5,7.409197157079523,0.9,Shaw,0.3,0.8999999999999999,0.1,0.1999999999999999,0.0,0.3,0.15,0.6,0.7999999999999999,0.0,0.0,0.0,6.397315856468886,3.495246544376106,6.397315856468886,40.75058436393738,1,4.2634477615356445
276,1.4965853037914094,1.4965853037914094,0,,0.0,0,,0.0,3,100.0,100.0,0.4965853037914095,0,,0.0,109322,,,0,0,0,0,0.8,259,137,,,0,3,1.0,1.0,1,Jesse,0.5,,,,,1.0,2,2.9429914951324463,2.9087963104248047,,2.5742762088775635,3.103691339492798,2.462125778198242,2.697595596313477,2.402485609054565,2.9545865058898926,2.402485609054565,0,0,,0.0,0.1,313,148,False,0.2,304,143,4,,2021-08-18T08:30:09.714760Z,70,0,0,,0,,109322.jpg,1.0,0,0,Lingard,1.3,False,,a,13,1,Manchester Utd,0.0,559,234,1,1140,566,55356,6719,0.21379790054162992,,,0.5656560756608743,0.1,3.8920555455344066,0.1,Lingard,0.0,0.0,,0.0,0.0,0.0,0.0,,0.7999999999999999,0.0,,0.0,1.0,,1.0,27.244388818740845,0,2.7953543663024902
277,11.99317060758282,5.996585303791409,0,0.0,0.0,3,3.0,0.0,68,,,0.993170607582819,0,0.0,0.0,141746,4.0,,0,0,1,-1,66.1,16,10,1.0,,1,3,11.0,11.0,1,Bruno Miguel,10.5,,,,,2.0,2,5.434756278991699,4.702136039733887,,4.90069580078125,5.5765767097473145,4.811732292175293,4.919083118438721,4.811732292175293,6.205791473388672,4.811732292175293,2,3,3.0,0.0,27.3,4,3,True,118.6,2,1,180,,,121,0,0,1.0,0,,141746.jpg,10.5,0,0,Borges Fernandes,57.9,False,,a,13,1,Manchester Utd,88.0,15,8,21,513799,77642,88967,66869,0.4955855622968107,,,1.7238970675885081,0.9,4.249800689949478,1.7,Fernandes,0.5,1.5,0.1,0.4,0.7,1.2,0.6,0.6,0.7999999999999999,3.5,0.6,0.0999999999999999,3.1493289641172217,8.848811636094027,3.1493289641172217,51.42258834838867,1,5.24835205078125
278,2.4,1.2,0,0.0,0.0,0,0.0,0.0,1,,,0.0,0,0.0,0.0,148225,,,0,0,-1,1,2.8,217,30,,,0,4,1.5,1.5,1,Anthony,1.0,,,,,2.0,2,3.095816373825073,2.4844799041748047,,2.7113964557647705,3.225076913833618,2.4568920135498047,2.8189809322357178,2.397251844406128,3.075972080230713,2.397251844406128,1,0,0.0,0.0,4.5,177,24,False,2.4,283,35,73,,,79,0,0,4.0,0,,148225.jpg,1.0,0,0,Martial,1.2,False,,a,13,1,Manchester Utd,40.0,54,15,2,10741,1918,68216,17879,0.15189873417721517,,,0.426940840178892,0.1,3.4911212740065176,0.3,Martial,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.6,0.7999999999999999,0.4,0.0,0.1,1.4,1.0,1.4,27.57985806465149,0,2.9167397022247314
279,,,0,,,0,,,0,0.0,0.0,,0,,,152590,3.0,,0,0,0,0,0.0,482,181,,,0,2,0.0,0.0,0,Alex Nicolao,0.0,,,,,,2,3.4981980323791504,3.13288688659668,,3.154029369354248,4.0051116943359375,2.686216354370117,3.410971164703369,2.6265761852264404,3.856006860733032,2.6265761852264404,0,0,,,0.0,487,180,False,0.0,482,181,0,Ankle injury - Expected back 11 Sep,2021-07-27T23:00:11.558371Z,50,0,0,,0,,152590.jpg,0.0,0,0,Telles,0.0,False,,i,13,1,Manchester Utd,0.0,462,175,0,96,44,431,133,,,,,0.0,6.501060533523559,0.0,Telles,,,,,,,,,,,,,,,,32.5053026676178,0,3.508729934692383
