id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 34 prediction
12,11.18568182452124,1.5979545463601774,1,,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,42,100.0,75.0,1.8146818245212408,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,-1,1,49.3,285,158,,,0,3,0.0,0.4,0,Mohamed Naser,0.0,1.0,1.4227164813702646,1.4227164813702646,1.0,7.0,24,,,,,,,,,,,,,,,,,0.0,3.873612642288208,0.0,2.105103015899658,1.9297215938568115,,1.9375176429748533,1.7662640810012815,1.8797259330749512,1.7662640810012815,,,,,,,6,0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,10.1,388,173,False,44.4,393,164,171,,2022-01-01T17:00:18.558719Z,44,0,0,,0,,153256.jpg,1.6,0,0,El Sayed Elneny,0.3,False,,a,1,3,Arsenal,7.0,401,196,11,35053,130,71134,264,0.3631714878091312,0.22727272727272727,0.22727272727272727,0.7617949396346703,0.0,3.837745270945809,2.5,Elneny,0.2,0.6000000000000001,,,0.1,0.0,0.1,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,0.0,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,1.3,1.0,1.3,2.936298888221587,,,,,1.0,,,1.0,,,,1.0,,,,,,,16.88607919216156,0,1.6278702020645142
13,12.973922085167134,1.6217402606458915,0,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,44,0.0,0.0,2.0739220851671325,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-3,3,41.3,306,161,,,0,3,0.0,0.0,0,Ainsley,0.0,,1.9244058180470127,1.308135272682338,,8.0,24,,,,,,,,,,,,,,,,,0.0,4.216353416442871,0.0,2.2764737606048584,2.101091861724853,,2.1088883876800537,1.937634825706482,2.0510964393615723,1.937634825706482,,,,,,,4,0,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,397,176,False,42.6,397,168,263,Season-long loan to Roma,2022-01-10T11:28:00.855474Z,52,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.0,False,,u,1,3,Arsenal,9.0,392,191,12,4745,0,9482,30,0.3118731270472868,,,0.7111801504162754,0.0,3.54392585846094,2.3,Maitland-Niles,0.3,0.8999999999999999,,,0.2,-0.1,,,,,,,,,,,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.3,0.0375,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.1488116360940266,0.7,,,,,,,,,,,,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,18.428414463996887,0,1.7992409467697144
14,14.458727298084964,2.0655324711549947,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,83,100.0,100.0,7.258727298084963,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-4,4,3.4,422,158,,,0,2,0.0,4.0,1,Rob,3.5,2.46020913023249,2.46020913023249,2.46020913023249,2.008707546283511,7.0,24,,,,,,,,,,,,,,,,,0.0,5.713230133056641,0.0,3.1103525161743164,2.559218168258667,,2.8784236907958984,2.556589365005493,2.778438091278076,2.556589365005493,,,,,,,8,0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,16.2,361,129,False,128.2,297,110,427,,2021-09-11T17:30:15.865590Z,41,0,0,,0,,156074.jpg,2.0,0,0,Holding,0.6,False,,a,1,3,Arsenal,30.0,342,119,14,63373,1641,174597,1287,0.5037884075987793,0.6000510073737781,0.48992866982524663,1.0200937773002765,0.9,5.979520344152684,3.4,Holding,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,0.2,0.2,0.028571428571428574,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,,,,,,,,0.0,,,0.0,0.1,,0.0,,0.1,0.0,0.0,,,,,,,1.0,,,,,,,,1.0,,,5.274923012311918,0.8200928802256289,,0.0,,5.026122638850533,1.0,0.0894830874246624,,,,,,,24.516033411026,2,2.363192081451416
15,44.50708443098016,2.6180637900576564,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,214,100.0,100.0,4.407084430980157,8,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,161.7,159,97,3.0,,0,3,0.0,1.5,2,Thomas,1.0,2.588303602902979,2.5832387648577897,2.8542967373283266,2.344626591896668,17.0,24,,,,,,,,,,,,,,,,,0.0,5.362504005432129,0.0,2.776383399963379,2.475970983505249,,2.670315742492676,2.361146926879883,2.635819435119629,2.361146926879883,,,,,,,16,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,63.6,154,80,False,229.0,192,72,1413,,2022-01-20T22:30:17.159532Z,50,0,0,,0,,167199.jpg,2.5,0,0,Partey,0.2,False,,a,1,3,Arsenal,243.0,106,57,43,63800,287,59282,398,0.5236127580115313,0.5176607205805958,0.4689253183793336,1.1708337207999315,0.2,4.582519435882568,8.6,Partey,0.7,2.1,,0.0,,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,,,0.1999999999999999,,,0.0,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.6,2.3,0.13529411764705881,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,,0.0,,0.1,0.0,0.0999999999999998,0.0,0.0,0.1,0.0999999999999998,0.1,,,0.0,,,0.1,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,1.9065696597406,,2.3011942119122017,,2.512277339903069,2.8187307530779795,2.665298888221586,2.3678794411714423,2.848811636094025,3.1703200460356404,2.723130160148429,2.31873075307798,,,2.782683524052735,,,1.9065696597406,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,22.91259717941284,4,2.269309759140014
16,63.10437668133706,3.944023542583566,3,0.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,0.0,,,,,,3.0,3.0,1.0,0.0,1.0,0.0,,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,344,100.0,100.0,16.59137668133706,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,,,0,0,1,-1,246.5,95,18,,,3,2,0.0,7.5,6,Kieran,7.0,5.701452940016743,5.701452940016743,4.877632367900865,4.3847117913412905,16.0,24,,,,,,,,,,,,,,,,,0.0,7.8555426597595215,0.0,4.37009334564209,3.9500949382781982,,4.128280162811279,3.727834701538086,3.852006196975708,3.8303651809692383,,,,,,,15,1,0.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,69.0,130,30,False,269.8,151,61,1376,,2021-10-22T22:30:11.717934Z,51,0,0,,0,,192895.jpg,5.5,0,0,Tierney,11.9,False,,a,1,3,Arsenal,172.0,158,28,88,1478238,21796,1054990,47472,0.7733379495261895,1.117931949022891,0.8597474100669198,1.746442979116293,1.4,6.94639664070279,17.3,Tierney,1.2,3.6,0.6,,,,,,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,,0.1999999999999999,,0.0,0.0,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.6,1.7999999999999998,0.11249999999999999,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.6,0.1,,,,,,0.0,0.0,0.0,0.1,0.1999999999999999,0.0,,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,3.626278638962399,4.4901271721360505,,,,,,7.542517764685769,8.266246544376102,5.681280184142561,3.4925206405937192,7.474923012311917,1.2200928802256288,,3.1017340962109388,,6.426122638850534,3.626278638962399,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,35.42662286758423,0,3.7124056816101074
17,31.446162345813025,3.494018038423669,3,0.0,0.0,,,,,,0.0,,,1.0,0.0,,,,,,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,79,100.0,100.0,2.333162345813024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,189.0,131,84,2.0,,0,3,0.0,0.5,0,Nicolas,0.0,1.3855,1.257,2.365420529338237,,9.0,24,,,,,,,,,,,,,,,,,0.0,5.909803867340088,0.0,3.2372047901153564,2.686495065689087,,2.972899436950684,2.7751357555389404,2.880190372467041,2.677363157272339,,,,,,,6,0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,52.5,192,94,False,78.4,351,145,501,,2022-01-01T17:00:18.580071Z,69,0,0,3.0,0,,195735.jpg,2.8,0,0,Pépé,0.7,False,,a,1,3,Arsenal,256.0,99,53,25,124289,224,344885,322,0.5063794258585027,0.20079710144927534,,1.3301499344946905,0.0,3.7112724262735117,3.6,Pépé,1.6,4.800000000000001,0.2,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,0.3,0.1999999999999999,,0.0,0.1,,1.6,3.2,0.35555555555555557,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.3,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,,4.372531793034012,1.0,,,,,,1.0,,,1.771,2.055023220056407,,,,,,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,25.60777974128723,0,2.4686872959136963
18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,595,230,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,24,,,,,,,,,,,,,,,,,0.0,4.702633857727051,0.0,2.6673130989074707,2.6824638843536377,,2.411668539047241,2.24041485786438,2.294236421585083,2.24041485786438,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,603,230,False,0.0,602,229,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,575,226,0,6292,0,33635,33,,,,,0.0,4.740203857421876,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.33091735839844,0,2.0917718410491943
20,7.1,1.42,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,,16,100.0,100.0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,205533,,,0,0,-1,1,35.1,325,48,,,0,4,0.0,1.5,1,Edward,1.0,1.525,1.42,1.42,1.0,5.0,24,,,,,,,,,,,,,,,,,0.0,3.962225437164306,0.0,2.2759313583374023,2.206749439239502,,2.014568567276001,1.7778255939483645,1.8912876844406128,1.7778255939483645,,,,,,,2,0,,,,,,0.0,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,,6.9,418,53,False,12.0,446,52,60,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.0,0,0,Nketiah,0.2,False,,a,1,3,Arsenal,21.0,362,54,5,44557,880,39080,995,0.26296296296296295,0.2824074074074074,0.18518518518518517,0.6110707057349479,0.2,3.2479692609221846,0.9,Nketiah,0.3,0.8999999999999999,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,,,,,,,0.3,0.6,0.12,,,,,,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,,,,,,,,1.2,,,,,,0.0,0.3,,0.0,,,,,,,0.0,0.0,,,,,,,,1.0,,,,,,1.0,3.1,,1.0,,,,,,,1.0,1.0,,,,,,,,17.539034008979797,0,1.632620334625244
21,70.42680521291784,3.521340260645892,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,334,100.0,100.0,5.184805212917832,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,4.0,,-1,1,3,-3,325.6,62,43,,,1,3,0.0,2.5,1,Emile,2.0,2.634421776618772,3.159349408083772,3.690497804546189,2.1688435532375445,20.0,24,,,,,,,,,,,,,,,,,0.0,7.538793087005615,0.0,4.158892631530762,3.824291229248047,,3.918416738510132,3.569416284561157,3.674470901489258,3.646176338195801,,,,,,,21,8,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,116.0,38,25,False,442.6,41,15,1299,,2022-01-10T00:00:11.929210Z,58,0,0,,0,,209289.jpg,4.6,0,0,Smith Rowe,14.6,False,,a,1,3,Arsenal,393.0,54,30,92,3540253,9503,2918088,129237,0.6071276311458434,0.4542106511411676,0.37393854366164564,1.4621569583681595,0.3,5.820039634046884,15.9,Smith Rowe,1.9,5.699999999999999,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,,,0.1,0.0,0.0,0.0,,0.0,,0.2999999999999998,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,3.6,5.5,0.275,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,18.0,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,,,0.1999999999999997,0.3000000000000002,0.6999999999999997,0.1,,0.0,,0.2000000000000001,0.0,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,1.0,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,,,2.2999999999999985,2.5000000000000013,4.499999999999998,2.555023220056407,,1.0,,4.506530659712634,1.0,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,33.756229877471924,0,3.4257726669311523
22,86.25828573420962,3.920831169736801,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,316,100.0,100.0,5.703285734209614,11,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,3.0,,0,0,-1,1,507.6,12,10,,,2,3,0.0,3.5,3,Bukayo,3.0,4.908331985004185,4.347589986232366,4.303581235595616,2.865261281168656,22.0,24,,,,,,,,,,,,,,,,,0.0,8.115726470947266,0.0,4.693929672241211,4.499118328094482,,4.21569299697876,3.90258526802063,4.0076398849487305,4.064138889312744,,,,,,,16,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.3,12,10,False,418.0,51,19,1640,,2022-01-13T23:00:13.665796Z,64,0,0,,0,,223340.jpg,4.5,0,0,Saka,13.9,False,,a,1,3,Arsenal,689.0,12,6,99,2262894,19363,2215927,120911,0.612629870271375,0.766926872656904,0.4476970751826025,1.5498446021688175,0.5,5.851010009646416,15.5,Saka,3.4,10.2,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.2999999999999998,0.3999999999999999,0.4000000000000003,0.0999999999999996,0.3000000000000002,0.1,,0.0,,0.0,0.2999999999999998,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,4.7,8.1,0.36818181818181817,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,0.6000000000000014,0.3999999999999986,1.5,0.2000000000000028,2.9000000000000004,0.0,1.6999999999999993,0.0,0.5,0.8999999999999986,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,23.5,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.3999999999999999,0.3000000000000002,0.9999999999999996,0.3000000000000007,0.0,,0.0999999999999996,,0.2000000000000001,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,3.306569659740599,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,3.267879441171442,5.519811636094026,6.141320046035643,7.523130160148427,8.218730753077983,2.355023220056407,,1.682683524052733,,3.606530659712634,3.306569659740599,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,37.44646406173706,3,3.947632551193237
