id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week28,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 37 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 38 prediction
508,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490503,,,0,0,-3,3,0.0,675,277,,,0,3,1.0,0.5,0,Samuel,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,1.7383166551589966,,0.0,2.0973379611968994,1.5225825309753418,2.0973379611968994,2.4447388648986816,2.3375751972198486,2.340808868408203,1.716632843017578,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,676,276,False,0.0,676,276,0,,,47,0,0,,0,,490503.jpg,0.0,0,0,Edozie,0.0,False,,a,12,43,Manchester City,0.0,663,277,0,833,10,2081,13,,,,,0.0,3.8242568360998273,0.0,Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97400712966919,0,1.6786762475967407
566,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220394,,,0,0,0,0,0.0,618,239,,,0,3,0.0,0.0,0,Tommy,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,1.7383166551589966,,0.0,2.0973379611968994,1.5225825309753418,2.0973379611968994,2.4447388648986816,2.3375751972198486,2.340808868408203,1.716632843017578,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,626,240,False,0.0,624,239,0,Joined Hamburger on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.359919Z,45,0,0,,0,,220394.jpg,0.0,0,0,Doyle,0.0,False,,u,12,43,Manchester City,0.0,601,237,0,432,0,531,1,,,,,0.0,3.994223806593153,0.0,Doyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97400712966919,0,1.6786762475967407
593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17601,,,0,0,-1,1,0.0,484,15,,,0,1,1.0,0.5,0,Scott,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,2.7954838275909424,,0.0,3.102877616882324,2.461920738220215,3.102877616882324,3.369601249694824,3.3140649795532227,3.346348762512207,2.590167284011841,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,506,40,False,0.0,502,40,0,,,39,0,0,,0,,17601.jpg,0.0,0,0,Carson,1.5,False,,a,12,43,Manchester City,0.0,445,2,0,281629,2014,179798,1524,,,,,0.0,6.87671429071671,0.0,Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81918573379517,0,2.7358436584472656
603,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439510,,,0,0,-1,1,0.0,498,187,,,0,2,1.0,0.5,0,Luke,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,2.130697011947632,,0.0,2.4739830493927,1.4099425077438354,2.4739830493927,3.009428739547729,2.9179999828338623,2.7690021991729736,1.8835608959198,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,519,187,False,0.0,515,187,0,,,39,0,0,,0,,439510.jpg,0.0,0,0,Mbete,0.1,False,,a,12,43,Manchester City,0.0,460,177,0,3730,177,3249,80,,,,,0.0,5.420424174039792,0.0,Mbete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.139654278755188,0,2.071056842803955
604,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447880,,,0,0,-1,1,0.0,499,188,,,0,2,1.0,0.5,0,Joshua,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,2.130697011947632,,0.0,2.4739830493927,1.4099425077438354,2.4739830493927,3.009428739547729,2.9179999828338623,2.7690021991729736,1.8835608959198,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,520,188,False,0.0,516,188,0,,,39,0,0,,0,,447880.jpg,0.0,0,0,Wilson-Esbrand,0.1,False,,a,12,43,Manchester City,0.0,461,178,0,15738,806,10042,440,,,,,0.0,5.420424174039792,0.0,Wilson-Esbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.139654278755188,0,2.071056842803955
605,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514356,,,0,0,-1,1,0.0,594,230,,,0,3,1.0,0.5,0,Romeo,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,1.7383166551589966,,0.0,2.0973379611968994,1.5225825309753418,2.0973379611968994,2.4447388648986816,2.3375751972198486,2.340808868408203,1.716632843017578,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,605,231,False,0.0,602,230,0,,,44,0,0,,0,,514356.jpg,0.0,0,0,Lavia,0.0,False,,a,12,43,Manchester City,0.0,572,228,0,21837,27,21716,18,,,,,0.0,4.085001620379361,0.0,Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.97400712966919,0,1.6786762475967407
615,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434044,,,0,0,0,0,0.0,531,41,,,0,1,1.0,0.5,0,Cieran,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,2.7954838275909424,,0.0,3.102877616882324,2.461920738220215,3.102877616882324,3.369601249694824,3.3140649795532227,3.346348762512207,2.590167284011841,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,549,62,False,0.0,545,62,0,,,40,0,0,,0,,434044.jpg,0.0,0,0,Slicker,0.0,False,,a,12,43,Manchester City,0.0,493,28,0,1401,22,1103,21,,,,,0.0,6.704796433448792,0.0,Slicker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.81918573379517,0,2.7358436584472656
629,2.965195846965464,1.4825979234827318,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3,,,0.9651958469654636,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,432714,,,0,0,-1,1,0.2,477,218,,,0,3,1.2,0.7,0,James,0.2,1.0,1.0,1.0,1.0,2.0,28,,,,,,,,,,,,,,,,,,,,,1.1438472270965576,,0.0,1.502868413925171,0.999464750289917,1.502868413925171,1.738380789756775,1.6312174797058103,1.683946967124939,1.0727719068527222,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,597,224,False,0.0,594,223,18,,,44,0,0,,0,,432714.jpg,1.0,0,0,McAtee,0.0,False,,a,12,43,Manchester City,0.0,562,219,2,431,15,341,12,0.33695407351880263,0.22727272727272727,0.22727272727272727,0.706800827466992,0.0,2.822548449039459,0.5,McAtee,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,0.200000000000001,0.1999999999999993,0.9000000000000004,0.6999999999999993,0.200000000000001,0.0999999999999996,0.4000000000000003,2.3999999999999986,,0.3000000000000007,0.9000000000000004,0.5,1.0999999999999996,0.6999999999999993,0.6000000000000014,1.8000000000000007,0.7999999999999972,0.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,12.41921317577362,0,1.1438472270965576
651,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432711,,,0,0,0,0,0.0,530,202,,,0,2,1.0,0.5,0,Conrad,0.0,,,,,,28,,,,,,,,,,,,,,,,,,,,,2.130697011947632,,0.0,2.4739830493927,1.4099425077438354,2.4739830493927,3.009428739547729,2.9179999828338623,2.7690021991729736,1.8835608959198,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,548,202,False,0.0,544,202,0,,,40,0,0,,0,,432711.jpg,0.0,0,0,Egan-Riley,0.0,False,,a,12,43,Manchester City,0.0,492,192,0,389,52,314,20,,,,,0.0,5.284913569688797,0.0,Egan-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.139654278755188,0,2.071056842803955
663,1.0,1.0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2,,,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,478028,,,0,0,0,0,0.3,472,68,,,0,4,1.2,0.7,0,Kayky da Silva,0.2,1.0,1.0,1.0,1.0,1.0,28,,,,,,,,,,,,,,,,,,,,,1.12229585647583,,0.0,1.4655823707580566,0.939789354801178,1.4655823707580566,1.7010947465896606,1.6096664667129517,1.6466609239578247,1.0669249296188354,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,692,84,False,0.0,692,84,6,,,50,0,0,,0,,478028.jpg,1.0,0,0,Chagas,0.0,False,,a,12,43,Manchester City,0.0,684,84,1,23010,156,22084,147,0.2,0.2,0.2,0.4472135954999579,0.0,2.4279785752296448,0.2,Kayky,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6000000000000014,1.8000000000000007,0.7999999999999972,0.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,12.139892876148224,0,1.12229585647583
704,1.0,1.0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2,,,0.0,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,463034,,,0,0,0,0,0.0,652,81,,,0,4,1.2,0.7,0,Liam,0.2,1.0,1.0,1.0,1.0,1.0,28,,,,,,,,,,,,,,,,,,,,,1.12229585647583,,0.0,1.4655823707580566,0.939789354801178,1.4655823707580566,1.7010947465896606,1.6096664667129517,1.6466609239578247,1.0669249296188354,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.1,502,66,False,0.0,658,79,8,,,45,0,0,,0,,463034.jpg,1.0,0,0,Delap,0.2,False,,a,12,43,Manchester City,2.0,433,63,1,18468,3439,6670,1089,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4714045207910317,0.0,2.697753972477383,0.2,Delap,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.6000000000000014,1.8000000000000007,0.7999999999999972,0.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,12.139892876148224,0,1.12229585647583
269,34.471,3.1337272727272723,1,,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,2,,2.0,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,92,75.0,100.0,0.0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40720,,,0,0,-1,1,50.5,307,45,,,0,4,0.0,-0.5,0,Edinson,0.0,3.4785,3.4785,3.883875,4.800000000000001,11.0,28,,,,,,,,,,,,,,,,,,,,,2.448096990585327,,0.0,2.9020090103149414,3.486111879348755,3.8801538944244394,2.3706717491149902,3.0303425788879395,3.1130666732788086,2.448096990585327,,,,,,,6,2,,1.0,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,41.3,271,42,False,99.2,353,43,600,Knock - 75% chance of playing,2022-03-07T09:30:13.815414Z,84,0,0,,0,,40720.jpg,2.6,0,0,Cavani,1.7,False,,d,13,1,Manchester Utd,262.0,128,42,29,167616,290,623176,1219,0.3730627705627705,0.41410714285714284,0.5714285714285715,1.0812386316404676,0.0,3.1796300411224365,3.5,Cavani,1.1,3.3000000000000003,,0.0,,,,,,,,,0.0,,0.2,0.0,0.0999999999999999,0.8,0.0,,,,,0.0,,,0.0,0.0,,0.0,3.1,4.2,0.38181818181818183,,0.5999999999999996,2.1,2.2,2.7,1.5,0.9000000000000021,0.8000000000000007,0.0999999999999978,0.0,1.1999999999999993,,0.9000000000000021,0.3999999999999986,4.300000000000001,0.3999999999999986,0.6000000000000014,1.7999999999999972,1.6000000000000014,0.3999999999999986,2.6000000000000014,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,3.8000000000000007,12.4,,0.5999999999999999,,,,,,,,,1.3000000000000005,,0.0999999999999996,-0.3999999999999999,0.0,0.0,0.7000000000000002,,,,,0.0,,,0.0,0.1,,0.7000000000000001,,,6.4,,,,,,,,,6.200000000000001,,2.9999999999999987,0.4000000000000003,2.3,4.171,4.800000000000001,,,,,1.0,,,1.0,1.4,,3.8,26.708892345428467,0,3.0303425788879395
270,110.93694787933433,3.9620338528333687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,530,,,26.93694787933432,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51940,,,0,0,2,-2,0.3,473,12,,,2,1,4.0,3.5,2,David,4.0,4.889029275718609,4.862031376400853,4.482944329024007,4.128480533248194,28.0,28,,,,,,,,,,,,,,,,,,,,,3.022658348083496,,0.0,4.011958599090576,4.381887912750244,4.881782531738281,3.7738094329833984,4.106748104095459,3.951855421066284,2.8975868225097656,,,,,,,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,145,2,False,795.6,3,2,2520,,,52,0,0,,2,,51940.jpg,4.0,0,103,de Gea,11.5,False,,a,13,1,Manchester Utd,0.0,689,76,112,1829086,4544,1232368,38142,0.7619295870833401,0.9401979376381939,0.7939385640861911,1.737466781696716,0.8,6.726950498727652,21.5,de Gea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5999999999999996,2.1,2.2,2.7,1.5,0.9000000000000021,0.8000000000000007,0.0999999999999978,0.0,1.1999999999999993,0.7999999999999999,0.9000000000000021,0.3999999999999986,4.300000000000001,0.3999999999999986,0.6000000000000014,1.7999999999999972,1.6000000000000014,0.3999999999999986,2.6000000000000014,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,3.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297094312857335,4.195246544376106,4.195246544376106,2.489825713011928,6.443212633449336,3.268822050959,2.892520640593719,3.626278638962393,7.797315856468885,,,6.204776847648809,4.797315856468886,3.626278638962393,5.681280184142561,8.054274236048803,4.681280184142561,4.1952465443761024,6.661195552886348,2.8075860719786205,4.681280184142561,2.297094312857335,3.661195552886346,3.986341215165639,10.80758607197862,3.204776847648808,3.204776847648808,2.1801968095742312,1.0894830874246624,34.98014259338379,0,3.951855421066284
271,29.10911848491679,2.079222748922628,2,0.0,1.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,1.0,,,0.0,,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,152,100.0,100.0,3.36711848491679,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62398,,,0,0,-2,2,132.2,207,124,,,0,3,0.6,0.1,0,Nemanja,0.6,2.132155662164816,2.132155662164816,2.2262233727407708,2.9703200460356403,14.0,28,,,,,,,,,,,,,,,,,,,,,1.936206698417664,,0.0,2.0652098655700684,2.2494397163391118,2.51786208152771,2.0929622650146484,2.253426074981689,2.270660877227783,1.7972688674926758,,,,,,,14,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,34.9,299,138,False,182.0,270,111,832,,2022-02-11T15:00:15.413380Z,43,0,0,,0,,62398.jpg,2.0,0,0,Matic,0.4,False,,a,13,1,Manchester Utd,35.0,351,176,28,58436,2698,60822,1227,0.48354017416805306,0.49585015399181764,0.6907721037292187,1.0026902463613705,0.1,4.5201075631518695,6.5,Matic,0.9,2.7,0.0,0.3,,0.0,0.0999999999999999,,,,,,0.0,0.0,0.0,0.2,0.0,,,,,0.0999999999999999,,,0.1,0.1,,,0.0,,0.1,1.0,0.07142857142857142,0.6,0.5999999999999996,2.1,2.2,2.7,1.5,0.9000000000000021,0.8000000000000007,0.0999999999999978,0.0,1.1999999999999993,0.7999999999999999,0.9000000000000021,0.3999999999999986,4.300000000000001,0.3999999999999986,0.6000000000000014,1.7999999999999972,1.6000000000000014,0.3999999999999986,2.6000000000000014,1.8000000000000005,0.6999999999999997,1.6,1.2000000000000002,1.2000000000000002,3.1,3.8000000000000007,0.5,0.0,0.0,,0.0,0.0,,,,,,0.0,0.1,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,,,1.0,2.6710000000000003,,2.110803158362334,2.3672055127397496,,,,,,1.0,2.9493289641172216,2.4065696597405983,2.2703200460356405,2.0135685590122008,,,,,2.9703200460356403,,,2.796585303791409,2.071,,,2.045049202393558,,19.43646252155304,2,2.253426074981689
