id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 25 prediction
17,27.76472893950189,3.96638984850027,2,0.0,0.0,,,,,,0.0,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,,65,100.0,100.0,1.4227289395018898,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,187.3,78,54,2.0,,0,3,0.5,0.5,0,Nicolas,0.0,2.173442988039074,4.002380498987322,4.002380498987322,,7.0,15,,,,,,,3.675862073898315,3.564556360244751,4.378197193145752,4.469278812408447,,3.660467624664306,2.896034002304077,3.6327223777771,4.414647102355957,3.660467624664306,,,,,,,,6,0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,,50.5,113,59,False,78.2,299,125,482,,2021-08-28T18:30:11.395641Z,69,0,0,3.0,0,,195735.jpg,2.9,0,0,Pépé,0.8,False,,a,1,3,Arsenal,238.0,64,38,20,97957,407,312611,1276,0.5748391084783,0.3149917373969673,,1.5099788092517308,0.0,4.978584517603335,2.9,Pépé,1.6,4.800000000000001,0.2,0.0,,,,,,0.0,,0.3,0.1999999999999999,,0.0,0.1,,1.6,3.2,0.4571428571428572,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.3,0.0,,,,,,0.0,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,,4.372531793034012,1.0,,,,,,2.055023220056407,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,34.35223317146301,0,
18,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,538,210,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,15,,,,,,,2.164663791656494,2.102380752563477,2.4555160999298096,2.7299959659576416,,2.334737777709961,1.8961389064788816,2.336585998535156,2.62677001953125,2.3943779468536377,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,548,210,False,0.0,545,208,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,517,204,0,6292,0,32562,139,,,,,0.0,4.675814946492513,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.04116725921631,0,
20,4.1,2.05,0,,,,,,0.0,0.0,,,,,,,,,0,,,,,,0.0,0.0,,,,,,,,,8,100.0,100.0,0.0,0,,,,,,0.0,0.0,,,,,,,,,205533,,,0,0,-1,1,32.1,286,42,,,0,4,1.0,1.0,1,Edward,0.5,2.05,2.05,2.05,2.05,2.0,15,,,,,,,1.9253326654434204,1.8280029296875,2.422154426574707,2.6679370403289795,,2.079877614974976,1.5959107875823977,2.032082319259644,2.523324728012085,2.079877614974976,,,,,,,,2,0,,,,,,0.0,0.0,,,,,,,,,5.5,381,50,False,7.8,414,50,30,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,1.0,0,0,Nketiah,0.1,False,,a,1,3,Arsenal,15.0,334,56,2,13329,704,15209,454,0.3796296296296296,0.3796296296296296,0.3796296296296296,0.8821795399694671,0.1,3.5471296531182746,0.4,Nketiah,0.3,0.8999999999999999,,,,,,0.0,0.3,,,,,,,,,0.3,0.6,0.3,,,,,,1.7999999999999972,1.0,,,,,,,,,1.2,,,,,,0.0,0.3,,,,,,,,,3.1,,,,,,1.0,3.1,,,,,,,,,19.154500126838684,0,
21,52.88745787900378,3.777675562785984,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,246,75.0,100.0,2.84545787900378,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,2.0,,0,0,6,-6,271.1,41,28,,,1,3,2.6,3.5,0,Emile,3.0,4.271137777901577,3.863668571283784,3.863668571283784,3.436279654324166,14.0,15,,,,,,,3.9164862632751465,3.556325912475586,4.220275402069092,4.460511207580566,,3.831629753112793,2.8483269214630127,3.750316619873047,4.258121013641357,3.831629753112793,,,,,,,,20,5,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,87.1,31,19,False,317.2,36,14,1138,Groin Injury - 75% chance of playing,2021-12-06T23:00:13.367908Z,61,0,0,,0,,209289.jpg,4.9,0,0,Smith Rowe,28.6,False,,d,1,3,Arsenal,284.0,51,29,69,2852816,51620,985614,170055,0.6192910758665547,0.7001865209674717,0.563324533495765,1.5295361269197028,0.5,5.684200466656295,11.3,Smith Rowe,1.5,4.5,0.4,0.2999999999999999,0.0,0.0,0.3,0.1,,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,2.2,3.7,0.2642857142857143,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,11.0,0.1,0.2000000000000001,0.2999999999999998,0.0,0.3000000000000002,0.0,,0.1,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,,3.9725317930340127,5.201194211912202,4.048811636094026,2.0122773399030685,5.218730753077981,2.465298888221587,,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,34.673622846603394,0,
22,51.06170487036119,3.4041136580240794,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,185,100.0,100.0,3.0487048703611928,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,223340,4.0,,0,0,-3,3,324.2,20,15,,,1,3,3.7,3.7,2,Bukayo,3.2,3.789349158994684,3.4659884079160577,3.4659884079160577,3.269539834049304,15.0,15,,,,,,,3.3101375102996826,3.0614709854125977,3.52671480178833,4.049995422363281,,3.621508836746216,2.672013282775879,3.447298288345337,3.7854318618774414,3.621508836746216,,,,,,,,14,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.2,23,14,False,217.4,116,39,1063,,2021-11-27T16:30:12.074272Z,62,0,0,,0,,223340.jpg,3.5,0,0,Saka,8.3,False,,a,1,3,Arsenal,403.0,27,13,53,1075046,24433,1544503,21212,0.5490505900038838,0.6111853482249491,0.5273451345240813,1.3671249439529658,0.5,5.015496746186287,8.5,Saka,1.9,5.699999999999999,0.0,0.1999999999999999,0.1999999999999999,0.0,0.2000000000000001,0.0,0.2999999999999998,0.1,0.0,0.3,0.0,0.1999999999999999,0.0,0.0999999999999999,0.3,2.4,4.3,0.2866666666666667,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,12.0,0.0,0.0999999999999998,0.0,0.1999999999999999,0.3999999999999999,0.1,0.0,0.0,0.1,0.4,0.0999999999999999,0.2,0.0999999999999999,0.0,0.7000000000000001,3.267879441171442,1.0,4.172194211912201,3.1488116360940266,3.0122773399030685,5.41873075307798,1.5000000000000004,3.267879441171442,2.355023220056407,1.5,5.39658530379141,3.572194211912202,7.703871083698081,2.7465969639416064,0.2999999999999999,6.62313016014843,31.09607982635498,1,
23,39.65585558515581,3.3046546320963177,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8,,3.0,0.0,0.0,2.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,256,100.0,100.0,9.755855585155816,6,,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,226597,,,0,0,1,-1,40.3,263,78,,,1,2,3.0,3.0,1,Gabriel,2.5,3.616447776914258,3.912966319329751,3.912966319329751,3.290398446774484,12.0,15,,,,,,,3.103119134902954,2.804811716079712,3.3144078254699707,4.080904483795166,,3.454731702804565,2.234458923339844,3.283252477645874,3.634617805480957,3.454731702804565,,,,,,,,13,1,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.1,134,35,False,279.8,60,21,1080,,2021-08-04T10:30:07.822243Z,51,0,0,,0,,226597.jpg,4.7,0,0,Magalhães,3.2,False,,a,1,3,Arsenal,132.0,128,24,56,361960,28474,129803,10630,0.647971496489474,0.7091074072380898,0.6451761660342126,1.463325666876763,0.5,5.757850151436002,11.0,Gabriel,0.3,0.8999999999999999,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,,,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.8,0.06666666666666667,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.0,,0.1999999999999999,0.1,0.0,0.0999999999999999,0.0,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,3.071517764685769,,7.404776847648806,3.795246544376107,0.0491093596122738,7.874923012311918,1.661195552886348,3.071517764685769,,,6.586341215165639,4.204776847648807,3.631484334792319,2.9863878557664254,2.797315856468888,2.892520640593719,29.36503577232361,1,
24,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,233963,,,0,0,0,0,0.0,557,209,,,0,2,0.0,0.0,0,Konstantinos,0.0,,,,,,15,,,,,,,2.3954436779022217,2.236170053482056,2.778449773788452,3.388423442840576,,2.745483875274658,1.8431743383407595,2.757328510284424,3.089064121246338,2.805124044418335,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,567,209,False,0.0,565,209,0,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,0,0,,0,,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,u,1,3,Arsenal,0.0,537,206,0,0,0,43,1,,,,,0.0,5.341924852795071,0.0,Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03866183757782,0,
25,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,242166,,,0,0,0,0,0.0,561,221,,,0,3,0.0,0.0,0,Mattéo,0.0,,,,,,15,,,,,,,2.164663791656494,2.102380752563477,2.4555160999298096,2.7299959659576416,,2.334737777709961,1.8961389064788816,2.336585998535156,2.62677001953125,2.3943779468536377,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,570,221,False,0.0,568,220,0,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,0,0,,0,,242166.jpg,0.0,0,0,Guendouzi,0.0,False,,u,1,3,Arsenal,0.0,541,215,0,0,0,122,0,,,,,0.0,4.675814946492513,0.0,Guendouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.04116725921631,0,
26,20.0679759308593,2.5084969913574127,2,0.0,,0.0,,0.0,1.0,0.0,0.0,,,,,,1.0,0.0,0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,73,75.0,100.0,1.6259759308593027,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444145,,,0,0,-3,3,86.5,180,105,,,0,3,3.0,4.0,3,Gabriel Teodoro,3.5,2.362529721565505,2.412841667810431,2.412841667810431,2.601044582348257,8.0,15,,,,,,,2.310914993286133,2.2486319541931152,2.4147422313690186,2.8271374702453613,,2.7032792568206787,2.101094007492065,2.575885772705078,2.7239110469818115,2.7032792568206787,,,,,,,,6,1,0.0,,0.0,,1.0,0.0,0.0,0.0,,,,,,0.0,0.0,27.9,241,109,False,69.4,315,132,345,Hamstring injury - 75% chance of playing,2021-12-08T00:00:12.645467Z,52,0,0,,0,,444145.jpg,3.0,0,0,Martinelli Silva,0.3,False,,d,1,3,Arsenal,123.0,136,73,24,28226,3736,34975,1991,0.4824032675687332,0.4543326387625971,0.5002008812208186,1.1000487013387872,0.7,4.3478607672911425,4.6,Martinelli,0.3,0.8999999999999999,0.1,,0.0,,0.0,0.1999999999999999,0.0,0.0,,,,,,0.0,0.0,0.8,1.1,0.1375,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,4.0,0.1,,0.0,,0.1,0.2999999999999999,0.1,0.0,,,,,,0.1999999999999999,0.0,2.867879441171443,3.0725317930340124,,1.0,,1.5,5.036298888221587,2.867879441171443,2.055023220056407,,,,,,2.771,1.0,22.60887598991394,0,
27,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,462424,,,0,0,0,0,0.0,575,211,,,0,2,0.0,0.0,0,William,0.0,,,,,,15,,,,,,,2.3954436779022217,2.236170053482056,2.778449773788452,3.388423442840576,,2.745483875274658,1.8431743383407595,2.757328510284424,3.089064121246338,2.805124044418335,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,584,211,False,0.0,583,211,0,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,0,0,,0,,462424.jpg,0.0,0,0,Saliba,0.0,False,,u,1,3,Arsenal,0.0,558,208,0,0,0,172,0,,,,,0.0,5.341924852795071,0.0,Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03866183757782,0,
67,35.06884355058547,2.697603350045036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,246,100.0,100.0,10.568843550585468,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,198869,,,0,0,-1,1,74.4,203,51,,,0,2,2.5,2.5,1,Ben,2.0,3.306447776914257,3.2804402310840826,3.2804402310840826,3.1303984467744828,13.0,15,,,,,,,2.8695809841156006,2.610259532928467,2.980013132095337,3.5907320976257324,,3.140873670578003,1.9355274438858032,2.9985361099243164,3.2956888675689697,3.140873670578003,,,,,,,,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.6,172,49,False,262.8,79,30,1170,,2021-10-26T22:00:11.817982Z,44,0,0,,0,,198869.jpg,3.6,0,0,White,12.0,False,,a,1,3,Arsenal,48.0,259,75,47,701456,27410,1481479,13295,0.6130916704647809,0.7514654038441492,0.711454192448746,1.286031937445762,0.5,6.036837615750052,10.7,White,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.30000000000000004,0.02307692307692308,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2000000000000002,0.0,0.0,0.0,0.0,-0.1,0.1,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,2.4715177646857693,2.09012717213605,3.204776847648807,6.195246544376106,0.0491093596122738,4.674923012311918,2.261195552886348,2.4715177646857693,,,3.28634121516564,4.204776847648807,3.331484334792319,3.9863878557664254,3.997315856468888,2.892520640593719,26.562085509300232,1,
466,29.71386761972617,2.7012606927023786,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,123,,,8.942867619726165,3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437626,,,0,0,-2,2,92.9,169,41,,,1,2,3.5,3.5,0,Nuno,3.0,3.381096494678647,2.739899920869566,2.739899920869566,3.450294893837329,11.0,15,,,,,,,2.280405282974243,2.19226598739624,2.4664602279663086,3.144184827804565,,2.739385843276977,1.8541507720947263,2.6219887733459477,2.8480820655822754,2.739385843276977,,,,,,,,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,32.5,207,66,False,110.0,247,95,612,,,43,0,0,,0,,437626.jpg,2.6,0,0,Varela Tavares,0.9,False,,a,1,3,Arsenal,122.0,138,26,29,87463,11869,38544,4732,0.6282001610935765,0.786301510390383,0.8023941613575184,1.3026635798667974,0.7,5.322397586911224,6.7,Tavares,0.8,2.4000000000000004,0.0,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,0.0,,,0.0,0.0,,,0.5,0.6,1.4,0.12727272727272726,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.6,0.0,0.0,0.0999999999999999,0.0,0.1,0.1999999999999999,0.0,0.0,,,0.0,0.0,,,0.2,0.0,1.0,3.204776847648807,4.795246544376106,0.0491093596122738,9.245923012311918,3.161195552886348,0.0,1.0,,,0.0,1.0,,,5.59252064059372,22.88630962371826,1,
478,22.73896389628896,1.8949136580240795,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,124,,,2.438963896288954,6,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,437742,,,0,0,-2,2,179.6,84,60,,,0,3,1.5,1.5,0,Albert,1.0,1.9173079656467804,1.913550336838006,1.913550336838006,2.422514129724002,12.0,15,,,,,,,2.1593029499053955,2.12916898727417,2.253204345703125,2.4596855640411377,,2.302567958831787,1.8118181228637693,2.268071413040161,2.3597159385681152,2.302567958831787,,,,,,,,8,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.8,171,87,False,140.2,213,80,807,,,48,0,0,,0,,437742.jpg,1.8,0,0,Sambi Lokonga,0.2,False,,a,1,3,Arsenal,67.0,221,118,22,19883,260,27084,759,0.39477367875501657,0.39943915950974596,0.5046904436925004,0.8649057958536821,0.2,4.176271508137385,4.6,Sambi Lokonga,0.6,1.7999999999999998,0.1,0.0,0.0,0.0,0.3,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.1,0.09166666666666667,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.5,0.0,0.0,0.2,0.0,0.0,,,0.1,,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,,2.5725317930340124,2.3011942119122017,2.5488116360940265,1.0,3.7187307530779794,,,1.5550232200564071,,2.49658530379141,1.0,0.0,2.2465969639416064,1.0,2.5231301601484297,20.04610323905945,4,
530,3.2,1.6,0,,,,,,,,0.0,,,,,,,,0,,,,,,,,0.0,,,,,,,,2,100.0,100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232223,,,0,0,-2,2,3.7,375,52,,,0,4,0.5,0.5,0,Folarin,0.0,,1.6,1.6,,2.0,15,,,,,,,1.538172483444214,1.4798283576965332,1.8596049547195437,2.146357536315918,,1.7336877584457395,1.419798493385315,1.6858924627304075,2.001744508743286,1.7336877584457395,,,,,,,,1,0,,,,,,,,0.0,,,,,,,,1.9,415,56,False,4.2,424,55,69,,2021-11-17T15:30:15.307723Z,48,0,0,,0,,232223.jpg,1.0,0,0,Balogun,0.3,False,,a,1,3,Arsenal,17.0,328,54,2,54684,754,66140,921,0.33333333333333337,,,0.7302967433402215,0.0,3.249744648734729,0.4,Balogun,0.0,0.0,,,,,,,,0.0,,,,,,,,0.3,0.3,0.15,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.2,,,,,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,15.598774313926697,0,
531,1.2032469913574129,1.2032469913574129,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,0.0,0.0,0.2032469913574128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200641,,,0,0,0,0,11.6,351,171,,,0,3,0.0,0.0,0,Reiss,0.0,,1.2725317930340123,1.2725317930340123,,1.0,15,,,,,,,1.554920673370361,1.4926378726959229,1.7474651336669922,2.0219452381134038,,1.774386286735535,1.4077801704406738,1.7165944576263428,1.918718695640564,1.774386286735535,,,,,,,,1,0,,,,,,,,,,,,,,,,3.6,397,179,False,4.0,425,184,19,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,0,0,,0,,200641.jpg,1.0,0,0,Nelson,0.0,False,,u,1,3,Arsenal,20.0,315,162,1,468,0,1047,1,0.24064939827148257,,,0.5381084132794555,0.0,3.081766963005066,0.2,Nelson,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,1.7999999999999972,1.0,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40883481502533,0,
532,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,463748,,,0,0,0,0,0.0,478,35,,,0,1,0.5,0.5,0,Karl,0.0,,,,,,15,,,,,,,3.024386167526245,2.865112066268921,3.382704734802246,3.651815176010132,,3.277597665786743,2.5846850872039795,3.3253347873687744,3.488952398300171,3.33723783493042,,,,,,,,0,0,,,,,,,,,,,,,,,,0.0,495,54,False,0.0,490,54,0,,,40,0,0,,0,,463748.jpg,0.0,0,0,Hein,0.5,False,,a,1,3,Arsenal,0.0,440,26,0,47371,355,25480,555,,,,,0.0,7.234456479549408,0.0,Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.937825918197632,0,
