id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 29 prediction
232,29.588534093390287,2.4657111744491904,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,180,100.0,25.0,4.317534093390284,6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,116643,,,0,0,-1,1,128.4,154,93,4.0,,0,3,2.4,0.0,0,Fabio Henrique,1.4,2.358321559234161,2.6899931908962538,2.5565330365965937,2.27977448687985,12.0,19,,,,,,,,,,,,2.2826972007751465,1.7829015254974363,1.9770803451538088,2.1204521656036377,2.2826972007751465,2.2600107192993164,2.6208372116088867,0.0,1.9701471328735352,,,,,,,,10,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,,,45.8,168,85,False,193.6,171,57,1008,,2021-12-17T00:30:15.262752Z,54,0,0,,0,,116643.jpg,2.8,0,0,Tavares,0.6,False,,a,11,14,Liverpool,136.0,152,81,33,79280,286,116927,489,0.45661318045355376,0.4367262146729927,0.42218046053330555,1.0610731461332494,0.3,3.5957917902204724,6.1,Fabinho,0.5,1.5,0.0,,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,,,,,0.0,0.0,0.0,0.3,0.0,,,0.8,1.3,0.10833333333333334,1.4,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1999999999999999,0.1,0.0,0.4,,,,1.0,,2.3678794411714423,2.0408182206817176,2.3328710836980795,2.8488116360940263,1.8187307530779808,2.7408182206817187,,,,,2.9493289641172216,2.2725317930340125,2.906569659740599,3.820568619222636,3.3328710836980795,,,19.41727566719055,4,2.1204521656036377
233,142.22630114008544,7.901461174449191,10,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,20,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,,0.0,3.0,0.0,2.0,0.0,3.0,2.0,3.0,506,,,6.476301140085426,10,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,118748,,,0,0,5,-5,509.8,3,2,2.0,,6,3,8.8,0.0,0,Mohamed,7.8,6.852667072504436,7.762619559647307,8.02687315888592,6.4094380467991465,18.0,19,,,,,,,,,,,,5.31910514831543,3.975131511688232,5.156553268432617,4.922955513000488,5.31910514831543,5.625262260437012,5.592145442962647,0.0,5.156553268432617,,,,,,,,15,15,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,252.0,1,1,True,795.8,1,1,1603,,,130,0,0,2.0,0,,118748.jpg,9.4,0,0,Salah,64.9,False,,a,11,14,Liverpool,1213.0,1,1,170,2810779,63670,1749804,28131,0.6078047057268608,0.5271282363464951,0.49303369590762663,2.191471031966498,0.6,3.5663831417377176,13.1,Salah,6.5,19.5,1.2,0.5,0.0999999999999996,0.4000000000000003,0.7999999999999998,0.0,0.4000000000000003,0.2000000000000001,0.0999999999999996,0.0,,0.1,0.1999999999999999,0.6000000000000001,0.0,0.1,0.6999999999999997,0.3999999999999999,0.7000000000000002,10.9,17.4,0.9666666666666666,1.4,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,53.54,0.2,0.0999999999999996,0.1000000000000005,1.2000000000000002,0.0999999999999996,1.0999999999999996,0.200000000000001,1.299999999999999,0.7000000000000011,0.0999999999999996,,0.3,1.2,0.8,0.5,1.0999999999999996,0.1000000000000005,0.3999999999999994,1.4000000000000004,,11.388596963941604,5.103871083698078,3.9388794411714434,9.940818220681718,6.003871083698077,11.048811636094024,5.789730753077987,9.840818220681715,7.470320046035644,2.536883167401238,,4.29658530379141,12.04932896411722,8.072531793034013,6.677569659740599,7.949568619222633,8.703871083698083,8.57753065971263,15.09413016014843,46.36298084259033,1,5.296169281005859
234,63.00349243582133,4.500249459701523,5,,0.0,0.0,,1.0,2.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,8,,0.0,0.0,,3.0,0.0,0.0,2.0,0.0,2.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,322,0.0,0.0,20.14849243582133,6,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,122798,2.0,,-1,1,0,0,418.0,13,3,,,2,2,0.0,0.0,0,Andrew,6.2,5.185092715929104,4.675011984879995,4.741970489083206,5.934502187196579,14.0,19,,,,,,,,,,,,3.7597615718841553,2.804309844970703,3.49129581451416,3.5399844646453857,3.7597615718841553,4.148953914642334,4.64130163192749,0.0,3.3631339073181152,,,,,,,,15,1,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,90.9,44,4,False,322.6,65,21,1214,Suspended until 15 Jan,2021-12-19T21:00:16.052287Z,70,0,0,,0,,122798.jpg,4.9,1,0,Robertson,2.3,False,,s,11,14,Liverpool,168.0,124,19,69,426841,479,390182,19084,0.6428927799573605,0.7407275308470148,0.8477860267423685,1.7009344154461459,0.9,4.721212455204555,9.9,Robertson,3.0,9.0,,0.0999999999999998,0.1,,0.2000000000000001,0.2999999999999998,0.1,0.1999999999999997,0.0,0.2000000000000001,,,0.5,0.3,,0.0999999999999999,0.0,0.9,0.0,1.0,4.0,0.2857142857142857,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,6.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9,,,0.0,0.0,,0.1,0.0,0.0,0.0,,,1.6314843347923182,2.7715177646857696,,7.702484334792318,5.637246544376105,4.574923012311924,7.563272882726874,4.681280184142556,6.918532669604961,,,5.297315856468886,4.9901271721360505,,2.26927447689054,2.331484334792319,7.126122638850534,2.892520640593719,33.048487186431885,4,3.5399844646453857
235,8.8,2.9333333333333336,0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,3,,,0.0,,,,3.0,,,,,,,,0.0,,,,,60,25.0,25.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,152760,,,0,0,-2,2,3.6,391,56,,,0,4,0.7,0.0,0,Divock,1.6,3.9,2.9333333333333336,2.9333333333333336,6.0,3.0,19,,,,,,,,,,,,2.647977352142334,1.8187081813812256,1.9761805534362795,2.2359657287597656,2.647977352142334,2.9669032096862797,3.2742629051208496,0.0,1.846806764602661,,,,,,,,0,2,,,1.0,,,,1.0,,,,,,,,0.0,,,,,16.8,331,45,False,69.0,334,41,38,Knee injury - 25% chance of playing,2021-12-11T17:00:18.448794Z,48,0,0,,0,,152760.jpg,4.7,0,0,Origi,1.1,False,,d,11,14,Liverpool,96.0,195,45,14,149018,1029,176787,1901,0.6111111111111112,0.8125,1.25,1.3388773627904063,0.3,4.510572453339894,2.9,Origi,0.0,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,0.7,0.7,0.2333333333333333,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,,,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,2.8,,,0.2,,,,0.4999999999999999,,,,,,,,0.0,,,,,,,,1.7999999999999998,,,,6.0,,,,,,,,1.0,,,,,21.65074777603149,0,2.2359657287597656
236,11.158767046695145,1.859794507782524,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,28,100.0,100.0,2.158767046695142,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,157882,,,0,0,-4,4,3.8,389,187,,,0,3,1.4,0.0,0,Takumi,0.4,1.5,1.5,1.5,1.0,6.0,19,,,,,,,,,,,,1.9303953647613523,0.9261773824691772,1.1088577508926392,1.1528010368347168,1.9303953647613523,1.5520821809768677,2.1817448139190674,0.0,1.0554825067520142,,,,,,,,0,1,,0.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,7.0,387,175,False,34.8,374,161,40,,2021-09-08T10:00:09.548644Z,51,0,0,,0,,157882.jpg,1.7,0,0,Minamino,0.1,False,,a,11,14,Liverpool,33.0,310,158,10,5561,153,13265,58,0.3646655897612792,0.29411764705882354,0.19607843137254904,0.823530850068959,0.1,2.5472034192552755,2.0,Minamino,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.8,0.8,0.13333333333333333,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,,,,,,,,4.0,,0.0,0.0,0.8,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,1.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,12.990737438201904,1,1.1528010368347168
237,114.39484849808152,7.149678031130095,8,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,,0.0,,0.0,1.0,27,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,,3.0,2.0,3.0,,0.0,,0.0,1.0,498,100.0,100.0,23.02684849808152,9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,169187,1.0,,0,0,8,-8,811.0,1,1,1.0,,5,2,8.6,0.0,0,Trent,7.6,7.890557178906633,7.208577697207875,7.469069029126969,9.08450218719658,16.0,19,,,,,,,,,,,,5.108370780944824,3.733544111251831,4.455841064453125,4.262226581573486,5.108370780944824,5.148352146148682,5.857137203216553,0.0,4.455841064453125,,,,,,,,13,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,160.8,3,1,True,528.0,2,1,1413,,2021-09-28T18:30:10.254654Z,83,0,0,,0,,169187.jpg,7.9,0,0,Alexander-Arnold,42.7,False,,a,11,14,Liverpool,267.0,68,2,126,3179918,40628,2278645,6570,0.861406991702421,0.950669539627305,1.094518335806817,2.481689473813487,0.9,5.152424703161399,15.2,Alexander-Arnold,6.8,20.4,0.2,0.0,0.5,1.0000000000000004,0.0999999999999996,0.2999999999999998,0.2000000000000001,0.2999999999999998,0.1000000000000005,0.8999999999999995,,1.2,0.4000000000000001,0.5999999999999999,,0.0,,0.1,0.8999999999999999,1.8,8.6,0.5375,1.4,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,10.8,0.1,0.0,0.2,0.2999999999999999,0.0,0.1,0.1999999999999999,0.1999999999999999,0.0,0.1,,0.0,0.1,0.2,,0.0999999999999999,,0.1999999999999999,0.0,,4.186387855766426,2.331484334792319,7.94251776468577,14.305272882726872,4.402484334792318,5.695246544376107,10.074923012311924,10.063272882726874,7.981280184142558,8.21853266960496,,11.357341215165638,7.597315856468886,9.86112717213605,,2.19827447689054,,5.926122638850533,7.36352064059372,42.76512503623962,1,4.635441303253174
238,7.317534093390284,2.4391780311300946,0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,9,100.0,100.0,4.317534093390284,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171287,,,0,0,-3,3,0.3,431,161,,,0,2,1.2,0.0,0,Joseph,0.2,1.0,1.0,1.0,1.0,3.0,19,,,,,,,,,,,,1.731851577758789,0.9322351217269896,1.296523928642273,1.6305700540542605,1.731851577758789,1.926729798316956,2.4494595527648926,0.0,1.2025433778762815,,,,,,,,1,0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,0.4,455,163,False,3.2,444,162,14,,2021-11-04T00:00:08.942491Z,47,0,0,,0,,171287.jpg,1.0,0,0,Gomez,0.4,False,,a,11,14,Liverpool,0.0,603,218,3,17399,146,59450,91,0.5189740491766158,0.2127659574468085,0.2127659574468085,1.1251089278279818,0.0,3.0919861793518066,0.6,Gomez,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,0.0,0.0,0.0,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,0.0,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,14.532335042953491,0,1.6305700540542605
239,26.70915057004272,2.9676833966714127,1,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,1.0,2,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,2.0,119,100.0,100.0,3.238150570042713,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,175592,,,0,0,0,0,94.5,191,113,,,1,3,1.4,0.0,0,Naby,0.4,1.44562772246708,3.1729239978770507,2.82008069499948,1.66844158370062,9.0,19,,,,,,,,,,,,2.9542691707611084,2.37742280960083,2.608201503753662,2.8679866790771484,2.9542691707611084,3.192074775695801,3.4118692874908447,0.0,2.5252692699432373,,,,,,,,2,2,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,1.0,,,0.0,1.0,38.6,205,98,False,164.8,209,76,469,,2021-10-24T22:30:12.771233Z,50,0,0,,0,,175592.jpg,3.6,0,0,Keita,0.2,False,,a,11,14,Liverpool,126.0,162,86,32,45362,597,53809,200,0.5935366793342826,0.289125544493416,0.333688316740124,1.3271883621309504,0.1,5.151869869232177,6.4,Keita,0.9,2.7,0.2,0.0,,,,,,,0.0,0.0999999999999999,,0.0,,0.0,0.0,,,0.0,0.7,1.0,1.9,0.2111111111111111,1.4,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,5.0,0.0,0.0,,,,,,,0.0999999999999999,0.0999999999999999,,0.0,,0.0,0.1,,,0.1,0.6000000000000001,,2.8465969639416064,1.0,,,,,,,1.5,1.83688316740124,,2.4965853037914094,,1.0,1.5,,,3.106530659712633,10.09413016014843,25.75934934616089,1,2.8679866790771484
240,99.4875066323029,5.852206272488406,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,276,100.0,100.0,6.116506632302903,9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,194634,,,0,0,6,-6,290.5,45,32,,,1,3,6.2,0.0,0,Diogo,5.2,6.024034927573347,6.0922656823822985,5.824421643043348,5.456483491628714,17.0,19,,,,,,,,,,,,4.79138708114624,3.67892074584961,4.4309401512146,4.172954559326172,4.79138708114624,4.931511402130127,5.788693428039551,0.0,4.4309401512146,,,,,,,,10,10,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,148.7,5,3,True,444.4,13,5,1212,,2021-12-10T13:00:13.461369Z,81,0,0,,0,,194634.jpg,5.5,0,0,Jota,27.4,False,,a,11,14,Liverpool,757.0,3,3,94,4076525,76539,2780631,13977,0.7224946015417786,0.743708015749796,0.6736399372381129,2.056255684243039,0.6,5.134233427636418,11.6,Jota,3.2,9.6,0.0,0.0,0.1,0.0,0.1,0.6000000000000001,0.0,0.0,0.0,0.1,,0.1,0.0,1.5,0.0,0.2999999999999998,0.0,,0.3999999999999999,10.2,13.399999999999999,0.7882352941176469,1.4,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,51.0,0.7,0.0,0.0999999999999996,1.1000000000000003,1.9,0.2999999999999998,0.9000000000000004,0.4000000000000003,1.0999999999999996,0.1999999999999993,,0.2,0.2999999999999999,0.1999999999999999,1.0,0.8999999999999999,0.1,,0.8000000000000003,,5.746596963941607,1.0,3.167879441171441,8.24081822068172,13.132871083698078,6.848811636094027,7.318730753077983,3.0000000000000018,8.170320046035638,3.3368831674012367,,3.796585303791409,2.5,7.7725317930340125,7.406569659740599,7.549568619222635,1.83287108369808,,8.19413016014843,41.58729076385498,1,4.570556163787842
241,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,197464,,,0,0,-3,3,0.0,511,204,,,0,2,0.0,0.0,0,Nathaniel,0.0,,,,,,19,,,,,,,,,,,,2.5216281414031982,1.3516989946365356,1.7727763652801514,2.02571702003479,2.5216281414031982,2.321876287460327,3.0880861282348637,0.0,1.728187084197998,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,528,204,False,0.0,525,204,0,Facial Injury - Unknown return date,2021-12-10T12:30:13.078968Z,42,0,0,,0,,197464.jpg,0.0,0,0,Phillips,0.1,False,,i,11,14,Liverpool,0.0,475,193,0,4545,6,22258,73,,,,,0.0,4.608884567306154,0.0,Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35731518268585,0,2.02571702003479
242,3.439178031130095,3.439178031130095,0,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,0.0,,29,100.0,100.0,1.4391780311300948,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,200720,,,0,0,-2,2,0.0,517,46,,,0,1,1.0,0.0,0,Caoimhin,0.0,,4.426122638850534,4.426122638850534,,1.0,19,,,,,,,,,,,,3.666215181350708,3.272766351699829,3.297367811203003,3.438694477081299,3.666215181350708,3.7035651206970215,3.957260608673096,0.0,3.289353132247925,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0.0,,1.8,432,30,False,18.4,403,30,90,,2021-10-26T17:00:11.009904Z,43,0,0,,0,,200720.jpg,6.0,0,2,Kelleher,0.1,False,,a,11,14,Liverpool,0.0,484,38,6,9464,90,13276,83,0.7998088444488594,,,1.6585189196786585,0.0,7.3791005445081135,1.4,Kelleher,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,,,,,,0.5,1.5,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,4.426122638850534,,31.730132341384888,0,3.438694477081299
243,17.93506818678057,2.989178031130095,0,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,0,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,128,,,8.635068186780568,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,1.0,204716,,,0,0,-4,4,10.0,375,134,,,0,2,1.4,0.0,0,Ibrahima,0.4,2.6229453808330385,2.8850968004813784,2.8850968004813784,2.414406426873758,6.0,19,,,,,,,,,,,,2.60245680809021,1.955565452575684,2.3994333744049072,2.663140296936035,2.60245680809021,2.9166524410247803,3.3338170051574707,0.0,2.275895595550537,,,,,,,,5,0,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,13.8,349,123,False,120.2,268,102,540,,,51,0,0,,0,,204716.jpg,3.5,0,0,Konaté,1.2,False,,a,11,14,Liverpool,8.0,375,136,21,73820,1259,226662,746,0.5861133394372735,0.5143030158496155,0.47341302487720754,1.323630279949123,0.1,4.5906976625031115,4.1,Konaté,0.1,0.3,,0.0,,,0.0,,,,0.0,0.0,,,,,0.1,,,,0.0,0.0,0.1,0.016666666666666666,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,,,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,0.0,,0.0,,,0.0,,,,0.0,0.0,,,,,0.0,,,,0.0,,,2.331484334792319,,,3.331484334792319,,,,4.681280184142556,0.1475326696049601,,,,,3.9262786389623976,,,,2.892520640593719,23.41255807876587,1,2.663140296936035
244,17.169972538912617,3.433994507782524,1,,0.0,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,3,,0.0,,,,,,,,,,,,,0.0,1.0,2.0,,0.0,84,100.0,25.0,1.7989725389126183,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,206915,,,0,0,0,0,56.3,249,144,,,0,3,1.0,0.0,0,Curtis,0.0,2.3328710836980795,3.2818881893534444,3.2818881893534444,,5.0,19,,,,,,,,,,,,3.711061954498291,3.060034275054932,3.4694297313690186,3.610755681991577,3.711061954498291,3.8716132640838623,4.122052192687988,0.0,3.3391594886779785,,,,,,,,6,1,,0.0,,,,,,,,,,,,,0.0,1.0,0.0,,0.0,20.8,308,140,False,81.2,320,135,320,,2021-12-17T00:30:15.285003Z,50,0,0,,0,,206915.jpg,4.2,0,0,Jones,0.1,False,,a,11,14,Liverpool,70.0,235,128,21,44839,13,45142,43,0.6867989015565048,0.4665742167396159,,1.5357290307525309,0.0,6.501184844970704,4.2,Jones,0.2,0.6000000000000001,,0.0,,,,,,,,,,,,,0.0,0.0,0.1,,0.1,0.4,0.6000000000000001,0.12000000000000002,,1.0999999999999996,1.0,0.3000000000000007,1.0999999999999996,0.5999999999999996,0.200000000000001,0.2999999999999989,0.4000000000000003,3.299999999999999,0.0,,,,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,2.0,,0.0,,,,,,,,,,,,,0.0,0.2,0.0,,0.2,,,2.3328710836980795,,,,,,,,,,,,,1.0,4.149568619222635,5.403871083698079,,3.5231301601484297,32.50592422485352,0,3.610755681991577
