id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 26 prediction
76,59.78942956238094,3.7368393476488087,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,275,,,19.276429562380937,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61810,,,0,0,1,-1,40.0,274,83,,,0,2,2.7,3.7,8,Pontus,3.2,3.5127480909176327,4.118940669237584,4.042289417447342,3.434609782257698,16.0,16,,,,,,,,3.9493777751922607,3.8351590633392334,3.81205677986145,,2.428739547729492,4.078752040863037,2.642737865447998,4.060502529144287,2.428739547729492,3.7519452571868896,,,,,,,,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,122,31,False,294.0,63,23,1431,,,46,0,0,,0,,61810.jpg,3.7,0,0,Jansson,7.9,False,,a,3,94,Brentford,176.0,102,12,59,1157511,27922,648538,7632,0.8123563799236542,0.7636408893299202,0.7466543004908041,1.742310329652056,0.7,7.642087729080864,12.8,Jansson,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.11875,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0999999999999999,0.1,0.4,8.026122638850534,2.892520640593719,1.4432126334493351,1.9863878557664272,1.8075860719786203,2.9863412151656394,2.26287181315765,2.0901271721360497,8.026122638850534,7.195246544376106,7.866246544376106,5.274923012311929,2.9863412151656377,3.33387181315765,4.263520640593719,5.874923012311927,4.386387855766427,35.15360355377197,3,4.165593147277832
77,48.39010739059523,3.024381711912202,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211,100.0,100.0,4.819107390595234,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,128295,,,0,0,0,0,134.6,130,81,,,0,3,1.5,2.5,2,Christian,2.0,3.278512022729408,2.9259185006427297,3.100744229361836,2.4136524455644244,16.0,16,,,,,,,,3.135655164718628,3.070739984512329,3.2743594646453857,,2.6258840560913086,3.3575572967529297,2.787132501602173,3.339307308197021,2.6258840560913086,3.216979503631592,,,,,,,,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,59,39,False,285.2,69,24,1406,,2021-11-28T23:00:17.763723Z,50,0,0,,0,,128295.jpg,2.6,0,0,Nørgaard,0.8,False,,a,3,94,Brentford,291.0,51,29,41,177487,716,162460,2819,0.6048763423824404,0.6557024045458816,0.48273048911288485,1.3525446195485737,0.4,6.129063081741333,8.2,Nørgaard,1.1,3.3000000000000003,0.0,0.1,0.0,0.0,0.0,0.1999999999999999,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2999999999999999,2.1,3.2,0.2,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,10.5,0.7,0.0,0.8999999999999999,0.0,-0.1,0.0,0.0,0.2000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,3.9065306597126335,5.72313016014843,3.181803158362334,6.746596963941607,1.2018965179946552,1.9965853037914087,2.690717953289412,2.2725317930340125,3.9065306597126335,1.5488116360940265,1.5488116360940265,2.818730753077982,2.4965853037914094,2.6907179532894125,1.22313016014843,4.918730753077982,4.646596963941607,30.645315408706665,4,3.2118160724639893
78,58.782,4.198714285714286,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,191,75.0,0.0,0.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,144485,,,0,0,1,-1,220.1,67,9,2.0,,1,4,2.2,0.0,0,Ivan,3.4,3.575,4.418615384615384,4.267285714285714,4.833333333333333,14.0,16,,,,,,,,4.184379577636719,3.732336282730103,3.699347734451294,,3.0980875492095947,3.895925998687744,3.175417900085449,3.895925998687744,3.0980875492095947,3.6419677734375,,,,,,,,19,4,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96.2,28,8,False,280.4,73,7,1260,Lack of match fitness - 75% chance of playing,2021-12-06T00:00:16.942907Z,66,0,0,1.0,0,,144485.jpg,3.9,0,0,Toney,13.5,False,,d,3,94,Brentford,461.0,19,10,55,1990158,2553,3118270,136458,0.6361688311688313,0.5416666666666667,0.7323232323232323,1.6343473191322373,0.5,5.561870733896892,8.3,Toney,2.8,8.399999999999999,0.1,0.0,0.0,0.0,0.0,0.0999999999999996,,,0.0,0.0,0.6,0.8,0.7000000000000002,0.2999999999999998,0.0,0.2000000000000001,4.2,7.0,0.5,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,15.84,0.0,0.3000000000000002,0.1999999999999997,0.3000000000000002,0.6999999999999997,0.3000000000000002,,,0.5,0.5,0.0,0.8,0.1999999999999999,0.1,0.1999999999999997,0.1,,2.3,3.200000000000001,1.799999999999999,3.200000000000001,7.799999999999999,3.5,,,4.0,4.0,3.8,11.371,5.671,3.3,2.799999999999999,3.000000000000001,36.70834684371948,2,4.28687047958374
79,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,154138,,,0,0,-4,4,0.0,623,253,,,0,3,0.0,0.0,0,Tariqe,0.0,,,,,,16,,,,,,,,2.591588020324707,2.317440986633301,2.365368127822876,,1.9457038640975952,2.419888734817505,2.002936840057373,2.3635199069976807,2.0053439140319824,2.305727958679199,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,625,252,False,0.0,625,252,0,Hamstring injury - Unknown return date,2021-11-30T17:30:16.450591Z,51,0,0,,0,,154138.jpg,0.0,0,0,Fosu-Henry,0.0,False,,i,3,94,Brentford,0.0,618,252,0,1909,13,8274,49,,,,,0.0,4.468756399902643,0.0,Fosu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79065763950348,0,2.47313928604126
80,32.84299162883928,3.649221292093253,0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,0.0,0.0,10.842991628839275,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154561,,,0,0,-1,1,0.0,514,48,,,0,1,0.0,0.0,0,David,0.0,4.051277169557358,4.1460575797574375,4.228997919850357,,9.0,16,,,,,,,,3.897106409072876,3.867680311203003,3.737551689147949,,3.361227512359619,4.05677604675293,3.41827654838562,4.0385260581970215,3.361227512359619,3.743942499160767,,,,,,,,9,0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,296,21,False,192.6,151,21,810,Knee injury - Expected back 19 Mar,2021-10-26T22:00:11.833421Z,44,0,0,,0,,154561.jpg,3.8,0,22,Raya Martin,4.1,False,,i,3,94,Brentford,0.0,483,40,34,918305,177,899075,8760,0.8293684754757392,0.9207448112630359,,1.7396979909446895,0.0,8.519915017214688,7.7,Raya,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.89252064059372,,,,,,,,4.195246544376106,5.195246544376106,5.274923012311929,3.9863412151656377,2.36287181315765,3.892520640593719,5.274923012311927,2.9863878557664263,37.48762607574463,0,4.005311489105225
81,47.43091317868303,3.1620608785788686,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,100.0,0.0,4.517913178683032,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,174932,4.0,,0,0,0,0,157.8,111,71,5.0,,1,3,3.1,0.0,0,Sergi,3.6,3.1133988408423834,2.9660176321377363,3.223158467338449,3.500932892027373,15.0,16,,,,,,,,3.011209011077881,2.94604754447937,3.249786138534546,,2.627695322036743,3.312597274780273,2.730870723724365,3.294347286224365,2.627695322036743,3.2418463230133057,,,,,,,,19,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,62,40,False,241.6,101,36,1220,,2021-12-06T00:00:16.986937Z,55,1,0,,0,,174932.jpg,3.5,0,0,Canós,1.5,False,,a,3,94,Brentford,285.0,52,30,52,382342,1889,376469,4413,0.5749201597416125,0.566072516516797,0.636533253095886,1.3483072889461314,0.7,5.485428593375466,9.5,Canós,1.2,3.6,0.2,0.0999999999999999,0.0,0.2999999999999999,0.0,0.0,0.0,,0.0999999999999999,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.1,1.8,3.0,0.2,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,9.0,0.2,0.0999999999999999,0.3,0.2,0.0,0.0,0.7,,0.0,0.0999999999999999,0.0,0.0,0.0,0.2,0.0,0.0,,6.82313016014843,2.910803158362333,3.746596963941607,7.643896517994655,1.49658530379141,0.0907179532894126,4.7725317930340125,,2.8488116360940263,3.0488116360940265,1.8187307530779824,3.6965853037914096,2.0907179532894125,2.99413016014843,1.8187307530779817,2.546596963941607,30.169857263565063,5,3.1277623176574707
82,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,183656,,,0,0,-2,2,0.0,624,254,,,0,3,0.0,0.0,0,Pelenda Joshua,0.0,,,,,,16,,,,,,,,2.591588020324707,2.317440986633301,2.365368127822876,,1.9457038640975952,2.419888734817505,2.002936840057373,2.3635199069976807,2.0053439140319824,2.305727958679199,,,,,,,,0,0,,,,,,,,,,,,,,,,,0.0,626,253,False,0.0,626,253,0,Hip injury - Unknown return date,2021-08-09T06:00:12.543954Z,53,0,0,4.0,0,,183656.jpg,0.0,0,0,Dasilva,0.0,False,,i,3,94,Brentford,0.0,620,253,0,491,20,1704,8,,,,,0.0,4.300124082925185,0.0,Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79065763950348,0,2.47313928604126
83,53.67642956238093,3.354776847648808,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,100.0,100.0,19.276429562380937,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194010,,,0,0,0,0,136.6,128,28,,,1,2,2.7,3.7,2,Rico,3.2,3.5856480909176325,3.71140733590425,3.660226917447342,3.0746097822576983,16.0,16,,,,,,,,3.268728256225586,3.239302158355713,3.465611696243286,,2.4673385620117188,3.607248067855835,2.605167865753174,3.5889980792999268,2.4673385620117188,3.4055001735687256,,,,,,,,22,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,134,38,False,217.0,122,50,1374,,2021-11-28T23:00:18.761535Z,45,0,0,,0,,194010.jpg,3.4,0,0,Henry,2.0,False,,a,3,94,Brentford,118.0,156,31,54,237418,4228,139994,6849,0.7455059661441795,0.796810686870585,0.6832466182794885,1.5814569722267342,0.7,7.008000956641303,12.0,Henry,0.6,1.7999999999999998,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0,0.1,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.0,1.1,1.7000000000000002,0.10625000000000001,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.6000000000000005,0.0,0.0,0.5,0.1999999999999999,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,5.026122638850534,2.892520640593719,1.4432126334493351,7.986387855766427,3.00758607197862,4.586341215165639,1.3628718131576505,1.3901271721360495,5.026122638850534,4.495246544376106,5.395246544376105,5.574923012311928,2.9863412151656377,1.36287181315765,3.192520640593719,5.274923012311927,2.5863878557664264,31.536004304885864,2,3.4207708835601807
84,37.91552475485863,2.9165788272968176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,148,100.0,100.0,3.915524754858628,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,204580,2.0,,0,0,0,0,201.3,76,53,,,1,3,1.5,2.5,1,Vitaly,2.0,2.124037461117446,3.014326625847415,2.953465359255185,2.4736524455644244,13.0,16,,,,,,,,2.7272748947143555,2.654600143432617,2.9364326000213623,,2.2095303535461426,3.0272974967956543,2.3699567317962646,2.97092866897583,2.2095303535461426,2.928492784500122,,,,,,,,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,55.9,98,53,False,211.8,129,44,1004,,2021-10-03T23:00:16.200398Z,50,0,0,,0,,204580.jpg,2.7,0,0,Janelt,0.1,False,,a,3,94,Brentford,144.0,129,68,35,33807,100,30057,584,0.5833157654593635,0.4248074922234892,0.49473048911288486,1.3043337039144607,0.4,5.356916093826294,7.0,Janelt,1.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0999999999999999,0.1,0.3,0.0,0.0999999999999999,0.0999999999999999,,,,1.2,2.2,0.16923076923076924,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1999999999999999,0.1,0.0,0.1,0.4999999999999999,0.3,,,,2.906530659712633,2.22313016014843,1.5000000000000004,1.0,1.7018965179946548,3.09658530379141,2.0907179532894125,2.5725317930340124,2.906530659712633,3.3488116360940268,2.4488116360940264,3.318730753077982,5.296585303791409,6.890717953289412,,,,26.78458046913147,2,2.7505364418029785
85,16.051553695297617,2.006444211912202,2,,0.0,1.0,0.0,,,,1.0,0.0,0.0,,,,,0.0,0.0,0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,72,,,2.409553695297617,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205836,,,0,0,-2,2,56.2,241,139,4.0,,0,3,0.3,1.3,4,Saman,0.8,1.6736666666666669,1.8363514545117536,1.8363514545117536,0.8855,8.0,16,,,,,,,,2.4190773963928223,2.391674518585205,2.488992929458618,,2.0616490840911865,2.57985782623291,2.0777394771575928,2.523489475250244,2.0616490840911865,2.488992929458618,,,,,,,,3,1,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,0.0,0.0,26.2,256,115,False,93.6,284,117,273,,,53,0,0,,0,,205836.jpg,2.2,0,0,Ghoddos,0.0,False,,a,3,94,Brentford,111.0,168,88,18,2526,52,4723,62,0.3785743796060759,0.3157861635220126,0.1670754716981132,0.8715436723072825,0.2,4.444415254412957,3.4,Ghoddos,0.7,2.1,,0.0,0.4999999999999999,0.0,,,,0.0,0.0,0.2,,,,,0.0,0.0,0.6,1.2999999999999998,0.16249999999999998,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,3.0,,0.1999999999999999,0.0,0.0,,,,0.0,0.0,0.1,,,,,0.4,0.0,1.771,,1.0,3.271,0.0,,,,1.771,1.0,3.6488116360940266,,,,,3.0,1.0,23.555400848388672,2,2.462278127670288
86,25.282942119122023,2.5282942119122023,1,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,2,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2.0,112,100.0,100.0,3.011942119122021,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207283,1.0,,0,0,-1,1,248.0,51,35,3.0,,0,3,0.3,1.3,2,Mathias,0.8,2.777923582398074,2.482338865918459,2.482338865918459,1.535510219904211,10.0,16,,,,,,,,2.5314512252807617,2.467531681060791,2.623729944229126,,2.136094331741333,2.714594841003418,2.226975202560425,2.658226251602173,2.136094331741333,2.623729944229126,,,,,,,,12,0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,39.3,181,88,False,105.6,267,110,519,,2021-11-08T16:30:11.453664Z,49,0,0,,0,,207283.jpg,2.1,0,0,Jensen,0.1,False,,a,3,94,Brentford,38.0,288,147,21,11682,113,10758,263,0.5159784105943269,0.5669231800812395,0.3133694326335124,1.1421669006661392,0.2,5.029926008107711,4.3,Jensen,1.0,3.0,,0.1999999999999999,0.5000000000000001,,,0.0,0.0,0.0,,0.2,0.0,,,0.0999999999999999,0.0,0.1,0.1,1.1,0.11000000000000001,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.5,,0.0,0.1,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,2.606530659712633,,2.7108031583623333,4.246596963941608,,,1.0,1.0,2.606530659712633,,1.6,1.0,,,2.5231301601484297,2.8187307530779817,5.317596963941607,24.646637439727783,0,2.528209686279297
87,15.02866108589285,2.504776847648808,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,64,100.0,100.0,7.228661085892851,1,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,213687,,,0,0,-1,1,82.7,195,50,,,0,2,1.3,2.3,1,Charlie,1.8,2.4419751158460503,2.4419751158460503,2.4419751158460503,2.3530925678619745,6.0,16,,,,,,,,2.6467361450195312,2.478132724761963,2.8452744483947754,,1.9791046380996704,3.0249247550964355,1.9951951503753664,2.9685559272766118,1.9791046380996704,2.8452744483947754,,,,,,,,6,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,16.0,323,112,False,54.8,337,130,448,,2021-08-25T08:00:07.939391Z,39,0,0,,0,,213687.jpg,1.7,0,0,Goode,2.0,False,,a,3,94,Brentford,24.0,313,105,10,200082,5354,154585,3315,0.6422504737561047,0.6261474656015513,0.6033570686825576,1.2683430596868377,0.5,6.524065274458666,2.6,Goode,0.4,1.2000000000000002,,,0.1,0.0,0.0,0.0,0.0,0.3,,,,,,,,,0.1,0.5,0.08333333333333333,,,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,,,,,,,,,0.6000000000000001,,,0.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.326122638850534,,,2.8863878557664275,1.0,3.98634121516564,1.3628718131576505,1.0901271721360497,4.326122638850534,,,,,,,,,25.443854570388797,3,2.681551694869995
88,8.571000000000002,1.4285000000000003,1,0.0,0.0,0.0,,,,,1.0,,,,,,,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,31,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216620,,,0,0,-2,2,12.2,353,49,,,0,4,0.3,1.3,4,Marcus,0.8,1.5142,1.5142,1.4285,1.771,6.0,16,,,,,,,,1.9534555673599243,1.7516638040542605,1.848982095718384,,1.495530605316162,2.028632164001465,1.4931232929229736,1.9722638130187988,1.495530605316162,1.848982095718384,,,,,,,,4,0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,8.5,369,49,False,20.6,385,48,192,,,53,0,0,3.0,0,,216620.jpg,1.7,0,0,Forss,0.1,False,,a,3,94,Brentford,54.0,257,48,10,20217,1099,25546,690,0.2695283018867925,0.2856981132075472,0.3341509433962264,0.6205007487870448,0.2,3.3596894651089078,1.9,Forss,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.2,0.2,0.03333333333333333,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.8,0.0,0.1,0.0,,,,,0.0,,,,,,,0.1,0.0,1.771,1.0,2.4,1.0,,,,,1.771,,,,,,,1.4,1.0,17.80635416507721,0,1.918190121650696
