id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 31 prediction
210,63.7220174433858,4.5515726745275575,2,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11,0.0,0.0,0.0,,,,,3.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,3.0,3.0,301,100.0,100.0,2.460017443385805,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166989,2.0,,0,0,-1,1,346.4,35,25,2.0,,2,3,9.6,4.8,0,Youri,4.8,4.694061635351452,4.776283968324373,4.821019917840959,1.516686634980163,14.0,21,,,,,,,,,,,,,,7.901112079620361,3.772697687149048,3.380033016204834,3.6012353897094727,3.852271556854248,3.380033016204834,4.244671821594238,3.5698702335357666,,3.772697687149048,,,,,,,23,5,0.0,0.0,0.0,,,,,2.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.6,39,25,False,429.0,29,12,1170,,2021-11-07T23:30:11.876693Z,64,0,0,2.0,0,,166989.jpg,5.0,0,0,Tielemans,4.0,False,,a,9,13,Leicester City,238.0,85,48,70,792971,22446,950015,6316,0.7111832303949308,0.7334471305236643,0.23698228671565047,1.799167073411417,0.7,6.446009837090969,10.9,Tielemans,2.9,8.7,0.1,0.1999999999999997,0.0,,,,,0.0,,,0.0,0.0,0.0,,0.1,0.0,1.0,0.5,0.1999999999999999,0.5,0.3000000000000002,2.9,5.8,0.41428571428571426,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,14.02,0.0,0.0,0.6000000000000001,,,,,1.1,,,0.0,0.6,0.0,,0.0,0.0,0.2,0.1999999999999999,0.0,0.1999999999999999,0.0,,2.63287108369808,3.006569659740598,5.301194211912202,,,,,11.048811636094028,,,2.033373269960326,5.082084998623899,1.0,,2.4826835240527343,2.060810062625218,7.017596963941607,7.819811636094026,1.8465969639416064,7.7725317930340125,6.2011942119122025,41.2544629573822,1,3.779840469360352
211,14.872008721692904,2.124572674527557,2,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,2.0,0.0,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,34,100.0,100.0,1.2300087216929023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168580,,,0,0,-3,3,93.2,207,125,,,0,3,0.4,0.2,0,Ayoze,0.2,1.6333333333333335,2.4484000000000004,1.8403333333333336,1.0,7.0,21,,,,,,,,,,,,,,3.88224458694458,1.95387601852417,1.6607199907302856,1.7558941841125488,2.051084280014038,1.6607199907302856,2.034688949584961,1.7558941841125488,,1.95387601852417,,,,,,,9,0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,26.7,286,134,False,68.8,344,144,215,,2021-12-13T12:00:13.618842Z,57,0,0,5.0,0,,168580.jpg,1.7,1,0,Pérez,0.1,False,,a,9,13,Leicester City,110.0,189,104,12,9500,371,26524,145,0.3727320481627293,0.2865497076023392,0.17543859649122806,0.8898855681756076,0.0,3.6166199048360186,2.1,Pérez,0.7,2.1,0.2,,,,,0.2999999999999999,0.0,,,,0.0,0.0999999999999999,,,,,,,,0.1,0.0,1.0,1.7,0.24285714285714285,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,5.0,0.0,,,,,0.0999999999999999,0.0999999999999999,,,,0.0,0.1,,,,,,,,0.5,0.2,,2.93287108369808,,,,,2.4,1.5,,,,1.0,-1.2000000000000002,,,,,,,,5.3420000000000005,2.0000000000000004,20.614733457565308,0,1.90573525428772
212,73.71787957006747,4.095437753892637,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,270,75.0,75.0,3.162879570067464,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172780,1.0,,0,0,-1,1,279.5,60,44,1.0,,3,3,10.8,5.4,0,James,7.2,6.046247669158743,4.9253357790665016,4.137035760829403,5.439323424087329,18.0,21,,,,,,,,,,,,,,8.732699394226074,4.101224899291992,3.588257074356079,3.929762601852417,4.246462821960449,3.588257074356079,4.747732162475586,4.072930335998535,,4.101224899291992,,,,,,,24,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.9,42,28,False,326.4,77,30,1159,Muscle injury - 75% chance of playing,2021-12-29T00:30:19.724577Z,69,0,0,4.0,0,,172780.jpg,4.6,0,0,Maddison,8.6,False,,d,9,13,Leicester City,362.0,50,28,82,1080293,31899,1271949,38069,0.593541703462701,0.8762677781389482,0.788307742621352,1.559106507224857,1.0,6.578471245973007,11.9,Maddison,2.4,7.199999999999999,0.2,0.0999999999999999,0.0,0.3,0.6,0.1,-0.1,0.3999999999999999,,,0.3999999999999999,0.0999999999999999,0.1,,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,0.0,4.1,6.5,0.3611111111111111,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,20.5,0.0,0.1999999999999999,0.0,0.1,0.4999999999999998,0.2000000000000001,0.3999999999999999,0.3000000000000002,,,0.7999999999999998,0.0,0.0999999999999996,,0.4,0.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.9,,2.93287108369808,3.706569659740599,1.0,2.4000000000000004,10.902810062625218,6.501896517994657,2.849568619222634,8.79081163609403,,,8.004373269960325,2.3820849986238986,2.8742735782143325,,4.182683524052735,2.360810062625218,1.0,1.2999999999999998,1.5,2.7725317930340125,7.801194211912202,45.39145159721375,2,4.282900333404541
213,42.084,3.006,4,0.0,0.0,,0.0,,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6,0.0,0.0,,0.0,,,0.0,,,,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,141,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173515,,,0,0,-6,6,146.5,148,23,,,1,4,0.0,0.0,0,Kelechi,4.0,3.8605,3.876625,3.160307692307692,6.721,14.0,21,,,,,,,,,,,,,,6.45341682434082,3.348284721374512,2.8307406902313232,2.880584955215454,3.444154977798462,2.8307406902313232,3.18171501159668,2.9048917293548584,,3.348284721374512,,,,,,,13,2,0.0,0.0,,0.0,,,0.0,,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.8,149,31,False,182.8,201,27,585,International Duty - Expected back 10 Feb,2021-12-31T18:00:20.436860Z,69,0,0,3.0,0,,173515.jpg,3.1,0,0,Iheanacho,2.3,False,,i,9,13,Leicester City,211.0,103,35,44,340568,367,1149262,21905,0.43565217391304345,0.5594927536231884,0.9740579710144928,1.1443646424032021,0.6,4.97202576070592,6.4,Iheanacho,2.2,6.6000000000000005,0.0,0.0,,0.0,,,0.0,,,,0.8,0.0,0.1,,0.0,0.3,0.1,0.5,0.2999999999999999,0.0,0.1,2.1,4.300000000000001,0.3071428571428572,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,8.4,0.0,0.0,,0.0,,,0.0,,,,0.8,0.0,0.0,,0.1,0.1999999999999999,0.0,0.1,0.5,0.2999999999999999,0.1,,1.0,1.0,,1.0,,,1.0,,,,12.142,1.0,1.3000000000000005,,1.4,2.7,1.3,3.671,7.899999999999999,3.970999999999999,2.7000000000000006,34.30697774887085,0,3.0841634273529053
214,3.527146595011244,1.1757155316704146,0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,16,100.0,100.0,0.527146595011244,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,197469,,,0,0,-1,1,2.1,406,193,,,0,3,1.0,0.5,0,Hamza,0.5,1.0,1.0,1.0,1.0,3.0,21,,,,,,,,,,,,,,3.7551426887512207,1.9172613620758057,1.547431230545044,1.6654058694839478,2.0144705772399902,1.547431230545044,1.9571049213409424,1.6654058694839478,,1.9172613620758057,,,,,,,1,0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,2.7,430,187,False,22.0,409,176,133,,2021-12-13T12:00:13.642861Z,44,0,0,,0,,197469.jpg,1.0,0,0,Choudhury,0.1,False,,a,9,13,Leicester City,2.0,398,188,3,10967,85,14580,127,0.2672080753796397,0.22727272727272727,0.22727272727272727,0.5605003875213659,0.1,4.500491266900842,0.7,Choudhury,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,0.0,,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,,2.599999999999998,-0.0999999999999978,,,,,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.0,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,19.80216157436371,0,1.8152464628219604
215,48.17301744338581,3.4409298173847005,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,,4,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,120,75.0,75.0,2.460017443385805,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201666,,,0,0,-5,5,191.5,108,68,,,1,3,2.2,1.1,0,Harvey,1.5,3.9606173671873073,3.952734751473793,3.5263742459329097,,14.0,21,,,,,,,,,,,,,,5.516549110412598,2.880969762802124,2.2083981037139893,2.2920963764190674,2.980160713195801,2.2083981037139893,2.8208529949188232,2.3513314723968506,,2.880969762802124,,,,,,,19,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,85.7,57,36,False,185.4,198,73,1025,Lack of match fitness - 75% chance of playing,2021-12-24T14:00:17.983289Z,65,0,0,,0,,201666.jpg,3.5,0,0,Barnes,2.1,False,,d,9,13,Leicester City,482.0,28,14,49,240573,565,1034348,2561,0.5293738180591847,0.6093257487980472,,1.3496437141344497,0.2,4.422909589914175,7.5,Barnes,1.3,3.9,0.0,0.0,0.0,0.0,0.0999999999999999,0.1,0.0999999999999999,0.8,,,,0.0,,,0.0,0.0,0.2,0.0,0.0,,,2.3,3.5999999999999996,0.2571428571428571,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,11.5,0.1,0.3999999999999999,0.0,0.0,0.3,0.1999999999999999,0.2999999999999998,0.0,,,,0.0,,,0.1999999999999999,0.0,0.1,0.4,0.3,,,,2.8328710836980795,3.0,5.301194211912202,1.0,4.631810062625218,3.501896517994656,4.949568619222633,5.719811636094028,,,,2.0820849986238987,,,3.1826835240527345,2.060810062625218,3.3465969639416064,3.5488116360940265,3.5175969639416067,,,28.74891233444214,2,2.6091859340667725
216,30.55530191171539,2.350407839362722,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,170,0.0,0.0,2.2843019117153904,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203341,,,0,0,-2,2,37.6,297,160,,,0,3,0.0,0.0,0,Wilfred,1.5,2.4828463945733805,2.3854675113360693,2.359938313724164,2.074273578214334,13.0,21,,,,,,,,,,,,,,4.722399711608887,2.5673365592956543,1.934415936470032,2.0933852195739746,2.6645452976226807,1.934415936470032,2.254448652267456,2.0933852195739746,,2.5673365592956543,,,,,,,20,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,39.8,219,106,False,219.6,164,56,1170,International Duty - Expected back 10 Feb,2021-12-31T18:00:20.459921Z,48,0,0,,0,,203341.jpg,2.2,0,0,Ndidi,0.9,False,,i,9,13,Leicester City,139.0,161,87,29,79594,33,154523,3284,0.4896682998672338,0.517259665536121,0.4321403287946529,1.0728094941299515,0.3,5.202507774035135,6.0,Ndidi,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.9,0.9,0.06923076923076923,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,4.5,0.0,,0.1,0.0,0.0999999999999999,0.1999999999999999,0.0,0.1,,,,0.0,0.0,,0.0,0.1,0.1999999999999999,0.0,,,,,2.3328710836980795,,1.801194211912202,2.0907179532894125,2.560810062625218,2.972896517994656,2.149568619222635,3.048811636094028,,,,2.0820849986238987,2.074273578214334,,2.1826835240527345,2.560810062625218,2.2465969639416064,2.5488116360940265,,,,24.97203731536865,3,2.140368223190308
217,36.74579402690654,2.2966121266816586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,0.0,0.0,11.245794026906538,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218031,,,0,0,-1,1,36.9,300,95,,,0,2,0.0,0.0,0,Çaglar,1.2,1.7814438313807592,2.7619566519066283,2.553567684027748,,16.0,21,,,,,,,,,,,,,,4.933606624603272,2.644615411758423,1.9227306842803955,2.1857621669769287,2.791463851928711,1.9227306842803955,2.5617592334747314,2.1857621669769287,,2.644615411758423,,,,,,,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.9,208,64,False,337.4,68,23,1417,Hamstring injury - Expected back 23 Jan,2021-12-15T15:30:18.895746Z,49,0,0,,0,,218031.jpg,2.0,0,0,Söyüncü,1.5,False,,i,9,13,Leicester City,54.0,279,84,32,139434,41,269753,3437,0.4686963523840119,0.36355996558791004,,1.0375036031824572,0.2,5.326501106729313,6.5,Söyüncü,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3,0.08125,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,7.199999999999999,0.0,0.0,0.3,0.0,-0.1,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.2,0.0,0.0,0.8,0.0,,3.331484334792318,2.626278638962396,5.004776847648808,1.3628718131576505,0.9432402505008712,1.8075860719786232,1.598274476890539,3.1952465443761104,,,,0.3283399944955952,,,2.7307340962109388,1.243240250500872,3.1863878557664256,3.1952465443761064,1.9863878557664247,6.890127172136051,2.204776847648809,26.099855422973636,3,2.306809186935425
218,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,220627,,,0,0,-1,1,0.0,634,227,,,0,2,0.0,0.0,0,James,0.0,,,,,,21,,,,,,,,,,,,,,5.304034233093262,2.728696346282959,1.9314154386520384,2.239278554916382,2.935184955596924,1.9314154386520384,2.907034397125244,2.2989187240600586,,2.728696346282959,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,639,227,False,0.0,639,227,0,Lack of match fitness - Unknown return date,2021-06-22T11:30:10.582426Z,49,0,0,,0,,220627.jpg,0.0,0,0,Justin,0.0,False,,i,9,13,Leicester City,0.0,628,227,0,1085,18,2677,32,,,,,0.0,5.62581291004103,0.0,Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.56648325920105,0,2.561808824539185
219,23.999621266816582,2.3999621266816584,1,0.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,1,1.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,186,,,7.028621266816586,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244619,5.0,,0,0,-2,2,105.8,189,42,,,0,2,5.6,2.8,0,Luke,2.8,2.340989122740797,2.467459053629597,2.259031940679302,1.3152936963493198,10.0,21,,,,,,,,,,,,,,5.058738708496094,2.805260181427002,1.9516667127609253,2.1502490043640137,2.95210862159729,1.9516667127609253,2.5262458324432373,2.1502490043640137,,2.805260181427002,,,,,,,19,0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,31.9,255,81,False,190.8,194,78,900,,,43,0,0,,0,,244619.jpg,2.7,0,0,Thomas,0.8,False,,a,9,13,Leicester City,21.0,343,120,27,137904,4866,122670,1849,0.5581307271352695,0.5444160750559993,0.30588225496495813,1.157364509073067,0.7,6.191335112549538,6.3,Thomas,1.2,3.6,0.0,0.0,,,0.3,0.1,0.1999999999999999,0.0,,,0.3999999999999999,0.0,0.0,,0.0,,,,,,,0.1,1.3,0.13,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.6000000000000001,0.0,0.1,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,4.331484334792318,3.226278638962396,,,2.143240250500872,2.878586071978624,2.198274476890539,4.19524654437611,,,0.3334930798413038,0.3283399944955952,2.297094312857336,,2.7307340962109388,,,,,,,26.622740983963013,0,2.2712960243225098
220,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,444463,,,0,0,-2,2,0.0,529,209,,,0,2,0.0,0.0,0,Wesley,0.0,,,,,,21,,,,,,,,,,,,,,5.304034233093262,2.728696346282959,1.9314154386520384,2.239278554916382,2.935184955596924,1.9314154386520384,2.907034397125244,2.2989187240600586,,2.728696346282959,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,542,209,False,0.0,539,209,0,Leg injury - Expected back 09 Feb,2021-08-04T23:00:11.364712Z,43,0,0,,0,,444463.jpg,0.0,0,0,Fofana,0.3,False,,i,9,13,Leicester City,0.0,499,203,0,2470,30,43119,88,,,,,0.0,6.4108100602793145,0.0,Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.56648325920105,0,2.561808824539185
340,11.222897013453268,1.4028621266816583,0,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,97,100.0,100.0,5.622897013453269,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93100,,,0,0,-3,3,14.6,356,126,,,0,2,-1.0,-0.5,0,Jannik,-0.5,-1.866506920158696,0.5299702339019321,1.3063936551787332,-1.866506920158696,8.0,21,,,,,,,,,,,,,,5.009340286254883,2.7172555923461914,1.9870216846466064,2.2174322605133057,2.8641040325164795,1.9870216846466064,2.556912899017334,2.2174322605133057,,2.7172555923461914,,,,,,,12,0,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.9,337,116,False,138.8,259,99,472,,2021-12-13T12:00:13.812387Z,47,0,0,,0,,93100.jpg,1.1,0,0,Vestergaard,0.5,False,,a,9,13,Leicester City,15.0,361,128,9,54099,511,132672,384,0.298481303549289,-0.3971291319486587,-0.3971291319486587,0.6470920462128005,-0.1,5.6544125841019,1.9,Vestergaard,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0125,1.1,0.9000000000000004,1.200000000000001,2.3999999999999986,2.8000000000000007,1.599999999999998,1.900000000000002,0.5999999999999979,0.0,0.0,3.400000000000002,2.5,2.599999999999998,-0.0999999999999978,1.6999999999999995,2.8,1.4000000000000004,0.5999999999999996,1.4000000000000004,1.3000000000000007,1.1999999999999993,0.6000000000000001,0.0,,,,,,,,,,0.0,,,,,0.1,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,-1.866506920158696,,,,,2.843240250500872,1.9863878557664247,2.1952465443761064,1.9863878557664247,1.0,1.0,26.57573914527893,2,2.301962852478028
