id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 22 prediction
267,27.05659462073726,2.705659462073726,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,69,100.0,100.0,1.9855946207372608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221399,3.0,,0,0,-4,4,194.1,53,38,,,0,3,2.7,2.2,5,Jack,2.7,2.65884168516592,2.6716320069728767,2.6716320069728767,2.9211641756994022,10.0,12,,,,2.384160041809082,2.074991226196289,2.068058013916016,1.876656174659729,1.8792346715927124,2.4300646781921387,1.876656174659729,,2.384160041809082,2.4300646781921387,,,,,,,,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,41.0,112,60,False,94.2,241,96,757,,2021-09-23T13:00:17.406201Z,56,0,0,,0,,221399.jpg,2.0,0,0,Harrison,1.0,False,,a,10,2,Leeds United,126.0,104,56,20,66917,1517,331745,1365,0.4831534753703083,0.47479315806534284,0.5216364599463219,1.1433498031090397,0.5,3.8186161007199972,3.6,Harrison,1.1,3.3000000000000003,0.1,0.0999999999999999,0.0,0.4000000000000001,0.1,0.0999999999999999,0.2,,0.0,,0.0,0.0999999999999999,0.8,1.9000000000000001,0.19,1.5,0.9000000000000004,1.0,1.8999999999999984,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,4.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,,0.1,,0.0999999999999999,0.1,4.120568619222636,2.5231301601484297,1.706569659740599,4.367879441171443,4.120568619222636,2.922456428252982,2.546596963941606,2.6183156388887343,,1.5,,2.610803158362334,1.8000000000000005,21.384250164031982,1,1.980204463005066
287,31.45803515866353,3.495337239851504,1,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,,,1.7870351586635354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,200617,,,0,0,0,0,89.0,149,90,,,0,3,5.0,4.5,8,Daniel,5.0,2.920365308434961,2.977496792767603,2.977496792767603,3.9624781076475215,9.0,12,,,,3.2907192707061768,3.254269599914551,3.11880874633789,2.8529372215271,2.754896640777588,3.726453304290772,2.8529372215271,,3.460752010345459,3.726453304290772,,,,,,,,9,1,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,79,47,False,97.6,233,92,779,,,60,0,0,,0,,200617.jpg,2.6,0,0,James,0.5,False,,a,10,2,Leeds United,313.0,30,15,29,97704,8474,76720,1537,0.5825562066419173,0.48672755140582685,0.6604130179412536,1.426965452764054,0.8,5.342751304308574,4.8,James,0.3,0.8999999999999999,0.0,0.1999999999999999,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.6,1.9000000000000001,0.21111111111111114,0.6,0.9000000000000004,1.0,1.8999999999999984,0.7999999999999999,1.8000000000000005,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,8.0,0.2,0.3,0.3,0.5,,0.0,-0.2,0.2,0.0,0.2,0.0999999999999999,0.0,5.649568619222635,3.5488116360940265,5.2775696597406,3.8678794411714414,5.649568619222635,,1.0,0.0,3.5725317930340124,1.0,3.818730753077983,2.610803158362334,2.4065696597405988,32.05650782585144,0,3.018280506134033
463,13.259664938064333,1.8942378482949047,0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,2,0.0,,,0.0,0.0,,0.0,0.0,0.0,2.0,,,67,100.0,75.0,5.559664938064333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,443967,,,-1,1,-3,3,82.8,158,35,,,0,2,0.3,-0.2,1,Héctor Junior,0.3,2.7359307745898738,1.9388820733632983,1.9388820733632983,1.0,7.0,12,,,,2.762474775314331,2.5166029930114746,2.469064474105835,2.115595579147339,1.9416347742080688,3.006420612335205,2.115595579147339,,2.762474775314331,3.006420612335205,,,,,,,,13,0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,19.0,263,88,False,62.2,297,114,495,,2021-10-16T19:00:17.060082Z,47,1,0,,0,,443967.jpg,1.3,0,0,Firpo Adames,0.3,False,,a,10,2,Leeds United,45.0,238,66,9,23200,125,68561,642,0.4030293294244478,0.5821129307638029,0.2127659574468085,0.8737467652407672,0.1,5.323295770807469,1.9,Firpo,0.5,1.5,0.0,,,0.0,0.0,,0.0,0.3,0.0,0.2,,,0.2,0.7,0.09999999999999999,1.5,0.9000000000000004,1.0,1.8999999999999984,2.1,1.4,4.0,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,1.2000000000000002,0.0,,,0.0,0.0,,0.1,0.1,0.0,0.0,,,1.0,-1.0,,,1.0,0.0,,1.6732625555549367,3.5901271721360497,-0.4586588670535492,7.87492301231193,,,25.019490122795105,1,2.323205947875977
490,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,223081,,,0,0,-1,1,0.0,498,46,,,0,1,0.0,-0.5,0,Kristoffer,0.0,,,,,,12,,,,3.33723783493042,2.977719306945801,3.0192227363586426,2.641918182373047,2.644325494766236,3.5003018379211426,2.5673952102661133,,3.277597665786743,3.5003018379211426,,,,,,,,0,0,,,,,,,,,,,,,0.0,514,63,False,0.0,510,63,0,,,44,0,0,,0,,223081.jpg,0.0,0,0,Klaesson,0.1,False,,a,10,2,Leeds United,0.0,475,40,0,3460,50,8155,144,,,,,0.0,6.856646104292436,0.0,Klaesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16924285888672,0,2.703222751617432
550,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,248937,,,0,0,0,0,0.0,548,69,,,0,4,0.0,-0.5,0,Sam,0.0,,,,,,12,,,,2.495422840118408,2.2745256423950195,2.2705419063568115,1.95337176322937,1.955779194831848,2.7032721042633057,1.95337176322937,,2.4357826709747314,2.7032721042633057,,,,,,,,0,0,,,,,,,,,,,,,0.0,561,69,False,0.0,559,68,0,,,45,0,0,,0,,248937.jpg,0.0,0,0,Greenwood,1.9,False,,a,10,2,Leeds United,0.0,532,67,0,260942,2174,183240,4783,,,,,0.0,5.098823626836141,0.0,Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.944706320762634,0,2.199366331100464
551,4.794237848294904,1.198559462073726,0,,,,,,,,0.0,0.0,,0.0,0.0,0,,,,,,,,0.0,0.0,,0.0,0.0,11,100.0,100.0,0.7942378482949046,0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,450070,,,0,0,0,0,7.0,350,172,,,0,3,0.0,-0.5,0,Crysencio,0.0,1.0,1.0,1.0,1.0,4.0,12,,,,1.9301928281784055,1.7822346687316897,1.7288596630096436,1.4908825159072876,1.4932900667190552,2.063282251358032,1.4908825159072876,,1.9301928281784055,2.063282251358032,,,,,,,,0,0,,,,,,,,0.0,0.0,,0.0,0.0,4.6,371,168,False,9.4,394,174,69,,2021-10-02T17:30:10.677445Z,45,0,0,,0,,450070.jpg,1.0,0,0,Summerville,0.1,False,,a,10,2,Leeds United,30.0,274,141,4,7878,44,6142,133,0.26634654712749467,0.2222222222222222,0.2222222222222222,0.5650063488584215,0.0,3.9071014987097845,0.9,Summerville,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.9000000000000004,1.0,1.8999999999999984,,,,1.3000000000000007,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,1.0,1.0,,1.0,1.0,17.58195674419403,0,1.6088571548461914
552,6.094237848294904,1.523559462073726,0,,0.0,0.0,0.0,,,,,,,0.0,,0,,0.0,0.0,0.0,,,,,,,0.0,,30,100.0,100.0,0.7942378482949046,0,,0.0,0.0,0.0,,,,,,,0.0,0.0,80179,,,0,0,0,0,47.0,230,134,,,0,3,1.3,0.8,1,Adam,1.3,1.4543620150985193,1.4543620150985193,1.4543620150985193,1.4543620150985193,4.0,12,,,,1.9705593585968015,1.7993055582046509,1.745930552482605,1.5429372787475586,1.545344591140747,2.080352544784546,1.5429372787475586,,1.9705593585968015,2.080352544784546,,,,,,,,3,0,,0.0,0.0,0.0,,,,,,,0.0,,7.8,345,157,False,25.4,355,154,199,,2021-09-25T18:00:16.079875Z,45,0,0,,0,,80179.jpg,1.2,0,0,Forshaw,0.0,False,,a,10,2,Leeds United,6.0,352,174,5,2156,199,1832,64,0.3385687693497169,0.32319155891078205,0.32319155891078205,0.7182128181155069,0.3,3.986486885282728,1.1,Forshaw,0.1,0.3,,0.1,0.0,0.0,,,,,,,0.0,,0.0,0.1,0.025,,0.9000000000000004,1.0,1.8999999999999984,,,,,,,2.2,0.9000000000000004,0.0,,0.0,0.0,0.0,,,,,,,0.0,,1.149568619222635,,1.3,2.3678794411714423,1.149568619222635,,,,,,,1.0,,17.939190983772278,1,1.6609119176864624
562,0.7942378482949046,0.7942378482949046,0,,0.0,,,,,,,,,,,0,,0.0,,,,,,,,,,,-3,,,0.7942378482949046,0,,0.0,0.0,0.0,,,,,,,,,433590,,,0,0,0,0,0.3,398,145,,,0,2,0.0,-0.5,0,Cody,0.0,0.0,0.0,0.0,0.0,1.0,12,,,,2.0809028148651123,1.7702878713607788,1.676307201385498,1.411504149436951,1.4139115810394287,2.3887369632720947,1.411504149436951,,2.0809028148651123,2.3887369632720947,,,,,,,,0,0,,0.0,,,,,,,,,,,0.0,468,168,False,0.0,465,168,19,,,40,0,0,,0,,433590.jpg,0.0,0,0,Drameh,0.1,False,,a,10,2,Leeds United,0.0,413,152,0,4711,57,4243,154,0.19855946207372616,0.0,0.0,0.3971189241474523,0.0,4.539019465446472,0.0,Drameh,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,,0.9000000000000004,1.0,1.8999999999999984,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,18.15607786178589,1,1.5332833528518677
563,3.588475696589809,1.7942378482949046,0,,,0.0,,,,,,0.0,,,,0,,,0.0,,,,,,0.0,,,,11,,,1.5884756965898092,0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,492373,,,0,0,0,0,0.4,394,143,,,0,2,0.3,-0.2,0,Charlie,0.3,1.2706705664732254,1.2706705664732254,1.2706705664732254,1.0,2.0,12,,,,2.2171597480773926,1.9065450429916384,1.8125643730163572,1.4891526699066162,1.4915601015090942,2.524993896484375,1.4891526699066162,,2.2171597480773926,2.524993896484375,,,,,,,,2,0,,,0.0,,,,,,0.0,,,,2.0,401,141,False,20.0,362,135,91,,,40,0,0,,0,,492373.jpg,1.0,0,0,Cresswell,0.4,False,,a,10,2,Leeds United,0.0,431,166,2,49644,803,29431,1392,0.44855946207372616,0.31766764161830635,0.25,0.8971189241474523,0.1,4.835705667734146,0.5,Cresswell,0.0,0.0,,,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,0.9000000000000004,1.0,1.8999999999999984,,,,,2.0,0.1999999999999993,2.2,0.9000000000000004,0.0,,,0.0,,,,,,0.0,,,,,,,1.0,,,,,,1.5413411329464508,,,,19.342822670936584,0,1.669540524482727
576,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,464618,,,0,0,0,0,0.0,561,227,,,0,3,0.0,-0.5,0,Liam,0.0,,,,,,12,,,,2.3943779468536377,2.1634840965271,2.159500360488892,1.95337176322937,1.955779194831848,2.592230319976806,1.95337176322937,,2.334737777709961,2.592230319976806,,,,,,,,0,0,,,,,,,,,,,,,0.0,574,227,False,0.0,573,226,0,,,45,0,0,,0,,464618.jpg,0.0,0,0,McCarron,0.0,False,,a,10,2,Leeds United,0.0,548,225,0,1309,22,1076,36,,,,,0.0,4.940712213516235,0.0,McCarron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23320496082306,0,2.134121417999268
577,7.370999999999999,2.457,1,,,,0.0,,,,,,,0.0,1.0,0,,,,0.0,,,,,,,0.0,0.0,14,100.0,100.0,0.0,0,,0.0,0.0,0.0,,,,,,,0.0,0.0,462635,,,0,0,0,0,12.7,331,47,,,0,4,0.3,-0.2,1,Joe,0.3,2.4570000000000003,2.4570000000000003,2.4570000000000003,2.4570000000000003,3.0,12,,,,2.509392023086548,2.229336738586426,2.2891805171966557,2.230069637298584,2.2324769496917725,3.1457087993621826,2.230069637298584,,2.509392023086548,3.1457087993621826,,,,,,,,2,0,,,,0.0,,,,,,,0.0,0.0,14.2,299,44,False,13.2,383,48,126,,2021-11-09T15:00:09.415499Z,45,0,0,,0,,462635.jpg,2.0,0,0,Gelhardt,1.1,False,,a,10,2,Leeds United,115.0,120,39,6,130290,13298,52544,5253,0.5459999999999999,0.546,0.546,1.1582409075835647,0.1,5.507626798417833,1.3,Gelhardt,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.9,0.9,0.3,,0.9000000000000004,1.0,1.8999999999999984,,,,,,,2.2,0.9000000000000004,3.6,,,,0.4,,,,,,,0.0,0.5,2.6,,,,2.6,,,,,,,1.0,3.771,24.78432059288025,1,2.2629854679107666
600,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,469249,,,0,0,-1,1,0.0,502,198,,,0,3,0.0,-0.5,0,Nohan,0.0,,,,,,12,,,,2.3943779468536377,2.1634840965271,2.159500360488892,1.95337176322937,1.955779194831848,2.592230319976806,1.95337176322937,,2.334737777709961,2.592230319976806,,,,,,,,0,0,,,,,,,,,,,,,0.0,518,197,False,0.0,514,195,0,,,44,0,0,,0,,469249.jpg,0.0,0,0,Kenneh,0.0,False,,a,10,2,Leeds United,0.0,479,190,0,972,200,584,84,,,,,0.0,5.053001127459786,0.0,Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23320496082306,0,2.134121417999268
601,1.198559462073726,1.198559462073726,0,,,,0.0,,,,,,,,,0,,,,0.0,,,,,,,,,3,,,0.1985594620737261,0,,,,0.0,,,,,,,,,473342,,,0,0,-1,1,0.1,408,191,,,0,3,0.3,-0.2,1,Stuart,0.3,1.0,1.0,1.0,1.0,1.0,12,,,,1.8500289916992188,1.678775191307068,1.6254000663757324,1.48101544380188,1.483422875404358,1.9598222970962524,1.48101544380188,,1.8500289916992188,1.9598222970962524,,,,,,,,0,0,,,,0.0,,,,,,,,,0.0,519,198,False,0.0,515,196,3,,,44,0,0,,0,,473342.jpg,1.0,0,0,McKinstry,0.2,False,,a,10,2,Leeds United,0.0,480,191,1,24912,193,14665,708,0.27239987774402863,0.22727272727272727,0.22727272727272727,0.5713908040368095,0.1,3.8431165976957837,0.2,McKinstry,0.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,,,,1.8999999999999984,,,,,,,,,0.0,,,,0.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,16.90971302986145,0,1.5403814315795898
608,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,477547,,,0,0,0,0,0.0,461,177,,,0,2,0.0,-0.5,0,Leo Fuhr,0.0,,,,,,12,,,,2.805124044418335,2.4348695278167725,2.390280246734619,1.9004076719284055,1.9028149843215945,3.2010176181793213,1.9004076719284055,,2.745483875274658,3.2010176181793213,,,,,,,,0,0,,,,,,,,,,,,,0.0,482,178,False,0.0,479,178,0,,,40,0,0,,0,,477547.jpg,0.0,0,0,Hjelde,0.0,False,,a,10,2,Leeds United,0.0,427,162,0,801,40,742,76,,,,,0.0,6.187333554029465,0.0,Hjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74933421611786,0,2.267910957336426
624,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,450529,,,0,0,0,0,0.0,554,222,,,0,3,0.0,-0.5,0,Lewis,0.0,,,,,,12,,,,2.3943779468536377,2.1634840965271,2.159500360488892,1.95337176322937,1.955779194831848,2.592230319976806,1.95337176322937,,2.334737777709961,2.592230319976806,,,,,,,,0,0,,,,,,,,,,,,,0.0,567,222,False,0.0,566,221,0,,,45,0,0,,0,,450529.jpg,0.0,0,0,Bate,0.0,False,,a,10,2,Leeds United,0.0,539,219,0,118,51,38,25,,,,,0.0,4.940712213516235,0.0,Bate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23320496082306,0,2.134121417999268
631,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,492374,,,0,0,0,0,0.0,565,230,,,0,3,1.1,0.6,0,Jack,0.0,,,,,,12,,,,2.3943779468536377,2.1634840965271,2.159500360488892,1.95337176322937,1.955779194831848,2.592230319976806,1.95337176322937,,2.334737777709961,2.592230319976806,,,,,,,,0,0,,,,,,,,,,,,,0.0,578,230,False,0.0,577,229,0,,,45,0,0,,0,,492374.jpg,0.0,0,0,Jenkins,0.0,False,,a,10,2,Leeds United,0.0,553,229,0,35,35,6,6,,,,,0.0,4.940712213516235,0.0,Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23320496082306,0,2.134121417999268
221,12.235330407294244,2.447066081458849,1,0.0,,,,,,,0.0,,0.0,1.0,0.0,1,0.0,,,,,,,0.0,,0.0,1.0,0.0,71,100.0,0.0,1.7643304072942445,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15157,4.0,,0,0,-1,1,115.0,115,70,,,0,3,1.0,0.0,0,James,0.0,2.7042428507878284,2.412713673418584,2.412713673418584,3.238765329856317,5.0,12,,,,2.212108850479126,2.1968586444854736,2.034473180770874,2.417837858200073,2.707949161529541,2.261858463287353,2.3001832962036133,,2.283336639404297,1.7493009567260742,,,,,,,,1,0,0.0,,,,,,,0.0,,0.0,0.0,0.0,24.0,224,105,False,91.4,244,98,365,,2021-10-24T22:30:12.756359Z,49,0,0,1.0,0,,15157.jpg,2.8,0,0,Milner,0.1,False,,a,11,14,Liverpool,34.0,263,136,14,9155,49,14155,208,0.49940124111405076,0.5518862960791486,0.6609725162972074,1.1054717717647276,0.0,4.5288667873460415,2.9,Milner,0.4,1.2000000000000002,0.0,,,,,,,0.2,,0.0,0.2,0.0,0.1,0.5,0.1,1.4,1.0999999999999996,1.0,0.3000000000000007,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,0.5,0.0,,,,,,,0.0,,0.0,0.1,0.0,,1.2465969639416064,,,,,,,3.0065696597406,,1.3328710836980795,5.477530659712634,1.0,22.191447257995605,2,2.02754020690918
222,38.02352689604734,3.456684263277032,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,171,100.0,75.0,3.8815268960473377,4,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,56979,,,0,0,0,0,243.7,33,22,,,1,3,5.3,3.6,1,Jordan,4.3,3.5010749671509123,3.4097577250273208,3.4097577250273208,3.540282268946117,11.0,12,,,,3.2484731674194336,3.418342351913452,3.1646928787231445,3.676599502563477,3.9810433387756343,3.250866413116455,3.5777370929718018,,3.43755316734314,2.5994741916656494,,,,,,,,11,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,69,42,False,200.4,90,29,831,,2021-11-14T17:30:13.752420Z,50,0,0,,0,,56979.jpg,3.5,0,0,Henderson,1.8,False,,a,11,14,Liverpool,80.0,174,92,39,199546,12869,134196,10998,0.6913368526554063,0.7002149934301825,0.7080564537892233,1.5458761978882445,0.9,6.666810464859009,7.8,Henderson,1.7,5.1,,0.0999999999999998,0.3,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.4,0.7,2.4,0.21818181818181817,,1.0999999999999996,1.0,0.3000000000000007,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,3.5,,0.0999999999999999,0.0,0.0,0.0,0.3,0.1,0.0999999999999999,0.0,0.0,0.0,0.0999999999999999,1.0,,6.132871083698079,3.2678794411714422,1.0,2.4965853037914094,3.9493289641172216,1.8000000000000005,3.1065696597405994,6.120568619222635,2.3328710836980795,2.606530659712633,4.69413016014843,33.334052324295044,1,2.9792702198028564
223,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,60706,,,-1,1,-2,2,0.0,474,36,,,0,1,1.0,0.5,0,Adrián,0.0,,,,,,12,,,,2.5274806022644043,2.5718705654144287,2.62203049659729,2.777282953262329,3.292137861251831,2.71280574798584,3.0177254676818848,,2.820195198059082,2.016132354736328,,,,,,,,0,0,,,,,,,,,,,,,0.0,493,55,False,0.0,490,55,0,,,43,0,0,,0,,60706.jpg,0.0,0,0,San Miguel del Castillo,0.2,False,,a,11,14,Liverpool,0.0,442,30,0,7314,71,15554,274,,,,,0.0,6.2250987319059155,0.0,Adrián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.767924547195435,0,2.4102632999420166
224,33.40317893251856,3.711464325835395,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,185,,,12.70317893251856,5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60914,,,0,0,0,0,41.3,240,67,,,0,2,3.3,2.8,6,Joel,2.3,3.6254450180787097,4.061204910831448,4.061204910831448,3.953637762087725,9.0,12,,,,2.782589673995972,3.1239113807678223,2.7589406967163086,3.5208187103271484,3.8224222660064697,2.854461193084717,3.4856534004211426,,3.245806932449341,1.9751912355422971,,,,,,,,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,31.7,166,50,False,146.4,154,64,810,,,50,0,0,,0,,60914.jpg,3.9,0,0,Matip,2.6,False,,a,11,14,Liverpool,128.0,101,14,35,485472,7755,364178,12042,0.742292865167079,0.7250890036157419,0.790727552417545,1.6598173057266745,0.5,6.040114855766296,7.0,Matip,0.1,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,,0.9,1.0,0.1111111111111111,1.4,1.0999999999999996,1.0,0.3000000000000007,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,5.4,0.1,,0.0,0.0,0.6,0.4000000000000001,0.0,,0.0,0.0,0.0,,4.963272882726869,3.586387855766425,,2.4715177646857693,4.963272882726869,7.586341215165637,6.197315856468887,3.09012717213605,,1.59827447689054,2.6314843347923187,4.426122638850534,,30.20057427883148,0,2.630778789520264
225,18.78819648875309,3.131366081458849,1,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,1,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,73,100.0,100.0,2.1171964887530934,3,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,61558,,,0,0,-2,2,93.9,140,84,,,0,3,2.3,1.8,3,Thiago,1.3,3.418183934691266,3.015153278909388,3.015153278909388,3.2204091103408587,6.0,12,,,,2.821765422821045,2.9258968830108643,2.753704071044922,3.3046491146087646,3.4850876331329346,2.9603726863861084,3.0151190757751465,,2.8749353885650635,2.2968850135803223,,,,,,,,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29.0,192,93,False,82.0,264,109,280,,2021-09-18T18:00:16.653727Z,53,0,0,,0,,61558.jpg,2.7,0,0,Alcántara do Nascimento,0.4,False,,a,11,14,Liverpool,113.0,123,63,16,31423,2438,91486,628,0.5908237889544998,0.644940365036088,0.6076243604416715,1.3601785077154844,0.2,5.472961641707511,3.0,Thiago,0.8,2.4000000000000004,,,0.0,0.4,0.0,0.0,0.4,0.0,,,,,0.7,1.5,0.25,,1.0999999999999996,1.0,0.3000000000000007,0.7000000000000002,0.7999999999999998,1.3000000000000005,0.8999999999999995,1.9000000000000004,1.0999999999999996,0.5,1.5,3.5,,,0.0,0.2999999999999999,0.0,0.0,0.1,0.3,,,,,5.4408182206817175,,,1.0,5.4408182206817175,1.0,1.0,5.743531793034013,3.906569659740599,,,,,29.006696701049805,0,2.568281412124634
