,learning_rate,depth,objective,l2_leaf_reg,random_strength,subsample,colsample_bylevel,test RMSE
23,0.02479276068655892,4,RMSE,0.451995527775554,0.008259671836988327,0.6366705439132072,0.4603535802365992,2.8964116742137347
24,0.012069705371708903,4,RMSE,0.4793039967858455,0.0060656606007292516,0.7555204942155188,0.3788910786080087,2.894519287499929
25,0.008645742449890262,4,RMSE,0.23981846319281552,0.005485255015648435,0.7837834979073924,0.3789661919414188,2.8951395987241595
26,0.011048504474776635,5,RMSE,0.4278145036057851,0.0059101818575765085,0.7832596504761373,0.37452846000803,2.896458662945848
27,0.024075296609914823,8,RMSE,0.5270249707380968,0.004971174339923199,0.7894190398861476,0.36583552870501607,2.9048175040795576
28,0.006592733686756597,4,RMSE,0.22856436871257302,0.006491877915097996,0.7546506435765992,0.36472909229763817,2.895934522819096
29,0.008223733848631853,4,RMSE,0.09425991135028555,0.005066582201231653,0.6520359652174781,0.5832759744854475,2.8949132027683433
30,0.009102739663711496,4,RMSE,0.13007326143798573,0.003569979295572896,0.636103874803093,0.5776955424168683,2.895383839192778
31,0.008483038764304002,4,RMSE,0.10312068854638584,0.005145784752156147,0.728067316157623,0.5821863866391837,2.895736161959986
32,0.0010820509000305147,4,RMSE,0.22811467247721992,0.006132980217289591,0.644357350894428,0.4820671895985107,3.0958316903057765
33,0.010378045209897699,6,RMSE,0.113647177348595,0.005859405095038108,0.835623828212505,0.3918948192766868,2.895856307841858
34,0.020536702767199818,4,RMSE,0.20092380436198912,0.0051162800118759386,0.6684405352358156,0.46659213709855485,2.89608433418797
35,0.03145337957354982,5,RMSE,0.1304636491830324,0.006786823053161813,0.7363073882865544,0.355074008948039,2.896952324551104
36,0.027936468412914518,6,RMSE,0.25637942237141365,0.005935401361601665,0.8734759347951107,0.4033341937469259,2.9001367857794005
37,0.021928945260703353,4,RMSE,0.3603820869033727,0.0046853744402898445,0.8071709450825424,0.6151403208510569,2.8962041775929084
38,0.013210336204922724,4,RMSE,0.08331814600763088,0.0026226025764335592,0.9199562660155236,0.4442319907488075,2.89578355309043
39,0.0100126464679915,5,RMSE,0.16900896681053676,0.006467093649220003,0.7852372512679515,0.5243585837585556,2.8933558773612384
40,0.01902064150932609,5,RMSE,0.16066688537647256,0.00648723756194287,0.9305045644174236,0.5468202957275069,2.896867235321662
41,0.00785258674434601,4,RMSE,0.24586756903283385,0.005700045782286023,0.7697171686228687,0.49879426744088085,2.8952793501313865
42,0.011641831859545069,5,RMSE,0.20044048540406495,0.006194777494978792,0.8122929954813204,0.45851382547347946,2.8952927178399928
43,0.005249105789331353,6,RMSE,0.08045280129228535,0.005293623617629638,0.8494468884671662,0.5472229192148997,2.8966944416356224
44,0.01846426478778657,4,RMSE,0.010201045387288457,0.006840807921460837,0.7288766817053806,0.3873440362778834,2.8954639263258786
45,0.010459263970624006,5,RMSE,0.1462287601038943,0.004642829185082022,0.790476332257401,0.3392149202508781,2.8971050916591965
46,0.0016301427189572863,4,RMSE,0.33561327271402064,0.005682573117202927,0.6769928521550881,0.4950693550319787,2.967829296356638
47,0.027312214478425113,5,RMSE,0.06827095692663021,0.00623053412803626,0.7486903242601606,0.6481085666161952,2.895796733996101
48,0.004987058915944547,4,RMSE,0.5468635311779972,0.004937491560976478,0.7121297231553314,0.30236246328026084,2.8967534608710634
49,0.014017023183594352,5,RMSE,0.39288563842714525,0.004180815174458278,0.8285839730827328,0.41481313585260166,2.8960402014838786
50,0.007189902985543954,4,RMSE,0.17193222274946246,0.005507358047729105,0.7903593974723342,0.39042174236775307,2.8954237759333714
51,0.007296063522702897,4,RMSE,0.2552775560972017,0.005792081310128474,0.7639135580215273,0.4976171227729125,2.895594803780171
52,0.011954749656819898,4,RMSE,0.23864721626156668,0.005649242428894993,0.7744828103935466,0.43840026791458203,2.89532297643639
53,0.0011266109990458566,4,RMSE,0.2912922053177319,0.004393558341376556,0.6939753242315518,0.339639710202975,3.080495759066794
54,0.01891286888873278,5,RMSE,0.20118432924364604,0.006679352580753731,0.7357095321473924,0.5395339424036646,2.8969317845755373
55,0.0152716188866754,4,RMSE,0.04236085494465813,0.0048584251884482114,0.8551686429534838,0.5182723625422203,2.896542741961726
56,0.005146730463261117,6,RMSE,0.14115633393062116,0.00628786061792557,0.8170414008642678,0.42520054962635045,2.896438910785078
57,0.009087072668155567,4,RMSE,0.3295783638874433,0.005253210349240273,0.7565583583129954,0.4700259581469043,2.895462612404881
58,0.022440444146088277,4,RMSE,0.28281976117933194,0.007282474615672881,0.6173466311543319,0.5661763439956966,2.895482686169335
59,0.016450466031030647,5,RMSE,0.17269490178421718,0.006065151599524342,0.6663772823660661,0.5078133969109246,2.897586566719143
60,0.013230018258259112,4,RMSE,0.11524084901261047,0.00563147400362904,0.7038142531712691,0.45255436615366046,2.896817418448837
61,0.01178589442646318,7,RMSE,0.19798656649151405,0.006404291397175082,0.8128643046982678,0.466237438606321,2.8984711214567893
62,0.007284569842060438,5,RMSE,0.22151147615459776,0.006082138954953176,0.780853632624742,0.40843827358137763,2.895069090756043
63,0.0073497502862347325,5,RMSE,0.23191490140809468,0.00531207355438776,0.7687049964237669,0.41586452780912486,2.8942354358642155
64,0.0039645757872875,5,RMSE,0.09630073609930986,0.005154327889613524,0.7230671450192516,0.40878014956694536,2.8967944092971227
65,0.0172067930997414,6,RMSE,0.05019002797372704,0.004470929733745185,0.7444434673396897,0.3748878078197333,2.8974476577857686
66,0.004230096914436345,5,RMSE,0.14774352750398514,0.0049176061423047545,0.6871159260887915,0.3484504164783567,2.8964757278303894
67,0.008986786005507142,5,RMSE,0.2253575741740364,0.00537676159550593,0.7732791462645275,0.3775331656013388,2.8949894682353383
68,0.024811229952220244,5,RMSE,0.21040721432434056,0.005920419350246196,0.6634906174281114,0.3221819340714112,2.8979911168805206
69,0.00703988096608547,6,RMSE,0.2680733754905152,0.005337362720822767,0.7170289756783981,0.4295886308254023,2.8964900438323404
70,0.019839521774761355,5,RMSE,0.2235195902014398,0.0038423579099184347,0.8000500333156302,0.4047869978379895,2.8961031954253937
71,0.010517733000807017,5,RMSE,0.2881418128388893,0.005433238148578472,0.7556317160215538,0.35681192555111657,2.8960069514898077
72,0.01410368552600956,5,RMSE,0.17291009150840803,0.005983346904428926,0.779132661971931,0.3984254870980539,2.8959873206590534
73,0.008988204219640847,5,RMSE,0.24586459866101218,0.004854692655030563,0.7779060576343049,0.3827919126267836,2.8956679896637225
74,0.003158060445837994,5,RMSE,0.30301715298002413,0.006590797727769352,0.7986210987387322,0.364223802542249,2.899851185147266
75,0.01697910539773466,4,RMSE,0.11660573928730426,0.005177541481909942,0.8280705728792569,0.32454337202014266,2.896764326503312
76,0.006622720381938105,6,RMSE,0.18298235993536807,0.004637391015587687,0.7440208036880025,0.4426555327033106,2.8971403644498475
77,0.012779823786208115,8,RMSE,0.2205708638289426,0.006273807583115404,0.7690330448609777,0.3791584371272003,2.900236291883334
78,0.009389723757334071,7,RMSE,0.26162961710986293,0.005754136051130902,0.6958320045321302,0.4234241772234627,2.8997538229410713
79,0.0010614016906793661,4,RMSE,0.15359664383940164,0.005454484104874485,0.7328158135330713,0.4760000514851921,3.10259089940127
80,0.015230242968999828,5,RMSE,0.35799197411813843,0.005962950147051319,0.7177252052976796,0.3479926093268507,2.8945222749153734
81,0.01550708792786873,5,RMSE,0.32560448577457335,0.006108336091391102,0.699858591792907,0.3445562277871319,2.8953977376197275
82,0.010941906013464103,5,RMSE,0.3593586738181137,0.006436000165605245,0.7886881250681471,0.3683690991754253,2.8962262628115454
83,0.006584248701925064,5,RMSE,0.2210713730435313,0.005057721742074499,0.7199228649096984,0.39620620516884625,2.8951196739935092
84,0.005838513671256343,5,RMSE,0.2184547381058701,0.0051929303870149055,0.717993633307582,0.4502365636256579,2.895225822272932
85,0.013655807290580382,5,RMSE,0.4023536698482953,0.006887799309916716,0.6729743169629461,0.3998878560866885,2.8958725694607166
86,0.007736260437446504,5,RMSE,0.3052248993751237,0.005803114332490061,0.7399380109195285,0.42128017791786193,2.89552184488433
87,0.003191796857804489,5,RMSE,0.12500394353463307,0.005035481002030396,0.7624213475206337,0.3201936316642791,2.8986596580278734
88,0.02006780449134117,6,RMSE,0.27234915147130573,0.004386292018178922,0.7122488982638744,0.30136302515745156,2.895881690679649
89,0.01123589922315424,5,RMSE,0.1794453272357187,0.005535793860639688,0.6524002290539472,0.3391031236007458,2.896202644592873
90,0.016521848741564035,5,RMSE,0.34587871564925815,0.004733398325502073,0.6805115624275958,0.3884239179157673,2.8960530161247093
91,0.008938154217640056,4,RMSE,0.2344392130861192,0.006013849379160152,0.7693472063132275,0.354979545582588,2.8962829586484533
92,0.0057580976697147995,4,RMSE,0.24729070861859864,0.004974931262571085,0.7902811964322949,0.41451853742131517,2.8962647636984777
93,0.014121124666124732,4,RMSE,0.18997451327030113,0.00557192474275496,0.7424251882130621,0.3829269171771716,2.895302902385687
94,0.003119042455608378,5,RMSE,0.15578034788853629,0.005397095640701238,0.7230322193800782,0.37039320794727204,2.899871486929688
95,0.008939749128765297,4,RMSE,0.20325815373389844,0.005815429555350849,0.8046603391299204,0.43661740832763285,2.8948394572753378
96,0.011761408129230232,4,RMSE,0.13386354349464807,0.006637625069821091,0.8396897369589549,0.43689803034385527,2.8955114316193553
97,0.006896015925940993,4,RMSE,0.20919781419502256,0.006207496509386546,0.8155708644656852,0.4837898697494901,2.8963838538888327
98,0.009719216660920953,5,RMSE,0.10416758637081514,0.005839664063188563,0.7555140070891186,0.453727180877494,2.8964900802552043
99,0.018440370065238153,5,RMSE,0.3120259820026662,0.005195166704000357,0.6898180275753155,0.4071738611488232,2.8958859768636724
