id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
100,0,0,2,,,0,83314,0,0,-1,1,0.0,0,3,0.7,-0.8,0,Jeff,0.2,1,0,0.0,False,0.0,4,,,54,0,0,0,83314.jpg,1.0,0,0,Hendrick,0.1,False,,a,5,90,0.0,1,517,138,2633,404,0.0,0.2,Hendrick,0,1.32,2.104,2.0060000000000002,0.24444444444444444,0.5680375574437545,0.044444444444444446
101,0,0,47,,,1,60551,0,0,-1,1,79.7,0,3,2.7,1.2,2,Ashley,2.2,6,0,13.3,False,48.6,360,,,54,0,0,0,60551.jpg,2.2,0,0,Westwood,0.5,False,,a,5,90,5.0,9,5487,1663,24042,3435,0.4,1.7,Westwood,0,2.39,3.004,2.8569999999999998,0.4425925925925926,1.0284922441595252,4.0
102,0,0,42,,,1,40145,0,0,0,0,27.1,0,3,2.7,1.2,2,Jack,2.2,6,0,9.3,False,36.2,360,,,50,0,0,0,40145.jpg,2.2,0,0,Cork,0.3,False,,a,5,90,30.0,9,7411,1323,8113,1525,0.4,1.8,Cork,0,2.27,2.636,2.5060000000000007,0.454,1.0151748617849046,4.0
120,0,0,0,0.0,100.0,0,61603,0,0,0,0,0.0,0,3,0.5,-1.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 19 Oct,2019-09-07T11:00:18.052388Z,45,0,0,0,61603.jpg,0.0,0,0,Drinkwater,1.3,False,,i,5,90,0.0,0,15263,1710,81248,9646,0.0,0.0,Drinkwater,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
430,0,0,15,,,0,17349,0,0,-1,1,3.0,0,3,1.5,0.0,2,Aaron,1.0,4,0,1.4,False,8.4,138,,,49,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,,a,5,90,2.0,4,1850,700,4634,678,0.2,0.8,Lennon,1,1.1,1.136,1.021,0.22448979591836735,0.4969293465978882,1.5333333333333334
447,2,2,80,,,1,39487,0,0,1,-1,43.0,1,2,5.0,3.5,1,Erik,4.5,6,0,14.6,False,99.6,360,,,46,0,0,0,39487.jpg,4.5,0,0,Pieters,9.0,False,,a,5,90,3.0,18,568912,151348,143126,40193,1.0,3.9,Pieters,0,4.0,5.64,4.6419999999999995,0.8695652173913044,1.8650096164806276,4.0
451,0,0,7,,,0,44683,0,0,-2,2,0.6,0,4,1.5,0.0,1,Jay,1.0,3,0,3.4,False,6.2,64,,,58,0,0,0,44683.jpg,1.0,0,0,Rodriguez,0.2,False,,a,5,90,27.0,4,3649,627,18401,2016,0.2,0.7,Rodriguez,0,1.06,1.24,1.2280000000000002,0.18275862068965518,0.44014104322482184,0.7111111111111111
495,0,0,0,,,0,220037,0,0,0,0,0.0,0,1,0.5,-1.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,476,141,1306,227,0.0,0.0,Peacock-Farrell,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
103,0,0,2,,,0,82263,-1,1,-3,3,0.0,0,2,0.7,1.2,0,Marcos,0.2,0,0,0.4,False,2.0,1,,,62,0,0,0,82263.jpg,1.0,0,0,Alonso,2.3,False,,a,6,8,2.0,1,13964,3187,173605,22424,0.0,0.2,Alonso,0,2.69,3.6940000000000004,3.945000000000001,0.43387096774193545,1.080329997373861,0.011111111111111112
104,0,0,0,100.0,0.0,0,102380,0,0,0,0,0.0,0,2,0.2,0.0,0,Antonio,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.053434Z,60,0,0,0,102380.jpg,0.0,0,0,Rüdiger,0.1,False,,a,6,8,0.0,0,1330,316,3737,611,0.0,0.0,Rüdiger,0,3.5,3.5,3.5,0.5833333333333334,1.4288690166235207,0.0
105,1,0,67,,,0,41328,-1,1,-1,1,100.9,0,2,2.3,2.8,1,César,1.8,9,0,23.2,False,100.0,360,,,59,0,0,0,41328.jpg,1.8,0,0,Azpilicueta,6.3,False,,a,6,8,31.0,7,49525,5762,169914,38669,0.3,1.2,Azpilicueta,0,2.0300000000000002,2.402,2.7990000000000004,0.3440677966101695,0.8357377741365076,4.0
107,0,0,71,75.0,,0,109533,0,0,0,0,98.8,0,2,1.5,2.0,1,Emerson,1.0,9,0,27.6,False,102.4,360,Hamstring injury - 75% chance of playing,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.0,0,0,Palmieri dos Santos,2.4,False,,d,6,8,74.0,4,151284,10402,89025,35366,0.2,0.7,Emerson,0,1.08,1.104,1.416,0.19636363636363638,0.46051354732811856,4.0
108,0,0,44,,,0,135363,0,0,0,0,2.6,0,2,1.3,1.8,0,Andreas,0.8,7,0,8.3,False,61.0,270,,,50,0,0,0,135363.jpg,1.0,0,0,Christensen,1.2,False,,a,6,8,19.0,3,45749,3643,40812,13043,0.2,0.6,Christensen,0,1.16,1.3519999999999999,1.7120000000000002,0.23199999999999998,0.5187677707799512,3.0
109,0,0,0,0.0,0.0,0,105700,0,0,-1,1,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,44,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.3,False,,n,6,8,0.0,0,2588,175,21472,2773,0.0,0.0,Zappacosta,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
110,0,0,13,,,1,44346,-1,1,-2,2,46.8,0,4,1.5,2.0,0,Olivier,1.0,2,0,7.9,False,12.4,100,,,68,0,0,0,44346.jpg,1.3,0,0,Giroud,1.5,False,,a,6,8,21.0,4,50726,1773,125602,20640,0.1,0.6,Giroud,0,1.4000000000000001,1.392,1.544,0.2058823529411765,0.5368754921931593,1.1111111111111112
111,0,0,60,,,0,109745,0,0,0,0,0.0,0,1,1.7,2.2,1,Kepa,1.2,9,0,6.4,False,64.2,360,,,55,0,0,0,109745.jpg,1.2,0,8,Arrizabalaga,5.1,False,,a,6,8,0.0,5,101175,4514,127806,33602,0.2,0.9,Kepa,0,1.47,1.7440000000000002,2.214,0.2672727272727273,0.6268101060854947,4.0
112,0,0,0,,,0,20310,0,0,-1,1,0.0,0,1,0.5,1.0,0,Willy,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,1533,220,6004,899,0.0,0.0,Caballero,0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
113,0,0,11,100.0,100.0,0,47431,0,0,0,0,4.1,0,3,1.3,1.8,1,Willian,0.8,1,0,1.8,False,4.4,55,,2019-07-30T11:00:13.285605Z,70,0,0,0,47431.jpg,1.0,0,0,Borges Da Silva,0.7,False,,a,6,8,10.0,3,16459,3089,31732,6170,0.1,0.4,Willian,0,1.22,1.834,1.871,0.1742857142857143,0.4611166570712572,0.6111111111111112
114,0,0,26,100.0,0.0,0,49579,0,0,0,0,82.1,0,3,0.8,0.0,0,Pedro,1.0,5,0,14.3,False,32.4,180,,2019-08-24T13:30:14.550162Z,70,0,0,0,49579.jpg,2.0,0,0,Rodríguez Ledesma,1.8,False,,a,6,8,29.0,4,112441,320,213719,32107,0.1,0.6,Pedro,0,2.37,3.216,3.216,0.3385714285714286,0.8957758010318686,2.0
115,0,0,0,0.0,0.0,0,126187,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,376,79,3734,486,0.0,0.0,Loftus-Cheek,0,3.3000000000000003,3.3,3.3,0.515625,1.3044395348194564,0.0
116,0,0,0,0.0,0.0,0,209046,-1,1,-1,1,0.0,0,3,0.0,0.0,0,Callum,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-06-25T11:30:07.083018Z,59,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,0.1,False,,i,6,8,0.0,0,2789,1210,6722,1001,0.0,0.0,Hudson-Odoi,0,2.0,2.0,2.0,0.3389830508474576,0.8233869695926183,0.0
117,0,0,23,,,0,88894,0,0,-2,2,77.2,0,3,1.5,2.0,1,Ross,1.0,4,0,21.0,False,34.4,206,,,58,0,0,0,88894.jpg,1.3,0,0,Barkley,2.9,False,,a,6,8,98.0,4,58610,3093,334982,35087,0.2,0.7,Barkley,0,1.51,1.934,2.187,0.2603448275862069,0.6269933728957368,2.2888888888888888
118,1,2,57,,,0,85955,0,0,0,0,45.3,0,3,3.0,3.5,7,Jorge Luiz,2.5,8,0,12.3,False,54.0,322,,,50,0,0,0,85955.jpg,2.5,0,0,Frello Filho,3.4,False,,a,6,8,23.0,10,96658,26178,134449,18085,0.5,2.0,Jorginho,3,2.5100000000000002,2.71,2.6130000000000004,0.502,1.1225061247048944,3.577777777777778
119,0,0,7,0.0,0.0,0,116594,0,0,0,0,19.3,0,3,0.5,0.0,0,N'Golo,0.5,2,0,6.0,False,23.0,107,Ankle injury - Expected back 22 Sep,2019-08-23T12:30:07.999173Z,50,0,0,0,116594.jpg,1.0,0,0,Kanté,5.0,False,,i,6,8,18.0,2,128751,4349,285816,58887,0.1,0.4,Kanté,1,1.31,2.412,2.658,0.262,0.585849810104945,1.1888888888888889
121,0,0,0,0.0,0.0,0,199598,0,0,0,0,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,376,65,981,150,0.0,0.0,Ampadu,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
431,2,0,44,,,0,176413,0,0,0,0,55.8,0,3,3.7,4.2,5,Christian,3.2,8,0,19.2,False,45.0,275,,,75,0,0,0,176413.jpg,3.2,0,0,Pulisic,7.0,False,,a,6,8,91.0,13,194872,16516,320794,55616,0.4,1.7,Pulisic,0,3.0500000000000003,3.048,2.9240000000000004,0.4066666666666667,1.1137025335938378,3.0555555555555554
432,1,0,72,100.0,,0,91651,0,0,0,0,60.7,0,3,3.0,3.5,2,Mateo,2.5,7,0,15.1,False,62.6,281,,2019-09-03T10:30:13.861397Z,55,0,0,0,91651.jpg,2.5,0,0,Kovacic,1.1,False,,a,6,8,28.0,10,43559,4096,50707,16045,0.5,1.8,Kovacic,0,2.43,2.496,2.3120000000000003,0.44181818181818183,1.0361554814882667,3.1222222222222222
459,0,0,38,,,0,103192,-1,1,-1,1,2.9,0,2,0.7,1.2,-1,Kurt,0.2,9,0,6.6,False,38.0,360,,,49,1,0,0,103192.jpg,0.2,0,0,Zouma,2.3,False,,a,6,8,31.0,1,40991,5037,101319,26524,0.0,0.2,Zouma,1,0.9,0.9739999999999999,1.507,0.18367346938775508,0.40657855630736306,4.0
460,0,6,112,,,0,173879,1,-1,2,-2,71.7,2,4,7.5,8.0,13,Tammy,7.0,6,4,35.2,True,144.6,251,,,72,0,0,0,173879.jpg,7.0,0,0,Abraham,15.5,False,,a,6,8,138.0,28,960652,492713,170074,50228,1.0,3.9,Abraham,1,5.69,5.074,4.511,0.7902777777777779,2.120537798662301,2.7888888888888888
461,0,0,3,,,0,94245,0,0,-3,3,0.3,0,4,0.7,1.2,1,Michy,0.2,1,0,0.0,False,0.0,7,,,67,0,0,0,94245.jpg,1.0,0,0,Batshuayi,0.4,False,,a,6,8,0.0,1,4819,569,38330,3037,0.0,0.1,Batshuayi,0,2.21,3.086,3.3049999999999997,0.3298507462686567,0.8537974872613127,0.07777777777777778
462,0,0,0,0.0,,0,167767,0,0,-1,1,0.0,0,3,0.5,1.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,54,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.1,False,,n,6,8,0.0,0,668,110,2922,743,0.0,0.0,Kenedy,0,2.0,2.0,2.0,0.37037037037037035,0.8606629658238704,0.0
463,0,4,82,100.0,100.0,0,184341,1,-1,4,-4,123.1,0,3,6.0,6.5,2,Mason,5.5,9,2,40.9,False,126.2,360,,2019-08-24T14:00:14.355453Z,64,0,0,0,184341.jpg,5.5,0,0,Mount,21.0,False,,a,6,8,159.0,22,1437891,299309,207207,87355,0.9,3.5,Mount,0,4.7,3.88,4.02,0.734375,1.857838125348923,4.0
506,0,0,0,0.0,0.0,0,225796,0,0,0,0,0.0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-12T16:00:24.033193Z,50,0,0,0,225796.jpg,0.0,0,0,James,0.0,False,,i,6,8,0.0,0,868,412,2746,374,0.0,0.0,James,0,2.0,2.0,2.0,0.4,0.8944271909999159,0.0
529,0,0,14,,,0,194794,0,0,0,0,13.8,0,2,0.7,1.2,1,Fikayo,0.2,2,0,4.0,False,25.8,90,,,45,0,0,0,194794.jpg,1.0,0,0,Tomori,0.1,False,,a,6,8,0.0,1,2770,1552,1372,638,0.0,0.2,Tomori,0,1.24,1.544,1.6200000000000003,0.27555555555555555,0.5845416057808793,1.0
533,0,0,1,,,0,243568,0,0,0,0,0.8,0,3,1.6,2.1,1,Billy,1.0,1,0,0.1,False,0.4,6,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,1,539,539,152,152,0.2,0.2,Gilmour,0,1.24,1.544,1.6200000000000003,0.27555555555555555,0.5845416057808793,0.06666666666666667
123,0,2,72,,,2,74230,1,-1,1,-1,33.4,1,2,5.5,6.5,6,Patrick,6.0,2,1,16.5,True,93.2,360,,,56,0,0,0,74230.jpg,6.0,0,0,van Aanholt,11.6,False,,a,7,31,39.0,24,413163,183368,130508,33041,1.1,4.3,van Aanholt,0,5.47,4.959999999999999,5.197000000000001,0.9767857142857143,2.3114968866824928,4.0
124,0,0,0,50.0,0.0,0,49413,0,0,0,0,0.0,0,2,-0.2,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Groin Injury - 50% chance of playing,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,,d,7,31,0.0,0,93,41,379,63,0.0,0.0,Tomkins,0,3.0,3.0,3.0,0.6,1.3416407864998738,0.0
125,0,0,3,100.0,0.0,0,40784,0,0,0,0,0.1,0,2,-0.3,0.0,1,Mamadou,0.2,0,0,0.2,False,1.4,11,,2019-06-25T11:30:07.112991Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,a,7,31,0.0,1,1064,948,2710,325,0.0,0.2,Sakho,0,1.68,2.9760000000000004,2.9760000000000004,0.33599999999999997,0.7513188404399292,0.12222222222222222
126,0,2,72,,,2,55494,0,0,0,0,22.5,0,2,4.0,5.0,8,Joel,4.5,2,0,11.7,False,91.8,360,,,45,0,0,0,55494.jpg,4.5,0,0,Ward,1.8,False,,a,7,31,2.0,18,93282,69414,27212,14271,1.0,4.0,Ward,0,3.98,2.4300000000000006,2.4370000000000003,0.8844444444444445,1.8761899927483061,4.0
127,0,0,37,75.0,75.0,1,19188,0,0,0,0,0.4,0,2,1.1,1.9,0,Scott,2.0,1,0,10.7,False,37.2,180,Hand injury - 75% chance of playing,2019-08-30T13:00:12.954955Z,45,0,0,0,19188.jpg,4.0,0,0,Dann,0.3,False,,d,7,31,69.0,8,7181,93,9244,2850,0.4,1.8,Dann,0,3.48,2.5360000000000005,2.5360000000000005,0.7733333333333333,1.6404877323527902,2.0
128,0,0,70,75.0,,2,58786,0,0,1,-1,0.9,0,2,2.6,4.5,6,Martin,4.0,2,0,7.2,False,67.2,348,Knock - 75% chance of playing,2019-08-31T17:30:17.529253Z,41,0,0,0,58786.jpg,4.0,0,0,Kelly,27.8,False,,d,7,31,4.0,16,569304,89970,267961,82413,1.0,3.9,Kelly,0,3.63,2.4,2.4,0.8853658536585366,1.792729217919005,3.8666666666666667
129,0,0,24,,,1,54861,0,0,-1,1,27.9,0,4,1.0,2.0,1,Christian,1.5,2,0,7.7,False,23.4,191,,,59,0,0,0,54861.jpg,1.5,0,0,Benteke,0.8,False,,a,7,31,26.0,6,20908,1658,44612,7546,0.3,1.0,Benteke,0,1.55,1.688,1.6039999999999999,0.2627118644067796,0.6381249014342791,2.1222222222222222
130,0,0,3,,,0,59125,0,0,0,0,0.8,0,4,0.0,1.0,0,Connor,0.5,0,0,0.2,False,0.0,15,,,45,0,0,0,59125.jpg,1.0,0,0,Wickham,6.0,False,,a,7,31,2.0,2,249085,18031,205485,44236,0.1,0.4,Wickham,0,1.12,1.8240000000000003,1.8240000000000003,0.2488888888888889,0.5279730632859555,0.16666666666666666
131,0,0,76,,,2,40836,0,0,0,0,0.0,0,1,3.3,4.3,6,Vicente,3.8,2,0,7.0,False,70.0,360,,,50,0,0,0,40836.jpg,3.8,0,8,Guaita,0.6,False,,a,7,31,0.0,15,23073,6958,16661,4687,0.8,3.0,Guaita,1,3.8000000000000003,3.2980000000000005,3.0980000000000003,0.76,1.6994116628998404,4.0
132,0,0,0,,,0,20066,0,0,-1,1,0.0,0,1,-0.5,0.5,0,Wayne,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.8,False,,a,7,31,0.0,0,4189,1308,22594,3292,0.0,0.0,Hennessey,0,3.7,3.7,3.7,0.8409090909090908,1.7639057901043458,0.0
133,0,0,12,,,1,82403,-1,1,-2,2,32.6,0,3,1.3,2.3,3,Wilfried,1.8,2,0,21.5,False,28.6,295,,,68,0,0,0,82403.jpg,1.8,0,0,Zaha,11.3,False,,a,7,31,155.0,7,159151,17181,618623,91749,0.3,1.0,Zaha,1,2.0300000000000002,2.992,2.782,0.29852941176470593,0.7784694636800811,3.2777777777777777
134,0,0,20,,,2,66975,-1,1,-2,2,148.8,0,3,1.3,2.3,2,Luka,1.8,2,0,21.6,False,43.4,360,,,68,0,0,0,66975.jpg,1.8,0,0,Milivojevic,4.2,False,,a,7,31,24.0,7,18654,1703,254440,37321,0.3,1.0,Milivojevic,3,2.05,3.1240000000000006,2.9050000000000002,0.3014705882352941,0.7861391135685546,4.0
135,0,0,36,,,1,60252,0,0,-1,1,25.8,0,3,1.3,2.3,1,Andros,1.8,2,0,8.4,False,44.0,175,,,59,0,0,0,60252.jpg,1.8,0,0,Townsend,2.1,False,,a,7,31,14.0,7,26294,1358,120737,20321,0.3,1.2,Townsend,0,1.95,2.614,2.4349999999999996,0.33050847457627114,0.8028022953528027,1.9444444444444444
136,0,0,13,,,1,141020,0,0,-1,1,3.6,0,3,0.5,1.5,0,Max,1.0,1,0,7.8,False,17.4,154,,,54,0,0,0,141020.jpg,2.0,0,0,Meyer,0.1,False,,a,7,31,57.0,4,3279,159,6540,1094,0.2,0.7,Meyer,1,2.02,2.084,2.084,0.37407407407407406,0.8692695954821091,1.711111111111111
137,1,1,30,100.0,100.0,2,86417,0,0,0,0,28.6,0,3,2.3,3.3,3,Jeffrey,2.8,0,0,12.4,False,42.8,187,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,3.7,0,0,Schlupp,0.1,False,,a,7,31,52.0,11,4724,1248,5382,1051,0.5,2.0,Schlupp,0,3.52,3.572,3.754,0.64,1.5009330431434975,2.077777777777778
138,0,0,42,,,2,50471,0,0,-1,1,37.6,0,3,2.0,3.0,3,James,2.5,2,0,11.8,False,53.8,351,,,54,0,0,0,50471.jpg,2.5,0,0,McArthur,1.2,False,,a,7,31,26.0,10,10311,1867,49833,7297,0.5,1.9,McArthur,0,2.6,2.818,2.744,0.48148148148148145,1.1188618555710315,3.9
139,0,0,10,,,2,55037,0,0,-1,1,13.4,0,3,0.7,1.7,2,Cheikhou,1.2,0,0,7.1,False,17.2,172,,,49,0,0,0,55037.jpg,2.5,0,0,Kouyaté,0.2,False,,a,7,31,43.0,5,2923,862,5483,879,0.2,1.0,Kouyaté,1,2.43,2.3659999999999997,2.4139999999999997,0.4959183673469388,1.0977621020298802,1.9111111111111112
140,0,0,0,,,0,221275,0,0,0,0,0.0,0,3,-0.5,0.5,0,Luke,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,1064,267,2132,394,0.0,0.0,Dreher,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
157,0,0,4,,,0,50472,0,0,0,0,0.8,0,3,-0.3,0.7,0,James,0.2,1,0,1.1,False,10.0,27,,,45,0,0,0,50472.jpg,0.5,0,0,McCarthy,0.6,False,,a,7,31,0.0,1,11804,1673,19397,3530,0.0,0.2,McCarthy,1,0.61,1.296,1.2200000000000002,0.13555555555555554,0.2875567576825293,0.3
468,0,6,71,,,3,80146,1,-1,1,-1,29.8,0,4,4.5,5.5,9,Jordan,5.0,0,2,18.5,False,80.8,223,,,51,0,0,0,80146.jpg,6.7,0,0,Ayew,7.4,False,,a,7,31,74.0,20,405667,185573,156714,44061,1.0,4.0,Ayew,0,5.32,3.878,4.169,1.0431372549019609,2.3557355955366535,2.477777777777778
503,0,1,32,,,1,19419,0,0,0,0,1.3,0,2,1.5,2.5,7,Gary,2.0,1,0,8.6,False,42.0,180,,,45,0,0,0,19419.jpg,4.0,0,0,Cahill,1.8,False,,a,7,31,42.0,8,31184,13956,51906,5929,0.4,1.8,Cahill,1,3.4,2.174,2.098,0.7555555555555555,1.6027753706895076,2.0
510,0,0,0,,,0,175946,0,0,-1,1,0.0,0,3,-0.5,0.5,0,Víctor,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.4,False,,a,7,31,0.0,0,2024,213,32097,3162,0.0,0.0,Camarasa,0,3.3000000000000003,3.3,3.3,0.673469387755102,1.4907880397936646,0.0
17,0,2,36,,,0,153133,0,0,-1,1,22.5,0,3,2.5,2.5,9,Alex,2.5,3,1,11.8,False,54.0,104,,,59,0,0,0,153133.jpg,5.0,0,0,Iwobi,1.9,False,,a,8,11,42.0,10,61661,35879,94436,11189,0.4,1.7,Iwobi,0,4.24,2.54,2.5399999999999996,0.7186440677966102,1.7455803755363508,1.1555555555555554
141,2,3,89,100.0,100.0,2,101188,0,0,1,-1,136.1,1,2,5.8,5.8,5,Lucas,5.8,4,0,30.7,True,97.0,342,,2019-08-17T16:00:09.148104Z,61,0,0,0,101188.jpg,5.8,0,0,Digne,29.4,False,,a,8,11,74.0,23,638971,180173,313509,57358,1.0,3.8,Digne,0,5.43,4.48,4.48,0.8901639344262295,2.198542736435757,3.8
142,0,4,86,,,2,164511,0,0,1,-1,3.0,0,2,4.5,4.5,1,Yerry,4.5,4,0,15.2,False,81.0,360,,,56,0,0,0,164511.jpg,4.5,0,0,Mina,5.1,False,,a,8,11,68.0,18,319349,25516,134818,38484,0.8,3.2,Mina,0,4.15,3.8299999999999996,3.8300000000000005,0.7410714285714287,1.753695078561672,4.0
143,0,2,80,,,2,106611,0,0,0,0,12.2,0,2,4.0,4.0,1,Michael,4.0,4,0,11.6,False,94.0,360,,,55,0,0,0,106611.jpg,4.0,0,0,Keane,3.7,False,,a,8,11,10.0,16,100258,14319,69669,18274,0.7,2.9,Keane,0,3.98,4.078,4.077999999999999,0.7236363636363636,1.6970777021906591,4.0
144,0,0,67,,,2,59949,0,0,0,0,43.1,0,2,3.0,3.0,1,Seamus,3.0,4,0,14.0,False,48.6,360,,,55,0,0,0,59949.jpg,3.0,0,0,Coleman,3.3,False,,a,8,11,48.0,12,82499,8154,89702,20551,0.5,2.2,Coleman,2,3.22,3.572,3.572,0.5854545454545454,1.3730126133301312,4.0
145,0,0,0,100.0,100.0,0,12745,0,0,-1,1,0.0,0,2,0.0,0.0,0,Leighton,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,a,8,11,0.0,0,2497,854,4152,863,0.0,0.0,Baines,0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
146,0,0,0,100.0,100.0,0,66838,0,0,-2,2,0.0,0,4,0.0,0.0,0,Cenk,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.183258Z,58,0,0,0,66838.jpg,0.0,0,0,Tosun,0.1,False,,a,8,11,0.0,0,2258,384,8904,988,0.0,0.0,Tosun,0,2.2,2.2,2.1999999999999997,0.37931034482758624,0.9135002783911397,0.0
147,0,0,11,,,2,177815,0,0,-1,1,15.0,0,4,1.5,1.5,1,Dominic,1.5,2,0,5.5,False,6.0,243,,,59,0,0,0,177815.jpg,1.5,0,0,Calvert-Lewin,1.1,False,,a,8,11,34.0,6,34506,2278,81289,14298,0.3,1.0,Calvert-Lewin,1,1.6,1.8719999999999999,1.8719999999999999,0.2711864406779661,0.6587095756740946,2.7
148,0,1,78,,,2,111234,0,0,1,-1,0.0,0,1,4.0,4.0,2,Jordan,4.0,4,0,7.2,False,72.0,360,,,56,0,0,0,111234.jpg,4.0,0,8,Pickford,12.0,False,,a,8,11,0.0,16,295767,25786,167548,41927,0.7,2.9,Pickford,0,4.04,4.096,4.096,0.7214285714285715,1.7072115945516035,4.0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.0,0.0,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,9.3,False,,a,8,11,0.0,0,110113,25355,65602,11582,0.0,0.0,Stekelenburg,0,2.0,2.0,2.0,0.5,1.0,0.0
150,0,3,77,,,2,212319,0,0,-1,1,37.0,1,3,5.8,5.8,15,Richarlison,5.8,3,2,28.1,False,111.0,319,,,79,0,0,0,212319.jpg,5.8,0,0,de Andrade,7.3,False,,a,8,11,133.0,23,191602,109823,311209,33345,0.7,2.9,Richarlison,0,5.41,4.066,4.066,0.6848101265822785,1.9247916211398384,3.5444444444444443
151,1,0,37,,,2,55422,0,0,-2,2,133.5,0,3,3.2,3.2,5,Gylfi,3.2,3,0,26.6,False,47.0,319,,,78,0,0,0,55422.jpg,3.2,0,0,Sigurdsson,6.1,False,,a,8,11,85.0,13,71381,7408,503878,55007,0.4,1.7,Sigurdsson,0,3.5300000000000002,3.7059999999999995,3.7059999999999995,0.4525641025641026,1.2639427526795992,3.5444444444444443
152,0,3,50,,,2,100649,0,0,0,0,56.6,1,3,4.0,4.0,1,Bernard,4.0,1,1,18.9,False,65.6,255,,,65,0,0,0,100649.jpg,4.0,0,0,Anício Caldeira Duarte,2.1,False,,a,8,11,67.0,16,165037,7776,86974,29241,0.6,2.5,Bernard,1,3.74,2.746,2.7459999999999996,0.5753846153846154,1.4669486908336167,2.8333333333333335
