id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name
495,0,0,0,,,0,220037,0,0,-1,1,0.0,0,1,0.0,0.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,1082,5,2968,18,0.0,0.0,Peacock-Farrell,0,,,,,,,Burnley
571,0,0,0,,,0,195064,0,0,0,0,0.0,0,3,0.0,0.0,0,Mace,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,5,90,0.0,0,81,9,38,5,0.0,0.0,Goodridge,0,,,,,,,Burnley
572,0,0,0,,,0,195471,0,0,0,0,0.0,0,2,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,195471.jpg,0.0,0,0,Driscoll-Glennon,0.0,False,,a,5,90,0.0,0,613,54,178,30,0.0,0.0,Driscoll-Glennon,0,,,,,,,Burnley
103,3,5,181,,,4,82263,0,0,-5,5,149.0,2,2,2.8,1.8,11,Marcos,1.8,4,1,44.1,False,178.2,588,,,60,0,0,0,82263.jpg,5.9,0,0,Alonso,2.5,False,,a,6,8,115.0,47,245547,3807,424134,947,0.3,7.8,Alonso,3,7.966101694915251,34.396177938255114,4.317818081610749,6.851449475472535,0.7196363469351249,1.7627418503515448,Chelsea
104,0,0,45,100.0,100.0,1,102380,0,0,0,0,6.0,0,2,2.2,1.2,5,Antonio,1.2,1,0,10.3,False,42.8,225,,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,2.7,0,0,RÃÂ¼diger,0.2,False,,a,6,8,54.0,8,9246,1197,8975,193,0.2,1.3,RÃÂ¼diger,1,2.962962962962963,8.817113108590718,2.9757756741493675,3.197883205557897,0.4959626123582279,1.2148553317754287,Chelsea
105,2,1,280,75.0,,3,41328,0,0,-2,2,349.0,0,2,2.2,2.0,6,CÃÂ©sar,2.0,24,0,85.3,False,377.0,1429,Hamstring injury - 75% chance of playing,2019-12-22T19:30:15.441735Z,58,0,0,0,41328.jpg,2.6,0,0,Azpilicueta,5.0,False,,d,6,8,126.0,42,180204,945,396624,3286,0.3,7.2,Azpilicueta,0,16.153846153846153,58.09685572677535,3.5964720211813312,4.483524637037963,0.6200813829622985,1.4933537238977688,Chelsea
107,0,0,153,100.0,100.0,1,109533,0,0,0,0,193.5,0,2,1.7,0.7,0,Emerson,0.7,15,0,55.4,False,178.0,792,,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.6,0,0,Palmieri dos Santos,0.8,False,,a,6,8,181.0,16,173818,211,217517,722,0.1,2.9,Emerson,1,10.0,34.332756741493675,3.4332756741493675,6.268068507174793,0.6242319407544304,1.463953666349873,Chelsea
108,0,0,121,100.0,100.0,1,135363,0,0,-1,1,18.3,0,2,1.5,0.5,0,Andreas,0.5,15,0,20.2,False,145.0,671,,2019-10-13T07:30:10.505993Z,49,0,0,0,135363.jpg,1.4,0,0,Christensen,0.6,False,,a,6,8,38.0,11,59453,91,97655,269,0.1,2.2,Christensen,2,7.857142857142858,20.582880296887886,2.619639310513004,2.387961784665974,0.5346202674516334,1.1834324099048812,Chelsea
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,3151,6,27175,32,0.0,0.0,Zappacosta,0,,,,,,,Chelsea
110,0,0,16,100.0,100.0,1,44346,0,0,-4,4,55.6,0,4,1.3,0.3,0,Olivier,0.3,5,0,13.3,False,14.6,190,,2019-12-09T14:30:15.524251Z,66,0,0,0,44346.jpg,1.4,0,0,Giroud,1.0,False,,a,6,8,64.0,7,60643,66,172113,165,0.0,1.1,Giroud,0,5.0,10.9,2.18,3.999999999999999,0.3303030303030303,0.8485638491360601,Chelsea
111,0,0,287,,,4,109745,0,0,0,0,0.0,0,1,3.7,2.7,6,Kepa,2.7,25,0,30.6,False,306.0,1620,,,55,0,0,0,109745.jpg,2.7,0,33,Arrizabalaga,5.4,False,,a,6,8,0.0,48,309222,2072,331612,2654,0.5,8.7,Kepa,0,17.777777777777775,57.30267865154431,3.2232756741493684,3.7676508056092968,0.5860501225726125,1.3744093654805172,Chelsea
112,0,0,0,,,0,20310,0,0,-2,2,0.0,0,1,1.0,0.0,0,Willy,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,3069,18,10667,51,0.0,0.0,Caballero,0,,,,,,,Chelsea
113,3,12,315,100.0,100.0,6,47431,0,0,0,0,470.1,3,3,5.3,4.3,16,Willian,4.3,12,4,127.8,False,369.2,1187,,2019-12-04T22:00:11.458677Z,70,0,0,0,47431.jpg,4.4,0,0,Borges Da Silva,2.7,False,,a,6,8,438.0,75,340890,58795,243940,1923,0.6,10.7,Willian,2,17.045454545454547,70.82331438042323,4.15496777698483,4.865906616892818,0.5935668252835472,1.570430206198392,Chelsea
114,0,0,38,100.0,100.0,1,49579,0,0,-2,2,111.7,0,3,1.3,0.3,0,Pedro,0.3,6,0,32.5,False,60.0,304,,2019-08-24T13:30:14.550162Z,68,0,0,0,49579.jpg,2.2,0,0,RodrÃÂ­guez Ledesma,1.2,False,,a,6,8,153.0,9,122553,73,262834,221,0.0,1.3,Pedro,0,4.090909090909091,16.955622848561852,4.1447078074262285,4.670331565171173,0.6095158540332689,1.5894228886491333,Chelsea
115,0,0,0,0.0,0.0,0,126187,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,63,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,843,6,5108,14,0.0,0.0,Loftus-Cheek,0,,,,,,,Chelsea
116,3,3,85,100.0,100.0,1,209046,-1,1,-6,6,153.9,0,3,1.7,0.7,0,Callum,0.7,5,0,40.4,False,96.0,298,,2019-11-22T14:00:21.035255Z,54,0,0,0,209046.jpg,2.4,0,0,Hudson-Odoi,0.6,False,,a,6,8,157.0,24,279300,276,261652,1149,0.1,4.4,Hudson-Odoi,1,10.0,27.01640836345561,2.701640836345561,1.4991915781609,0.5003038585825113,1.162601107400026,Chelsea
117,0,0,38,100.0,100.0,1,88894,0,0,-4,4,125.9,0,3,1.0,0.0,0,Ross,0.0,5,0,34.7,False,63.8,335,,2019-10-19T16:00:15.801912Z,56,0,0,0,88894.jpg,1.5,0,0,Barkley,1.3,False,,a,6,8,157.0,9,71389,174,451539,260,0.0,1.6,Barkley,0,6.0,18.13491351122405,3.022485585204008,,0.5397295687864301,1.277233276095389,Chelsea
118,3,5,280,100.0,100.0,3,85955,0,0,0,0,242.6,1,3,2.3,1.3,1,Jorge Luiz,1.3,19,1,57.0,False,281.6,1187,,2019-11-02T20:00:14.959095Z,50,0,0,0,85955.jpg,2.9,0,0,Frello Filho,3.4,False,,a,6,8,43.0,46,432073,1236,484655,4763,0.3,9.2,Jorginho,6,15.862068965517242,47.50224340315727,2.99470664932948,2.1334448596382467,0.598941329865896,1.3392735281142685,Chelsea
119,0,2,171,100.0,100.0,2,116594,0,0,0,0,251.7,0,3,4.0,3.0,3,N'Golo,3.0,12,3,61.3,False,260.0,854,,2019-10-18T13:00:12.209781Z,50,0,0,0,116594.jpg,3.5,0,0,KantÃÂ©,4.7,False,,a,6,8,101.0,38,356574,4280,549228,3638,0.6,7.6,KantÃÂ©,1,10.857142857142858,35.663176829834,3.2847662869583947,2.9930339830256814,0.656953257391679,1.4689921415677103,Chelsea
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,1136,20,1966,10,0.0,0.0,Ampadu,0,,,,,,,Chelsea
431,3,5,215,100.0,100.0,2,176413,0,0,-2,2,257.4,1,3,2.8,1.8,0,Christian,1.8,18,5,122.1,False,316.6,981,,2019-11-09T15:30:18.883584Z,73,0,0,0,176413.jpg,4.7,0,0,Pulisic,10.1,False,,a,6,8,646.0,66,1383808,5140,1309465,45563,0.2,9.0,Pulisic,0,14.042553191489361,67.75482526818102,4.8249648297038,4.323181615570396,0.6609540862607945,1.785799602491093,Chelsea
432,3,4,304,0.0,100.0,2,91651,0,0,-2,2,292.0,0,3,0.0,4.0,5,Mateo,4.0,21,1,72.8,False,341.6,1241,Suspended until 29 Dec,2019-12-22T17:30:15.716801Z,53,0,0,0,91651.jpg,2.6,0,0,Kovacic,1.2,False,,s,6,8,96.0,46,106709,999,115171,3520,0.8,8.7,Kovacic,5,17.69230769230769,45.553476967589006,2.5747617416463355,2.4426709929811024,0.4858041021974218,1.1184050322994654,Chelsea
459,0,1,244,100.0,100.0,3,103192,0,0,-3,3,18.2,0,2,3.2,2.2,5,Kurt,2.2,23,0,45.3,False,320.8,1443,,2019-09-28T16:00:17.677906Z,47,1,0,0,103192.jpg,1.9,0,0,Zouma,2.0,False,,a,6,8,119.0,33,117626,2480,200222,973,0.5,7.0,Zouma,2,17.368421052631582,49.32005118259429,2.839639310513004,3.9399954616750734,0.6041785767048945,1.309827941746936,Chelsea
460,3,19,323,100.0,100.0,5,173879,0,0,9,-9,213.5,4,4,4.3,3.3,2,Tammy,3.3,18,11,141.1,False,473.0,1300,,2019-11-27T19:00:19.734537Z,79,1,0,0,173879.jpg,5.9,0,0,Abraham,35.8,False,,a,6,8,726.0,101,4556930,36268,2427000,36242,0.4,12.8,Abraham,2,17.11864406779661,90.1582191780822,5.266668249016684,2.897281068315188,0.6666668669641371,1.8737964726488971,Chelsea
461,2,1,57,,,0,94245,0,0,-4,4,37.6,0,4,1.8,0.8,1,Michy,0.8,4,1,25.1,False,60.8,118,,,66,0,0,0,94245.jpg,1.9,0,0,Batshuayi,0.5,False,,a,6,8,157.0,23,88353,108,121456,461,0.1,3.5,Batshuayi,0,12.105263157894738,21.5054794520548,1.776539606908874,1.116742387086969,0.26917266771346576,0.6915171041198427,Chelsea
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,811,4,4412,8,0.0,0.0,Kenedy,0,,,,,,,Chelsea
463,2,6,268,100.0,100.0,4,184341,0,0,5,-5,417.2,0,3,3.7,2.7,3,Mason,2.7,23,5,136.1,False,351.6,1504,,2019-11-05T22:00:17.579402Z,65,0,0,0,184341.jpg,4.1,0,0,Mount,24.3,False,,a,6,8,591.0,74,3541377,19276,2081846,35257,0.4,11.4,Mount,2,18.048780487804876,74.2275770061434,4.112608996286324,2.759843759710628,0.6327090763517421,1.6130979633723999,Chelsea
506,1,1,112,100.0,100.0,1,225796,0,0,0,0,75.9,0,2,2.8,1.8,1,Reece,1.8,6,0,20.5,False,91.2,421,,2019-10-11T10:00:13.189023Z,50,0,0,0,225796.jpg,2.1,0,0,James,0.5,False,,a,6,8,37.0,19,45061,357,21795,1525,0.4,3.8,James,0,9.047619047619047,29.829995825474054,3.2969995386050286,3.8814464762959258,0.6593999077210057,1.474463018021257,Chelsea
529,0,7,237,100.0,100.0,4,194794,0,0,3,-3,58.8,2,2,2.7,1.7,7,Fikayo,1.7,13,1,41.0,False,292.4,1080,,2019-12-09T14:00:19.591329Z,48,0,0,0,194794.jpg,3.8,0,0,Tomori,4.6,False,,a,6,8,56.0,46,759100,6871,474033,4496,0.4,9.6,Tomori,2,12.105263157894738,44.22912658180814,3.6537104567580627,4.844252618822338,0.7611896784912632,1.6676830297990792,Chelsea
533,0,0,5,,,0,243568,0,0,0,0,12.6,0,3,1.0,0.0,0,Billy,0.0,1,0,1.5,False,2.8,9,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2418,22,1907,29,0.0,0.4,Gilmour,0,2.0,3.0116378370746832,1.5058189185373418,,0.33462642634163153,0.7098498456911652,Chelsea
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,1.0,0.0,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.1,False,,a,6,8,0.0,0,5844,76,3871,106,0.0,0.0,Guehi,0,,,,,,,Chelsea
123,0,3,256,100.0,75.0,4,74230,0,0,0,0,223.6,1,2,1.7,1.3,2,Patrick,1.7,19,2,61.9,False,268.2,1378,,2019-12-03T21:30:12.090030Z,55,1,0,0,74230.jpg,3.3,0,0,van Aanholt,6.0,False,,a,7,31,127.0,53,758983,5272,857070,2600,0.3,9.6,van Aanholt,0,16.060606060606062,53.540301581781634,3.3336414192430066,5.438377554592277,0.6061166216805467,1.4214694773106855,Crystal Palace
124,1,2,161,100.0,100.0,3,49413,0,0,0,0,24.8,0,2,4.5,4.5,2,James,4.5,12,0,25.5,False,207.2,892,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,3.0,0,0,Tomkins,0.5,False,,a,7,31,22.0,30,39852,2075,8525,1121,0.9,6.0,Tomkins,2,10.0,28.338210522231048,2.8338210522231053,3.665311200108487,0.5667642104446211,1.2673233017681689,Crystal Palace
125,0,0,28,100.0,0.0,0,40784,0,0,0,0,11.1,0,2,-0.2,0.0,0,Mamadou,-0.2,5,0,6.0,False,41.6,240,,2019-12-03T21:30:12.103417Z,50,0,0,0,40784.jpg,0.4,1,0,Sakho,0.1,False,,a,7,31,6.0,2,3565,64,7226,22,0.0,0.4,Sakho,0,5.0,7.5427353981018275,1.5085470796203655,0.12450980569930767,0.3017094159240731,0.6746427634579849,Crystal Palace
126,1,5,197,0.0,0.0,3,55494,0,0,-2,2,61.5,0,2,0.0,0.0,0,Joel,0.3,15,0,30.8,False,215.6,1102,Knee injury - Expected back 18 Jan,2019-11-23T18:00:20.336284Z,43,0,0,0,55494.jpg,2.9,0,0,Ward,1.4,False,,i,7,31,30.0,38,273111,63,242154,2469,0.1,8.8,Ward,2,13.10344827586207,38.39232214863908,2.9299403745014034,,0.6813814824421869,1.4129427149905909,Crystal Palace
127,1,0,71,75.0,75.0,1,19188,0,0,-2,2,10.9,0,2,0.8,0.8,0,Scott,1.0,2,0,16.0,False,80.0,335,Muscle injury - 75% chance of playing,2019-12-20T13:30:13.414607Z,43,0,0,0,19188.jpg,3.0,0,0,Dann,0.2,False,,d,7,31,69.0,15,9951,31,18199,210,0.2,3.5,Dann,0,5.0,14.895475124129224,2.9790950248258445,2.70733321867398,0.6928127964711267,1.4366471922858493,Crystal Palace
128,1,4,225,100.0,100.0,6,58786,0,0,4,-4,74.4,0,2,4.2,4.2,2,Martin,4.2,8,0,31.8,False,229.8,1044,,2019-10-20T11:30:19.277461Z,44,0,0,0,58786.jpg,4.2,0,0,Kelly,32.0,False,,a,7,31,14.0,54,1586463,27065,901782,6650,1.0,12.3,Kelly,0,12.857142857142856,44.23405932114638,3.4404268360891628,3.8834558044182255,0.7819151900202642,1.6401591396237971,Crystal Palace
129,0,0,53,,,1,54861,0,0,-3,3,103.7,0,4,1.0,1.0,2,Christian,1.0,7,0,43.7,False,79.4,486,,,57,0,0,0,54861.jpg,1.1,0,0,Benteke,0.6,False,,a,7,31,256.0,17,30154,172,71335,181,0.2,3.0,Benteke,2,15.454545454545453,25.8,1.6694117647058824,2.5615384615384618,0.29287925696594425,0.6992396421951952,Crystal Palace
130,0,0,3,100.0,100.0,0,59125,0,0,-1,1,0.8,0,4,0.0,0.0,0,Connor,0.0,0,0,0.2,False,0.0,15,,2019-09-13T12:30:19.022759Z,44,0,0,0,59125.jpg,1.0,0,0,Wickham,2.3,False,,a,7,31,2.0,2,257017,308,451478,1114,0.0,0.5,Wickham,0,2.0,2.0,1.0,,0.2272727272727273,0.4767312946227962,Crystal Palace
131,0,10,317,100.0,100.0,6,40836,0,0,1,-1,0.0,2,1,6.2,6.2,2,Vicente,6.2,16,0,38.4,False,385.2,1440,,2019-10-20T11:30:19.312033Z,51,0,0,0,40836.jpg,4.4,0,48,Guaita,3.2,False,,a,7,31,0.0,71,244111,12679,66733,3962,1.2,13.9,Guaita,1,16.136363636363637,63.91973696660136,3.961223135958394,6.18610158921916,0.7767104188153714,1.7540590870752852,Crystal Palace
132,0,0,42,,,0,20066,0,0,-2,2,0.0,0,1,0.0,0.0,0,Wayne,0.0,4,0,8.7,False,87.4,180,,,43,0,0,0,20066.jpg,3.0,0,13,Hennessey,0.6,False,,a,7,31,0.0,6,14593,103,44884,328,0.0,1.4,Hennessey,0,2.0,8.097094159240731,4.0485470796203655,,0.941522576655899,1.9523827693659053,Crystal Palace
133,2,4,178,100.0,100.0,5,82403,0,0,-2,2,261.5,1,3,5.5,5.5,2,Wilfried,5.5,20,3,113.8,False,312.4,1555,,2019-11-09T19:30:18.645135Z,68,0,0,0,82403.jpg,3.4,0,0,Zaha,13.2,False,,a,7,31,563.0,62,823015,24958,1141093,21330,0.8,9.1,Zaha,3,18.23529411764705,57.1856205503241,3.135985643082289,2.6829461335942053,0.4611743592768072,1.2025955968860609,Crystal Palace
134,0,6,219,100.0,100.0,6,66975,0,0,-3,3,350.6,1,3,2.3,2.3,2,Luka,2.3,19,2,75.4,False,279.6,1515,,2019-09-29T09:30:20.636934Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,2.4,False,,a,7,31,124.0,49,53356,481,405351,1266,0.3,7.3,Milivojevic,7,16.896551724137932,52.22920749149982,3.091116361741826,2.71397083246035,0.4613606510062426,1.1942024355147067,Crystal Palace
135,1,0,138,0.0,0.0,3,60252,0,0,-4,4,132.6,0,3,0.0,0.0,0,Andros,2.0,12,1,37.1,False,167.6,778,Knock - Unknown return date,2019-12-16T20:00:21.552659Z,56,0,0,0,60252.jpg,2.4,0,0,Townsend,1.2,False,,i,7,31,70.0,33,47588,13,203898,1838,0.4,5.9,Townsend,0,13.75,30.957120312222404,2.2514269317979934,2.07846461771759,0.402040523535356,0.951401525309722,Crystal Palace
136,0,0,19,100.0,100.0,1,141020,0,0,-3,3,4.9,0,3,0.3,0.3,1,Max,0.3,2,0,8.8,False,22.0,198,,2019-12-05T17:00:16.841974Z,52,0,0,0,141020.jpg,1.3,0,0,Meyer,0.1,False,,a,7,31,64.0,8,3900,18,10453,30,0.1,1.5,Meyer,1,6.1538461538461515,10.613149353262099,1.7246367699050915,1.5842234240922877,0.33166091728944064,0.7563032547185161,Crystal Palace
137,1,3,121,0.0,0.0,4,86417,0,0,0,0,95.3,1,3,0.0,0.0,0,Jeffrey,3.0,12,2,52.7,False,198.0,856,Muscle injury - Unknown return date,2019-12-07T20:00:14.825615Z,55,0,0,0,86417.jpg,2.9,0,0,Schlupp,0.1,False,,i,7,31,233.0,40,19835,21,22638,469,0.5,7.3,Schlupp,2,13.793103448275865,38.16841931092521,2.7672104000420776,2.564283350480677,0.5031291636440142,1.1799424791913329,Crystal Palace
138,3,2,220,100.0,100.0,7,50471,0,0,-3,3,220.6,0,3,2.8,2.8,2,James,2.8,13,0,74.1,False,278.2,1462,,2019-11-03T16:30:17.881657Z,52,0,0,0,50471.jpg,2.9,0,0,McArthur,0.7,False,,a,7,31,241.0,50,31214,916,97871,779,0.5,9.6,McArthur,2,17.24137931034483,51.57781865920445,2.991513482233858,3.4327453285641383,0.5752910542757419,1.311865444729151,Crystal Palace
139,1,0,137,100.0,100.0,6,55037,0,0,-1,1,102.5,0,3,2.5,2.5,2,Cheikhou,2.5,16,0,37.6,False,148.8,1319,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.5,0,0,KouyatÃÂ©,0.2,False,,a,7,31,128.0,40,12031,156,14464,196,0.5,8.2,KouyatÃÂ©,1,16.0,41.946928044508866,2.621683002781804,2.236250281161801,0.5350373475064906,1.1843556559628647,Crystal Palace
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,5346,20,6465,47,0.0,0.0,Dreher,0,,,,,,,Crystal Palace
157,0,0,46,,,0,50472,0,0,-1,1,33.5,0,3,0.7,0.7,2,James,0.7,6,0,10.2,False,44.4,347,,,44,0,0,0,50472.jpg,0.9,0,0,McCarthy,0.6,False,,a,7,31,24.0,12,39093,274,50059,381,0.2,2.7,McCarthy,3,13.333333333333332,17.095156932067887,1.2821367699050916,1.7057924060910712,0.2913947204329753,0.6112347222003444,Crystal Palace
468,0,11,173,,,8,80146,0,0,0,0,181.3,0,4,2.0,2.0,2,Jordan,2.0,15,4,80.8,False,221.6,1392,,,50,0,0,0,80146.jpg,3.4,0,0,Ayew,6.6,False,,a,7,31,408.0,58,1009314,5742,809323,12873,0.4,11.6,Ayew,3,17.058823529411768,58.0,3.4,2.14,0.6799999999999999,1.520526224699857,Crystal Palace
503,0,3,198,0.0,0.0,3,19419,0,0,0,0,25.8,0,2,0.0,0.0,0,Gary,1.5,17,0,40.7,False,230.2,1080,Knock - Unknown return date,2019-12-16T20:00:22.203812Z,45,0,0,0,19419.jpg,2.6,0,0,Cahill,1.5,False,,i,7,31,148.0,31,99646,32,145612,4805,0.3,6.9,Cahill,1,11.923076923076925,35.10190748778128,2.9440309505881075,5.18864449538156,0.6542291001306906,1.3878294994559524,Crystal Palace
510,0,0,3,,,0,175946,-1,1,-5,5,0.1,0,3,0.0,0.0,0,VÃÂ­ctor,0.0,0,0,0.0,False,0.2,5,,,45,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,4316,36,46353,99,0.0,0.2,Camarasa,0,1.0,1.2621367699050914,1.2621367699050914,,0.28047483775668697,0.5949769791898503,Crystal Palace
539,0,0,12,100.0,75.0,0,173954,0,0,0,0,1.0,0,3,0.3,0.2,0,Jairo,0.3,0,0,1.6,False,14.6,90,,2019-12-17T00:30:22.561020Z,45,0,0,0,173954.jpg,1.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,2,1011,18,764,14,0.1,0.4,Riedewald,0,2.0,2.5242735398101828,1.2621367699050914,,0.28047483775668697,0.5949769791898503,Crystal Palace
556,0,0,0,,,0,42525,0,0,0,0,0.0,0,1,0.0,0.0,0,Stephen,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.3,False,,a,7,31,0.0,0,21146,722,5918,354,0.0,0.0,Henderson,0,,,,,,,Crystal Palace
578,0,0,0,,,0,221272,0,0,0,0,0.0,0,2,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,221272.jpg,0.0,0,0,Woods,0.0,False,,a,7,31,0.0,0,753,223,116,54,0.0,0.0,Woods,0,,,,,,,Crystal Palace
579,0,0,0,,,0,244723,0,0,0,0,0.0,0,2,0.0,0.0,0,Tyrick,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,244723.jpg,0.0,0,0,Mitchell,0.0,False,,a,7,31,0.0,0,220,62,37,20,0.0,0.0,Mitchell,0,,,,,,,Crystal Palace
580,0,0,0,,,0,466955,0,0,0,0,0.0,0,3,1.2,1.2,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,466955.jpg,0.0,0,0,Pierrick,0.0,False,,a,7,31,0.0,0,9,9,4,4,0.0,0.0,Pierrick,0,,,,,,,Crystal Palace
581,0,0,0,,,0,432705,0,0,0,0,0.0,0,4,1.1,1.1,0,James,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,432705.jpg,0.0,0,0,Daly,0.0,False,,a,7,31,0.0,0,39,39,5,5,0.0,0.0,Daly,0,,,,,,,Crystal Palace
17,0,2,155,25.0,,1,153133,0,0,-4,4,253.8,0,3,0.4,1.2,1,Alex,1.7,21,1,71.7,False,182.2,1039,Hamstring injury - 25% chance of playing,2019-12-21T14:30:20.051028Z,56,0,0,0,153133.jpg,2.2,0,0,Iwobi,1.1,False,,d,8,11,281.0,35,132527,96,221840,1789,0.3,6.2,Iwobi,0,15.909090909090908,48.71171245077214,3.0618790683342487,2.190401375829446,0.5467641193454016,1.2938800610334384,Everton
141,3,7,305,100.0,50.0,4,101188,0,0,-3,3,641.1,2,2,2.2,0.9,9,Lucas,2.2,28,0,116.2,False,367.2,1527,,2019-12-07T15:00:20.727558Z,57,1,0,0,101188.jpg,2.9,0,0,Digne,11.6,False,,a,8,11,153.0,53,949543,9866,1802906,3181,0.4,9.3,Digne,2,18.27586206896552,62.070856488822365,3.3963298833506577,3.7614462213481814,0.5958473479562557,1.4225660454893012,Everton
142,0,4,256,100.0,100.0,4,164511,0,0,-2,2,52.3,0,2,1.7,1.2,6,Yerry,1.7,25,0,59.5,False,293.4,1440,,2019-12-06T14:30:16.477158Z,53,1,0,0,164511.jpg,2.5,0,0,Mina,2.1,False,,a,8,11,249.0,40,363964,1523,387655,508,0.3,7.5,Mina,1,16.0,47.34540323053479,2.9590877019084245,3.1002756036002355,0.5583184343223443,1.2853455616105791,Everton
143,0,3,216,,,3,106611,0,0,-2,2,20.5,0,2,2.0,1.5,1,Michael,2.0,25,1,41.6,False,262.8,1279,,,53,0,0,0,106611.jpg,2.6,0,0,Keane,2.3,False,,a,8,11,132.0,42,140623,748,207241,1435,0.4,7.9,Keane,0,16.153846153846153,47.212185953905326,2.922659130479853,2.509185329346884,0.5514451189584628,1.269522001338496,Everton
144,1,2,138,100.0,100.0,2,59949,0,0,-2,2,105.3,0,2,0.3,-0.2,0,Seamus,0.3,14,0,35.3,False,143.2,779,,2019-11-29T15:30:19.353099Z,53,0,0,0,59949.jpg,2.1,1,0,Coleman,1.2,False,,a,8,11,104.0,21,109753,144,256371,420,0.1,4.0,Coleman,3,10.0,26.093616745111646,2.609361674511164,2.8895155401345964,0.4923323914172008,1.1334342827374126,Everton
145,1,0,22,100.0,100.0,0,12745,0,0,-1,1,2.3,0,2,1.0,0.5,0,Leighton,1.0,1,0,2.0,False,16.8,73,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,3.0,0,0,Baines,0.2,False,,a,8,11,1.0,6,9643,167,10401,420,0.2,1.2,Baines,0,2.0,6.520915129844245,3.2604575649221226,,0.6653995030453311,1.4729245884971744,Everton
146,0,0,41,100.0,100.0,1,66838,0,0,-3,3,48.8,0,4,0.7,0.2,2,Cenk,0.7,4,1,25.3,False,42.4,288,,2019-11-14T10:00:15.071754Z,57,0,0,0,66838.jpg,2.4,0,0,Tosun,0.1,False,,a,8,11,163.0,12,6430,34,14887,56,0.1,2.1,Tosun,0,5.0,11.5,2.3,2.1,0.4035087719298245,0.9633639890708996,Everton
