id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 4,value,valuePoints metric
294,2,3,235,,,5,82691,1,-1,2,-2,180.6,0,2,4.0,3.5,1,George,3.5,15,1,54.2,False,252.2,1350,,,47,0,0,0,82691.jpg,3.8,0,0,Baldock,3.7,False,,a,15,49,109.0,57,294212,21363,60928,9668,0.7,12.1,Baldock,4,15.0,51.005896598648945,3.400393106576596,3.441628645904696,0.7234878950162971,1.5684843801916004
295,0,3,231,100.0,100.0,5,108416,0,0,0,0,6.4,0,2,1.5,1.0,1,John,1.0,12,0,30.9,False,240.4,1248,,2019-11-18T23:00:14.538560Z,45,0,0,0,108416.jpg,3.4,0,0,Egan,0.5,False,,a,15,49,61.0,47,32020,3943,16414,1068,0.2,10.4,Egan,1,13.823529411764708,44.633685100715695,3.2288197732432637,2.7998674571684656,0.7175155051651697,1.5220802379263483
296,0,0,0,,,0,18832,0,0,0,0,0.0,0,2,0.5,0.0,0,Richard,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,18832.jpg,0.0,0,0,Stearman,2.4,False,,a,15,49,0.0,0,77818,1016,106095,2772,0.0,0.0,Stearman,0,,,,,,
297,2,10,282,,,5,153723,1,-1,11,-11,219.6,3,2,2.5,2.0,1,John,2.0,15,3,76.4,True,285.6,1318,,,51,0,0,0,153723.jpg,5.1,0,0,Lundstram,46.7,False,,a,15,49,257.0,76,2929423,59758,314870,15791,0.4,14.9,Lundstram,4,14.901960784313724,75.58934564048782,5.072442931137999,3.309616685552329,0.9945966531643137,2.2461154829342225
298,0,3,47,100.0,100.0,0,18867,-1,1,-4,4,102.4,0,4,1.0,0.5,1,Billy,0.5,4,1,23.0,False,51.0,252,,2019-09-14T17:00:16.602437Z,56,0,0,0,18867.jpg,1.4,1,0,Sharp,0.3,False,,a,15,49,78.0,13,50437,175,95439,383,0.1,2.3,Sharp,1,9.285714285714286,14.9,1.6046153846153846,1.4666666666666677,0.2865384615384615,0.6780737597552636
299,0,0,0,0.0,0.0,0,213280,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jake,0.0,0,0,0.0,False,0.0,0,Joined Scunthorpe United on loan until the end of the season on 5/7. - Expected back 01 Jul,2019-10-21T21:30:15.275741Z,43,0,0,0,213280.jpg,0.0,0,0,Eastwood,0.1,False,,n,15,49,0.0,0,1623,3,12125,177,0.0,0.0,Eastwood,0,,,,,,
300,0,0,0,0.0,0.0,0,59614,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mark,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,0,0,0,59614.jpg,0.0,0,0,Duffy,0.0,False,,n,15,49,0.0,0,197,3,5004,16,0.0,0.0,Duffy,0,,,,,,
301,1,4,216,100.0,100.0,4,47247,1,-1,-1,1,364.2,2,3,5.0,4.5,2,John,4.5,11,2,83.8,False,254.6,1108,,2019-10-16T11:00:17.361547Z,49,0,0,0,47247.jpg,3.2,0,0,Fleck,1.5,False,,a,15,49,219.0,42,122483,8053,32355,8426,0.9,8.6,Fleck,4,13.125,44.937614880954456,3.4238182766441487,4.0576608220924175,0.6987384238049282,1.546723435529713
302,1,1,230,,,5,79934,0,0,-1,1,339.6,0,3,2.5,2.0,2,Oliver,2.0,15,0,66.4,False,268.4,1256,,,49,0,0,0,79934.jpg,2.5,0,0,Norwood,0.3,False,,a,15,49,57.0,37,26657,343,30453,1238,0.4,7.6,Norwood,2,14.8,40.53543316100007,2.7388806189864914,2.7545483258978867,0.55895522836459,1.2373001421841605
303,1,3,57,100.0,100.0,3,27436,0,0,-1,1,104.8,0,4,3.7,3.2,1,David,3.2,8,0,53.7,False,129.2,808,,2019-09-26T10:00:12.518124Z,54,0,0,0,27436.jpg,2.2,0,0,McGoldrick,0.3,False,,a,15,49,303.0,26,34664,1145,34391,1813,0.6,4.8,McGoldrick,1,11.818181818181815,41.2368,3.4892676923076933,3.150879416783956,0.6461606837606839,1.5015417403074758
423,0,1,235,,,5,40386,0,0,0,0,57.2,0,2,1.7,1.2,1,Chris,1.2,15,0,37.8,False,273.2,1290,,,45,0,0,0,40386.jpg,3.0,0,0,Basham,0.5,False,,a,15,49,45.0,45,33692,1977,13063,1484,0.3,10.0,Basham,2,15.0,47.03229659864895,3.13548643990993,2.623589832263206,0.6967747644244289,1.4780824826525185
436,0,0,9,,,0,74854,0,0,-1,1,0.0,0,1,0.7,0.2,0,Simon,0.2,3,0,0.8,False,7.8,90,,,44,0,0,0,74854.jpg,1.0,0,2,Moore,0.1,False,,a,15,49,0.0,1,2552,117,4441,184,0.0,0.2,Moore,0,1.0,2.1888197732432637,2.1888197732432637,,0.49745903937346897,1.0434788841942362
441,0,0,28,,,1,49083,-1,1,-4,4,69.2,0,3,1.0,0.5,0,Luke,0.5,4,0,12.8,False,41.4,270,,,51,0,0,0,49083.jpg,1.2,0,0,Freeman,0.1,False,,a,15,49,17.0,10,2397,62,8060,123,0.1,1.9,Freeman,2,8.333333333333334,12.376707860923464,1.4852049433108157,1.1753465991572098,0.29121665555114035,0.6576598029368959
444,0,0,31,,,0,7645,0,0,-3,3,4.7,0,2,0.7,0.2,0,Phil,0.2,3,0,4.5,False,39.0,128,,,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,,a,15,49,2.0,4,11273,657,36766,807,0.0,1.0,Jagielka,0,4.0,8.755279092973051,2.1888197732432637,2.09965179650491,0.5211475650579199,1.0680346881896463
453,2,1,60,100.0,100.0,2,171975,0,0,-3,3,39.6,1,3,2.0,1.5,0,Callum,1.5,5,1,25.1,False,67.0,551,,2019-09-07T11:00:18.474845Z,52,0,0,0,171975.jpg,2.5,0,0,Robinson,0.3,False,,a,15,49,146.0,30,48651,128,87145,1156,0.3,5.8,Robinson,0,12.0,32.140059319729794,2.678338276644149,1.6539919835542325,0.5150650532007979,1.1745290319738597
456,0,0,0,,,0,90518,0,0,-3,3,0.6,0,3,0.5,0.0,0,Ravel,0.0,0,0,0.2,False,0.0,12,,,47,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,,a,15,49,4.0,1,2511,81,10985,184,0.0,0.2,Morrison,0,1.0,1.2972049433108157,1.2972049433108157,,0.2760010517682587,0.5983560217067841
471,0,2,255,100.0,100.0,5,172649,0,0,2,-2,0.0,1,1,2.3,1.8,1,Dean,1.8,12,0,26.9,False,250.2,1260,,2019-11-09T17:30:13.445733Z,47,0,0,0,172649.jpg,3.9,0,39,Henderson,7.5,False,,a,15,49,18.0,55,566098,27626,182361,8987,0.4,11.7,Henderson,2,14.102564102564099,51.76540705855884,3.6706379550614447,3.5134130731813413,0.7809867989492435,1.6931390334597554
472,0,0,7,,,0,167878,0,0,-3,3,10.3,0,3,0.5,0.0,0,Ben,0.0,0,0,1.9,False,6.2,13,,,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,,a,15,49,2.0,2,551,18,2302,42,0.0,0.4,Osborn,0,2.0,3.1944098866216315,1.5972049433108158,,0.3398308390023012,0.7367357029111169
501,0,1,88,100.0,100.0,3,169432,0,0,-3,3,56.1,0,4,2.5,2.0,2,Oliver,2.0,9,2,35.2,False,126.6,606,,2019-10-08T09:00:11.047638Z,57,0,0,0,169432.jpg,2.0,0,0,McBurnie,0.1,False,,a,15,49,170.0,26,13977,544,17425,569,0.4,4.6,McBurnie,2,13.0,27.4,2.107692307692308,2.5111111111111097,0.3697705802968962,0.8828151605532661
521,0,0,0,,,0,194126,0,0,-1,1,0.0,0,1,0.5,0.0,0,Michael,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,194126.jpg,0.0,0,0,Verrips,0.0,False,,a,15,49,0.0,0,514,15,1359,26,0.0,0.0,Verrips,0,,,,,,
522,0,0,5,100.0,100.0,0,87447,-1,1,-1,1,0.5,0,3,0.5,0.0,0,Muhamed,0.0,0,0,0.5,False,4.0,9,,2019-09-19T11:30:17.999997Z,44,0,0,0,87447.jpg,1.0,0,0,BeÅ¡iÄ,0.1,False,,a,15,49,0.0,1,6819,115,13681,220,0.0,0.2,BeÅ¡iÄ,0,1.0,1.2972049433108157,1.2972049433108157,,0.2948193052979126,0.6184181920156561
547,0,0,-1,,,0,18440,0,0,0,0,0.3,0,4,0.5,0.0,0,Leon,0.0,0,0,0.3,False,0.0,13,,,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,,a,15,49,4.0,1,9231,246,5401,431,0.0,0.2,Clarke,0,1.0,2.6,2.6,,0.5777777777777778,1.2256517540566825
304,0,6,187,,,2,93100,0,0,-1,1,63.9,2,2,-0.3,0.2,0,Jannik,0.2,21,1,45.0,False,245.8,933,,,49,0,0,0,93100.jpg,2.9,0,0,Vestergaard,3.2,False,,a,16,20,140.0,32,513695,444,361463,14404,0.0,6.5,Vestergaard,1,11.034482758620687,29.91914760102337,2.711422751342743,1.5599783211184215,0.5533515819066822,1.224895941977634
305,1,0,95,100.0,100.0,0,40146,0,0,-2,2,161.4,0,2,2.7,3.2,8,Ryan,3.2,26,1,36.4,False,135.8,762,,2019-10-25T21:00:19.447070Z,48,0,0,0,40146.jpg,1.2,1,0,Bertrand,0.5,False,,a,16,20,66.0,12,14048,2877,54910,457,0.7,2.5,Bertrand,2,10.0,18.047902513427427,1.8047902513427427,3.5917121388988513,0.3759979690297381,0.8237702768548655
306,1,0,64,100.0,100.0,0,213482,-1,1,-4,4,39.5,0,2,-0.3,0.2,0,Yan,0.2,18,0,17.4,False,86.4,554,,2019-11-02T18:00:15.945108Z,46,0,0,0,213482.jpg,1.1,0,0,Valery,0.2,False,,a,16,20,49.0,9,6278,81,22088,317,0.0,1.9,Valery,1,8.181818181818182,17.227702056440624,2.105608029120521,2.167537290596641,0.45774087589576545,0.9817448057121482
307,0,1,214,,,2,171771,-1,1,-1,1,17.0,0,2,1.0,1.5,2,Jan,1.5,33,0,33.1,False,300.6,1347,,,44,0,0,0,171771.jpg,1.7,0,0,Bednarek,0.7,False,,a,16,20,12.0,25,50356,367,56342,1541,0.3,5.6,Bednarek,1,14.705882352941178,28.78691546092269,1.9575102513427427,2.735774339002762,0.44488869348698695,0.9332063963600208
308,0,0,68,,,0,88900,0,0,-2,2,2.7,0,2,1.0,1.5,2,Jack,1.5,14,0,14.6,False,135.4,567,,,43,0,0,0,88900.jpg,1.0,0,0,Stephens,0.1,False,,a,16,20,8.0,7,2871,252,6129,221,0.3,1.6,Stephens,0,7.0,12.4677717593992,1.7811102513427428,2.572289818238711,0.4142116863587774,0.8589276342041764
310,0,1,85,,,1,80447,0,0,-2,2,3.7,0,2,-0.3,0.2,1,Maya,0.2,18,0,17.7,False,96.8,558,,,43,0,0,0,80447.jpg,1.2,0,0,Yoshida,0.3,False,,a,16,20,77.0,10,14808,164,23506,505,0.0,2.3,Yoshida,1,8.333333333333334,14.90925209452286,1.789110251342743,2.3775346468588534,0.41607215147505655,0.8627855767815398
311,0,0,0,,,0,232797,0,0,-1,1,0.0,0,2,-0.5,0.0,0,Kayne,0.0,0,0,0.0,False,0.0,0,,,39,0,0,0,232797.jpg,0.0,0,0,Ramsay,1.4,False,,a,16,20,0.0,0,50870,5003,53730,2406,0.0,0.0,Ramsay,0,,,,,,
312,0,0,0,0.0,0.0,0,78356,0,0,0,0,0.0,0,4,0.0,0.0,0,Charlie,0.0,0,0,0.0,False,0.0,0,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,0,0,0,78356.jpg,0.0,0,0,Austin,0.0,False,,u,16,20,0.0,0,513,12,8725,32,0.0,0.0,Austin,0,,,,,,
313,1,16,277,,,1,84939,1,-1,3,-3,167.3,1,4,7.3,7.8,9,Danny,7.8,21,8,105.3,False,360.8,987,,,63,0,0,0,84939.jpg,5.1,0,0,Ings,10.0,False,,a,16,20,526.0,76,832976,111023,292420,22323,1.3,12.3,Ings,1,14.901960784313724,68.9368,4.626022105263158,6.4020971289610795,0.7342892230576441,1.8430513225412828
314,0,0,17,100.0,100.0,0,220598,0,0,-1,1,27.2,0,4,0.5,1.0,0,Michael,1.0,5,0,6.3,False,6.0,180,,2019-11-13T16:30:17.342124Z,49,0,0,0,220598.jpg,1.2,0,0,Obafemi,0.2,False,,a,16,20,30.0,7,8464,221,16649,435,0.2,1.4,Obafemi,0,5.833333333333334,7.6,1.3028571428571427,1.5333333333333332,0.2658892128279883,0.5885708624639922
315,1,0,30,,,0,20452,0,0,-4,4,50.4,0,4,1.3,1.8,5,Shane,1.8,5,0,18.8,False,40.6,237,,,46,0,0,0,20452.jpg,1.7,0,0,Long,2.1,False,,a,16,20,96.0,12,81087,3156,294605,3207,0.4,2.6,Long,0,7.0588235294117645,13.4368,1.9035466666666667,3.016355555555556,0.41381449275362325,0.8875332096882443
316,0,0,0,0.0,0.0,0,153371,0,0,0,0,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,0,0,0,153371.jpg,0.0,0,0,Gallagher,0.0,False,,u,16,20,0.0,0,2652,6,5086,57,0.0,0.0,Gallagher,0,,,,,,
317,0,0,0,0.0,0.0,0,40383,0,0,-2,2,0.0,0,1,0.0,0.0,0,Fraser,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,0,0,0,40383.jpg,0.0,0,0,Forster,0.4,False,,n,16,20,0.0,0,2771,15,45431,352,0.0,0.0,Forster,0,,,,,,
318,0,0,67,100.0,100.0,0,58376,0,0,-2,2,0.0,0,1,1.5,2.0,2,Alex,2.0,8,0,10.2,False,102.2,450,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,1.8,0,12,McCarthy,0.6,False,,a,16,20,0.0,9,20835,1950,30914,1007,0.5,2.1,McCarthy,0,5.0,12.905551256713714,2.581110251342743,2.8650820008691684,0.6002581979866844,1.244721891940506
319,0,3,166,,,2,107265,0,0,0,0,0.0,1,1,-0.5,0.0,0,Angus,0.0,25,0,22.1,False,219.4,900,,,45,0,0,0,107265.jpg,2.9,0,30,Gunn,2.1,False,,a,16,20,0.0,29,239073,312,180871,8151,0.0,6.4,Gunn,0,10.0,28.81110251342743,2.8811102513427427,,0.6402467225206094,1.3581683973803544
320,0,2,126,100.0,100.0,1,83283,0,0,-3,3,185.9,1,3,1.0,1.5,2,Nathan,1.5,30,1,65.2,False,131.2,1113,,2019-08-27T21:30:10.776482Z,62,0,0,0,83283.jpg,2.5,0,0,Redmond,0.6,False,,a,16,20,331.0,32,33020,542,133374,1526,0.2,5.2,Redmond,1,12.8,41.999552804296776,3.281215062835685,2.437773949414553,0.5292282359412395,1.3177676803778247
321,1,6,256,,,2,101178,1,-1,-1,1,371.8,0,3,4.7,5.2,5,James,5.2,33,4,100.2,False,361.8,1350,,,59,0,1,0,101178.jpg,3.9,0,0,Ward-Prowse,2.0,False,,a,16,20,267.0,58,141129,33203,72639,5053,0.9,10.0,Ward-Prowse,1,14.871794871794872,59.54092785755636,4.003614114559824,4.265576321531089,0.6785786634847158,1.6482618466028234
322,0,0,0,0.0,0.0,0,96787,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,53,0,0,0,96787.jpg,0.0,0,0,Elyounoussi,0.0,False,,n,16,20,0.0,0,234,4,3169,18,0.0,0.0,Elyounoussi,0,,,,,,
323,1,0,33,0.0,0.0,0,91047,0,0,-3,3,12.9,0,3,0.0,0.0,0,Stuart,1.0,9,0,8.0,False,29.8,350,Hamstring injury - Expected back 14 Dec,2019-11-28T14:30:21.056647Z,52,0,0,0,91047.jpg,1.5,0,0,Armstrong,0.1,False,,i,16,20,37.0,15,1868,3,8349,216,0.2,2.9,Armstrong,1,10.0,16.589575628356858,1.6589575628356859,2.1447334556864934,0.31903030054532416,0.7275010170875416
324,0,0,0,0.0,0.0,0,151086,0,0,-3,3,0.0,0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,False,0.0,0,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,0,0,0,151086.jpg,0.0,0,0,Lemina,0.1,False,,n,16,20,0.0,0,1266,7,10125,54,0.0,0.0,Lemina,0,,,,,,
325,2,1,172,100.0,100.0,2,132015,0,0,-2,2,253.4,0,3,1.7,2.2,2,Pierre-Emile,2.2,29,0,60.1,False,207.0,1187,,2019-11-11T12:00:14.839134Z,48,0,0,0,132015.jpg,2.4,0,0,HÃ¸jbjerg,0.4,False,,a,16,20,140.0,34,21694,632,48731,1141,0.5,7.1,HÃ¸jbjerg,2,14.166666666666668,36.54003214017222,2.5792963863650966,2.9518174596475317,0.5373534138260618,1.1772823444197698
326,0,0,0,0.0,0.0,0,204481,0,0,-1,1,0.0,0,3,0.0,0.0,0,Tyreke,0.0,0,0,0.0,False,0.0,0,Joined Woking on loan until January on 2/8. - Expected back 01 Jan,2019-08-02T13:30:09.188463Z,44,0,0,0,204481.jpg,0.0,0,0,Johnson,0.0,False,,n,16,20,0.0,0,2001,17,2926,45,0.0,0.0,Johnson,0,,,,,,
327,0,0,0,,,0,193109,0,0,-1,1,0.0,0,3,-0.5,0.0,0,Callum,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,193109.jpg,0.0,0,0,Slattery,0.4,False,,a,16,20,0.0,0,30535,360,23128,824,0.0,0.0,Slattery,0,,,,,,
328,0,0,158,,,2,78056,0,0,-1,1,110.6,0,3,0.3,0.8,1,Oriol,0.8,28,0,34.3,False,191.4,1062,,,44,0,0,0,78056.jpg,1.9,0,0,Romeu Vidal,1.0,False,,a,16,20,41.0,25,57757,898,77236,2469,0.2,5.7,Oriol Romeu,2,13.157894736842106,27.16944161625902,2.0648775628356857,1.5026027368988586,0.4692903551899285,0.9843917537682205
437,1,0,32,,,2,200439,0,0,-6,6,78.6,0,4,0.0,0.5,1,Che,0.5,7,0,25.9,False,16.8,478,,,54,0,0,0,200439.jpg,1.9,0,0,Adams,0.4,False,,a,16,20,173.0,19,27448,153,87030,681,0.1,3.5,Adams,0,10.0,23.2368,2.32368,0.9856966769932284,0.4303111111111111,0.9999526602128056
438,1,3,93,100.0,100.0,1,431131,0,0,-3,3,29.7,1,3,1.7,2.2,1,Moussa,2.2,6,2,27.6,False,135.4,394,,2019-09-19T14:00:13.683201Z,52,0,0,0,431131.jpg,3.2,0,0,Djenepo,0.2,False,,a,16,20,109.0,26,25499,443,22884,789,0.4,5.0,Djenepo,3,8.125,21.923430198039952,2.698268332066456,2.814385675635348,0.5188977561666261,1.1832689394405438
485,0,0,0,0.0,0.0,0,167075,0,0,-2,2,0.0,0,2,0.0,0.0,0,Wesley,0.0,0,0,0.0,False,0.0,0,Joined Antwerp on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.561045Z,43,0,0,0,167075.jpg,0.0,0,0,Hoedt,0.0,False,,n,16,20,0.0,0,678,24,4344,46,0.0,0.0,Hoedt,0,,,,,,
486,0,0,94,100.0,100.0,1,58822,0,0,-2,2,94.1,0,2,1.0,1.5,2,CÃ©dric,1.5,9,0,24.5,False,113.2,570,,2019-09-29T10:00:18.959570Z,48,0,0,0,58822.jpg,2.1,0,0,Soares,0.2,False,,a,16,20,37.0,15,7334,230,19168,201,0.3,3.1,CÃ©dric,0,7.142857142857142,20.47935893816245,2.867110251342743,2.995682486308036,0.5973146356964047,1.3086507995956056
508,3,0,75,75.0,75.0,1,128198,0,0,0,0,131.6,0,3,0.7,0.9,0,Sofiane,1.2,10,0,45.8,False,112.8,463,Toe Injury - 75% chance of playing,2019-12-06T16:00:15.076424Z,55,0,0,0,128198.jpg,2.2,0,0,Boufal,0.1,False,,d,16,20,214.0,24,13720,118,14608,398,0.2,4.4,Boufal,1,10.909090909090908,29.140700685480212,2.6712308961690194,2.509502485641479,0.48567834475800353,1.1390166812289484
532,1,0,46,100.0,100.0,1,135720,0,0,-2,2,26.0,0,2,-0.5,0.0,0,Kevin,0.0,8,0,8.9,False,58.4,275,,2019-08-31T13:30:13.818149Z,43,0,0,0,135720.jpg,1.5,1,0,Danso,0.0,False,,a,16,20,6.0,9,2737,45,2690,77,0.0,2.1,Danso,0,6.0,7.923461508056457,1.3205769180094096,,0.30711091116497896,0.6368387398339626
535,0,0,0,,,0,200088,0,0,0,0,0.0,0,4,-0.5,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,,a,16,20,0.0,0,8736,102,6465,223,0.0,0.0,N'Lundulu,0,,,,,,
548,0,0,0,,,0,198044,0,0,0,0,0.0,0,1,-0.5,0.0,0,Harry,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,,a,16,20,0.0,0,6943,273,2330,174,0.0,0.0,Lewis,0,,,,,,
329,0,0,43,0.0,0.0,0,115556,0,0,-1,1,45.5,0,2,0.0,0.0,0,Ben,0.8,6,0,11.6,False,60.4,360,Ankle injury - Unknown return date,2019-11-24T11:30:24.643297Z,54,0,0,0,115556.jpg,1.3,0,0,Davies,0.1,False,,i,17,6,12.0,8,7571,15,13636,462,0.1,1.5,Davies,1,6.153846153846152,14.970079112408776,2.4326378557664263,2.8008344859080565,0.45048849180859746,1.0468406558596766
330,0,0,121,100.0,100.0,1,39194,0,0,-3,3,9.9,0,2,1.0,0.5,1,Jan,0.5,13,0,16.4,False,148.8,720,,2019-11-01T14:00:13.161821Z,52,0,0,0,39194.jpg,1.8,0,0,Vertonghen,1.4,False,,a,17,6,4.0,14,55446,1974,195580,994,0.1,2.7,Vertonghen,1,7.777777777777778,17.67190554484998,2.272102141480712,1.876470247517395,0.4369427195155215,0.9963827019351663
331,2,1,237,,,1,55605,0,0,-1,1,122.7,1,2,2.0,1.5,1,Toby,1.5,22,0,55.8,False,342.2,1260,,,54,0,0,0,55605.jpg,2.2,0,0,Alderweireld,5.5,False,,a,17,6,93.0,31,255881,8230,408229,8734,0.3,5.7,Alderweireld,0,14.09090909090909,39.47270160398145,2.801288500927716,2.6182022248586723,0.5187571298014289,1.205482634668376
332,0,0,124,100.0,100.0,1,38290,0,0,-1,1,172.3,0,2,0.7,0.2,0,Danny,0.2,13,0,37.2,False,163.0,807,,2019-10-27T19:00:14.305885Z,54,0,0,0,38290.jpg,1.4,0,0,Rose,1.5,False,,a,17,6,36.0,14,99666,1268,189556,3966,0.0,2.6,Rose,5,10.0,22.863878557664258,2.2863878557664257,2.223571263593378,0.423405158475264,0.9839046764838058
333,0,0,152,100.0,100.0,0,173904,0,0,-2,2,19.8,0,2,1.7,1.2,1,Davinson,1.2,17,0,27.8,False,215.4,945,,2019-09-12T12:30:16.170028Z,53,0,0,0,173904.jpg,1.2,0,0,SÃ¡nchez,0.9,False,,a,17,6,42.0,13,27827,1617,59208,1077,0.2,2.5,SÃ¡nchez,2,10.833333333333336,27.28586843746961,2.518695548074118,2.2380559088808667,0.4752255751083242,1.094051434054313
334,0,0,0,0.0,0.0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,,u,17,6,0.0,0,1034,45,14404,87,0.0,0.0,Trippier,0,,,,,,
335,0,0,6,100.0,100.0,0,234908,0,0,-1,1,12.1,0,2,0.5,0.0,0,Juan,0.0,2,0,2.8,False,16.2,20,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.5,0,0,Foyth,0.0,False,,a,17,6,0.0,1,1775,31,2506,104,0.0,0.2,Foyth,1,2.0,2.972775711532852,1.4863878557664258,0.9765456772389338,0.30334446036049506,0.6714815872336782
336,4,10,212,100.0,100.0,2,80226,1,-1,0,0,195.2,1,2,4.5,4.0,5,Serge,4.0,13,0,50.9,False,211.0,825,,2019-09-28T16:00:17.498533Z,50,0,0,0,80226.jpg,4.1,1,0,Aurier,5.6,False,,a,17,6,103.0,41,586826,84683,240275,6130,0.8,8.4,Aurier,0,10.0,38.81107855766425,3.881107855766426,4.2209758954954495,0.7762215711532852,1.7356841987004354
337,0,0,44,100.0,100.0,0,158534,0,0,-5,5,42.5,0,2,0.5,0.0,0,Kyle,0.0,4,0,11.6,False,54.4,241,,2019-08-25T18:00:16.782378Z,45,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.6,False,,a,17,6,18.0,5,94044,125,293213,1160,0.0,1.1,Walker-Peters,0,2.9411764705882355,8.201140752254195,2.7883878557664263,,0.6196417457258725,1.3144586409271046
338,1,9,221,100.0,100.0,1,78830,0,0,-1,1,159.8,1,4,3.5,3.0,2,Harry,3.0,22,7,92.7,False,315.8,1254,,2019-11-03T16:00:13.421411Z,109,0,0,0,78830.jpg,4.8,0,0,Kane,18.0,False,,a,17,6,452.0,67,1243860,43584,1954310,75090,0.3,6.1,Kane,1,13.958333333333336,58.5368,4.193681194029851,3.212097128961075,0.3847413939476927,1.2702294077698206
339,0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,0,2615,14,8331,56,0.0,0.0,Janssen,0,,,,,,
340,0,0,123,0.0,0.0,1,37915,0,0,-2,2,0.0,0,1,0.0,0.0,0,Hugo,0.0,8,0,20.6,False,206.0,548,Arm injury - Unknown return date,2019-10-05T13:30:15.098154Z,53,0,0,0,37915.jpg,3.3,0,30,Lloris,3.6,False,,i,17,6,0.0,23,217916,51,613110,4201,0.0,4.3,Lloris,0,6.96969696969697,25.87482444928115,3.712474812288165,,0.7004669457147481,1.6125960104150152
341,0,3,155,,,0,102884,0,0,0,0,10.0,0,1,2.7,2.2,2,Paulo,2.2,15,0,27.5,False,264.8,802,,,45,0,0,0,102884.jpg,2.8,0,38,Gazzaniga,4.1,False,,a,17,6,0.0,25,317865,20414,64935,8006,0.5,5.6,Gazzaniga,0,8.928571428571429,35.00703442648595,3.9207878557664255,3.1497237652826326,0.8712861901703168,1.8482771202708685
342,8,9,251,100.0,100.0,1,85971,1,-1,4,-4,291.8,3,3,8.7,8.2,2,Heung-Min,8.2,18,4,113.7,False,356.0,1053,,2019-11-03T18:30:18.433263Z,99,0,0,0,85971.jpg,5.8,1,0,Son,16.2,False,,a,17,6,490.0,76,1840164,118634,895929,49751,0.8,7.8,Son,0,13.10344827586207,47.42567056199346,3.6193274902573966,3.912013972250625,0.365588635379535,1.150297786729523
