id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name,form 10
202,0,0,56,0.0,0.0,1,146941,0,0,-2,2,27.4,0,2,0.0,0.0,0,Aymeric,0.0,3,0,10.9,False,63.0,306,Knee injury - Expected back 18 Jan,2019-08-31T15:00:12.277175Z,63,0,0,0,146941.jpg,2.2,0,0,Laporte,1.9,False,,i,11,43,19.0,9,122432,478,556409,773,0.0,1.4,Laporte,1,4.090909090909091,11.891247614513777,2.9067494168811456,,0.4613887963303406,1.1580766877408035,Manchester City,
203,2,3,288,100.0,100.0,4,58621,0,0,-2,2,215.5,1,2,4.0,3.5,0,Kyle,2.5,20,1,58.7,False,245.0,1447,,2019-10-19T19:00:18.236898Z,58,0,0,0,58621.jpg,3.2,0,0,Walker,11.6,False,,a,11,43,125.0,54,640969,8606,1162552,20716,0.4,9.3,Walker,3,16.875,60.56011154931157,3.5887473510703147,3.595693176470747,0.6187495432879854,1.4901462292173626,Manchester City,3.33504563067258
204,1,0,164,100.0,100.0,3,102826,0,0,-5,5,184.5,0,2,3.7,3.2,2,Benjamin,2.2,8,0,35.9,False,125.2,741,,2019-10-06T13:00:13.676629Z,55,0,0,0,102826.jpg,3.2,0,0,Mendy,0.9,False,,a,11,43,48.0,29,202571,4929,177815,3472,0.4,5.3,Mendy,1,9.0625,30.39538527131761,3.3539735471798737,3.608237433104323,0.6098133722145225,1.4301391257930338,Manchester City,3.5249623814797717
206,0,1,159,100.0,100.0,3,206325,0,0,-3,3,235.3,0,2,2.8,2.3,0,Oleksandr,1.3,9,0,43.5,False,146.2,680,,2019-10-22T21:00:12.926612Z,52,0,0,0,206325.jpg,2.9,0,0,Zinchenko,2.6,False,,a,11,43,53.0,26,591082,1081,1132990,2916,0.2,5.0,Zinchenko,0,8.965517241379311,31.03024381418345,3.4610656561973845,3.959559335123772,0.6655895492687277,1.5177776945580306,Manchester City,3.775619130451565
207,0,0,146,100.0,100.0,2,97299,0,0,-2,2,33.3,0,2,1.5,1.0,0,John,0.0,12,0,20.5,False,123.4,699,,2019-12-08T19:30:16.036796Z,53,0,0,0,97299.jpg,2.2,0,0,Stones,1.0,False,,a,11,43,48.0,20,89813,822,261660,683,0.0,3.8,Stones,0,9.09090909090909,29.213883587808393,3.213527194658924,,0.6063258857847026,1.3958670147241112,Manchester City,2.4651868990116417
208,1,2,213,75.0,100.0,3,57410,0,0,-5,5,33.9,1,2,3.2,3.8,0,Nicol�?�?�?¡s,2.8,14,2,57.0,False,266.2,994,Knock - 75% chance of playing,2020-01-02T20:30:18.886401Z,50,0,0,0,57410.jpg,3.5,0,0,Otamendi,2.4,False,,d,11,43,271.0,46,689488,1314,661804,17001,0.6,9.2,Otamendi,3,13.142857142857142,52.17117927095269,3.969546248876835,3.0679904765328634,0.793909249775367,1.7752350504635803,Manchester City,3.857409007659554
209,0,0,0,0.0,0.0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,,u,11,43,0.0,0,587,9,5734,18,0.0,0.0,Danilo,0,,,,,,,Manchester City,
210,3,8,325,100.0,100.0,3,37572,0,0,-3,3,167.5,2,4,3.2,2.7,0,Sergio,1.7,13,10,115.8,False,384.6,904,,2019-11-23T19:30:19.368163Z,117,0,0,0,37572.jpg,5.5,0,0,Ag�?�?�?¼ero,11.0,False,,a,11,43,607.0,82,1478711,32420,2098377,17059,0.1,7.0,Ag�?�?�?¼ero,0,14.909090909090908,73.86932270916336,4.9546496939072995,1.7685310930606328,0.4234743328125898,1.4485050822995051,Manchester City,2.0830427201399204
211,3,7,259,100.0,100.0,4,205651,0,0,0,0,158.4,2,4,6.0,5.5,13,Gabriel Fernando,4.5,9,8,137.2,False,367.2,997,,2019-12-27T19:30:12.474110Z,95,0,0,0,205651.jpg,4.4,0,0,de Jesus,2.6,False,,a,11,43,851.0,74,404205,51740,433646,6197,0.5,7.8,Jesus,1,16.818181818181817,75.96932270916334,4.517094863788092,5.9801232995184055,0.4754836698724307,1.4655390963723451,Manchester City,5.412496013147897
212,0,2,291,75.0,100.0,6,121160,0,0,0,0,3.0,0,1,2.0,2.2,0,Ederson,1.2,20,0,33.3,False,331.2,1541,Illness - 75% chance of playing,2020-01-01T17:30:18.272745Z,60,0,0,0,121160.jpg,3.2,1,39,Santana de Moraes,11.9,False,,d,11,43,0.0,57,837921,1753,1358726,28049,0.2,9.5,Ederson,3,17.8125,59.08689065486208,3.317158773606292,1.0507867088383491,0.5528597956010487,1.3542243985219728,Manchester City,2.309869903202714
213,0,0,69,100.0,100.0,1,33148,0,0,-2,2,0.0,0,1,3.2,2.7,2,Claudio,1.7,7,0,5.8,False,57.8,346,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,2.8,0,8,Bravo,0.4,False,,a,11,43,0.0,11,21267,982,27940,1241,0.4,2.3,Bravo,0,3.928571428571429,12.753499693302913,3.246345376477105,3.3903449175950486,0.6763219534327302,1.481747160124259,Manchester City,
214,2,9,366,,,7,103955,0,0,-2,2,506.2,4,3,6.7,6.2,1,Raheem,5.2,22,11,222.6,True,553.0,1667,,,118,0,1,0,103955.jpg,5.5,0,0,Sterling,23.0,False,,a,11,43,1166.0,110,1938292,19590,2634094,54457,0.4,9.3,Sterling,4,20.0,113.46885111273683,5.673442555636842,3.977804602417968,0.4808002165793934,1.651602981803115,Manchester City,4.5923752085416965
215,14,19,567,100.0,100.0,8,61366,0,0,11,-11,1087.7,5,3,9.0,8.5,2,Kevin,7.5,16,7,244.4,True,753.8,1648,,2019-10-01T13:00:13.781598Z,106,0,0,0,61366.jpg,7.0,0,0,De Bruyne,51.1,False,,a,11,43,601.0,141,4421493,65600,2146707,26227,0.7,13.3,De Bruyne,2,20.142857142857142,124.89844649205662,6.200632095350329,5.054440627825229,0.584965292014182,1.904509008728789,Manchester City,5.540944755394674
216,0,0,0,0.0,0.0,0,182156,0,0,-2,2,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,0,0,0,182156.jpg,0.0,0,0,San�?�?�?©,0.2,False,,i,11,43,0.0,0,2128,69,34316,149,0.0,0.0,San�?�?�?©,0,,,,,,,Manchester City,
217,8,10,340,,,4,103025,1,-1,-1,1,464.2,3,3,5.7,5.2,5,Riyad,4.2,6,5,148.4,False,436.0,993,,,84,0,0,0,103025.jpg,5.2,0,0,Mahrez,4.9,False,,a,11,43,584.0,89,1014631,24368,910710,15915,0.5,10.6,Mahrez,0,17.115384615384613,78.45134711183836,4.58367421327595,5.144130817611396,0.5456755015804702,1.5815178549136968,Manchester City,4.703226634001118
218,4,5,321,100.0,100.0,4,165809,-1,1,-2,2,402.7,2,3,2.8,2.3,0,Bernardo Mota,1.3,20,5,139.0,False,411.0,1174,,2019-11-13T14:30:18.982377Z,78,0,0,0,165809.jpg,4.0,0,0,Veiga de Carvalho e Silva,8.8,False,,a,11,43,578.0,72,814204,3132,1892154,23190,0.2,9.2,Bernardo Silva,5,18.0,68.88280265484964,3.826822369713869,1.9907132774003904,0.490618252527419,1.3702222096294654,Manchester City,2.8708730123221846
219,8,8,297,100.0,100.0,6,20664,0,0,-1,1,389.9,3,3,2.0,1.5,1,David,0.5,10,3,123.3,False,336.8,1017,,2019-12-10T22:00:14.810150Z,74,0,0,0,20664.jpg,5.0,0,0,Silva,4.4,False,,a,11,43,506.0,80,1268875,5790,1350431,8690,0.1,10.8,David Silva,0,16.0,70.94296933640463,4.4339355835252885,1.2814381361904026,0.5991804842601741,1.6299471372149161,Manchester City,3.5052617923421563
220,1,0,64,100.0,100.0,0,209244,0,0,-4,4,108.7,0,3,2.8,2.3,2,Phil,1.3,3,0,28.9,False,72.2,231,,2019-09-17T15:30:09.993154Z,51,0,0,0,209244.jpg,1.4,0,0,Foden,0.3,False,,a,11,43,108.0,15,12887,842,40354,601,0.3,2.9,Foden,0,10.714285714285717,19.345948269700376,1.805621838505368,2.146590996333964,0.3540434977461506,0.7995427889183141,Manchester City,1.9689592121499893
221,0,1,257,,,6,27789,0,0,-3,3,61.0,0,3,3.8,3.3,3,Fernando,2.3,17,0,53.1,False,364.4,1483,,,52,0,0,0,27789.jpg,2.0,1,0,Luiz Rosa,0.7,False,,a,11,43,105.0,34,33520,948,74077,1168,0.4,6.5,Fernandinho,3,17.0,37.52424057730042,2.2073082692529646,2.668759230537356,0.424482359471724,0.967968709315516,Manchester City,2.493402333930808
222,1,4,250,100.0,100.0,3,59859,0,0,-3,3,402.9,0,3,4.7,4.2,6,Ilkay,3.2,19,2,91.6,False,254.6,1195,,2019-12-21T21:00:16.830224Z,52,0,0,0,59859.jpg,2.3,0,0,G�?�?�?¼ndogan,1.3,False,,a,11,43,258.0,43,89756,3341,202585,1697,0.6,8.3,G�?�?�?¼ndogan,7,18.695652173913047,53.56818032736609,2.865274761696325,4.0468297755776925,0.5510143772492933,1.2565061036318994,Manchester City,3.4131838131859595
440,1,1,94,100.0,100.0,0,145235,0,0,-3,3,164.0,0,2,1.7,1.2,0,Jos�?�?�?© �?�?�?�?ngel,0.2,7,0,31.6,False,92.6,422,,2019-10-29T22:00:20.039411Z,47,0,0,0,145235.jpg,1.8,0,0,Esmor�?�?�?­s Tasende,0.2,False,,a,11,43,58.0,11,18108,211,25137,710,0.0,2.3,Angeli�?�?�?±o,1,6.1111111111111125,22.47299598152565,3.67739934243147,,0.7824253920066957,1.6962578288889658,Manchester City,3.648993730105428
443,1,3,324,100.0,100.0,6,220566,0,0,-1,1,291.5,0,3,3.5,3.0,2,Rodrigo,2.0,20,2,77.7,False,388.4,1432,,2019-11-23T19:30:19.850877Z,54,0,0,0,220566.jpg,2.7,0,0,Hernandez,1.1,False,,a,11,43,97.0,52,146370,1307,187490,2851,0.4,9.6,Rodrigo,4,19.259259259259263,45.17453480326408,2.345600845554096,2.462008701621224,0.4064859115698469,0.9445878995867748,Manchester City,1.9387473120159928
518,0,3,120,100.0,100.0,2,121145,0,0,-3,3,125.2,0,2,1.8,1.3,2,Jo�?�?�?£o Pedro Cavaco,0.3,4,0,28.7,False,100.2,487,,2019-08-09T13:00:15.096874Z,52,0,0,0,121145.jpg,3.0,0,0,Cancelo,0.8,False,,a,11,43,61.0,21,117574,650,171850,938,0.1,4.0,Cancelo,1,7.0,26.851690362612466,3.835955766087494,4.158130286017099,0.7376838011706719,1.6821778831770378,Manchester City,3.9662770112237817
544,0,0,55,,,1,432656,0,0,0,0,5.5,0,2,2.8,2.3,2,Eric,1.3,5,0,6.1,False,56.4,257,,,45,0,0,0,432656.jpg,2.0,0,0,Garcia,0.1,False,,a,11,43,0.0,10,5612,2189,2120,479,0.3,2.2,Garcia,0,5.0,13.322635973294616,2.6645271946589237,2.9877180761612445,0.5921171543686499,1.2560701653328623,Manchester City,2.8720043792555034
562,0,0,0,,,0,17601,0,0,0,0,0.0,0,1,1.5,1.0,0,Scott,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,17601.jpg,0.0,0,0,Carson,0.1,False,,a,11,43,0.0,0,5412,585,1752,232,0.0,0.0,Carson,0,,,,,,,Manchester City,
122,1,6,298,100.0,100.0,2,214590,0,0,-2,2,178.1,0,2,3.4,2.4,1,Aaron,2.4,23,0,62.7,False,385.6,1610,,2019-09-30T19:00:19.435462Z,53,0,0,0,214590.jpg,2.4,0,0,Wan-Bissaka,14.4,False,,a,12,1,62.0,43,739163,7311,1983458,20119,0.5,8.1,Wan-Bissaka,4,17.916666666666668,63.28143512528465,3.5319870767600734,3.726485645594929,0.6664126559924667,1.5341971479424503,Manchester Utd,3.625797825591208
160,0,2,308,75.0,100.0,3,95658,0,0,-3,3,147.7,0,2,3.6,2.6,1,Harry,2.6,25,0,84.8,False,411.4,1890,Knock - 75% chance of playing,2020-01-05T01:30:20.329363Z,52,0,0,0,95658.jpg,2.3,0,0,Maguire,10.3,False,,d,12,1,286.0,48,457862,4257,989255,16072,0.5,9.2,Maguire,2,20.869565217391305,78.25085272397287,3.749520026357034,4.269779690697444,0.7210615435301988,1.64427330383437,Manchester Utd,3.6899763543470563
223,0,0,0,0.0,0.0,0,55909,-1,1,-3,3,0.0,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,False,0.0,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,52,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,,n,12,1,0.0,0,1766,25,16353,58,0.0,0.0,Smalling,0,,,,,,,Manchester Utd,
224,0,0,158,100.0,100.0,2,18892,0,0,-1,1,316.6,0,2,2.3,1.3,0,Ashley,1.3,10,0,49.1,False,155.6,953,,2019-11-02T14:30:18.780871Z,54,0,0,0,18892.jpg,2.0,0,0,Young,0.4,False,,a,12,1,18.0,24,20685,327,35944,576,0.2,4.4,Young,5,12.0,38.45674031628441,3.204728359690368,3.730047112945861,0.5934682147574755,1.3790955073554896,Manchester Utd,2.87597394665206
225,0,4,307,100.0,100.0,3,184667,0,0,-2,2,46.5,0,2,3.0,2.0,1,Victor,2.0,24,1,43.4,False,338.0,1800,,2019-11-06T16:00:19.671750Z,53,1,0,0,184667.jpg,2.5,0,0,Lindel�?�?�?¶f,1.3,False,,a,12,1,49.0,51,80930,1699,97610,2724,0.4,9.6,Lindel�?�?�?¶f,3,20.4,67.0364585376835,3.286100908709975,3.1553573216728084,0.6200190393792406,1.4273910216621122,Manchester Utd,3.0714697476417934
226,0,0,116,75.0,100.0,1,106760,0,0,-1,1,120.8,0,2,2.3,1.3,1,Luke,1.3,9,0,33.1,False,137.4,676,Illness - 75% chance of playing,2020-01-05T02:00:15.777574Z,54,0,0,0,106760.jpg,1.6,0,0,Shaw,0.6,False,,d,12,1,75.0,18,40060,586,131949,1122,0.2,3.3,Shaw,2,11.25,33.815694046516626,3.0058394708014786,2.909317431785516,0.5566369390373108,1.2935073568652269,Manchester Utd,2.9402359669454627
227,0,0,9,50.0,25.0,0,58893,0,0,-2,2,1.9,0,2,0.2,0.0,0,Marcos,0.0,2,0,2.8,False,20.2,121,Muscle injury - 50% chance of playing,2019-11-22T11:30:18.673309Z,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,,d,12,1,6.0,3,4757,8,11489,71,0.0,0.6,Rojo,1,3.0,8.164185079071101,2.7213950263570346,,0.5669572971577156,1.2421412031817616,Manchester Utd,2.560995490066148
228,0,0,0,25.0,25.0,0,197365,0,0,-1,1,0.0,0,2,0.2,0.0,0,Eric,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,,d,12,1,0.0,0,913,22,2701,33,0.0,0.0,Bailly,0,,,,,,,Manchester Utd,
229,0,0,8,100.0,100.0,0,216051,0,0,-1,1,2.5,0,2,1.0,0.0,0,Jos�?�?�?© Diogo,0.0,0,0,1.1,False,8.0,59,,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,a,12,1,0.0,1,1336,27,10606,31,0.0,0.2,Dalot,0,1.0,2.521395026357034,2.521395026357034,,0.5145704135422517,1.1390501663297872,Manchester Utd,
230,0,0,0,0.0,0.0,0,40002,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,False,0.0,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.0,False,,u,12,1,0.0,0,548,5,4800,13,0.0,0.0,Darmian,0,,,,,,,Manchester Utd,
231,0,0,4,100.0,100.0,0,76359,0,0,-2,2,0.6,0,2,1.0,0.0,0,Phil,0.0,1,0,0.8,False,7.6,45,,2019-09-25T22:00:12.876760Z,48,0,0,0,76359.jpg,1.0,0,0,Jones,0.1,False,,a,12,1,0.0,1,4146,91,12496,158,0.0,0.2,Jones,0,1.0,2.521395026357034,2.521395026357034,,0.5252906304910487,1.1508541102642336,Manchester Utd,
232,0,0,0,0.0,0.0,0,66749,0,0,0,0,0.0,0,4,0.0,0.0,0,Romelu,0.0,0,0,0.0,False,0.0,0,Joined Inter Milan on a permanent deal on 8/8,2019-08-08T16:00:18.534831Z,85,0,0,0,66749.jpg,0.0,0,0,Lukaku,0.3,False,,u,12,1,0.0,0,1786,74,30797,112,0.0,0.0,Lukaku,0,,,,,,,Manchester Utd,
233,5,23,437,100.0,100.0,4,176297,0,0,6,-6,369.0,3,4,7.1,6.1,2,Marcus,6.1,23,12,186.2,True,603.8,1818,,2019-10-30T23:30:12.727095Z,91,0,2,0,176297.jpg,5.8,0,0,Rashford,29.2,False,,a,12,1,888.0,122,2776552,114035,2075769,61957,0.7,13.4,Rashford,2,21.03448275862069,120.71553784860558,5.7389354059173145,3.8501155664429154,0.6306522424084962,1.902438562156284,Manchester Utd,5.437070529671569
234,0,5,134,100.0,100.0,0,220688,0,0,-2,2,56.5,0,4,3.9,2.9,1,Mason,2.9,6,3,38.6,False,135.0,396,,2019-10-07T15:00:20.948895Z,43,0,0,0,220688.jpg,2.2,0,0,Greenwood,11.9,False,,a,12,1,199.0,35,1144149,33536,1395457,41473,0.7,8.1,Greenwood,0,15.909090909090908,30.0,1.885714285714286,2.7,0.4385382059800665,0.90937217894992,Manchester Utd,2.579166666666666
235,0,5,308,100.0,100.0,3,51940,0,0,-1,1,0.0,1,1,3.6,2.6,1,David,2.6,25,0,39.7,False,398.4,1890,,2019-10-15T20:30:15.609048Z,54,0,0,0,51940.jpg,3.0,0,55,de Gea,12.1,False,,a,12,1,0.0,63,853723,3812,1036381,15612,0.5,11.7,de Gea,1,21.0,82.94929555349772,3.949966454928463,3.3025291594127366,0.7314752694311969,1.6997949220017652,Manchester Utd,3.2645691894761466
236,0,0,0,,,0,42899,0,0,-3,3,0.0,0,1,1.0,0.0,0,Sergio,0.0,0,0,0.0,False,0.0,0,,,47,0,0,0,42899.jpg,0.0,0,0,Romero,0.2,False,,a,12,1,0.0,0,4689,73,11243,126,0.0,0.0,Romero,0,,,,,,,Manchester Utd,
237,0,0,0,,,0,6744,0,0,-2,2,0.0,0,1,1.0,0.0,0,Lee,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,12,1,0.0,0,633,23,4483,63,0.0,0.0,Grant,0,,,,,,,Manchester Utd,
238,2,0,80,0.0,100.0,1,74208,0,0,-1,1,215.6,0,3,0.0,0.3,0,Paul,0.3,5,0,46.5,False,130.2,521,Ankle injury - Expected back 01 Feb,2020-01-01T22:00:21.579969Z,84,0,1,0,74208.jpg,2.4,0,0,Pogba,3.3,False,,i,12,1,118.0,17,377749,598,717367,26819,0.0,2.0,Pogba,0,7.083333333333334,26.640352165282806,3.76099089392228,2.6700178379279365,0.44773701118122383,1.2976651424479897,Manchester Utd,2.6087448395605315
239,3,7,220,75.0,100.0,4,148225,0,0,4,-4,222.3,2,3,6.6,5.6,2,Anthony,5.6,16,7,120.5,False,374.8,1192,Illness - 75% chance of playing,2020-01-05T02:00:15.811528Z,79,0,1,0,148225.jpg,5.4,0,0,Martial,13.1,False,,d,12,1,605.0,81,2229176,60775,1777666,57451,0.7,10.3,Martial,1,14.999999999999998,72.77455405800221,4.851636937200149,4.097450938729261,0.6141312578734365,1.7261349585093149,Manchester Utd,4.216666944326871
240,0,0,0,0.0,0.0,0,37265,0,0,-2,2,0.0,0,3,0.0,0.0,0,Alexis,0.0,0,0,0.0,False,0.0,0,Joined Inter on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-09T10:00:14.686303Z,68,0,0,0,37265.jpg,0.0,0,0,S�?�?�?¡nchez,0.4,False,,n,12,1,0.0,0,1365,29,43630,122,0.0,0.0,S�?�?�?¡nchez,0,,,,,,,Manchester Utd,
241,0,0,67,75.0,100.0,1,109322,0,0,-2,2,258.3,0,3,2.4,1.4,1,Jesse,1.4,14,0,53.6,False,67.6,859,Illness - 75% chance of playing,2020-01-05T02:00:15.830524Z,63,0,0,0,109322.jpg,1.3,0,0,Lingard,0.8,False,,d,12,1,213.0,23,57885,460,118890,1189,0.2,3.7,Lingard,3,17.69230769230769,39.929247231963814,2.256870495719693,2.584467636917649,0.3582334120189989,0.8991587280156242,Manchester Utd,2.8567675508895305
242,0,0,70,,,2,43670,0,0,-3,3,149.7,0,3,1.6,0.6,1,Juan,0.6,5,0,26.3,False,40.8,426,,,62,0,0,0,43670.jpg,1.5,0,0,Mata,0.3,False,,a,12,1,73.0,18,13360,127,32630,269,0.1,2.9,Mata,1,12.0,28.064185079071105,2.338682089922592,2.399239880240954,0.37720678869719226,0.9392373293919588,Manchester Utd,2.392308407320689
243,6,2,255,100.0,100.0,3,200617,0,0,1,-1,348.9,0,3,3.9,2.9,1,Daniel,2.9,23,3,111.3,False,358.8,1631,,2019-09-18T13:00:18.535186Z,61,0,0,0,200617.jpg,3.6,0,0,James,9.3,False,,a,12,1,407.0,72,1748925,8057,1375968,44148,0.5,11.8,James,3,20.0,71.34562055011187,3.5672810275055937,2.851239395455895,0.58480016844354,1.4443498695851762,Manchester Utd,3.345242109778194
244,0,0,202,,,1,101582,0,0,-2,2,366.1,0,3,3.0,2.0,2,Frederico,2.0,19,0,76.7,False,255.2,1318,,,53,0,0,0,101582.jpg,1.6,0,0,Rodrigues de Paula Santos,0.2,False,,a,12,1,145.0,28,16251,756,17900,832,0.4,5.3,Fred,4,17.5,44.85610324031202,2.5632058994464013,3.0636399014571065,0.4836237546125285,1.1133854952060638,Manchester Utd,3.0272342262767458
245,0,0,3,100.0,100.0,0,209041,0,0,-2,2,1.0,0,3,1.0,0.0,0,Angel,0.0,1,0,0.1,False,0.2,9,,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,a,12,1,0.0,1,5024,67,10377,114,0.0,0.2,Gomes,0,1.0,1.3803487565892585,1.3803487565892585,,0.2875726576227622,0.6300401260067873,Manchester Utd,
246,3,1,159,,,4,156689,0,0,-1,1,347.1,0,3,2.7,1.7,1,Andreas,1.7,14,1,80.9,False,204.4,1173,,,49,0,0,0,156689.jpg,2.7,0,0,Pereira,0.5,False,,a,12,1,256.0,48,117148,945,114370,1914,0.3,9.8,Pereira,3,17.777777777777775,53.63107838186128,3.0167481589796976,2.9555142453816834,0.6156628895876933,1.362827901356512,Manchester Utd,2.5139208513585762
247,0,0,54,100.0,100.0,2,62398,0,0,-2,2,27.4,0,3,1.7,0.7,2,Nemanja,0.7,3,0,11.1,False,48.6,328,,2019-11-22T12:00:17.063377Z,48,0,0,0,62398.jpg,2.2,0,0,Matic,0.3,False,,a,12,1,35.0,11,12494,221,40557,220,0.1,2.3,Matic,0,5.0,11.701743782946293,2.3403487565892584,2.544990390435773,0.4875726576227622,1.06821817201092,Manchester Utd,2.5406021929056486
248,2,6,237,0.0,0.0,2,195851,0,0,0,0,211.2,0,3,0.0,0.0,0,Scott,1.1,17,2,83.4,False,334.6,1451,Knee injury - Expected back 01 Mar,2019-12-26T20:30:10.514072Z,50,0,0,0,195851.jpg,3.2,0,0,McTominay,1.4,False,,i,12,1,288.0,55,393567,91,372729,13154,0.2,11.0,McTominay,2,17.1875,54.08345939332011,3.1466740010658976,2.440557611558792,0.6293348002131796,1.4072353938829183,Manchester Utd,2.4824868790472663
249,0,0,4,,,0,222677,0,0,-2,2,0.5,0,3,1.0,0.0,0,Tahith,0.0,0,0,0.2,False,1.4,24,,,43,0,0,0,222677.jpg,1.0,0,0,Chong,0.7,False,,a,12,1,0.0,2,93021,518,72224,2947,0.0,0.5,Chong,0,2.0,2.7606975131785174,1.3803487565892585,,0.32101133874168797,0.6656632799570232,Manchester Utd,
250,0,0,3,,,0,232928,0,0,-2,2,2.8,0,3,1.0,0.0,0,James,0.0,1,0,0.5,False,2.2,8,,,43,0,0,0,232928.jpg,1.0,0,0,Garner,0.3,False,,a,12,1,0.0,1,26369,306,23701,781,0.0,0.2,Garner,0,1.0,1.3803487565892585,1.3803487565892585,,0.32101133874168797,0.6656632799570232,Manchester Utd,
481,0,0,30,50.0,100.0,0,180804,0,0,-1,1,6.2,0,2,1.1,0.1,0,Axel,0.1,3,0,2.4,False,17.6,187,Unknown - 50% chance of playing,2020-01-03T14:30:19.879114Z,44,0,0,0,180804.jpg,1.4,0,0,Tuanzebe,0.1,False,,d,12,1,0.0,7,7770,18,11974,179,0.0,1.6,Tuanzebe,0,5.0,14.606975131785171,2.921395026357034,,0.663953415081144,1.3927204330197864,Manchester Utd,2.084480912837636
549,0,0,68,,,1,232937,0,0,0,0,78.4,0,2,1.7,0.7,0,Brandon,0.7,6,1,21.2,False,89.8,358,,,40,0,0,0,232937.jpg,2.3,0,0,Williams,2.1,False,,a,12,1,44.0,14,230157,16825,96769,8300,0.2,3.5,Williams,4,6.086956521739131,15.060665377825424,2.474252169214177,3.240581577940638,0.6185630423035442,1.2371260846070884,Manchester Utd,2.860120589944543
251,0,0,49,100.0,0.0,1,56983,0,0,-2,2,98.0,0,2,0.0,0.0,0,Matt,0.0,4,0,15.8,False,48.6,270,,2019-08-28T21:30:17.608501Z,53,0,0,0,56983.jpg,2.7,0,0,Ritchie,0.1,False,,a,13,4,12.0,8,7837,73,35682,71,0.0,1.5,Ritchie,1,2.962962962962963,8.038525663259993,2.713002411350248,,0.5118872474245751,1.1784529420398226,Newcastle Utd,
252,0,2,224,25.0,50.0,4,119471,0,0,0,0,43.0,0,2,1.6,0.8,1,Fabian,2.1,25,2,53.6,False,364.0,1285,Hamstring injury - 25% chance of playing,2019-12-28T20:30:23.359029Z,50,0,0,0,119471.jpg,3.1,0,0,Sch�?�?�?¤r,1.3,False,,d,13,4,128.0,47,140738,141,183084,2898,0.4,9.4,Sch�?�?�?¤r,4,15.161290322580646,37.35439139789084,2.4638002836906727,2.421346044086287,0.4927600567381346,1.101844983463122,Newcastle Utd,2.313399586254897
253,0,0,94,100.0,100.0,1,151119,0,0,-1,1,79.4,0,2,0.3,-0.1,1,DeAndre,0.4,11,1,24.4,False,124.2,719,,2020-01-02T01:00:17.253222Z,44,0,0,0,151119.jpg,2.1,0,0,Yedlin,0.1,False,,a,13,4,39.0,23,11639,120,9966,458,0.1,5.2,Yedlin,2,10.952380952380953,25.774550219550328,2.353328498306769,1.7620546670972064,0.5348473859788111,1.1219053416705067,Newcastle Utd,2.124645774872924
254,2,4,215,,,2,57145,0,0,-1,1,37.0,2,2,3.4,2.9,0,Federico,3.4,19,2,56.0,False,385.0,1103,,,44,0,0,0,57145.jpg,3.1,0,0,Fern�?�?�?¡ndez,0.7,False,,a,13,4,140.0,46,60878,1949,29781,3591,0.8,10.5,Fern�?�?�?¡ndez,4,14.838709677419354,40.45689608205881,2.7264429968343977,1.9071089213438688,0.6196461356441813,1.2997806995961183,Newcastle Utd,2.66551904558017
