id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
67,3,3,105,,,0,75115,0,0,-2,2,99.3,1,4,7.7,7.7,13,Callum,7.7,9,3,37.4,False,120.6,427,,,78,0,0,0,75115.jpg,6.6,0,0,Wilson,9.7,False,,a,3,91,153.0,33,162040,49547,675602,36285,1.0,4.2,Callum Wilson,1,6.36,6.282,6.281999999999999,0.8153846153846155,2.2772452994453967,4.7444444444444445
68,2,2,66,,,0,78007,0,0,-2,2,94.5,0,4,4.7,4.7,10,Joshua,4.7,9,1,29.0,False,105.8,438,,,63,0,0,0,78007.jpg,4.4,0,0,King,9.3,False,,a,3,91,90.0,22,200038,28495,834880,63659,0.7,3.5,King,0,4.33,4.36,4.36,0.6873015873015873,1.725113292805975,4.866666666666666
69,0,0,15,,,0,154566,0,0,-1,1,24.7,0,4,1.3,1.3,2,Dominic,1.3,2,0,12.7,False,14.8,152,,,54,0,0,0,154566.jpg,1.2,0,0,Solanke,0.4,False,,a,3,91,87.0,6,12092,1809,24181,2163,0.2,1.1,Solanke,0,1.25,1.336,1.336,0.23148148148148145,0.537914353639919,1.6888888888888889
71,0,0,0,0.0,0.0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.7,False,,n,3,91,0.0,0,33306,2610,46450,4812,0.0,0.0,Surridge,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
72,0,0,0,0.0,0.0,0,40349,0,0,-1,1,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,44,0,0,0,40349.jpg,0.0,0,0,Begovic,1.6,False,,n,3,91,0.0,0,10979,80,101848,9916,0.0,0.0,Begovic,0,2.6,2.6,2.6000000000000005,0.5909090909090908,1.23950136601927,0.0
73,0,0,0,,,0,18726,0,0,-1,1,0.0,0,1,0.0,0.0,0,Artur,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,3207,487,10174,761,0.0,0.0,Boruc,0,3.8000000000000003,3.8,3.8,0.8636363636363636,1.8115789195666254,0.0
74,0,0,0,,,0,229600,0,0,-1,1,0.0,0,1,0.0,0.0,0,Mark,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,1312,141,6986,471,0.0,0.0,Travers,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
75,1,2,63,,,0,90105,0,0,-2,2,104.0,0,3,5.0,5.0,7,Ryan,5.0,8,1,25.7,False,87.0,393,,,73,0,0,0,90105.jpg,3.6,0,0,Fraser,6.4,False,,a,3,91,67.0,18,65844,18102,797908,24111,0.7,2.5,Fraser,1,3.79,3.9240000000000004,3.718,0.5191780821917809,1.402741933324462,4.366666666666666
76,0,0,0,0.0,0.0,0,111317,-1,1,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 26 Oct,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,345,32,16082,538,0.0,0.0,Brooks,0,4.1,4.1,4.1000000000000005,0.6507936507936507,1.6334790994236712,0.0
77,0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,95,6,248,12,0.0,0.0,Stanislas,0,2.4,2.4,2.3999999999999995,0.4067796610169491,0.9880643635111419,0.0
78,0,0,10,,,0,103912,0,0,-2,2,5.4,0,3,0.7,0.7,0,Jordon,0.7,1,0,1.2,False,6.8,48,,,48,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,3224,298,14252,845,0.1,0.4,Ibe,0,1.08,1.484,1.4839999999999998,0.22500000000000003,0.49295030175464954,0.5333333333333333
79,0,0,8,100.0,50.0,0,155408,0,0,0,0,1.0,0,3,0.7,0.3,2,Lewis,0.7,1,0,0.8,False,7.2,76,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,2.0,0,0,Cook,0.0,False,,a,3,91,0.0,2,571,495,289,73,0.1,0.4,Lewis Cook,0,1.9000000000000001,1.8199999999999998,1.8199999999999998,0.38,0.8497058314499202,0.8444444444444444
80,0,0,6,100.0,100.0,0,15237,-1,1,-2,2,2.2,0,3,0.3,0.3,0,Andrew,0.3,1,0,0.9,False,6.4,56,,2019-06-25T11:30:07.022396Z,48,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,a,3,91,0.0,2,567,56,2238,164,0.1,0.4,Surman,0,1.12,1.392,1.4680000000000002,0.23333333333333336,0.5112077203381551,0.6222222222222222
81,0,0,0,0.0,0.0,0,40387,0,0,-1,1,0.0,0,3,0.0,0.0,0,Dan,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,0.0,0,0,Gosling,0.0,False,,i,3,91,0.0,0,54,1,685,29,0.0,0.0,Gosling,0,2.2,2.2,2.1999999999999997,0.4489795918367347,0.9938586931957764,0.0
82,0,0,45,,,0,152551,0,0,-1,1,9.1,0,3,1.0,1.0,1,Jefferson,1.0,8,0,6.5,False,46.8,373,,,49,0,0,0,152551.jpg,1.4,0,0,Lerma,0.2,False,,a,3,91,10.0,7,4890,226,9434,854,0.2,1.4,Lerma,2,1.48,1.6179999999999999,1.6179999999999999,0.30204081632653057,0.6685958481498858,4.144444444444445
446,0,0,15,,,0,154131,0,0,-1,1,1.4,0,2,0.7,0.7,2,Jack,0.7,1,0,1.6,False,14.6,90,,,44,0,0,0,154131.jpg,2.0,0,0,Stacey,0.1,False,,a,3,91,0.0,2,963,351,4717,208,0.2,0.5,Stacey,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,1.0
476,0,0,54,,,0,168991,0,0,0,0,42.7,0,3,1.7,1.7,2,Philip,1.7,8,0,18.0,False,83.4,405,,,50,0,0,0,168991.jpg,1.4,0,0,Billing,0.2,False,,a,3,91,54.0,7,5704,567,7430,642,0.3,1.4,Billing,2,1.46,1.5479999999999996,1.626,0.292,0.6529318494299385,4.5
492,0,0,0,0.0,0.0,0,220307,0,0,-2,2,0.0,0,3,0.0,0.0,0,Arnaut,0.0,0,0,0.0,False,0.0,0,Foot injury - Unknown return date,2019-08-12T10:00:14.019366Z,58,0,0,0,220307.jpg,0.0,0,0,Danjuma Groeneveld,0.0,False,,i,3,91,0.0,0,179,6,3478,88,0.0,0.0,Danjuma,0,2.0,2.0,2.0,0.3448275862068966,0.8304547985373997,0.0
494,0,0,79,,,0,225321,0,0,0,0,0.0,0,1,1.7,1.7,3,Aaron,1.7,9,0,11.6,False,115.2,450,,,45,0,0,0,225321.jpg,2.2,0,16,Ramsdale,0.4,False,,a,3,91,0.0,11,24078,3747,9458,1245,0.4,2.4,Ramsdale,0,2.18,2.182,2.1819999999999995,0.48444444444444446,1.0276618553244492,5.0
505,0,1,61,,,0,153682,0,0,0,0,47.8,0,3,3.0,3.0,1,Harry,3.0,6,2,22.6,False,79.0,247,,,60,0,0,0,153682.jpg,4.2,0,0,Wilson,3.0,False,,a,3,91,98.0,17,219579,14881,107367,25105,0.5,2.8,Harry Wilson,0,3.8200000000000003,3.4259999999999997,3.6260000000000003,0.6366666666666667,1.5595084695719568,2.7444444444444445
37,0,0,65,,,1,61933,0,0,0,0,1.6,0,2,0.5,0.5,2,Shane,1.0,4,0,7.9,False,64.2,360,,,50,0,0,0,61933.jpg,2.8,0,0,Duffy,2.2,False,,a,4,36,13.0,11,30951,1434,69386,6587,0.2,2.2,Duffy,0,2.83,2.454,2.8620000000000005,0.5660000000000001,1.265614475264881,4.0
38,0,0,52,100.0,,1,86153,0,0,0,0,57.8,0,2,-0.4,-0.5,0,Martín,0.0,7,0,13.5,False,60.6,360,,2019-09-14T16:30:10.724610Z,45,0,0,0,86153.jpg,2.0,0,0,Montoya,0.8,False,,a,4,36,16.0,8,44207,221,38425,6067,0.0,1.8,Montoya,1,1.98,1.3800000000000001,1.552,0.44,0.9333809511662428,4.0
39,0,0,14,25.0,,0,209362,0,0,-1,1,16.2,0,2,-0.2,-0.2,0,Bernardo,0.3,3,0,2.9,False,10.8,67,Knock - 25% chance of playing,2019-09-14T16:30:10.738160Z,44,0,0,0,209362.jpg,1.0,0,0,Fernandes da Silva Junior,0.1,False,,d,4,36,2.0,2,1474,42,4517,822,0.1,0.5,Bernardo,0,1.1,1.8,1.6760000000000002,0.25,0.5244044240850758,0.7444444444444445
40,0,0,0,0.0,75.0,0,52484,0,0,-1,1,0.0,0,2,-0.4,-0.4,0,Leon,0.0,0,0,0.0,False,0.0,0,Muscle injury - Unknown return date,2019-09-12T13:00:14.154646Z,44,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,,i,4,36,0.0,0,551,10,2753,343,0.0,0.0,Balogun,0,1.9000000000000001,1.9,1.9,0.4318181818181818,0.9057894597833127,0.0
41,0,0,3,,,0,42748,0,0,-1,1,0.0,0,2,-0.2,-0.2,1,Gaëtan,0.3,1,0,0.0,False,0.0,1,,,44,0,0,0,42748.jpg,1.0,0,0,Bong,0.1,False,,a,4,36,0.0,1,946,133,3920,252,0.1,0.2,Bong,0,1.29,1.654,1.8359999999999996,0.29318181818181815,0.614983370063407,0.011111111111111112
42,1,4,98,,,1,83299,0,0,1,-1,16.2,1,2,0.2,0.2,2,Lewis,0.7,8,0,13.7,False,108.2,450,,,46,0,0,0,83299.jpg,3.2,0,0,Dunk,11.2,False,,a,4,36,12.0,16,431297,11669,225796,24810,0.2,3.5,Dunk,2,3.27,2.242,2.4210000000000003,0.7108695652173913,1.524645361472913,5.0
43,0,0,0,0.0,0.0,0,178173,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,105,9,862,36,0.0,0.0,Clarke,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
44,0,0,9,,,2,20529,0,0,-2,2,28.6,0,4,0.8,0.8,2,Glenn,1.3,3,0,7.7,False,6.8,254,,,58,0,0,0,20529.jpg,1.6,0,0,Murray,1.4,False,,a,4,36,44.0,8,33909,1014,160999,11102,0.2,1.4,Murray,0,1.74,2.5,2.546,0.3,0.7224956747275377,2.8222222222222224
45,0,0,5,0.0,0.0,1,106757,0,0,-2,2,1.3,0,4,0.0,0.0,0,Jürgen,0.3,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,53,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6292,19,19946,1089,0.1,0.6,Locadia,0,1.58,1.544,1.6960000000000002,0.29811320754716986,0.6863081435656497,0.9444444444444444
46,0,1,20,0.0,0.0,0,93284,-1,1,-1,1,11.3,0,4,0.0,0.0,0,Florin,-0.7,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,49,0,0,0,93284.jpg,1.7,1,0,Andone,0.8,False,,n,4,36,21.0,5,158889,136,166899,11025,-0.1,1.0,Andone,0,2.23,1.028,1.4699999999999998,0.4551020408163265,1.007411311739355,0.7888888888888889
47,0,2,81,,,1,131897,0,0,1,-1,0.0,0,1,0.5,0.5,2,Mathew,1.0,8,0,8.4,False,84.2,450,,,46,0,0,0,131897.jpg,2.8,0,9,Ryan,12.9,False,,a,4,36,0.0,14,300702,4513,274224,29972,0.2,3.0,Ryan,0,2.84,2.356,2.5410000000000004,0.6173913043478261,1.3241568277012454,5.0
48,0,0,0,,,0,50093,0,0,0,0,0.0,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,25.5,False,,a,4,36,0.0,0,278970,26453,235012,20124,0.0,0.0,Button,0,2.0,2.0,2.0,0.5,1.0,0.0
49,1,1,56,,,1,60307,0,0,0,0,168.4,0,3,0.8,0.8,2,Pascal,1.3,4,0,26.1,False,44.4,274,,,65,0,0,0,60307.jpg,2.6,0,0,Groß,0.7,False,,a,4,36,48.0,13,57773,528,63605,5165,0.2,2.0,Groß,0,2.67,2.588,2.768,0.4107692307692308,1.0472601616379027,3.0444444444444443
50,0,0,0,0.0,,0,165210,0,0,-2,2,0.0,0,3,-0.5,-0.5,0,Alireza,0.0,0,0,0.0,False,0.0,0,Muscle injury - Unknown return date,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,0.0,0,0,Jahanbakhsh,0.1,False,,i,4,36,0.0,0,448,21,3326,204,0.0,0.0,Jahanbakhsh,0,1.7,1.7,1.6999999999999997,0.29310344827586204,0.7058865787567897,0.0
51,0,0,0,0.0,0.0,0,167473,-1,1,-1,1,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,63,5,139,11,0.0,0.0,Izquierdo,0,2.1,2.1,2.1000000000000005,0.3888888888888889,0.903696114115064,0.0
52,0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,101,7,676,32,0.0,0.0,Knockaert,0,2.5,2.5,2.5,0.4629629629629629,1.075828707279838,0.0
53,0,0,0,100.0,0.0,0,227127,0,0,0,0,0.0,0,3,-0.5,0.0,0,Yves,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,0.0,0,0,Bissouma,0.0,False,,a,4,36,0.0,0,103,40,160,21,0.0,0.0,Bissouma,0,1.5,1.5,1.5,0.3,0.6708203932499369,0.0
54,1,0,68,,,1,66242,0,0,0,0,46.4,0,3,1.5,1.5,2,Davy,2.0,8,0,19.8,False,84.8,450,,,50,0,0,0,66242.jpg,2.8,0,0,Pröpper,0.8,False,,a,4,36,66.0,14,78143,596,53485,4766,0.4,2.8,Pröpper,0,2.75,2.196,2.4139999999999997,0.55,1.2298373876248845,5.0
55,1,3,76,,,2,109345,0,0,-1,1,114.1,0,3,3.8,3.8,9,Solomon,4.3,6,0,30.3,False,97.0,426,,,49,0,0,0,109345.jpg,3.6,0,0,March,0.6,False,,a,4,36,91.0,18,22057,13181,20465,2587,0.9,3.7,March,0,3.47,3.438,3.1639999999999997,0.7081632653061224,1.567586211540611,4.733333333333333
56,0,0,0,0.0,0.0,0,38490,0,0,-1,1,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,n,4,36,0.0,0,1489,200,4226,286,0.0,0.0,Kayal,0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
57,0,0,72,,,1,40845,0,0,0,0,26.8,0,3,1.5,1.5,2,Dale,2.0,7,0,13.7,False,73.0,437,,,45,0,0,0,40845.jpg,2.2,0,0,Stephens,3.0,False,,a,4,36,37.0,11,89624,7405,99070,10369,0.4,2.4,Stephens,0,2.2,2.0980000000000003,2.1670000000000003,0.48888888888888893,1.0370899457402698,4.855555555555555
421,0,0,40,0.0,0.0,0,116216,-1,1,-1,1,87.1,0,3,0.0,0.0,0,Leandro,1.3,6,1,25.5,False,57.8,247,Groin Injury - Expected back 19 Oct,2019-09-06T08:30:17.439483Z,59,0,0,0,116216.jpg,3.7,0,0,Trossard,0.3,False,,i,4,36,111.0,11,43695,28,70865,8394,0.2,1.9,Trossard,0,3.31,3.026,2.684,0.5610169491525423,1.3627054346757832,2.7444444444444445
475,0,0,64,,,1,78916,0,0,0,0,56.7,0,2,0.5,0.5,2,Dan,1.0,8,0,14.9,False,71.4,450,,,45,0,0,0,78916.jpg,2.2,0,0,Burn,0.2,False,,a,4,36,22.0,11,12554,850,6465,676,0.2,2.4,Burn,0,2.18,1.8259999999999998,1.884,0.48444444444444446,1.0276618553244492,5.0
493,0,0,27,,,0,110735,0,0,-1,1,3.1,0,2,0.2,0.2,2,Adam,0.7,5,0,3.5,False,30.4,180,,,44,0,0,0,110735.jpg,1.0,0,0,Webster,0.1,False,,a,4,36,2.0,2,949,286,2728,180,0.2,0.5,Webster,0,1.12,2.0,1.8,0.2545454545454546,0.5339390499775317,2.0
502,0,3,58,,,1,115382,0,0,0,0,34.3,0,4,3.5,3.5,8,Neal,4.0,4,2,28.8,False,79.6,271,,,60,0,0,0,115382.jpg,3.8,0,0,Maupay,0.6,False,,a,4,36,174.0,19,54244,6560,45924,3381,0.7,3.2,Maupay,0,3.5300000000000002,2.7860000000000005,2.7239999999999998,0.5883333333333334,1.4411164653374364,3.011111111111111
516,0,0,7,,,0,74471,0,0,-1,1,1.4,0,3,-0.2,-0.2,1,Aaron,0.3,1,0,0.3,False,1.6,15,,,49,0,0,0,74471.jpg,1.0,0,0,Mooy,0.2,False,,a,4,36,0.0,2,3804,169,11973,774,0.1,0.4,Mooy,0,1.21,1.7659999999999996,2.0439999999999996,0.24693877551020404,0.546622281257677,0.16666666666666666
534,0,0,2,,,0,233425,0,0,0,0,0.4,0,4,0.5,0.5,1,Aaron,1.0,2,0,2.2,False,1.2,30,,,45,0,0,0,233425.jpg,1.0,0,0,Connolly,0.3,False,,a,4,36,21.0,2,23477,9977,5848,2937,0.2,0.4,Connolly,0,1.12,1.544,1.6200000000000003,0.2488888888888889,0.5279730632859555,0.3333333333333333
536,0,0,0,,,0,213056,0,0,0,0,0.0,0,2,0.5,0.5,0,Tudor,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.1,False,,a,4,36,0.0,0,2529,2529,444,444,0.0,0.0,Baluta,0,2.0,2.0,2.0,0.5,1.0,0.0
537,0,0,0,,,0,235382,0,0,0,0,0.0,0,3,0.6,0.6,0,Steven,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,235382.jpg,0.0,0,0,Alzate,0.0,False,,a,4,36,0.0,0,142,142,22,22,0.0,0.0,Alzate,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
83,0,0,68,,,1,51927,0,0,0,0,21.3,0,2,2.2,2.2,2,Ben,1.7,7,0,15.5,False,97.0,450,,,50,0,0,0,51927.jpg,2.4,0,0,Mee,0.9,False,,a,5,90,37.0,12,19660,2177,19491,2374,0.3,2.4,Mee,0,2.37,2.692,2.692,0.47400000000000003,1.0598962213349004,5.0
84,0,0,64,100.0,100.0,1,17761,0,0,0,0,11.7,0,2,1.8,1.8,2,James,1.3,7,0,20.0,False,95.2,450,,2019-08-03T18:30:13.047591Z,50,0,0,0,17761.jpg,2.2,0,0,Tarkowski,1.6,False,,a,5,90,93.0,11,28802,2486,35596,3905,0.3,2.2,Tarkowski,1,2.2600000000000002,2.7239999999999998,2.7239999999999998,0.45200000000000007,1.010702725829905,5.0
85,0,0,71,,,1,68983,0,0,0,0,76.2,0,2,2.2,2.2,2,Matthew,1.7,7,0,17.2,False,89.8,450,,,45,0,0,0,68983.jpg,2.4,0,0,Lowton,0.8,False,,a,5,90,5.0,12,49605,8521,17978,2937,0.4,2.7,Lowton,0,2.32,2.568,2.5680000000000005,0.5155555555555555,1.0936584882351934,5.0
86,0,0,0,,,0,17997,0,0,-1,1,0.0,0,2,0.5,0.5,0,Phil,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.2,False,,a,5,90,0.0,0,1329,147,4500,404,0.0,0.0,Bardsley,0,1.7,1.7,1.6999999999999997,0.3863636363636363,0.8104432008587533,0.0
87,0,0,0,,,0,103914,0,0,-2,2,0.0,0,2,0.5,0.5,0,Charlie,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,103914.jpg,0.0,0,0,Taylor,0.7,False,,a,5,90,0.0,0,3635,651,51199,2757,0.0,0.0,Taylor,0,2.2,2.2,2.1999999999999997,0.5116279069767442,1.0609342087749067,0.0
88,0,0,0,100.0,100.0,0,41674,0,0,-1,1,0.0,0,2,0.5,0.5,0,Kevin,0.0,0,0,0.0,False,0.0,0,,2019-08-04T11:00:17.994252Z,44,0,0,0,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,0.0,0,1630,222,4024,378,0.0,0.0,Long,0,2.7,2.7,2.6999999999999997,0.6136363636363636,1.2871744954815496,0.0
89,0,0,0,100.0,100.0,0,83312,0,0,0,0,0.0,0,2,0.5,0.5,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.168991Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,3.0,False,,a,5,90,0.0,0,46047,5190,65395,6033,0.0,0.0,Gibson,0,2.0,2.0,2.0,0.5,1.0,0.0
90,0,4,101,100.0,75.0,2,44699,0,0,2,-2,12.8,1,4,4.2,3.2,2,Ashley,3.7,5,4,35.0,False,145.0,412,,2019-09-12T15:00:18.746866Z,67,0,0,0,44699.jpg,5.8,0,0,Barnes,10.1,False,,a,5,90,199.0,29,911660,36460,430193,121346,0.6,4.3,Barnes,1,5.28,5.122,5.122000000000001,0.7880597014925373,2.0398419605157154,4.5777777777777775
91,0,0,7,,,1,60689,0,0,-2,2,40.9,0,4,1.8,1.8,2,Chris,1.3,6,0,15.0,False,10.8,395,,,63,1,0,0,60689.jpg,1.6,0,0,Wood,0.6,False,,a,5,90,104.0,8,17910,1216,83656,5465,0.2,1.3,Wood,0,1.74,2.164,2.164,0.2761904761904762,0.6932325934139483,4.388888888888889
92,1,0,12,,,0,81183,0,0,-1,1,10.8,0,4,1.8,1.8,4,Matej,1.3,0,0,3.0,False,17.0,12,,,54,0,0,0,81183.jpg,4.0,0,0,Vydra,0.1,False,,a,5,90,2.0,4,2268,609,3712,319,0.2,0.7,Vydra,0,3.12,2.6719999999999997,2.672,0.5777777777777777,1.3426342266852378,0.13333333333333333
93,0,1,108,100.0,100.0,1,98747,0,0,1,-1,20.3,0,1,2.8,2.8,3,Nick,2.3,7,0,17.4,False,152.6,450,,2019-07-31T00:00:11.182051Z,46,0,0,0,98747.jpg,3.6,0,21,Pope,13.3,False,,a,5,90,2.0,18,581906,45804,152970,16128,0.5,3.9,Pope,0,3.37,3.446,3.446,0.732608695652174,1.571270601884929,5.0
95,0,0,0,,,0,15749,0,0,-1,1,0.0,0,1,0.5,0.5,0,Joe,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,15749.jpg,0.0,0,0,Hart,1.5,False,,a,5,90,0.0,0,11265,1655,51171,3652,0.0,0.0,Hart,0,3.6,3.6,3.6000000000000005,0.8181818181818181,1.7162326606420661,0.0
96,0,1,51,75.0,50.0,2,60586,0,0,0,0,107.4,0,3,0.8,0.8,0,Johann Berg,1.0,2,1,22.1,False,67.8,226,Calf injury - 75% chance of playing,2019-08-25T18:00:16.403317Z,60,0,0,0,60586.jpg,4.7,0,0,Gudmundsson,0.8,False,,d,5,90,46.0,14,78393,73,92530,7090,0.2,2.3,Gudmundsson,0,4.28,4.476,4.476,0.7133333333333334,1.7473026831853338,2.511111111111111
97,2,0,64,100.0,75.0,2,433154,0,0,0,0,88.1,0,3,3.8,2.8,2,Dwight,3.3,6,0,21.1,False,57.0,438,,2019-09-02T15:30:13.104908Z,60,0,0,0,433154.jpg,3.6,0,0,McNeil,0.4,False,,a,5,90,66.0,18,18197,3634,20525,2463,0.6,3.0,McNeil,0,3.6,3.314,3.314,0.6,1.469693845669907,4.866666666666666
98,0,0,0,100.0,75.0,0,90517,0,0,0,0,0.0,0,3,0.5,0.4,0,Robbie,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.195874Z,55,0,0,0,90517.jpg,0.0,0,0,Brady,0.0,False,,a,5,90,0.0,0,216,84,969,45,0.0,0.0,Brady,0,1.3,1.3,1.3000000000000003,0.23636363636363636,0.5543218625245872,0.0
99,0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,False,0.0,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,,u,5,90,0.0,0,68,9,179,18,0.0,0.0,Defour,0,2.0,2.0,2.0,0.36363636363636365,0.8528028654224418,0.0
100,0,1,24,,,0,83314,0,0,-1,1,0.7,0,3,3.2,3.2,7,Jeff,2.7,1,1,4.4,False,36.4,35,,,54,0,0,0,83314.jpg,4.0,0,0,Hendrick,0.1,False,,a,5,90,7.0,8,1021,466,2911,184,0.5,1.5,Hendrick,0,3.48,3.4299999999999997,3.4299999999999997,0.6444444444444444,1.4975535605335346,0.3888888888888889
101,0,0,56,,,1,60551,0,0,-1,1,112.1,0,3,2.2,2.2,1,Ashley,1.7,7,0,18.0,False,59.6,450,,,54,0,0,0,60551.jpg,2.0,0,0,Westwood,0.5,False,,a,5,90,9.0,10,6651,515,27728,2529,0.3,1.9,Westwood,1,2.12,2.332,2.332,0.3925925925925926,0.9123027437733027,5.0
102,0,0,52,,,1,40145,0,0,0,0,28.4,0,3,2.5,2.5,2,Jack,2.0,7,0,10.6,False,43.8,437,,,50,0,0,0,40145.jpg,2.2,0,0,Cork,0.3,False,,a,5,90,34.0,11,8463,614,9546,1018,0.4,2.2,Cork,0,2.22,2.332,2.332,0.44400000000000006,0.9928141820099068,4.855555555555555
120,0,0,0,0.0,0.0,0,61603,0,0,0,0,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 19 Oct,2019-09-07T11:00:18.052388Z,45,0,0,0,61603.jpg,0.0,0,0,Drinkwater,1.1,False,,i,5,90,0.0,0,15404,106,94227,7159,0.0,0.0,Drinkwater,0,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
430,0,0,12,,,0,17349,0,0,-1,1,4.6,0,3,1.2,1.2,0,Aaron,0.7,5,0,2.2,False,10.8,196,,,49,0,0,0,17349.jpg,0.8,0,0,Lennon,0.1,False,,a,5,90,6.0,4,2347,240,5384,589,0.1,0.8,Lennon,2,0.88,0.734,0.734,0.17959183673469387,0.3975434772783105,2.1777777777777776
