id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
118,0,0,13,,,0,85955,0,0,0,0,9.4,0,3,2.0,1.5,1,Jorge Luiz,1.0,4,0,3.3,False,14.4,142,,,50,0,0,0,85955.jpg,1.0,0,0,Frello Filho,3.7,False,,a,6,8,9.0,2,44322,13750,63364,32530,0.2,0.4,Jorginho,2,1.21,0.242,0.5411284505549491,1.5777777777777777
119,0,0,7,100.0,100.0,0,116594,0,0,0,0,19.3,0,3,2.0,1.5,2,N'Golo,1.0,2,0,6.0,False,23.0,107,,2019-08-13T15:30:09.653709Z,50,0,0,0,116594.jpg,1.0,0,0,Kanté,8.0,False,,a,6,8,18.0,2,108159,51064,87449,37883,0.2,0.4,Kanté,1,1.31,0.262,0.585849810104945,1.1888888888888889
121,0,0,0,0.0,0.0,0,199598,0,0,0,0,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,224,76,597,219,0.0,0.0,Ampadu,0,0.0,0.0,0.0,0.0
431,0,0,7,,,0,176413,0,0,0,0,15.3,0,3,2.5,2.0,2,Christian,1.5,4,0,4.0,False,12.2,102,,,75,0,0,0,176413.jpg,1.5,0,0,Pulisic,8.0,False,,a,6,8,12.0,3,102255,32421,166789,84852,0.2,0.4,Pulisic,0,1.29,0.17200000000000001,0.4710413994544429,1.1333333333333333
432,0,0,26,,,0,91651,0,0,0,0,26.7,0,3,2.5,2.0,1,Mateo,1.5,4,0,4.7,False,20.0,109,,,55,0,0,0,91651.jpg,1.5,0,0,Kovacic,1.1,False,,a,6,8,0.0,3,19473,4870,22769,12254,0.3,0.5,Kovacic,0,1.58,0.2872727272727273,0.673714263683729,1.211111111111111
459,0,0,13,,,0,103192,0,0,0,0,0.9,0,2,1.5,1.0,2,Kurt,0.5,5,0,3.5,False,12.8,180,,,50,0,0,0,103192.jpg,0.5,0,0,Zouma,2.8,False,,a,6,8,27.0,1,17809,9988,46336,17577,0.1,0.2,Zouma,1,1.36,0.272,0.6082104898799429,2.0
460,0,0,3,,,0,173879,0,0,0,0,12.4,0,4,2.0,1.5,1,Tammy,1.0,3,0,3.9,False,0.0,94,,,70,0,0,0,173879.jpg,1.0,0,0,Abraham,2.1,False,,a,6,8,29.0,2,51621,13186,64603,37324,0.1,0.3,Abraham,1,0.9,0.1285714285714286,0.3401680257083045,1.0444444444444445
461,0,0,0,,,0,94245,-1,1,-2,2,0.0,0,4,1.0,0.5,0,Michy,0.0,0,0,0.0,False,0.0,0,,,68,0,0,0,94245.jpg,0.0,0,0,Batshuayi,0.6,False,,a,6,8,0.0,0,3140,1030,25448,9873,0.0,0.0,Batshuayi,0,4.4,0.6470588235294118,1.6873229754642152,0.0
462,0,0,0,,,0,167767,0,0,0,0,0.0,0,3,1.0,0.5,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.1,False,,a,6,8,0.0,0,403,122,1397,572,0.0,0.0,Kenedy,0,2.0,0.36363636363636365,0.8528028654224418,0.0
463,0,3,42,,,0,184341,1,-1,1,-1,74.9,0,3,7.0,6.5,10,Mason,6.0,5,1,24.7,False,75.2,180,,,61,0,0,0,184341.jpg,6.0,0,0,Mount,4.8,False,,a,6,8,97.0,12,247695,213960,37341,26298,1.0,2.0,Mount,0,4.0,0.6557377049180328,1.619552660357832,2.0
506,0,0,0,0.0,0.0,0,225796,0,0,0,0,0.0,0,2,0.0,0.0,0,Reece,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 14 Sep,2019-08-12T16:00:24.033193Z,50,0,0,0,225796.jpg,0.0,0,0,James,0.1,False,,i,6,8,0.0,0,345,71,1727,659,0.0,0.0,James,0,0.0,0.0,0.0,0.0
529,0,0,0,,,0,194794,0,0,0,0,0.0,0,2,1.0,0.5,0,Fikayo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194794.jpg,0.0,0,0,Tomori,0.0,False,,a,6,8,0.0,0,714,356,322,241,0.0,0.0,Tomori,0,2.0,0.4444444444444444,0.9428090415820634,0.0
123,0,0,28,,,1,74230,0,0,0,0,14.9,0,2,3.5,4.5,2,Patrick,4.0,1,0,4.4,False,27.2,180,,,55,0,0,0,74230.jpg,4.0,0,0,van Aanholt,5.8,False,,a,7,31,2.0,8,21478,5463,57192,34101,0.7,1.5,van Aanholt,0,3.97,0.7218181818181818,1.692813687863547,2.0
124,0,0,0,0.0,0.0,0,49413,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Groin Injury - Unknown return date,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,,i,7,31,0.0,0,30,12,214,59,0.0,0.0,Tomkins,0,3.0,0.6,1.3416407864998738,0.0
125,0,0,0,0.0,0.0,0,40784,0,0,0,0,0.0,0,2,0.0,0.0,0,Mamadou,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-06-25T11:30:07.112991Z,50,0,0,0,40784.jpg,0.0,0,0,Sakho,0.1,False,,i,7,31,0.0,0,81,33,1642,609,0.0,0.0,Sakho,0,3.3000000000000003,0.66,1.4758048651498614,0.0
126,0,0,38,,,1,55494,0,0,0,0,4.8,0,2,3.5,4.5,2,Joel,4.0,1,0,6.3,False,57.8,180,,,45,0,0,0,55494.jpg,4.0,0,0,Ward,0.6,False,,a,7,31,0.0,8,10130,3542,6418,3550,0.9,1.8,Ward,0,3.38,0.7511111111111111,1.593347280273687,2.0
127,0,0,37,,,1,19188,0,0,0,0,0.4,0,2,3.5,4.5,2,Scott,4.0,1,0,7.5,False,36.2,180,,,45,0,0,0,19188.jpg,4.0,0,0,Dann,0.3,False,,a,7,31,38.0,8,5306,1965,3064,1674,0.9,1.8,Dann,0,3.48,0.7733333333333333,1.6404877323527902,2.0
128,0,0,39,,,1,58786,0,0,0,0,0.8,0,2,3.5,4.5,2,Martin,4.0,1,0,4.6,False,42.6,180,,,40,0,0,0,58786.jpg,4.0,0,0,Kelly,26.5,False,,a,7,31,2.0,8,268073,124860,102379,67677,1.0,2.0,Kelly,0,3.4,0.85,1.7,2.0
129,0,0,20,,,1,54861,0,0,0,0,27.3,0,4,1.5,2.5,2,Christian,2.0,1,0,7.2,False,21.2,172,,,60,0,0,0,54861.jpg,2.0,0,0,Benteke,1.1,False,,a,7,31,23.0,4,14935,3804,21426,11192,0.3,0.7,Benteke,0,2.02,0.33666666666666667,0.8246615467370033,1.9111111111111112
130,0,0,3,,,0,59125,0,0,0,0,0.8,0,4,0.5,1.5,1,Connor,1.0,0,0,0.2,False,0.0,15,,,45,0,0,0,59125.jpg,1.0,0,0,Wickham,6.7,False,,a,7,31,2.0,2,155568,85294,78169,46197,0.2,0.4,Wickham,0,1.06,0.23555555555555557,0.49968879203849365,0.16666666666666666
131,0,0,40,,,1,40836,0,0,0,0,0.0,0,1,3.5,4.5,2,Vicente,4.0,1,0,3.8,False,37.6,180,,,50,0,0,0,40836.jpg,4.0,0,4,Guaita,0.5,False,,a,7,31,0.0,8,9704,1199,6711,3788,0.8,1.6,Guaita,0,4.0,0.8,1.7888543819998317,2.0
132,0,0,0,,,0,20066,0,0,0,0,0.0,0,1,-0.5,0.5,0,Wayne,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.9,False,,a,7,31,0.0,0,1890,491,12382,4699,0.0,0.0,Hennessey,0,3.7,0.8222222222222223,1.7441967269268173,0.0
133,0,0,1,,,0,82403,0,0,0,0,15.6,0,3,1.0,2.0,2,Wilfried,1.5,1,0,8.4,False,9.0,115,,,70,0,0,0,82403.jpg,1.5,0,0,Zaha,15.2,False,,a,7,31,60.0,3,91032,16193,314289,184091,0.2,0.4,Zaha,0,2.05,0.2928571428571428,0.7748271696689157,1.2777777777777777
134,0,0,5,,,1,66975,-1,1,-1,1,36.6,0,3,1.5,2.5,2,Luka,2.0,1,0,5.4,False,10.2,180,,,69,0,0,0,66975.jpg,2.0,0,0,Milivojevic,6.4,False,,a,7,31,8.0,4,12840,2148,123542,72237,0.3,0.6,Milivojevic,1,2.59,0.3753623188405797,0.9859961489768108,2.0
135,0,0,27,,,1,60252,0,0,0,0,15.3,0,3,2.0,3.0,2,Andros,2.5,1,0,5.6,False,26.4,159,,,60,0,0,0,60252.jpg,2.5,0,0,Townsend,3.1,False,,a,7,31,14.0,5,20470,2476,57019,32744,0.4,0.8,Townsend,0,2.7800000000000002,0.4633333333333334,1.1349302474895393,1.7666666666666666
136,0,0,13,,,1,141020,0,0,0,0,3.6,0,3,1.5,2.5,2,Max,2.0,1,0,7.9,False,18.2,154,,,55,0,0,0,141020.jpg,2.0,0,0,Meyer,0.2,False,,a,7,31,57.0,4,2730,374,3145,1633,0.4,0.7,Meyer,1,2.02,0.36727272727272725,0.8613308940766661,1.711111111111111
137,0,0,0,100.0,100.0,0,86417,0,0,0,0,0.4,0,3,0.0,1.0,1,Jeffrey,0.5,0,0,1.4,False,2.2,25,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,1.0,0,0,Schlupp,0.1,False,,a,7,31,11.0,1,161,118,3131,601,0.1,0.2,Schlupp,0,1.56,0.28363636363636363,0.6651862350295046,0.2777777777777778
138,0,0,26,,,1,50471,0,0,0,0,14.7,0,3,2.0,3.0,2,James,2.5,1,0,4.6,False,30.8,171,,,55,0,0,0,50471.jpg,2.5,0,0,McArthur,1.5,False,,a,7,31,0.0,5,6239,765,24685,13729,0.5,0.9,McArthur,0,2.68,0.4872727272727273,1.142755839666072,1.9
139,0,0,0,,,0,55037,-1,1,-1,1,0.0,0,3,-0.5,0.5,0,Cheikhou,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,55037.jpg,0.0,0,0,Kouyaté,0.2,False,,a,7,31,0.0,0,702,186,3189,1329,0.0,0.0,Kouyaté,0,2.2,0.4489795918367347,0.9938586931957764,0.0
140,0,0,0,,,0,221275,0,0,0,0,0.0,0,3,-0.5,0.5,0,Luke,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,533,192,1044,497,0.0,0.0,Dreher,0,1.0,0.2222222222222222,0.4714045207910317,0.0
157,0,0,2,,,0,50472,0,0,0,0,0.8,0,3,-0.5,0.5,0,James,0.0,0,0,0.8,False,6.8,20,,,45,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.7,False,,a,7,31,0.0,0,7291,1878,9557,4779,0.0,0.0,McCarthy,1,0.0,0.0,0.0,0.2222222222222222
468,0,0,8,,,1,80146,0,0,0,0,12.8,0,4,0.5,1.5,0,Jordan,1.0,0,0,4.1,False,9.0,64,,,50,0,0,0,80146.jpg,2.0,0,0,Ayew,2.9,False,,a,7,31,19.0,2,51193,13420,60262,33306,0.2,0.4,Ayew,0,1.17,0.23399999999999999,0.5232399067349508,0.7111111111111111
503,0,0,0,,,0,19419,0,0,0,0,0.0,0,2,-0.5,0.5,0,Gary,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,19419.jpg,0.0,0,0,Cahill,1.7,False,,a,7,31,0.0,0,6717,1919,31223,15420,0.0,0.0,Cahill,0,1.0,0.2222222222222222,0.4714045207910317,0.0
510,0,0,0,,,0,175946,0,0,0,0,0.0,0,3,-0.5,0.5,0,Víctor,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.6,False,,a,7,31,0.0,0,1450,281,16923,8408,0.0,0.0,Camarasa,0,3.3000000000000003,0.66,1.4758048651498614,0.0
17,0,0,0,,,0,153133,-1,1,-1,1,0.0,0,3,0.5,0.0,0,Alex,0.0,0,0,0.0,False,0.0,0,,,59,0,0,0,153133.jpg,0.0,0,0,Iwobi,1.8,False,,a,8,11,0.0,0,15832,2517,54922,29084,0.0,0.0,Iwobi,0,2.8000000000000003,0.4745762711864407,1.1527417574296657,0.0
141,1,2,53,75.0,,2,101188,0,0,0,0,46.3,1,2,6.8,8.5,11,Lucas,8.5,0,0,13.8,True,41.8,162,Knock - 75% chance of playing,2019-08-17T16:00:09.148104Z,60,0,0,0,101188.jpg,8.5,0,0,Digne,24.2,False,,d,8,11,50.0,17,167252,111116,155056,89701,1.4,2.8,Digne,0,6.68,1.1133333333333333,2.727098580298605,1.8
142,0,4,61,,,2,164511,1,-1,1,-1,0.9,0,2,8.5,8.0,7,Yerry,8.0,0,0,4.1,True,39.8,180,,,56,0,0,0,164511.jpg,8.0,0,0,Mina,4.8,False,,a,8,11,0.0,16,205303,161009,33510,21938,1.5,2.9,Mina,0,5.8100000000000005,1.0375,2.4551731099863408,2.0
143,0,2,53,,,2,106611,0,0,0,0,0.7,0,2,7.5,7.0,6,Michael,7.0,0,0,5.6,False,55.4,180,,,55,0,0,0,106611.jpg,7.0,0,0,Keane,3.7,False,,a,8,11,0.0,14,51025,33699,21425,10851,1.3,2.5,Keane,0,5.71,1.038181818181818,2.434752180781071,2.0
144,0,0,36,,,2,59949,0,0,0,0,4.5,0,2,6.0,5.5,5,Seamus,5.5,0,0,5.4,False,27.8,180,,,55,0,0,0,59949.jpg,5.5,0,0,Coleman,3.8,False,,a,8,11,22.0,11,50216,31652,29420,16669,1.0,2.0,Coleman,1,5.04,0.9163636363636364,2.1490632208645533,2.0
145,0,0,0,75.0,75.0,0,12745,0,0,0,0,0.0,0,2,0.4,0.0,0,Leighton,0.0,0,0,0.0,False,0.0,0,Knock - 75% chance of playing,2019-07-30T15:00:09.168977Z,50,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,d,8,11,0.0,0,271,108,2294,881,0.0,0.0,Baines,0,1.2,0.24,0.5366563145999496,0.0
146,0,0,0,100.0,100.0,0,66838,-1,1,-1,1,0.0,0,4,0.5,0.0,0,Cenk,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.183258Z,59,0,0,0,66838.jpg,0.0,0,0,Tosun,0.2,False,,a,8,11,0.0,0,1322,519,5251,2164,0.0,0.0,Tosun,0,2.2,0.3728813559322034,0.9057256665518801,0.0
147,0,0,11,,,2,177815,0,0,0,0,11.9,0,4,2.5,2.0,2,Dominic,2.0,0,0,2.6,False,5.8,139,,,60,0,0,0,177815.jpg,2.0,0,0,Calvert-Lewin,1.7,False,,a,8,11,8.0,4,22215,10240,33372,17601,0.3,0.7,Calvert-Lewin,0,2.13,0.355,0.8695688586880281,1.5444444444444445
148,0,1,51,,,2,111234,1,-1,1,-1,0.0,0,1,7.0,6.5,6,Jordan,6.5,0,0,3.7,False,36.6,180,,,56,0,0,0,111234.jpg,6.5,0,4,Pickford,12.2,False,,a,8,11,0.0,13,203645,86805,56163,25801,1.2,2.4,Pickford,0,5.5600000000000005,0.992857142857143,2.349528828145276,2.0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.5,0.0,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,8.9,False,,a,8,11,0.0,0,48734,21252,31773,15091,0.0,0.0,Stekelenburg,0,0.0,0.0,0.0,0.0
150,0,0,7,,,2,212319,0,0,0,0,19.7,0,3,3.5,3.0,3,Richarlison,3.0,0,0,9.4,False,12.2,152,,,80,0,0,0,212319.jpg,3.0,0,0,de Andrade,7.9,False,,a,8,11,62.0,6,63162,11884,140573,79060,0.4,0.8,Richarlison,0,3.42,0.4275,1.2091525958289961,1.6888888888888889
151,0,0,10,,,2,55422,0,0,0,0,38.9,0,3,3.5,3.0,3,Gylfi,3.0,0,0,9.9,False,13.2,168,,,80,0,0,0,55422.jpg,3.0,0,0,Sigurdsson,10.4,False,,a,8,11,47.0,6,49368,11485,222925,134152,0.4,0.8,Sigurdsson,0,3.5500000000000003,0.44375000000000003,1.255114536606122,1.8666666666666667
152,0,3,42,,,2,100649,0,0,0,0,54.4,1,3,7.0,6.5,11,Bernard,6.5,0,1,16.5,False,60.0,180,,,65,0,0,0,100649.jpg,6.5,0,0,Anício Caldeira Duarte,1.8,False,,a,8,11,51.0,13,81404,74645,18003,12820,1.0,2.0,Bernard,1,5.0,0.7692307692307693,1.9611613513818404,2.0
153,0,0,1,,,0,20467,-1,1,-1,1,1.5,0,3,1.0,0.5,1,Theo,0.5,0,0,0.3,False,1.0,27,,,64,0,0,0,20467.jpg,1.0,0,0,Walcott,0.7,False,,a,8,11,0.0,1,3257,869,18356,6918,0.1,0.2,Walcott,0,1.45,0.22656249999999997,0.5731628259055187,0.3
154,0,0,2,,,0,173807,0,0,0,0,0.1,0,3,1.0,0.5,0,Tom,0.5,0,0,0.2,False,1.4,11,,,55,0,0,0,173807.jpg,1.0,0,0,Davies,0.1,False,,a,8,11,0.0,1,1175,295,2377,1182,0.1,0.2,Davies,0,0.5700000000000001,0.10363636363636365,0.24304881664539593,0.12222222222222222
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,30,8,257,64,0.0,0.0,Lookman,0,1.6,0.32,0.7155417527999327,0.0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,80,19,1171,281,0.0,0.0,Gueye,0,2.4,0.48,1.0733126291998991,0.0
158,0,0,1,100.0,0.0,1,42774,0,0,0,0,13.1,0,3,0.5,0.0,0,Morgan,0.0,0,0,2.3,False,9.4,75,,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,0.0,1,0,Schneiderlin,1.0,False,,a,8,11,0.0,0,5496,3218,23554,5045,0.0,0.0,Schneiderlin,0,0.0,0.0,0.0,0.8333333333333334
205,0,0,0,0.0,0.0,0,41823,-1,1,-1,1,0.0,0,2,0.0,0.0,0,Fabian,0.0,0,0,0.0,False,0.0,0,Groin Injury - Unknown return date,2019-08-03T18:30:13.211758Z,54,0,0,0,41823.jpg,0.0,0,0,Delph,0.3,False,,i,8,11,0.0,0,160,59,9771,3191,0.0,0.0,Delph,0,2.6,0.48148148148148145,1.1188618555710315,0.0
422,0,0,18,100.0,75.0,1,120250,-1,1,-1,1,33.2,0,3,2.0,1.1,2,André Filipe,1.5,0,0,5.4,False,21.0,135,,2019-08-10T16:30:08.873027Z,54,0,0,0,120250.jpg,1.5,0,0,Tavares Gomes,0.8,False,,a,8,11,0.0,3,4472,2625,25731,5392,0.3,0.6,André Gomes,1,1.6500000000000001,0.3055555555555556,0.7100469468046932,1.5
477,0,0,0,,,0,232964,0,0,0,0,0.0,0,2,0.5,0.0,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,913,342,2590,1040,0.0,0.0,Gibson,0,0.0,0.0,0.0,0.0
478,0,0,6,,,0,194164,0,0,0,0,0.1,0,2,1.0,0.5,1,Mason,0.5,0,0,0.8,False,7.4,17,,,45,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,,a,8,11,0.0,1,951,528,2167,817,0.1,0.2,Holgate,0,1.0,0.2222222222222222,0.4714045207910317,0.18888888888888888
479,0,0,0,,,0,57513,0,0,0,0,0.0,0,1,0.5,0.0,0,Jonas,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,57513.jpg,0.0,0,0,Lössl,0.6,False,,a,8,11,0.0,0,581,211,8611,2948,0.0,0.0,Lössl,0,3.2,0.7111111111111111,1.5084944665313014,0.0
496,0,0,5,,,0,242058,-1,1,-1,1,0.9,0,4,1.5,1.0,1,Moise,1.0,0,0,0.5,False,1.0,39,,,69,0,0,0,242058.jpg,1.0,0,0,Kean,4.7,False,,a,8,11,5.0,2,33781,9258,180907,107791,0.1,0.3,Kean,0,0.9,0.13043478260869565,0.34262414443209643,0.43333333333333335
497,0,0,14,,,1,160987,0,0,0,0,6.3,0,3,2.5,2.0,3,Jean-Philippe,2.0,0,0,2.6,False,20.0,135,,,50,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.1,False,,a,8,11,0.0,4,1756,893,1650,745,0.4,0.8,Gbamin,0,1.6600000000000001,0.332,0.7423745685299302,1.5
511,0,0,0,,,0,102747,0,0,0,0,0.0,0,2,0.5,0.0,0,Djibril,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,,a,8,11,0.0,0,1353,403,6789,3082,0.0,0.0,Sidibé,0,0.0,0.0,0.0,0.0
159,0,3,43,,,1,111931,0,0,0,0,23.2,0,2,6.0,5.0,2,Ricardo Domingos,5.5,1,0,8.8,False,53.6,180,,,60,0,0,0,111931.jpg,5.5,0,0,Barbosa Pereira,5.9,False,,a,9,13,12.0,11,45398,27257,44652,21061,0.9,1.8,Pereira,0,5.0,0.8333333333333334,2.041241452319315,2.0
161,0,0,23,75.0,,1,172850,0,0,0,0,16.8,0,2,2.6,2.5,0,Benjamin,3.0,0,0,3.1,False,5.4,90,Hip injury - 75% chance of playing,2019-08-18T16:00:08.220647Z,55,0,0,0,172850.jpg,6.0,0,0,Chilwell,4.7,False,,d,9,13,9.0,6,16715,5043,67970,47549,0.5,1.1,Chilwell,0,3.08,0.56,1.3133164127505603,1.0
162,0,2,49,,,1,37642,0,0,0,0,0.6,0,2,5.5,4.5,3,Jonny,5.0,1,0,5.4,False,43.8,180,,,50,0,0,0,37642.jpg,5.0,0,0,Evans,1.2,False,,a,9,13,9.0,10,22927,16642,9518,5578,1.0,2.0,Evans,0,4.36,0.8720000000000001,1.9498512763798168,2.0
163,0,0,10,,,0,37402,0,0,0,0,22.1,0,2,1.5,0.5,2,Christian,1.0,1,0,4.3,False,20.2,90,,,45,0,0,0,37402.jpg,2.0,0,0,Fuchs,0.4,False,,a,9,13,1.0,2,4075,3232,4851,1766,0.2,0.4,Fuchs,0,1.7,0.37777777777777777,0.8013876853447538,1.0
164,0,0,44,,,1,218031,0,0,0,0,1.0,0,2,4.5,3.5,2,Çaglar,4.0,1,0,5.0,False,44.6,180,,,45,0,0,0,218031.jpg,4.0,0,0,Söyüncü,1.1,False,,a,9,13,4.0,8,50773,40594,12969,9314,0.9,1.8,Söyüncü,0,3.27,0.7266666666666667,1.5414927829866736,2.0
165,0,0,0,,,0,15033,-1,1,-1,1,0.0,0,2,0.5,-0.5,0,Wes,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,15033.jpg,0.0,0,0,Morgan,1.2,False,,a,9,13,0.0,0,3034,1091,21510,9074,0.0,0.0,Morgan,0,3.5,0.7954545454545454,1.6685595311797865,0.0
166,0,0,2,,,1,101668,-1,1,-1,1,7.2,0,4,2.5,1.5,2,Jamie,2.0,1,0,2.5,False,6.8,180,,,89,0,0,0,101668.jpg,2.0,0,0,Vardy,8.0,False,,a,9,13,14.0,4,40387,22053,182880,82289,0.2,0.4,Vardy,0,2.8000000000000003,0.3146067415730337,0.9385621324155873,2.0
167,0,0,0,,,0,173515,-1,1,-1,1,0.0,0,4,0.5,-0.5,0,Kelechi,0.0,0,0,0.0,False,0.0,0,,,59,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.3,False,,a,9,13,0.0,0,1920,704,8503,3520,0.0,0.0,Iheanacho,0,1.9000000000000001,0.3220338983050848,0.7822176211129874,0.0
168,0,0,41,,,1,17745,0,0,0,0,0.0,0,1,5.0,4.0,3,Kasper,4.5,1,0,5.3,False,52.4,180,,,50,0,0,0,17745.jpg,4.5,0,6,Schmeichel,6.3,False,,a,9,13,0.0,9,47467,24104,40237,17910,0.9,1.8,Schmeichel,0,4.0600000000000005,0.812,1.8156871977298294,2.0
169,0,0,0,,,0,11974,0,0,0,0,0.0,0,1,0.5,-0.5,0,Eldin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,211,96,1148,396,0.0,0.0,Jakupovic,0,0.0,0.0,0.0,0.0
170,0,0,0,,,0,95463,0,0,0,0,0.0,0,1,0.5,-0.5,0,Danny,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,579,215,1928,744,0.0,0.0,Ward,0,0.0,0.0,0.0,0.0
171,1,0,20,,,1,172780,0,0,0,0,101.7,0,3,4.5,3.5,5,James,4.0,1,0,15.5,False,24.4,180,,,70,0,0,0,172780.jpg,4.0,0,0,Maddison,10.0,False,,a,9,13,29.0,8,105866,77580,97855,40444,0.6,1.1,Maddison,0,3.93,0.5614285714285715,1.485400378926263,2.0
172,0,0,3,,,0,201666,0,0,0,0,2.1,0,3,1.0,0.0,0,Harvey,0.5,0,0,1.9,False,5.6,29,,,60,0,0,0,201666.jpg,1.0,0,0,Barnes,0.2,False,,a,9,13,11.0,1,1573,636,4165,2068,0.1,0.2,Barnes,0,0.67,0.11166666666666668,0.2735263546107883,0.32222222222222224
173,0,0,0,,,0,115858,-1,1,-1,1,0.0,0,3,0.5,-0.5,0,Rachid,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.1,False,,a,9,13,0.0,0,197,69,1259,536,0.0,0.0,Ghezzal,0,1.5,0.27777777777777773,0.6454972243679028,0.0
174,0,0,6,,,0,51938,0,0,0,0,26.0,0,3,1.5,0.5,1,Marc,1.0,0,0,4.1,False,4.6,24,,,55,0,0,0,51938.jpg,1.0,0,0,Albrighton,0.3,False,,a,9,13,11.0,2,2462,786,5131,2421,0.2,0.4,Albrighton,0,1.17,0.2127272727272727,0.4988896762721284,0.26666666666666666
175,0,0,0,,,0,172632,-1,1,-1,1,0.0,0,3,0.5,-0.5,0,Demarai,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,172632.jpg,0.0,0,0,Gray,0.5,False,,a,9,13,0.0,0,1999,511,11746,5154,0.0,0.0,Gray,0,2.5,0.4629629629629629,1.075828707279838,0.0
176,0,3,42,,,1,203341,0,0,0,0,15.5,0,3,7.0,6.0,10,Wilfred,6.5,1,1,10.9,False,73.2,180,,,50,0,0,0,203341.jpg,6.5,0,0,Ndidi,2.7,False,,a,9,13,20.0,13,86829,76844,23009,13009,1.3,2.6,Ndidi,0,4.9,0.9800000000000001,2.191346617949794,2.0
177,0,0,0,,,0,61604,0,0,0,0,0.0,0,3,0.5,-0.5,0,Matty,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,61604.jpg,0.0,0,0,James,0.3,False,,a,9,13,0.0,0,3989,1245,5036,2386,0.0,0.0,James,0,0.0,0.0,0.0,0.0
