id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,prior,value,valuePoints_metric,games_played
146,3,3,166,100.0,,1,66838,0,0,0,0,172.2,0,4,,,0,Cenk,0.0,17,3,92.8,False,212.6,1044,,2019-07-30T15:00:09.183258Z,60,0,0,0,66838.jpg,2.2,0,0,Tosun,0.2,False,,a,8,11,546.0,56,0,0,0,0,0.0,0.0,Tosun,3,2.2,"[  1.25943938e-03   1.26636955e-03   1.27330602e-03 ...,   1.51737163e-08
   1.48074027e-08   1.44495712e-08]",0.3666666666666667,0.8981462390204987,11.6
147,5,3,267,,,8,177815,0,0,0,0,185.7,0,4,,,0,Dominic,0.0,26,6,111.5,False,321.8,1769,,,60,0,0,0,177815.jpg,2.6,0,0,Calvert-Lewin,2.2,False,,a,8,11,618.0,92,0,0,0,0,0.0,0.0,Calvert-Lewin,3,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.43333333333333335,1.0614455552060438,19.655555555555555
148,0,13,706,,,14,111234,0,0,0,0,10.0,0,1,,,0,Jordan,0.0,46,0,78.5,False,776.4,3420,,,55,0,0,3,111234.jpg,4.2,0,94,Pickford,9.8,False,,a,8,11,0.0,161,0,0,0,0,0.0,0.0,Pickford,1,4.2,"[  2.23904202e-04   2.26264754e-04   2.28644476e-04 ...,   1.07208547e-06
   1.05144803e-06   1.03118208e-06]",0.7636363636363637,1.7908860173871277,38.0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,,,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,8.3,False,,a,8,11,0.0,0,0,0,0,0,0.0,0.0,Stekelenburg,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.5,1.0,0.0
150,3,12,400,,,11,212319,0,0,0,0,350.7,0,3,,,0,Richarlison,0.0,36,13,224.5,False,698.4,2662,,,80,0,0,0,212319.jpg,4.4,1,0,de Andrade,9.6,False,,a,8,11,1209.0,153,0,0,0,0,0.0,0.0,Richarlison,5,4.4,"[  1.79871014e-04   1.81858244e-04   1.83862832e-04 ...,   1.56694443e-06
   1.53754963e-06   1.50866854e-06]",0.55,1.5556349186104046,29.57777777777778
151,6,20,662,,,15,55422,0,0,0,0,1098.5,0,3,,,0,Gylfi,0.0,41,13,314.2,False,959.8,3122,,,80,0,3,0,55422.jpg,4.8,0,0,Sigurdsson,14.9,False,,a,8,11,1084.0,182,0,0,0,0,0.0,0.0,Sigurdsson,3,4.8,"[  1.12910065e-04   1.14271720e-04   1.15646904e-04 ...,   3.25593381e-06
   3.19805118e-06   3.14111904e-06]",0.6,1.697056274847714,34.68888888888889
152,4,5,319,,,13,100649,0,0,0,0,589.6,0,3,,,0,Bernard,0.0,19,1,133.3,False,366.0,2108,,,65,0,0,0,100649.jpg,2.6,0,0,Anício Caldeira Duarte,0.5,False,,a,8,11,377.0,88,0,0,0,0,0.0,0.0,Bernard,5,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.4,1.019803902718557,23.42222222222222
153,3,4,292,,,6,20467,0,0,0,0,342.9,0,3,,,0,Theo,0.0,33,5,145.7,False,420.0,2108,,,65,0,0,0,20467.jpg,2.7,0,0,Walcott,0.9,False,,a,8,11,699.0,101,0,0,0,0,0.0,0.0,Walcott,1,2.7,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.4153846153846154,1.0590271297461937,23.42222222222222
154,0,0,127,,,2,173807,0,0,0,0,96.2,0,3,,,0,Tom,0.0,19,0,32.1,False,122.6,975,,,55,0,0,0,173807.jpg,1.6,0,0,Davies,0.1,False,,a,8,11,103.0,26,0,0,0,0,0.0,0.0,Davies,3,1.6,"[  1.83612127e-03   1.84345742e-03   1.85077661e-03 ...,   3.67316393e-09
   3.57911620e-09   3.48738927e-09]",0.29090909090909095,0.6822422923379534,10.833333333333334
155,3,0,110,0.0,,1,219352,0,0,0,0,172.1,0,3,,,0,Ademola,0.0,8,0,51.6,False,131.4,600,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,1.6,0,0,Lookman,0.0,False,,u,8,11,211.0,34,0,0,0,0,0.0,0.0,Lookman,0,1.6,"[  1.83612127e-03   1.84345742e-03   1.85077661e-03 ...,   3.67316393e-09
   3.57911620e-09   3.48738927e-09]",0.32,0.7155417527999327,6.666666666666667
156,2,0,472,0.0,,13,80801,0,0,0,0,311.3,0,3,,,0,Idrissa,0.0,31,0,111.1,False,629.2,2821,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,2.4,0,0,Gueye,0.1,False,,u,8,11,168.0,78,0,0,0,0,0.0,0.0,Gueye,6,2.4,"[  1.09658275e-03   1.10316824e-03   1.10976553e-03 ...,   2.40370601e-08
   2.34685051e-08   2.29128253e-08]",0.48,1.0733126291998991,31.344444444444445
158,1,0,152,,,5,42774,0,0,0,0,124.7,0,3,,,0,Morgan,0.0,9,0,29.4,False,151.6,832,,,45,0,0,0,42774.jpg,2.0,0,0,Schneiderlin,1.3,False,,a,8,11,17.0,28,0,0,0,0,0.0,0.0,Schneiderlin,2,2.0,"[  1.43696803e-03   1.44415281e-03   1.45133723e-03 ...,   9.51560819e-09
   9.28124705e-09   9.05243170e-09]",0.4444444444444444,0.9428090415820634,9.244444444444444
205,1,2,186,75.0,,3,41823,0,0,0,0,97.8,0,2,,,0,Fabian,0.0,9,0,27.5,False,153.8,722,Groin Injury - 75% chance of playing,2019-08-03T18:30:13.211758Z,55,0,0,0,41823.jpg,2.6,1,0,Delph,0.7,False,,d,8,11,24.0,29,0,0,0,0,0.0,0.0,Delph,1,2.6,"[  9.48227267e-04   9.54398889e-04   9.60586664e-04 ...,   3.78161774e-08
   3.69401666e-08   3.60835465e-08]",0.4727272727272727,1.1086437250491743,8.022222222222222
422,2,2,268,,,9,120250,0,0,0,0,154.6,0,3,,,0,André Filipe,0.0,28,1,63.1,False,268.4,1977,,,55,0,0,0,120250.jpg,2.4,0,0,Tavares Gomes,1.3,False,,a,8,11,207.0,64,0,0,0,0,0.0,0.0,André Gomes,7,2.4,"[  1.09658275e-03   1.10316824e-03   1.10976553e-03 ...,   2.40370601e-08
   2.34685051e-08   2.29128253e-08]",0.43636363636363634,1.0233634385069301,21.966666666666665
477,0,0,0,,,0,232964,0,0,0,0,0.0,0,2,,,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,0,0,0,0,0.0,0.0,Gibson,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
478,0,0,61,,,0,194164,0,0,0,0,5.0,0,2,,,0,Mason,0.0,9,0,9.9,False,92.2,407,,,45,0,0,0,194164.jpg,1.0,0,0,Holgate,0.2,False,,a,8,11,2.0,5,0,0,0,0,0.0,0.0,Holgate,1,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.4444444444444444,0.9428090415820634,4.522222222222222
479,1,9,541,,,5,57513,0,0,0,0,40.3,0,1,,,0,Jonas,0.0,54,0,80.7,False,764.2,2777,,,45,0,0,1,57513.jpg,3.2,0,88,Lössl,0.7,False,,a,8,11,4.0,99,0,0,0,0,0.0,0.0,Lössl,1,3.2,"[  5.86589636e-04   5.91293783e-04   5.96020754e-04 ...,   1.40888425e-07
   1.37831341e-07   1.34837219e-07]",0.7111111111111111,1.5084944665313014,30.855555555555554
496,0,0,0,,,0,242058,0,0,0,0,0.0,0,4,,,0,Moise,0.0,0,0,0.0,False,0.0,0,,,70,0,0,0,242058.jpg,0.0,0,0,Kean,7.1,False,,a,8,11,0.0,0,0,0,0,0,0.0,0.0,Kean,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.2857142857142857,0.7559289460184544,0.0
497,0,0,0,,,0,160987,0,0,0,0,0.0,0,3,,,0,Jean-Philippe,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,160987.jpg,0.0,0,0,Gbamin,0.1,False,,a,8,11,0.0,0,0,0,0,0,0.0,0.0,Gbamin,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
511,0,0,0,,,0,102747,0,0,0,0,0.0,0,2,,,0,Djibril,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.2,False,,a,8,11,0.0,0,0,0,0,0,0.0,0.0,Sidibé,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
159,8,22,693,,,10,111931,0,0,0,0,517.6,0,2,,,0,Ricardo Domingos,0.0,45,2,183.7,False,889.0,3123,,,60,0,0,0,111931.jpg,4.2,0,0,Barbosa Pereira,6.3,False,,a,9,13,430.0,146,0,0,0,0,0.0,0.0,Pereira,7,4.2,"[  2.23904202e-04   2.26264754e-04   2.28644476e-04 ...,   1.07208547e-06
   1.05144803e-06   1.03118208e-06]",0.7000000000000001,1.7146428199482249,34.7
161,5,8,578,,,10,172850,0,0,0,0,674.6,0,2,,,0,Benjamin,0.0,43,0,170.0,False,721.0,3240,,,55,0,0,0,172850.jpg,3.3,0,0,Chilwell,5.8,False,,a,9,13,298.0,118,0,0,0,0,0.0,0.0,Chilwell,4,3.3,"[  5.37796608e-04   5.42245004e-04   5.46716527e-04 ...,   1.74229469e-07
   1.70491547e-07   1.66829647e-07]",0.6,1.4071247279470287,36.0
162,0,3,418,,,8,37642,0,0,0,0,66.1,0,2,,,0,Jonny,0.0,26,1,68.5,False,460.0,1993,,,50,0,0,0,37642.jpg,3.2,0,0,Evans,0.7,False,,a,9,13,158.0,77,0,0,0,0,0.0,0.0,Evans,2,3.2,"[  5.86589636e-04   5.91293783e-04   5.96020754e-04 ...,   1.40888425e-07
   1.37831341e-07   1.34837219e-07]",0.64,1.4310835055998654,22.144444444444446
163,0,0,38,,,0,37402,0,0,0,0,85.6,0,2,,,0,Christian,0.0,5,0,14.9,False,50.4,206,,,45,0,0,0,37402.jpg,1.0,0,0,Fuchs,0.4,False,,a,9,13,14.0,3,0,0,0,0,0.0,0.0,Fuchs,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.4444444444444444,0.9428090415820634,2.2888888888888888
164,0,0,48,,,0,218031,0,0,0,0,6.8,0,2,,,0,Çaglar,0.0,4,0,10.6,False,76.6,371,,,45,0,0,0,218031.jpg,1.5,0,0,Söyüncü,0.2,False,,a,9,13,22.0,9,0,0,0,0,0.0,0.0,Söyüncü,1,2.0,"[  1.94501827e-03   1.95230138e-03   1.95956277e-03 ...,   2.88469573e-09
   2.81013333e-09   2.73742974e-09]",0.4444444444444444,0.9428090415820634,4.122222222222222
165,0,7,365,,,6,15033,0,0,0,0,40.1,0,2,,,0,Wes,0.0,28,3,80.5,False,471.0,1924,,,45,0,0,0,15033.jpg,3.5,2,0,Morgan,1.5,False,,a,9,13,293.0,76,0,0,0,0,0.0,0.0,Morgan,1,3.5,"[  4.49292980e-04   4.53235878e-04   4.57201948e-04 ...,   2.64824666e-07
   2.59272717e-07   2.53830817e-07]",0.7777777777777778,1.6499158227686108,21.377777777777776
166,5,31,598,,,11,101668,0,0,0,0,419.9,0,4,,,0,Jamie,0.0,36,18,244.6,False,822.0,2726,,,90,0,1,0,101668.jpg,5.1,1,0,Vardy,10.7,False,,a,9,13,1206.0,174,0,0,0,0,0.0,0.0,Vardy,3,5.1,"[  7.76841363e-05   7.86799667e-05   7.96865704e-05 ...,   5.49747321e-06
   5.40379276e-06   5.31157590e-06]",0.5666666666666667,1.7,30.288888888888888
167,5,3,160,,,1,173515,0,0,0,0,209.4,0,4,,,0,Kelechi,0.0,16,1,56.9,False,135.8,924,,,60,0,0,0,173515.jpg,1.9,0,0,Iheanacho,0.4,False,,a,9,13,230.0,58,0,0,0,0,0.0,0.0,Iheanacho,2,1.9,"[  1.53125424e-03   1.53852577e-03   1.54579318e-03 ...,   7.51751193e-09
   7.33052930e-09   7.14801877e-09]",0.31666666666666665,0.7756717518813396,10.266666666666667
168,0,6,618,,,10,17745,0,0,0,0,10.0,0,1,,,0,Kasper,0.0,48,0,76.9,False,756.8,3420,,,50,0,0,0,17745.jpg,3.2,0,90,Schmeichel,6.1,False,,a,9,13,4.0,120,0,0,0,0,0.0,0.0,Schmeichel,3,3.2,"[  5.86589636e-04   5.91293783e-04   5.96020754e-04 ...,   1.40888425e-07
   1.37831341e-07   1.34837219e-07]",0.64,1.4310835055998654,38.0
169,0,0,0,,,0,11974,0,0,0,0,0.0,0,1,,,0,Eldin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,Jakupovic,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
170,0,0,0,,,0,95463,0,0,0,0,0.0,0,1,,,0,Danny,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,Ward,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
171,7,12,619,,,8,172780,0,0,0,0,1515.0,0,3,,,0,James,0.0,44,7,308.4,False,801.4,2831,,,70,0,1,0,172780.jpg,3.8,1,0,Maddison,10.9,False,,a,9,13,769.0,137,0,0,0,0,0.0,0.0,Maddison,3,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.5428571428571428,1.4362649974350634,31.455555555555556
172,3,1,139,,,1,201666,0,0,0,0,242.0,0,3,,,0,Harvey,0.0,16,1,94.8,False,172.8,1001,,,60,0,0,0,201666.jpg,2.7,0,0,Barnes,0.3,False,,a,9,13,534.0,43,0,0,0,0,0.0,0.0,Barnes,0,2.7,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.45,1.1022703842524302,11.122222222222222
173,0,2,112,,,1,115858,0,0,0,0,307.0,0,3,,,0,Rachid,0.0,13,1,68.3,False,147.8,733,,,55,0,0,0,115858.jpg,1.5,0,0,Ghezzal,0.1,False,,a,9,13,228.0,28,0,0,0,0,0.0,0.0,Ghezzal,3,1.5,"[  1.94501827e-03   1.95230138e-03   1.95956277e-03 ...,   2.88469573e-09
   2.81013333e-09   2.73742974e-09]",0.2727272727272727,0.6396021490668313,8.144444444444444
174,2,4,279,,,5,51938,0,0,0,0,446.8,0,3,,,0,Marc,0.0,17,2,106.1,False,371.2,1617,,,55,0,0,0,51938.jpg,2.3,0,0,Albrighton,0.3,False,,a,9,13,242.0,63,0,0,0,0,0.0,0.0,Albrighton,3,2.3,"[  1.17618482e-03   1.18295258e-03   1.18972954e-03 ...,   1.91140575e-08
   1.86572826e-08   1.82109682e-08]",0.41818181818181815,0.9807232952358079,17.966666666666665
175,1,3,244,,,6,172632,0,0,0,0,310.2,0,3,,,0,Demarai,0.0,29,4,122.5,False,320.2,1978,,,55,0,0,0,172632.jpg,2.5,0,0,Gray,0.7,False,,a,9,13,599.0,84,0,0,0,0,0.0,0.0,Gray,2,2.5,"[  1.02060793e-03   1.02699386e-03   1.03339392e-03 ...,   3.01759882e-08
   2.94695938e-08   2.87790161e-08]",0.45454545454545453,1.0660035817780522,21.977777777777778
176,0,4,571,,,9,203341,0,0,0,0,342.4,0,3,,,0,Wilfred,0.0,47,2,141.6,False,726.0,3295,,,50,0,0,0,203341.jpg,2.3,0,0,Ndidi,1.3,False,,a,9,13,346.0,89,0,0,0,0,0.0,0.0,Ndidi,8,2.3,"[  1.17618482e-03   1.18295258e-03   1.18972954e-03 ...,   1.91140575e-08
   1.86572826e-08   1.82109682e-08]",0.45999999999999996,1.028591269649903,36.611111111111114
177,0,0,0,,,0,61604,0,0,0,0,0.0,0,3,,,0,Matty,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,61604.jpg,0.0,0,0,James,0.3,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,James,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
178,0,0,103,100.0,,1,155569,0,0,0,0,46.7,0,3,,,0,Daniel,0.0,9,0,20.8,False,139.0,639,,2019-06-25T11:30:07.144362Z,45,0,0,0,155569.jpg,1.7,0,0,Amartey,0.3,False,,a,9,13,21.0,15,0,0,0,0,0.0,0.0,Amartey,2,1.7,"[  1.73084608e-03   1.73819610e-03   1.74553369e-03 ...,   4.67046392e-09
   4.55201917e-09   4.43646731e-09]",0.37777777777777777,0.8013876853447538,7.1
179,1,0,291,75.0,,7,86881,0,0,0,0,135.5,0,3,,,0,Nampalys,0.0,29,0,39.5,False,235.8,2085,Knock - 75% chance of playing,2019-07-30T15:00:09.217034Z,45,0,0,0,86881.jpg,1.9,0,0,Mendy,1.1,False,,d,9,13,23.0,58,0,0,0,0,0.0,0.0,Mendy,5,1.9,"[  1.53125424e-03   1.53852577e-03   1.54579318e-03 ...,   7.51751193e-09
   7.33052930e-09   7.14801877e-09]",0.4222222222222222,0.8956685895029601,23.166666666666668
180,0,0,80,,,4,197469,0,0,0,0,73.7,0,3,,,0,Hamza,0.0,4,0,24.6,False,119.6,593,,,45,0,0,0,197469.jpg,2.2,0,0,Choudhury,0.6,False,,a,9,13,51.0,20,0,0,0,0,0.0,0.0,Choudhury,0,2.2,"[  1.25943938e-03   1.26636955e-03   1.27330602e-03 ...,   1.51737163e-08
   1.48074027e-08   1.44495712e-08]",0.48888888888888893,1.0370899457402698,6.588888888888889
265,2,19,541,,,11,168580,0,0,0,0,585.6,0,3,,,0,Ayoze,0.0,35,12,232.1,False,783.6,2916,,,65,0,0,0,168580.jpg,3.8,0,0,Pérez,16.4,False,,a,9,13,954.0,141,0,0,0,0,0.0,0.0,Pérez,2,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.5846153846153845,1.4904826270501985,32.4
433,0,0,0,,,0,220627,0,0,0,0,0.0,0,2,,,0,James,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,220627.jpg,0.0,0,0,Justin,0.1,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,Justin,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4,0.8944271909999159,0.0
448,5,6,267,,,3,166989,0,0,0,0,269.7,0,3,,,0,Youri,0.0,14,3,81.8,False,299.0,1087,,,65,0,0,0,166989.jpg,4.8,0,0,Tielemans,6.3,False,,a,9,13,249.0,63,0,0,0,0,0.0,0.0,Tielemans,2,4.8,"[  1.12910065e-04   1.14271720e-04   1.15646904e-04 ...,   3.25593381e-06
   3.19805118e-06   3.14111904e-06]",0.7384615384615384,1.8827148973265666,12.077777777777778
480,0,0,0,,,0,13152,0,0,0,0,0.0,0,3,,,0,Andy,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,13152.jpg,0.0,0,0,King,0.5,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,King,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
517,0,0,0,,,0,106837,0,0,0,0,0.0,0,3,,,0,Dennis,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,106837.jpg,0.0,0,0,Praet,0.0,False,,a,9,13,0.0,0,0,0,0,0,0.0,0.0,Praet,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.36363636363636365,0.8528028654224418,0.0
181,12,29,906,,,21,122798,0,0,0,0,767.2,0,2,,,0,Andrew,0.0,20,0,183.6,False,748.8,3216,,,70,0,0,0,122798.jpg,5.9,0,0,Robertson,34.8,False,,a,10,14,318.0,213,0,0,0,0,0.0,0.0,Robertson,4,5.9,"[  2.57835887e-05   2.61663881e-05   2.65542070e-05 ...,   1.99928696e-05
   1.96915221e-05   1.93942318e-05]",0.8428571428571429,2.2299903907544407,35.733333333333334
182,13,25,753,,,16,169187,0,0,0,0,837.4,0,2,,,0,Trent,0.0,14,1,184.7,False,734.4,2460,,,70,0,0,0,169187.jpg,6.4,0,0,Alexander-Arnold,24.4,False,,a,10,14,276.0,185,0,0,0,0,0.0,0.0,Alexander-Arnold,3,6.4,"[  1.19593827e-05   1.21521199e-05   1.23476545e-05 ...,   4.14050821e-05
   4.08320017e-05   4.02658466e-05]",0.9142857142857144,2.4189726272590546,27.333333333333332
183,4,22,932,,,20,97032,0,0,0,0,111.1,0,2,,,0,Virgil,0.0,22,4,156.1,False,993.6,3384,,,65,0,0,0,97032.jpg,5.5,0,0,van Dijk,49.3,False,,a,10,14,455.0,208,0,0,0,0,0.0,0.0,van Dijk,1,5.5,"[  4.56293034e-05   4.62604613e-05   4.68991771e-05 ...,   1.06887056e-05
   1.05170750e-05   1.03479417e-05]",0.8461538461538461,2.1572774865200244,37.6
184,0,2,268,,,7,171287,0,0,0,0,92.1,0,2,,,0,Joseph,0.0,4,0,34.7,False,209.8,1059,,,55,0,0,0,171287.jpg,3.4,0,0,Gomez,1.8,False,,a,10,14,44.0,55,0,0,0,0,0.0,0.0,Gomez,2,3.4,"[  4.92063126e-04   4.96257286e-04   5.00474683e-04 ...,   2.15024031e-07
   2.10463511e-07   2.05994567e-07]",0.6181818181818182,1.4497648712181508,11.766666666666667
185,0,7,402,,,9,60914,0,0,0,0,57.9,0,2,,,0,Joel,0.0,12,1,55.9,False,414.6,1535,,,55,0,0,0,60914.jpg,3.8,0,0,Matip,1.2,False,,a,10,14,85.0,83,0,0,0,0,0.0,0.0,Matip,3,3.8,"[  3.37729235e-04   3.40948689e-04   3.44190228e-04 ...,   4.88523351e-07
   4.78640490e-07   4.68945836e-07]",0.6909090909090909,1.6203254443026394,17.055555555555557
186,1,9,258,,,6,38454,0,0,0,0,29.1,0,2,,,0,Dejan,0.0,7,1,35.7,False,255.8,986,,,55,0,0,0,38454.jpg,4.8,0,0,Lovren,0.3,False,,a,10,14,72.0,63,0,0,0,0,0.0,0.0,Lovren,1,4.8,"[  1.12910065e-04   1.14271720e-04   1.15646904e-04 ...,   3.25593381e-06
   3.19805118e-06   3.14111904e-06]",0.8727272727272727,2.0467268770138602,10.955555555555556
187,8,24,647,,,19,92217,0,0,0,0,670.1,0,4,,,0,Roberto,0.0,15,12,267.8,False,774.8,2606,,,95,0,0,0,92217.jpg,4.7,0,0,Firmino,10.7,False,,a,10,14,1240.0,160,0,0,0,0,0.0,0.0,Firmino,0,4.7,"[  1.27294823e-04   1.28797749e-04   1.30315161e-04 ...,   2.72139151e-06
   2.67234359e-06   2.62411405e-06]",0.4947368421052632,1.5248813586291678,28.955555555555556
188,1,1,122,,,3,152760,0,0,0,0,45.0,0,4,,,0,Divock,0.0,2,3,38.2,False,143.4,364,,,55,0,0,0,152760.jpg,2.7,0,0,Origi,3.0,False,,a,10,14,195.0,32,0,0,0,0,0.0,0.0,Origi,0,2.0,"[  8.79399820e-04   8.85344781e-04   8.91307648e-04 ...,   4.73057773e-08
   4.62214941e-08   4.51609344e-08]",0.36363636363636365,0.8528028654224418,4.044444444444444
189,0,9,771,,,21,116535,0,0,0,0,0.1,0,1,,,0,Alisson,0.0,22,0,67.6,False,677.0,3420,,,60,0,0,0,116535.jpg,4.6,0,76,Ramses Becker,32.5,False,,a,10,14,0.0,176,0,0,0,0,0.0,0.0,Alisson,1,4.6,"[  1.43176092e-04   1.44830310e-04   1.46499979e-04 ...,   2.26928042e-06
   2.22782391e-06   2.18707008e-06]",0.7666666666666666,1.8779421361337696,38.0
190,0,0,0,0.0,,0,66797,0,0,0,0,0.0,0,1,,,0,Simon,0.0,0,0,0.0,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.1,False,,u,10,14,0.0,0,0,0,0,0,0.0,0.0,Mignolet,0,2.0,"[  3.98148091e-03   3.98143114e-03   3.98128184e-03 ...,   6.63409381e-11
   6.43842910e-11   6.24837907e-11]",0.4444444444444444,0.9428090415820634,0.0
191,12,18,687,,,21,118748,0,0,0,0,973.9,0,3,,,0,Mohamed,0.0,20,22,432.7,False,1186.8,3254,,,125,0,0,0,118748.jpg,6.8,0,0,Salah,41.3,False,,a,10,14,2168.0,259,0,0,0,0,0.0,0.0,Salah,1,6.8,"[  6.19223708e-06   6.29832625e-06   6.40607285e-06 ...,   7.09647960e-05
   7.00526024e-05   6.91504056e-05]",0.544,1.9233304448274093,36.15555555555556
192,3,24,703,,,19,110979,0,0,0,0,692.8,0,3,,,0,Sadio,0.0,21,22,304.0,False,1015.8,3076,,,115,0,0,0,110979.jpg,6.4,0,0,Mané,16.4,False,,a,10,14,1332.0,231,0,0,0,0,0.0,0.0,Mané,2,6.4,"[  1.19593827e-05   1.21521199e-05   1.23476545e-05 ...,   4.14050821e-05
   4.08320017e-05   4.02658466e-05]",0.5565217391304348,1.8872570387826832,34.17777777777778
193,0,0,7,,,0,81880,0,0,0,0,10.8,0,3,,,0,Alex,0.0,0,0,4.0,False,10.2,19,,,65,0,0,0,81880.jpg,1.0,0,0,Oxlade-Chamberlain,0.6,False,,a,10,14,19.0,2,0,0,0,0,0.0,0.0,Chamberlain,0,2.0,"[  2.54256715e-03   2.54889966e-03   2.55518406e-03 ...,   8.44569979e-10
   8.21712106e-10   7.99452883e-10]",0.3076923076923077,0.7844645405527362,0.2111111111111111
