id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
116,0,0,0,0.0,0.0,0,209046,0,0,0,0,0.0,0,3,0.0,0.0,0,Callum,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.083018Z,60,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,0.2,False,,i,6,8,0.0,0,511,511,2236,2236,0.0,0.0,Hudson-Odoi,0,1.8,0.3,0.7348469228349535,0.0
117,0,0,1,,,0,88894,0,0,0,0,14.4,0,3,2.6,2.1,1,Ross,1.0,1,0,4.0,False,8.0,57,,,60,0,0,0,88894.jpg,1.0,0,0,Barkley,7.3,False,,a,6,8,18.0,1,32383,32383,46438,46438,0.2,0.2,Barkley,0,1.52,0.25333333333333335,0.6205374015050719,0.6333333333333333
118,0,0,10,,,0,85955,0,0,0,0,4.4,0,3,1.9,1.4,1,Jorge Luiz,1.0,3,0,1.9,False,6.2,72,,,50,0,0,0,85955.jpg,1.0,0,0,Frello Filho,3.9,False,,a,6,8,8.0,1,21836,21836,25400,25400,0.2,0.2,Jorginho,1,1.42,0.284,0.6350433056099402,0.8
119,0,0,-1,100.0,75.0,0,116594,0,0,0,0,0.9,0,3,1.9,1.1,0,N'Golo,0.0,1,0,0.8,False,7.2,17,,2019-08-13T15:30:09.653709Z,50,0,0,0,116594.jpg,0.0,0,0,Kanté,7.2,False,,a,6,8,0.0,0,36914,36914,43830,43830,0.0,0.0,Kanté,1,0.0,0.0,0.0,0.18888888888888888
121,0,0,0,0.0,0.0,0,199598,0,0,0,0,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,120,120,327,327,0.0,0.0,Ampadu,0,0.0,0.0,0.0,0.0
431,0,0,4,,,0,176413,0,0,0,0,11.8,0,3,3.0,2.5,1,Christian,1.0,3,0,2.6,False,6.0,32,,,75,0,0,0,176413.jpg,1.0,0,0,Pulisic,8.6,False,,a,6,8,8.0,1,42791,42791,70445,70445,0.1,0.1,Pulisic,0,0.8300000000000001,0.11066666666666668,0.30307314848619193,0.35555555555555557
432,0,0,22,,,0,91651,0,0,0,0,26.3,0,3,2.3,1.8,2,Mateo,2.0,4,0,4.4,False,17.2,90,,,55,0,0,0,91651.jpg,2.0,0,0,Kovacic,1.1,False,,a,6,8,0.0,2,10839,10839,8585,8585,0.4,0.4,Kovacic,0,2.0,0.36363636363636365,0.8528028654224418,1.0
459,0,0,1,,,0,103192,0,0,0,0,0.6,0,2,2.6,2.1,-1,Kurt,-1.0,4,0,0.3,False,0.0,90,,,50,0,0,0,103192.jpg,-1.0,0,0,Zouma,3.0,False,,a,6,8,8.0,-1,5964,5964,23600,23600,-0.2,-0.2,Zouma,1,0.0,0.0,0.0,1.0
460,0,0,1,,,0,173879,0,0,0,0,0.8,0,4,2.7,2.2,1,Tammy,1.0,2,0,2.4,False,0.0,65,,,70,0,0,0,173879.jpg,1.0,0,0,Abraham,2.4,False,,a,6,8,24.0,1,29551,29551,21483,21483,0.1,0.1,Abraham,1,0.8300000000000001,0.11857142857142858,0.31371051259765864,0.7222222222222222
461,0,0,0,,,0,94245,-1,1,-1,1,0.0,0,4,2.7,2.2,0,Michy,0.0,0,0,0.0,False,0.0,0,,,69,0,0,0,94245.jpg,0.0,0,0,Batshuayi,0.7,False,,a,6,8,0.0,0,1905,1905,12464,12464,0.0,0.0,Batshuayi,0,4.4,0.6376811594202899,1.6750513727791383,0.0
462,0,0,0,,,0,167767,0,0,0,0,0.0,0,3,2.3,1.8,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.1,False,,a,6,8,0.0,0,246,246,655,655,0.0,0.0,Kenedy,0,2.0,0.36363636363636365,0.8528028654224418,0.0
463,0,0,15,,,0,184341,0,0,0,0,51.8,0,3,2.6,2.1,2,Mason,2.0,4,0,9.7,False,25.0,90,,,60,0,0,0,184341.jpg,2.0,0,0,Mount,1.2,False,,a,6,8,20.0,2,22365,22365,8068,8068,0.3,0.3,Mount,0,1.46,0.24333333333333332,0.5960425040772399,1.0
506,0,0,0,0.0,,0,225796,0,0,0,0,0.0,0,2,2.6,2.1,0,Reece,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-08-12T16:00:24.033193Z,50,0,0,0,225796.jpg,0.0,0,0,James,0.1,False,,i,6,8,0.0,0,266,266,824,824,0.0,0.0,James,0,0.0,0.0,0.0,0.0
529,0,0,0,,,0,194794,0,0,0,0,0.0,0,2,2.1,1.6,0,Fikayo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194794.jpg,0.0,0,0,Tomori,0.0,False,,a,6,8,0.0,0,223,223,50,50,0.0,0.0,Tomori,0,2.0,0.4444444444444444,0.9428090415820634,0.0
123,0,0,20,,,1,74230,0,0,0,0,0.5,0,2,3.1,2.6,6,Patrick,6.0,0,0,1.8,False,15.4,90,,,55,0,0,0,74230.jpg,6.0,0,0,van Aanholt,6.4,False,,a,7,31,2.0,6,12448,12448,18600,18600,1.1,1.1,van Aanholt,0,4.8500000000000005,0.881818181818182,2.0680469486494215,1.0
124,0,0,0,0.0,0.0,0,49413,0,0,0,0,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Groin Injury - Unknown return date,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,,i,7,31,0.0,0,16,16,122,122,0.0,0.0,Tomkins,0,3.0,0.6,1.3416407864998738,0.0
125,0,0,0,0.0,0.0,0,40784,0,0,0,0,0.0,0,2,0.0,0.0,0,Mamadou,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Expected back 18 Aug,2019-06-25T11:30:07.112991Z,50,0,0,0,40784.jpg,0.0,0,0,Sakho,0.1,False,,i,7,31,0.0,0,46,46,852,852,0.0,0.0,Sakho,0,3.3000000000000003,0.66,1.4758048651498614,0.0
126,0,0,23,,,1,55494,0,0,0,0,0.9,0,2,2.1,1.6,6,Joel,6.0,0,0,1.5,False,14.2,90,,,45,0,0,0,55494.jpg,6.0,0,0,Ward,0.6,False,,a,7,31,0.0,6,4967,4967,2139,2139,1.3,1.3,Ward,0,3.96,0.88,1.8667619023324855,1.0
127,0,0,20,,,1,19188,0,0,0,0,0.1,0,2,2.1,1.6,6,Scott,6.0,0,0,4.4,False,7.6,90,,,45,0,0,0,19188.jpg,6.0,0,0,Dann,0.3,False,,a,7,31,36.0,6,2546,2546,1033,1033,1.3,1.3,Dann,0,4.12,0.9155555555555556,1.9421866256590505,1.0
128,0,0,24,,,1,58786,0,0,0,0,0.0,0,2,1.5,1.0,6,Martin,6.0,0,0,2.6,False,25.8,90,,,40,0,0,0,58786.jpg,6.0,0,0,Kelly,25.6,False,,a,7,31,0.0,6,114680,114680,26703,26703,1.5,1.5,Kelly,0,4.0,1.0,2.0,1.0
129,0,0,9,,,1,54861,0,0,0,0,15.0,0,4,2.3,1.8,2,Christian,2.0,0,0,2.7,False,9.6,82,,,60,0,0,0,54861.jpg,2.0,0,0,Benteke,1.1,False,,a,7,31,2.0,2,8396,8396,8472,8472,0.3,0.3,Benteke,0,2.0300000000000002,0.3383333333333334,0.8287440296416421,0.9111111111111111
130,0,0,1,,,0,59125,0,0,0,0,0.5,0,4,1.5,1.0,1,Connor,1.0,0,0,0.2,False,0.0,7,,,45,0,0,0,59125.jpg,1.0,0,0,Wickham,5.8,False,,a,7,31,2.0,1,55674,55674,25074,25074,0.2,0.2,Wickham,0,1.11,0.2466666666666667,0.5232590180780452,0.07777777777777778
131,0,0,24,,,1,40836,0,0,0,0,0.0,0,1,3.0,2.5,6,Vicente,6.0,0,0,1.4,False,14.0,90,,,50,0,0,0,40836.jpg,6.0,0,2,Guaita,0.5,False,,a,7,31,0.0,6,5743,5743,2217,2217,1.2,1.2,Guaita,0,4.9,0.9800000000000001,2.191346617949794,1.0
132,0,0,0,,,0,20066,0,0,0,0,0.0,0,1,2.2,1.7,0,Wayne,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,20066.jpg,0.0,0,0,Hennessey,1.0,False,,a,7,31,0.0,0,1079,1079,6090,6090,0.0,0.0,Hennessey,0,3.7,0.8222222222222223,1.7441967269268173,0.0
133,0,0,1,,,0,82403,0,0,0,0,0.8,0,3,2.9,2.4,1,Wilfried,1.0,0,0,3.7,False,4.4,25,,,70,0,0,0,82403.jpg,1.0,0,0,Zaha,18.4,False,,a,7,31,32.0,1,54112,54112,106378,106378,0.1,0.1,Zaha,0,2.1,0.3,0.7937253933193772,0.2777777777777778
134,0,0,-2,,,1,66975,0,0,0,0,14.8,0,3,2.9,2.4,2,Luka,2.0,0,0,1.5,False,0.6,90,,,70,0,0,0,66975.jpg,2.0,0,0,Milivojevic,7.9,False,,a,7,31,0.0,2,8316,8316,40104,40104,0.3,0.3,Milivojevic,1,3.04,0.4342857142857143,1.1490119979480506,1.0
135,0,0,14,,,1,60252,0,0,0,0,11.7,0,3,2.6,2.1,3,Andros,3.0,0,0,2.2,False,10.0,90,,,60,0,0,0,60252.jpg,3.0,0,0,Townsend,3.7,False,,a,7,31,0.0,3,13459,13459,19542,19542,0.5,0.5,Townsend,0,3.27,0.545,1.334971909816832,1.0
136,0,0,5,,,1,141020,0,0,0,0,1.0,0,3,2.3,1.8,2,Max,2.0,0,0,6.9,False,12.8,90,,,55,0,0,0,141020.jpg,2.0,0,0,Meyer,0.2,False,,a,7,31,55.0,2,1809,1809,1187,1187,0.4,0.4,Meyer,1,2.0300000000000002,0.36909090909090914,0.8655949084037785,1.0
137,0,0,0,0.0,0.0,0,86417,0,0,0,0,0.0,0,3,0.0,0.0,0,Jeffrey,0.0,0,0,0.0,False,0.0,0,Muscle injury - Unknown return date,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,0.0,0,0,Schlupp,0.1,False,,i,7,31,0.0,0,8,8,2188,2188,0.0,0.0,Schlupp,0,3.0,0.5454545454545454,1.2792042981336627,0.0
138,0,0,15,,,1,50471,0,0,0,0,11.6,0,3,2.3,1.8,3,James,3.0,0,0,3.3,False,21.2,90,,,55,0,0,0,50471.jpg,3.0,0,0,McArthur,1.8,False,,a,7,31,0.0,3,4058,4058,8731,8731,0.5,0.5,McArthur,0,3.09,0.5618181818181818,1.3175804270776725,1.0
139,0,0,0,,,0,55037,0,0,0,0,0.0,0,3,1.9,1.4,0,Cheikhou,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,55037.jpg,0.0,0,0,Kouyaté,0.2,False,,a,7,31,0.0,0,453,453,1564,1564,0.0,0.0,Kouyaté,0,2.2,0.44000000000000006,0.9838699100999075,0.0
140,0,0,0,,,0,221275,0,0,0,0,0.0,0,3,1.5,1.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,284,284,444,444,0.0,0.0,Dreher,0,1.0,0.2222222222222222,0.4714045207910317,0.0
157,0,0,0,,,0,50472,0,0,0,0,0.0,0,3,1.5,1.0,0,James,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.8,False,,a,7,31,0.0,0,4401,4401,3861,3861,0.0,0.0,McCarthy,0,1.0,0.2222222222222222,0.4714045207910317,0.0
468,0,0,8,,,1,80146,0,0,0,0,12.8,0,4,1.8,1.3,2,Jordan,2.0,0,0,4.1,False,9.0,64,,,50,0,0,0,80146.jpg,2.0,0,0,Ayew,3.1,False,,a,7,31,19.0,2,29513,29513,21633,21633,0.4,0.4,Ayew,0,2.1,0.42000000000000004,0.9391485505499118,0.7111111111111111
503,0,0,0,,,0,19419,0,0,0,0,0.0,0,2,2.1,1.6,0,Gary,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,19419.jpg,0.0,0,0,Cahill,2.0,False,,a,7,31,0.0,0,4112,4112,12568,12568,0.0,0.0,Cahill,0,1.0,0.2222222222222222,0.4714045207910317,0.0
510,0,0,0,,,0,175946,0,0,0,0,0.0,0,3,1.9,1.4,0,Víctor,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.8,False,,a,7,31,0.0,0,982,982,6288,6288,0.0,0.0,Camarasa,0,3.3000000000000003,0.66,1.4758048651498614,0.0
17,0,0,0,,,0,153133,0,0,0,0,0.0,0,3,2.1,2.1,0,Alex,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,153133.jpg,0.0,0,0,Iwobi,2.3,False,,a,8,11,0.0,0,10444,10444,20530,20530,0.0,0.0,Iwobi,0,2.8000000000000003,0.46666666666666673,1.1430952132988166,0.0
141,0,0,17,,,1,101188,0,0,0,0,16.5,0,2,3.1,3.1,6,Lucas,6.0,0,0,4.5,False,6.4,90,,,60,0,0,0,101188.jpg,6.0,0,0,Digne,24.3,False,,a,8,11,22.0,6,40982,40982,52634,52634,1.0,1.0,Digne,0,5.16,0.86,2.106561178793533,1.0
142,0,3,32,,,1,164511,0,0,0,0,0.8,0,2,2.6,2.6,9,Yerry,9.0,0,0,2.0,False,19.4,90,,,55,0,0,0,164511.jpg,9.0,0,0,Mina,1.8,False,,a,8,11,0.0,9,35402,35402,8916,8916,1.6,1.6,Mina,0,5.43,0.9872727272727272,2.315359779621929,1.0
143,0,2,26,,,1,106611,0,0,0,0,0.5,0,2,2.6,2.6,8,Michael,8.0,0,0,2.5,False,24.4,90,,,55,0,0,0,106611.jpg,8.0,0,0,Keane,3.1,False,,a,8,11,0.0,8,13797,13797,8428,8428,1.5,1.5,Keane,0,5.61,1.02,2.3921120375099494,1.0
144,0,0,20,,,1,59949,0,0,0,0,3.3,0,2,2.6,2.6,6,Seamus,6.0,0,0,4.3,False,20.6,90,,,55,0,0,0,59949.jpg,6.0,0,0,Coleman,3.5,False,,a,8,11,19.0,6,13504,13504,9695,9695,1.1,1.1,Coleman,0,5.05,0.9181818181818181,2.1533272351916652,1.0
145,0,0,0,75.0,75.0,0,12745,0,0,0,0,0.0,0,2,1.6,1.6,0,Leighton,0.0,0,0,0.0,False,0.0,0,Knock - 75% chance of playing,2019-07-30T15:00:09.168977Z,50,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,d,8,11,0.0,0,147,147,1210,1210,0.0,0.0,Baines,0,1.2,0.24,0.5366563145999496,0.0
146,0,0,0,100.0,100.0,0,66838,0,0,0,0,0.0,0,4,1.8,1.8,0,Cenk,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.183258Z,60,0,0,0,66838.jpg,0.0,0,0,Tosun,0.2,False,,a,8,11,0.0,0,679,679,2563,2563,0.0,0.0,Tosun,0,2.2,0.3666666666666667,0.8981462390204987,0.0
147,0,0,5,,,1,177815,0,0,0,0,11.2,0,4,1.8,1.8,2,Dominic,2.0,0,0,1.9,False,1.4,68,,,60,0,0,0,177815.jpg,2.0,0,0,Calvert-Lewin,1.8,False,,a,8,11,6.0,2,8686,8686,12644,12644,0.3,0.3,Calvert-Lewin,0,2.21,0.36833333333333335,0.9022287219251373,0.7555555555555555
148,0,1,25,,,1,111234,0,0,0,0,0.0,0,1,3.2,3.2,7,Jordan,7.0,0,0,2.1,False,20.8,90,,,55,0,0,0,111234.jpg,7.0,0,2,Pickford,10.5,False,,a,8,11,0.0,7,83572,83572,24444,24444,1.3,1.3,Pickford,0,5.39,0.98,2.2983037223134803,1.0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,1.0,1.0,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,8.9,False,,a,8,11,0.0,0,22078,22078,13066,13066,0.0,0.0,Stekelenburg,0,0.0,0.0,0.0,0.0
150,0,0,7,,,1,212319,0,0,0,0,19.3,0,3,2.7,2.7,3,Richarlison,3.0,0,0,6.4,False,12.2,90,,,80,0,0,0,212319.jpg,3.0,0,0,de Andrade,9.0,False,,a,8,11,32.0,3,32662,32662,49526,49526,0.4,0.4,Richarlison,0,3.67,0.45875,1.2975409434773146,1.0
151,0,0,3,,,1,55422,0,0,0,0,13.1,0,3,2.7,2.7,3,Gylfi,3.0,0,0,5.5,False,4.8,78,,,80,0,0,0,55422.jpg,3.0,0,0,Sigurdsson,12.8,False,,a,8,11,37.0,3,25642,25642,71034,71034,0.4,0.4,Sigurdsson,0,3.89,0.48625,1.375322689407835,0.8666666666666667
152,0,0,4,,,1,100649,0,0,0,0,19.5,0,3,2.2,2.2,2,Bernard,2.0,0,0,3.6,False,6.8,90,,,65,0,0,0,100649.jpg,2.0,0,0,Anício Caldeira Duarte,0.6,False,,a,8,11,10.0,2,5086,5086,4182,4182,0.3,0.3,Bernard,1,2.21,0.33999999999999997,0.8668333173107734,1.0
153,0,0,0,,,0,20467,0,0,0,0,0.0,0,3,2.2,2.2,0,Theo,0.0,0,0,0.0,False,0.0,0,,,65,0,0,0,20467.jpg,0.0,0,0,Walcott,0.8,False,,a,8,11,0.0,0,2042,2042,9236,9236,0.0,0.0,Walcott,0,2.7,0.4153846153846154,1.0590271297461937,0.0
154,0,0,2,,,0,173807,0,0,0,0,0.1,0,3,1.8,1.8,1,Tom,1.0,0,0,0.2,False,1.4,11,,,55,0,0,0,173807.jpg,1.0,0,0,Davies,0.2,False,,a,8,11,0.0,1,698,698,963,963,0.2,0.2,Davies,0,1.1300000000000001,0.20545454545454547,0.4818336189636796,0.12222222222222222
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,21,21,171,171,0.0,0.0,Lookman,0,1.6,0.32,0.7155417527999327,0.0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,61,61,797,797,0.0,0.0,Gueye,0,2.4,0.48,1.0733126291998991,0.0
158,0,0,1,0.0,,1,42774,0,0,0,0,13.1,0,3,0.0,1.0,0,Morgan,0.0,0,0,2.3,False,9.4,75,Suspended until 23 Aug,2019-08-10T16:30:08.303097Z,45,0,0,0,42774.jpg,0.0,1,0,Schneiderlin,1.1,False,,s,8,11,0.0,0,2190,2190,15426,15426,0.0,0.0,Schneiderlin,0,0.0,0.0,0.0,0.8333333333333334
205,0,0,0,0.0,0.0,0,41823,0,0,0,0,0.0,0,2,0.0,0.0,0,Fabian,0.0,0,0,0.0,False,0.0,0,Groin Injury - Unknown return date,2019-08-03T18:30:13.211758Z,55,0,0,0,41823.jpg,0.0,0,0,Delph,0.3,False,,i,8,11,0.0,0,88,88,5433,5433,0.0,0.0,Delph,0,2.6,0.4727272727272727,1.1086437250491743,0.0
422,0,0,6,75.0,,0,120250,0,0,0,0,11.3,0,3,1.4,1.8,1,André Filipe,1.0,0,0,1.9,False,7.6,45,Calf injury - 75% chance of playing,2019-08-10T16:30:08.873027Z,55,0,0,0,120250.jpg,1.0,0,0,Tavares Gomes,1.0,False,,d,8,11,0.0,1,1756,1756,16352,16352,0.2,0.2,André Gomes,0,1.35,0.24545454545454548,0.5756419341601482,0.5
477,0,0,0,,,0,232964,0,0,0,0,0.0,0,2,1.6,1.6,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,507,507,1257,1257,0.0,0.0,Gibson,0,0.0,0.0,0.0,0.0
478,0,0,0,,,0,194164,0,0,0,0,0.0,0,2,1.6,1.6,0,Mason,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194164.jpg,0.0,0,0,Holgate,0.2,False,,a,8,11,0.0,0,364,364,1092,1092,0.0,0.0,Holgate,0,1.0,0.2222222222222222,0.4714045207910317,0.0
479,0,0,0,,,0,57513,0,0,0,0,0.0,0,1,1.7,1.7,0,Jonas,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,57513.jpg,0.0,0,0,Lössl,0.6,False,,a,8,11,0.0,0,317,317,4453,4453,0.0,0.0,Lössl,0,3.2,0.7111111111111111,1.5084944665313014,0.0
496,0,0,4,,,0,242058,0,0,0,0,0.2,0,4,2.2,2.2,1,Moise,1.0,0,0,0.1,False,1.0,21,,,70,0,0,0,242058.jpg,1.0,0,0,Kean,6.6,False,,a,8,11,0.0,1,18821,18821,58350,58350,0.1,0.1,Kean,0,0.8300000000000001,0.11857142857142858,0.31371051259765864,0.23333333333333334
497,0,0,6,,,0,160987,0,0,0,0,4.6,0,3,1.4,1.4,1,Jean-Philippe,1.0,0,0,1.1,False,6.8,45,,,50,0,0,0,160987.jpg,1.0,0,0,Gbamin,0.1,False,,a,8,11,0.0,1,721,721,744,744,0.2,0.2,Gbamin,0,0.8300000000000001,0.166,0.3711872842649651,0.5
511,0,0,0,,,0,102747,0,0,0,0,0.0,0,2,2.6,2.6,0,Djibril,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,102747.jpg,0.0,0,0,Sidibé,0.3,False,,a,8,11,0.0,0,840,840,3023,3023,0.0,0.0,Sidibé,0,0.0,0.0,0.0,0.0
159,0,3,32,,,1,111931,0,0,0,0,16.0,0,2,2.6,3.1,9,Ricardo Domingos,9.0,0,0,4.6,False,21.4,90,,,60,0,0,0,111931.jpg,9.0,0,0,Barbosa Pereira,5.7,False,,a,9,13,9.0,9,14798,14798,17950,17950,1.5,1.5,Pereira,0,6.1000000000000005,1.0166666666666668,2.4903145718295647,1.0
161,0,0,23,,,1,172850,0,0,0,0,16.8,0,2,2.1,2.6,6,Benjamin,6.0,0,0,3.1,False,5.4,90,,,55,0,0,0,172850.jpg,6.0,0,0,Chilwell,5.6,False,,a,9,13,9.0,6,9880,9880,16038,16038,1.1,1.1,Chilwell,0,4.5600000000000005,0.8290909090909092,1.9443905331631675,1.0
162,0,1,30,,,1,37642,0,0,0,0,0.3,0,2,1.6,2.1,7,Jonny,7.0,0,0,3.7,False,27.4,90,,,50,0,0,0,37642.jpg,7.0,0,0,Evans,0.9,False,,a,9,13,9.0,7,5090,5090,3012,3012,1.4,1.4,Evans,0,4.91,0.982,2.1958187539047938,1.0
163,0,0,0,,,0,37402,0,0,0,0,0.0,0,2,1.1,1.6,0,Christian,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,37402.jpg,0.0,0,0,Fuchs,0.4,False,,a,9,13,0.0,0,758,758,2548,2548,0.0,0.0,Fuchs,0,1.0,0.2222222222222222,0.4714045207910317,0.0
164,0,0,29,,,1,218031,0,0,0,0,0.5,0,2,1.1,1.6,6,Çaglar,6.0,0,0,2.3,False,20.4,90,,,45,0,0,0,218031.jpg,6.0,0,0,Söyüncü,0.5,False,,a,9,13,2.0,6,7875,7875,2623,2623,1.3,1.3,Söyüncü,0,3.81,0.8466666666666667,1.7960512242138307,1.0
165,0,0,0,,,0,15033,0,0,0,0,0.0,0,2,1.1,1.6,0,Wes,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,15033.jpg,0.0,0,0,Morgan,1.4,False,,a,9,13,0.0,0,1769,1769,10008,10008,0.0,0.0,Morgan,0,3.5,0.7777777777777778,1.6499158227686108,0.0
166,0,0,5,,,1,101668,0,0,0,0,4.9,0,4,2.4,2.9,2,Jamie,2.0,0,0,1.6,False,6.8,90,,,90,0,0,0,101668.jpg,2.0,0,0,Vardy,9.4,False,,a,9,13,4.0,2,15213,15213,77957,77957,0.2,0.2,Vardy,0,3.43,0.3811111111111111,1.1433333333333333,1.0
167,0,0,0,,,0,173515,0,0,0,0,0.0,0,4,1.3,1.8,0,Kelechi,0.0,0,0,0.0,False,0.0,0,,,60,0,0,0,173515.jpg,0.0,0,0,Iheanacho,0.4,False,,a,9,13,0.0,0,1096,1096,4182,4182,0.0,0.0,Iheanacho,0,1.9000000000000001,0.3166666666666667,0.7756717518813399,0.0
168,0,0,23,,,1,17745,0,0,0,0,0.0,0,1,2.0,2.5,6,Kasper,6.0,0,0,1.6,False,15.8,90,,,50,0,0,0,17745.jpg,6.0,0,2,Schmeichel,6.2,False,,a,9,13,0.0,6,19252,19252,17950,17950,1.2,1.2,Schmeichel,0,4.5200000000000005,0.9040000000000001,2.02140545165981,1.0
169,0,0,0,,,0,11974,0,0,0,0,0.0,0,1,1.2,1.7,0,Eldin,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,11974.jpg,0.0,0,0,Jakupovic,0.1,False,,a,9,13,0.0,0,98,98,562,562,0.0,0.0,Jakupovic,0,0.0,0.0,0.0,0.0
170,0,0,0,,,0,95463,0,0,0,0,0.0,0,1,1.2,1.7,0,Danny,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,,a,9,13,0.0,0,313,313,968,968,0.0,0.0,Ward,0,0.0,0.0,0.0,0.0
171,0,0,9,,,1,172780,0,0,0,0,49.2,0,3,1.9,2.4,3,James,3.0,0,0,6.6,False,3.6,90,,,70,0,0,0,172780.jpg,3.0,0,0,Maddison,9.6,False,,a,9,13,13.0,3,23537,23537,43404,43404,0.4,0.4,Maddison,0,3.37,0.48142857142857143,1.2737402740410957,1.0
172,0,0,3,,,0,201666,0,0,0,0,2.1,0,3,1.6,2.1,1,Harvey,1.0,0,0,1.9,False,5.6,29,,,60,0,0,0,201666.jpg,1.0,0,0,Barnes,0.2,False,,a,9,13,11.0,1,794,794,1637,1637,0.2,0.2,Barnes,0,1.45,0.24166666666666667,0.5919600211726014,0.32222222222222224
173,0,0,0,,,0,115858,0,0,0,0,0.0,0,3,1.3,1.8,0,Rachid,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.1,False,,a,9,13,0.0,0,109,109,581,581,0.0,0.0,Ghezzal,0,1.5,0.2727272727272727,0.6396021490668313,0.0
174,0,0,2,,,0,51938,0,0,0,0,15.1,0,3,1.3,1.8,1,Marc,1.0,0,0,2.8,False,2.2,14,,,55,0,0,0,51938.jpg,1.0,0,0,Albrighton,0.3,False,,a,9,13,11.0,1,1370,1370,2090,2090,0.2,0.2,Albrighton,0,1.32,0.24000000000000002,0.5628498911788116,0.15555555555555556
175,0,0,0,,,0,172632,0,0,0,0,0.0,0,3,1.3,1.8,0,Demarai,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,172632.jpg,0.0,0,0,Gray,0.6,False,,a,9,13,0.0,0,1324,1324,5189,5189,0.0,0.0,Gray,0,2.5,0.45454545454545453,1.0660035817780522,0.0
