id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,ppg_estimate,form 5,ppg next 1,ppg next 5,ppg next 10,value,adjusted value,valuePoints metric,valueAdjustedPoints metric
11,1,12,254,,,2,54694,-1,1,0,0,147.3,1,4,4.0,4.0,8,Pierre-Emerick,3.5,15,8,91.3,False,325.6,990,,,110,0,0,0,54694.jpg,6.1,0,0,Aubameyang,26.6,False,,a,1,3,442.0,67,1162593,16729,1161173,22897,0.3,6.1,Aubameyang,2,10.98360655737705,55.08782287822878,5.015458500853665,6.04,5.08,7.41,5.970000000000001,6.131999999999999,0.5490909090909091,0.4559507728048786,1.8211285212496922,1.512217636266363
12,2,2,75,100.0,100.0,0,59966,0,0,-2,2,88.6,0,4,3.0,3.0,4,Alexandre,2.5,5,2,42.7,False,112.2,315,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.0,0,0,Lacazette,1.7,False,,a,1,3,226.0,24,94605,2203,229165,1588,0.3,2.6,Lacazette,1,6.0,18.57564575645757,3.095940959409594,4.1,3.65,4.84,4.593999999999999,4.7170000000000005,0.4408602150537634,0.3328968773558703,1.3444429633571033,1.015199033621285
13,0,0,0,0.0,0.0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,1,3,0.0,0,35298,905,95689,957,0.0,0.0,Nketiah,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
14,0,1,204,,,2,80201,0,0,0,0,0.0,0,1,3.7,3.7,4,Bernd,3.2,15,0,28.7,False,288.2,990,,,50,0,0,0,80201.jpg,3.1,0,44,Leno,6.1,False,,a,1,3,0.0,34,300168,1395,282554,6163,0.6,6.8,Leno,2,10.967741935483868,36.151448560332064,3.2961614863832174,3.1,3.18,3.08,3.2800000000000002,3.3200000000000003,0.62,0.6592322972766435,1.3863621460498696,1.4740882296739244
15,0,0,29,100.0,100.0,0,37605,0,0,-3,3,73.6,0,3,1.0,1.0,2,Mesut,0.5,2,0,10.3,False,19.8,160,,2019-08-09T17:00:13.419733Z,72,0,0,0,37605.jpg,2.0,0,0,Ãzil,0.7,False,,a,1,3,10.0,4,20276,1276,90079,547,0.1,0.6,Ãzil,0,2.0,4.76278662554455,2.381393312772275,2.39,2.24,3.7,2.914,3.307,0.33194444444444443,0.3307490712183715,0.8907004110374163,0.8874928880870374
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.9,False,,n,1,3,46.0,4,22595,15,111859,207,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.811979423914693,1.8888933127722756,1.6400000000000001,1.6400000000000001,1.95,3.286,2.784,0.24117647058823533,0.27777842834886407,0.6289112908548439,0.7243575192821305
18,1,0,102,100.0,100.0,2,84450,-1,1,-3,3,104.1,0,3,3.0,3.0,0,Granit,2.5,13,0,29.2,False,141.2,739,,2019-09-08T21:00:18.761460Z,52,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,a,1,3,46.0,19,29456,225,86686,1301,0.5,3.7,Xhaka,4,9.047619047619047,18.38138142235889,2.031626367734404,2.17,2.61,1.29,2.2119999999999997,2.1689999999999996,0.41730769230769227,0.3906973784104623,0.9516079509481267,0.8909270990285353
19,0,0,57,100.0,100.0,1,198849,0,0,-2,2,69.2,0,3,1.5,1.5,3,Lucas,1.0,4,1,27.1,False,83.4,272,,2019-09-08T21:00:18.773636Z,48,0,0,0,198849.jpg,2.0,0,0,Torreira,1.3,False,,a,1,3,118.0,16,51812,803,114359,976,0.2,3.3,Torreira,0,8.0,17.751146502178198,2.2188933127722748,2.02,1.74,1.6400000000000001,1.6640000000000001,1.7840000000000003,0.42083333333333334,0.4622694401608906,0.9219996384670296,1.0127816000856174
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.9,False,,n,1,3,0.0,0,88898,2960,64132,1754,0.0,0.0,Elneny,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
21,2,2,165,,,2,242166,0,0,2,-2,165.8,0,3,2.5,2.5,2,Matteo,2.0,14,0,47.8,False,209.0,961,,,47,0,0,0,242166.jpg,2.6,0,0,Guendouzi,10.3,False,,a,1,3,103.0,29,744277,6786,443987,13943,0.4,6.2,Guendouzi,3,11.153846153846152,31.15657116814832,2.7933477599029533,2.57,2.09,3.5500000000000003,2.438,2.6620000000000004,0.5468085106382978,0.5943293106176496,1.1854526023171172,1.2884752416940257
106,0,3,168,,,1,41270,0,0,-2,2,32.6,1,2,7.0,7.0,2,David,6.5,15,2,40.3,False,276.6,900,,,58,0,0,0,41270.jpg,3.2,0,0,Luiz Moreira Marinho,6.1,False,,a,1,3,93.0,32,123977,4570,348334,5516,1.1,5.5,David Luiz,2,10.0,31.255732510890997,3.1255732510891003,3.31,4.72,2.16,3.8260000000000005,3.681,0.5706896551724138,0.5388919398429484,1.3744026915793965,1.297823652273542
427,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,MartÃ­nez,0.3,False,,a,1,3,0.0,0,3732,57,9678,135,0.0,0.0,MartÃ­nez,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
467,0,2,101,,,2,101184,0,0,-1,1,86.3,0,2,3.3,3.3,2,Calum,2.8,6,1,33.6,False,130.6,585,,,44,0,0,0,101184.jpg,3.6,0,0,Chambers,1.6,False,,a,1,3,120.0,25,111545,1349,70476,2686,0.6,5.7,Chambers,3,6.9444444444444455,22.827592021452084,3.2871732510891003,3.39,2.68,1.21,3.1740000000000004,2.4939999999999998,0.7704545454545454,0.7470848297929773,1.616119088771279,1.5670983596411325
469,2,3,130,,,1,182539,0,0,-1,1,183.0,1,3,2.5,2.5,2,Daniel,2.0,10,0,42.9,False,150.0,659,,,54,0,0,0,182539.jpg,2.5,0,0,Ceballos FernÃ¡ndez,6.5,False,,a,1,3,96.0,27,993942,1270,893623,15466,0.4,5.0,Ceballos,0,10.8,27.774693534398125,2.5717308828146423,2.43,1.8900000000000001,1.12,2.448,1.8760000000000006,0.45,0.4762464597804893,1.0457055034760026,1.1066967644520453
488,2,2,115,100.0,100.0,1,195735,0,0,-2,2,279.2,0,3,3.0,3.0,0,Nicolas,2.5,13,1,71.5,False,172.6,726,,2019-08-09T09:30:12.533555Z,93,0,0,0,195735.jpg,3.1,0,0,PÃ©pÃ©,3.2,False,,a,1,3,261.0,31,198029,1880,345535,11237,0.3,3.3,PÃ©pÃ©,1,10.0,42.98957888418032,4.298957888418031,3.02,3.0100000000000002,3.08,3.0500000000000003,2.7649999999999997,0.3247311827956989,0.4622535363890356,0.990297012033769,1.4096838250858865
489,0,0,15,0.0,0.0,1,200641,0,0,-2,2,50.3,0,3,0.0,0.0,0,Reiss,0.0,2,0,14.5,False,27.2,150,Knee injury - Expected back 23 Nov,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,i,1,3,67.0,5,7283,4,13265,107,0.0,0.9,Nelson,1,4.166666666666667,6.764138803217813,1.6233933127722748,1.31,1.09,1.24,1.32,1.432,0.24716981132075475,0.3063006250513726,0.5690276380196209,0.705156994155462
490,0,0,50,100.0,100.0,1,200089,0,0,-1,1,91.4,0,3,1.0,1.0,0,Joseph,0.5,6,0,19.9,False,45.6,351,,2019-09-07T11:30:17.190466Z,49,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,,a,1,3,62.0,12,22453,148,24563,321,0.1,2.4,Willock,0,8.0,14.8511465021782,1.856393312772275,1.52,1.07,1.24,1.52,1.654,0.31020408163265306,0.3788557781167908,0.6866660062079909,0.8386330144951051
504,0,0,2,,,0,444145,0,0,0,0,5.4,0,4,1.0,1.0,1,Gabriel Teodoro,0.5,1,0,3.0,False,6.8,75,,,45,0,0,0,444145.jpg,0.8,0,0,Martinelli Silva,1.5,False,,a,1,3,18.0,3,135501,2952,121253,2287,0.1,0.7,Martinelli,1,3.75,3.0,0.8,0.81,0.7000000000000001,2.0,1.092,1.3940000000000001,0.18000000000000002,0.17777777777777778,0.3818376618407357,0.37712361663282534
515,0,0,27,100.0,100.0,0,192895,0,0,-1,1,19.6,0,2,1.3,1.3,2,Kieran,0.8,3,0,5.8,False,29.0,160,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.5,0,0,Tierney,1.0,False,,a,1,3,9.0,3,63107,1341,50407,1634,0.1,0.6,Tierney,0,2.0,5.151146502178199,2.5755732510891,1.58,1.58,2.0,1.848,1.7719999999999998,0.29259259259259257,0.4769580094609444,0.6799237430008576,1.1083502564894865
541,1,0,41,100.0,100.0,1,223340,0,0,0,0,91.4,0,3,2.0,2.0,1,Bukayo,1.5,4,0,24.5,False,64.4,342,,2019-09-24T21:30:13.707726Z,45,0,0,0,223340.jpg,2.0,0,0,Saka,1.1,False,,a,1,3,88.0,12,107541,1502,36103,3031,0.3,2.7,Saka,1,6.0,15.976182754862435,2.6626971258104057,2.0,2.11,3.58,1.888,2.265999999999999,0.4444444444444444,0.5917104724023123,0.9428090415820634,1.2552074626043117
22,0,3,59,,,0,37339,0,0,-3,3,88.3,0,2,-0.5,-1.5,0,Ahmed,0.0,9,0,16.1,False,70.6,251,,,42,0,0,0,37339.jpg,1.2,0,0,El Mohamady,1.0,False,,a,2,7,2.0,7,37963,857,107610,1339,0.0,1.7,El Mohamady,0,5.833333333333334,12.68642426851528,2.1748155888883334,1.21,0.0,1.24,1.13,1.6450000000000002,0.28809523809523807,0.5178132354496031,0.5904195441338626,1.0612013459228657
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,-0.5,-1.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,389,40,5877,46,0.0,0.0,Chester,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
24,0,0,95,,,2,47390,0,0,0,0,27.5,0,2,-0.5,-1.5,0,Neil,0.0,11,0,14.5,False,90.8,568,,,45,0,0,0,47390.jpg,2.3,0,0,Taylor,0.3,False,,a,2,7,26.0,16,16630,80,17880,504,0.0,3.6,Taylor,1,6.956521739130436,13.776978009657974,1.9804405888883336,2.2600000000000002,0.0,4.0,2.4480000000000004,2.4240000000000004,0.5022222222222222,0.44009790864185194,1.0653742169877316,0.9335886467600135
25,0,0,0,100.0,100.0,0,123354,0,0,-1,1,0.0,0,2,-0.5,-1.5,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,610,15,3332,40,0.0,0.0,Hause,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
26,0,0,7,100.0,100.0,0,54764,0,0,-1,1,0.0,0,4,-0.3,-1.3,1,Jonathan,0.2,4,0,0.4,False,2.0,20,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,2,7,2.0,2,2597,58,24652,67,0.0,0.4,Kodjia,0,2.0,2.0,1.0,1.12,1.05,2.0,1.6480000000000001,1.8240000000000003,0.2074074074074074,0.18518518518518517,0.48197126086136743,0.4303314829119352
27,0,0,0,100.0,100.0,0,98770,0,0,-1,1,0.0,0,1,-0.5,-1.5,0,Ãrjan,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:08.973693Z,44,0,0,0,98770.jpg,0.0,0,0,Nyland,0.1,False,,a,2,7,0.0,0,2100,25,7182,86,0.0,0.0,Nyland,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
28,1,1,73,,,1,85242,0,0,-3,3,118.8,1,3,2.7,1.7,1,Conor,3.2,7,1,33.9,False,97.8,351,,,57,0,0,0,85242.jpg,2.7,0,0,Hourihane,0.1,False,,a,2,7,123.0,19,4963,119,15516,162,0.6,3.3,Hourihane,2,7.037037037037036,18.66944289571752,2.6530260957072263,2.65,3.34,2.0,2.048,2.6,0.46491228070175433,0.4654431746854783,1.1099628569729931,1.1112303489868296
29,3,5,190,75.0,75.0,2,114283,0,0,-1,1,324.7,1,3,3.5,2.8,0,Jack,5.2,16,2,82.5,False,293.6,893,Calf injury - 75% chance of playing,2019-10-26T18:30:22.524063Z,59,0,0,0,114283.jpg,4.3,0,0,Grealish,4.3,False,,d,2,7,206.0,43,228498,3429,322104,10549,0.9,7.3,Grealish,3,10.0,43.400507606907176,4.340050760690718,4.09,5.13,2.0,3.1160000000000005,3.6699999999999995,0.6932203389830508,0.7356018238458844,1.6838263528169042,1.786770621861634
30,3,0,123,100.0,100.0,2,193488,0,0,0,0,152.0,0,3,2.7,1.7,1,Anwar,3.2,12,2,63.7,False,197.4,655,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,3.8,0,0,El Ghazi,1.6,False,,a,2,7,289.0,38,157018,5064,83555,4687,0.6,6.9,El Ghazi,1,10.0,38.30050760690718,3.8300507606907184,3.65,3.9,2.61,2.9840000000000004,3.593000000000001,0.6636363636363636,0.6963728655801306,1.556365229395956,1.6331391317152235
31,2,4,182,,,2,122806,0,0,3,-3,217.1,0,3,2.0,1.0,5,John,2.5,18,3,82.3,False,302.4,990,,,58,0,0,0,122806.jpg,4.4,0,0,McGinn,11.2,False,,a,2,7,304.0,48,1069201,35528,522784,7105,0.4,8.3,McGinn,1,10.909090909090908,46.45241554433484,4.258138091564027,4.16,3.75,2.61,3.9599999999999995,3.569,0.7172413793103449,0.7341617399248324,1.7273459809577916,1.768095605487116
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,198,5,1183,6,0.0,0.0,Green,0,,,,2.0,2.0,2.0,2.0,2.0,0.4081632653061224,,0.9035079029052512,
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,448,6,6803,27,0.0,0.0,Bjarnason,0,,,,2.0,2.0,2.0,2.0,2.0,0.4444444444444444,,0.9428090415820634,
34,0,0,16,0.0,0.0,0,221239,0,0,-1,1,23.3,0,3,0.0,0.0,0,Keinan,0.5,1,0,8.2,False,14.4,74,Hamstring injury - Expected back 01 Dec,2019-10-30T23:30:12.401435Z,44,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,i,2,7,46.0,6,12986,37,20101,775,0.1,1.4,Davis,0,6.0,10.7222233833325,1.787037230555417,1.04,1.01,1.24,1.508,1.302,0.23636363636363636,0.4061448251262311,0.495800546407708,0.8519365724618202
35,0,0,5,100.0,100.0,0,40564,0,0,-1,1,1.1,0,3,-0.5,-1.5,0,Henri,0.0,0,0,0.8,False,2.2,9,,2019-09-25T23:00:14.221337Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,,a,2,7,4.0,2,65535,210,45210,728,0.0,0.5,Lansbury,0,2.0,2.307407794444167,1.1537038972220834,1.12,1.12,2.0,1.544,1.4680000000000002,0.2545454545454546,0.26220543118683715,0.5339390499775317,0.5500067525340492
36,1,0,32,50.0,0.0,2,89274,0,0,-2,2,53.7,0,3,-0.2,0.0,0,JosÃ© Ignacio,0.0,3,0,11.6,False,41.8,245,Hernia - 50% chance of playing,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.4,0,0,Peleteiro Romallo,0.2,False,,d,2,7,21.0,12,10698,10,22586,187,0.0,2.1,Jota,0,5.0,11.256342364339199,2.25126847286784,2.36,2.36,2.61,2.05,2.306,0.4068965517241379,0.3881497367013517,0.9799366622741316,0.9347883530445308
94,0,0,176,100.0,100.0,2,21205,0,0,0,0,0.0,0,1,2.0,1.0,2,Tom,2.5,18,0,24.1,False,242.2,990,,2019-10-08T22:30:12.278354Z,45,0,0,0,21205.jpg,2.8,0,32,Heaton,6.0,False,,a,2,7,0.0,31,217736,1771,224793,3072,0.6,6.9,Heaton,0,11.071428571428573,29.806886876977984,2.6922349437270428,2.84,2.32,4.47,3.228,3.2049999999999996,0.6311111111111111,0.5982744319393428,1.33878883904653,1.2691317235045168
309,1,5,123,100.0,100.0,1,169359,0,0,-1,1,128.8,1,2,3.7,2.7,1,Matt,4.2,7,1,30.5,False,151.2,421,,2019-09-29T10:00:18.754454Z,44,0,0,0,169359.jpg,5.2,0,0,Targett,0.8,False,,a,2,7,24.0,26,35682,1722,60989,1337,1.0,5.9,Targett,0,5.0,20.86190082267045,4.17238016453409,4.65,4.65,2.3000000000000003,2.6640000000000006,3.9939999999999998,1.0568181818181819,0.9482682192122931,2.2168005199960024,1.9891041974968118
428,1,7,128,100.0,100.0,3,213345,-1,1,0,0,80.4,1,4,4.5,3.5,2,Wesley,5.0,14,4,65.0,False,199.0,924,,2019-10-19T19:00:18.658995Z,60,0,1,0,213345.jpg,4.2,0,0,Moraes,2.7,False,,a,2,7,385.0,46,333793,6027,235046,8010,0.8,7.7,Wesley,0,10.952380952380953,44.687822878228786,4.080192523664366,4.0,4.28,2.0,3.0540000000000003,3.5869999999999997,0.6666666666666666,0.6800320872773944,1.632993161855452,1.6657316225494125
429,0,0,0,100.0,100.0,0,79852,0,0,-1,1,0.0,0,1,-0.5,-1.5,0,Jed,0.0,0,0,0.0,False,0.0,0,,2019-08-05T15:00:10.959066Z,44,0,0,0,79852.jpg,0.0,0,0,Steer,0.1,False,,a,2,7,0.0,0,872,22,4319,62,0.0,0.0,Steer,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
445,1,3,193,,,2,149484,0,0,1,-1,38.0,0,2,1.0,0.0,1,Tyrone,1.5,18,0,36.1,False,308.4,990,,,46,0,0,0,149484.jpg,2.6,0,0,Mings,5.3,False,,a,2,7,14.0,29,417053,1978,207088,6409,0.3,6.3,Mings,1,11.153846153846152,26.945381369675587,2.4157928124536734,2.6,1.55,3.58,2.942,2.8089999999999997,0.5652173913043479,0.5251723505334073,1.212256250712408,1.1263692066627204
452,0,0,4,100.0,100.0,0,199798,0,0,-2,2,0.3,0,2,-0.3,-1.3,0,Ezri,0.2,1,0,0.7,False,6.2,15,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,1.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,0.0,1,795,19,2965,46,0.0,0.2,Konsa,0,1.0,1.6148155888883338,1.6148155888883338,1.24,1.24,2.0,1.848,1.6200000000000003,0.28837209302325584,0.37553850904379854,0.5979810994913111,0.778733226870286
455,0,4,172,100.0,100.0,3,108156,0,0,0,0,5.2,1,2,2.0,1.0,1,Bjorn,2.5,17,0,23.2,False,205.6,974,,2019-10-05T16:00:14.611602Z,45,0,0,0,108156.jpg,2.8,0,0,Engels,0.9,False,,a,2,7,19.0,31,88741,634,46369,1192,0.6,6.9,Engels,1,11.071428571428573,27.60688687697798,2.4935252663076883,2.77,2.3000000000000003,4.39,2.716,3.125,0.6155555555555555,0.554116725846153,1.3057905225911577,1.1754590832441054
458,2,0,133,75.0,,3,203368,0,0,-1,1,104.8,0,2,2.0,1.7,6,FrÃ©dÃ©ric,3.2,11,0,30.8,False,173.0,782,Knock - 75% chance of playing,2019-11-02T18:00:16.204945Z,44,0,0,0,203368.jpg,3.3,0,0,Guilbert,0.8,False,,d,2,7,31.0,30,55939,400,41856,1023,0.7,6.8,Guilbert,3,9.090909090909092,23.564878382715143,2.592136622098665,3.22,3.35,4.0,3.44,3.336,0.7318181818181818,0.5891219595678784,1.5350747686854036,1.2357526476922582
465,1,0,48,100.0,100.0,1,148508,0,0,-3,3,104.6,0,3,2.3,1.3,7,Mahmoud Ahmed,2.8,11,1,52.5,False,137.8,602,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,1.9,1,0,Ibrahim Hassan,1.1,False,,a,2,7,284.0,19,57873,6501,186495,562,0.5,3.7,TrÃ©zÃ©guet,2,10.0,21.02486185044961,2.102486185044962,2.1,2.64,2.0,2.33,1.9770000000000003,0.40384615384615385,0.40432426635480034,0.9209109202723808,0.9220011845379632
470,0,2,99,,,3,230046,0,0,0,0,51.2,0,3,2.5,1.5,3,Douglas Luiz,3.0,8,2,23.5,False,130.8,455,,,45,0,0,0,230046.jpg,3.1,0,0,Soares de Paulo,3.9,False,,a,2,7,52.0,28,466257,7884,280005,4050,0.7,6.2,Douglas Luiz,1,9.032258064516126,19.38829326523172,2.1465610400792263,3.02,3.0100000000000002,1.24,2.066,2.697,0.6711111111111111,0.4770135644620503,1.4236416527889157,1.0118985784472463
