id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,form 5,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
96,0,1,58,0.0,100.0,3,60586,0,0,-1,1,113.7,0,3,0.8,0.8,3,Johann Berg,0.8,2,1,26.7,False,74.4,309,Hamstring injury - Unknown return date,2019-10-13T21:00:19.113958Z,59,0,0,0,60586.jpg,4.2,0,0,Gudmundsson,0.6,False,,i,5,90,79.0,17,79143,122,104199,2555,0.1,2.9,Gudmundsson,0,4.04,3.61,2.46,3.5739999999999994,3.3900000000000006,0.6847457627118644,1.663241678577089,3.433333333333333
97,3,0,111,100.0,100.0,4,433154,0,0,0,0,155.6,0,3,3.2,3.2,3,Dwight,3.2,8,0,34.5,False,106.0,696,,2019-09-26T14:30:17.961067Z,60,0,0,0,433154.jpg,3.6,0,0,McNeil,0.4,False,,a,5,90,84.0,29,33851,1842,34702,4030,0.5,4.8,McNeil,0,3.62,3.19,3.5300000000000002,3.656,3.8000000000000007,0.6033333333333334,1.4778588114791842,7.733333333333333
98,0,0,6,100.0,100.0,0,90517,0,0,0,0,0.1,0,3,0.5,0.5,0,Robbie,0.5,0,0,0.8,False,8.0,8,,2019-07-31T00:00:11.195874Z,55,0,0,0,90517.jpg,1.0,0,0,Brady,0.0,False,,a,5,90,0.0,2,556,76,1253,99,0.1,0.4,Brady,0,1.03,1.03,1.3,1.1920000000000002,1.219,0.18727272727272729,0.4391934756925575,0.08888888888888889
99,0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,False,0.0,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,,u,5,90,0.0,0,120,12,248,21,0.0,0.0,Defour,0,2.0,2.0,2.0,2.0,2.0,0.36363636363636365,0.8528028654224418,0.0
100,0,4,64,100.0,100.0,2,83314,0,0,-1,1,17.8,0,3,5.5,5.5,10,Jeff,5.5,3,2,20.0,False,83.4,305,,2019-09-21T16:30:10.837857Z,54,0,0,0,83314.jpg,4.6,0,0,Hendrick,0.1,False,,a,5,90,99.0,23,6291,4207,5130,1132,1.0,4.3,Hendrick,1,4.2,4.57,2.3000000000000003,3.092,2.7470000000000003,0.7777777777777778,1.807392228230128,3.388888888888889
101,2,2,108,,,3,60551,0,0,-1,1,221.4,0,3,3.8,3.8,5,Ashley,3.8,9,0,36.7,False,127.2,720,,,54,0,0,0,60551.jpg,3.0,0,0,Westwood,0.5,False,,a,5,90,19.0,24,15473,1705,36496,2059,0.7,4.4,Westwood,3,3.0300000000000002,3.27,2.29,2.8360000000000003,2.7310000000000003,0.5611111111111111,1.3039043932231638,8.0
102,0,0,74,50.0,50.0,2,40145,0,0,0,0,53.5,0,3,1.1,0.8,0,Jack,1.5,8,0,22.6,False,66.2,572,Shoulder injury - 50% chance of playing,2019-09-29T10:30:09.629136Z,50,0,0,0,40145.jpg,2.1,0,0,Cork,0.2,False,,d,5,90,106.0,15,9275,23,15897,1722,0.3,3.0,Cork,0,2.16,2.04,2.08,2.168,2.1550000000000002,0.43200000000000005,0.9659813662799093,6.355555555555555
120,0,0,0,0.0,0.0,0,61603,0,0,-1,1,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-09-07T11:00:18.052388Z,44,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.8,False,,i,5,90,0.0,0,15770,107,114501,3749,0.0,0.0,Drinkwater,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
430,0,0,18,,,0,17349,0,0,-2,2,6.8,0,3,0.5,0.5,1,Aaron,0.5,5,0,2.9,False,15.2,213,,,48,0,0,0,17349.jpg,0.9,0,0,Lennon,0.1,False,,a,5,90,6.0,6,2898,104,7140,379,0.1,1.2,Lennon,2,0.91,0.99,1.69,1.012,0.9279999999999999,0.18958333333333335,0.41535627277475096,2.3666666666666667
447,3,5,160,100.0,,2,39487,0,0,3,-3,116.4,1,2,3.0,4.0,1,Erik,4.0,9,0,29.3,False,173.2,684,,2019-10-05T16:00:14.585530Z,48,0,0,0,39487.jpg,4.2,0,0,Pieters,12.0,False,,a,5,90,4.0,34,938630,17684,297587,69596,0.8,7.1,Pieters,0,4.0,3.59,1.12,2.92,2.602,0.8333333333333334,1.8257418583505538,7.6
451,0,0,41,,,0,44683,0,0,-3,3,12.3,0,4,1.8,1.8,1,Jay,1.8,4,1,12.5,False,49.2,161,,,57,0,0,0,44683.jpg,1.4,0,0,Rodriguez,0.2,False,,a,5,90,63.0,11,6285,451,23514,935,0.3,1.9,Rodriguez,1,1.4000000000000001,1.56,1.12,1.348,1.3090000000000002,0.2456140350877193,0.5863954716083738,1.788888888888889
495,0,0,0,,,0,220037,-1,1,-1,1,0.0,0,1,0.0,0.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,843,59,2107,170,0.0,0.0,Peacock-Farrell,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
103,2,0,92,,,1,82263,0,0,-3,3,105.5,0,2,4.3,4.3,5,Marcos,3.8,4,0,25.4,False,97.6,346,,,62,0,0,0,82263.jpg,3.2,0,0,Alonso,2.9,False,,a,6,8,52.0,16,79651,19439,207846,7390,0.6,2.6,Alonso,2,3.5,3.56,4.05,4.516,4.265,0.564516129032258,1.405633825579373,3.8444444444444446
104,0,0,9,0.0,0.0,0,102380,0,0,0,0,0.9,0,2,0.0,0.0,0,Antonio,0.2,0,0,5.7,False,6.6,45,Lack of match fitness - Unknown return date,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.0,0,0,Rüdiger,0.1,False,,i,6,8,49.0,1,3102,121,6786,424,0.0,0.2,Rüdiger,0,1.77,1.77,3.5,2.808,2.808,0.295,0.7225994741210375,0.5
105,2,1,138,,,1,41328,0,0,-1,1,182.6,0,2,4.0,4.0,2,César,3.5,14,0,41.2,False,183.8,720,,,59,0,0,0,41328.jpg,2.6,0,0,Azpilicueta,6.2,False,,a,6,8,45.0,21,117638,12603,249486,13259,0.6,3.6,Azpilicueta,0,2.75,2.92,3.63,3.1119999999999997,2.945,0.4661016949152542,1.1321570831898502,8.0
107,0,0,74,50.0,0.0,0,109533,0,0,0,0,98.9,0,2,0.0,0.0,0,Emerson,0.2,10,0,27.6,False,102.4,374,Hamstring injury - 50% chance of playing,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.0,0,0,Palmieri dos Santos,0.8,False,,d,6,8,74.0,5,152911,182,194884,5541,0.0,0.9,Emerson,0,1.06,1.01,1.1500000000000001,1.7280000000000002,1.57,0.19272727272727275,0.4519855186738942,4.155555555555556
108,0,0,88,0.0,100.0,1,135363,0,0,0,0,17.1,0,2,1.7,1.7,0,Andreas,1.2,11,0,14.7,False,110.4,491,Hamstring injury - Expected back 02 Nov,2019-10-13T07:30:10.505993Z,50,0,0,0,135363.jpg,1.3,0,0,Christensen,0.8,False,,i,6,8,19.0,8,56426,981,77259,8600,0.2,1.6,Christensen,2,1.41,1.61,2.95,2.236,1.9560000000000002,0.282,0.6305711696549406,5.455555555555556
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,2908,36,25397,500,0.0,0.0,Zappacosta,0,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,0.9644856443408242,0.0
110,0,0,13,100.0,100.0,1,44346,0,0,-3,3,46.8,0,4,0.5,0.5,0,Olivier,0.0,2,0,7.9,False,12.4,100,,2019-09-25T22:30:18.373788Z,67,0,0,0,44346.jpg,1.3,0,0,Giroud,1.1,False,,a,6,8,21.0,4,54171,704,157617,2557,0.0,0.6,Giroud,0,1.4000000000000001,1.4000000000000001,1.24,1.6960000000000002,1.6199999999999999,0.20895522388059704,0.5408671865003791,1.1111111111111112
111,0,0,121,,,1,109745,0,0,0,0,0.0,0,1,3.3,3.3,2,Kepa,2.8,14,0,12.9,False,128.6,720,,,55,0,0,0,109745.jpg,2.0,0,14,Arrizabalaga,5.5,False,,a,6,8,0.0,16,191080,47598,199765,12535,0.5,2.9,Kepa,0,2.12,2.32,2.93,2.928,2.6189999999999998,0.3854545454545455,0.9039710373477884,8.0
112,0,0,0,,,0,20310,0,0,-1,1,0.0,0,1,0.5,0.5,0,Willy,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,2229,208,8347,475,0.0,0.0,Caballero,0,2.0,2.0,2.0,2.0,2.0,0.4081632653061224,0.9035079029052512,0.0
113,1,5,96,100.0,100.0,1,47431,0,0,0,0,76.1,1,3,6.0,6.0,8,Willian,5.5,6,1,28.0,False,96.2,415,,2019-07-30T11:00:13.285605Z,70,0,0,0,47431.jpg,3.6,0,0,Borges Da Silva,1.8,False,,a,6,8,108.0,25,106340,36479,53633,7846,0.8,3.6,Willian,0,3.5500000000000003,4.05,4.64,3.28,3.194,0.5071428571428572,1.3417738791827567,4.611111111111111
114,0,0,28,100.0,100.0,1,49579,0,0,-1,1,95.7,0,3,1.3,1.3,0,Pedro,0.8,5,0,25.8,False,48.4,242,,2019-08-24T13:30:14.550162Z,69,0,0,0,49579.jpg,2.3,0,0,Rodríguez Ledesma,1.4,False,,a,6,8,114.0,7,119706,899,245721,4487,0.1,1.0,Pedro,0,2.56,2.74,3.27,3.084,2.9880000000000004,0.3710144927536232,0.9745753441624077,2.688888888888889
115,0,0,0,0.0,0.0,0,126187,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,607,58,4561,138,0.0,0.0,Loftus-Cheek,0,3.3000000000000003,3.3000000000000003,3.3000000000000003,3.3,3.3,0.515625,1.3044395348194564,0.0
116,2,0,30,100.0,100.0,0,209046,0,0,-1,1,48.7,0,3,2.7,2.7,5,Callum,2.2,1,0,14.1,False,48.0,106,,2019-06-25T11:30:07.083018Z,59,0,0,0,209046.jpg,4.5,0,0,Hudson-Odoi,1.6,False,,a,6,8,45.0,9,112272,66564,15492,4870,0.4,1.5,Hudson-Odoi,0,3.71,3.71,3.71,2.684,2.684,0.6288135593220339,1.5273828285943067,1.1777777777777778
117,0,0,35,,,1,88894,0,0,-4,4,123.7,0,3,1.5,1.5,0,Ross,1.0,5,0,33.1,False,55.6,293,,,56,0,0,0,88894.jpg,1.6,0,0,Barkley,1.9,False,,a,6,8,151.0,8,69406,2340,412099,8155,0.2,1.4,Barkley,0,1.7,1.68,2.14,2.044,1.906,0.3035714285714286,0.7183811165192391,3.2555555555555555
118,2,5,158,,,1,85955,1,-1,1,-1,147.9,1,3,5.3,5.3,1,Jorge Luiz,4.8,13,1,36.6,False,174.0,682,,,51,0,0,0,85955.jpg,3.6,0,0,Frello Filho,5.4,False,,a,6,8,42.0,29,317961,35798,223557,30279,0.9,5.7,Jorginho,4,3.52,4.46,4.48,3.468000000000001,3.3770000000000002,0.6901960784313727,1.5586821985505679,7.5777777777777775
119,0,1,57,0.0,100.0,0,116594,0,0,0,0,25.1,0,3,4.3,4.3,7,N'Golo,3.8,5,2,16.7,False,107.6,287,Groin Injury - Unknown return date,2019-10-18T13:00:12.209781Z,50,0,0,0,116594.jpg,4.2,0,0,Kanté,5.1,False,,i,6,8,35.0,17,235309,33313,400318,20936,0.8,3.4,Kanté,1,4.04,5.09,4.91,3.588,3.6420000000000003,0.808,1.8067429258198302,3.188888888888889
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,732,48,1488,74,0.0,0.0,Ampadu,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
431,3,0,60,,,0,176413,0,0,-3,3,69.3,0,3,1.5,1.5,4,Christian,1.0,8,0,22.5,False,62.4,285,,,72,0,0,0,176413.jpg,3.4,0,0,Pulisic,3.1,False,,a,6,8,93.0,17,212889,2248,604227,17765,0.1,2.4,Pulisic,0,3.21,3.86,4.0,2.8,2.7239999999999998,0.4458333333333333,1.1962963679623875,3.1666666666666665
432,1,0,114,75.0,100.0,0,91651,0,0,-1,1,91.1,0,3,1.7,1.7,1,Mateo,1.2,10,0,21.3,False,86.6,472,Knock - 75% chance of playing,2019-10-13T21:00:19.697457Z,54,0,0,0,91651.jpg,1.9,0,0,Kovacic,0.9,False,,d,6,8,36.0,15,54629,597,79793,6825,0.2,2.8,Kovacic,1,1.8800000000000001,1.48,2.22,1.9200000000000004,1.8780000000000001,0.34814814814814815,0.8090231878744383,5.2444444444444445
459,0,0,63,100.0,100.0,0,103192,-1,1,-3,3,5.0,0,2,1.3,1.3,2,Kurt,0.8,12,0,12.9,False,89.6,543,,2019-09-28T16:00:17.677906Z,47,1,0,0,103192.jpg,0.6,0,0,Zouma,1.5,False,,a,6,8,39.0,4,51349,2040,162149,4615,0.2,0.9,Zouma,1,0.9400000000000001,0.77,1.23,1.736,1.462,0.2,0.43358966777357605,6.033333333333333
460,0,11,201,100.0,100.0,1,173879,1,-1,7,-7,113.0,3,4,7.0,7.0,8,Tammy,6.5,10,8,73.9,False,295.2,569,,2019-09-14T17:00:16.854161Z,77,1,0,0,173879.jpg,6.8,0,0,Abraham,43.9,False,,a,6,8,332.0,54,3058600,349811,372266,21762,0.9,7.1,Abraham,2,6.0,6.88,6.890000000000001,5.28,5.238,0.7792207792207793,2.162249910469342,6.322222222222222
461,1,1,33,,,0,94245,0,0,-4,4,11.7,0,4,3.5,3.5,6,Michy,3.0,2,1,14.0,False,48.8,45,,,66,0,0,0,94245.jpg,2.6,0,0,Batshuayi,0.4,False,,a,6,8,84.0,13,9643,1795,44342,995,0.5,2.0,Batshuayi,0,2.82,2.82,3.0100000000000002,3.7640000000000002,3.5450000000000004,0.42727272727272725,1.0976835112677472,0.5
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,726,11,4053,101,0.0,0.0,Kenedy,0,2.0,2.0,2.0,2.0,2.0,0.37735849056603776,0.8687444855261388,0.0
463,1,6,164,100.0,100.0,1,184341,1,-1,8,-8,235.7,0,3,6.5,6.5,7,Mason,6.0,14,4,69.3,False,224.4,709,,2019-09-17T21:00:14.257099Z,68,0,0,0,184341.jpg,5.8,0,0,Mount,36.5,False,,a,6,8,232.0,46,2868927,331473,591310,23672,0.9,6.9,Mount,0,5.22,5.21,4.87,4.836,4.836,0.7676470588235293,2.0017786208916366,7.877777777777778
506,0,0,0,75.0,100.0,0,225796,0,0,0,0,0.0,0,2,0.5,0.5,0,Reece,0.0,0,0,0.0,False,0.0,0,Ankle injury - 75% chance of playing,2019-10-11T10:00:13.189023Z,50,0,0,0,225796.jpg,0.0,0,0,James,0.1,False,,d,6,8,0.0,0,6122,364,5511,1329,0.0,0.0,James,0,2.0,2.0,2.0,2.0,2.0,0.4,0.8944271909999159,0.0
529,0,3,99,,,1,194794,0,0,2,-2,27.3,1,2,5.0,5.0,2,Fikayo,4.5,7,1,19.3,False,135.0,450,,,47,0,0,0,194794.jpg,3.8,0,0,Tomori,6.0,False,,a,6,8,29.0,19,430659,90808,37820,15720,1.0,4.0,Tomori,1,3.5300000000000002,3.5300000000000002,3.06,3.656,3.4560000000000004,0.7510638297872341,1.6282675821709822,5.0
533,0,0,1,,,0,243568,0,0,0,0,0.8,0,3,0.5,0.5,0,Billy,0.0,1,0,0.1,False,0.4,6,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,1,1653,119,951,149,0.0,0.2,Gilmour,0,1.24,,1.24,1.6960000000000002,1.6960000000000002,0.27555555555555555,0.5845416057808793,0.06666666666666667
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,0.5,0.5,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.0,False,,a,6,8,0.0,0,1937,818,508,336,0.0,0.0,Guehi,0,2.0,,2.0,2.0,2.0,0.5,1.0,0.0
123,0,3,138,,,3,74230,0,0,1,-1,80.9,1,2,2.8,3.8,9,Patrick,3.8,8,2,32.0,False,162.2,720,,,56,1,0,0,74230.jpg,4.9,0,0,van Aanholt,12.0,False,,a,7,31,78.0,39,630408,63844,310373,24358,0.7,7.0,van Aanholt,0,4.96,4.74,4.6000000000000005,4.870000000000001,4.754000000000001,0.8857142857142858,2.095982551726721,8.0
124,0,0,0,100.0,100.0,0,49413,0,0,0,0,0.0,0,2,-1.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.0,0,0,Tomkins,0.0,False,,a,7,31,0.0,0,864,187,841,133,0.0,0.0,Tomkins,0,3.0,3.0,3.0,3.0,3.0,0.6,1.3416407864998738,0.0
125,0,0,30,0.0,0.0,0,40784,0,0,0,0,10.8,0,2,-0.2,0.0,0,Mamadou,0.5,5,0,4.5,False,29.4,191,Muscle injury - Unknown return date,2019-09-27T13:30:11.718603Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,i,7,31,4.0,3,2683,23,5277,501,0.1,0.6,Sakho,0,1.21,1.21,0.0,0.66,1.3960000000000001,0.242,0.5411284505549491,2.1222222222222222
126,1,5,143,,,3,55494,0,0,1,-1,53.7,0,2,2.5,3.5,1,Joel,3.5,8,0,23.3,False,155.4,720,,,46,0,0,0,55494.jpg,4.0,0,0,Ward,3.5,False,,a,7,31,23.0,32,255295,11205,79770,14973,0.8,7.0,Ward,2,3.88,4.32,1.11,1.1300000000000003,2.75,0.8434782608695652,1.8090593279862088,8.0
127,0,0,37,100.0,100.0,1,19188,0,0,-1,1,0.4,0,2,-1.0,0.0,0,Scott,0.0,1,0,10.7,False,37.2,180,,2019-08-30T13:00:12.954955Z,44,0,0,0,19188.jpg,4.0,0,0,Dann,0.2,False,,a,7,31,69.0,8,7891,130,13968,667,0.0,1.8,Dann,0,3.48,3.48,2.3000000000000003,2.3000000000000003,2.7720000000000002,0.7909090909090909,1.6590249052873307,2.0
128,1,2,117,100.0,100.0,3,58786,0,0,1,-1,11.7,0,2,2.2,3.2,7,Martin,3.2,3,0,13.5,False,115.4,528,,2019-08-31T17:30:17.529253Z,41,0,0,0,58786.jpg,4.8,0,0,Kelly,26.0,False,,a,7,31,8.0,29,805797,74588,589783,28179,0.8,7.1,Kelly,0,4.39,5.33,2.0,2.478,3.4219999999999997,1.0707317073170732,2.1680664646458494,5.866666666666666
129,0,0,32,,,1,54861,-1,1,-3,3,60.9,0,4,-0.5,0.5,0,Christian,0.5,3,0,18.4,False,37.6,232,,,57,0,0,0,54861.jpg,1.1,0,0,Benteke,0.6,False,,a,7,31,86.0,8,24763,541,61193,2490,0.1,1.4,Benteke,1,1.18,0.8,1.1400000000000001,0.9120000000000001,1.076,0.2070175438596491,0.4942476117842007,2.577777777777778
130,0,0,3,0.0,0.0,0,59125,0,0,0,0,0.8,0,4,0.0,0.0,0,Connor,0.0,0,0,0.2,False,0.0,15,Lack of match fitness - Unknown return date,2019-09-13T12:30:19.022759Z,45,0,0,0,59125.jpg,1.0,0,0,Wickham,3.3,False,,i,7,31,2.0,2,251295,110,380654,22686,0.0,0.4,Wickham,0,1.12,1.12,2.0,2.0,1.6480000000000001,0.2488888888888889,0.5279730632859555,0.16666666666666666
131,0,2,146,,,3,40836,0,0,0,0,0.0,1,1,2.8,3.8,3,Vicente,3.8,8,0,17.3,False,173.6,720,,,50,0,0,0,40836.jpg,3.8,0,20,Guaita,0.8,False,,a,7,31,0.0,30,45867,3536,31158,4469,0.8,6.0,Guaita,1,3.7800000000000002,4.03,0.8300000000000001,1.356,3.008,0.756,1.6904673909898411,8.0
132,0,0,0,,,0,20066,0,0,-1,1,0.0,0,1,-1.0,0.0,0,Wayne,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,20066.jpg,0.0,0,0,Hennessey,0.7,False,,a,7,31,0.0,0,6625,428,33048,2063,0.0,0.0,Hennessey,0,3.7,3.7,3.7,3.7,3.7,0.8409090909090908,1.7639057901043458,0.0
133,1,0,52,,,2,82403,-1,1,-3,3,114.9,0,3,2.0,3.0,2,Wilfried,3.0,8,0,51.3,False,118.2,655,,,67,0,0,0,82403.jpg,2.4,0,0,Zaha,9.0,False,,a,7,31,280.0,19,241441,10057,859882,39181,0.4,2.8,Zaha,1,2.5100000000000002,2.84,2.05,2.226,2.598,0.37462686567164183,0.9696975986542511,7.277777777777778
134,0,3,81,100.0,0.0,3,66975,0,0,-3,3,223.9,1,3,2.2,0.0,0,Luka,3.2,7,1,39.8,False,124.6,630,,2019-09-29T09:30:20.636934Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,2.7,False,,a,7,31,50.0,20,26425,1849,361446,6989,0.5,3.0,Milivojevic,5,3.0100000000000002,3.45,1.55,2.12,2.992,0.4492537313432836,1.162864450975815,7.0
135,0,0,78,,,1,60252,0,0,-3,3,42.8,0,3,1.2,2.2,1,Andros,2.2,6,1,17.2,False,94.0,288,,,57,0,0,0,60252.jpg,2.3,0,0,Townsend,1.6,False,,a,7,31,35.0,16,33331,1024,163606,6338,0.4,2.8,Townsend,0,2.39,2.47,1.9000000000000001,1.8820000000000001,2.3620000000000005,0.4192982456140351,1.0010608408171524,3.2
136,0,0,16,,,1,141020,-1,1,-3,3,4.0,0,3,-0.8,0.2,0,Max,0.2,1,0,7.9,False,17.8,155,,,52,0,0,0,141020.jpg,1.7,0,0,Meyer,0.1,False,,a,7,31,57.0,5,3590,57,8892,307,0.0,0.9,Meyer,1,1.72,1.24,2.1,2.1,1.948,0.33076923076923076,0.7542698966040451,1.7222222222222223
137,1,1,58,100.0,100.0,3,86417,0,0,0,0,65.8,0,3,1.0,2.0,2,Jeffrey,2.0,6,0,31.8,False,87.8,547,,2019-08-09T13:00:14.642811Z,55,0,0,0,86417.jpg,2.7,0,0,Schlupp,0.1,False,,a,7,31,165.0,19,8715,230,10159,874,0.4,3.5,Schlupp,1,2.74,2.36,4.0,3.6740000000000004,2.9220000000000006,0.4981818181818182,1.1683399256287452,6.0777777777777775
138,1,0,86,100.0,100.0,4,50471,0,0,-2,2,87.7,0,3,1.5,2.5,2,James,2.5,3,0,25.0,False,88.6,601,,2019-09-13T12:30:19.034726Z,53,0,0,0,50471.jpg,2.9,0,0,McArthur,0.8,False,,a,7,31,73.0,20,13702,656,77881,2858,0.5,3.8,McArthur,1,2.89,3.12,2.46,2.46,2.7560000000000002,0.5452830188679245,1.2553357815852704,6.677777777777778
139,1,0,49,100.0,100.0,3,55037,0,0,-1,1,34.7,0,3,2.0,3.0,5,Cheikhou,3.0,6,0,15.4,False,41.4,496,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.8,0,0,Kouyaté,0.2,False,,a,7,31,81.0,17,5462,1044,8748,511,0.6,3.5,Kouyaté,1,2.77,2.79,2.43,2.6759999999999997,2.6279999999999997,0.5653061224489796,1.251358445523773,5.511111111111111
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,-1.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,4223,293,4384,463,0.0,0.0,Dreher,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
157,0,0,26,,,0,50472,0,0,-1,1,26.7,0,3,0.2,1.2,2,James,1.2,3,0,5.8,False,24.6,139,,,44,0,0,0,50472.jpg,1.0,0,0,McCarthy,0.7,False,,a,7,31,7.0,6,26589,4215,31699,2746,0.3,1.4,McCarthy,1,1.04,1.21,1.12,1.296,1.1440000000000001,0.23636363636363636,0.495800546407708,1.5444444444444445
468,0,9,105,,,5,80146,0,0,1,-1,73.9,0,4,2.0,3.0,9,Jordan,3.0,5,3,44.5,False,129.6,539,,,51,0,0,0,80146.jpg,4.6,0,0,Ayew,7.7,False,,a,7,31,241.0,32,696505,37576,421913,42207,0.6,6.3,Ayew,3,4.2700000000000005,4.23,4.09,4.314,3.9180000000000006,0.8372549019607844,1.8907877806281037,5.988888888888889
503,0,1,105,,,2,19419,0,0,0,0,23.5,0,2,1.5,2.5,2,Gary,2.5,7,0,26.7,False,118.4,540,,,45,0,0,0,19419.jpg,3.0,0,0,Cahill,1.8,False,,a,7,31,124.0,18,57488,3389,78290,5329,0.6,4.0,Cahill,1,2.89,3.11,0.61,0.8879999999999999,2.332,0.6422222222222222,1.3623590650860817,6.0
510,0,0,3,,,0,175946,0,0,-3,3,0.1,0,3,-0.8,0.2,0,Víctor,0.2,0,0,0.0,False,0.2,5,,,47,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,2898,124,41029,1091,0.0,0.2,Camarasa,0,1.68,1.68,1.68,2.004,2.652,0.35744680851063826,0.7749262147442634,0.05555555555555555
539,0,0,0,,,0,173954,0,0,0,0,0.0,0,3,-1.0,0.0,0,Jairo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,0,448,94,205,75,0.0,0.0,Riedewald,0,2.0,,2.0,2.0,2.0,0.4444444444444444,0.9428090415820634,0.0
17,0,2,72,,,0,153133,-1,1,-2,2,100.8,0,3,1.8,1.8,2,Alex,1.8,10,1,35.7,False,89.6,385,,,58,0,0,0,153133.jpg,2.8,0,0,Iwobi,1.5,False,,a,8,11,166.0,17,113233,1970,174394,10569,0.3,2.9,Iwobi,0,2.83,2.98,3.95,1.9920000000000002,2.1919999999999997,0.48793103448275865,1.1750935399304205,4.277777777777778
141,2,3,147,100.0,100.0,2,101188,0,0,0,0,249.4,1,2,1.0,1.0,2,Lucas,1.0,13,0,51.6,False,148.6,702,,2019-08-17T16:00:09.148104Z,60,0,0,0,101188.jpg,3.4,0,0,Digne,21.0,False,,a,8,11,118.0,27,829971,13025,1038976,131589,0.2,4.5,Digne,1,3.49,2.16,4.5,3.1779999999999995,2.9469999999999996,0.5816666666666667,1.4247865337188819,7.8
