id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name
120,0,0,4,100.0,100.0,0,61603,0,0,-1,1,0.9,0,3,0.6,-0.4,0,Daniel,0.1,2,0,0.4,False,3.4,58,,2019-09-07T11:00:18.052388Z,44,0,0,0,61603.jpg,1.0,0,0,Drinkwater,0.6,False,,a,5,90,0.0,1,19255,152,130066,478,0.0,0.2,Drinkwater,0,1.0,1.3279152788995885,1.3279152788995885,,0.3017989270226337,0.6330587700591922,Burnley
430,0,0,39,75.0,75.0,0,17349,0,0,-3,3,36.6,0,3,0.9,0.1,0,Aaron,0.7,12,0,8.2,False,32.4,385,Illness - 75% chance of playing,2019-12-23T18:00:10.964344Z,47,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,,d,5,90,12.0,12,4148,7,9709,112,0.1,2.6,Lennon,2,12.0,16.23498334679506,1.3529152788995884,1.361018916002287,0.2878543146594869,0.6240532833019866,Burnley
447,3,7,226,100.0,100.0,3,39487,0,0,-1,1,152.7,1,2,1.6,0.6,0,Erik,1.1,29,0,41.1,False,238.6,1233,,2019-12-02T16:00:24.543370Z,44,0,0,0,39487.jpg,2.8,0,0,Pieters,5.7,False,,a,5,90,23.0,42,999171,1345,787854,16437,0.2,9.5,Pieters,1,15.000000000000002,47.08943955555208,3.139295970370138,3.3288105288938747,0.713476356902304,1.496600632158683,Burnley
451,0,3,117,100.0,100.0,0,44683,0,0,-3,3,38.7,0,4,2.8,1.8,1,Jay,2.3,23,3,38.4,False,148.6,724,,2019-12-12T16:00:20.130513Z,57,0,0,0,44683.jpg,1.9,0,0,Rodriguez,0.2,False,,a,5,90,201.0,39,15251,184,33625,303,0.4,6.8,Rodriguez,1,20.526315789473685,35.0,1.705128205128205,2.307142857142857,0.29914529914529914,0.7141996128563526,Burnley
495,0,0,0,,,0,220037,0,0,-1,1,0.0,0,1,0.5,-0.5,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,1152,36,3093,44,0.0,0.0,Peacock-Farrell,0,,,,,,,Burnley
571,0,0,0,,,0,195064,0,0,0,0,0.0,0,3,0.5,-0.5,0,Mace,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,5,90,0.0,0,137,16,87,18,0.0,0.0,Goodridge,0,,,,,,,Burnley
572,0,0,0,,,0,195471,0,0,0,0,0.0,0,2,0.5,-0.5,0,Anthony,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,195471.jpg,0.0,0,0,Driscoll-Glennon,0.0,False,,a,5,90,0.0,0,940,92,422,89,0.0,0.0,Driscoll-Glennon,0,,,,,,,Burnley
103,3,5,181,75.0,75.0,4,82263,0,0,-5,5,149.0,2,2,1.6,1.2,0,Marcos,1.6,4,1,44.1,False,178.2,588,Muscle injury - 75% chance of playing,2019-12-28T01:00:24.217758Z,60,0,0,0,82263.jpg,5.9,0,0,Alonso,2.4,False,,d,6,8,115.0,47,259102,219,444380,6807,0.3,7.8,Alonso,3,7.966101694915251,34.56226126369678,4.338666839485342,6.851449475472535,0.7231111399142236,1.7712533201121423,Chelsea
104,0,0,74,100.0,100.0,1,102380,0,0,0,0,10.0,0,2,1.8,1.3,1,Antonio,1.3,4,0,13.8,False,72.2,405,,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,2.0,0,0,RÃÂ¼diger,0.3,False,,a,6,8,56.0,10,15015,1315,12102,862,0.2,1.7,RÃÂ¼diger,2,5.0,13.848048596649804,2.769609719329961,2.9060548996975317,0.4616016198883268,1.130688433168556,Chelsea
105,2,1,297,100.0,100.0,3,41328,0,0,-2,2,368.1,0,2,2.5,2.0,2,CÃÂ©sar,2.0,27,0,91.6,False,391.4,1609,,2019-12-22T19:30:15.441735Z,58,0,0,0,41328.jpg,2.5,0,0,Azpilicueta,4.7,False,,a,6,8,155.0,45,185199,3107,419011,3643,0.3,7.8,Azpilicueta,0,18.0,65.36932349565714,3.6316290830920632,4.179185767085773,0.6261429453607006,1.5079518992808905,Chelsea
107,0,0,167,100.0,100.0,1,109533,0,0,0,0,224.0,0,2,1.4,0.9,1,Emerson,0.9,18,0,60.1,False,188.2,915,,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.5,0,0,Palmieri dos Santos,0.8,False,,a,6,8,187.0,18,175074,520,221129,1011,0.2,3.3,Emerson,1,12.0,39.79531663195953,3.3162763859966278,4.235640780539359,0.6029593429084777,1.4140650022553518,Chelsea
108,0,0,121,100.0,100.0,1,135363,0,0,-1,1,18.3,0,2,0.9,0.4,0,Andreas,0.4,15,0,20.2,False,145.0,671,,2019-10-13T07:30:10.505993Z,49,0,0,0,135363.jpg,1.4,0,0,Christensen,0.6,False,,a,6,8,38.0,11,59924,157,99171,422,0.1,2.2,Christensen,2,7.857142857142858,20.789790651878267,2.6459733556935974,1.7589333263699525,0.5399945623864484,1.1953289188729461,Chelsea
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,3190,12,27348,59,0.0,0.0,Zappacosta,0,,,,,,,Chelsea
110,0,0,16,75.0,100.0,1,44346,0,0,-4,4,55.6,0,4,0.6,0.3,0,Olivier,0.3,5,0,13.3,False,14.6,190,Knock - 75% chance of playing,2019-12-29T14:30:26.498652Z,66,0,0,0,44346.jpg,1.4,0,0,Giroud,1.0,False,,d,6,8,64.0,7,60925,67,173342,486,0.0,1.1,Giroud,0,5.0,10.9,2.18,,0.3303030303030303,0.8485638491360601,Chelsea
111,0,0,313,,,4,109745,0,0,0,0,0.0,0,1,3.1,2.6,2,Kepa,2.6,28,0,32.7,False,327.2,1800,,,55,0,0,0,109745.jpg,2.5,0,35,Arrizabalaga,5.2,False,,a,6,8,0.0,51,319688,2771,356631,6980,0.5,9.3,Kepa,0,20.4,64.5720382743312,3.165295993839765,3.734617272602256,0.575508362516321,1.3496867467283638,Chelsea
112,0,0,0,,,0,20310,0,0,-2,2,0.0,0,1,0.5,0.0,0,Willy,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,3160,32,10981,103,0.0,0.0,Caballero,0,,,,,,,Chelsea
113,4,14,353,100.0,100.0,6,47431,0,0,1,-1,594.8,3,3,5.2,4.7,7,Willian,4.7,15,4,146.2,False,416.4,1360,,2019-12-04T22:00:11.458677Z,71,0,0,0,47431.jpg,4.4,0,0,Borges Da Silva,5.4,False,,a,6,8,450.0,84,584702,66492,302611,17651,0.7,11.8,Willian,2,19.09090909090909,80.17128893769231,4.199448468164835,5.118773606563996,0.5914716152344839,1.576024926376304,Chelsea
114,0,0,40,100.0,100.0,1,49579,0,0,-2,2,113.3,0,3,0.9,0.4,0,Pedro,0.4,6,0,33.1,False,64.2,310,,2019-08-24T13:30:14.550162Z,68,0,0,0,49579.jpg,2.0,0,0,RodrÃÂ­guez Ledesma,1.2,False,,a,6,8,153.0,10,122918,121,264057,378,0.1,1.5,Pedro,0,5.0,18.31201214916245,3.66240242983249,1.356389300600597,0.5385885926224251,1.4044672193755292,Chelsea
115,0,0,0,0.0,0.0,0,126187,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,63,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,874,11,5166,20,0.0,0.0,Loftus-Cheek,0,,,,,,,Chelsea
116,3,3,94,100.0,100.0,1,209046,0,0,-6,6,176.4,0,3,1.5,1.0,1,Callum,1.0,6,0,47.0,False,102.6,384,,2019-11-22T14:00:21.035255Z,54,0,0,0,209046.jpg,2.2,0,0,Hudson-Odoi,0.5,False,,a,6,8,194.0,27,281141,540,267553,1508,0.2,5.0,Hudson-Odoi,1,12.272727272727273,31.6621890058846,2.5798820671461526,3.0017345801739412,0.4777559383603986,1.1102044756929126,Chelsea
117,0,0,38,100.0,100.0,1,88894,0,0,-4,4,125.9,0,3,0.5,0.0,0,Ross,0.0,5,0,34.7,False,63.8,335,,2019-10-19T16:00:15.801912Z,56,0,0,0,88894.jpg,1.5,0,0,Barkley,1.3,False,,a,6,8,157.0,9,71978,137,453177,513,0.0,1.6,Barkley,0,6.0,18.17441457899494,3.029069096499157,,0.5409051958034209,1.280015317386463,Chelsea
118,3,5,318,100.0,100.0,3,85955,0,0,-1,1,268.7,1,3,2.4,1.9,5,Jorge Luiz,1.9,21,2,69.6,False,348.6,1333,,2019-11-02T20:00:14.959095Z,49,0,0,0,85955.jpg,2.9,0,0,Frello Filho,3.2,False,,a,6,8,76.0,52,443799,6802,509767,5400,0.4,10.6,Jorginho,8,17.931034482758626,53.312773287538654,2.9732123564204245,2.517472774723891,0.6067780319225355,1.343160430520699,Chelsea
119,0,2,190,100.0,100.0,2,116594,0,0,0,0,278.6,0,3,2.2,1.7,1,N'Golo,1.7,15,3,68.3,False,293.2,1034,,2019-10-18T13:00:12.209781Z,50,0,0,0,116594.jpg,3.1,0,0,KantÃÂ©,4.7,False,,a,6,8,110.0,40,378321,5638,575817,9485,0.3,8.0,KantÃÂ©,3,12.903225806451616,38.47616038493536,2.9819024298324903,2.454947764923787,0.5963804859664981,1.333547307075449,Chelsea
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,1213,26,2044,26,0.0,0.0,Ampadu,0,,,,,,,Chelsea
431,3,5,216,75.0,100.0,2,176413,0,0,-4,4,258.7,1,3,1.4,1.4,0,Christian,1.4,19,5,124.7,False,322.4,1004,Hamstring injury - 75% chance of playing,2019-12-29T14:30:27.113144Z,71,0,0,0,176413.jpg,4.5,0,0,Pulisic,6.7,False,,d,6,8,665.0,67,1398724,1461,1566265,64113,0.2,9.4,Pulisic,0,14.888888888888893,69.61029233241607,4.675318141729437,2.641508111349803,0.658495512919639,1.754615632496365,Chelsea
432,3,4,317,100.0,100.0,2,91651,0,0,-2,2,296.8,0,3,3.2,2.7,2,Mateo,2.7,22,1,74.1,False,348.6,1310,,2019-12-22T17:30:15.716801Z,53,0,0,0,91651.jpg,2.5,0,0,Kovacic,1.1,False,,a,6,8,97.0,48,111854,1805,128290,2308,0.5,9.1,Kovacic,5,19.2,48.67264947436057,2.5350338267896135,2.6960757729994125,0.4783082692055875,1.1011483288228507,Chelsea
459,0,1,271,100.0,100.0,3,103192,0,0,-3,3,20.0,0,2,2.6,2.1,2,Kurt,2.1,25,0,48.4,False,347.8,1578,,2019-09-28T16:00:17.677906Z,47,1,0,0,103192.jpg,1.9,0,0,Zouma,2.0,False,,a,6,8,121.0,36,130306,4099,213359,3329,0.4,7.7,Zouma,2,18.94736842105264,55.06628941888348,2.906276385996628,3.6082080946648345,0.618356677871623,1.3405653326196458,Chelsea
460,3,20,349,100.0,100.0,5,173879,0,0,8,-8,217.3,4,4,4.4,3.9,7,Tammy,3.9,21,12,155.6,False,514.6,1480,,2019-11-27T19:00:19.734537Z,78,1,0,0,173879.jpg,5.8,0,0,Abraham,32.5,False,,a,6,8,826.0,110,4727973,43709,2831619,93158,0.5,14.1,Abraham,2,18.96551724137931,97.51452282157676,5.141674839683137,2.2931974673027997,0.6591890820106586,1.8410149150857056,Chelsea
461,2,1,57,,,0,94245,0,0,-4,4,37.6,0,4,1.1,0.6,0,Michy,0.6,4,1,25.1,False,60.8,118,,,66,0,0,0,94245.jpg,1.9,0,0,Batshuayi,0.5,False,,a,6,8,157.0,23,88855,158,124038,700,0.1,3.5,Batshuayi,0,12.105263157894738,21.476348547717837,1.7741331408984298,1.0973337358150228,0.26880805165127725,0.690580388495697,Chelsea
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,828,4,4451,14,0.0,0.0,Kenedy,0,,,,,,,Chelsea
463,3,6,292,100.0,100.0,4,184341,0,0,4,-4,457.3,0,3,3.4,2.9,4,Mason,2.9,25,5,146.4,False,380.8,1639,,2019-11-05T22:00:17.579402Z,64,0,0,0,184341.jpg,4.0,0,0,Mount,21.2,False,,a,6,8,624.0,79,3620504,22051,2384916,66908,0.5,12.3,Mount,3,19.75,79.27197081076844,4.0137706739629575,2.5329467108066583,0.627151667806712,1.586582166914005,Chelsea
506,1,1,112,0.0,0.0,1,225796,0,0,0,0,75.9,0,2,0.0,0.0,0,Reece,1.4,6,0,20.5,False,91.2,421,Ankle injury - Unknown return date,2019-12-28T01:00:25.239167Z,50,0,0,0,225796.jpg,2.1,0,0,James,0.3,False,,i,6,8,37.0,19,46253,20,35512,4027,0.3,3.8,James,0,9.047619047619047,30.053690782082377,3.321723718019632,2.7807739200028507,0.6643447436039265,1.485520007193048,Chelsea
529,0,7,255,100.0,100.0,4,194794,0,0,3,-3,65.4,2,2,1.9,1.4,1,Fikayo,1.4,16,1,46.3,False,318.2,1228,,2019-12-09T14:00:19.591329Z,48,0,0,0,194794.jpg,3.4,0,0,Tomori,4.3,False,,a,6,8,77.0,47,789792,6849,526050,14313,0.3,9.8,Tomori,3,13.823529411764708,49.238722590737716,3.561950144861876,3.4826904009496857,0.7420729468462243,1.6258003692080365,Chelsea
533,0,0,5,,,0,243568,0,0,0,0,12.6,0,3,0.5,0.0,0,Billy,0.0,1,0,1.5,False,2.8,9,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2501,33,2032,44,0.0,0.4,Gilmour,0,2.0,3.0248048596649806,1.5124024298324903,,0.3360894288516645,0.7129533426783771,Chelsea
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,0.5,0.0,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.1,False,,a,6,8,0.0,0,6192,120,4415,183,0.0,0.0,Guehi,0,,,,,,,Chelsea
586,0,0,8,,,0,232792,0,0,0,0,0.0,0,2,1.6,1.1,1,Tariq,1.0,0,0,0.0,False,0.0,31,,,40,0,0,0,232792.jpg,1.0,0,0,Lamptey,0.0,False,,a,6,8,0.0,1,1413,1413,163,163,0.2,0.2,Lamptey,0,1.0,2.7496097193299613,2.7496097193299613,,0.6874024298324903,1.3748048596649807,Chelsea
123,0,3,273,25.0,25.0,4,74230,0,0,0,0,241.0,1,2,0.5,0.5,0,Patrick,1.6,20,2,66.1,False,282.6,1442,Hamstring injury - 25% chance of playing,2019-12-26T17:00:15.621945Z,55,1,0,0,74230.jpg,3.2,0,0,van Aanholt,5.5,False,,d,7,31,137.0,55,772125,260,900066,17896,0.3,10.0,van Aanholt,0,17.1875,57.06555201015222,3.320177571499765,5.071048486154195,0.6036686493635937,1.4157284733431617,Crystal Palace
124,1,4,203,100.0,100.0,3,49413,0,0,0,0,25.1,1,2,5.9,5.9,10,James,5.4,14,1,37.8,False,290.4,1072,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,3.5,0,0,Tomkins,0.7,False,,a,7,31,62.0,42,62030,14141,16731,2352,1.1,8.4,Tomkins,2,12.0,38.46066876821974,3.2050557306849785,4.171760438201576,0.6410111461369957,1.433344497097374,Crystal Palace
125,0,0,60,100.0,100.0,0,40784,0,0,0,0,12.1,0,2,0.9,0.9,2,Mamadou,0.4,7,0,10.0,False,80.8,420,,2019-12-03T21:30:12.103417Z,50,0,0,0,40784.jpg,0.9,1,0,Sakho,0.1,False,,a,7,31,6.0,6,4259,249,7458,104,0.1,1.2,Sakho,0,6.666666666666666,13.423608052422681,2.0135412078634016,2.9404363271604264,0.4027082415726803,0.90048300325592,Crystal Palace
126,1,5,197,0.0,0.0,3,55494,0,0,-2,2,61.5,0,2,0.0,0.0,0,Joel,0.0,15,0,30.8,False,215.6,1102,Knee injury - Expected back 18 Jan,2019-11-23T18:00:20.336284Z,43,0,0,0,55494.jpg,2.9,0,0,Ward,1.2,False,,i,7,31,30.0,38,273326,83,254224,3535,0.0,8.8,Ward,2,13.10344827586207,38.63974872172418,2.9488229287631613,,0.6857727741309678,1.4220486912475672,Crystal Palace
127,1,0,71,0.0,0.0,1,19188,0,0,-2,2,10.9,0,2,0.0,0.0,0,Scott,0.9,2,0,16.0,False,80.0,335,Muscle injury - Expected back 11 Jan,2019-12-20T13:30:13.414607Z,43,0,0,0,19188.jpg,3.0,0,0,Dann,0.2,False,,i,7,31,69.0,15,9992,12,19489,290,0.2,3.5,Dann,0,5.0,14.980880313175929,2.9961760626351857,2.67655364846104,0.6967851308453921,1.4448844001646255,Crystal Palace
128,1,4,247,100.0,100.0,6,58786,0,0,4,-4,76.2,0,2,4.5,4.5,2,Martin,4.0,10,0,34.9,False,258.2,1224,,2019-10-20T11:30:19.277461Z,44,0,0,0,58786.jpg,3.9,0,0,Kelly,32.5,False,,a,7,31,15.0,58,1707208,34407,978531,31856,0.9,13.2,Kelly,0,14.871794871794872,50.62929992926336,3.4043839607608115,3.70190554859158,0.7737236274456389,1.6229763730065843,Crystal Palace
129,0,0,53,0.0,0.0,1,54861,0,0,-3,3,103.7,0,4,0.0,0.0,0,Christian,0.7,7,0,43.7,False,79.4,486,Muscle injury - Unknown return date,2019-12-26T17:00:15.649503Z,57,0,0,0,54861.jpg,1.1,0,0,Benteke,0.5,False,,i,7,31,256.0,17,30656,12,73784,698,0.1,3.0,Benteke,2,15.454545454545453,25.8,1.6694117647058824,2.7777777777777786,0.29287925696594425,0.6992396421951952,Crystal Palace
130,1,0,12,100.0,100.0,0,59125,0,0,-1,1,11.1,0,4,1.1,1.1,0,Connor,0.6,0,0,5.1,False,19.4,30,,2019-09-13T12:30:19.022759Z,44,0,0,0,59125.jpg,2.0,0,0,Wickham,2.2,False,,a,7,31,21.0,6,260105,1001,458494,2492,0.1,1.4,Wickham,0,3.0,6.83817427385892,2.2793914246196403,4.83817427385892,0.5180435055953727,1.0866572248110207,Crystal Palace
131,0,10,343,100.0,100.0,6,40836,0,0,1,-1,0.0,2,1,6.4,6.4,3,Vicente,5.9,18,0,42.1,False,422.0,1620,,2019-10-20T11:30:19.312033Z,51,0,0,0,40836.jpg,4.2,0,53,Guaita,3.5,False,,a,7,31,0.0,76,295379,9053,98592,11663,1.2,14.9,Guaita,1,18.095238095238095,71.33550757086155,3.9422254183897167,5.368922365575756,0.7729853761548465,1.7456467563402318,Crystal Palace
132,0,0,42,,,0,20066,0,0,-2,2,0.0,0,1,0.5,0.5,0,Wayne,0.0,4,0,8.7,False,87.4,180,,,43,0,0,0,20066.jpg,3.0,0,13,Hennessey,0.6,False,,a,7,31,0.0,6,15448,298,46786,549,0.0,1.4,Hennessey,0,2.0,8.137082415726804,4.068541207863402,,0.9461723739217214,1.9620247941966642,Crystal Palace
133,2,4,190,100.0,100.0,5,82403,0,0,-1,1,298.4,1,3,4.8,4.8,2,Wilfried,4.3,22,3,125.5,False,346.2,1735,,2019-11-09T19:30:18.645135Z,69,0,0,0,82403.jpg,3.3,0,0,Zaha,12.3,False,,a,7,31,609.0,66,905648,13091,1294797,51676,0.6,9.6,Zaha,3,20.0,62.01905458703485,3.1009527293517416,2.431629045468043,0.4494134390364843,1.1805125286872387,Crystal Palace
134,1,7,260,100.0,100.0,6,66975,0,0,-3,3,404.2,1,3,3.2,3.2,5,Luka,2.7,21,2,85.5,False,318.8,1695,,2019-09-29T09:30:20.636934Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,2.3,False,,a,7,31,132.0,56,56902,1258,412897,1634,0.4,8.4,Milivojevic,8,19.310344827586206,58.596649070440854,3.0344693268621166,3.030305222861729,0.4529058696809129,1.17231777667258,Crystal Palace
135,1,0,138,0.0,0.0,3,60252,0,0,-4,4,132.6,0,3,0.0,0.0,0,Andros,1.0,12,1,37.1,False,167.6,778,Knock - Unknown return date,2019-12-16T20:00:21.552659Z,56,0,0,0,60252.jpg,2.4,0,0,Townsend,1.1,False,,i,7,31,70.0,33,47640,15,210992,1592,0.2,5.9,Townsend,0,13.75,31.011284675889357,2.255366158246499,2.2560886744499165,0.40274395682973196,0.9530661523063687,Crystal Palace
136,0,0,30,100.0,100.0,1,141020,0,0,-3,3,21.6,0,3,1.4,1.4,2,Max,0.9,4,0,12.5,False,36.8,355,,2019-12-05T17:00:16.841974Z,52,0,0,0,141020.jpg,1.5,0,0,Meyer,0.1,False,,a,7,31,69.0,12,4082,80,10605,56,0.2,2.3,Meyer,1,8.0,17.437082415726806,2.1796353019658503,2.3523978187802315,0.41916063499343276,0.9558333103769237,Crystal Palace
137,1,3,121,0.0,0.0,4,86417,0,0,0,0,95.3,1,3,0.0,0.0,0,Jeffrey,2.4,12,2,52.7,False,198.0,856,Muscle injury - Unknown return date,2019-12-07T20:00:14.825615Z,55,0,0,0,86417.jpg,2.9,0,0,Schlupp,0.1,False,,i,7,31,233.0,40,19896,16,24397,370,0.4,7.3,Schlupp,2,13.793103448275865,38.222799128560304,2.7711529368206222,1.2780622140645477,0.5038459885128405,1.1816235825222208,Crystal Palace
138,3,2,236,100.0,100.0,7,50471,0,0,-3,3,231.6,0,3,3.1,3.1,1,James,2.6,15,0,79.4,False,305.8,1642,,2019-11-03T16:30:17.881657Z,52,0,0,0,50471.jpg,2.8,0,0,McArthur,0.7,False,,a,7,31,255.0,53,35532,724,103024,1840,0.5,10.2,McArthur,3,18.92857142857143,55.371012465930356,2.925261035935943,3.072897980060947,0.5625501992184505,1.2828118250670033,Crystal Palace
139,1,2,168,100.0,100.0,6,55037,0,0,-1,1,105.1,0,3,3.8,3.8,1,Cheikhou,3.3,17,1,47.6,False,186.4,1412,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.8,0,0,KouyatÃÂ©,0.3,False,,a,7,31,187.0,50,19433,1042,16350,1042,0.7,10.2,KouyatÃÂ©,1,17.857142857142858,49.5084475232491,2.772473061301949,2.6463771876079334,0.5658108288371324,1.252475660739113,Crystal Palace
140,0,0,0,,,0,221275,-1,1,-2,2,0.0,0,3,0.5,0.5,0,Luke,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,6219,770,6912,230,0.0,0.0,Dreher,0,,,,,,,Crystal Palace
157,0,0,64,,,0,50472,0,0,-1,1,37.5,0,3,1.5,1.5,2,James,1.0,7,0,11.9,False,57.4,439,,,44,0,0,0,50472.jpg,1.0,0,0,McCarthy,0.6,False,,a,7,31,24.0,15,40712,519,52403,729,0.2,3.4,McCarthy,3,15.0,20.60702952948776,1.3738019686325171,1.879997940797148,0.3122277201437539,0.6549343910615258,Crystal Palace
468,1,14,232,,,8,80146,0,0,0,0,222.7,1,4,3.9,3.9,2,Jordan,3.4,17,5,98.2,False,299.0,1572,,,50,0,0,0,80146.jpg,3.8,0,0,Ayew,7.3,False,,a,7,31,464.0,72,1105166,23686,860118,21247,0.7,14.4,Ayew,3,18.94736842105264,71.93817427385892,3.7967369755647766,3.8318168346176646,0.7593473951129553,1.6979523940099597,Crystal Palace
503,0,3,198,0.0,0.0,3,19419,0,0,0,0,25.8,0,2,0.0,0.0,0,Gary,1.1,17,0,40.7,False,230.2,1080,Knock - Unknown return date,2019-12-16T20:00:22.203812Z,45,0,0,0,19419.jpg,2.6,0,0,Cahill,1.2,False,,i,7,31,148.0,31,99766,39,164099,4182,0.2,6.9,Cahill,1,11.923076923076925,35.340299016832866,2.9640250788311433,5.18864449538156,0.658672239740254,1.397254821898995,Crystal Palace
510,0,0,3,,,0,175946,0,0,-5,5,0.1,0,3,0.5,0.5,0,VÃÂ­ctor,0.0,0,0,0.0,False,0.2,5,,,45,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,4522,65,46889,142,0.0,0.2,Camarasa,0,1.0,1.2671353019658504,1.2671353019658504,,0.2815856226590779,0.597333309800611,Crystal Palace
539,0,0,28,100.0,100.0,0,173954,0,0,0,0,5.4,0,3,1.2,1.2,2,Jairo,0.7,1,0,4.1,False,33.4,205,,2019-12-17T00:30:22.561020Z,45,0,0,0,173954.jpg,1.2,0,0,Riedewald,0.0,False,,a,7,31,2.0,5,1123,57,842,34,0.2,1.1,Riedewald,0,4.166666666666667,6.1130637581910445,1.4671353019658504,,0.32603006710352234,0.6916142139588173,Crystal Palace
556,0,0,0,,,0,42525,0,0,0,0,0.0,0,1,0.5,0.5,0,Stephen,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.3,False,,a,7,31,0.0,0,26134,1884,7867,700,0.0,0.0,Henderson,0,,,,,,,Crystal Palace
578,0,0,0,,,0,221272,0,0,0,0,0.0,0,2,0.5,0.5,0,Sam,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,221272.jpg,0.0,0,0,Woods,0.0,False,,a,7,31,0.0,0,1932,338,689,243,0.0,0.0,Woods,0,,,,,,,Crystal Palace
579,0,0,0,,,0,244723,0,0,0,0,0.0,0,2,0.5,0.5,0,Tyrick,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,244723.jpg,0.0,0,0,Mitchell,0.0,False,,a,7,31,0.0,0,534,79,205,60,0.0,0.0,Mitchell,0,,,,,,,Crystal Palace
580,0,0,0,,,0,466955,0,0,0,0,0.0,0,3,0.5,0.5,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,466955.jpg,0.0,0,0,Pierrick,0.0,False,,a,7,31,0.0,0,77,21,33,13,0.0,0.0,Pierrick,0,,,,,,,Crystal Palace
581,0,0,0,,,0,432705,0,0,0,0,0.0,0,4,0.5,0.5,0,James,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,432705.jpg,0.0,0,0,Daly,0.0,False,,a,7,31,0.0,0,396,89,145,57,0.0,0.0,Daly,0,,,,,,,Crystal Palace
17,0,2,155,0.0,0.0,1,153133,0,0,-4,4,253.8,0,3,0.0,0.0,0,Alex,1.3,21,1,71.7,False,182.2,1039,Hamstring injury - Expected back 11 Jan,2019-12-21T14:30:20.051028Z,56,0,0,0,153133.jpg,2.2,0,0,Iwobi,1.0,False,,i,8,11,281.0,35,132664,17,230097,1944,0.2,6.2,Iwobi,0,15.909090909090908,48.80125928505412,3.0675077264891164,1.7001027174750876,0.5477692368730566,1.296258603227438,Everton
