,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
116,113,Kevin De Bruyne,be BEL,MF,Manchester City,30-312,1991,26,21,1841,20.5,11,6,11,0,0,0,0,0.54,0.29,0.83,0.54,0.83,4.8,4.8,7.3,12.2,0.24,0.36,0.6,0.24,0.6,Matches
117,114,Troy Deeney,eng ENG,FW,Watford,33-311,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
118,115,Liam Delap,eng ENG,FW,Manchester City,19-087,2003,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
119,116,Fabian Delph,eng ENG,MF,Everton,32-166,1989,9,6,492,5.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.02,0.0,0.02,Matches
120,117,Leander Dendoncker,be BEL,MF,Wolves,27-021,1995,27,18,1681,18.7,1,2,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,1.7,1.7,0.9,2.6,0.09,0.05,0.14,0.09,0.14,Matches
121,118,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-172,1997,32,29,2509,27.9,10,6,10,0,0,9,1,0.36,0.22,0.57,0.36,0.57,7.5,7.5,3.2,10.7,0.27,0.11,0.38,0.27,0.38,Matches
122,119,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-242,1998,23,18,1683,18.7,1,3,1,0,0,4,0,0.05,0.16,0.21,0.05,0.21,1.2,1.2,2.2,3.4,0.07,0.12,0.18,0.07,0.18,Matches
123,120,Ibrahima Diallo,fr FRA,MF,Southampton,23-059,1999,21,8,890,9.9,0,2,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,0.5,0.5,0.9,1.4,0.05,0.09,0.14,0.05,0.14,Matches
124,121,Raphael Dias Belloli,br BRA,"FW,MF",Leeds United,25-143,1996,31,30,2599,28.9,10,3,7,3,3,6,0,0.35,0.1,0.45,0.24,0.35,9.5,7.2,6.2,13.4,0.33,0.21,0.54,0.25,0.46,Matches
125,122,Rúben Dias,pt POR,DF,Manchester City,24-357,1997,28,26,2357,26.2,2,4,2,0,0,5,0,0.08,0.15,0.23,0.08,0.23,1.7,1.7,2.4,4.1,0.07,0.09,0.16,0.07,0.16,Matches
126,123,Luis Díaz,co COL,FW,Liverpool,25-113,1997,10,8,707,7.9,3,2,3,0,0,0,0,0.38,0.25,0.64,0.38,0.64,3.5,3.5,1.5,5.0,0.45,0.19,0.64,0.45,0.64,Matches
127,124,Eric Dier,eng ENG,DF,Tottenham,28-111,1994,31,31,2711,30.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,2.3,0.03,0.04,0.08,0.03,0.08,Matches
128,125,Lucas Digne,fr FRA,DF,Aston Villa,28-290,1993,11,11,819,9.1,0,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,0.5,0.5,0.9,1.4,0.05,0.1,0.15,0.05,0.15,Matches
130,126,Lucas Digne,fr FRA,DF,Everton,28-290,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
131,127,Virgil van Dijk,nl NED,DF,Liverpool,30-302,1991,32,32,2880,32.0,3,1,3,0,0,3,0,0.09,0.03,0.12,0.09,0.12,2.1,2.1,0.3,2.4,0.07,0.01,0.08,0.07,0.08,Matches
132,128,Issa Diop,fr FRA,DF,West Ham,25-117,1997,13,10,963,10.7,0,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.1,0.3,0.01,0.01,0.02,0.01,0.02,Matches
133,129,Moussa Djenepo,ml MLI,MF,Southampton,23-325,1998,11,5,438,4.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.3,0.05,0.35,0.3,0.35,Matches
134,130,Lewis Dobbin,eng ENG,"FW,MF",Everton,19-123,2003,3,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
135,131,Matt Doherty,ie IRL,DF,Tottenham,30-110,1992,15,9,875,9.7,2,4,2,0,0,0,0,0.21,0.41,0.62,0.21,0.62,2.5,2.5,1.8,4.3,0.26,0.18,0.44,0.26,0.44,Matches
136,132,Gabriel Dos Santos,br BRA,DF,Arsenal,24-138,1997,31,31,2736,30.4,4,0,4,0,0,7,1,0.13,0.0,0.13,0.13,0.13,2.4,2.4,0.8,3.2,0.08,0.03,0.11,0.08,0.11,Matches
137,133,Abdoulaye Doucouré,ml MLI,MF,Everton,29-125,1993,25,24,2141,23.8,2,4,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,2.1,2.1,2.2,4.2,0.09,0.09,0.18,0.09,0.18,Matches
138,134,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-208,1997,16,8,700,7.8,1,1,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,1.2,1.2,1.5,2.7,0.16,0.19,0.34,0.16,0.34,Matches
139,135,Cody Drameh,eng ENG,DF,Leeds United,20-149,2001,3,1,128,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
140,136,Martin Dúbravka,sk SVK,GK,Newcastle Utd,33-111,1989,23,23,2070,23.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
141,137,Shane Duffy,ie IRL,DF,Brighton,30-125,1992,18,15,1436,16.0,1,0,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,Matches
142,138,Paul Dummett,wls WAL,DF,Newcastle Utd,30-222,1991,3,2,198,2.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
143,139,Lewis Dunk,eng ENG,DF,Brighton,30-166,1991,26,26,2303,25.6,1,0,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05,Matches
144,140,Ederson,br BRA,GK,Manchester City,28-262,1993,33,33,2970,33.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
145,141,Odsonne Édouard,fr FRA,FW,Crystal Palace,24-110,1998,25,16,1376,15.3,6,3,5,1,1,2,0,0.39,0.2,0.59,0.33,0.52,6.8,6.1,2.2,8.3,0.45,0.14,0.59,0.4,0.54,Matches
146,142,Anthony Elanga,se SWE,FW,Manchester Utd,20-009,2002,19,12,1079,12.0,2,2,2,0,0,0,0,0.17,0.17,0.33,0.17,0.33,2.9,2.9,1.7,4.6,0.24,0.14,0.38,0.24,0.38,Matches
147,143,Harvey Elliott,eng ENG,MF,Liverpool,19-032,2003,5,3,282,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.22,0.1,0.32,0.22,0.32,Matches
148,144,Mohamed Elneny,eg EGY,MF,Arsenal,29-299,1992,10,4,446,5.0,0,2,0,0,0,1,0,0.0,0.4,0.4,0.0,0.4,0.1,0.1,0.5,0.6,0.02,0.1,0.12,0.02,0.12,Matches
149,145,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,27-275,1994,27,21,1854,20.6,4,2,4,0,0,4,0,0.19,0.1,0.29,0.19,0.29,6.0,6.0,2.3,8.2,0.29,0.11,0.4,0.29,0.4,Matches
150,146,Emerson,br BRA,DF,Tottenham,23-112,1999,27,22,1945,21.6,1,1,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,1.0,1.0,2.0,3.0,0.05,0.09,0.14,0.05,0.14,Matches
151,147,Christian Eriksen,dk DEN,MF,Brentford,30-081,1992,8,7,669,7.4,1,2,1,0,0,1,0,0.13,0.27,0.4,0.13,0.4,1.0,1.0,1.9,2.9,0.14,0.25,0.39,0.14,0.39,Matches
152,148,Oghenekaro Etebo,ng NGA,MF,Watford,26-178,1995,7,4,389,4.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
153,149,Jonny Evans,nir NIR,DF,Leicester City,34-123,1988,13,11,932,10.4,1,1,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19,0.7,0.7,0.5,1.2,0.07,0.04,0.12,0.07,0.12,Matches
154,150,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23-311,1998,9,3,336,3.7,1,0,1,0,0,1,0,0.27,0.0,0.27,0.27,0.27,0.3,0.3,0.2,0.5,0.08,0.06,0.13,0.08,0.13,Matches
156,151,Łukasz Fabiański,pl POL,GK,West Ham,37-018,1985,34,34,3060,34.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
157,152,Fabinho,br BRA,MF,Liverpool,28-195,1993,27,24,2198,24.4,5,1,3,2,2,6,0,0.2,0.04,0.25,0.12,0.16,3.4,1.9,1.3,3.2,0.14,0.05,0.19,0.08,0.13,Matches
158,153,Kiko Femenía,es ESP,DF,Watford,31-093,1991,25,24,1962,21.8,0,5,0,0,0,2,0,0.0,0.23,0.23,0.0,0.23,0.0,0.0,2.8,2.8,0.0,0.13,0.13,0.0,0.13,Matches
159,154,Evan Ferguson,ie IRL,MF,Brighton,17-199,2004,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
160,155,Nathan Ferguson,eng ENG,DF,Crystal Palace,21-212,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
161,156,Bruno Fernandes,pt POR,MF,Manchester Utd,27-240,1994,34,33,2931,32.6,10,6,10,0,2,9,0,0.31,0.18,0.49,0.31,0.49,9.3,7.8,8.3,16.1,0.29,0.26,0.54,0.24,0.49,Matches
162,157,Álvaro Fernández,es ESP,GK,Brentford,24-023,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
163,158,Federico Fernández,ar ARG,DF,Newcastle Utd,33-074,1989,7,5,523,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.07,0.06,0.13,0.07,0.13,Matches
164,159,Fernandinho,br BRA,MF,Manchester City,37-002,1985,15,7,708,7.9,2,1,2,0,0,1,0,0.25,0.13,0.38,0.25,0.38,1.5,1.5,0.9,2.4,0.19,0.11,0.3,0.19,0.3,Matches
165,160,Roberto Firmino,br BRA,FW,Liverpool,30-216,1991,18,9,887,9.9,5,3,5,0,0,3,0,0.51,0.3,0.81,0.51,0.81,4.8,4.8,2.0,6.7,0.48,0.2,0.68,0.48,0.68,Matches
166,161,Junior Firpo,es ESP,DF,Leeds United,25-257,1996,20,16,1395,15.5,0,1,0,0,0,10,0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,1.7,2.5,0.05,0.11,0.16,0.05,0.16,Matches
167,162,Ashley Fletcher,eng ENG,FW,Watford,26-216,1995,3,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.16,0.0,1.16,1.16,1.16,Matches
168,163,Phil Foden,eng ENG,FW,Manchester City,21-343,2000,25,22,1930,21.4,8,5,8,0,0,1,0,0.37,0.23,0.61,0.37,0.61,8.0,8.0,5.7,13.7,0.37,0.26,0.64,0.37,0.64,Matches
169,164,Wesley Fofana,fr FRA,DF,Leicester City,21-140,2000,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches
170,165,Pablo Fornals,es ESP,"FW,MF",West Ham,26-073,1996,33,29,2536,28.2,6,2,6,0,0,4,0,0.21,0.07,0.28,0.21,0.28,4.4,4.4,4.6,8.9,0.16,0.16,0.32,0.16,0.32,Matches
171,166,Adam Forshaw,eng ENG,MF,Leeds United,30-210,1991,22,17,1530,17.0,0,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,1.1,1.5,0.02,0.07,0.09,0.02,0.09,Matches
172,167,Marcus Forss,fi FIN,"FW,MF",Brentford,22-322,1999,7,1,209,2.3,0,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,Matches
173,168,Fraser Forster,eng ENG,GK,Southampton,34-050,1988,18,18,1620,18.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
174,169,Ben Foster,eng ENG,GK,Watford,39-033,1983,23,23,2070,23.0,0,1,0,0,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches
175,170,Tariqe Fosu,gh GHA,DF,Brentford,26-182,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
176,171,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,28-071,1994,26,18,1451,16.1,2,3,2,0,0,3,0,0.12,0.19,0.31,0.12,0.31,2.4,2.4,1.9,4.3,0.15,0.12,0.27,0.15,0.27,Matches
177,172,Fred,br BRA,MF,Manchester Utd,29-062,1993,26,23,1909,21.2,4,4,4,0,0,5,0,0.19,0.19,0.38,0.19,0.38,1.5,1.5,1.9,3.3,0.07,0.09,0.16,0.07,0.16,Matches
178,173,Ryan Fredericks,eng ENG,DF,West Ham,29-208,1992,7,3,307,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
179,174,Leo Fuhr Hjelde,no NOR,DF,Leeds United,18-253,2003,2,0,150,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
180,175,Conor Gallagher,eng ENG,MF,Crystal Palace,22-089,2000,30,30,2586,28.7,8,3,8,0,0,9,0,0.28,0.1,0.38,0.28,0.38,5.7,5.7,3.4,9.1,0.2,0.12,0.32,0.2,0.32,Matches
182,176,Alejandro Garnacho,es ESP,FW,Manchester Utd,17-309,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
183,177,Dwight Gayle,eng ENG,FW,Newcastle Utd,31-201,1990,7,0,37,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.04,0.16,0.12,0.16,Matches
184,178,Jean-Philippe Gbamin,ci CIV,MF,Everton,26-223,1995,3,1,67,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
185,179,David de Gea,es ESP,GK,Manchester Utd,31-180,1990,36,36,3240,36.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
186,180,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,20-002,2002,16,2,545,6.1,2,1,2,0,0,4,0,0.33,0.17,0.5,0.33,0.5,2.6,2.6,1.0,3.6,0.43,0.17,0.59,0.43,0.59,Matches
187,181,Anwar El Ghazi,nl NED,FW,Everton,27-003,1995,2,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
188,182,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,27-003,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0.0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,Matches
189,183,Saman Ghoddos,ir IRN,"DF,MF",Brentford,28-242,1993,17,4,536,6.0,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.6,0.6,1.2,1.9,0.11,0.21,0.32,0.11,0.32,Matches
190,184,Dimitris Giannoulis,gr GRE,DF,Norwich City,26-201,1995,15,11,899,10.0,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.5,0.5,0.01,0.05,0.05,0.01,0.05,Matches
191,185,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,22-099,2000,2,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.22,0.0,1.22,1.22,1.22,Matches
192,186,Ben Gibson,eng ENG,DF,Norwich City,29-111,1993,27,27,2404,26.7,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.04,0.0,0.05,0.04,0.05,Matches
193,187,Billy Gilmour,sct SCO,MF,Norwich City,20-329,2001,21,18,1614,17.9,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,2.0,2.7,0.04,0.11,0.15,0.04,0.15,Matches
194,188,Ben Godfrey,eng ENG,DF,Everton,24-111,1998,23,23,2029,22.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.7,1.9,0.05,0.03,0.08,0.05,0.08,Matches
195,189,André Gomes,pt POR,MF,Everton,28-280,1993,12,5,503,5.6,0,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.6,0.6,0.2,0.8,0.11,0.04,0.15,0.11,0.15,Matches
196,190,Toti Gomes,pt POR,DF,Wolves,23-110,1999,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
197,191,Joe Gomez,eng ENG,DF,Liverpool,24-348,1997,7,3,286,3.2,0,1,0,0,0,2,0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.5,0.5,0.0,0.15,0.15,0.0,0.15,Matches
198,192,Charlie Goode,eng ENG,DF,Brentford,26-276,1995,6,4,450,5.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.03,0.07,0.1,0.03,0.1,Matches
199,193,Anthony Gordon,eng ENG,"MF,FW",Everton,21-071,2001,30,21,1950,21.7,4,2,4,0,0,4,0,0.18,0.09,0.28,0.18,0.28,3.0,3.0,2.9,5.9,0.14,0.13,0.27,0.14,0.27,Matches
200,194,Kaide Gordon,eng ENG,FW,Liverpool,17-213,2004,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,4.48,0.0,4.48,4.48,4.48,Matches
201,195,Dan Gosling,eng ENG,MF,Watford,32-094,1990,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
202,196,Demarai Gray,eng ENG,"MF,FW",Everton,25-312,1996,29,25,2050,22.8,5,3,5,0,0,3,0,0.22,0.13,0.35,0.22,0.35,3.9,3.9,3.3,7.1,0.17,0.14,0.31,0.17,0.31,Matches
203,197,Jack Grealish,eng ENG,FW,Manchester City,26-238,1995,23,20,1724,19.2,2,2,2,0,0,3,0,0.1,0.1,0.21,0.1,0.21,4.4,4.4,5.2,9.6,0.23,0.27,0.5,0.23,0.5,Matches
204,198,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,20-217,2001,18,16,1271,14.1,5,1,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,4.4,4.4,1.6,6.0,0.31,0.11,0.42,0.31,0.42,Matches
205,199,Sam Greenwood,eng ENG,"FW,MF",Leeds United,20-100,2002,5,0,145,1.6,0,2,0,0,0,0,0,0.0,1.24,1.24,0.0,1.24,0.3,0.3,0.7,1.0,0.18,0.45,0.63,0.18,0.63,Matches
206,200,Pascal Groß,de GER,"MF,DF",Brighton,30-325,1991,26,21,1768,19.6,0,3,0,0,1,1,0,0.0,0.15,0.15,0.0,0.15,2.1,1.4,3.9,5.3,0.11,0.2,0.31,0.07,0.27,Matches
208,201,Vicente Guaita,es ESP,GK,Crystal Palace,35-116,1987,29,29,2565,28.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
209,202,Marc Guéhi,eng ENG,DF,Crystal Palace,21-297,2000,33,33,2970,33.0,2,0,2,0,0,4,0,0.06,0.0,0.06,0.06,0.06,1.7,1.7,0.5,2.1,0.05,0.01,0.07,0.05,0.07,Matches
210,203,Bruno Guimarães,br BRA,MF,Newcastle Utd,24-171,1997,14,8,764,8.5,4,1,4,0,0,3,0,0.47,0.12,0.59,0.47,0.59,2.4,2.4,1.7,4.1,0.28,0.2,0.48,0.28,0.48,Matches
211,204,İlkay Gündoğan,de GER,MF,Manchester City,31-194,1990,24,18,1654,18.4,6,4,6,0,0,1,0,0.33,0.22,0.54,0.33,0.54,7.3,7.3,4.1,11.4,0.39,0.23,0.62,0.39,0.62,Matches
212,205,Angus Gunn,eng ENG,GK,Norwich City,26-104,1996,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
213,206,Grant Hanley,sct SCO,DF,Norwich City,30-167,1991,29,29,2537,28.2,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,0.2,1.8,0.06,0.01,0.07,0.06,0.07,Matches
214,207,Jack Harrison,eng ENG,"FW,MF",Leeds United,25-167,1996,31,28,2333,25.9,7,1,7,0,0,3,0,0.27,0.04,0.31,0.27,0.31,3.7,3.7,2.5,6.2,0.14,0.09,0.24,0.14,0.24,Matches
215,208,Kortney Hause,eng ENG,DF,Aston Villa,26-294,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
216,209,Kai Havertz,de GER,"FW,MF",Chelsea,22-329,1999,26,21,1705,18.9,7,3,7,0,0,3,0,0.37,0.16,0.53,0.37,0.53,8.4,8.4,1.9,10.2,0.44,0.1,0.54,0.44,0.54,Matches
217,210,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,27-045,1995,14,12,1002,11.1,1,0,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches
218,211,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,26-100,1996,26,19,1634,18.2,5,1,5,0,0,2,0,0.28,0.06,0.33,0.28,0.33,3.3,3.3,1.7,5.0,0.18,0.09,0.27,0.18,0.27,Matches
219,212,Jordan Henderson,eng ENG,MF,Liverpool,31-323,1990,31,27,2337,26.0,2,5,2,0,0,3,0,0.08,0.19,0.27,0.08,0.27,1.5,1.5,3.7,5.2,0.06,0.14,0.2,0.06,0.2,Matches
220,213,Jeff Hendrick,ie IRL,MF,Newcastle Utd,30-095,1992,3,0,72,0.8,1,0,1,0,0,0,0,1.25,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.1,0.04,0.06,0.1,0.04,0.1,Matches
221,214,Wayne Hennessey,wls WAL,GK,Burnley,35-102,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
222,215,Rico Henry,eng ENG,DF,Brentford,24-302,1997,31,30,2534,28.2,2,0,2,0,0,2,0,0.07,0.0,0.07,0.07,0.07,1.5,1.5,1.2,2.7,0.05,0.04,0.1,0.05,0.1,Matches
223,216,Son Heung-min,kr KOR,"FW,MF",Tottenham,29-302,1992,31,31,2666,29.6,19,7,19,0,0,1,0,0.64,0.24,0.88,0.64,0.88,12.6,12.6,7.5,20.1,0.43,0.25,0.68,0.43,0.68,Matches
224,217,Ki-Jana Hoever,nl NED,DF,Wolves,20-108,2002,8,4,308,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
225,218,Rob Holding,eng ENG,DF,Arsenal,26-228,1995,12,6,633,7.0,1,0,1,0,0,2,0,0.14,0.0,0.14,0.14,0.14,0.3,0.3,0.0,0.3,0.04,0.0,0.04,0.04,0.04,Matches
226,219,Mason Holgate,eng ENG,DF,Everton,25-196,1996,20,18,1684,18.7,1,0,1,0,0,6,1,0.05,0.0,0.05,0.05,0.05,0.6,0.6,0.0,0.6,0.03,0.0,0.03,0.03,0.03,Matches
227,220,Callum Hudson-Odoi,eng ENG,"FW,MF",Chelsea,21-180,2000,15,11,962,10.7,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.1,2.1,2.3,4.4,0.2,0.21,0.41,0.2,0.41,Matches
228,221,Will Hughes,eng ENG,MF,Crystal Palace,27-019,1995,13,10,825,9.2,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.6,0.8,0.02,0.07,0.08,0.02,0.08,Matches
229,222,Pierre Højbjerg,dk DEN,MF,Tottenham,26-274,1995,32,32,2836,31.5,2,2,2,0,0,3,0,0.06,0.06,0.13,0.06,0.13,1.9,1.9,2.1,4.0,0.06,0.07,0.13,0.06,0.13,Matches
230,223,Adam Idah,ie IRL,"FW,MF",Norwich City,21-056,2001,17,6,625,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.0,2.0,0.6,2.6,0.28,0.09,0.37,0.28,0.37,Matches
231,224,Kelechi Iheanacho,ng NGA,FW,Leicester City,25-215,1996,24,11,1112,12.4,4,5,4,0,0,1,0,0.32,0.4,0.73,0.32,0.73,3.4,3.4,2.5,5.9,0.27,0.21,0.48,0.27,0.48,Matches
232,225,Danny Ings,eng ENG,FW,Aston Villa,29-287,1992,25,19,1644,18.3,6,6,5,1,1,4,0,0.33,0.33,0.66,0.27,0.6,6.0,5.2,2.0,7.2,0.33,0.11,0.44,0.29,0.4,Matches
234,226,Tim Iroegbunam,eng ENG,MF,Aston Villa,18-310,2003,3,1,92,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.0,0.13,0.13,0.13,Matches
